BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_81,eth2_10,eth2_30,eth2_23,eth2_14,eth2_21,eth2_34,eth2_12,eth2_33,eth2_32,eth2_unk
010550104012,328,155,82,91,0,0,226,13,54,6,2,27,226,53,13,1,0,1,2,3,2,0,0,0,0,0,27
010550104013,540,223,146,171,0,0,369,10,95,24,6,36,369,95,10,0,3,1,3,22,0,1,0,0,0,0,36
010550104014,582,217,183,182,0,0,418,10,120,5,8,21,418,118,10,2,2,1,3,2,0,2,1,0,1,1,21
010550104021,1548,976,254,318,0,0,1276,30,102,36,26,78,1276,101,29,1,3,9,22,4,3,11,1,1,0,0,78
010550104022,664,440,101,123,0,0,554,6,43,9,8,44,554,43,5,0,2,5,5,2,1,1,0,0,0,1,44
010550104023,1028,788,76,164,0,0,930,11,4,6,6,71,930,4,11,0,1,3,2,2,1,0,1,0,0,1,71
010550104024,1261,807,201,253,0,0,1079,17,72,22,8,63,1079,72,16,0,2,3,1,7,8,4,4,0,0,0,63
010550105031,1711,1167,194,350,0,0,1532,17,44,13,8,97,1532,44,17,0,0,7,6,0,3,2,1,0,0,0,97
010550105032,1606,1046,188,372,0,0,1444,26,34,14,17,71,1444,34,26,0,6,6,3,0,4,3,4,0,2,0,71
010550105041,1983,1412,231,340,0,0,1777,33,51,14,14,94,1777,50,33,1,2,6,9,1,3,3,0,1,3,0,94
010550105042,1679,1125,241,313,0,0,1501,28,57,12,7,74,1501,57,28,0,1,1,2,6,3,2,0,0,3,0,74
010550105051,520,288,77,155,0,0,442,14,24,8,4,28,442,24,14,0,3,1,0,3,4,0,0,0,0,0,28
010550105052,846,566,114,166,0,0,737,13,38,6,4,48,737,38,13,0,1,2,1,1,3,0,0,0,0,0,48
010550105053,643,424,73,146,0,0,569,10,17,8,4,35,569,17,10,0,1,2,0,2,2,2,0,0,0,0,35
010550105061,825,472,130,223,0,0,732,5,40,4,9,35,732,40,5,0,6,2,2,1,1,0,0,0,0,0,35
010550105062,973,702,88,183,0,0,884,8,13,7,3,58,884,13,8,0,1,2,2,4,0,0,0,0,0,0,58
010550106011,1551,1113,157,281,0,0,1430,24,37,6,6,48,1430,36,23,1,1,1,4,2,2,0,0,1,0,1,48
010550106012,939,623,116,200,0,0,870,9,4,4,6,46,870,4,7,0,3,1,2,0,2,0,0,1,1,0,46
010550106013,1748,1201,183,364,0,0,1630,14,15,6,8,75,1630,15,14,0,4,3,3,1,1,1,0,0,1,0,75
010550106021,830,540,94,196,0,0,787,2,1,4,10,26,787,1,2,0,3,2,5,1,0,1,0,0,1,0,26
010550106022,1121,685,102,334,0,0,1038,11,1,5,7,59,1038,1,11,0,4,4,2,1,0,0,0,0,0,0,59
010550106023,728,441,78,209,0,0,676,8,14,6,3,21,676,14,8,0,0,1,1,2,3,0,0,0,0,1,21
010550107001,1368,827,244,297,0,0,1140,13,139,4,14,58,1140,139,13,0,3,1,4,0,0,0,1,3,4,0,58
010550107002,1289,754,237,298,0,0,1035,21,163,7,6,57,1035,160,20,3,3,1,2,1,4,0,1,1,0,0,57
010550108001,874,545,94,235,0,0,792,12,9,7,8,46,792,8,12,1,6,1,1,0,5,1,0,0,0,1,46
010550108002,1184,787,108,289,0,0,1112,15,2,5,6,44,1112,2,15,0,3,0,2,0,5,0,0,0,0,1,44
010550109001,1205,743,152,310,0,0,1113,20,14,7,6,45,1113,14,20,0,3,3,1,0,4,0,0,0,2,0,45
010550110011,905,579,76,250,0,0,837,4,1,5,3,55,837,1,4,0,2,3,0,0,1,0,0,1,0,0,55
010550110012,1265,752,115,398,0,0,1128,34,5,7,12,79,1128,5,34,0,2,1,0,1,3,1,2,1,4,0,79
010550110013,1129,675,108,346,0,0,1019,12,8,7,4,79,1019,8,12,0,1,1,1,2,2,0,0,1,1,0,79
010550110021,1378,793,144,441,0,0,1240,34,9,6,5,84,1240,8,34,1,0,4,4,0,2,0,0,0,1,0,84
010550110022,869,496,72,301,0,0,813,11,3,4,4,34,813,3,11,0,2,0,2,2,0,1,0,1,0,0,34
010550110023,716,437,83,196,0,0,637,9,21,3,2,44,637,20,9,1,1,1,0,0,1,1,0,0,1,0,44
010550111001,1199,674,109,416,0,0,1103,24,6,6,3,57,1103,6,24,0,3,2,0,2,2,0,0,0,0,0,57
010550111002,1022,653,101,268,0,0,946,17,13,6,6,34,946,13,17,0,5,1,0,2,1,1,0,0,0,0,34
010550111003,1181,718,122,341,0,0,1089,27,12,4,5,44,1089,12,27,0,5,2,0,1,0,0,0,1,0,0,44
010550112001,703,154,435,114,0,0,247,27,411,5,3,10,247,407,27,4,2,1,0,0,1,3,1,0,0,0,10
010550112002,290,49,197,44,0,0,75,10,201,1,2,1,75,200,10,1,1,0,1,0,1,0,0,0,0,0,1
010550112003,457,105,296,56,0,0,98,15,339,1,0,4,98,332,15,7,0,0,0,0,1,0,0,0,0,0,4
010090501031,979,827,111,41,0,0,881,38,15,3,6,36,881,14,38,1,2,2,0,1,0,0,0,0,0,0,36
010090501041,718,606,77,35,0,0,647,22,4,4,6,35,647,4,21,0,3,0,0,0,0,4,0,0,3,0,35
010090501042,778,649,100,29,0,0,702,29,5,3,4,35,702,5,29,0,3,1,0,0,1,0,0,0,0,0,35
010090501051,1427,1134,213,80,0,0,1221,70,49,14,5,68,1221,47,70,2,2,5,1,4,3,2,0,0,0,1,68
010090501052,961,699,217,45,0,0,742,85,76,8,6,44,742,75,85,1,5,3,1,4,1,0,0,0,0,0,44
010090501053,591,415,145,31,0,0,445,64,35,5,8,34,445,34,64,1,4,0,1,5,0,0,1,0,0,0,34
010090501054,741,659,47,35,0,0,707,16,2,1,1,14,707,2,16,0,1,1,0,0,0,0,0,0,0,0,14
010090501061,672,425,203,44,0,0,471,83,92,1,0,25,471,89,83,3,0,1,0,0,0,0,0,0,0,0,25
010090501062,1045,774,217,54,0,0,827,111,55,11,6,35,827,54,111,1,1,0,0,7,3,1,1,0,1,2,35
010090501071,1040,860,124,56,0,0,902,88,3,5,4,38,902,2,87,1,2,1,0,0,4,0,0,0,0,0,38
010090501072,951,836,83,32,0,0,884,17,2,5,8,35,884,2,15,0,4,2,2,1,1,1,0,0,2,0,35
010090502001,1105,882,170,53,0,0,918,111,7,5,6,58,918,7,111,0,3,0,0,2,2,0,2,1,1,0,58
010090502002,1366,1117,167,82,0,0,1155,110,10,14,12,65,1155,7,110,3,7,2,1,2,5,3,0,2,0,0,65
010090503011,895,721,99,75,0,0,805,47,2,3,9,29,805,1,47,1,1,0,3,0,2,0,1,1,0,0,29
010090503012,780,652,79,49,0,0,693,37,1,1,5,43,693,0,37,1,1,0,1,0,1,0,0,0,0,0,43
010090503021,735,600,92,43,0,0,656,53,1,1,0,24,656,1,52,0,0,1,0,0,0,0,0,0,0,0,24
010090503022,819,671,103,45,0,0,723,43,6,7,4,36,723,5,42,1,3,0,0,4,2,1,0,0,0,0,36
010090504001,516,428,52,36,0,0,472,8,2,1,4,29,472,2,8,0,3,0,1,1,0,0,0,0,0,0,29
010090504002,1000,785,117,98,0,0,896,34,13,3,10,44,896,13,33,0,4,1,2,2,0,0,1,0,0,0,44
010090504003,749,614,84,51,0,0,690,32,2,3,3,19,690,2,31,0,1,3,0,0,0,0,0,0,2,0,19
010090504004,621,505,72,44,0,0,566,20,3,6,3,23,566,2,19,1,2,4,1,0,1,1,0,0,0,0,23
010090505011,999,790,132,77,0,0,879,54,2,7,8,49,879,2,54,0,4,1,0,5,1,0,0,0,0,0,49
010090505012,790,675,74,41,0,0,699,29,10,1,9,42,699,8,29,2,6,0,0,0,1,0,0,0,0,0,42
010090505013,1067,871,115,81,0,0,955,58,5,2,9,38,955,5,56,0,2,0,0,1,1,0,2,0,2,0,38
010090505021,504,418,56,30,0,0,463,22,2,2,6,9,463,2,22,0,3,1,0,0,1,0,3,0,0,0,9
010090505022,1050,924,68,58,0,0,954,25,3,4,11,53,954,3,25,0,6,1,2,0,2,1,1,0,0,0,53
010090505023,579,472,71,36,0,0,530,21,6,2,3,17,530,6,21,0,2,1,0,0,0,1,0,0,0,0,17
010090506011,666,562,56,48,0,0,622,11,7,3,5,18,622,6,11,1,4,0,0,1,1,0,0,1,0,0,18
010090506012,1326,1155,99,72,0,0,1227,15,9,9,0,66,1227,9,15,0,0,1,0,0,6,1,0,0,0,0,66
010090506013,904,763,73,68,0,0,805,7,13,2,8,69,805,13,7,0,4,1,2,0,1,0,0,0,0,0,69
010090506031,892,765,60,67,0,0,831,4,6,3,3,45,831,6,4,0,3,2,0,0,1,0,0,0,0,0,45
010090506032,1016,899,61,56,0,0,938,8,5,3,4,58,938,3,7,2,2,2,1,0,1,0,0,0,0,0,58
010090506033,925,794,69,62,0,0,867,17,4,1,4,32,867,4,17,0,1,1,1,0,0,0,0,0,0,1,32
010090506041,1413,1175,133,105,0,0,1268,18,37,7,14,69,1268,35,18,2,9,3,1,0,0,3,1,0,1,0,69
010090506042,363,318,33,12,0,0,319,12,4,2,1,25,319,3,10,1,1,0,0,0,1,1,0,0,0,0,25
010090506043,707,523,136,48,0,0,592,4,69,2,6,34,592,66,4,3,3,1,1,1,0,0,0,0,0,1,34
010090506044,1653,1439,142,72,0,0,1522,28,7,8,12,76,1522,7,28,0,2,2,2,2,2,2,1,0,0,3,76
010090507011,986,841,84,61,0,0,889,26,11,8,4,48,889,11,26,0,2,3,1,1,4,0,1,0,0,0,48
010090507012,1640,1376,164,100,0,0,1463,32,27,5,11,102,1463,26,32,1,4,1,2,3,0,1,1,0,0,2,102
010090507013,1074,926,89,59,0,0,992,12,5,10,2,53,992,3,11,2,1,5,0,2,2,0,0,0,1,0,53
010090507014,456,389,46,21,0,0,404,5,6,2,7,32,404,6,5,0,1,0,3,1,1,0,0,0,1,0,32
010090507021,931,794,78,59,0,0,835,22,19,2,5,48,835,18,22,1,3,0,1,0,1,1,0,0,0,0,48
010090507022,1259,1085,100,74,0,0,1145,22,9,4,4,75,1145,8,22,1,4,2,0,1,1,0,0,0,0,0,75
011110001001,915,721,158,36,0,0,757,7,94,2,1,54,757,92,7,2,0,1,1,0,1,0,0,0,0,0,54
011110001002,647,536,81,30,0,0,571,26,26,1,2,21,571,26,26,0,0,0,0,0,1,0,0,0,0,0,21
011110001003,1082,882,151,49,0,0,937,12,71,9,2,51,937,71,12,0,1,4,0,0,2,0,0,1,0,0,51
011110002001,949,775,121,53,0,0,799,14,57,3,4,72,799,57,14,0,2,0,1,2,0,0,0,0,0,0,72
011110002002,723,650,45,28,0,0,652,5,7,6,2,51,652,7,5,0,1,1,1,2,3,0,0,0,0,0,51
011110002003,828,638,135,55,0,0,674,7,82,5,0,60,674,82,5,0,0,2,0,1,2,0,0,0,0,0,60
011110003001,907,715,150,42,0,0,738,13,94,3,3,56,738,93,13,1,0,2,3,0,0,1,0,0,0,0,56
011110003002,855,490,325,40,0,0,533,10,275,4,1,32,533,269,10,6,1,2,0,1,1,0,0,0,0,0,32
011110003003,1679,1345,272,62,0,0,1386,11,171,8,4,99,1386,170,10,1,2,2,1,2,1,2,0,0,0,0,99
011110004001,500,400,76,24,0,0,400,13,54,5,2,26,400,54,13,0,0,0,0,2,2,1,0,0,0,0,26
011110004002,695,409,240,46,0,0,447,13,205,3,2,25,447,204,13,1,1,0,1,2,1,0,0,0,0,0,25
011110004003,1436,1024,331,81,0,0,1096,10,260,5,7,58,1096,259,10,1,3,1,0,2,1,1,0,0,0,0,58
011110004004,628,406,182,40,0,0,436,9,147,3,3,30,436,147,9,0,2,1,1,0,0,2,0,0,0,0,30
011110005001,666,564,74,28,0,0,583,7,46,0,2,28,583,46,6,0,2,0,0,0,0,0,0,0,0,0,28
011110005002,1054,483,532,39,0,0,530,7,477,10,9,21,530,474,7,3,4,0,0,6,1,2,1,0,0,0,21
011110005003,990,476,470,44,0,0,507,10,443,4,1,25,507,441,10,2,1,1,0,1,1,0,0,1,0,0,25
011110005004,800,268,490,42,0,0,276,8,477,3,4,32,276,474,8,3,1,0,3,1,1,1,0,0,0,0,32
011110006001,749,556,155,38,0,0,590,9,107,1,8,34,590,107,9,0,4,0,1,0,0,0,3,0,0,0,34
011110006002,615,375,196,44,0,0,421,11,156,1,0,26,421,154,11,2,0,0,0,0,0,0,0,1,0,0,26
011270201001,576,289,147,140,0,0,423,7,111,4,4,27,423,110,7,1,1,0,2,0,1,3,0,0,0,0,27
011270201002,797,279,338,180,0,0,462,13,288,1,3,30,462,284,13,4,1,1,1,0,0,0,0,0,0,0,30
011270201003,397,97,242,58,0,0,114,7,256,0,0,20,114,251,7,5,0,0,0,0,0,0,0,0,0,0,20
011270201004,660,417,66,177,0,0,587,10,18,4,2,39,587,18,10,0,1,3,1,0,1,0,0,0,0,0,39
011270202001,1092,616,198,278,0,0,934,20,65,14,9,50,934,65,20,0,6,1,0,9,3,1,0,0,0,0,50
011270202002,527,275,104,148,0,0,426,12,57,5,4,23,426,56,12,1,2,0,0,3,1,0,0,0,0,0,23
011270202003,1238,901,134,203,0,0,1101,19,28,7,11,72,1101,28,17,0,2,1,0,2,1,3,4,0,3,0,72
011270203011,982,528,225,229,0,0,787,23,109,15,3,45,787,109,23,0,2,3,0,2,2,7,1,1,0,0,45
011270203012,1829,1319,230,280,0,0,1602,24,75,22,6,100,1602,75,24,0,3,8,1,0,8,5,0,1,0,0,100
011270203021,748,517,103,128,0,0,678,4,13,12,2,39,678,13,4,0,0,6,1,0,1,3,1,1,0,0,39
011270203022,747,522,67,158,0,0,667,9,9,6,3,53,667,9,9,0,1,2,0,1,2,0,1,1,0,1,53
011270203023,729,432,134,163,0,0,617,8,64,8,1,31,617,64,8,0,0,3,1,3,1,1,0,0,0,0,31
011270204001,595,257,145,193,0,0,433,14,108,3,7,30,433,105,14,3,1,0,1,0,0,2,5,0,0,0,30
011270204002,467,124,284,59,0,0,136,7,306,2,2,14,136,302,7,4,0,1,0,0,1,0,0,0,0,0,14
011270204003,479,285,59,135,0,0,429,6,16,2,3,23,429,16,6,0,1,1,0,0,1,0,0,0,0,0,23
011270206001,676,442,58,176,0,0,618,6,4,6,2,40,618,4,6,0,0,2,0,2,2,0,0,0,0,2,40
011270206002,957,600,101,256,0,0,841,16,23,7,6,64,841,22,16,1,3,0,1,1,6,0,0,0,0,0,64
011270207001,1139,700,104,335,0,0,1021,20,12,14,1,71,1021,12,20,0,0,1,0,3,7,0,1,1,0,0,71
011270207002,1213,831,96,286,0,0,1105,13,16,12,4,63,1105,16,13,0,2,5,1,0,3,3,0,1,0,0,63
011270208011,700,352,176,172,0,0,521,6,146,2,1,24,521,146,6,0,0,1,1,1,0,0,0,0,0,0,24
011270208012,963,631,79,253,0,0,887,18,11,5,1,41,887,11,18,0,1,1,0,0,2,0,0,2,0,0,41
011270208021,939,673,71,195,0,0,868,9,2,3,2,55,868,2,9,0,2,2,0,0,1,0,0,0,0,0,55
011270208022,749,485,64,200,0,0,682,7,7,3,1,49,682,7,7,0,0,0,1,0,2,0,0,1,0,0,49
011270208023,637,422,62,153,0,0,578,4,6,2,5,42,578,6,4,0,2,2,2,0,0,0,0,0,1,0,42
011270209001,941,580,95,266,0,0,862,16,5,9,3,46,862,5,16,0,1,1,1,2,6,0,0,0,0,0,46
011270209002,1241,763,135,343,0,0,1136,27,10,4,9,55,1136,10,27,0,6,1,0,0,3,0,1,0,1,0,55
011270209003,914,651,62,201,0,0,843,11,2,3,1,54,843,2,11,0,1,2,0,0,0,0,0,0,0,0,54
011270209004,573,348,47,178,0,0,527,5,3,6,1,31,527,3,5,0,1,1,0,0,3,1,0,1,0,0,31
011270210001,690,368,80,242,0,0,645,7,6,5,2,25,645,6,7,0,0,1,1,1,2,0,1,1,0,0,25
011270210002,908,576,84,248,0,0,845,6,4,5,1,47,845,4,6,0,1,3,0,0,1,0,0,1,0,0,47
011270210003,832,454,82,296,0,0,768,16,5,6,2,35,768,5,16,0,2,0,0,1,4,1,0,0,0,0,35
011270211001,618,351,72,195,0,0,572,10,10,3,2,21,572,10,10,0,1,0,1,1,1,1,0,0,0,0,21
011270211002,622,431,42,149,0,0,572,10,2,1,1,36,572,2,10,0,0,0,0,0,1,0,0,0,1,0,36
011270211003,344,224,36,84,0,0,311,2,6,1,4,20,311,6,2,0,2,0,0,0,1,0,0,0,0,2,20
011270211004,788,352,137,299,0,0,630,17,85,3,10,43,630,85,17,0,0,1,4,0,2,0,0,0,0,6,43
011270212001,504,309,40,155,0,0,462,1,2,3,2,34,462,0,1,2,2,0,0,0,1,1,0,1,0,0,34
011270212002,442,288,39,115,0,0,396,5,4,3,1,33,396,4,5,0,1,2,0,0,1,0,0,0,0,0,33
011270212003,1304,817,127,360,0,0,1176,18,14,2,6,88,1176,14,18,0,3,0,1,0,2,0,1,0,0,0,88
011270213001,888,530,129,229,0,0,775,13,31,2,3,64,775,29,11,2,3,1,0,0,1,0,0,0,0,0,64
011270213002,935,559,166,210,0,0,760,7,103,4,2,59,760,102,6,1,1,2,1,0,0,1,0,1,0,0,59
011270213003,698,476,56,166,0,0,630,5,1,2,3,57,630,1,5,0,2,0,0,0,2,0,1,0,0,0,57
011270214001,754,431,149,174,0,0,594,11,99,3,3,44,594,98,11,1,1,1,0,0,2,0,1,0,0,0,44
011270214002,741,510,62,169,0,0,678,5,6,10,2,40,678,6,5,0,1,2,0,1,6,0,0,1,0,0,40
011270214003,514,258,119,137,0,0,382,2,96,1,0,33,382,95,2,1,0,0,0,0,1,0,0,0,0,0,33
011270214004,611,417,65,129,0,0,552,6,21,3,0,29,552,20,6,1,0,0,0,0,3,0,0,0,0,0,29
011270215001,388,221,65,102,0,0,314,12,32,4,2,24,314,32,12,0,1,1,1,0,3,0,0,0,0,0,24
011270215002,665,417,85,163,0,0,589,3,21,1,7,44,589,21,3,0,3,0,3,0,1,0,0,0,0,0,44
011270215003,551,285,127,139,0,0,429,13,74,0,3,32,429,74,13,0,0,0,0,0,0,0,0,0,0,0,32
011270215004,603,364,94,145,0,0,503,14,44,3,5,34,503,44,14,0,3,1,1,0,1,1,1,0,0,0,34
011270216001,741,362,197,182,0,0,555,1,146,7,6,26,555,145,1,1,6,3,0,0,3,0,0,0,0,0,26
011270216002,482,256,55,171,0,0,433,8,8,4,2,27,433,8,7,0,1,1,0,0,3,0,1,0,0,0,27
011270217001,722,420,124,178,0,0,606,4,68,2,4,38,606,67,4,1,2,0,1,0,1,0,0,1,0,1,38
011270217002,972,700,72,200,0,0,850,7,10,12,14,79,850,10,7,0,1,3,0,2,6,1,3,0,2,7,79
011270217003,887,459,176,252,0,0,697,7,129,3,4,47,697,124,7,5,2,2,1,0,0,0,0,1,0,1,47
011270217004,699,315,143,241,0,0,565,6,92,2,6,28,565,89,6,3,1,1,0,1,0,0,4,0,0,1,28
011270218001,638,344,58,236,0,0,571,6,16,0,6,39,571,16,6,0,2,0,1,0,0,0,0,0,0,0,39
011270218002,975,556,129,290,0,0,854,10,56,5,6,44,854,55,9,1,1,0,2,2,2,1,3,0,0,0,44
011270218003,760,426,89,245,0,0,675,9,38,5,0,33,675,38,9,0,0,2,0,0,2,0,0,0,0,0,33
011270219001,866,481,94,291,0,0,754,14,44,3,9,42,754,43,13,1,1,1,1,0,1,1,0,0,0,5,42
011270219002,624,377,48,199,0,0,569,8,4,2,5,36,569,4,8,0,2,2,0,0,0,0,1,0,0,2,36
010650400001,1445,837,531,77,0,0,974,15,381,6,13,56,974,374,14,7,8,2,2,1,2,0,0,0,1,0,56
010650400002,359,153,198,8,0,0,188,0,160,0,0,11,188,158,0,2,0,0,0,0,0,0,0,0,0,0,11
010650400003,902,404,447,51,0,0,491,13,346,7,12,33,491,344,13,2,4,2,7,1,3,1,0,0,0,0,33
010650401001,642,294,321,27,0,0,337,1,285,2,2,15,337,280,1,5,2,1,0,0,1,0,0,0,0,0,15
010650401002,619,279,315,25,0,0,331,3,262,2,2,19,331,261,3,1,2,2,0,0,0,0,0,0,0,0,19
010650402001,1234,512,695,27,0,0,530,3,608,2,0,91,530,603,3,5,0,1,0,0,1,0,0,0,0,0,91
010650403001,581,71,503,7,0,0,83,0,489,0,1,8,83,487,0,2,1,0,0,0,0,0,0,0,0,0,8
010650403002,1110,139,959,12,0,0,153,0,944,1,0,12,153,942,0,2,0,1,0,0,0,0,0,0,0,0,12
010650404011,608,151,444,13,0,0,172,2,413,1,2,18,172,411,2,2,2,1,0,0,0,0,0,0,0,0,18
010650404012,953,172,770,11,0,0,223,3,710,5,3,9,223,710,3,0,0,1,3,3,0,0,0,1,0,0,9
010650404013,433,160,269,4,0,0,210,9,199,0,3,12,210,199,9,0,2,0,1,0,0,0,0,0,0,0,12
010650404021,1085,124,946,15,0,0,175,4,884,2,1,19,175,881,4,3,0,0,1,0,0,2,0,0,0,0,19
010650404022,681,63,612,6,0,0,82,0,591,1,2,5,82,588,0,3,1,1,0,0,0,0,0,0,0,0,5
010650405001,813,120,683,10,0,0,143,1,655,0,2,12,143,654,1,1,2,0,0,0,0,0,0,0,0,0,12
010650405002,445,215,219,11,0,0,229,3,196,1,2,14,229,196,3,0,0,0,1,0,1,0,0,0,0,0,14
010750300001,632,533,80,19,0,0,562,4,42,5,2,17,562,42,4,0,1,1,1,3,0,1,0,0,0,0,17
010750300002,554,471,62,21,0,0,516,2,15,1,1,19,516,15,2,0,1,0,0,0,1,0,0,0,0,0,19
010750300003,752,551,180,21,0,0,581,9,139,0,0,23,581,135,9,4,0,0,0,0,0,0,0,0,0,0,23
010750300004,1487,1073,332,82,0,0,1170,13,246,3,5,50,1170,245,12,1,2,1,1,0,1,1,0,0,0,2,50
010750301011,425,353,50,22,0,0,363,4,34,1,3,20,363,34,4,0,3,1,0,0,0,0,0,0,0,0,20
010750301012,568,405,138,25,0,0,434,5,107,1,2,19,434,107,5,0,2,0,0,0,0,0,0,0,0,0,19
010750301013,589,455,112,22,0,0,468,0,92,0,2,27,468,91,0,1,1,0,1,0,0,0,0,0,0,0,27
010750301014,808,666,110,32,0,0,684,8,71,1,3,41,684,71,8,0,0,1,2,0,0,0,0,0,0,0,41
010750301021,445,360,75,10,0,0,381,11,33,1,7,12,381,33,11,0,2,0,3,1,0,0,0,0,0,1,12
010750301022,524,437,64,23,0,0,457,11,23,3,1,29,457,23,10,0,1,3,0,0,0,0,0,0,0,0,29
010750301023,607,459,106,42,0,0,485,13,60,4,6,39,485,60,13,0,2,0,1,3,1,0,1,0,0,0,39
010750302001,503,443,38,22,0,0,486,1,3,0,0,13,486,3,1,0,0,0,0,0,0,0,0,0,0,0,13
010750302002,784,594,167,23,0,0,616,10,125,9,3,21,616,125,10,0,0,7,1,1,1,0,0,0,2,0,21
010750302003,843,605,217,21,0,0,623,5,191,5,3,16,623,191,5,0,2,4,1,0,1,0,0,0,0,0,16
010750302004,904,804,61,39,0,0,832,4,27,4,2,35,832,25,4,2,1,3,0,1,0,0,0,0,0,0,35
010330201001,599,177,222,200,0,0,454,6,110,5,3,21,454,110,6,0,2,2,0,0,2,0,0,0,0,1,21
010330201002,450,133,164,153,0,0,344,7,79,1,1,18,344,78,7,1,0,0,0,0,0,1,0,0,0,0,18
010330201003,534,82,306,146,0,0,252,14,235,4,3,26,252,230,14,5,2,0,0,3,0,1,0,0,0,0,26
010330201004,789,320,223,246,0,0,653,10,84,4,7,31,653,84,10,0,3,0,1,3,1,0,0,0,0,1,31
010330202001,671,174,264,233,0,0,458,15,158,1,7,32,458,155,15,3,2,0,0,0,1,0,1,0,1,0,32
010330202002,523,185,167,171,0,0,403,9,75,4,6,26,403,72,8,3,1,1,0,1,0,0,0,0,4,0,26
010330203001,377,3,342,32,0,0,36,2,331,1,0,7,36,324,2,7,0,0,0,1,0,0,0,0,0,0,7
010330203002,556,37,413,106,0,0,158,5,372,4,0,17,158,369,5,3,0,1,0,2,0,1,0,0,0,0,17
010330203003,565,163,162,240,0,0,415,11,111,2,7,19,415,111,11,0,2,0,2,0,1,1,3,0,0,0,19
010330204001,693,408,169,116,0,0,606,8,45,6,2,26,606,45,7,0,1,0,1,3,2,0,0,0,0,0,26
010330204002,468,225,134,109,0,0,404,17,22,2,6,17,404,22,15,0,1,1,1,0,0,0,0,1,2,0,17
010330205001,737,212,281,244,0,0,512,14,178,2,4,27,512,172,14,6,1,1,0,0,1,0,0,0,0,1,27
010330205002,1202,565,265,372,0,0,1035,16,80,7,12,52,1035,79,16,1,5,2,1,1,4,0,0,0,0,0,52
010330205003,557,203,138,216,0,0,448,9,58,4,4,34,448,58,9,0,1,1,3,2,1,0,0,0,0,0,34
010330205004,1127,620,243,264,0,0,1018,15,34,5,7,48,1018,34,15,0,2,1,0,0,1,2,4,1,0,0,48
010330206001,707,239,319,149,0,0,422,7,230,5,12,31,422,224,7,6,0,0,5,1,1,1,1,0,0,0,31
010330206002,654,180,279,195,0,0,425,8,194,2,3,22,425,190,8,4,0,2,1,0,0,0,0,0,1,0,22
010330206003,982,342,425,215,0,0,621,15,308,6,4,28,621,300,15,8,0,1,1,1,3,1,2,0,0,1,28
010330206004,741,174,423,144,0,0,338,9,356,4,5,29,338,353,9,3,3,1,0,3,0,0,0,0,0,0,29
010330207031,1616,791,448,377,0,0,1210,29,276,17,14,70,1210,275,28,1,4,4,5,8,1,4,0,0,0,1,70
010330207032,2527,1228,652,647,0,0,1983,39,327,38,15,125,1983,326,39,1,5,4,6,24,4,3,1,0,0,0,125
010330207033,439,153,185,101,0,0,261,10,147,4,6,11,261,146,10,1,2,2,3,1,0,1,0,0,0,1,11
010330207034,590,134,292,164,0,0,317,12,227,8,7,19,317,225,12,2,2,1,1,5,1,1,1,0,0,0,19
010330207041,532,215,189,128,0,0,368,8,121,8,1,26,368,121,6,0,0,2,1,5,0,0,0,0,0,0,26
010330207042,910,524,227,159,0,0,730,16,97,5,11,51,730,97,16,0,3,1,3,4,0,0,0,0,0,0,51
010330207043,873,297,273,303,0,0,660,14,138,5,6,50,660,137,14,1,0,2,2,2,0,1,0,0,2,0,50
010330207044,1015,485,295,235,0,0,814,22,135,7,8,29,814,133,22,2,4,4,3,1,1,0,0,1,1,0,29
010330207051,1080,457,385,238,0,0,748,26,257,1,6,42,748,252,26,5,1,0,0,0,1,0,0,0,3,0,42
010330207061,1181,761,211,209,0,0,988,29,69,12,14,69,988,69,29,0,3,5,6,3,3,0,4,0,0,0,69
010330207062,756,195,372,189,0,0,424,15,287,3,1,26,424,286,15,1,0,0,0,2,0,1,0,0,0,0,26
010330207063,1342,752,221,369,0,0,1182,22,47,12,3,76,1182,46,22,1,1,4,0,4,4,0,0,0,0,0,76
010330207064,430,237,79,114,0,0,356,12,34,9,3,16,356,33,12,1,1,0,0,9,0,0,2,0,0,0,16
010330208011,470,208,164,98,0,0,350,6,82,2,11,19,350,82,6,0,1,1,0,0,0,1,0,0,1,0,19
010330208012,1273,423,576,274,0,0,753,21,428,4,15,52,753,423,21,5,0,0,2,0,1,2,0,1,0,0,52
010330208013,1403,727,305,371,0,0,1211,18,69,14,10,81,1211,67,18,2,2,3,0,2,5,2,0,0,4,0,81
010330208021,424,201,47,176,0,0,393,8,0,0,4,19,393,0,8,0,3,0,0,0,0,0,1,0,0,0,19
010330208022,875,455,141,279,0,0,802,18,13,6,2,34,802,13,17,0,2,3,0,0,2,1,0,0,0,0,34
010330208023,1175,329,544,302,0,0,666,15,429,3,9,53,666,427,15,2,6,0,1,1,2,0,0,0,0,0,53
010330209011,854,413,113,328,0,0,773,26,8,5,4,38,773,8,26,0,3,1,1,3,1,0,0,0,0,0,38
010330209012,1077,536,210,331,0,0,897,18,89,3,9,61,897,88,18,1,3,1,1,0,1,0,0,0,0,0,61
