BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_34,eth2_21,eth2_23,eth2_14,eth2_12,eth2_38,eth2_unk
310550061023,442,56,285,90,10,1,0,131,21,266,4,3,17,131,21,266,3,1,0,2,0,1,0,0,17
310550061024,418,42,288,80,8,0,0,111,31,251,15,0,10,111,30,250,0,5,0,2,1,2,0,0,10
310550061025,348,29,241,72,6,0,0,83,30,213,3,3,16,83,30,213,3,1,0,1,0,0,0,0,16
310550062021,574,154,254,153,13,0,0,470,14,17,3,9,61,470,14,17,4,1,0,0,1,1,0,0,61
310550062022,494,151,195,131,16,1,0,376,15,49,4,6,44,376,15,49,0,1,1,0,0,1,0,0,44
310550062023,411,46,253,105,6,1,0,156,18,213,4,1,19,156,18,213,0,1,0,1,2,0,0,0,19
310550062024,638,94,400,130,14,0,0,271,29,278,7,7,46,271,29,278,5,1,2,3,0,1,2,0,46
310550062025,644,94,366,174,10,0,0,274,42,284,4,12,28,274,42,284,6,0,0,4,0,0,0,4,28
310550063011,800,173,419,198,10,0,0,441,18,281,9,3,48,441,18,279,0,4,1,1,0,0,3,2,48
310550063012,717,99,498,112,8,0,0,167,10,495,10,5,30,167,10,495,2,3,1,2,0,0,1,0,30
310550063021,396,72,234,84,6,0,0,142,20,179,19,4,32,142,20,179,0,4,0,1,3,5,0,0,32
310550063022,532,48,371,105,8,0,0,121,16,361,11,0,23,121,15,361,0,3,0,4,2,0,0,0,23
310550063023,767,76,550,135,6,0,0,157,25,533,18,8,26,157,24,533,5,5,0,2,2,3,0,0,26
310550063024,471,52,324,93,2,0,0,146,12,282,7,7,17,146,12,277,4,2,1,2,0,1,0,0,17
310550063031,632,129,342,151,10,0,0,369,25,174,20,6,38,369,25,174,3,3,2,2,4,2,0,0,38
310550063032,776,131,442,186,17,0,0,361,37,299,21,3,55,361,37,298,1,9,0,1,0,1,1,0,55
310550064001,772,241,374,148,9,0,0,614,25,24,8,12,89,614,25,24,7,2,1,0,3,0,2,2,89
310550064002,609,183,269,146,11,0,0,452,35,7,16,14,85,452,35,7,9,5,1,8,0,1,1,0,85
310550064003,510,112,237,150,11,0,0,384,38,18,7,5,58,384,38,18,3,2,0,1,0,1,0,1,58
310550064004,447,128,175,136,8,0,0,355,27,9,2,7,47,355,27,9,2,0,3,1,1,0,0,1,47
310550064005,705,165,334,189,17,0,0,553,47,10,5,9,81,553,47,10,1,4,6,0,1,0,0,0,81
310550065031,460,155,181,115,9,0,0,384,26,8,3,3,36,384,25,8,0,2,2,0,0,0,0,0,36
310550065032,682,250,254,164,14,0,0,538,24,5,6,7,102,538,24,5,3,1,1,2,1,1,1,0,102
310550065033,635,204,276,146,9,0,0,444,23,75,15,4,74,444,23,75,3,4,0,0,3,0,7,0,74
310550065041,829,285,333,204,7,0,0,671,26,39,11,7,75,671,26,39,3,2,2,1,2,3,2,0,75
310550065042,793,275,305,198,14,1,0,619,21,46,3,15,89,619,21,45,6,1,5,1,1,0,0,0,89
310550065043,603,255,202,144,2,0,0,480,29,12,6,5,71,480,26,12,0,3,2,0,1,1,0,0,71
310550065051,665,275,285,102,3,0,0,526,7,58,8,7,59,526,7,58,2,1,5,1,2,1,3,0,59
310550065052,537,118,304,110,5,0,0,280,32,164,15,3,43,280,32,164,0,2,2,2,0,3,0,1,43
310550065061,552,102,322,119,8,1,0,253,18,219,20,5,37,253,18,219,3,8,1,5,0,3,0,0,37
310550065062,706,115,440,140,11,0,0,287,16,346,14,5,38,287,16,346,1,4,1,2,0,3,0,0,38
310550065063,683,178,346,151,8,0,0,338,20,223,31,6,65,338,20,223,3,8,1,8,3,3,0,0,65
310550066031,344,109,128,96,10,1,0,266,12,16,0,7,43,266,12,16,7,0,0,0,0,0,0,0,43
310550066032,428,94,208,109,15,2,0,259,12,100,7,12,38,259,12,100,6,4,3,0,2,1,0,2,38
310550066033,555,142,254,147,11,1,0,370,23,89,9,4,60,370,23,89,1,5,2,1,3,0,0,0,60
310550066041,606,166,270,162,8,0,0,489,27,13,4,8,65,489,27,13,7,2,0,0,1,1,0,0,65
310550066042,959,307,412,221,19,0,0,768,31,11,13,15,121,768,30,11,7,7,1,1,1,1,2,0,121
310550066043,860,266,338,238,18,0,0,648,26,48,11,11,116,648,26,48,6,2,2,1,2,0,4,0,116
310550066051,675,247,251,160,16,1,0,544,20,5,9,14,83,544,20,5,3,3,4,3,1,0,2,0,83
310550066052,744,260,330,149,5,0,0,595,22,12,10,7,98,595,21,12,2,6,1,0,1,1,2,0,98
310550066053,517,116,242,145,14,0,0,407,26,12,7,14,51,407,26,12,5,4,2,0,2,1,0,1,51
310550066061,593,217,226,133,17,0,0,483,18,5,8,14,65,483,16,5,8,1,2,3,0,2,0,0,65
310550066062,638,189,274,160,14,1,0,453,24,53,24,17,67,453,24,53,9,6,3,7,7,2,1,1,67
310550066063,389,95,166,116,12,0,0,281,16,38,8,7,39,281,16,38,5,5,1,0,2,1,0,0,39
310550067011,966,313,403,236,14,0,0,765,38,10,22,19,112,765,38,10,5,10,4,2,5,1,3,1,112
310550067012,957,382,337,232,6,0,0,784,22,8,18,13,112,784,20,8,6,8,4,0,5,4,1,0,112
310550067013,879,446,268,157,8,0,0,701,20,0,13,23,122,701,17,0,9,9,8,0,0,2,2,3,122
310550067031,804,323,285,191,5,0,0,648,33,5,2,11,105,648,33,5,2,2,1,0,0,0,0,1,105
310550067032,583,208,227,132,15,1,0,454,25,15,8,6,75,454,25,15,3,2,2,0,4,1,0,0,75
310550067033,609,308,178,117,6,0,0,504,18,0,5,10,72,504,18,0,1,4,3,0,1,0,0,2,72
310550067041,633,276,211,142,4,0,0,515,15,2,8,21,72,515,15,2,10,1,4,1,6,0,0,2,72
310550067042,730,372,210,144,3,1,0,581,15,1,12,15,106,581,15,1,7,3,5,0,2,0,4,0,106
310550068031,711,348,226,132,5,0,0,581,15,1,8,16,90,581,15,1,11,3,4,0,1,4,0,1,90
310550068032,820,326,285,201,7,1,0,626,28,14,9,16,127,626,28,13,11,4,1,0,2,0,3,1,127
310550068041,602,252,226,121,3,0,0,481,8,0,15,21,77,481,8,0,7,4,8,0,9,1,1,1,77
310550068042,664,296,213,148,7,0,0,521,20,0,14,16,93,521,20,0,11,7,0,1,4,1,1,0,93
310550068051,490,178,205,101,6,0,0,404,6,1,9,8,62,404,6,1,1,3,4,0,1,0,5,2,62
310550068052,797,279,323,187,8,0,0,660,23,0,6,13,95,660,23,0,8,3,1,0,2,0,0,0,95
310550068053,479,196,177,98,8,0,0,387,9,0,8,22,53,387,9,0,11,2,4,2,3,0,1,2,53
310550068054,638,227,249,151,11,0,0,530,25,9,6,12,56,530,25,9,2,2,4,0,0,3,1,0,56
310550068061,608,207,250,145,6,0,0,498,17,0,5,14,74,498,17,0,2,2,1,0,3,0,0,3,74
310550068062,423,104,205,105,9,0,0,308,29,21,7,13,45,308,29,21,5,0,5,1,5,1,0,0,45
310550068063,307,108,142,54,3,0,0,207,8,36,6,8,42,207,8,36,2,2,2,0,2,1,1,0,42
310550069031,787,340,274,167,6,0,0,665,20,1,8,9,84,665,20,1,1,0,2,2,0,5,0,1,84
310550069032,820,314,299,185,22,0,0,630,43,12,8,14,113,630,41,12,5,4,3,1,1,1,0,0,113
310550069041,1027,397,397,219,14,0,0,848,18,5,12,19,125,848,18,5,6,1,6,1,5,3,2,0,125
310550069042,723,280,247,185,11,0,0,589,27,0,8,7,92,589,27,0,4,1,1,1,3,0,3,1,92
310550069043,507,190,185,120,12,0,0,398,17,3,6,12,71,398,14,3,7,1,3,2,1,0,2,0,71
310550069044,585,191,220,160,12,2,0,475,27,5,5,7,66,475,27,5,2,3,3,0,2,0,0,0,66
310550069051,543,179,205,149,10,0,0,441,21,4,11,10,56,441,21,4,3,7,4,0,0,2,2,0,56
310550069052,579,197,221,149,12,0,0,476,29,3,4,12,55,476,28,3,3,1,6,0,1,1,1,0,55
310550069061,848,318,311,206,12,1,0,701,49,3,4,14,77,701,49,3,4,0,4,0,2,1,1,0,77
310550069062,560,189,229,135,7,0,0,428,19,2,3,15,93,428,19,2,4,1,9,1,0,0,1,0,93
310550069063,694,240,296,139,18,1,0,536,41,5,4,18,90,536,40,5,5,1,5,0,1,1,0,0,90
310550070011,685,154,367,155,9,0,0,451,65,56,18,17,78,451,65,56,8,6,3,1,7,0,3,0,78
310550070012,922,247,419,236,20,0,0,667,60,14,21,21,139,667,60,14,8,10,2,1,9,0,0,1,139
310550070013,408,102,183,111,12,0,0,298,41,13,4,9,43,298,41,13,3,1,2,0,2,1,0,0,43
310550070021,648,208,287,143,10,0,0,456,86,5,4,19,78,456,86,5,7,1,5,3,0,0,0,0,78
310550070022,561,194,224,133,10,0,0,393,67,2,6,17,76,393,66,2,9,2,1,1,0,2,1,0,76
310550070023,515,173,204,130,8,0,0,410,35,3,4,5,58,410,34,3,1,0,2,2,1,0,0,0,58
310550070024,380,137,159,78,6,0,0,271,27,8,2,12,60,271,27,8,6,0,1,0,1,0,1,0,60
310550070031,597,175,248,163,11,0,0,453,76,2,14,6,46,453,76,2,1,6,2,2,4,1,0,1,46
310550070032,577,156,264,149,8,0,0,390,124,2,0,8,53,390,123,2,2,0,3,0,0,0,0,0,53
310550071011,726,220,314,183,9,0,0,479,129,16,5,15,82,479,126,16,3,3,4,0,0,0,2,0,82
310550071012,885,243,410,214,18,0,0,547,232,1,9,7,89,547,230,1,3,0,4,7,1,0,1,0,89
310550071021,477,149,203,118,7,0,0,341,68,1,2,3,62,341,67,1,0,2,1,0,0,0,0,0,62
310550071022,492,132,228,126,6,0,0,286,123,2,3,10,68,286,122,2,2,0,2,0,1,2,0,0,68
310550071023,549,171,221,151,6,0,0,353,109,2,10,17,58,353,107,2,3,2,2,6,1,1,0,0,58
310550071024,469,147,212,99,10,1,0,281,92,0,7,9,80,281,92,0,4,2,1,0,0,0,0,0,80
310550073031,1065,536,311,205,13,0,0,888,20,4,9,18,126,888,18,4,6,2,4,0,1,2,3,2,126
310550073032,1349,563,462,299,25,0,0,1136,19,6,16,13,159,1136,19,6,5,6,2,2,0,3,5,1,159
310550073041,393,158,127,98,10,0,0,339,12,9,2,1,30,339,12,9,0,1,1,0,1,0,0,0,30
310550073042,821,271,380,163,7,0,0,645,24,62,8,14,68,645,23,62,5,4,5,2,1,0,1,0,68
310550073091,484,134,180,156,13,1,0,380,43,6,5,3,47,380,43,6,3,2,0,2,1,0,0,0,47
310550073092,930,264,412,238,16,0,0,625,37,122,27,14,105,625,37,122,6,7,1,8,8,2,0,0,105
310550073093,606,222,233,143,8,0,0,449,38,34,7,10,68,449,38,34,4,0,5,1,3,0,1,0,68
310550073094,620,241,209,159,11,0,0,459,34,31,10,13,73,459,34,31,4,2,0,4,2,2,0,0,73
310550073101,488,121,224,129,14,0,0,330,41,61,5,15,36,330,41,61,5,2,4,1,0,0,1,0,36
310550073102,560,196,210,149,5,0,0,445,15,14,4,4,78,445,13,14,4,3,0,1,0,0,0,0,78
310550073103,560,167,232,147,14,0,0,423,12,44,5,15,61,423,12,44,7,2,3,0,1,2,0,0,61
310550073111,1110,413,442,241,14,0,0,775,42,147,32,36,78,775,42,147,21,8,7,7,5,7,1,0,78
310550073112,605,113,325,157,10,0,0,352,30,126,15,23,59,352,30,126,18,2,2,0,6,1,2,1,59
310550073121,791,309,294,173,15,0,0,614,30,47,4,14,82,614,30,47,10,1,1,0,0,0,2,0,82
310550073122,347,55,203,85,4,0,0,169,16,125,4,5,28,169,16,123,1,0,2,0,2,0,0,0,28
310550073141,1153,560,312,264,17,0,0,941,41,29,14,7,121,941,41,28,4,8,3,0,3,0,0,0,121
310550073142,655,284,165,196,10,0,0,515,18,9,20,11,82,515,18,9,7,1,1,4,13,1,0,0,82
310550073143,1046,438,307,286,15,0,0,820,48,16,24,14,124,820,47,16,4,2,3,1,15,3,3,0,124
310550073151,2232,1031,663,502,36,0,0,1694,59,13,87,50,329,1694,58,13,27,13,10,7,55,9,2,0,329
310550073152,768,334,253,175,6,0,0,636,8,12,6,18,88,636,8,12,7,2,6,0,2,1,1,0,88
310550073153,846,306,313,208,19,0,0,703,36,14,5,8,80,703,35,14,5,1,0,0,0,2,1,0,80
310550073161,1267,549,397,303,18,0,0,1030,41,7,34,25,130,1030,41,7,10,8,4,15,5,0,4,1,130
310550073162,1276,532,444,287,13,0,0,1000,48,37,30,17,144,1000,48,37,11,4,3,9,8,3,2,0,144
310550073171,607,309,146,141,11,0,0,523,14,3,9,4,54,523,14,3,0,0,0,2,4,2,0,0,54
310550073172,1589,776,387,395,31,0,0,1289,34,8,9,17,232,1289,33,8,6,1,4,0,3,2,2,2,232
310550073173,1043,357,414,260,11,1,0,759,58,89,12,13,112,759,58,89,5,6,2,1,1,1,3,4,112
310550073181,1237,719,240,270,8,0,0,1000,22,0,14,9,192,1000,21,0,9,5,0,3,4,1,1,0,192
310550073182,1659,893,385,358,23,0,0,1384,25,5,32,33,180,1384,24,5,16,10,0,6,11,2,2,6,180
310550073183,2521,1163,641,681,35,1,0,1995,67,9,52,48,350,1995,67,8,15,8,15,4,30,7,2,0,350
310550073184,1346,652,280,390,24,0,0,1143,17,3,19,10,154,1143,17,3,4,3,2,2,3,5,4,0,154
310550073191,1531,417,718,372,22,2,0,951,75,280,58,16,151,951,75,280,6,15,1,17,13,6,0,0,151
310550073192,1417,324,707,363,23,0,0,701,111,311,95,26,173,701,108,311,13,19,5,21,42,8,1,1,173
310550073201,783,234,330,206,13,0,0,484,46,134,31,16,72,484,45,134,2,12,3,6,6,3,2,1,72
310550073202,690,206,319,157,8,0,0,454,25,115,13,4,79,454,25,115,0,4,0,5,2,2,0,0,79
310550073203,517,123,257,128,9,0,0,272,39,131,15,7,53,272,39,131,5,1,0,2,7,1,2,0,53
310550074061,818,342,283,170,23,0,0,645,39,2,11,15,106,645,39,2,10,2,4,2,4,2,0,0,106
310550074062,783,281,250,234,17,1,0,630,48,2,13,10,80,630,48,2,3,4,2,2,5,0,0,0,80
310550074063,1013,398,339,262,14,0,0,814,22,2,17,22,136,814,21,2,4,2,6,6,6,2,0,3,136
310550074064,859,373,277,197,12,0,0,685,23,0,6,27,118,685,23,0,7,2,10,0,3,1,0,0,118
310550074071,1072,410,402,244,15,1,0,834,46,9,21,8,154,834,45,9,2,4,2,3,7,3,4,1,154
310550074072,490,157,195,126,12,0,0,381,33,8,7,8,53,381,33,8,1,3,5,2,1,0,1,0,53
310550074073,577,265,178,126,8,0,0,470,16,1,6,8,76,470,16,1,0,2,2,1,3,0,0,1,76
310550074081,687,273,214,183,17,0,0,530,41,2,5,8,101,530,41,2,2,2,4,0,0,0,2,1,101
310550074082,636,216,242,161,16,1,0,492,33,23,4,13,71,492,32,22,4,3,2,0,1,0,0,1,71
310550074083,631,221,238,163,9,0,0,455,49,7,10,10,100,455,48,7,4,2,1,2,3,2,1,1,100
310550074084,650,244,212,176,18,0,0,530,28,7,7,5,73,530,28,7,0,1,1,1,1,1,3,0,73
310550074091,578,234,199,139,6,0,0,431,38,3,10,14,82,431,38,3,3,3,5,4,2,1,0,0,82
310550074092,558,221,190,135,12,0,0,438,37,3,4,5,71,438,36,3,1,1,1,2,1,0,0,1,71
310550074093,479,208,144,116,11,0,0,371,28,4,9,13,54,371,28,4,5,5,3,1,3,0,0,0,54
310550074241,498,164,222,100,12,0,0,394,26,5,9,7,57,394,26,5,3,4,1,1,2,0,1,0,57
310550074242,676,281,245,141,9,0,0,557,15,13,9,13,69,557,15,13,5,1,3,1,4,1,2,0,69
310550074243,633,151,307,155,19,1,0,449,38,82,9,10,45,449,38,82,0,3,7,0,0,2,3,0,45
310550074291,715,337,198,169,11,0,0,575,32,2,9,9,88,575,31,2,4,8,0,0,0,0,1,1,88
310550074292,675,307,190,174,4,0,0,536,16,2,22,10,89,536,15,2,6,11,2,0,5,2,2,0,89
310550074293,1037,551,260,214,12,0,0,837,28,1,15,16,140,837,28,1,3,0,7,4,10,0,1,3,140
310550074311,956,479,250,217,10,0,0,787,18,16,23,13,99,787,18,16,4,5,3,3,12,3,0,0,99
310550074312,655,333,179,132,11,0,0,516,22,4,14,14,85,516,22,4,11,5,2,2,5,1,0,0,85
310550074313,580,233,202,138,6,1,0,477,17,9,6,5,66,477,17,9,2,1,1,1,1,1,2,0,66
310550074314,1056,455,381,212,8,0,0,860,24,16,14,10,132,860,24,16,1,5,2,2,5,0,2,0,132
310550074321,541,190,197,149,5,0,0,440,25,8,4,12,52,440,22,8,4,1,6,2,0,0,1,0,52
310550074322,515,174,200,132,8,1,0,411,29,10,7,4,54,411,29,9,0,3,0,1,1,1,0,0,54
310550074323,768,231,313,213,11,0,0,578,64,35,9,11,71,578,63,35,6,2,1,4,1,0,2,0,71
310550074331,508,183,192,123,10,0,0,376,15,33,11,9,64,376,15,33,3,2,3,2,3,0,0,0,64
310550074332,508,177,196,128,7,0,0,414,14,31,5,4,40,414,14,31,1,1,0,3,0,0,1,0,40
310550074333,349,69,175,93,12,0,0,217,26,60,3,9,34,217,26,59,4,2,1,0,0,0,0,0,34
310550074334,642,242,237,152,11,0,0,516,26,13,3,10,74,516,25,11,3,1,0,0,0,1,0,0,74
310550074335,675,250,251,163,11,0,0,528,12,33,10,2,90,528,12,33,2,3,0,3,0,2,2,0,90
310550074341,828,367,256,193,12,0,0,666,37,27,6,9,83,666,36,27,4,1,0,1,2,1,1,0,83
310550074342,405,93,188,114,10,0,0,258,17,81,1,5,43,258,17,81,2,0,2,0,1,0,0,0,43
310550074343,532,103,257,157,15,0,0,358,30,91,5,2,46,358,30,91,1,2,0,0,1,0,0,1,46
310550074351,739,273,265,186,15,0,0,588,32,9,14,5,91,588,32,9,3,2,0,0,2,0,1,0,91
310550074352,567,165,241,145,16,0,0,418,24,51,9,7,58,418,24,51,1,2,0,1,2,2,2,0,58
310550074353,862,288,339,223,12,0,0,654,50,29,9,15,105,654,50,29,7,2,3,3,1,3,0,0,105
310550074361,679,152,323,189,15,0,0,414,25,147,10,9,74,414,25,146,4,2,1,0,5,0,2,1,74
310550074362,631,253,251,116,11,0,0,509,23,15,7,8,69,509,23,15,0,2,3,0,2,0,1,0,69
310550074363,654,183,302,161,8,0,0,464,32,71,6,18,63,464,32,69,9,1,4,1,0,2,0,0,63
310550074364,614,219,238,149,7,1,0,510,17,10,10,10,57,510,17,10,5,4,2,2,1,1,0,0,57
310550074381,810,354,242,198,16,0,0,657,25,4,10,15,99,657,25,4,0,6,6,1,2,0,1,0,99
310550074382,663,365,167,125,5,1,0,531,18,0,8,13,93,531,18,0,1,2,1,0,4,2,0,1,93
310550074391,529,202,189,122,16,0,0,418,30,4,11,12,54,418,28,4,3,0,0,5,2,1,3,0,54
310550074392,811,409,209,177,15,1,0,637,30,6,20,14,104,637,30,6,7,6,4,4,1,1,7,0,104
310550074393,771,280,281,198,11,1,0,629,30,2,20,11,79,629,30,2,4,5,4,2,9,2,2,1,79
310550074394,606,250,214,134,8,0,0,494,16,15,18,9,54,494,14,15,6,7,1,5,2,2,1,0,54
310550074395,385,82,175,120,8,0,0,303,9,12,4,3,54,303,9,12,1,1,0,1,1,0,1,0,54
310550074401,546,170,219,146,10,1,0,427,15,26,10,19,49,427,15,26,10,0,3,3,2,3,1,0,49
310550074402,590,137,291,148,13,1,0,397,39,49,10,13,82,397,39,49,8,5,0,2,1,1,1,0,82
310550074411,1143,522,355,247,19,0,0,922,35,3,32,21,130,922,35,3,4,5,8,9,10,6,2,2,130
310550074412,770,392,175,190,13,0,0,574,15,3,52,24,102,574,15,3,12,18,5,2,27,1,1,0,102
310550074421,761,393,212,148,8,0,0,642,13,2,4,17,83,642,13,2,5,1,8,0,1,1,1,0,83
310550074422,739,351,218,161,9,0,0,592,32,6,11,14,84,592,32,6,2,3,10,3,2,2,1,0,84
310550074423,787,358,236,176,17,0,0,629,24,4,22,12,96,629,24,4,4,14,2,1,6,1,0,0,96
310550074424,690,288,221,173,8,0,0,559,26,0,21,7,77,559,26,0,3,9,3,3,6,1,2,0,77
310550074425,490,211,154,123,2,0,0,396,10,1,10,3,70,396,10,1,2,4,0,0,2,1,2,0,70
310550074431,705,374,171,154,6,0,0,574,13,0,5,17,96,574,13,0,10,1,4,0,2,0,2,0,96
310550074432,683,274,256,140,13,0,0,563,26,9,3,11,71,563,26,9,5,1,2,0,2,0,0,0,71
310550074433,1089,458,367,249,15,0,0,815,17,15,23,48,171,815,16,15,22,3,14,2,14,4,0,2,171
310550074441,560,150,241,149,19,1,0,421,27,23,10,8,71,421,27,22,3,7,1,0,2,1,0,0,71
310550074442,523,145,221,142,15,0,0,408,22,19,8,9,57,408,22,19,5,2,2,1,3,1,1,0,57
310550074443,733,204,313,197,19,0,0,559,49,33,7,4,81,559,49,33,1,3,2,1,1,1,1,0,81
310550074444,370,122,150,92,6,0,0,285,13,18,9,11,34,285,13,18,7,1,0,0,7,0,0,0,34
310550074451,1045,368,461,205,11,0,0,748,46,108,9,33,101,748,46,108,22,3,4,2,0,0,3,3,101
310550074452,510,174,198,123,15,0,0,403,25,12,4,8,58,403,25,12,5,3,0,1,0,0,0,0,58
310550074461,639,291,156,179,13,0,0,493,19,0,30,19,78,493,19,0,7,11,7,2,10,7,0,0,78
310550074462,914,466,222,217,9,0,0,747,20,9,25,27,86,747,19,9,7,13,9,0,7,5,0,0,86
310550074463,489,222,155,109,3,0,0,404,4,1,3,10,67,404,4,1,0,1,4,0,2,0,0,0,67
310550074464,846,425,206,208,7,0,0,710,17,0,4,10,105,710,15,0,2,4,4,0,0,0,0,0,105
310550074471,871,319,287,243,21,1,0,679,43,1,20,19,109,679,42,1,8,6,4,5,5,4,0,2,109
310550074472,915,362,305,236,12,0,0,739,49,2,9,8,108,739,47,1,3,2,3,4,2,0,1,0,108
310550074481,647,282,218,142,5,0,0,521,23,0,6,11,86,521,23,0,4,1,3,2,1,0,2,1,86
310550074482,683,289,243,147,4,0,0,552,13,2,4,9,103,552,13,2,5,0,2,1,0,3,0,0,103
310550074483,802,340,284,167,11,0,0,633,14,0,10,26,119,633,14,0,3,4,17,1,1,4,0,1,119
310550074491,1067,559,255,244,9,0,0,865,24,2,25,22,129,865,24,2,8,7,7,1,12,1,4,0,129
310550074492,1384,778,288,298,20,0,0,1153,25,1,28,11,166,1153,24,1,4,13,4,4,9,0,2,0,166
310550074501,851,408,248,186,9,0,0,735,17,1,7,7,84,735,17,1,5,2,1,4,1,0,0,0,84
310550074502,619,256,208,147,8,0,0,474,36,2,13,6,88,474,36,2,0,2,5,3,5,1,0,0,88
310550074503,923,453,276,180,14,0,0,750,34,6,8,13,112,750,34,6,3,2,1,3,2,0,1,1,112
310550074511,1028,556,243,219,10,0,0,826,23,2,19,17,141,826,23,2,10,5,1,0,10,4,0,2,141
310550074512,705,377,175,148,5,0,0,579,16,0,11,2,97,579,16,0,1,0,0,2,7,1,1,0,97
310550074513,476,183,166,114,13,0,0,370,29,0,4,10,63,370,29,0,5,2,2,0,1,1,0,0,63
310550074514,556,253,149,141,12,1,0,464,12,0,3,4,73,464,12,0,2,1,2,0,0,1,1,0,73
310550074515,798,347,238,197,16,0,0,623,55,2,10,11,97,623,53,2,5,1,2,5,2,1,1,0,97
310550074521,1092,564,234,279,15,0,0,901,14,0,22,18,137,901,14,0,0,13,5,1,8,0,0,1,137
310550074522,1175,537,339,281,18,0,0,946,32,1,29,30,137,946,32,1,16,9,1,5,9,3,0,5,137
310550074523,1377,695,341,325,15,1,0,1125,36,3,38,22,153,1125,35,3,9,15,3,1,14,3,4,0,153
310550074531,632,320,150,153,9,0,0,518,21,1,11,10,71,518,21,1,3,6,6,0,0,2,3,0,71
310550074532,1001,443,266,275,17,0,0,830,35,4,12,16,104,830,35,4,6,3,2,3,5,0,1,0,104
310550074533,611,283,160,160,8,0,0,475,26,0,11,19,80,475,26,0,2,3,5,3,1,1,2,3,80
310550074541,1335,658,378,288,11,0,0,1098,31,8,13,16,169,1098,31,8,8,7,5,1,3,2,0,0,169
310550074542,1033,443,338,240,11,1,0,827,26,6,15,20,139,827,26,6,6,5,6,3,2,3,2,3,139
310550074543,853,355,270,214,14,0,0,699,38,3,4,16,93,699,38,3,7,2,6,2,0,0,0,0,93
310550074551,459,175,146,127,11,0,0,362,20,4,6,2,65,362,20,4,2,3,0,1,1,0,1,0,65
310550074552,595,201,198,180,15,1,0,485,39,2,4,6,59,485,37,2,3,1,2,0,0,2,1,0,59
310550074561,689,230,263,183,12,1,0,541,51,0,8,13,76,541,50,0,5,3,3,0,2,0,3,2,76
310550074562,703,258,245,187,13,0,0,588,28,3,8,9,67,588,28,3,4,4,1,3,1,0,0,0,67
310550074571,523,177,185,154,7,0,0,401,38,7,11,11,55,401,37,7,3,1,3,4,2,2,1,0,55
310550074572,561,219,188,142,12,0,0,440,34,1,18,7,61,440,34,1,1,8,4,3,5,2,0,0,61
310550074573,440,134,152,135,19,0,0,338,32,5,9,6,50,338,32,5,1,1,2,2,3,1,2,0,50
310550074581,676,237,254,174,11,0,0,515,60,5,10,11,75,515,60,5,5,5,4,2,0,1,1,2,75
310550074582,475,157,188,123,7,0,0,364,45,5,4,3,54,364,42,5,1,0,2,2,0,1,0,0,54
310550074583,310,58,139,101,12,0,0,202,58,7,4,3,36,202,58,7,0,2,2,1,1,0,0,0,36
310550074591,1038,393,366,263,16,0,0,811,71,4,7,18,127,811,71,4,12,3,1,1,1,2,0,0,127
310550074592,832,301,311,203,17,0,0,686,40,4,4,15,83,686,40,4,3,1,6,0,2,1,0,0,83
310550074601,1229,607,308,294,20,0,0,976,39,4,28,31,151,976,39,4,17,14,6,1,10,2,0,0,151
310550074602,947,447,254,238,8,0,0,758,7,0,46,6,130,758,7,0,3,16,2,7,18,4,0,0,130
310550074603,970,458,255,243,14,0,0,781,19,0,28,35,107,781,19,0,18,8,8,1,15,2,1,0,107
310550074611,1453,681,392,362,18,0,0,1136,35,7,67,45,163,1136,35,7,26,16,7,4,44,1,2,0,163
310550074612,857,375,234,236,12,0,0,670,34,4,36,26,87,670,33,4,10,10,7,4,19,1,1,0,87
310550074613,726,335,201,184,6,0,0,598,20,0,12,11,85,598,20,0,7,0,3,2,7,1,2,0,85
310550074614,916,389,271,252,4,0,0,730,33,0,37,14,102,730,31,0,2,12,9,10,8,4,3,0,102
310550074621,780,332,262,180,6,0,0,655,39,1,4,6,75,655,39,1,2,1,2,2,0,0,1,1,75
310550074622,612,239,201,166,5,1,0,503,27,1,9,10,62,503,27,1,0,1,4,1,0,1,4,0,62
310550074623,713,307,210,186,10,0,0,577,28,3,5,24,76,577,28,3,6,2,8,1,0,1,0,1,76
310550074624,853,339,258,235,20,1,0,683,46,1,6,11,106,683,45,1,2,5,6,0,0,0,1,0,106
310550074631,635,248,194,182,11,0,0,492,39,3,7,22,72,492,39,3,6,2,6,0,1,1,1,2,72
310550074632,667,229,248,173,16,1,0,538,44,3,3,14,65,538,43,3,4,1,3,0,1,0,1,1,65
310550074633,712,263,249,192,8,0,0,521,43,19,10,9,110,521,42,19,1,0,2,6,0,3,0,0,110
310550074634,655,227,239,177,12,0,0,519,48,5,17,10,56,519,47,5,1,1,3,4,5,0,3,2,56
310550074641,840,385,264,178,13,0,0,692,22,3,18,12,93,692,22,3,1,10,0,2,1,2,0,0,93
310550074642,1214,600,293,303,18,0,0,941,55,6,13,27,172,941,55,6,17,3,4,2,6,0,1,1,172
310550074651,521,163,210,138,10,0,0,385,43,5,9,7,72,385,43,5,4,1,0,2,0,2,2,0,72
310550074652,551,218,191,131,11,0,0,418,59,0,11,11,52,418,59,0,3,2,2,4,1,4,0,1,52
