BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_lib,party_cnt,party_con,party_grn,party_scl,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_23,eth2_30,eth2_10,eth2_34,eth2_14,eth2_66,eth2_85,eth2_21,eth2_35,eth2_12,eth2_61,eth2_29,eth2_55,eth2_33,eth2_32,eth2_26,eth2_38,eth2_59,eth2_57,eth2_19,eth2_99,eth2_28,eth2_unk
340030451011,500,205,180,110,4,0,1,0,0,0,0,201,162,1,48,37,51,201,158,1,1,13,21,5,21,4,0,3,7,2,4,0,0,7,0,0,0,0,1,0,0,0,51
340030451012,685,296,272,110,1,3,0,1,1,1,0,271,141,2,131,76,64,271,141,2,8,22,29,7,89,0,1,3,21,1,12,5,0,4,3,0,0,1,0,1,0,0,64
340030451013,538,172,214,141,1,2,3,3,0,2,0,237,113,0,86,69,33,237,113,0,5,19,23,4,51,0,3,3,13,1,13,1,0,6,2,0,0,3,5,0,0,0,33
340030451014,741,308,274,140,9,2,3,3,0,2,0,287,206,2,148,46,52,287,205,2,2,10,42,5,94,1,1,6,5,1,15,1,0,2,0,0,0,5,2,1,0,0,52
340030451021,581,223,228,125,1,0,1,1,2,0,0,234,125,0,100,68,54,234,125,0,15,23,25,5,58,0,0,0,15,1,9,0,1,14,1,0,0,0,0,0,0,0,54
340030451022,601,208,258,128,1,2,2,2,0,0,0,253,105,1,74,106,62,253,104,1,2,42,27,15,41,1,0,0,22,4,8,0,1,11,2,0,0,0,1,0,0,0,62
340030451023,813,315,338,152,2,3,0,1,2,0,0,296,276,1,135,54,51,296,269,1,4,35,25,3,99,7,0,2,8,0,0,0,0,4,1,1,0,1,1,2,0,0,51
340030451024,396,176,144,73,0,2,0,1,0,0,0,150,130,1,56,21,38,150,130,1,2,13,17,0,33,0,0,1,5,0,2,0,0,1,0,1,0,0,0,0,0,0,38
340030452001,513,217,184,106,2,1,1,1,0,1,0,195,130,0,119,24,45,195,125,0,10,4,22,1,81,5,4,2,7,2,3,0,0,1,4,0,0,0,0,0,0,0,45
340030452002,566,245,217,97,3,0,0,1,1,2,0,206,159,1,122,49,29,206,159,1,6,14,24,3,82,0,1,6,15,3,5,5,0,0,3,1,0,1,1,0,0,0,29
340030452003,357,132,152,67,1,1,1,1,0,2,0,108,106,1,100,24,18,108,106,1,3,11,31,1,57,0,1,6,1,2,2,0,0,5,1,0,0,0,1,0,0,0,18
340030452004,295,127,95,70,0,0,1,2,0,0,0,110,69,1,74,18,23,110,67,1,3,7,12,0,54,2,0,1,4,2,2,0,3,1,1,0,0,0,0,0,0,0,23
340030461001,847,354,345,139,2,1,0,2,3,1,0,385,304,7,33,55,63,385,303,7,2,26,8,7,19,1,3,2,5,0,2,6,1,4,1,2,0,0,0,0,0,0,63
340030461002,553,243,214,87,2,3,1,1,0,2,0,187,285,4,18,31,28,187,283,4,1,12,6,3,6,2,2,0,0,3,1,8,0,0,3,1,1,0,1,0,0,0,28
340030461003,800,357,313,118,2,3,2,4,1,0,0,354,287,6,30,63,60,354,287,6,13,45,4,2,8,0,4,2,5,0,1,0,0,1,1,3,0,1,3,0,0,0,60
340030461004,412,179,138,89,2,1,2,1,0,0,0,159,111,8,77,20,37,159,110,8,3,6,23,5,39,1,5,1,1,5,1,2,0,0,0,1,0,0,0,0,0,0,37
340030462001,986,406,394,174,3,3,1,3,1,1,0,459,354,3,33,59,78,459,348,2,1,23,10,3,21,6,8,1,10,0,3,2,2,2,0,0,1,0,5,0,1,0,78
340030462002,431,195,166,59,2,2,5,1,0,1,0,171,171,8,17,25,39,171,170,8,1,13,10,1,3,1,0,1,0,0,3,0,2,1,0,0,0,0,5,0,0,0,39
340030462003,570,251,250,67,1,0,0,1,0,0,0,239,228,8,17,26,52,239,228,8,0,23,5,1,9,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,52
340030462004,737,322,287,113,4,3,4,2,2,0,0,280,304,16,22,41,74,280,302,16,3,24,9,3,4,2,4,1,4,1,3,0,0,0,0,4,0,1,0,0,0,0,74
340030463001,710,323,248,135,1,0,0,1,0,2,0,304,246,11,50,54,45,304,245,11,4,32,10,13,28,1,0,0,1,5,0,0,4,1,1,3,0,1,1,0,0,0,45
340030463002,509,227,186,84,1,3,4,2,0,2,0,198,224,7,24,32,24,198,223,7,3,19,3,1,11,1,3,2,4,3,2,1,0,2,0,0,0,0,0,0,0,0,24
340030463003,859,389,328,129,5,2,2,1,1,2,0,281,400,9,31,56,82,281,399,9,14,22,5,6,7,1,13,2,2,2,2,0,1,2,1,0,0,0,5,1,0,0,82
340030463004,718,330,280,87,5,1,5,5,2,3,0,250,300,23,29,59,57,250,297,23,4,33,9,3,14,3,14,0,0,2,3,0,0,2,1,0,0,2,1,0,0,0,57
340030471001,1300,488,507,300,0,1,3,0,1,0,0,707,88,4,228,100,173,707,83,4,65,37,94,16,53,5,9,3,13,8,7,0,0,10,8,2,0,0,0,0,0,0,173
340030471002,667,260,245,159,1,0,2,0,0,0,0,438,37,0,77,32,83,438,37,0,20,17,19,6,22,0,4,3,3,11,0,0,0,1,1,1,0,0,0,0,0,0,83
340030471003,954,363,373,213,2,0,1,2,0,0,0,601,57,8,128,52,108,601,57,8,28,10,55,15,38,0,4,3,7,3,2,1,1,3,0,0,0,6,3,0,0,0,108
340030471004,726,281,273,169,2,1,0,0,0,0,0,446,65,0,80,48,87,446,64,0,14,21,31,9,30,1,0,2,6,3,6,0,1,1,2,0,1,0,1,0,0,0,87
340030471005,767,305,297,159,2,1,1,1,1,0,0,574,36,0,44,31,82,574,36,0,18,15,17,2,5,0,3,1,5,2,1,0,4,0,0,0,1,0,0,0,0,0,82
340030472001,623,223,239,159,0,1,0,1,0,0,0,407,20,1,58,28,109,407,20,1,17,14,17,2,16,0,3,1,8,5,0,0,1,0,0,0,0,0,0,0,0,0,109
340030472002,853,313,347,190,2,0,0,0,1,0,0,585,44,0,64,34,126,585,41,0,22,8,21,13,12,3,4,0,5,8,1,0,1,2,0,0,0,0,0,0,0,0,126
340030472003,801,293,295,212,0,0,1,0,0,0,0,527,43,2,87,30,112,527,40,2,37,13,28,4,16,3,0,2,0,4,1,0,1,8,3,0,0,0,0,0,0,0,112
340030472004,925,360,352,211,2,0,0,0,0,0,0,607,53,4,84,43,134,607,53,4,13,6,29,22,31,0,2,1,8,9,2,1,1,0,0,0,0,0,0,0,0,0,134
340030473001,874,316,328,222,6,0,1,1,0,0,0,596,48,0,55,36,139,596,45,0,27,22,19,8,8,3,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,139
340030473002,598,215,230,149,2,0,2,0,0,0,0,414,25,6,42,32,79,414,24,6,11,11,19,6,11,1,4,0,4,1,0,0,0,0,0,0,5,0,2,0,0,0,79
340030473003,1019,344,395,272,4,1,0,3,0,0,0,682,60,4,92,63,118,682,57,4,29,17,26,16,30,3,2,1,12,2,2,2,2,4,1,0,2,0,2,2,0,0,118
340030474001,806,312,316,166,3,2,1,4,1,1,0,457,90,11,67,65,116,457,87,11,12,15,28,15,21,3,5,0,9,3,6,2,6,1,4,2,0,2,0,1,0,0,116
340030474002,565,235,212,115,2,1,0,0,0,0,0,412,46,1,31,22,53,412,46,1,12,7,11,6,5,0,0,1,4,2,2,0,1,2,0,0,0,0,0,0,0,0,53
340030474003,657,277,248,129,2,1,0,0,0,0,0,406,61,60,24,31,75,406,60,60,4,8,10,10,7,1,1,0,3,1,5,2,0,0,2,0,0,0,0,1,0,0,75
340030474004,466,197,174,93,0,1,1,0,0,0,0,292,40,4,31,28,71,292,39,4,9,6,14,9,7,1,3,0,0,1,2,0,1,6,1,0,0,0,0,0,0,0,71
340030474005,821,335,304,179,1,0,0,1,1,0,0,548,45,7,76,36,109,548,45,7,27,9,21,8,12,0,0,5,9,8,1,0,0,5,4,1,0,0,0,0,0,0,109
340030475001,550,195,226,124,3,1,1,0,0,0,0,358,34,0,49,31,78,358,34,0,12,8,17,10,11,0,5,0,1,8,1,1,0,2,3,1,0,0,0,0,0,0,78
340030475002,697,243,284,164,5,0,0,1,0,0,0,438,27,4,111,32,85,438,27,4,22,9,47,12,41,0,1,0,0,0,7,0,0,0,0,0,3,0,0,1,0,0,85
340030475003,1158,441,444,262,7,1,0,1,2,0,0,643,99,1,182,61,172,643,99,1,45,22,71,16,52,0,4,0,9,6,5,1,0,1,1,3,0,1,0,1,0,0,172
340030475004,980,384,377,214,2,0,0,3,0,0,0,643,47,5,101,45,139,643,46,5,18,17,42,9,36,1,0,1,10,2,0,1,5,1,1,0,1,0,0,0,0,0,139
340030475005,644,269,249,123,2,0,0,0,0,1,0,472,35,1,41,35,60,472,34,1,13,14,15,7,6,1,1,0,6,5,3,0,0,3,0,0,0,0,1,2,0,0,60
340030475006,812,251,331,226,1,1,1,0,1,0,0,642,23,0,45,34,68,642,23,0,17,3,12,15,9,0,0,1,8,4,0,1,3,1,0,0,0,0,0,1,0,0,68
340030481001,601,223,278,92,5,0,2,1,0,0,0,352,67,6,72,32,72,352,67,6,8,11,27,6,27,0,4,1,2,8,3,1,2,0,1,1,0,0,2,0,0,0,72
340030481002,821,325,352,138,4,1,0,1,0,0,0,390,117,15,143,62,94,390,117,15,23,20,55,22,55,0,5,1,6,4,2,0,0,7,0,1,0,0,0,2,0,0,94
340030481003,411,156,179,73,0,0,0,0,2,1,0,124,50,4,122,61,50,124,50,4,10,17,32,29,77,0,1,3,12,0,0,0,0,0,1,0,1,0,0,0,0,0,50
340030481004,541,237,217,85,1,0,1,0,0,0,0,323,59,1,85,35,38,323,59,1,8,10,34,6,36,0,6,1,4,3,5,0,0,2,0,0,0,0,1,0,0,0,38
340030482001,685,237,316,123,5,3,1,0,0,0,0,442,64,0,67,38,74,442,63,0,5,10,35,7,24,1,5,0,10,3,2,1,0,1,0,0,0,1,0,0,0,0,74
340030482002,543,216,247,74,0,4,1,0,1,0,0,271,69,1,96,46,60,271,69,1,20,13,41,4,26,0,11,1,2,6,4,0,1,3,2,2,0,1,0,0,0,0,60
340030482003,745,311,285,146,0,1,0,2,0,0,0,339,69,6,150,72,109,339,67,6,35,22,50,23,50,2,6,11,17,0,2,0,0,1,0,0,1,0,0,0,0,0,109
340030482004,1194,402,533,249,3,3,1,2,1,0,0,756,90,3,126,70,149,756,89,3,21,11,51,14,49,1,4,2,9,3,1,0,1,17,0,0,0,11,0,0,0,0,149
340030482005,1079,388,442,243,3,2,0,1,0,0,0,725,72,0,74,55,153,725,72,0,8,11,38,10,21,0,3,1,12,3,10,1,0,0,0,2,8,0,0,0,0,0,153
340030482006,625,208,266,148,1,1,0,0,0,1,0,365,54,7,102,33,64,365,54,7,6,10,46,7,47,0,3,2,9,0,1,1,0,1,0,0,1,0,0,0,0,0,64
340030482007,747,241,331,169,4,0,0,1,1,0,0,482,51,1,81,55,77,482,50,1,10,2,40,19,22,1,2,1,14,5,3,0,0,11,0,2,4,0,0,0,0,0,77
340030490011,1432,394,604,427,2,1,4,0,0,0,0,964,60,3,85,110,210,964,57,3,20,29,37,27,17,3,3,1,36,6,9,1,1,0,1,2,0,2,0,1,0,1,210
340030490012,845,259,363,219,3,0,1,0,0,0,0,576,53,0,49,31,136,576,53,0,9,8,11,6,19,0,0,2,11,1,3,1,2,0,0,6,0,0,0,0,0,0,136
340030490013,1568,543,612,408,2,0,0,3,0,0,0,1069,82,4,59,76,278,1069,80,4,10,18,30,20,13,2,5,0,10,6,5,1,4,5,2,0,1,0,1,0,0,0,278
340030490021,926,264,354,304,1,2,1,0,0,0,0,627,58,2,43,77,119,627,57,2,15,26,14,23,12,1,0,1,9,0,4,1,6,0,6,0,2,0,0,1,0,0,119
340030490022,1398,362,605,426,2,0,1,2,0,0,0,984,73,2,97,53,189,984,70,2,10,10,33,7,45,3,1,0,13,9,5,2,0,2,3,0,5,3,2,0,0,0,189
340030490023,1895,505,852,528,4,3,2,0,1,0,0,1345,121,7,149,68,205,1345,116,7,20,18,50,16,71,5,3,4,21,1,2,3,1,0,2,0,0,0,1,0,0,1,205
340030500001,575,233,227,112,1,1,1,0,0,0,0,289,133,3,31,51,68,289,133,3,18,13,6,6,2,0,15,5,7,0,5,3,0,1,0,0,0,0,1,0,0,0,68
340030500002,948,321,396,218,4,2,1,3,2,1,0,533,217,8,46,54,90,533,215,8,29,19,5,9,5,2,11,2,5,0,1,0,0,3,1,2,0,0,5,3,0,0,90
340030500003,799,295,323,173,2,2,3,0,1,0,0,421,232,7,22,36,81,421,231,7,13,16,4,5,0,1,4,1,1,4,6,1,0,0,1,0,0,0,1,0,0,0,81
340030500004,1056,367,446,232,1,1,3,3,3,0,0,583,237,4,47,67,118,583,235,4,18,31,14,8,6,2,4,7,4,2,4,1,1,2,7,0,0,0,4,0,0,0,118
340030500005,705,257,274,170,2,0,0,1,0,1,0,407,138,0,40,50,70,407,138,0,20,21,12,5,8,0,0,0,13,0,1,5,2,1,0,0,1,0,1,0,0,0,70
340030511001,811,306,293,206,4,0,1,1,0,0,0,550,91,1,59,36,74,550,90,1,27,9,20,7,8,1,1,3,8,1,5,0,4,0,1,0,0,1,0,0,0,0,74
340030511002,830,358,310,156,2,2,1,0,1,0,0,521,101,4,65,57,82,521,101,4,23,29,22,10,11,0,1,2,4,4,1,0,1,0,5,3,0,3,2,0,0,0,82
340030511003,598,250,208,135,1,0,2,2,0,0,0,420,84,2,26,18,48,420,79,2,11,7,9,3,0,5,2,1,4,1,0,0,0,2,0,3,0,0,0,0,0,0,48
340030511004,432,182,171,73,3,1,0,1,1,0,0,233,81,9,34,23,52,233,77,9,15,7,12,3,6,4,3,1,4,0,2,0,0,0,0,0,1,2,1,0,0,0,52
340030511005,701,287,260,146,3,0,3,0,2,0,0,452,106,11,52,30,50,452,104,11,33,18,3,3,10,2,0,0,2,2,0,0,1,2,3,1,0,1,0,1,0,0,50
340030511006,557,246,206,101,2,0,1,1,0,0,0,325,90,8,36,44,54,325,88,8,17,17,7,5,11,2,1,0,6,0,1,4,4,4,2,0,0,0,0,0,0,0,54
340030512001,1201,544,401,242,3,2,5,2,0,2,0,783,177,1,53,52,135,783,171,1,32,32,8,4,7,6,6,0,1,4,4,0,0,2,2,1,1,0,0,0,0,1,135
340030512002,788,339,264,178,4,2,1,0,0,0,0,473,118,4,47,55,91,473,118,4,22,29,12,7,8,0,4,0,1,5,5,2,0,1,4,0,1,0,0,0,0,0,91
340030513001,549,222,206,114,2,2,2,1,0,0,0,295,108,12,57,37,40,295,105,12,29,8,8,13,12,3,1,6,4,0,5,1,0,3,1,2,1,0,0,0,0,0,40
340030513002,436,216,129,84,3,0,3,1,0,0,0,214,102,11,36,23,50,214,102,11,12,12,12,3,11,0,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,50
340030513003,550,254,207,85,0,1,1,2,0,0,0,279,74,4,76,42,75,279,74,4,12,18,27,1,31,0,12,5,4,1,2,0,0,0,3,0,0,0,1,0,0,0,75
340030513004,459,185,173,94,2,2,2,1,0,0,0,245,75,5,54,19,61,245,73,5,19,10,12,2,15,2,1,2,0,4,0,3,0,3,0,0,0,0,0,1,0,0,61
340030513005,431,189,149,91,0,0,1,0,0,1,0,270,60,2,27,19,53,270,59,2,7,3,10,1,7,1,4,0,2,2,1,0,0,7,1,1,0,0,0,0,0,0,53
340030513006,602,258,219,123,0,1,0,0,0,1,0,346,109,2,49,28,68,346,108,2,21,10,9,5,18,1,1,1,4,0,3,1,0,0,1,0,2,1,0,0,0,0,68
340030514001,533,238,174,112,2,4,1,1,1,0,0,304,100,7,34,44,44,304,100,7,16,29,10,3,6,0,3,0,1,1,3,0,1,0,2,0,0,0,2,0,0,0,44
340030514002,954,412,317,221,0,1,1,1,0,1,0,650,128,2,44,47,83,650,127,2,18,18,10,9,10,1,2,1,5,3,3,0,1,4,4,0,0,0,0,1,0,0,83
340030514003,569,241,196,128,1,0,2,1,0,0,0,297,85,2,67,50,68,297,83,2,37,30,14,6,12,2,1,1,3,2,4,2,0,3,1,0,0,0,0,0,0,0,68
340030514004,862,340,325,185,2,3,0,0,2,5,0,508,145,2,83,44,80,508,141,1,47,22,19,3,10,4,3,1,0,3,0,2,0,4,2,2,0,4,3,1,1,0,80
340030514005,576,231,181,159,2,0,0,3,0,0,0,361,86,3,34,21,71,361,86,3,20,8,11,3,2,0,5,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,71
340030521001,1020,329,433,246,1,1,6,2,1,1,0,676,186,0,32,35,91,676,184,0,13,9,10,10,7,2,1,2,4,0,2,0,2,5,0,0,0,0,2,0,0,0,91
340030521002,806,270,359,171,1,2,1,0,1,1,0,544,103,6,16,50,87,544,103,6,7,17,5,10,3,0,4,0,7,0,2,5,1,1,1,0,0,2,0,0,0,0,87
340030521003,1115,381,481,241,0,2,4,2,0,4,0,760,128,1,74,54,98,760,128,1,43,18,16,11,4,0,11,11,1,0,5,1,5,0,0,0,0,1,1,0,0,0,98
340030521004,1299,447,503,325,4,9,5,2,2,2,0,762,253,4,52,105,123,762,253,4,24,58,12,9,11,0,7,4,6,0,9,4,0,2,6,1,0,2,2,0,0,0,123
340030521005,701,219,305,170,2,1,3,0,1,0,0,439,88,0,29,66,79,439,84,0,15,23,6,4,4,4,18,0,1,4,3,0,0,6,0,0,0,4,7,0,0,0,79
340030521006,747,243,315,180,3,3,0,0,1,2,0,507,124,0,13,28,75,507,123,0,2,10,6,7,2,1,0,0,4,2,4,0,0,1,2,0,0,0,0,0,0,0,75
340030522001,1464,546,586,315,3,5,3,5,1,0,0,849,247,5,86,101,176,849,243,5,52,57,17,25,12,4,4,4,3,1,2,3,2,0,0,0,1,2,2,0,0,0,176
340030522002,563,201,232,120,2,3,2,2,1,0,0,336,105,3,17,41,61,336,103,3,7,23,2,5,6,2,3,0,0,1,0,0,1,4,4,1,0,0,1,0,0,0,61
340030522003,740,321,266,144,1,1,1,2,1,3,0,449,125,38,22,39,67,449,123,37,11,22,5,8,2,2,2,0,2,3,2,1,0,1,0,0,0,0,0,0,1,1,67
340030522004,914,329,369,200,2,7,2,1,0,4,0,469,211,7,51,64,112,469,202,7,34,41,7,4,2,9,0,6,0,2,4,2,0,2,3,0,0,0,7,0,0,0,112
340030522005,739,286,286,155,2,3,6,0,0,1,0,424,162,1,36,53,63,424,160,1,14,24,12,8,8,2,4,0,0,1,0,0,9,3,1,1,0,0,4,0,0,0,63
340030531001,922,152,266,497,1,2,1,1,2,0,0,601,54,4,74,72,117,601,53,4,26,19,29,17,12,1,2,1,22,0,1,2,0,3,6,0,0,0,0,1,0,0,117
340030531002,1082,185,369,517,2,5,0,2,1,1,0,613,59,6,147,143,114,613,57,6,72,73,32,14,37,2,0,3,6,1,3,11,7,18,7,0,1,0,3,2,0,0,114
340030531003,878,117,278,480,2,0,0,1,0,0,0,540,37,2,90,66,143,540,37,2,40,22,39,14,8,0,0,0,13,1,0,8,2,1,4,0,1,0,0,0,0,0,143
340030532011,1310,314,528,462,3,0,0,3,0,0,0,827,74,3,122,78,206,827,73,3,53,19,40,20,21,1,0,2,12,1,6,5,4,3,2,3,5,0,0,0,0,0,206
340030532012,1022,251,439,325,3,1,2,0,0,1,0,667,44,2,84,67,158,667,44,2,36,22,18,19,20,0,2,5,9,2,1,0,3,1,4,2,0,0,0,0,0,0,158
340030532013,1480,408,573,488,7,1,0,1,0,2,0,883,77,6,153,112,249,883,76,6,57,42,51,14,36,1,2,1,33,7,7,2,0,4,6,0,2,0,0,0,0,0,249
340030532021,1375,351,553,465,1,2,2,0,1,0,0,866,65,2,121,116,205,866,64,2,43,52,59,27,17,1,1,1,18,1,5,2,1,3,5,0,0,0,0,0,0,0,205
340030532022,1377,349,551,465,6,2,1,2,1,0,0,842,71,2,146,132,184,842,70,2,61,48,33,26,42,1,1,3,30,6,2,4,3,2,3,1,3,0,0,0,0,0,184
340030541011,878,639,197,32,2,4,0,1,1,2,0,46,126,655,13,23,15,46,125,655,4,17,1,3,6,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,15
340030541012,723,514,177,23,2,2,1,1,3,0,0,47,94,536,4,19,23,47,94,536,1,17,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
340030541013,807,563,202,29,2,2,1,2,1,5,0,79,146,491,16,32,43,79,144,491,1,18,8,2,3,2,2,0,0,4,0,4,0,5,1,0,0,0,0,0,0,0,43
340030541014,826,554,223,32,5,3,1,2,1,5,0,61,118,568,27,15,37,61,118,568,9,7,5,1,8,0,2,0,1,4,0,0,0,3,1,0,0,0,0,1,0,0,37
340030541021,1117,741,316,46,3,3,3,3,1,1,0,72,258,699,27,27,34,72,257,699,14,15,6,2,4,1,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,34
340030541022,996,527,306,155,2,0,3,2,1,0,0,391,121,137,41,63,243,391,120,137,15,26,12,13,7,1,3,1,7,1,3,5,0,1,3,3,0,0,1,0,0,0,243
340030541023,787,379,275,126,2,1,1,1,0,2,0,286,51,142,59,41,208,286,51,142,24,21,13,8,14,0,0,0,0,4,2,0,2,1,5,0,0,2,0,0,0,0,208
340030542001,614,378,163,62,2,1,3,3,0,2,0,107,135,258,11,28,75,107,133,258,4,11,3,5,2,2,5,1,0,0,0,2,1,4,0,0,0,0,0,0,0,0,75
340030542002,595,264,231,95,1,2,0,2,0,0,0,203,70,103,17,37,165,203,69,102,9,11,3,14,2,1,1,2,0,0,3,0,0,3,1,0,1,0,0,0,1,0,165
340030542003,648,414,187,45,1,1,0,0,0,0,0,134,107,314,29,26,38,134,105,313,19,16,3,4,5,2,0,1,2,0,0,1,0,2,1,0,0,0,0,0,1,0,38
340030542004,916,610,260,35,3,1,4,1,2,0,0,145,228,432,30,37,44,145,227,431,17,26,3,1,3,1,7,0,0,2,1,0,0,1,1,0,0,0,0,5,1,0,44
340030542005,388,189,131,66,0,1,1,0,0,0,0,115,54,94,14,36,75,115,53,94,8,8,3,15,1,1,2,0,0,2,0,1,3,2,4,0,0,0,0,0,0,0,75
340030543001,1385,621,429,328,1,1,1,1,2,1,0,643,59,72,38,65,508,643,59,72,14,16,11,35,9,0,1,0,2,3,1,2,0,4,4,0,0,0,0,0,0,0,508
340030543002,1128,522,376,224,1,0,1,3,1,0,0,537,46,39,16,46,444,537,45,39,6,3,9,28,1,1,0,0,0,0,2,0,2,6,1,0,1,0,0,0,0,0,444
340030543003,1038,395,357,279,7,0,0,0,0,0,0,463,24,22,11,45,473,463,24,22,9,13,0,15,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,473
340030543004,1026,431,350,238,3,1,1,0,2,0,0,442,62,54,17,68,383,442,62,54,8,13,2,38,3,0,0,0,3,3,0,0,1,3,1,1,9,0,0,0,0,0,383
340030543005,1003,344,388,269,0,2,0,0,0,0,0,443,15,8,4,54,479,443,15,8,1,14,2,33,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,479
340030543006,954,321,338,290,2,2,1,0,0,0,0,475,12,11,7,42,407,475,12,11,4,8,0,24,2,0,0,0,0,1,0,3,0,7,0,0,0,0,0,0,0,0,407
340030544001,549,321,155,69,2,1,0,0,1,0,0,241,113,42,11,23,119,241,110,42,5,4,4,11,1,3,4,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,119
340030544002,698,398,221,73,3,1,1,0,0,1,0,221,210,118,26,67,56,221,210,117,7,48,10,3,6,0,5,0,0,2,1,8,0,0,1,1,1,0,0,0,1,0,56
340030544003,214,102,102,8,1,0,0,0,0,1,0,71,45,59,6,21,12,71,45,58,5,14,1,2,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,0,12
340030544004,808,482,248,63,3,4,3,0,0,5,0,322,194,97,36,63,96,322,193,97,10,32,10,13,12,1,7,0,0,2,2,2,0,5,0,0,0,2,0,2,0,0,96
340030544005,646,402,183,55,3,1,0,1,1,0,0,204,153,124,22,53,90,204,151,124,3,28,12,7,6,2,10,1,0,0,0,2,3,1,0,0,1,0,0,0,0,0,90
340030544006,639,374,201,62,0,2,0,0,0,0,0,233,164,99,17,30,96,233,163,99,7,12,4,8,3,1,4,1,3,0,0,0,0,0,0,2,2,0,0,0,0,0,96
340030544007,1187,697,332,156,2,0,0,0,0,0,0,517,182,96,59,65,268,517,180,96,18,16,27,14,5,2,13,3,10,6,0,0,0,5,4,0,0,0,2,0,0,0,268
340030545001,645,334,208,96,1,2,1,0,2,1,0,234,101,73,25,22,190,234,100,73,5,4,12,8,3,1,3,0,4,1,0,1,0,2,0,4,0,0,0,0,0,0,190
340030545002,1191,608,394,178,3,2,1,3,0,2,0,519,153,96,40,68,315,519,148,96,10,21,13,27,8,5,1,0,5,7,4,1,0,4,0,0,1,0,3,0,0,0,315
340030545003,986,537,301,142,1,1,2,0,2,0,0,432,133,68,46,58,249,432,130,68,17,24,13,15,5,3,0,0,1,2,2,4,3,1,5,5,1,2,0,0,0,0,249
340030545004,925,507,279,129,1,2,4,1,0,2,0,420,168,76,29,59,173,420,168,76,20,29,6,9,3,0,7,0,4,0,3,0,1,4,0,0,1,0,1,0,0,0,173
340030546011,692,388,229,67,1,2,1,2,0,2,0,212,147,124,61,76,72,212,145,124,3,36,20,14,32,2,14,2,6,3,0,0,0,2,3,1,0,0,0,0,0,0,72
340030546012,767,443,247,62,1,3,2,6,3,0,0,280,270,59,37,66,55,280,267,59,10,46,6,3,15,3,11,1,1,2,1,1,0,0,1,2,1,1,0,0,0,0,55
340030546013,871,482,283,95,4,1,2,2,2,0,0,300,288,67,96,57,63,300,287,67,20,34,30,5,39,1,2,3,1,1,1,8,1,2,3,0,0,0,0,0,0,0,63
340030546021,1151,678,350,114,3,1,0,3,1,1,0,396,298,140,58,119,140,396,293,140,22,79,18,6,10,5,6,4,8,2,0,6,1,2,3,2,0,0,0,0,0,0,140
340030546022,1276,705,412,149,2,1,3,1,1,2,0,419,189,141,212,174,141,419,186,141,37,124,48,8,120,3,5,3,7,2,1,12,0,5,12,2,0,0,0,0,0,0,141
340030546023,616,352,169,87,3,1,2,0,1,1,0,242,128,94,18,39,95,242,126,94,6,17,6,15,5,2,3,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,95
340030546024,618,352,201,60,2,0,0,3,0,0,0,193,198,81,57,41,48,193,195,81,19,23,9,0,16,3,8,1,3,3,1,3,0,3,0,7,0,0,0,1,0,0,48
340030551001,971,420,398,146,4,0,0,3,0,0,0,401,37,3,148,87,295,401,37,3,33,21,46,27,61,0,1,1,15,4,0,7,2,2,4,0,0,1,0,0,0,1,295
340030551002,763,293,334,135,0,0,0,0,1,0,0,374,27,5,73,53,231,374,26,5,17,23,33,15,16,1,0,0,4,7,3,1,1,4,1,0,0,0,0,0,0,0,231
340030551003,680,247,325,106,2,0,0,0,0,0,0,303,18,7,98,42,212,303,17,7,25,10,29,17,28,1,0,10,7,5,1,0,0,1,4,0,0,1,0,1,0,0,212
340030551004,971,412,397,158,1,1,0,2,0,0,0,426,40,8,146,94,257,426,40,8,23,40,67,34,37,0,3,5,1,10,2,0,2,8,4,0,0,0,0,1,0,0,257
340030551005,716,334,266,112,0,2,1,0,0,1,0,361,51,1,99,47,157,361,47,1,15,9,34,21,37,4,6,2,0,11,0,2,1,2,0,0,1,5,0,0,0,0,157
340030551006,866,387,320,153,2,1,2,1,0,0,0,426,69,4,139,48,180,426,68,4,13,7,55,20,64,1,1,1,6,4,2,1,0,3,0,0,4,1,0,0,0,0,180
340030552011,845,366,355,118,2,1,1,2,0,0,0,372,82,2,180,59,150,372,80,2,26,12,59,22,77,2,6,2,2,11,2,0,4,7,0,0,3,0,1,2,0,0,150
