BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_rin,party_lib,party_wfp,party_grn,party_cnt,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_10,eth2_93,eth2_21,eth2_34,eth2_30,eth2_23,eth2_12,eth2_14,eth2_85,eth2_66,eth2_55,eth2_35,eth2_61,eth2_15,eth2_32,eth2_83,eth2_38,eth2_33,eth2_59,eth2_81,eth2_19,eth2_29,eth2_unk
410510005012,833,460,268,42,32,4,8,11,0,8,0,634,45,2,45,26,81,634,44,15,2,14,10,9,4,2,1,3,1,0,1,2,4,0,1,0,0,0,0,1,0,81
410510005013,898,532,244,65,27,6,5,8,0,11,0,684,58,1,43,20,92,684,58,14,1,13,5,5,7,3,3,4,0,0,1,2,0,0,0,0,1,1,0,1,0,92
410510005014,1036,553,341,54,40,2,13,13,1,19,0,770,66,5,64,19,112,770,66,18,5,27,3,6,3,4,6,1,0,4,1,2,1,1,0,0,0,0,0,1,1,112
410510005021,700,376,211,65,21,5,8,2,1,11,0,473,57,4,69,20,77,473,56,22,4,34,7,5,2,5,3,1,1,1,0,2,0,2,1,0,0,0,1,1,0,77
410510005022,513,279,173,40,7,2,3,4,2,3,0,364,25,5,26,35,58,364,25,16,5,6,19,3,1,0,2,1,0,6,1,1,1,1,0,2,0,1,0,0,0,58
410510005023,775,407,248,73,24,5,9,2,0,7,0,543,51,9,81,27,64,543,50,28,9,24,13,4,4,8,7,1,1,1,1,4,0,2,0,0,0,1,0,5,0,64
410510005024,947,520,286,81,22,5,8,10,1,14,0,694,66,11,49,21,106,694,66,19,11,22,5,7,3,2,3,2,0,0,1,2,0,1,1,1,0,0,1,0,0,106
410510005025,682,375,190,64,25,9,2,7,0,10,0,515,31,0,44,16,76,515,31,13,0,20,4,3,2,6,2,1,0,0,0,4,0,0,1,2,1,0,0,0,0,76
410510006011,1640,659,655,193,60,14,24,12,3,20,0,993,177,34,207,54,175,993,177,79,34,83,18,13,5,4,15,4,0,4,2,4,9,2,0,2,2,0,1,3,1,175
410510006012,697,300,289,56,21,11,11,3,1,5,0,468,86,14,47,14,68,468,85,9,14,28,6,7,0,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,68
410510006013,912,435,329,78,30,7,9,9,1,14,0,561,90,44,90,24,103,561,90,37,44,32,4,12,5,6,5,0,0,3,1,0,2,0,1,0,0,1,1,0,1,103
410510006014,994,462,385,80,28,8,8,6,1,16,0,627,92,11,146,26,92,627,91,56,11,72,10,7,1,1,9,1,1,1,0,0,1,0,0,4,0,0,2,4,0,92
410510006021,827,318,371,75,26,6,10,4,0,17,0,527,85,12,89,26,88,527,85,34,12,45,7,8,1,1,2,1,0,2,1,0,0,0,1,1,0,0,2,2,1,88
410510006022,1378,614,501,160,44,14,13,11,1,20,0,923,111,10,157,32,145,923,109,45,10,84,9,9,14,1,5,1,2,3,1,0,4,1,4,3,0,0,1,3,0,145
410510006023,849,403,321,70,28,5,8,6,2,6,0,546,97,15,91,24,76,546,96,40,15,40,5,13,4,0,4,0,1,3,0,1,2,0,0,1,0,0,1,0,0,76
410510006024,1016,435,422,88,30,6,8,7,0,20,0,599,133,12,154,26,92,599,132,65,12,68,10,8,0,8,4,1,1,0,0,0,4,1,2,0,0,2,0,1,0,92
410510007011,1141,640,328,92,50,2,7,10,1,11,0,780,90,12,119,33,107,780,89,65,12,32,6,22,5,10,3,2,1,0,0,2,1,0,0,0,0,0,1,2,0,107
410510007012,712,411,191,63,27,6,4,3,1,6,0,532,35,3,67,15,60,532,35,33,3,14,3,5,1,7,4,0,0,1,2,2,7,0,2,0,0,0,0,0,0,60
410510007013,1002,587,280,73,26,8,10,9,0,9,0,724,55,20,78,19,106,724,52,34,20,28,9,6,5,3,5,0,3,1,1,0,0,0,2,0,0,0,0,0,0,106
410510007014,805,471,227,53,31,9,5,3,0,6,0,607,49,10,34,16,89,607,48,13,10,9,5,1,1,4,3,0,1,3,0,0,0,3,2,1,0,0,0,3,0,89
410510007021,845,384,295,85,39,6,11,9,1,15,0,514,71,11,142,24,83,514,71,67,11,56,3,5,3,4,5,4,0,4,1,2,2,0,0,0,1,3,1,1,0,83
410510007022,1031,592,305,76,27,10,4,5,0,12,0,694,53,8,133,33,110,694,53,56,8,45,11,12,3,11,9,0,0,3,1,2,1,1,0,0,3,0,0,2,0,110
410510007023,1084,608,346,61,29,5,10,11,1,13,0,771,68,6,100,25,114,771,66,45,6,34,10,7,3,8,3,2,2,0,3,2,2,0,0,1,0,0,0,2,0,114
410510007024,1001,629,268,50,24,2,5,8,0,15,0,730,55,7,78,15,116,730,55,43,7,12,2,8,8,5,6,1,0,0,1,1,1,0,0,1,0,0,1,0,0,116
410510008011,1038,674,251,64,31,0,2,6,0,10,0,780,57,3,43,27,128,780,56,19,3,11,4,4,1,5,6,0,1,2,0,7,0,1,0,1,4,1,0,1,2,128
410510008012,928,575,238,55,35,3,5,5,4,8,0,675,49,7,72,21,104,675,49,20,7,30,7,10,5,7,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,104
410510008013,1158,738,307,57,20,9,6,10,0,11,0,868,79,7,34,31,139,868,79,14,7,11,6,10,1,5,2,3,0,1,2,1,1,5,1,1,1,0,0,0,0,139
410510008014,1052,672,274,52,25,4,7,8,0,10,0,795,54,4,48,22,129,795,52,14,4,11,6,5,9,6,6,4,2,1,1,3,0,0,1,1,0,0,0,0,0,129
410510008021,705,400,213,42,21,3,10,4,2,10,0,517,40,5,27,14,102,517,37,17,5,2,4,2,2,1,1,1,3,0,4,0,1,0,0,0,0,0,2,2,0,102
410510008022,782,462,212,47,29,7,7,6,0,12,0,601,53,3,30,9,86,601,52,10,3,11,2,3,4,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,1,86
410510008023,1286,780,357,56,42,14,8,11,1,17,0,970,71,5,52,39,149,970,70,26,5,6,7,13,4,8,5,1,1,2,2,6,0,1,2,3,0,0,2,0,0,149
410510008024,1317,807,357,58,44,9,6,17,0,19,0,967,85,7,69,24,165,967,85,37,7,13,10,0,4,5,6,3,0,2,1,0,0,2,2,0,0,0,0,2,4,165
410510009011,1005,716,202,39,24,6,6,9,0,3,0,758,45,1,47,30,124,758,45,22,1,8,11,8,4,6,5,0,0,0,4,2,0,0,1,0,2,0,1,0,0,124
410510009012,831,526,212,46,24,5,7,4,0,7,0,648,41,0,39,8,95,648,41,19,0,4,1,5,7,2,5,1,0,0,1,0,0,0,0,0,0,0,0,2,0,95
410510009013,724,497,161,27,20,7,1,5,0,6,0,560,36,3,31,19,75,560,35,15,3,3,6,6,2,3,6,0,1,0,1,0,0,1,3,0,2,0,0,0,0,75
410510009014,1009,701,221,31,34,5,1,7,1,8,0,744,43,0,46,23,153,744,43,25,0,2,8,6,10,6,3,0,0,0,3,0,0,2,0,0,1,0,1,0,1,153
410510009021,1734,1000,518,78,60,14,19,18,4,23,0,1280,116,13,82,45,198,1280,115,30,12,13,22,6,6,11,7,5,1,3,1,2,3,0,2,1,0,1,1,2,1,198
410510009022,988,589,295,41,27,6,6,9,0,15,0,753,55,6,45,22,107,753,54,11,6,10,7,11,3,6,8,0,1,0,0,0,0,1,2,0,1,0,0,1,0,107
410510009023,1099,636,336,41,45,9,10,7,2,13,0,719,58,80,52,56,134,719,57,8,80,8,2,39,12,9,6,2,1,0,2,2,0,6,1,0,0,0,0,1,1,134
410510010001,694,412,203,21,33,4,6,8,1,6,0,533,39,1,27,13,81,533,38,5,1,8,3,3,4,6,2,0,1,1,2,1,1,1,1,0,0,0,1,0,0,81
410510010002,1146,698,331,45,19,11,12,14,0,16,0,877,49,13,44,31,132,877,49,13,13,17,9,7,5,6,3,3,0,2,0,2,0,0,4,0,0,4,0,0,0,132
410510010003,1073,685,280,38,26,10,5,12,1,16,0,831,48,3,50,21,120,831,48,17,3,6,13,3,9,11,5,3,0,0,0,0,0,1,0,0,1,0,0,1,0,120
410510010004,728,426,217,30,29,7,9,2,1,7,0,553,34,6,30,15,90,553,34,15,6,5,5,4,2,5,2,0,0,0,3,0,0,1,0,0,0,1,0,1,1,90
410510010005,1261,819,301,48,45,3,12,15,0,18,0,982,57,5,39,35,143,982,56,17,5,2,9,9,5,9,5,4,1,2,2,1,1,2,1,0,0,5,0,0,0,143
410510011011,1251,632,469,39,55,9,16,9,3,19,0,918,98,28,33,30,144,918,97,4,28,5,7,11,7,6,6,0,1,2,3,1,0,1,2,1,0,0,0,3,1,144
410510011012,1436,824,459,47,47,14,13,15,2,15,0,1092,91,18,57,36,142,1092,90,18,18,5,12,7,10,15,6,2,1,1,0,1,1,2,3,1,2,4,0,1,1,142
410510011021,882,601,201,28,20,4,6,10,0,12,0,700,23,0,55,18,86,700,23,30,0,5,2,8,2,11,6,0,0,4,3,1,0,0,0,0,0,0,0,1,0,86
410510011022,514,266,191,15,19,5,4,4,0,10,0,397,28,2,26,10,51,397,28,11,2,5,1,3,3,5,2,1,0,0,3,0,0,1,1,0,0,0,0,0,0,51
410510012021,1104,784,228,43,25,3,6,8,0,7,0,845,54,3,46,13,143,845,52,15,3,2,3,4,9,14,3,1,2,2,0,0,0,1,1,1,0,0,0,1,0,143
410510012022,1020,676,237,52,22,2,5,12,0,14,0,783,43,7,61,14,112,783,43,29,7,9,6,4,5,8,8,1,0,0,0,2,0,0,0,0,1,0,0,0,0,112
410510012023,775,537,147,39,31,2,5,5,1,8,0,561,54,4,40,20,96,561,52,28,4,1,3,3,5,2,4,4,2,0,1,6,0,0,0,0,0,3,0,0,0,96
410510012031,1164,731,324,35,29,12,9,9,2,13,0,888,62,4,36,25,149,888,62,12,4,7,4,7,5,5,5,2,0,0,3,4,1,3,0,0,1,1,0,0,0,149
410510012032,1163,685,347,58,33,3,9,15,0,13,0,937,62,5,24,27,108,937,61,10,5,3,6,9,3,2,3,1,1,2,2,1,0,0,1,1,3,1,0,1,0,108
410510012041,985,620,273,18,33,5,5,13,1,17,0,740,62,4,36,18,125,740,59,18,4,5,5,4,2,9,0,1,3,2,2,0,0,0,2,0,0,1,0,0,1,125
410510012042,1681,1014,511,42,41,6,15,23,2,27,0,1266,102,9,57,30,217,1266,102,15,9,5,7,8,9,17,8,2,0,1,3,4,2,1,0,0,1,1,0,1,2,217
410510013011,784,506,210,25,20,4,6,6,0,7,0,632,37,1,31,13,70,632,37,13,1,5,4,4,4,5,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,70
410510013012,608,377,166,12,24,6,4,11,1,7,0,468,34,2,21,8,75,468,33,4,2,2,2,6,9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,75
410510013013,928,640,216,31,12,4,7,8,0,10,0,689,60,1,28,21,129,689,59,13,1,1,7,7,7,4,2,0,1,0,3,0,0,0,0,0,3,0,1,0,0,129
410510013014,1078,696,265,40,37,5,7,11,1,16,0,854,44,6,40,15,119,854,42,20,6,2,6,3,4,7,5,1,2,2,1,2,0,0,0,0,0,0,0,1,0,119
410510013021,752,480,194,25,24,7,9,4,1,8,0,570,33,5,33,19,92,570,33,13,5,2,7,4,4,5,7,4,0,0,0,1,1,1,1,0,0,1,0,1,0,92
410510013022,898,580,236,32,26,4,4,10,0,6,0,677,42,3,34,26,116,677,41,12,3,6,3,7,5,4,3,2,1,3,1,1,0,5,0,0,1,3,0,0,0,116
410510013023,1101,775,211,44,38,6,8,11,0,8,0,833,53,0,58,30,127,833,52,32,0,3,6,13,6,12,5,0,1,0,0,2,0,4,1,0,2,0,1,0,1,127
410510014001,1060,696,267,30,36,6,4,11,1,9,0,803,58,5,39,29,126,803,57,13,5,2,5,8,3,7,9,2,1,2,3,1,0,1,0,3,1,2,0,1,0,126
410510014002,947,577,267,36,33,3,4,9,0,18,0,732,48,4,25,14,124,732,47,9,4,4,4,2,5,4,2,1,1,0,0,4,0,0,0,0,1,0,0,0,2,124
410510014003,1162,817,241,37,32,10,9,7,0,9,0,905,46,1,36,21,153,905,46,11,1,2,1,7,5,4,11,2,0,2,3,1,1,1,2,1,1,0,0,0,0,153
410510014004,740,434,244,25,20,4,2,5,1,5,0,545,37,0,35,15,108,545,35,20,0,2,5,3,5,1,6,1,2,1,0,0,0,1,1,1,1,0,1,0,0,108
410510014005,633,417,135,28,24,8,5,9,0,7,0,470,25,1,43,15,79,470,24,11,1,10,2,8,0,9,7,0,1,1,2,1,1,0,1,0,0,0,0,0,0,79
410510015001,1299,927,257,66,29,2,6,4,0,8,0,1016,48,2,43,24,166,1016,48,17,2,5,12,3,5,11,4,0,0,0,0,3,0,0,0,5,1,0,0,1,0,166
410510015002,1062,703,261,48,26,3,5,8,0,8,0,834,52,0,32,18,126,834,52,15,0,4,1,6,4,5,3,1,0,0,2,3,0,2,1,0,1,0,0,0,1,126
410510015003,651,452,135,31,17,3,7,3,1,2,0,515,28,1,27,7,73,515,28,4,0,6,3,2,5,6,3,0,0,0,0,1,1,1,0,0,0,0,0,1,0,73
410510016011,766,444,225,43,33,3,2,9,0,7,0,550,63,1,40,16,96,550,61,5,1,27,2,3,3,3,1,1,2,2,2,1,0,0,1,1,0,1,0,0,1,96
410510016012,751,472,180,52,28,2,3,7,0,7,0,582,38,4,36,11,80,582,37,16,4,8,3,2,1,5,4,3,1,2,0,0,0,0,0,1,0,0,0,1,0,80
410510016013,885,497,264,57,26,10,8,8,2,13,0,616,53,23,71,19,103,616,51,27,23,24,4,7,3,6,5,0,2,1,3,1,1,0,0,2,1,0,0,1,0,103
410510016014,1339,797,340,137,38,3,8,6,2,8,0,974,56,6,122,17,164,974,55,51,6,33,4,4,4,10,4,1,1,1,3,1,3,0,1,0,2,0,0,1,0,164
410510016015,740,468,157,63,26,4,5,4,0,13,0,562,20,0,54,24,80,562,19,17,0,21,8,9,3,6,3,0,1,3,0,1,0,1,0,2,0,0,0,0,0,80
410510016016,763,510,133,79,29,3,3,5,0,1,0,610,27,2,28,7,89,610,27,5,2,4,3,1,6,5,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,89
410510016021,747,392,236,70,22,8,6,5,1,7,0,478,47,12,81,23,106,478,47,35,12,35,8,8,4,1,5,0,0,3,0,0,1,0,1,0,1,0,0,0,1,106
410510016022,928,459,318,96,32,4,6,4,0,9,0,628,59,9,100,19,113,628,57,35,9,42,2,13,7,5,6,0,2,0,1,0,1,0,2,0,0,0,0,0,0,113
410510016023,1074,508,394,104,37,12,10,2,0,7,0,657,109,38,127,56,87,657,109,76,38,28,3,44,4,7,6,4,0,0,0,1,4,0,1,3,0,0,0,0,0,87
410510016024,706,343,242,62,36,5,5,6,0,7,0,455,58,12,93,14,74,455,58,49,12,33,4,4,0,5,2,1,0,0,0,1,1,0,0,0,1,1,2,1,0,74
410510017021,1294,519,481,194,40,9,17,5,5,24,0,844,107,55,122,28,138,844,107,22,55,57,4,17,11,14,2,1,0,2,1,0,11,0,0,0,0,1,1,2,0,138
410510017022,816,408,248,99,37,2,13,2,0,7,0,597,38,4,79,14,84,597,38,17,4,47,4,7,3,6,2,1,0,1,1,0,4,0,0,0,0,0,0,0,0,84
410510017023,989,519,310,93,28,6,8,9,2,14,0,705,68,18,79,30,89,705,67,27,18,27,3,16,12,4,3,2,1,1,2,3,0,0,0,0,0,0,0,1,3,89
410510017031,790,368,297,41,34,5,14,3,3,25,0,567,48,13,58,12,92,567,48,6,13,37,4,4,2,3,5,0,0,1,0,0,3,1,0,1,1,0,0,0,0,92
410510017032,1159,650,337,94,40,11,11,6,0,10,0,828,61,16,80,25,149,828,60,21,16,40,8,6,3,6,7,0,1,1,2,0,2,1,0,1,1,1,3,0,0,149
410510017033,638,383,175,43,21,5,1,1,0,9,0,484,22,5,50,10,67,484,22,21,4,17,1,2,1,2,3,1,0,0,0,4,1,1,0,0,0,1,0,0,0,67
410510017034,989,581,280,75,35,4,4,3,1,6,0,733,63,16,56,17,104,733,63,10,16,27,8,4,5,5,2,2,0,0,0,0,3,0,0,1,1,1,0,3,0,104
410510017041,665,376,208,33,26,3,9,5,0,5,0,499,41,13,28,18,66,499,41,11,13,7,4,3,0,9,0,3,0,1,1,0,0,1,0,3,0,1,0,0,1,66
410510017042,917,578,227,48,33,11,8,4,2,6,0,709,41,9,45,18,95,709,40,13,9,11,3,4,2,11,3,6,1,1,0,0,0,0,1,1,1,0,1,0,0,95
410510017043,653,349,205,40,27,7,3,9,3,10,0,469,43,30,37,19,55,469,43,14,30,11,5,8,1,8,2,1,0,1,1,0,1,0,0,1,1,0,0,0,1,55
410510018011,1049,565,340,65,36,8,11,9,1,14,0,675,52,85,49,75,113,675,52,17,85,13,9,56,8,2,6,0,0,0,1,2,3,0,0,0,3,1,0,0,1,113
410510018012,1080,665,279,59,36,4,6,15,0,16,0,825,53,12,41,16,133,825,52,6,12,11,3,4,10,9,5,1,1,1,0,3,0,1,1,0,0,0,2,0,0,133
410510018013,1369,830,357,84,52,13,9,12,2,10,0,1042,74,7,56,28,162,1042,71,22,7,11,7,7,6,11,5,2,3,5,4,1,0,1,0,0,0,1,0,0,0,162
410510018021,1852,1209,434,112,52,13,4,8,0,20,0,1423,81,10,64,47,227,1423,80,31,10,11,12,10,9,5,8,3,1,4,2,1,0,5,0,1,1,1,5,0,1,227
410510018022,1149,750,284,58,26,9,5,11,0,6,0,916,43,4,39,12,135,916,43,16,4,1,2,4,5,10,5,1,0,2,0,0,0,2,0,1,0,0,0,0,0,135
410510019001,1057,708,210,78,36,3,3,4,0,15,0,816,49,8,34,20,130,816,48,9,8,8,4,8,5,3,8,0,1,0,0,3,0,1,0,0,0,0,3,0,1,130
410510019002,979,682,193,58,24,8,5,4,0,5,0,748,31,0,37,14,149,748,30,14,0,7,6,2,5,5,4,0,1,1,0,0,0,0,1,0,1,1,0,0,2,149
410510019003,1013,667,212,92,30,6,1,4,0,1,0,799,33,2,43,17,119,799,33,18,2,4,5,4,4,8,6,0,0,0,7,0,1,0,0,0,0,0,1,2,0,119
410510019004,1202,818,255,69,36,5,1,9,1,8,0,954,34,0,67,29,118,954,34,29,0,6,5,14,12,12,7,1,0,1,6,2,0,0,0,0,0,0,0,0,0,118
410510020011,1048,682,271,25,37,8,3,8,0,14,0,773,75,5,37,24,134,773,73,14,5,3,3,10,9,6,2,2,2,0,2,1,1,0,2,0,1,2,0,1,1,134
410510020012,730,485,188,25,16,4,6,4,0,2,0,557,30,5,38,12,88,557,30,14,5,7,4,3,3,4,7,1,0,0,1,0,1,0,1,0,0,1,0,2,0,88
410510020013,667,410,201,18,19,5,5,5,0,4,0,503,49,6,20,15,74,503,46,7,6,5,6,4,3,1,3,2,3,0,0,0,0,0,0,1,0,0,0,1,1,74
410510020021,354,228,96,4,15,3,1,2,0,5,0,274,25,7,10,8,30,274,24,3,7,0,2,1,5,2,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,30
410510020022,1209,783,318,26,35,8,8,12,1,18,0,927,66,6,41,23,146,927,66,11,6,9,10,4,8,6,5,1,0,2,1,0,1,0,0,2,1,0,0,0,1,146
410510020023,1622,999,474,48,49,12,12,11,1,16,0,1206,98,7,60,32,219,1206,98,24,7,7,13,9,6,15,6,3,0,2,1,1,0,0,1,1,0,0,1,1,0,219
410510021011,542,240,219,24,16,6,9,10,0,18,0,419,38,12,10,12,51,419,38,4,12,2,2,2,0,3,1,1,0,1,2,0,0,0,0,1,1,0,1,0,1,51
410510021012,615,333,204,19,26,10,6,5,0,12,0,410,63,15,33,20,74,410,60,10,15,5,6,6,4,4,6,1,3,0,0,2,1,1,2,0,0,0,0,1,1,74
410510021021,650,374,204,25,25,6,5,5,0,6,0,470,54,6,27,13,80,470,54,15,6,1,2,6,7,1,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,80
410510021022,854,526,254,17,30,10,3,4,0,10,0,611,60,3,45,29,106,611,59,17,3,9,8,9,2,6,8,2,1,2,2,0,1,0,0,0,1,3,1,1,1,106
410510021023,984,587,300,27,34,6,4,10,0,16,0,766,59,2,20,20,117,766,59,3,2,3,4,4,8,1,4,4,0,1,1,1,1,1,0,0,1,0,0,0,0,117
410510022031,1125,677,339,32,39,7,10,10,2,9,0,710,93,133,49,22,118,710,93,12,133,9,4,5,6,12,6,3,0,2,2,1,1,1,1,1,0,1,0,2,0,118
410510022032,774,521,194,14,21,3,11,6,0,4,0,526,29,82,22,21,94,526,28,8,82,1,4,8,7,3,0,1,1,0,3,1,1,0,1,1,1,0,0,0,1,94
410510022033,832,508,243,21,27,7,7,6,0,13,0,530,37,132,22,16,95,530,37,7,132,5,3,9,1,2,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,95
410510022034,1056,615,317,28,40,9,22,10,2,13,0,583,74,204,42,31,122,583,74,15,203,6,3,20,11,6,2,2,0,1,0,0,1,0,0,1,2,0,0,0,2,122
410510023031,903,492,298,36,35,6,14,10,0,12,0,599,66,101,19,16,102,599,65,9,101,2,5,4,2,4,1,2,1,0,0,1,0,0,0,2,1,0,0,0,1,102
410510023032,869,489,293,31,28,9,7,4,0,8,0,596,77,14,56,17,109,596,76,22,14,6,5,4,7,12,6,2,1,0,0,1,0,0,2,2,0,1,0,1,0,109
410510023033,1055,598,341,56,31,4,7,4,0,14,0,742,64,68,37,23,121,742,62,13,68,4,5,5,5,7,8,2,2,1,0,2,0,2,1,0,1,0,2,0,2,121
410510024011,1085,765,225,47,27,3,3,5,0,10,0,729,33,160,24,15,124,729,31,9,160,3,3,5,3,3,5,1,2,0,2,0,0,1,0,1,1,1,0,0,0,124
410510024012,518,398,77,18,14,2,3,1,1,4,0,402,23,4,25,10,54,402,23,10,4,0,1,5,7,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,54
410510024013,706,513,139,15,22,3,5,3,0,6,0,514,26,58,27,6,75,514,26,14,58,2,3,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75
410510024021,1036,679,270,26,36,10,5,3,1,6,0,787,50,15,21,21,142,787,49,8,15,2,6,10,3,6,2,1,1,1,2,0,0,0,0,0,1,0,0,0,0,142
410510024022,1204,819,257,75,34,4,3,3,0,9,0,923,62,18,46,30,125,923,62,15,18,2,9,9,7,15,7,1,0,0,4,4,0,0,1,0,0,2,0,0,0,125
410510024023,1006,639,261,33,38,8,11,5,0,11,0,718,60,46,32,16,134,718,60,12,46,5,3,6,4,3,8,0,0,0,3,1,0,0,0,2,0,0,0,0,0,134
410510025011,616,454,94,43,21,1,0,0,0,3,0,494,19,5,25,16,57,494,19,3,5,2,1,8,9,9,2,0,0,0,3,2,0,0,0,0,1,0,1,0,0,57
410510025012,728,542,117,44,17,1,1,3,0,3,0,571,11,8,21,16,101,571,11,9,8,0,5,4,4,5,3,0,0,5,1,0,0,0,0,1,0,0,0,0,0,101
410510025013,707,505,118,58,19,2,1,2,0,2,0,575,26,3,17,11,75,575,26,7,3,1,1,4,2,2,3,0,0,0,2,3,0,0,0,0,0,0,0,1,1,75
410510025014,598,419,108,46,15,4,2,0,0,4,0,489,25,6,21,9,48,489,21,7,6,4,0,6,3,7,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,48
410510025015,831,533,190,54,28,6,5,4,0,11,0,635,29,11,38,12,106,635,29,20,11,2,1,5,7,2,5,1,0,0,2,0,0,0,1,0,0,0,1,2,1,106
410510025016,597,425,102,42,18,4,1,2,0,3,0,460,21,7,23,12,74,460,21,7,7,6,4,4,3,2,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,74
410510025021,655,457,106,57,25,4,0,2,0,4,0,506,21,4,21,27,76,506,21,8,4,2,9,10,4,3,3,3,0,0,0,1,0,1,0,0,0,2,0,0,1,76
410510025022,932,566,272,33,30,8,2,9,0,12,0,679,77,26,33,13,104,679,77,11,26,4,3,2,5,8,4,2,0,1,1,0,0,2,0,0,0,2,0,1,0,104
410510025023,1219,773,331,36,45,3,9,8,1,13,0,896,81,36,30,24,152,896,80,7,36,7,8,9,4,8,2,2,1,0,0,2,0,3,0,0,0,0,0,0,0,152
410510025024,912,617,191,59,27,6,2,5,0,5,0,719,41,8,30,20,94,719,41,6,8,1,3,4,5,9,7,1,0,5,3,0,0,3,0,0,1,0,0,1,0,94
410510026001,776,558,128,64,20,2,1,3,0,0,0,624,30,3,17,20,82,624,30,5,3,0,3,9,2,8,2,0,0,0,2,0,0,4,0,0,2,0,0,0,0,82
410510026002,777,560,130,57,19,3,1,5,0,2,0,632,25,0,21,10,89,632,24,7,0,2,4,3,5,4,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,89
410510026003,751,505,163,35,28,3,2,3,0,12,0,591,26,6,33,12,83,591,26,9,6,6,2,3,9,7,2,1,0,0,1,0,0,1,1,1,0,0,0,0,2,83
410510027011,823,547,170,73,23,3,1,2,1,3,0,647,34,2,40,10,90,647,34,13,2,4,3,4,8,8,6,0,0,1,1,0,0,0,0,0,0,1,0,1,0,90
410510027012,985,667,191,80,36,3,1,4,0,3,0,777,21,7,35,14,131,777,21,5,7,6,5,1,3,13,6,1,0,1,1,3,0,1,1,0,0,0,0,0,0,131
410510027013,791,592,133,38,24,1,0,1,0,2,0,599,45,1,37,14,95,599,44,13,1,16,5,5,1,6,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,95
410510027021,1279,836,324,63,28,5,11,8,1,3,0,983,65,10,45,22,154,983,65,15,10,13,4,10,4,11,2,2,0,0,2,1,0,2,0,0,0,0,1,0,0,154
410510027022,1415,860,365,81,56,8,19,12,3,11,0,1091,74,36,46,32,136,1091,71,7,35,15,8,16,5,6,10,0,3,1,0,0,1,0,1,2,0,1,2,0,1,136
410510028011,1321,872,296,94,39,3,4,3,0,10,0,1030,34,6,82,33,136,1030,34,22,6,38,12,8,5,9,4,0,0,0,3,0,2,3,1,1,0,2,2,0,1,136
410510028012,1160,729,266,101,38,8,3,7,0,8,0,861,34,5,87,25,148,861,34,18,5,57,10,2,2,0,7,0,0,1,6,2,2,0,0,1,2,0,1,0,0,148
410510028021,871,526,220,63,34,8,7,4,2,7,0,678,33,17,39,19,85,678,33,5,17,18,8,3,1,9,5,0,0,2,0,1,1,1,0,0,3,0,1,0,0,85
410510028022,875,535,206,80,32,5,7,1,0,9,0,694,32,2,56,6,85,694,30,14,2,28,1,2,4,5,1,0,2,0,3,0,0,0,0,0,0,0,0,1,0,85
410510028023,1069,625,317,68,27,4,8,10,1,9,0,817,53,6,65,21,107,817,53,13,6,26,6,4,7,7,10,3,0,2,1,3,0,0,1,1,0,0,0,0,0,107
410510029011,775,473,203,49,30,5,7,4,0,4,0,604,37,16,33,11,74,604,35,10,16,16,6,2,1,3,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,74
410510029012,759,458,181,76,26,4,2,6,0,6,0,573,33,0,58,14,81,573,33,13,0,33,4,3,2,3,3,1,0,0,3,0,0,0,0,1,2,0,0,2,0,81
410510029013,907,590,207,53,29,8,7,6,0,7,0,693,47,22,45,16,84,693,42,8,22,27,4,4,2,3,3,2,5,2,0,4,0,0,0,0,0,0,0,0,0,84
410510029014,1458,888,371,104,57,4,7,13,0,14,0,1131,68,46,59,20,134,1131,68,19,46,18,4,6,8,9,4,0,0,3,0,2,0,2,0,0,0,1,0,1,1,134
410510029021,739,388,248,62,24,5,2,4,1,5,0,526,37,22,52,13,89,526,36,16,22,20,7,3,3,5,3,0,1,0,0,0,2,0,1,2,0,0,0,1,0,89
410510029022,801,483,203,69,23,7,2,3,0,11,0,609,45,16,48,3,80,609,45,14,16,25,1,1,1,3,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,80
410510029023,740,471,177,61,18,4,0,2,1,6,0,567,27,8,59,13,66,567,27,10,8,34,4,5,3,8,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,66
