BlockGroupID,total_reg,party_rep,party_npp,party_dem,party_lib,party_cnt,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_10,eth2_34,eth2_12,eth2_30,eth2_23,eth2_14,eth2_21,eth2_unk
160219701001,1042,736,214,73,13,6,0,0,892,17,0,3,6,124,892,17,0,0,1,3,1,0,1,124
160219701002,1072,737,231,88,8,8,0,0,889,32,0,3,13,135,889,32,2,7,1,0,0,0,0,135
160219701003,862,639,165,45,5,8,0,0,718,25,2,7,9,101,718,25,2,2,1,2,3,0,1,101
160219701004,612,428,137,38,8,1,0,0,523,11,0,4,2,72,523,11,3,2,1,0,0,0,0,72
160219702001,627,446,125,42,10,4,0,0,557,17,0,4,5,44,557,17,2,2,0,1,0,2,0,44
160219702002,764,509,176,72,3,4,0,0,644,26,0,8,6,80,644,24,4,2,2,0,0,1,1,80
160219702003,442,298,93,47,3,1,0,0,359,21,0,3,3,56,359,20,1,0,1,2,1,0,0,56
160219702004,837,605,163,66,2,1,0,0,726,26,1,11,3,70,726,25,4,1,0,0,1,3,2,70
160219702005,461,308,109,37,3,4,0,0,399,12,1,3,3,43,399,12,1,0,0,0,1,0,1,43
160139601011,595,351,193,47,3,1,0,0,478,52,0,3,9,53,478,52,2,4,0,0,1,0,0,53
160139601012,194,66,92,36,0,0,0,0,158,10,0,0,6,20,158,10,0,0,0,2,0,0,0,20
160139601021,1127,284,538,294,11,0,0,0,943,75,3,16,7,83,943,71,3,2,5,1,5,1,1,83
160139601022,516,176,232,106,2,0,0,0,425,27,0,7,3,54,425,27,0,0,2,1,3,1,1,54
160139601023,516,68,229,213,4,2,0,0,431,28,0,4,5,48,431,28,0,1,0,1,3,0,1,48
160139602011,1131,212,524,386,8,1,0,0,931,42,0,17,10,131,931,41,2,4,6,0,5,1,0,131
160139602012,1205,205,609,375,13,3,0,0,1016,36,0,22,14,117,1016,35,10,6,9,5,1,1,0,117
160139602013,1060,193,523,331,11,2,0,0,740,196,0,14,5,105,740,195,4,2,1,0,2,2,5,105
160139602021,527,115,253,152,5,2,0,0,397,83,0,6,3,38,397,83,1,1,0,0,2,0,3,38
160139602022,982,215,496,261,5,5,0,0,669,209,0,7,8,89,669,209,1,0,2,0,1,2,1,89
160139602023,1053,302,479,264,5,3,0,0,877,45,1,10,10,110,877,44,3,3,2,2,4,0,1,110
160139603011,476,92,193,187,3,1,0,0,403,24,0,1,5,43,403,23,1,0,0,2,0,0,0,43
160139603012,858,181,404,266,5,2,0,0,674,45,0,9,7,123,674,45,1,1,5,2,3,0,0,123
160139603013,387,92,175,116,4,0,0,0,314,2,0,2,4,65,314,2,0,2,0,1,1,1,0,65
160139603021,619,134,311,168,6,0,0,0,516,15,0,7,5,76,516,14,2,2,0,2,1,3,1,76
160139603022,985,180,450,344,10,1,0,0,800,24,1,14,9,137,800,24,3,2,9,2,0,1,0,137
160139605011,295,71,142,82,0,0,0,0,244,16,0,4,3,28,244,16,2,2,0,1,0,0,2,28
160139605012,635,161,257,216,1,0,0,0,512,15,1,5,10,92,512,12,3,3,0,5,1,0,1,92
160139605021,473,113,239,115,6,0,0,0,387,16,0,2,6,62,387,16,0,3,0,1,2,0,0,62
160139605022,485,136,230,115,4,0,0,0,403,9,0,8,3,62,403,8,1,0,2,2,1,3,0,62
160639501001,528,409,92,23,4,0,0,0,445,38,0,0,2,43,445,36,0,0,0,1,0,0,0,43
160639501002,688,438,181,65,3,1,0,0,513,105,0,2,6,62,513,103,0,2,0,2,1,0,1,62
160639501003,512,303,144,58,4,3,0,0,388,67,0,10,6,41,388,64,0,2,6,0,2,0,0,41
160639501004,513,377,96,38,0,2,0,0,435,38,0,2,1,37,435,38,2,0,0,1,0,0,0,37
160599701001,834,586,166,76,3,3,0,0,735,12,0,8,9,70,735,12,0,2,6,1,0,2,0,70
160599701002,745,493,171,76,4,1,0,0,659,21,0,4,7,54,659,21,0,5,3,1,0,0,1,54
160599702001,466,279,123,60,3,1,0,0,415,15,0,2,0,34,415,13,0,0,2,0,0,0,0,34
160599702002,817,547,197,71,1,1,0,0,725,13,0,2,17,60,725,13,2,10,0,5,0,0,0,60
160599702003,552,437,81,24,9,1,0,0,483,9,0,1,3,56,483,9,0,2,0,1,0,1,0,56
160599703001,378,318,45,13,0,2,0,0,325,8,0,0,0,45,325,8,0,0,0,0,0,0,0,45
160599703002,1068,803,183,66,8,8,0,0,934,25,0,2,21,86,934,23,2,5,0,4,0,0,0,86
160599703003,342,253,60,25,2,2,0,0,304,7,0,0,2,29,304,7,0,0,0,2,0,0,0,29
160570051011,859,324,340,178,13,4,0,0,719,27,3,15,13,82,719,27,10,3,1,2,2,0,1,82
160570051012,686,180,312,175,15,4,0,0,564,27,3,14,4,74,564,27,1,0,2,1,7,3,1,74
160570051021,818,204,369,220,23,2,0,0,657,65,1,12,3,80,657,65,5,1,3,2,2,2,0,80
160570051022,582,151,233,188,8,2,0,0,422,95,2,9,4,50,422,94,3,0,3,1,1,1,1,50
160570051023,474,81,228,152,12,1,0,0,380,25,1,7,9,52,380,25,2,4,3,2,1,0,1,52
160570051024,788,126,348,292,21,1,0,0,647,32,6,21,9,73,647,31,8,2,5,1,2,4,2,73
160570052001,615,241,246,115,10,3,0,0,536,10,0,9,6,54,536,10,2,0,1,0,2,4,0,54
160570052002,692,216,290,175,9,2,0,0,573,22,0,20,9,68,573,21,7,4,5,2,5,3,0,68
160570052003,474,84,198,185,7,0,0,0,380,13,0,9,10,62,380,13,3,4,3,4,2,1,0,62
160570052004,1245,310,523,380,32,0,0,0,986,72,4,23,21,139,986,72,11,2,0,4,2,4,5,139
160570052005,1687,551,731,393,8,4,0,0,1437,45,2,26,25,152,1437,43,11,7,3,7,8,2,1,152
160570053011,944,325,380,217,17,5,0,0,789,29,2,9,16,99,789,28,2,1,3,4,1,2,1,99
160570053012,491,206,219,61,5,0,0,0,431,2,0,6,0,52,431,2,1,0,2,0,0,0,0,52
160570053021,541,102,248,171,16,4,0,0,428,35,1,5,3,69,428,35,0,1,2,1,1,1,1,69
160570053022,1146,295,507,324,19,1,0,0,892,74,2,19,22,137,892,74,9,4,4,6,2,3,0,137
160570053023,1020,289,411,309,10,1,0,0,834,21,1,11,18,135,834,21,3,2,1,5,4,2,0,135
160570054001,780,193,337,236,14,0,0,0,657,25,1,8,14,75,657,24,4,4,1,5,1,1,1,75
160570054002,413,167,168,62,13,3,0,0,342,12,0,5,4,50,342,10,3,1,2,2,0,0,0,50
160570054003,779,199,307,257,16,0,0,0,588,92,1,15,6,77,588,92,2,2,2,2,3,2,4,77
160570054004,372,76,148,138,9,1,0,0,296,25,2,6,3,40,296,25,2,2,3,0,0,1,0,40
160570055001,694,486,149,56,3,0,0,0,619,3,0,1,5,66,619,3,0,0,1,1,0,0,0,66
160570055002,430,246,134,46,3,1,0,0,377,6,0,7,0,40,377,6,1,0,2,0,0,3,0,40
160570055003,616,356,169,83,6,2,0,0,559,10,0,3,3,41,559,10,1,2,2,0,0,0,0,41
160570055004,690,386,207,88,7,2,0,0,616,7,0,3,11,53,616,7,2,3,0,0,0,1,0,53
160570056001,451,272,118,55,3,3,0,0,408,1,0,2,4,36,408,1,1,0,0,0,0,0,1,36
160570056002,693,461,181,44,3,4,0,0,614,17,0,4,2,56,614,17,2,1,0,0,2,0,0,56
160570056003,736,365,284,75,12,0,0,0,640,22,2,5,4,63,640,22,1,2,3,0,0,0,0,63
160570056004,559,280,220,53,4,2,0,0,486,13,0,4,3,53,486,13,1,3,0,0,1,2,0,53
160570057001,476,265,141,62,3,5,0,0,429,2,0,1,0,44,429,2,1,0,0,0,0,0,0,44
160570057002,424,210,167,43,2,2,0,0,365,9,0,2,3,45,365,9,2,2,0,1,0,0,0,45
160570057003,932,445,393,85,8,1,0,0,808,10,0,10,11,93,808,10,3,2,4,1,0,3,0,93
160299601001,362,280,61,17,3,1,0,0,333,4,0,2,1,22,333,4,2,0,0,0,0,0,0,22
160299601002,375,277,72,20,4,2,0,0,345,2,0,8,3,17,345,2,7,0,1,0,0,0,0,17
160299601003,520,423,81,14,1,1,0,0,465,15,0,8,6,26,465,15,1,0,3,2,2,2,0,26
160299601004,576,468,95,10,2,1,0,0,529,10,0,3,1,33,529,10,1,0,0,0,0,1,1,33
160299601005,450,390,43,12,3,2,0,0,406,7,0,0,1,36,406,7,0,0,0,0,0,0,0,36
160299602001,447,341,85,15,3,3,0,0,402,3,0,8,1,33,402,3,4,0,3,0,0,0,1,33
160299602002,906,681,175,37,6,7,0,0,819,15,0,13,3,56,819,15,10,1,0,0,1,2,0,56
160339501001,338,271,46,17,2,2,0,0,293,31,0,1,1,12,293,31,0,0,1,0,0,0,0,12
160119400001,96,45,35,16,0,0,0,0,81,5,0,0,2,8,81,5,0,0,0,0,0,0,0,8
160119400002,128,3,71,53,1,0,0,0,62,20,1,1,5,39,62,20,1,0,0,3,0,0,0,39
160119501011,1106,800,263,39,3,1,0,0,998,36,0,6,1,65,998,36,3,0,0,1,0,2,1,65
160119501012,941,645,228,55,9,4,0,0,796,48,0,15,6,76,796,48,7,0,3,1,0,3,1,76
160119501021,898,585,245,57,9,2,0,0,745,80,0,11,2,60,745,78,4,1,0,1,3,3,1,60
160119501022,697,497,167,27,6,0,0,0,622,18,0,7,4,46,622,18,1,2,4,0,1,0,1,46
160119501023,767,511,186,61,4,5,0,0,667,44,0,18,2,36,667,44,3,1,10,0,1,4,0,36
160119502001,837,602,179,46,5,5,0,0,735,25,0,9,1,67,735,25,4,0,1,0,2,2,0,67
160119502002,388,278,89,16,1,4,0,0,343,12,0,4,0,29,343,12,2,0,1,0,0,0,1,29
160119502003,774,552,161,53,6,2,0,0,660,46,0,19,4,45,660,45,5,0,4,0,0,10,0,45
160119503001,762,560,153,42,3,4,0,0,657,35,0,10,12,48,657,35,8,5,1,0,1,0,0,48
160119503002,537,405,101,26,3,2,0,0,465,19,0,5,4,44,465,19,1,2,1,0,0,2,1,44
160119503003,426,286,103,33,3,1,0,0,353,47,0,3,0,23,353,47,1,0,0,0,2,0,0,23
160119503004,301,147,103,47,4,0,0,0,181,90,0,8,2,20,181,90,2,1,0,0,0,6,0,20
160119503005,263,144,83,36,0,0,0,0,169,63,0,2,0,29,169,62,0,0,0,0,0,0,2,29
160119504001,1150,799,270,66,8,7,0,0,1007,66,0,8,5,64,1007,66,2,4,0,1,0,5,1,64
160119504002,683,403,193,76,7,4,0,0,554,67,1,9,3,49,554,67,2,2,4,1,1,2,0,49
160119504003,272,142,95,27,5,3,0,0,212,41,0,2,1,16,212,41,1,0,1,0,0,0,0,16
160119504004,662,386,206,64,4,2,0,0,557,49,0,9,3,44,557,47,0,2,2,0,2,3,2,44
160119504005,633,373,165,90,5,0,0,0,535,44,0,10,3,41,535,44,5,0,0,0,0,4,1,41
160119505011,855,526,250,71,6,2,0,0,711,62,0,18,2,62,711,62,4,0,5,1,0,5,3,62
160119505012,369,237,99,29,2,2,0,0,305,22,0,6,4,32,305,22,0,1,3,0,0,1,2,32
160119505021,751,386,223,132,4,6,0,0,583,96,0,14,5,53,583,96,7,3,1,1,2,2,1,53
160119505022,585,306,192,80,3,4,0,0,471,64,0,6,9,35,471,64,3,3,2,2,0,1,0,35
160119505023,648,374,199,67,5,3,0,0,532,62,0,5,5,44,532,62,4,0,1,2,0,0,0,44
160119506001,900,680,175,39,3,3,0,0,770,34,1,11,9,75,770,32,3,0,7,4,0,1,0,75
160119506002,726,466,189,63,3,5,0,0,561,96,0,11,5,53,561,95,5,1,3,1,2,1,0,53
160119506003,471,350,76,36,3,6,0,0,401,38,0,3,8,21,401,38,0,2,2,1,1,0,0,21
160119506004,1199,587,420,182,6,4,0,0,887,95,0,19,24,174,887,95,7,2,9,0,1,2,0,174
160119507001,994,739,192,56,2,5,0,0,857,71,0,9,3,54,857,71,1,0,4,0,1,2,1,54
160119507002,1089,828,187,60,9,5,0,0,919,62,0,14,8,86,919,60,6,4,4,0,0,2,2,86
160119507003,561,409,103,43,4,2,0,0,478,29,0,10,6,38,478,29,4,5,5,1,0,0,1,38
160010001011,202,56,76,61,7,2,0,0,166,8,0,6,5,17,166,8,1,2,2,1,3,0,0,17
160010001012,586,130,244,201,9,2,0,0,448,43,4,7,13,71,448,43,3,3,3,5,1,0,0,71
160010001021,762,108,338,305,9,2,0,0,615,40,2,13,6,86,615,39,2,0,5,2,3,0,3,86
160010001022,292,69,116,101,5,1,0,0,211,23,0,14,6,38,211,23,3,2,4,4,4,1,0,38
160010001023,361,53,143,162,3,0,0,0,268,21,1,10,5,56,268,21,1,1,2,2,2,1,3,56
160010001024,375,112,140,115,5,3,0,0,297,21,2,5,14,36,297,21,2,3,1,8,1,0,1,36
160010002011,1543,384,640,500,15,4,0,0,1296,40,0,23,25,159,1296,37,5,6,1,7,8,6,2,159
160010002012,899,269,369,255,5,1,0,0,746,24,0,14,24,91,746,22,4,3,4,4,4,1,1,91
160010002021,1532,427,616,476,12,1,0,0,1253,55,1,27,24,172,1253,54,15,8,3,4,3,3,2,172
160010002022,1093,375,442,260,16,0,0,0,891,25,2,25,21,129,891,22,14,8,5,4,2,1,1,129
160010002023,1989,586,790,600,11,2,0,0,1650,55,0,29,44,211,1650,53,9,7,6,11,3,6,5,211
160010003021,454,102,204,143,5,0,0,0,334,45,5,5,7,58,334,45,0,1,2,4,2,1,0,58
160010003022,620,169,229,219,2,1,0,0,547,17,0,2,8,46,547,17,1,5,0,3,0,0,1,46
160010003023,970,270,360,321,18,1,0,0,805,36,1,13,22,93,805,36,6,6,3,8,2,2,0,93
160010003031,735,226,281,212,15,1,0,0,595,37,3,9,15,76,595,34,2,3,4,4,1,1,1,76
160010003032,696,296,244,154,2,0,0,0,585,24,0,8,11,68,585,23,5,2,2,4,0,1,0,68
160010003051,964,298,370,283,11,2,0,0,796,42,1,24,11,90,796,41,6,1,8,5,3,3,4,90
160010003052,970,287,396,273,10,4,0,0,793,40,0,14,8,115,793,38,2,1,7,5,1,2,2,115
160010003061,1159,299,526,318,14,2,0,0,970,46,1,19,16,107,970,44,10,3,6,2,3,0,0,107
160010003062,887,283,352,238,12,2,0,0,748,33,0,9,16,81,748,29,6,4,2,2,0,0,1,81
160010003063,852,243,356,242,10,1,0,0,684,49,0,17,16,86,684,48,6,4,6,5,1,1,0,86
160010004011,624,138,294,178,9,5,0,0,497,44,8,5,15,55,497,42,2,1,0,12,1,0,2,55
160010004012,510,123,212,165,9,1,0,0,411,31,1,5,6,56,411,30,0,0,3,4,1,1,0,56
160010004021,782,139,333,299,9,2,0,0,654,34,0,12,8,74,654,33,4,1,1,3,3,4,0,74
160010004022,770,130,325,299,14,2,0,0,588,52,6,6,19,99,588,52,2,2,2,14,1,1,0,99
160010004023,546,128,235,172,9,2,0,0,416,46,2,11,9,62,416,46,3,1,3,4,4,1,0,62
160010005011,595,143,224,220,6,2,0,0,512,22,2,5,6,48,512,20,2,0,2,0,0,1,0,48
160010005012,474,108,217,142,6,1,0,0,381,20,5,9,17,42,381,18,2,1,2,9,2,2,1,42
160010005013,782,137,314,317,12,2,0,0,644,41,2,11,12,72,644,41,3,4,2,4,3,2,1,72
160010005021,1192,202,459,515,12,4,0,0,975,47,2,20,22,126,975,46,10,6,4,5,2,3,1,126
160010005022,1154,180,465,491,18,0,0,0,958,37,0,21,14,124,958,35,6,7,4,3,2,4,5,124
160010006011,794,134,337,318,4,1,0,0,653,26,0,19,18,78,653,26,1,5,4,4,4,7,3,78
160010006012,895,172,356,354,12,1,0,0,734,37,2,13,17,92,734,37,2,2,6,4,1,3,1,92
160010006021,550,86,248,207,8,1,0,0,446,24,0,9,11,60,446,24,4,1,2,2,2,1,0,60
160010006022,704,103,307,288,5,1,0,0,572,34,0,11,14,73,572,34,4,3,5,5,0,1,1,73
160010006023,953,144,413,389,6,1,0,0,796,41,3,6,10,97,796,41,2,3,2,2,1,1,0,97
160010007011,1298,215,547,520,14,2,0,0,1072,53,1,22,19,131,1072,53,8,0,6,11,2,3,3,131
160010007012,1311,291,513,489,15,3,0,0,1033,74,2,35,20,147,1033,74,15,2,4,10,5,5,4,147
160010007013,801,158,337,294,9,3,0,0,651,42,0,13,13,82,651,41,4,5,3,2,0,2,3,82
160010007031,1468,445,580,428,15,0,0,0,1195,52,1,36,27,157,1195,51,15,7,8,7,8,4,1,157
160010007041,957,301,387,263,6,0,0,0,795,30,0,26,12,94,795,30,12,4,3,3,1,5,4,94
160010007042,1529,408,675,429,13,4,0,0,1247,34,4,45,12,187,1247,34,16,1,6,1,12,5,6,187
160010008031,571,143,255,168,4,1,0,0,475,27,1,4,16,48,475,27,0,1,4,5,0,0,0,48
160010008032,1003,273,470,243,14,3,0,0,822,36,2,21,16,106,822,36,8,1,2,6,2,2,4,106
160010008033,658,170,297,184,7,0,0,0,553,15,0,13,16,61,553,15,5,3,1,1,3,3,0,61
160010008034,732,206,347,173,5,1,0,0,613,25,3,15,4,72,613,25,4,1,5,1,1,4,0,72
160010008051,911,260,385,245,19,2,0,0,772,25,0,21,10,83,772,25,5,6,8,3,5,2,1,83
160010008052,849,260,355,229,5,0,0,0,707,24,0,28,19,71,707,24,16,4,2,5,1,5,2,71
160010008053,634,252,247,134,1,0,0,0,527,12,0,8,10,77,527,12,5,3,2,3,0,0,0,77
160010008061,767,163,335,255,13,1,0,0,573,76,8,15,16,79,573,75,11,1,2,10,0,1,1,79
160010008062,492,79,222,177,14,0,0,0,385,41,1,7,5,53,385,39,2,0,0,0,2,3,0,53
160010008071,803,232,297,258,13,3,0,0,653,46,0,10,6,88,653,46,4,2,1,0,1,1,1,88
160010008072,492,128,219,141,4,0,0,0,393,25,0,10,15,49,393,25,4,5,4,9,1,0,1,49
160010008081,274,99,89,82,3,1,0,0,209,16,2,1,12,34,209,15,0,3,1,3,0,0,0,34
160010008082,813,222,340,247,4,0,0,0,662,33,1,15,12,90,662,33,2,5,4,2,3,4,1,90
160010008091,1095,278,522,285,7,3,0,0,879,43,2,19,23,129,879,41,5,4,4,13,7,2,1,129
160010008092,460,126,217,117,0,0,0,0,393,17,0,8,5,37,393,17,1,1,0,0,4,1,2,37
160010008101,516,116,233,153,14,0,0,0,437,25,0,8,8,38,437,25,1,3,5,3,0,2,0,38
160010008102,496,122,195,170,9,0,0,0,427,20,0,6,10,33,427,20,4,2,0,2,0,2,0,33
160010008103,984,273,398,300,13,0,0,0,809,40,1,16,11,107,809,39,3,3,7,1,3,0,1,107
160010009011,627,113,318,183,11,2,0,0,492,48,0,7,16,64,492,46,6,3,1,5,0,0,0,64
160010009012,550,136,254,156,4,0,0,0,418,40,2,13,10,67,418,40,1,1,1,6,4,5,2,67
160010009021,549,125,224,178,20,2,0,0,431,32,2,8,13,63,431,32,2,4,3,4,2,1,0,63
160010009022,711,153,304,236,18,0,0,0,539,77,1,8,17,69,539,77,0,5,2,7,1,3,2,69
160010010011,655,144,298,207,6,0,0,0,533,27,2,6,11,76,533,26,2,2,3,3,1,0,0,76
160010010012,744,184,317,230,13,0,0,0,634,33,2,10,9,56,634,33,3,3,3,3,0,4,0,56
160010010021,769,194,298,255,22,0,0,0,581,67,3,16,11,91,581,67,8,3,1,4,5,1,1,91
160010010031,1191,246,567,363,13,2,0,0,943,77,26,20,12,113,943,77,5,1,9,8,1,2,3,113
160010010032,629,167,242,218,2,0,0,0,535,17,0,7,4,66,535,17,4,1,1,2,0,1,1,66
160010011001,450,135,193,111,8,3,0,0,330,45,3,11,11,50,330,45,4,1,1,8,1,4,1,50
160010011002,204,45,87,68,4,0,0,0,144,25,2,5,4,24,144,24,0,0,1,1,0,0,1,24
160010011003,777,198,350,214,14,1,0,0,604,73,0,11,12,77,604,72,1,7,2,2,1,2,5,77
160010011004,461,143,189,119,7,3,0,0,366,34,0,9,2,50,366,34,1,0,2,1,5,1,0,50
160010012011,958,297,409,239,10,3,0,0,783,51,0,11,11,102,783,50,5,4,1,0,2,0,1,102
160010012012,594,211,254,125,2,2,0,0,514,25,0,9,9,37,514,25,4,1,1,2,1,2,1,37
160010012013,797,297,336,159,4,1,0,0,680,26,0,10,10,71,680,25,0,5,4,2,1,3,2,71
160010012031,673,222,258,176,16,1,0,0,550,40,1,12,5,65,550,40,7,1,1,3,1,1,2,65
160010012032,419,111,185,111,9,3,0,0,331,25,3,10,9,41,331,25,3,0,3,7,1,2,1,41
160010012033,1054,275,522,245,10,2,0,0,878,49,0,8,21,98,878,46,0,6,1,7,3,1,3,98
160010012041,720,243,290,172,12,3,0,0,594,52,0,10,10,54,594,52,5,2,1,5,2,1,1,54
160010012042,622,163,264,186,9,0,0,0,460,72,2,10,19,59,460,72,4,4,1,13,1,0,2,59
160010012043,197,41,88,59,8,1,0,0,141,21,4,3,5,23,141,20,2,0,0,1,0,1,0,23
160010014011,856,201,398,242,15,0,0,0,651,42,4,12,32,115,651,42,6,6,1,18,1,2,1,115
160010014012,633,163,255,203,10,2,0,0,517,36,1,11,8,60,517,35,4,1,2,5,2,0,1,60
160010014021,657,169,306,173,8,1,0,0,532,38,1,7,14,65,532,38,1,2,2,6,3,0,1,65
160010014022,780,188,322,247,20,3,0,0,618,52,6,4,27,73,618,52,1,6,0,15,0,2,0,73
160010015001,739,160,340,231,6,2,0,0,633,28,2,7,4,65,633,28,3,0,2,2,2,0,0,65
160010015002,1020,263,442,306,8,1,0,0,826,43,1,8,17,125,826,41,3,4,2,5,1,1,0,125
160010015003,675,165,262,233,14,1,0,0,557,37,2,9,9,61,557,36,1,4,2,1,2,0,4,61
160010016001,734,200,347,180,6,1,0,0,589,57,1,7,14,66,589,56,2,5,1,2,2,1,0,66
160010016002,644,207,268,151,18,0,0,0,510,62,0,6,16,50,510,62,1,3,3,3,0,1,1,50
160010016003,959,235,450,254,19,1,0,0,786,57,1,19,23,73,786,55,4,8,8,8,3,1,3,73
160010016004,230,60,97,66,5,2,0,0,179,16,0,2,6,27,179,16,1,3,0,1,0,1,0,27
160010017011,460,122,201,127,10,0,0,0,367,24,8,8,5,48,367,24,3,0,0,1,0,3,1,48
160010017012,805,188,324,278,13,2,0,0,638,68,0,14,6,79,638,67,4,1,2,0,1,2,3,79
160010017021,731,175,349,194,8,5,0,0,551,75,5,6,18,76,551,72,0,5,1,10,3,1,1,76
160010017022,349,96,155,90,4,4,0,0,263,35,4,3,7,37,263,35,1,2,2,2,0,0,0,37
160010017023,669,149,321,189,9,1,0,0,549,36,3,7,7,67,549,36,5,2,1,1,1,0,0,67
160010018001,1058,363,445,237,10,3,0,0,876,63,0,9,15,95,876,63,3,2,3,4,0,0,1,95
160010018002,994,304,417,250,20,3,0,0,773,72,4,19,10,116,773,71,6,2,5,6,2,2,2,116
160010018003,652,226,265,148,12,1,0,0,530,27,1,10,19,65,530,27,2,5,5,11,1,0,1,65
160010019001,932,288,398,224,21,1,0,0,749,74,3,14,14,78,749,74,6,2,4,5,1,2,1,78
160010019002,1341,404,581,335,17,4,0,0,1108,77,0,21,16,119,1108,75,6,1,6,4,3,2,4,119
160010019003,713,287,256,147,17,6,0,0,577,34,1,25,5,71,577,34,6,0,7,2,4,0,3,71
160010020001,611,154,265,181,7,4,0,0,462,57,2,13,10,67,462,57,4,3,1,5,3,1,4,67
160010020002,579,135,267,171,4,2,0,0,389,70,10,14,38,58,389,69,0,3,3,29,7,0,3,58
160010020003,970,363,361,233,12,1,0,0,775,79,3,16,14,83,775,78,3,1,5,9,3,3,1,83
160010021001,562,290,195,70,7,0,0,0,459,29,0,23,9,42,459,25,9,5,2,3,0,0,10,42
160010021002,762,323,303,127,9,0,0,0,655,27,0,7,7,66,655,27,3,0,4,0,0,0,0,66
160010022231,1004,493,327,169,12,3,0,0,846,33,1,11,14,99,846,33,2,1,0,4,1,1,6,99
160010022232,1179,551,434,179,11,4,0,0,941,49,0,41,23,125,941,49,20,4,5,8,1,4,10,125
160010022233,820,433,264,108,10,5,0,0,701,45,0,8,13,53,701,44,0,9,1,2,2,1,4,53
160010022251,486,218,163,91,12,2,0,0,401,35,0,8,9,33,401,35,4,0,1,1,0,0,1,33
160010022252,705,252,280,155,17,1,0,0,553,51,1,16,14,70,553,51,4,1,0,4,3,3,1,70
160010022253,780,388,264,117,8,3,0,0,653,36,1,13,4,73,653,34,7,2,1,0,1,3,1,73
160010022261,714,341,275,89,7,2,0,0,555,42,0,19,27,71,555,42,9,14,0,3,0,2,8,71
160010022262,941,425,355,143,16,2,0,0,732,56,1,21,34,97,732,56,4,12,1,5,4,4,6,97
160010022271,1075,573,358,135,6,3,0,0,887,52,0,20,14,102,887,52,7,1,3,4,2,0,8,102
160010022272,803,428,266,95,10,4,0,0,727,14,0,10,8,44,727,14,6,3,0,1,0,0,1,44
160010022281,687,254,302,118,9,4,0,0,560,41,1,11,11,63,560,41,2,5,5,4,1,1,0,63
160010022282,981,399,359,209,10,4,0,0,810,51,1,20,12,87,810,49,2,0,4,6,4,5,3,87
160010022291,628,287,232,104,5,0,0,0,531,24,1,2,14,56,531,23,0,6,1,2,1,0,0,56
160010022292,783,289,336,149,9,0,0,0,629,39,0,18,23,74,629,38,5,6,1,4,5,0,6,74
160010022293,975,378,394,187,15,1,0,0,772,53,1,19,18,112,772,51,6,4,1,5,5,2,4,112
160010022301,1059,488,400,158,9,4,0,0,901,52,0,18,17,71,901,52,2,1,2,4,0,4,9,71
160010022302,1241,539,525,169,7,1,0,0,991,78,3,42,22,105,991,76,12,4,3,3,4,7,15,105
160010022311,460,214,176,62,7,1,0,0,367,35,0,4,10,44,367,34,0,2,3,3,1,0,0,44
160010022312,287,90,124,67,4,2,0,0,223,19,0,4,3,38,223,19,0,2,1,1,3,0,0,38
160010022313,542,203,240,90,8,1,0,0,455,28,2,12,13,32,455,28,2,4,1,5,1,2,1,32
160010023131,901,406,334,148,10,3,0,0,718,51,0,30,17,85,718,49,7,4,8,3,5,5,5,85
160010023132,658,227,269,150,10,2,0,0,531,44,5,14,12,52,531,42,2,4,0,3,1,0,4,52
160010023133,702,250,291,147,10,4,0,0,509,68,1,34,36,54,509,66,8,4,4,17,3,4,14,54
160010023141,488,157,194,125,9,3,0,0,359,53,4,13,14,45,359,53,3,1,2,3,2,0,4,45
160010023142,357,156,116,84,1,0,0,0,289,39,0,2,4,23,289,39,0,0,0,0,0,0,2,23
160010023143,556,264,180,100,10,2,0,0,442,31,4,15,12,52,442,31,2,4,1,1,2,2,5,52
160010023144,744,332,281,122,9,0,0,0,640,37,3,8,2,54,640,37,2,1,0,0,2,0,4,54
160010023145,414,144,161,97,11,1,0,0,300,34,3,11,27,39,300,34,4,6,1,6,3,1,2,39
160010023151,883,350,359,160,13,1,0,0,661,59,0,31,46,86,661,58,13,7,3,6,4,1,9,86
160010023152,934,370,347,202,14,1,0,0,724,41,5,36,37,91,724,40,10,3,2,7,3,3,18,91
160010023153,382,120,167,87,7,1,0,0,296,32,1,15,6,32,296,32,9,3,2,1,1,2,1,32
160010023154,481,160,199,107,13,2,0,0,363,38,5,10,15,50,363,38,1,2,4,4,0,1,0,50
160010023161,538,186,200,141,9,2,0,0,423,46,2,9,13,45,423,45,1,2,2,7,0,1,5,45
160010023162,752,276,289,177,7,3,0,0,594,60,7,15,15,61,594,60,8,0,2,11,1,1,3,61
160010023171,894,269,379,230,13,3,0,0,687,77,1,16,21,92,687,75,8,3,0,7,0,3,5,92
160010023172,532,191,228,105,8,0,0,0,441,29,0,5,9,48,441,29,3,3,2,2,0,0,0,48
160010023181,1053,322,459,257,15,0,0,0,786,89,0,21,22,135,786,89,3,5,7,5,3,2,3,135
160010023182,610,180,255,161,11,3,0,0,476,48,3,10,7,66,476,48,2,2,3,4,2,3,0,66
160010023183,643,243,267,126,6,1,0,0,530,42,2,16,11,42,530,42,2,3,7,0,0,0,0,42
