BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_lib,party_rin,party_grn,party_cnt,party_ain,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_81,eth2_93,eth2_10,eth2_30,eth2_66,eth2_23,eth2_34,eth2_21,eth2_12,eth2_14,eth2_unk
350010047492,555,290,108,147,6,0,2,0,0,2,0,242,237,11,6,11,48,242,235,5,10,2,2,2,0,4,0,2,1,48
350010047493,550,286,127,119,5,6,4,0,0,3,0,247,250,8,5,6,34,247,250,3,8,1,3,0,1,0,0,3,0,34
350010047501,1351,712,350,261,18,4,1,2,0,3,0,524,701,10,29,24,63,524,699,9,10,13,12,2,5,2,8,2,1,63
350010047502,646,330,177,127,7,1,2,1,0,1,0,260,326,10,11,7,32,260,324,4,10,3,2,2,5,0,1,1,1,32
350010047503,695,355,179,146,6,3,2,0,0,4,0,273,338,7,19,13,45,273,336,3,7,7,6,2,4,1,0,4,4,45
350010047504,831,426,196,189,5,6,3,0,0,6,0,315,429,14,10,12,51,315,426,6,14,3,3,3,2,1,2,0,0,51
350010047521,1404,591,474,304,20,8,5,1,0,1,0,777,431,15,29,46,106,777,428,12,15,7,15,3,6,10,8,3,4,106
350010047522,521,218,183,107,9,3,0,0,0,1,0,255,185,5,17,14,45,255,183,1,5,4,4,2,5,2,3,3,2,45
350010047523,266,125,69,61,8,2,1,0,0,0,0,127,96,5,4,8,26,127,95,4,5,0,2,1,0,0,2,1,1,26
350010047531,1889,745,730,382,17,9,2,1,0,3,0,988,642,17,47,32,163,988,639,7,17,9,10,3,7,6,14,11,2,163
350010047532,603,286,164,138,7,5,1,1,0,1,0,283,214,7,22,27,50,283,213,5,7,8,12,1,6,1,3,1,4,50
350010047541,1381,548,503,300,12,5,3,2,0,8,0,712,470,19,21,30,129,712,470,9,19,10,8,0,3,4,7,0,1,129
350010047542,1159,499,362,266,18,3,3,1,0,7,0,580,465,15,13,21,65,580,462,7,13,2,6,3,3,3,4,1,3,65
350010047551,1001,427,302,250,13,1,4,1,0,3,0,461,445,9,7,23,56,461,441,9,9,1,7,4,0,2,4,1,1,56
350010047552,1442,675,449,290,15,5,3,0,0,5,0,767,494,21,26,26,108,767,487,10,21,11,9,7,0,5,2,9,1,108
350010047561,2570,1027,964,535,33,2,5,1,0,3,0,1386,907,20,46,25,186,1386,896,1,20,15,11,11,15,3,9,3,3,186
350010047571,1201,471,412,294,17,5,1,0,0,1,0,580,497,8,5,13,98,580,491,1,8,2,2,6,0,1,0,1,1,98
350010047572,1002,435,324,224,12,2,1,2,0,2,0,525,362,3,15,16,81,525,357,5,3,3,7,5,3,1,2,0,3,81
350010047573,682,238,273,157,6,6,0,0,0,2,0,412,194,13,5,8,50,412,193,2,13,0,4,1,0,1,4,0,1,50
350010047581,1565,653,570,317,16,6,1,1,0,1,0,798,613,12,17,26,99,798,611,3,12,7,10,2,1,6,5,2,0,99
350010047582,842,311,307,194,13,4,5,0,0,8,0,468,297,2,12,13,50,468,294,6,1,2,3,3,3,2,1,1,3,50
350010047591,312,145,53,104,3,2,1,0,0,4,0,80,205,1,4,5,17,80,204,5,1,4,0,1,0,0,0,0,0,17
350010047592,1151,554,277,296,8,4,4,0,0,8,0,298,759,15,15,20,44,298,754,5,15,4,4,5,0,1,6,1,4,44
350010047601,1118,588,228,281,8,5,1,0,0,7,0,328,699,9,6,25,51,328,694,11,9,1,8,5,1,2,3,1,0,51
350010047602,287,153,55,74,0,1,2,0,0,2,0,86,172,2,0,6,21,86,169,1,1,0,3,3,0,1,0,0,0,21
350010047611,1063,574,233,239,9,3,2,0,0,3,0,271,730,14,11,6,31,271,721,0,14,4,2,9,2,0,3,0,2,31
350010047621,815,415,148,238,6,1,3,0,0,4,0,208,533,11,10,9,44,208,533,1,9,7,3,0,1,0,0,0,0,44
350010047622,288,159,51,76,1,1,0,0,0,0,0,77,185,3,0,9,14,77,184,5,3,0,2,1,0,0,0,0,0,14
350010047623,886,527,154,193,6,1,4,0,0,1,0,172,676,3,3,9,23,172,673,3,3,1,1,3,1,2,0,1,0,23
350010047624,429,251,75,90,10,0,2,0,0,1,0,87,308,1,5,4,24,87,308,0,1,4,3,0,1,0,0,0,0,24
350010047631,1684,693,660,308,11,4,2,1,0,5,0,944,541,12,26,31,130,944,539,4,12,8,6,2,8,5,3,2,3,130
350010047632,875,394,228,225,12,1,6,2,0,7,0,412,349,8,13,21,72,412,347,14,7,1,2,2,8,1,0,0,3,72
350010047641,945,383,335,207,16,1,2,0,0,1,0,506,319,9,21,20,70,506,315,4,9,7,7,4,3,3,2,7,0,70
350010047642,793,362,234,176,10,4,4,0,0,3,0,395,270,12,14,25,77,395,266,3,11,7,5,4,3,1,1,2,1,77
350010048001,820,540,130,132,9,3,5,1,0,0,0,416,333,3,15,12,41,416,331,2,3,5,3,2,3,4,1,4,2,41
350010048002,891,569,164,146,5,1,3,0,0,3,0,367,445,4,4,14,57,367,444,3,4,0,5,1,2,3,0,1,1,57
350010048003,625,414,78,117,9,0,3,2,0,2,0,285,279,0,9,8,44,285,277,1,0,1,5,2,1,1,2,3,1,44
350010049001,808,511,64,211,10,2,6,0,0,4,0,486,200,6,13,21,82,486,199,3,6,3,4,1,5,2,2,1,2,82
350010049002,337,213,31,76,6,1,9,0,0,1,0,213,66,3,11,6,38,213,66,0,3,2,2,0,7,1,1,1,0,38
350010049003,705,457,101,134,5,2,5,0,0,1,0,466,129,1,18,17,74,466,129,1,1,7,5,0,8,5,0,0,3,74
350019405001,539,247,169,116,5,1,1,0,0,0,0,355,110,0,8,10,56,355,110,0,0,4,9,0,0,1,0,2,2,56
350019405002,1821,768,643,378,21,3,5,3,0,0,0,1373,121,4,46,43,234,1373,120,1,4,23,9,1,11,17,0,7,3,234
350019406011,1501,580,559,339,10,5,4,0,0,4,0,772,543,16,44,20,106,772,540,1,16,12,5,3,8,5,15,4,4,106
350019406012,1962,818,671,430,17,8,4,2,0,12,0,961,764,16,48,39,134,961,755,11,16,16,15,9,11,2,16,1,3,134
350019406013,2453,976,963,472,28,7,3,2,0,2,0,1189,972,14,45,51,182,1189,960,3,10,19,22,12,9,8,8,5,4,182
350019406021,9,7,0,2,0,0,0,0,0,0,0,6,0,2,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,1
350019406022,124,38,56,27,1,0,0,1,0,1,0,79,31,0,0,1,13,79,31,1,0,0,0,0,0,0,0,0,0,13
350019407001,686,361,107,210,3,5,0,0,0,0,0,107,399,0,7,64,109,107,399,59,0,0,1,0,0,2,0,6,1,109
350019408001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350019408002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350019408003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350019408004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350019800001,172,42,83,45,2,0,0,0,0,0,0,124,22,3,4,2,17,124,21,1,2,2,0,1,0,1,0,1,1,17
350019800002,198,67,51,71,5,1,1,1,0,1,0,109,48,18,5,1,17,109,47,0,18,2,0,1,0,1,0,3,0,17
350019800003,335,84,128,112,9,1,0,0,0,1,0,238,49,7,2,4,35,238,48,0,7,0,2,1,0,1,0,2,0,35
350019800004,76,13,26,33,3,0,0,0,0,1,0,50,8,3,1,2,12,50,8,0,3,0,1,0,0,0,1,0,0,12
350019803001,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
350019805001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350019806001,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2
350019806002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350579632011,1676,506,749,375,22,5,10,4,0,5,0,1122,419,1,6,12,116,1122,417,0,1,2,2,2,2,4,1,1,0,116
350579632012,812,219,410,164,9,4,3,1,0,2,0,533,200,0,6,3,70,533,197,0,0,2,0,3,2,0,0,2,0,70
350579632021,757,256,344,135,12,3,2,2,0,3,0,455,247,0,1,5,49,455,247,2,0,1,0,0,0,3,0,0,0,49
350579632022,808,248,401,143,10,1,2,1,0,2,0,481,266,3,4,5,49,481,262,0,3,0,0,4,1,3,0,3,0,49
350579636011,504,117,248,118,8,4,3,0,0,6,0,313,133,3,2,8,45,313,131,3,3,0,0,2,1,4,0,0,1,45
350579636012,1059,326,554,164,10,2,0,1,0,2,0,613,342,0,6,13,85,613,335,0,0,4,8,7,2,4,0,0,0,85
350579636013,535,201,265,67,1,0,0,0,0,1,0,240,268,1,2,2,22,240,265,0,1,0,1,3,1,0,0,0,1,22
350579636014,565,142,268,142,6,1,2,0,0,4,0,392,136,1,2,2,32,392,132,0,1,0,0,4,0,2,0,0,2,32
350579636015,1838,1122,443,254,4,5,5,2,0,3,0,621,852,2,7,58,298,621,851,49,2,3,2,1,1,0,0,0,3,298
350579637001,290,103,158,26,3,0,0,0,0,0,0,132,132,1,3,2,20,132,132,1,1,2,0,0,0,0,0,0,1,20
350579637002,1231,412,572,231,7,2,3,0,0,4,0,684,463,0,6,4,74,684,458,1,0,4,1,5,0,2,1,0,1,74
350579800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
