BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_10,eth2_23,eth2_34,eth2_21,eth2_14,eth2_61,eth2_12,eth2_35,eth2_38,eth2_85,eth2_33,eth2_32,eth2_55,eth2_66,eth2_29,eth2_59,eth2_unk
291138103084,969,696,108,165,0,0,870,15,0,3,0,81,870,0,15,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,81
291138103085,1093,685,147,261,0,0,940,38,2,4,8,101,940,2,38,0,1,0,0,3,0,2,0,0,1,2,0,0,1,0,0,0,101
291138103091,1378,756,363,259,0,0,1220,17,5,6,7,123,1220,5,16,4,1,2,0,2,0,0,1,0,2,0,1,0,0,1,0,0,123
291138103092,1201,647,296,258,0,0,1041,8,7,4,13,128,1041,7,8,3,1,0,0,0,0,0,3,2,0,2,0,0,6,0,0,0,128
291138103093,1042,615,247,180,0,0,873,21,5,11,10,122,873,5,21,3,2,0,0,0,0,0,6,0,2,0,0,0,2,0,0,1,122
291138103101,1321,837,158,326,0,0,1145,26,2,4,4,140,1145,2,26,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,140
291138103102,702,389,77,236,0,0,617,8,1,4,7,65,617,1,8,5,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,65
291138103103,1513,939,184,390,0,0,1327,26,7,9,17,127,1327,7,26,6,2,2,4,0,5,0,0,2,3,1,0,0,0,0,0,0,127
291138104011,819,418,165,236,0,0,712,10,2,1,6,88,712,2,10,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,88
291138104012,1239,700,151,388,0,0,1095,18,2,2,5,117,1095,2,18,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,117
291138104013,1358,883,180,295,0,0,1167,26,4,10,12,139,1167,3,26,3,1,1,4,0,1,0,7,5,0,0,0,0,0,0,0,0,139
291138104021,1305,878,186,241,0,0,1121,17,0,7,19,141,1121,0,15,4,1,0,2,0,3,4,3,5,2,0,0,0,1,2,0,1,141
291138104022,1257,826,157,274,0,0,1092,11,2,3,12,137,1092,2,11,2,0,1,2,0,1,2,1,1,5,0,0,0,0,0,0,0,137
290899601001,718,446,139,133,0,0,641,2,2,7,3,63,641,2,2,0,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,63
290899601002,800,493,160,147,0,0,676,8,4,2,0,110,676,4,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
290899601003,469,193,163,113,0,0,371,5,48,5,2,38,371,48,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38
290899602001,665,376,140,149,0,0,592,6,1,2,4,60,592,1,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,60
290899602002,871,536,169,166,0,0,749,11,2,2,12,95,749,2,9,10,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,95
290899602003,722,350,148,224,0,0,630,6,5,4,2,75,630,5,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,75
290899603001,716,462,126,128,0,0,654,4,5,2,3,48,654,5,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,48
290899603002,597,244,143,210,0,0,462,16,55,2,5,57,462,54,15,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,57
290899603003,417,129,161,127,0,0,312,11,54,1,1,38,312,54,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
290899603004,465,216,148,101,0,0,361,1,59,2,0,42,361,59,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,42
290939501001,796,411,159,226,0,0,744,3,0,1,2,46,744,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,46
290939501002,538,275,118,145,0,0,490,5,2,0,0,41,490,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
290939502001,459,231,79,149,0,0,426,2,0,0,1,30,426,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
290939502002,1208,546,259,403,0,0,1097,15,5,2,2,87,1097,5,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
290939503001,827,322,204,301,0,0,749,10,9,3,1,55,749,9,10,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55
290939503002,690,324,150,216,0,0,639,3,3,2,0,43,639,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
290939503003,472,158,125,189,0,0,424,8,4,1,0,35,424,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
290939504001,899,350,210,339,0,0,807,9,3,3,4,73,807,3,9,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,73
290939504002,426,162,105,159,0,0,371,3,5,0,0,47,371,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
290839501001,400,170,95,135,0,0,351,4,0,3,13,29,351,0,4,4,2,0,2,0,1,0,0,6,0,0,0,0,1,0,0,0,29
290839501002,332,137,81,114,0,0,293,4,1,1,0,33,293,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
290839501003,995,483,207,305,0,0,877,10,0,3,5,100,877,0,9,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,100
290839502001,1072,649,196,227,0,0,970,14,2,5,7,74,970,2,14,0,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,74
290839502002,713,450,156,107,0,0,654,12,0,2,3,42,654,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,42
290839502003,760,493,97,170,0,0,684,7,0,4,1,64,684,0,7,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64
290839503001,604,279,151,174,0,0,548,9,0,3,5,39,548,0,9,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,39
290839503002,762,449,146,167,0,0,681,20,0,2,4,55,681,0,19,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,55
290839503003,917,562,221,134,0,0,833,16,5,2,1,60,833,5,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
290839504001,794,501,107,186,0,0,675,13,0,4,1,101,675,0,13,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,101
290839504002,576,312,102,162,0,0,482,5,2,0,0,87,482,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87
290839504003,905,474,145,286,0,0,808,17,0,5,6,69,808,0,17,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,69
290839505001,659,207,161,291,0,0,584,13,10,2,1,49,584,10,13,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,49
290839505002,372,132,97,143,0,0,343,7,2,2,2,16,343,2,7,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16
290839505003,623,314,140,169,0,0,554,14,1,4,2,48,554,1,14,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,48
290839505004,695,371,125,199,0,0,632,13,1,2,6,41,632,1,13,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41
290839506001,528,273,62,193,0,0,474,9,4,2,2,37,474,4,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
290839506002,551,168,135,248,0,0,479,9,9,3,2,49,479,9,9,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,49
290839506003,540,180,133,227,0,0,479,17,1,1,1,41,479,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41
290839506004,860,448,104,308,0,0,764,21,1,3,5,66,764,1,21,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
290839506005,1275,832,153,290,0,0,1150,21,2,8,5,89,1150,2,21,3,3,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,89
291854801001,381,253,34,94,0,0,345,1,2,0,0,33,345,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
291854801002,799,384,118,297,0,0,697,13,8,3,5,73,697,8,11,1,0,1,3,0,2,0,0,0,0,0,0,1,0,2,0,0,73
291854801003,560,326,81,153,0,0,520,1,1,3,1,34,520,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34
291854801004,607,256,87,264,0,0,561,6,0,4,0,36,561,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
291854802001,345,190,46,109,0,0,302,2,0,4,0,37,302,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37
291854802002,355,183,48,124,0,0,328,11,0,1,0,15,328,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
291854802003,782,442,82,258,0,0,715,6,0,3,5,53,715,0,6,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,53
291854803001,975,434,142,399,0,0,880,15,2,4,1,73,880,2,15,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,73
291854803002,316,213,33,70,0,0,288,3,0,1,0,24,288,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
291854803003,682,396,99,187,0,0,630,13,1,2,4,32,630,1,13,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,32
292279601001,486,281,74,131,0,0,441,5,0,3,1,36,441,0,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36
292279601002,606,269,121,216,0,0,564,5,0,2,0,35,564,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
292279601003,282,154,45,83,0,0,254,6,0,1,3,18,254,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
291950901001,336,153,85,98,0,0,282,7,0,2,3,42,282,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,42
291950901002,487,222,116,149,0,0,434,14,3,2,0,34,434,3,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34
291950901003,456,239,112,105,0,0,406,5,1,5,2,37,406,1,5,0,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,37
291950901004,320,111,85,124,0,0,268,6,22,6,2,16,268,22,6,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16
291950902001,740,432,165,143,0,0,646,5,2,2,6,79,646,2,5,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,79
291950902002,623,406,104,113,0,0,560,14,0,5,1,43,560,0,14,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,43
291950903001,444,155,154,135,0,0,368,41,7,0,2,26,368,7,41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26
291950903002,333,115,114,104,0,0,279,23,12,0,8,11,279,12,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
291950903003,674,255,204,215,0,0,563,52,6,9,4,40,563,6,52,3,0,6,0,3,0,0,0,0,0,0,1,0,0,0,0,0,40
291950904001,654,283,231,140,0,0,505,98,4,4,5,38,505,4,97,5,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,38
291950904002,334,114,103,117,0,0,268,10,27,0,0,29,268,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
291950904003,437,168,148,121,0,0,351,31,27,4,3,21,351,27,31,1,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,21
291950905001,797,428,208,161,0,0,674,51,4,9,8,51,674,4,51,1,7,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,51
291950905002,1037,497,314,226,0,0,842,100,12,5,7,71,842,12,97,4,2,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,71
291950905003,816,386,237,193,0,0,655,52,28,7,7,67,655,28,51,4,4,0,1,0,2,0,1,0,0,0,0,0,1,1,0,0,67
291950906001,580,188,216,176,0,0,463,76,3,3,1,34,463,3,76,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34
291950906002,445,156,164,125,0,0,360,39,16,3,1,26,360,16,39,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
291950906003,318,69,127,122,0,0,231,44,13,4,1,25,231,13,44,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25
291950907001,354,204,62,88,0,0,311,2,3,3,0,35,311,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,35
291950907002,595,339,106,150,0,0,509,3,1,3,0,79,509,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79
291950907003,694,310,167,217,0,0,627,9,5,7,2,44,627,5,9,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44
291950908001,662,407,123,132,0,0,575,10,0,1,3,73,575,0,10,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,73
291950908002,413,252,80,81,0,0,353,9,0,1,0,50,353,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
291950908003,289,162,53,74,0,0,254,4,4,0,0,27,254,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
290819501001,535,313,60,162,0,0,490,5,0,2,8,30,490,0,5,2,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,30
290819501002,556,349,46,161,0,0,527,3,2,1,1,22,527,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
290819501003,591,389,62,140,0,0,532,4,1,1,3,50,532,1,4,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,50
290819501004,400,228,55,117,0,0,375,4,0,0,1,20,375,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20
290819502001,399,250,51,98,0,0,363,2,2,0,2,30,363,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30
290819502002,399,238,42,119,0,0,355,7,1,3,0,33,355,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
290819502003,500,351,56,93,0,0,447,5,0,0,4,44,447,0,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,44
290819503001,506,290,58,158,0,0,459,4,0,0,3,40,459,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,40
290819503002,270,128,21,121,0,0,241,2,1,0,0,26,241,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
290819503003,492,263,36,193,0,0,446,8,0,2,2,34,446,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34
290819503004,366,191,44,131,0,0,328,3,0,2,4,29,328,0,3,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29
290510103001,932,618,123,191,0,0,763,19,10,2,7,131,763,10,19,2,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,131
290510103002,844,566,101,177,0,0,704,22,8,2,5,103,704,8,21,2,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,103
290510103003,877,397,154,326,0,0,705,14,70,4,5,79,705,69,14,0,3,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,79
290510103004,682,253,105,324,0,0,541,22,26,6,2,85,541,25,21,0,3,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,85
290510104011,636,402,76,158,0,0,548,9,2,4,3,70,548,2,9,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,70
290510104012,1319,945,148,226,0,0,1127,17,8,15,9,143,1127,8,16,0,11,3,0,0,0,0,0,2,0,5,0,1,1,1,0,0,143
290510104013,707,307,136,264,0,0,548,7,54,1,7,90,548,54,7,3,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,90
290510104021,1066,738,106,222,0,0,921,19,4,6,10,106,921,4,19,1,3,1,2,1,1,0,0,0,0,1,4,2,0,0,0,0,106
290510104022,575,354,80,141,0,0,485,6,16,2,1,65,485,16,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65
290510104023,512,237,104,171,0,0,414,7,33,11,4,43,414,32,7,3,0,2,0,5,4,0,0,0,0,0,0,1,0,0,0,0,43
290510105001,689,108,261,320,0,0,452,17,162,9,4,45,452,162,17,0,4,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,45
290510105002,422,86,181,155,0,0,244,11,133,0,3,31,244,132,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
290510105003,910,164,568,178,0,0,331,18,480,10,16,55,331,480,18,7,0,2,7,3,4,1,1,0,0,0,0,0,0,0,0,0,55
290510105004,546,207,124,215,0,0,436,11,40,2,4,53,436,40,11,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,53
290510106001,542,256,73,213,0,0,439,9,12,15,10,57,439,12,9,7,1,11,2,0,1,0,2,1,0,0,0,0,0,0,0,0,57
290510106002,652,258,109,285,0,0,518,11,49,3,2,69,518,49,10,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,69
290510106003,422,67,169,186,0,0,253,11,119,7,6,26,253,119,11,5,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26
290510106004,325,94,70,161,0,0,256,18,13,2,5,31,256,13,18,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,31
290510107011,1522,1065,189,268,0,0,1260,26,11,29,12,184,1260,10,26,4,10,12,7,2,3,0,1,0,0,1,0,0,0,0,0,0,184
290510107012,1526,953,189,384,0,0,1220,53,34,40,15,164,1220,34,51,10,11,17,4,8,1,0,3,0,0,0,0,0,1,2,0,0,164
290510107013,426,214,51,161,0,0,373,4,8,3,4,34,373,8,3,0,1,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,34
290510107014,797,441,124,232,0,0,643,30,19,6,16,83,643,19,29,3,1,0,5,1,0,0,0,1,0,1,0,1,0,1,0,0,83
290510107021,863,576,98,189,0,0,725,16,7,5,9,101,725,6,16,1,1,1,3,1,0,0,2,2,1,0,0,2,0,0,0,0,101
290510107022,513,272,68,173,0,0,454,12,10,5,0,32,454,10,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
290510107023,917,651,123,143,0,0,773,14,1,10,13,106,773,1,13,2,8,2,2,0,0,0,0,2,0,0,0,4,0,1,2,1,106
290510107024,1199,625,213,361,0,0,970,31,60,11,7,120,970,60,31,5,1,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,120
290510108011,1436,911,161,364,0,0,1239,34,7,9,17,130,1239,7,34,5,4,5,8,0,0,2,0,0,0,2,0,0,0,0,0,0,130
290510108012,889,571,109,209,0,0,741,13,12,12,8,103,741,12,13,0,1,3,5,4,1,2,0,0,0,0,0,1,0,0,0,0,103
290510108013,1191,588,234,369,0,0,989,27,54,12,11,98,989,54,27,3,6,4,1,2,0,0,0,4,0,0,1,1,1,0,0,0,98
290510108014,455,297,52,106,0,0,384,12,6,2,2,49,384,6,12,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,49
290510108021,880,550,115,215,0,0,724,34,3,5,4,110,724,3,34,1,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,110
290510108022,1042,879,105,58,0,0,884,8,0,16,14,120,884,0,8,4,8,6,1,0,0,3,1,0,0,0,0,2,3,0,0,0,120
290510108023,610,377,85,148,0,0,504,25,11,7,5,58,504,11,24,3,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,58
290510109011,713,449,69,195,0,0,622,7,0,1,9,74,622,0,7,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,74
290510109012,606,368,78,160,0,0,526,15,7,2,2,54,526,7,15,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,54
290510109013,698,499,70,129,0,0,618,10,5,2,11,52,618,5,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52
290510109014,657,428,60,169,0,0,580,1,6,3,7,60,580,6,1,4,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,60
290510109021,689,334,151,204,0,0,534,9,51,6,6,83,534,51,9,2,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,83
290510109022,700,230,119,351,0,0,570,18,21,3,8,80,570,20,18,1,1,0,2,2,0,2,0,0,0,1,1,0,0,0,0,0,80
290510109023,497,304,109,84,0,0,425,18,5,5,1,43,425,5,18,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43
290510201981,604,415,51,138,0,0,457,6,0,2,0,139,457,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,139
290510201982,1388,1023,123,242,0,0,1120,15,0,7,6,240,1120,0,15,2,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,240
290510201983,1049,795,99,155,0,0,774,18,2,0,10,245,774,2,18,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,245
290510202001,1517,1165,126,226,0,0,1237,15,2,2,9,252,1237,2,15,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252
290510202002,881,622,106,153,0,0,725,9,0,1,0,146,725,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
290510202003,1158,871,114,173,0,0,926,10,0,5,3,214,926,0,10,0,1,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,214
290510203001,706,480,64,162,0,0,623,4,1,1,4,73,623,1,4,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,73
290510203002,696,507,68,121,0,0,595,5,0,1,7,88,595,0,5,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,88
290510203003,1159,761,105,293,0,0,1035,5,0,0,2,117,1035,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
290510204001,1733,886,269,578,0,0,1434,78,43,18,15,145,1434,43,78,7,4,8,4,2,2,0,0,0,3,0,0,0,0,0,0,0,145
290510204002,1157,634,247,276,0,0,933,26,82,11,12,93,933,82,26,5,5,5,3,1,0,0,0,0,1,0,2,1,0,0,0,0,93
290510204003,1328,863,168,297,0,0,1156,7,12,9,9,135,1156,12,7,1,4,4,2,0,1,1,0,0,0,0,1,0,0,0,0,3,135
290510205001,1060,781,93,186,0,0,870,5,0,3,5,177,870,0,5,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,177
290510205002,919,553,98,268,0,0,820,16,1,2,0,80,820,1,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
290510206001,1080,756,106,218,0,0,944,13,0,4,2,117,944,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
290510206002,867,685,65,117,0,0,746,4,3,2,2,110,746,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
290510206003,1142,744,114,284,0,0,969,20,2,1,3,147,969,2,19,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,147
290510207001,400,64,178,158,0,0,245,9,116,1,2,27,245,116,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27
290510207002,381,70,89,222,0,0,294,8,34,3,1,41,294,34,8,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,41
290510207003,251,18,169,64,0,0,85,10,142,1,3,10,85,142,10,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,10
290154601001,929,578,82,269,0,0,829,8,0,8,13,71,829,0,8,1,0,5,5,0,3,0,0,0,2,0,0,0,3,0,0,0,71
290154601002,570,382,51,137,0,0,509,4,0,0,3,54,509,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,54
290154601003,746,472,58,216,0,0,653,6,0,1,7,79,653,0,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,79
290154602001,609,395,64,150,0,0,531,12,2,3,2,59,531,2,12,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,59
290154602002,783,401,90,292,0,0,669,10,1,5,2,96,669,1,10,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,96
290154603001,787,358,135,294,0,0,698,19,3,2,1,64,698,3,18,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,64
290154603002,1324,588,151,585,0,0,1121,31,5,9,8,150,1121,5,31,4,2,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,150
290154603003,774,480,78,216,0,0,693,6,1,6,8,60,693,1,6,2,2,3,2,0,1,3,0,0,0,0,0,0,1,0,0,0,60
290154603004,944,583,103,258,0,0,862,9,0,0,5,68,862,0,9,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,68
290154604001,428,235,58,135,0,0,389,3,1,0,1,34,389,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34
290154604002,487,249,60,178,0,0,437,7,0,1,1,41,437,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41
290154604003,544,293,54,197,0,0,478,8,0,2,3,53,478,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,53
290154607011,494,312,45,137,0,0,443,7,0,0,4,40,443,0,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,40
290154607012,398,261,41,96,0,0,363,7,0,0,3,25,363,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
290154607021,1259,727,139,393,0,0,1116,11,3,3,7,119,1116,3,11,3,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,119
290154608011,400,238,55,107,0,0,371,5,2,1,1,20,371,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
290154608012,775,489,54,232,0,0,708,9,0,4,0,54,708,0,9,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
290154608021,635,340,69,226,0,0,570,4,2,6,4,49,570,2,3,0,2,0,2,1,0,0,2,2,0,0,0,0,0,1,0,0,49
290154608022,1081,635,104,342,0,0,985,14,0,2,2,78,985,0,14,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78
290997001071,1640,966,344,330,0,0,1415,9,4,5,15,192,1415,4,9,4,4,1,2,0,0,1,0,0,2,0,0,0,2,0,1,0,192
290997001072,763,482,119,162,0,0,644,9,3,11,7,89,644,3,9,0,2,3,2,1,4,3,1,0,0,0,0,1,1,0,0,0,89
290997001111,866,412,234,220,0,0,725,22,1,4,11,103,725,1,22,4,0,0,1,1,1,1,2,0,0,0,0,0,4,0,0,0,103
290997001112,788,418,203,167,0,0,677,21,1,4,15,70,677,1,21,1,0,4,3,0,0,5,0,0,2,1,0,0,0,0,0,0,70
290997001113,759,312,239,208,0,0,648,20,1,3,11,76,648,1,20,6,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,76
290997001131,1077,726,162,189,0,0,922,19,0,5,10,121,922,0,19,1,1,0,5,2,0,1,2,0,0,2,0,0,0,0,0,0,121
290997001132,2035,1323,253,459,0,0,1656,44,0,42,44,249,1656,0,44,13,7,20,6,3,7,11,4,1,3,3,1,1,0,0,0,2,249
290997001141,1119,648,237,234,0,0,985,18,1,4,12,99,985,1,17,1,0,0,5,0,2,0,2,0,2,0,0,1,0,1,0,2,99
290997001142,855,468,184,203,0,0,746,10,1,5,11,82,746,1,10,3,0,2,4,0,3,0,0,0,1,1,0,0,0,0,0,0,82
290997001143,943,450,252,241,0,0,809,15,3,12,22,82,809,3,15,8,3,0,2,3,1,0,1,3,0,3,0,2,0,0,0,3,82
290997001151,799,385,219,195,0,0,659,23,1,4,21,91,659,1,21,8,1,0,5,1,0,7,2,0,1,0,0,0,0,2,0,0,91
290997001152,758,419,93,246,0,0,638,18,0,7,9,86,638,0,18,4,4,0,0,3,0,1,0,0,1,1,0,0,0,0,2,0,86
