BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_23,eth2_21,eth2_34,eth2_14,eth2_61,eth2_12,eth2_38,eth2_35,eth2_15,eth2_55,eth2_59,eth2_unk
190610101051,553,167,222,161,3,0,0,0,466,6,0,0,5,76,466,4,0,0,1,0,0,2,0,0,0,2,0,0,0,0,76
190610101052,1158,403,409,335,10,1,0,0,990,6,0,7,14,141,990,6,0,0,2,0,2,1,0,2,5,0,1,0,2,4,141
190610101053,1000,333,355,310,2,0,0,0,865,10,2,0,5,118,865,10,2,0,2,0,0,0,0,0,0,0,3,0,0,0,118
190610102011,510,206,148,155,1,0,0,0,416,8,0,6,3,77,416,6,0,2,0,0,0,3,0,0,0,0,0,1,0,0,77
190610102012,2053,757,665,613,14,4,0,0,1686,27,24,11,23,282,1686,27,24,8,5,0,0,10,2,0,0,5,0,0,1,1,282
190610102013,953,336,305,306,3,3,0,0,806,12,4,5,5,121,806,12,4,4,0,0,1,1,0,1,0,0,0,0,2,0,121
190610102014,1198,470,388,330,7,3,0,0,1034,11,0,5,19,129,1034,11,0,1,11,1,1,0,1,0,1,4,0,0,0,0,129
190610102021,687,222,246,213,5,1,0,0,571,6,0,2,2,106,571,6,0,2,0,0,0,0,0,0,0,2,0,0,0,0,106
190610102022,1159,323,412,414,10,0,0,0,921,12,0,4,3,219,921,11,0,0,0,2,1,2,0,0,0,0,0,1,0,0,219
190610102023,1038,255,438,340,3,2,0,0,833,13,0,19,10,163,833,13,0,4,0,1,14,8,0,0,0,2,0,0,0,0,163
190610103001,728,222,244,258,4,0,0,0,613,4,0,2,5,104,613,4,0,0,0,0,0,0,0,0,2,5,0,0,0,0,104
190610103002,426,150,153,122,0,1,0,0,362,0,0,1,4,59,362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,59
190610103003,1247,444,392,406,5,0,0,0,1040,37,0,1,15,154,1040,37,0,0,1,0,0,5,1,0,0,0,1,0,0,0,154
190610104001,729,265,231,230,1,2,0,0,537,9,0,6,11,166,537,9,0,4,0,1,0,2,1,0,0,9,0,0,0,0,166
190610104002,604,273,152,177,2,0,0,0,432,7,0,0,1,164,432,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
190610104003,535,238,125,172,0,0,0,0,436,1,0,2,0,96,436,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,96
190610104004,802,226,311,262,2,1,0,0,679,10,0,3,11,99,679,10,0,2,0,0,0,2,0,0,1,5,0,0,0,0,99
190610105001,850,336,236,272,5,1,0,0,673,13,0,8,1,155,673,12,0,5,0,1,1,0,1,0,0,0,0,0,0,0,155
190610105002,691,229,219,241,2,0,0,0,547,15,1,2,10,116,547,15,1,1,2,1,0,4,0,0,0,4,0,0,0,0,116
190610105003,798,295,238,262,2,1,0,0,666,16,3,1,4,108,666,13,3,1,0,0,0,1,0,0,0,0,2,0,0,0,108
190610105004,973,460,252,258,2,1,0,0,760,13,0,6,5,189,760,13,0,0,3,5,0,2,0,0,1,0,0,0,0,0,189
190610106001,1312,484,473,343,10,2,0,0,1077,20,1,3,16,195,1077,20,1,1,0,0,0,4,0,2,2,2,0,0,0,3,195
190610106002,552,204,182,165,1,0,0,0,457,2,0,0,3,90,457,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90
190610106003,591,207,185,195,4,0,0,0,489,7,0,2,0,93,489,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,93
191114901001,562,127,238,193,2,2,0,0,466,22,1,4,10,59,466,22,1,0,9,4,0,1,0,0,0,0,0,0,0,0,59
191114901002,477,113,198,161,4,1,0,0,400,27,0,0,4,46,400,22,0,0,3,0,0,1,0,0,0,0,0,0,0,0,46
191114901003,434,87,189,157,1,0,0,0,334,35,7,0,4,54,334,35,7,0,3,0,0,0,0,0,0,0,0,0,0,0,54
191114901004,465,93,221,148,2,1,0,0,362,39,6,3,5,50,362,39,6,2,4,1,0,0,0,1,0,0,0,0,0,0,50
191114901005,642,201,241,195,4,1,0,0,543,14,0,6,3,76,543,14,0,3,2,2,1,0,0,0,0,0,0,0,0,0,76
191114902001,600,133,225,230,10,2,0,0,499,21,8,8,1,63,499,21,8,1,1,2,2,0,3,0,0,0,0,0,0,0,63
191114902002,606,126,263,214,3,0,0,0,460,69,7,8,4,58,460,69,7,1,4,5,0,0,0,0,0,0,0,0,0,0,58
191114902003,467,87,180,189,10,1,0,0,375,15,5,3,20,49,375,15,5,1,17,0,2,0,0,0,0,0,0,0,0,0,49
191114902004,628,176,231,218,3,0,0,0,511,16,4,9,10,78,511,16,4,4,9,1,3,1,1,0,0,0,0,0,0,0,78
191114903001,630,210,222,194,2,2,0,0,570,6,0,1,5,48,570,6,0,1,0,0,0,0,0,2,0,0,1,0,0,2,48
191114903002,517,171,159,185,1,1,0,0,436,11,0,2,3,65,436,11,0,0,3,1,1,0,0,0,0,0,0,0,0,0,65
191114903003,478,180,130,161,7,0,0,0,382,10,0,2,1,83,382,10,0,0,1,0,0,0,0,0,2,0,0,0,0,0,83
191114904001,598,193,201,201,2,1,0,0,471,9,0,3,0,115,471,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,115
191114904002,814,220,300,290,4,0,0,0,656,9,0,3,2,144,656,9,0,2,1,0,0,0,1,1,0,0,0,0,0,0,144
191114904003,543,211,139,189,1,3,0,0,427,1,0,0,0,115,427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
191114905001,420,166,107,145,1,1,0,0,353,4,0,0,1,62,353,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
191114905002,498,129,177,186,5,1,0,0,442,5,0,0,0,51,442,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
191114905003,467,141,161,162,3,0,0,0,403,5,0,2,0,57,403,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,57
191114905004,510,158,158,189,5,0,0,0,447,2,4,0,2,55,447,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,55
191114905005,445,175,106,160,4,0,0,0,389,2,1,1,1,51,389,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,51
191114906001,630,202,231,193,3,1,0,0,559,14,2,2,1,52,559,14,2,1,0,1,0,1,0,0,0,0,0,0,0,0,52
191114906002,700,155,296,238,10,1,0,0,608,8,0,2,2,80,608,8,0,1,0,0,1,1,0,0,0,0,0,0,0,1,80
191114906003,582,207,190,181,4,0,0,0,541,2,0,3,1,35,541,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,35
191114906004,439,146,123,166,4,0,0,0,400,6,1,0,1,31,400,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
191114907001,703,176,313,208,4,2,0,0,619,11,7,14,2,50,619,11,7,7,0,4,2,0,1,1,0,0,0,0,1,0,50
191114907002,825,247,351,223,2,2,0,0,737,15,2,1,4,66,737,15,2,0,4,1,0,0,0,0,0,0,0,0,0,0,66
191114907003,537,124,236,176,1,0,0,0,440,6,30,3,1,57,440,6,30,3,0,0,0,0,0,0,0,0,0,0,0,0,57
191114907004,481,146,199,135,1,0,0,0,408,2,2,7,2,60,408,2,2,2,0,1,1,0,1,2,0,0,0,0,0,0,60
191114907005,398,114,138,143,3,0,0,0,332,3,2,9,3,49,332,3,2,0,0,6,0,0,0,2,0,0,0,0,1,0,49
191114908001,259,50,131,77,1,0,0,0,225,2,2,2,0,28,225,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,28
191114908002,496,83,250,158,4,1,0,0,439,5,5,1,2,44,439,5,5,0,1,1,0,0,0,1,0,0,0,0,0,0,44
191114908003,388,87,163,136,0,2,0,0,355,9,0,2,3,19,355,9,0,2,3,0,0,0,0,0,0,0,0,0,0,0,19
191114909001,492,113,223,154,1,1,0,0,422,5,16,1,1,47,422,5,16,0,1,1,0,0,0,0,0,0,0,0,0,0,47
191114909002,361,98,138,122,3,0,0,0,318,5,6,1,1,30,318,5,6,0,1,0,1,0,0,0,0,0,0,0,0,0,30
191114909003,366,78,180,105,3,0,0,0,315,0,11,3,2,35,315,0,11,1,2,0,0,0,2,0,0,0,0,0,0,0,35
191114910001,403,86,173,138,6,0,0,0,324,12,12,4,6,45,324,12,12,1,1,1,1,0,0,0,1,0,0,0,0,0,45
191114910002,461,77,185,196,3,0,0,0,399,13,11,2,2,34,399,12,11,0,1,0,1,0,0,1,1,0,0,0,0,0,34
191114910003,258,45,97,115,1,0,0,0,221,7,4,1,1,24,221,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,24
191114911001,451,77,197,168,7,2,0,0,370,24,1,3,3,50,370,24,1,2,1,0,0,1,1,1,0,0,0,0,0,0,50
191114911002,855,225,354,269,6,1,0,0,704,22,4,8,4,113,704,22,4,1,2,3,0,0,2,1,0,0,1,2,0,0,113
191114911003,666,176,257,228,3,2,0,0,568,17,2,1,6,72,568,17,2,0,4,1,0,0,0,0,0,0,0,0,0,0,72
190779501001,1207,499,266,436,6,0,0,0,1088,15,0,7,4,93,1088,15,0,3,0,1,1,1,2,0,0,0,0,0,3,0,93
190779501002,935,402,195,334,4,0,0,0,818,12,0,6,8,91,818,10,0,4,0,2,0,1,0,0,0,0,0,0,5,0,91
190779501003,1001,413,241,338,8,1,0,0,902,11,2,2,6,78,902,11,2,1,1,0,0,1,1,0,0,0,0,0,1,0,78
190779502001,779,354,169,250,5,1,0,0,694,2,1,2,3,77,694,2,1,1,0,0,0,2,0,0,1,0,0,0,0,0,77
190779502002,759,319,152,286,2,0,0,0,670,11,0,1,6,71,670,11,0,0,1,0,0,2,1,0,0,0,0,0,0,0,71
190779503001,1205,462,266,465,12,0,0,0,1082,15,2,9,4,93,1082,14,2,7,0,0,0,2,2,0,0,0,0,0,0,2,93
190779503002,853,261,225,359,8,0,0,0,748,13,1,4,5,82,748,13,1,1,1,0,0,3,2,0,0,0,0,0,0,0,82
190779503003,1100,446,250,392,10,2,0,0,975,26,0,1,2,96,975,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96
190812701001,883,371,202,306,4,0,0,0,747,14,2,4,9,107,747,14,2,3,2,1,0,4,0,0,0,0,0,0,0,0,107
190812701002,1019,494,219,302,4,0,0,0,821,19,0,6,12,161,821,19,0,4,5,0,1,5,0,0,1,0,2,0,0,0,161
190812701003,767,415,125,223,3,1,0,0,616,12,0,1,4,134,616,12,0,0,2,0,0,2,1,0,0,0,0,0,0,0,134
190812702001,644,299,153,189,1,2,0,0,529,11,0,4,7,93,529,10,0,2,4,1,1,1,0,0,0,0,0,0,2,0,93
190812702002,1003,472,189,339,3,0,0,0,784,32,1,11,13,162,784,32,1,11,7,0,0,0,0,0,0,0,4,0,0,0,162
190812703001,541,262,108,169,1,1,0,0,444,12,0,6,2,77,444,12,0,6,2,0,0,0,0,0,0,0,0,0,0,0,77
190812703002,1219,552,263,393,7,4,0,0,1028,43,1,2,3,142,1028,43,1,2,3,0,0,0,0,0,0,0,0,0,0,0,142
190812704001,504,231,90,179,3,1,0,0,413,21,0,1,3,66,413,21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,66
190812704002,802,423,141,234,3,1,0,0,686,12,0,4,1,99,686,12,0,3,0,0,0,0,1,0,0,0,0,0,0,0,99
191712901001,407,180,85,140,2,0,0,0,348,2,0,3,1,53,348,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,53
191712901002,525,235,88,199,1,2,0,0,471,5,1,0,2,46,471,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,46
191712901003,447,183,95,167,2,0,0,0,357,9,0,2,6,73,357,9,0,2,1,0,0,5,0,0,0,0,0,0,0,0,73
191712901004,599,229,132,235,3,0,0,0,503,14,0,3,2,77,503,14,0,3,2,0,0,0,0,0,0,0,0,0,0,0,77
191712902001,421,201,71,148,1,0,0,0,343,8,0,4,5,61,343,8,0,4,1,0,0,2,0,1,0,1,0,0,0,0,61
191712902002,411,202,75,129,5,0,0,0,345,13,0,0,0,53,345,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
191712902003,1031,368,259,394,9,1,0,0,857,21,1,4,18,130,857,21,1,3,2,0,0,9,0,2,1,0,2,0,0,0,130
191712903001,508,212,103,192,1,0,0,0,428,6,0,4,2,68,428,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68
191712903002,900,362,187,345,5,1,0,0,797,9,0,1,9,84,797,9,0,1,1,0,0,1,0,1,0,0,3,0,0,0,84
191712903003,419,134,130,153,2,0,0,0,357,7,0,3,6,46,357,7,0,1,0,0,0,4,2,0,0,0,2,0,0,0,46
191712904001,603,157,214,225,5,2,0,0,461,42,1,1,10,88,461,42,1,1,2,0,0,1,0,0,0,0,1,0,0,0,88
191712904002,497,117,194,179,4,3,0,0,368,42,0,2,19,66,368,41,0,1,3,0,0,2,0,0,0,0,0,0,0,0,66
191712904003,598,200,185,208,4,1,0,0,471,43,0,3,4,77,471,43,0,1,1,0,0,0,1,0,0,0,2,0,0,0,77
191712905001,501,90,183,224,2,2,0,0,336,80,0,1,18,66,336,80,0,1,2,0,0,0,0,0,0,0,0,0,1,0,66
191712905002,484,92,199,188,2,3,0,0,330,66,3,3,10,72,330,66,3,1,1,0,1,0,0,0,1,0,0,0,2,0,72
191712905003,945,161,393,384,3,4,0,0,623,139,0,4,24,155,623,139,0,2,5,2,0,0,0,0,0,0,0,0,0,0,155
191712906001,554,124,201,225,4,0,0,0,413,23,0,6,20,92,413,23,0,1,1,0,0,0,2,0,1,1,0,0,0,0,92
191712906002,568,171,163,230,3,1,0,0,425,15,0,2,13,113,425,15,0,2,0,0,0,4,0,0,0,0,2,0,0,0,113
191712906003,340,101,86,152,1,0,0,0,259,20,0,0,8,53,259,20,0,0,2,0,0,2,0,0,0,0,4,0,0,0,53
191712906004,432,153,111,164,1,3,0,0,336,2,0,0,5,89,336,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,89
190150201001,848,331,222,292,3,0,0,0,761,4,0,1,4,78,761,4,0,1,3,0,0,1,0,0,0,0,0,0,0,0,78
190150201002,1514,540,437,530,2,5,0,0,1307,28,0,16,5,158,1307,27,0,8,1,4,0,0,2,0,2,1,0,0,0,1,158
190150202001,1352,433,407,503,8,1,0,0,1175,44,2,7,11,113,1175,44,2,6,4,1,0,3,0,2,0,1,0,0,0,0,113
190150202002,1205,346,350,492,16,1,0,0,1049,15,3,6,3,129,1049,15,3,3,1,1,1,2,1,0,0,0,0,0,0,0,129
190150203001,1536,471,524,525,12,4,0,0,1299,26,5,18,16,172,1299,26,5,2,7,10,1,2,4,0,1,4,0,0,1,0,172
190150203002,1660,607,502,545,4,2,0,0,1432,26,9,13,15,165,1432,26,9,5,7,2,0,4,3,0,3,2,1,0,0,0,165
190150203003,1250,361,395,477,15,2,0,0,1073,18,7,11,12,129,1073,18,7,3,4,1,2,3,4,0,0,0,2,0,0,0,129
190150204001,1693,542,506,627,13,5,0,0,1484,26,1,9,12,161,1484,26,1,4,3,0,2,6,1,0,2,1,0,0,0,0,161
190150205001,1711,674,506,512,12,7,0,0,1498,19,5,12,9,168,1498,18,5,8,1,2,1,3,1,0,0,2,0,0,1,0,168
190150205002,1993,653,609,704,26,1,0,0,1736,40,1,9,15,192,1736,40,1,0,2,4,1,8,2,3,2,1,0,0,0,0,192
190150206001,1481,590,390,491,8,2,0,0,1312,21,0,9,5,134,1312,20,0,6,2,0,1,0,2,0,0,2,0,0,1,0,134
190150207001,877,339,254,278,6,0,0,0,785,7,1,3,4,77,785,6,1,0,0,1,1,1,1,0,0,0,0,0,2,0,77
190150207002,1854,724,494,625,9,2,0,0,1633,12,0,9,7,193,1633,12,0,6,5,0,1,1,0,0,2,0,0,0,0,0,193
191839601011,1142,468,311,354,7,2,0,0,972,25,3,5,14,123,972,24,3,0,6,1,1,4,1,2,1,0,0,1,1,0,123
191839601012,1312,515,325,462,8,2,0,0,1102,15,0,4,13,178,1102,13,0,3,4,1,0,5,0,1,0,1,0,0,0,0,178
191839601021,1044,278,322,434,6,4,0,0,891,6,0,7,11,129,891,6,0,1,5,1,2,5,1,0,0,0,0,0,0,0,129
191839601022,949,402,228,314,5,0,0,0,763,16,0,10,13,147,763,16,0,1,0,4,1,6,3,0,0,0,0,1,3,0,147
191839602001,707,323,141,238,4,1,0,0,603,8,0,2,3,91,603,6,0,2,0,0,0,2,0,0,0,0,1,0,0,0,91
191839602002,1043,426,243,368,6,0,0,0,888,26,0,10,13,106,888,26,0,6,1,0,0,8,2,0,2,2,1,0,0,0,106
191839602003,524,299,72,151,2,0,0,0,429,3,2,1,2,87,429,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,87
191839602004,438,235,77,122,3,1,0,0,384,14,2,0,1,37,384,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,37
191839602005,417,184,83,144,3,3,0,0,366,10,1,2,2,36,366,10,1,1,0,0,0,0,0,0,1,1,1,0,0,0,36
191839603001,859,316,217,315,10,1,0,0,704,71,2,4,7,71,704,69,2,3,3,0,0,4,1,0,0,0,0,0,0,0,71
191839603002,553,189,139,220,4,1,0,0,442,59,1,2,3,46,442,56,1,0,2,2,0,0,0,0,0,0,0,0,0,0,46
191839603003,782,310,224,244,4,0,0,0,630,47,8,11,4,82,630,46,8,3,0,1,3,1,2,0,1,0,0,1,0,1,82
191839604001,550,204,147,193,6,0,0,0,477,23,0,2,5,43,477,23,0,2,0,0,0,5,0,0,0,0,0,0,0,0,43
191839604002,643,213,171,249,10,0,0,0,526,44,0,2,13,58,526,42,0,0,1,0,0,7,1,0,1,0,3,0,2,0,58
191839604003,834,337,228,262,4,3,0,0,713,28,1,1,13,78,713,28,1,0,1,0,0,8,1,0,0,0,0,0,4,0,78
191839604004,587,201,191,187,6,2,0,0,453,68,2,10,5,49,453,68,2,2,0,7,0,3,0,0,1,0,0,0,0,0,49
191839605001,1141,482,219,433,6,1,0,0,925,41,8,1,18,148,925,41,8,0,9,1,0,5,0,0,0,0,0,0,0,0,148
191839605002,616,323,103,187,3,0,0,0,541,12,3,2,4,54,541,12,3,0,0,0,1,2,0,0,0,1,0,0,0,0,54
191839605003,515,270,77,167,1,0,0,0,411,9,1,5,4,85,411,4,1,2,2,1,0,1,2,0,0,0,0,0,1,0,85
191210601011,1159,463,279,411,5,1,0,0,1032,10,3,7,5,102,1032,9,3,4,2,3,0,0,0,0,0,0,0,0,0,0,102
191210601012,1423,673,312,429,9,0,0,0,1231,9,0,12,27,144,1231,9,0,1,6,2,2,0,1,8,3,1,0,1,5,2,144
191210601021,1097,465,229,392,10,1,0,0,988,14,1,5,5,84,988,14,1,1,1,1,0,0,1,0,2,0,0,0,2,0,84
191210601022,1432,614,336,469,11,2,0,0,1243,18,1,6,10,154,1243,16,1,5,3,0,1,4,0,0,0,0,0,0,0,0,154
191210602001,1370,556,389,411,13,1,0,0,1210,37,0,5,3,115,1210,37,0,1,1,2,0,2,0,0,1,0,0,0,0,0,115
191210602002,541,190,167,177,4,3,0,0,471,12,0,1,2,55,471,12,0,1,0,0,0,0,0,2,0,0,0,0,0,0,55
191210602003,594,225,164,201,4,0,0,0,522,13,0,6,3,50,522,13,0,3,0,2,1,0,0,0,0,0,2,0,0,0,50
191210602004,995,384,311,296,3,1,0,0,890,17,1,9,6,72,890,17,0,7,2,1,1,1,0,0,0,2,0,0,0,0,72
191210603001,745,327,187,230,1,0,0,0,639,12,2,5,13,74,639,12,2,1,0,0,0,0,1,2,1,3,0,0,0,6,74
191210603002,644,268,122,236,15,3,0,0,575,8,0,5,5,51,575,8,0,4,2,1,0,1,0,0,0,0,0,0,0,0,51
191210603003,872,417,182,269,4,0,0,0,790,5,0,6,2,69,790,5,0,2,1,0,1,0,1,0,2,0,0,0,0,0,69
191210603004,664,259,166,234,4,1,0,0,589,6,0,3,2,64,589,6,0,1,1,0,1,0,1,0,0,0,0,0,0,0,64
190339501021,635,136,240,254,2,3,0,0,535,24,0,3,5,68,535,22,0,2,0,1,0,0,0,0,0,0,0,0,1,0,68
190339501022,363,51,149,160,0,3,0,0,289,24,0,3,3,44,289,23,0,1,1,1,0,0,0,2,1,0,0,0,0,0,44
190339501023,433,89,160,178,5,1,0,0,344,19,3,3,7,57,344,19,3,0,3,0,1,1,0,0,2,0,0,0,1,0,57
190339501024,326,49,136,139,2,0,0,0,264,17,2,4,1,38,264,17,2,1,1,1,0,0,1,0,1,0,0,0,0,0,38
190339501025,454,83,171,197,3,0,0,0,369,35,0,2,5,43,369,35,0,0,0,2,0,2,0,0,0,0,0,0,0,0,43
190339501026,435,98,137,192,5,3,0,0,367,15,2,5,4,42,367,15,1,1,3,0,4,0,0,0,0,1,0,0,0,0,42
190339502011,1023,264,361,391,6,1,0,0,842,32,2,24,14,109,842,32,2,11,11,4,2,1,6,0,1,0,0,0,0,0,109
190339502012,825,179,289,353,4,0,0,0,668,36,1,12,9,99,668,36,1,7,4,1,2,2,0,0,1,0,0,1,3,0,99
190339502021,747,164,255,322,3,3,0,0,597,34,1,8,6,101,597,34,1,3,1,3,2,2,0,0,0,2,0,0,0,0,101
190339502022,1227,365,427,434,1,0,0,0,984,28,8,24,14,169,984,28,7,9,7,6,4,0,5,0,0,2,1,0,0,0,169
190339502023,594,168,221,203,1,1,0,0,502,5,0,2,2,83,502,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,83
190339503001,455,52,183,213,2,5,0,0,336,32,8,8,7,64,336,30,8,4,4,1,1,0,2,0,0,2,0,0,0,0,64
190339503002,346,93,119,133,1,0,0,0,265,12,1,10,5,53,265,12,1,1,2,2,3,1,4,0,0,0,0,0,0,0,53
190339503003,576,92,221,257,3,3,0,0,466,39,1,6,2,62,466,39,1,4,1,0,1,1,0,0,0,0,0,0,0,0,62
190339503004,931,235,315,376,5,0,0,0,776,39,0,5,16,95,776,39,0,2,6,0,0,2,1,0,2,1,4,0,1,0,95
190339503005,551,153,178,215,1,4,0,0,439,19,0,3,7,83,439,19,0,2,0,0,1,5,0,0,0,1,0,0,1,0,83
190339504021,592,130,243,216,1,2,0,0,497,17,4,8,7,59,497,15,4,3,3,3,0,0,0,0,2,2,0,0,0,0,59
190339504022,580,113,194,269,2,2,0,0,483,20,0,1,5,71,483,20,0,0,4,1,0,1,0,0,0,0,0,0,0,0,71
190339504023,678,151,245,279,3,0,0,0,545,23,1,5,8,96,545,23,1,1,0,2,0,2,2,1,0,3,1,0,0,0,96
190339504024,669,158,225,276,7,3,0,0,548,20,5,16,5,75,548,20,5,8,1,0,3,1,4,1,1,0,0,0,0,0,75
190339506001,421,123,122,174,2,0,0,0,357,5,0,2,0,57,357,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,57
190339506002,657,195,201,258,1,2,0,0,557,9,0,4,1,86,557,9,0,2,0,0,0,0,1,0,1,0,0,0,0,0,86
190339506003,516,168,125,222,1,0,0,0,436,1,0,7,7,65,436,1,0,7,5,0,0,0,0,0,0,0,0,0,1,1,65
190339507001,874,309,231,330,3,1,0,0,745,22,0,10,4,93,745,22,0,5,0,2,1,1,2,0,0,0,0,0,2,0,93
190339507002,1140,419,285,425,7,4,0,0,964,24,0,7,11,134,964,24,0,4,4,0,0,2,1,0,1,2,1,0,0,0,134
190339507003,894,322,223,342,4,3,0,0,751,24,4,9,6,100,751,24,4,3,1,1,0,2,1,0,1,0,0,0,0,0,100
190339508001,928,376,221,328,3,0,0,0,790,17,0,1,2,118,790,17,0,0,1,0,1,1,0,0,0,0,0,0,0,0,118
190339508002,429,173,75,179,2,0,0,0,352,3,0,0,1,73,352,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73
190339508003,1094,388,255,441,7,3,0,0,884,28,2,19,10,151,884,27,2,7,6,0,2,1,3,2,0,0,0,0,0,0,151
190339508004,1168,473,283,403,4,5,0,0,972,27,7,14,11,137,972,24,7,4,1,0,0,5,6,1,2,2,0,0,1,0,137
190339509001,901,407,200,289,4,1,0,0,760,8,0,8,3,122,760,8,0,3,3,2,2,0,1,0,0,0,0,0,0,0,122
190339509002,466,210,86,169,0,1,0,0,406,3,0,1,3,53,406,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,53
190339510001,714,184,228,299,3,0,0,0,603,10,0,2,1,98,603,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,98
190339510002,561,197,138,223,3,0,0,0,466,8,0,1,1,85,466,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85
190339510003,606,205,126,265,6,4,0,0,502,13,1,2,5,83,502,12,1,2,4,0,0,0,0,0,0,0,0,0,0,0,83
190339514001,1255,430,370,451,4,0,0,0,1071,23,0,25,23,113,1071,23,0,3,10,16,3,2,3,0,0,2,0,0,0,1,113
190339514002,1427,421,454,547,3,2,0,0,1169,39,1,18,16,184,1169,37,1,9,2,0,6,7,3,0,0,1,0,0,2,0,184
190339516001,651,175,216,256,2,2,0,0,536,25,1,7,7,75,536,25,1,3,3,4,0,4,0,0,0,0,0,0,0,0,75
190339516002,711,179,235,292,5,0,0,0,577,32,1,5,4,92,577,32,1,3,3,0,0,0,0,0,0,0,0,2,0,0,92
190339516003,1014,199,376,436,3,0,0,0,811,41,5,9,9,139,811,41,5,3,4,2,3,1,1,0,0,0,1,0,0,0,139
190339516004,756,156,282,310,5,3,0,0,633,22,2,10,9,80,633,22,2,1,4,3,2,1,0,0,4,2,0,0,0,0,80
190630701001,615,225,134,251,4,1,0,0,530,7,0,1,0,77,530,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77
190630701002,625,208,149,264,3,1,0,0,539,2,4,1,6,73,539,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,73
190630702001,495,179,148,167,1,0,0,0,425,7,0,3,2,58,425,7,0,0,2,1,0,0,2,0,0,0,0,0,0,0,58
190630702002,730,292,185,253,0,0,0,0,635,7,0,3,4,81,635,7,0,1,2,1,0,0,1,0,0,0,1,0,0,0,81
190630703001,548,138,143,262,3,2,0,0,397,72,8,2,4,65,397,72,8,0,2,1,0,1,1,0,0,0,0,0,0,0,65
190630703002,484,163,150,169,1,1,0,0,382,20,1,0,1,80,382,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80
190630703003,823,289,253,276,4,1,0,0,673,35,2,8,2,103,673,35,0,2,2,2,1,0,3,0,0,0,0,0,0,0,103
190630704001,503,158,118,224,3,0,0,0,385,46,1,4,5,62,385,45,1,3,0,0,0,2,1,0,0,0,2,0,0,0,62
190630704002,677,227,198,248,3,1,0,0,544,15,2,3,9,104,544,15,2,3,3,0,0,4,0,0,0,0,1,0,0,0,104
190630704003,425,145,98,179,3,0,0,0,357,13,2,3,2,48,357,13,0,2,0,1,0,0,0,0,0,0,0,0,0,2,48
190630704004,334,80,112,136,4,2,0,0,259,26,1,3,2,43,259,26,1,2,0,0,0,0,1,0,0,0,1,0,0,0,43
191350701001,625,281,139,198,4,3,0,0,552,3,0,4,6,60,552,3,0,3,0,0,0,3,1,0,0,0,0,0,0,2,60
191350701002,982,401,309,268,2,2,0,0,872,9,1,7,10,83,872,9,1,2,1,0,0,1,3,1,1,0,0,0,1,3,83
191350701003,463,180,111,171,0,1,0,0,416,4,0,2,3,38,416,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,38
191350702001,624,189,202,228,2,3,0,0,573,7,0,3,3,38,573,7,0,0,0,1,0,0,1,0,1,0,0,0,0,2,38
191350702002,639,334,135,167,2,1,0,0,574,5,3,3,12,42,574,5,3,0,6,2,1,2,0,2,0,0,2,0,0,0,42
191350702003,383,158,108,114,3,0,0,0,342,4,0,0,8,29,342,4,0,0,0,0,0,2,0,0,0,1,0,0,2,3,29
