BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_21,eth2_23,eth2_81,eth2_14,eth2_34,eth2_12,eth2_32,eth2_unk
401310506012,1061,661,241,156,3,0,0,950,27,1,5,5,73,950,27,1,3,0,1,1,1,0,1,0,0,73
401310506021,1133,743,231,152,7,0,0,991,23,2,17,8,92,991,23,2,5,6,1,5,2,1,0,1,0,92
401310506022,1010,673,217,113,7,0,0,872,31,0,4,9,94,872,29,0,1,3,1,0,1,1,4,1,0,94
401310506031,1513,993,325,189,6,0,0,1332,27,2,11,9,132,1332,25,2,3,1,0,3,2,2,4,3,0,132
401310506041,1072,719,236,113,4,0,0,981,20,4,3,7,57,981,20,4,1,3,1,1,0,0,3,0,0,57
401310506042,745,509,137,98,1,0,0,668,20,0,4,6,47,668,20,0,1,0,0,1,1,2,5,0,0,47
401310506043,705,437,162,97,9,0,0,610,20,3,2,7,63,610,20,3,0,0,0,1,4,1,1,0,0,63
401310507011,523,271,164,85,3,0,0,465,7,0,3,4,44,465,7,0,0,1,0,0,0,3,3,0,0,44
401310507012,376,206,115,54,1,0,0,347,6,2,2,1,18,347,6,2,0,1,0,2,0,0,0,0,0,18
401310507021,834,525,230,76,3,0,0,754,1,3,10,5,61,754,1,3,5,0,0,1,0,0,0,0,0,61
401310507022,1429,918,366,137,8,0,0,1286,31,5,7,4,96,1286,31,5,3,0,2,1,2,1,0,0,2,96
401310508011,624,371,164,85,4,0,0,555,14,0,8,4,43,555,14,0,2,2,0,2,1,0,0,1,0,43
401310508012,564,378,116,67,3,0,0,504,14,0,3,0,43,504,14,0,1,0,1,0,0,0,0,0,0,43
401310508013,1484,971,274,227,12,0,0,1307,28,5,28,13,103,1307,28,5,13,2,1,0,8,3,3,3,0,103
401310508021,597,378,134,81,4,0,0,528,10,0,3,1,55,528,10,0,1,0,0,2,0,0,0,0,0,55
401310508022,1360,851,299,205,5,0,0,1224,10,3,10,13,100,1224,10,3,5,8,1,3,1,0,0,0,0,100
401255002001,278,109,97,67,5,0,0,247,5,7,1,2,16,247,5,7,0,2,0,0,0,0,0,0,0,16
401255002002,188,61,82,45,0,0,0,155,6,8,2,3,14,155,6,8,2,1,0,0,2,0,0,0,0,14
401255002003,288,86,135,66,1,0,0,172,15,62,4,7,28,172,15,62,2,0,0,1,5,1,1,0,0,28
401255002004,564,260,168,132,4,0,0,466,27,24,6,4,37,466,26,24,3,0,2,1,4,0,0,0,0,37
401255003011,282,120,107,54,1,0,0,237,9,3,3,4,26,237,9,3,0,4,0,2,0,1,0,0,0,26
401255003012,769,390,272,100,7,0,0,651,14,8,5,8,83,651,12,8,1,3,0,0,5,1,0,3,0,83
401255003013,580,207,207,159,7,0,0,452,27,13,3,21,64,452,27,13,0,5,1,0,10,1,1,1,1,64
401255003021,259,90,88,80,1,0,0,224,6,7,2,1,19,224,6,7,1,0,0,0,0,0,1,1,0,19
401255003022,390,138,131,115,6,0,0,316,35,10,1,1,27,316,35,10,0,0,0,1,0,0,0,0,0,27
401255003023,415,191,126,98,0,0,0,356,17,11,3,5,23,356,17,11,1,0,1,0,3,1,1,0,0,23
401255004001,364,141,132,85,6,0,0,314,10,8,3,4,25,314,10,8,0,0,0,0,2,0,0,2,0,25
401255004002,384,179,130,71,4,0,0,337,12,8,2,4,21,337,11,8,1,0,0,0,2,0,2,0,0,21
401255004003,326,134,114,75,3,0,0,276,16,3,1,2,28,276,15,3,0,0,0,0,2,0,0,1,0,28
401255004004,348,152,109,80,7,0,0,299,13,3,3,3,27,299,13,3,1,1,0,2,1,0,0,0,0,27
401255005001,325,126,106,89,4,0,0,284,10,7,3,0,21,284,10,7,1,0,1,0,0,1,0,0,0,21
401255005002,967,490,308,163,6,0,0,825,42,16,5,8,71,825,42,16,2,0,1,2,3,0,1,0,0,71
401255005003,543,256,157,123,7,0,0,475,24,4,2,8,30,475,24,4,1,1,0,1,2,0,2,0,0,30
401255006001,339,156,115,63,5,0,0,299,13,2,2,4,19,299,13,2,2,0,0,0,3,0,1,0,0,19
401255006002,508,254,184,68,2,0,0,444,18,1,2,4,39,444,18,1,0,1,2,0,1,0,1,0,0,39
401255006003,627,337,197,90,3,0,0,566,14,5,2,5,35,566,14,5,1,2,0,1,1,0,0,0,0,35
401255006004,381,180,132,62,7,0,0,322,18,6,5,4,26,322,18,6,3,0,0,1,2,1,1,0,0,26
401255007001,462,216,156,85,5,0,0,378,29,5,7,7,36,378,29,5,2,1,5,0,2,0,0,0,0,36
401255007002,653,283,242,117,11,0,0,557,26,10,5,14,41,557,25,10,0,1,0,0,9,4,1,1,0,41
401255007003,915,518,257,135,5,0,0,783,36,4,11,10,71,783,35,3,4,4,0,3,1,4,1,0,0,71
401255008001,1593,944,496,147,6,0,0,1425,24,6,19,9,110,1425,22,6,11,5,3,0,1,3,1,1,2,110
401255008002,1021,551,342,121,7,0,0,898,31,9,12,5,66,898,31,9,3,0,2,3,3,3,0,1,0,66
401255009011,838,502,253,81,2,0,0,742,16,1,7,12,60,742,16,1,1,4,0,4,0,0,2,2,0,60
401255009012,903,522,278,97,6,0,0,806,27,4,8,3,55,806,27,4,5,0,0,1,1,1,0,0,0,55
401255009013,978,551,288,130,9,0,0,871,20,3,6,5,73,871,18,3,1,1,0,3,1,0,1,1,0,73
401255009021,647,412,161,69,5,0,0,559,24,7,5,4,48,559,24,7,1,0,0,2,1,1,2,0,0,48
401255009022,723,469,164,89,1,0,0,619,20,3,7,12,62,619,20,3,2,2,2,0,1,0,0,3,2,62
401255010031,1133,654,277,193,9,0,0,1003,33,3,7,2,85,1003,33,3,4,2,1,2,0,0,0,0,0,85
401255010032,727,424,177,120,6,0,0,648,18,3,2,9,47,648,18,3,1,3,0,0,1,1,5,0,0,47
401255010033,730,467,169,86,8,0,0,630,21,4,3,14,58,630,21,4,0,4,3,0,2,0,4,0,0,58
401255010041,999,636,225,133,5,0,0,915,17,0,5,7,55,915,17,0,2,0,0,3,1,0,1,0,0,55
401255010042,673,387,192,89,5,0,0,602,13,2,3,8,45,602,13,2,1,0,2,0,1,0,2,0,1,45
401255010043,625,343,179,101,2,0,0,517,26,13,4,3,62,517,25,13,0,1,0,1,0,3,0,0,0,62
401255010051,391,209,107,69,6,0,0,338,22,1,1,0,29,338,22,1,1,0,0,0,0,0,0,0,0,29
401255010052,1406,798,374,224,10,0,0,1229,41,5,2,25,104,1229,41,5,0,8,0,1,11,0,2,1,0,104
401255010053,873,511,221,134,7,0,0,789,31,3,0,8,42,789,31,3,0,3,0,0,1,0,1,0,0,42
401255010061,1171,702,294,162,13,0,0,1055,30,12,14,6,54,1055,29,12,5,2,2,5,3,2,0,0,1,54
401255010062,660,404,165,87,4,0,0,591,21,3,4,3,38,591,21,3,3,0,0,0,1,0,0,0,0,38
401255011011,998,538,320,130,10,0,0,872,21,7,10,8,80,872,20,7,5,0,1,1,1,1,3,2,0,80
401255011012,809,389,265,141,14,0,0,686,25,11,5,8,74,686,25,11,2,0,3,0,7,0,0,0,0,74
401255011013,1387,807,422,151,7,0,0,1214,28,26,6,11,102,1214,28,26,0,0,1,0,6,4,2,0,0,102
401255011031,778,452,180,138,8,0,0,708,14,4,2,0,50,708,14,4,1,0,0,0,0,1,0,0,0,50
401255011041,1210,671,338,188,13,0,0,1063,28,9,7,15,88,1063,28,9,3,7,1,3,4,0,0,0,0,88
401255011042,522,233,188,94,7,0,0,446,20,3,6,3,44,446,20,3,5,1,1,0,2,0,0,0,0,44
401255011043,298,180,56,58,4,0,0,259,4,2,4,8,21,259,4,2,1,3,0,0,0,3,1,0,0,21
401255011044,532,336,109,83,4,0,0,466,26,4,4,2,30,466,26,4,1,2,0,1,0,1,0,0,0,30
401255011051,383,185,132,63,3,0,0,342,4,2,1,2,32,342,3,2,0,0,0,1,1,0,0,0,0,32
401255011052,537,350,115,69,3,0,0,496,6,3,0,5,27,496,6,3,0,5,0,0,0,0,0,0,0,27
401255012011,513,271,165,75,2,0,0,470,4,0,3,5,31,470,4,0,0,1,0,0,0,2,0,0,0,31
401255012012,397,190,148,58,1,0,0,348,7,0,6,6,30,348,7,0,6,0,0,0,3,0,0,0,0,30
401255013001,893,541,206,133,13,0,0,791,32,0,5,4,61,791,31,0,2,2,1,0,1,1,0,1,0,61
401255013002,632,353,207,67,5,0,0,535,17,4,6,7,63,535,17,4,2,0,2,0,1,2,1,0,0,63
401255013003,257,161,71,25,0,0,0,232,2,0,1,3,19,232,2,0,1,2,0,0,1,0,0,0,0,19
400770871001,324,119,178,27,0,0,0,300,1,0,2,3,18,300,1,0,1,0,0,0,0,1,0,0,0,18
400770871002,783,304,419,57,3,0,0,703,12,4,1,4,59,703,11,4,0,2,0,1,0,0,0,0,0,59
400770872001,903,401,436,64,2,0,0,784,19,3,5,9,83,784,19,3,1,4,0,1,0,3,2,0,0,83
400770872002,440,162,235,42,1,0,0,397,9,3,3,6,22,397,9,3,2,0,0,1,2,0,1,0,0,22
400770872003,505,177,272,52,4,0,0,447,15,4,9,3,27,447,15,4,2,0,1,4,0,1,2,1,1,27
400770872004,875,369,397,106,3,0,0,760,34,9,6,3,63,760,33,9,3,0,0,2,1,1,0,0,1,63
400770873001,652,314,264,71,3,0,0,584,24,1,3,6,34,584,24,1,2,3,0,0,1,1,0,0,0,34
400770873002,525,220,248,56,1,0,0,487,8,3,0,0,27,487,8,3,0,0,0,0,0,0,0,0,0,27
401091001001,591,172,295,120,4,0,0,470,27,32,15,8,39,470,27,32,7,3,7,0,0,1,0,0,2,39
401091001002,133,41,54,36,2,0,0,75,16,17,12,3,10,75,16,17,4,2,7,1,0,0,1,0,0,10
401091001003,327,98,157,66,6,0,0,250,16,16,6,8,31,250,16,16,2,4,2,2,1,0,0,0,1,31
401091001004,532,123,275,132,2,0,0,403,36,29,16,11,37,403,35,29,7,3,6,2,0,0,2,1,3,37
401091002011,434,113,233,83,5,0,0,353,18,3,12,5,43,353,18,3,4,1,3,3,0,1,1,0,0,43
401091002012,601,166,308,118,9,0,0,447,41,26,20,20,47,447,41,25,2,6,8,6,4,3,1,1,1,47
401091002021,431,102,213,108,8,0,0,301,51,25,20,2,32,301,51,25,3,1,15,1,0,1,1,0,0,32
401091002022,366,77,195,91,3,0,0,251,33,37,16,4,25,251,33,37,2,1,10,1,0,1,1,2,2,25
401091002031,291,67,136,85,3,0,0,203,45,17,5,2,19,203,45,17,1,1,2,0,0,1,1,1,0,19
401091002032,524,128,287,106,3,0,0,389,46,14,22,10,43,389,46,14,4,2,11,3,0,1,3,1,0,43
401091002033,392,94,202,91,5,0,0,271,38,30,24,9,20,271,38,30,5,5,10,2,0,1,1,2,0,20
401091003001,661,175,358,123,5,0,0,529,32,16,16,17,51,529,32,16,2,5,10,2,2,0,2,0,1,51
401091003002,780,257,366,150,7,0,0,671,22,2,20,8,57,671,20,2,3,8,8,6,0,0,0,1,0,57
401091003003,464,145,246,71,2,0,0,381,16,18,4,8,37,381,15,18,2,2,1,0,0,0,0,0,0,37
401091004001,243,11,206,26,0,0,0,24,5,206,2,3,3,24,5,206,0,3,0,2,0,0,0,0,0,3
401091004002,211,5,168,38,0,0,0,33,7,167,0,1,3,33,7,167,0,0,0,0,0,0,1,0,0,3
401091004003,538,24,441,70,3,0,0,52,17,455,2,1,11,52,17,455,2,1,0,0,0,0,0,0,0,11
401091005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401091005002,531,13,452,65,1,0,0,37,9,476,2,5,2,37,9,476,0,4,0,1,0,1,0,0,0,2
401091005003,464,43,339,76,6,0,0,108,17,311,8,9,11,108,17,310,5,5,1,0,1,1,2,0,0,11
401091008001,301,60,167,71,3,0,0,202,36,22,18,3,20,202,36,22,4,1,11,3,0,0,0,0,0,20
401091008002,477,101,240,129,7,0,0,301,35,65,34,6,36,301,35,65,7,4,24,2,2,1,0,0,0,36
401091008003,315,66,171,72,6,0,0,212,25,27,26,2,23,212,25,27,5,1,17,2,0,0,1,0,0,23
401091009001,437,118,217,99,3,0,0,344,39,14,9,3,28,344,39,14,4,3,3,0,0,2,0,0,0,28
401091009002,447,125,244,75,3,0,0,372,21,7,17,4,26,372,21,6,7,0,7,0,0,2,1,1,0,26
401091010001,191,70,75,44,2,0,0,67,18,8,86,4,8,67,18,8,19,2,61,0,0,2,1,1,1,8
401091010002,316,56,155,97,8,0,0,192,30,33,16,8,37,192,30,33,4,3,5,2,1,1,1,0,0,37
401091010003,283,78,118,84,3,0,0,162,39,22,34,6,20,162,39,22,9,4,20,0,0,3,1,0,0,20
401091010004,5,4,1,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
401091011001,479,90,271,109,9,0,0,317,35,73,12,4,38,317,35,73,6,0,2,4,1,0,0,0,0,38
401091012001,629,117,349,154,9,0,0,420,34,84,17,8,66,420,34,84,2,5,4,3,1,3,1,1,0,66
401091013001,442,16,377,45,4,0,0,36,9,389,2,3,3,36,9,388,0,2,0,1,0,1,1,0,0,3
401091013002,470,18,408,44,0,0,0,45,8,403,1,6,7,45,8,403,0,4,0,1,2,0,0,0,0,7
401091013003,452,22,362,67,1,0,0,34,15,396,2,1,4,34,15,396,0,1,2,0,0,0,0,0,0,4
401091014001,541,29,433,75,4,0,0,68,15,437,3,8,10,68,15,437,2,5,0,1,0,0,0,0,1,10
401091015001,284,37,182,61,4,0,0,73,16,182,9,0,4,73,16,182,2,0,3,1,0,2,0,0,0,4
401091015002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401091015003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401091015004,333,41,225,64,3,0,0,117,9,173,9,3,22,117,9,173,4,1,4,0,0,0,2,1,0,22
401091015005,394,72,263,56,3,0,0,167,10,185,6,3,23,167,10,185,3,1,0,1,1,0,0,2,1,23
401091018001,408,103,202,100,3,0,0,329,9,20,6,5,39,329,9,20,0,4,4,1,0,0,0,0,0,39
401091018002,483,103,276,99,5,0,0,377,18,17,9,10,52,377,18,17,1,8,6,1,0,0,1,1,0,52
401091019001,344,88,188,65,3,0,0,258,23,10,17,3,33,258,23,10,2,0,13,1,0,0,1,0,0,33
401091019002,431,126,215,86,4,0,0,322,31,16,13,4,45,322,31,16,3,1,3,3,0,4,1,0,1,45
401091019003,698,151,381,156,10,0,0,514,65,38,24,7,50,514,65,38,9,4,11,3,0,0,2,0,0,50
401091020001,818,200,420,193,5,0,0,626,62,24,34,12,60,626,62,24,9,4,20,2,1,0,1,2,2,60
401091020002,636,147,325,155,9,0,0,458,38,58,17,8,57,458,37,58,3,4,9,3,0,1,0,0,3,57
401091021001,294,61,154,77,2,0,0,214,36,7,9,11,17,214,36,7,3,5,4,0,3,2,1,0,0,17
401091021002,536,176,255,100,5,0,0,438,35,10,6,5,42,438,35,10,3,1,3,0,1,0,0,0,1,42
401091021003,245,66,113,63,3,0,0,167,30,21,6,0,21,167,30,21,1,0,3,2,0,0,0,0,0,21
401091022001,336,76,163,94,3,0,0,237,60,12,6,3,18,237,60,12,0,0,3,1,1,0,2,1,0,18
401091022002,263,71,114,72,6,0,0,180,46,4,13,3,17,180,45,4,0,1,13,0,1,0,1,0,0,17
401091022003,247,54,127,62,4,0,0,176,46,4,3,2,16,176,46,4,0,1,2,1,0,0,0,0,1,16
401091023001,230,50,114,60,6,0,0,163,32,6,6,2,21,163,32,6,3,1,2,0,0,0,0,0,0,21
401091023002,430,83,241,100,6,0,0,312,28,37,6,5,42,312,28,37,0,2,5,0,0,1,0,0,0,42
401091023003,261,52,133,73,3,0,0,169,55,15,4,3,15,169,55,15,1,2,2,1,0,0,0,0,0,15
401091023004,277,58,126,91,2,0,0,178,51,14,6,7,21,178,51,14,0,4,5,0,1,0,0,0,0,21
401091024001,217,51,100,65,1,0,0,129,61,12,4,2,9,129,61,12,1,1,2,1,1,0,0,0,0,9
401091024002,334,68,180,79,7,0,0,217,65,8,13,8,23,217,65,8,2,4,7,1,1,1,1,0,0,23
401091024003,406,73,218,114,1,0,0,227,88,40,4,12,35,227,86,40,1,8,1,2,1,0,0,0,0,35
401091024004,202,46,98,56,2,0,0,108,61,12,12,3,6,108,61,11,3,2,3,1,1,2,0,0,0,6
401091025001,23,5,8,9,1,0,0,20,0,0,1,1,1,20,0,0,0,0,1,0,0,0,1,0,0,1
401091025002,187,56,89,41,1,0,0,156,7,2,4,5,13,156,6,2,4,1,0,0,0,0,0,0,0,13
401091025003,305,74,144,79,8,0,0,223,10,29,10,8,25,223,10,29,3,3,5,1,0,1,2,0,0,25
401091025004,201,61,83,57,0,0,0,140,10,23,6,4,18,140,10,23,2,3,0,1,0,1,0,1,1,18
401091032001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401091032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401091032003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401091032004,526,155,227,137,7,0,0,382,31,38,26,10,39,382,30,38,6,5,4,10,0,4,2,0,0,39
401091032005,166,39,87,36,4,0,0,119,11,22,3,4,7,119,11,22,0,3,0,1,0,1,0,1,0,7
401091032006,3,2,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
401091033001,223,32,130,58,3,0,0,86,92,22,12,2,9,86,92,22,4,0,7,0,1,1,1,0,0,9
401091033002,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401091033003,184,36,91,55,2,0,0,88,64,16,3,2,11,88,64,16,1,2,2,0,0,0,0,0,0,11
401091039001,146,35,61,49,1,0,0,73,65,7,0,0,1,73,65,7,0,0,0,0,0,0,0,0,0,1
401091039002,264,65,121,73,5,0,0,114,111,23,7,0,9,114,111,23,1,0,2,0,0,3,0,0,0,9
401091039003,111,38,45,27,1,0,0,50,47,7,0,0,7,50,47,7,0,0,0,0,0,0,0,0,0,7
401091039004,188,30,85,68,5,0,0,76,83,17,1,4,7,76,83,17,0,2,0,0,0,0,1,1,1,7
401091041001,315,78,147,89,1,0,0,166,112,20,0,1,16,166,112,20,0,0,0,0,0,0,0,0,0,16
401091041002,391,112,168,106,5,0,0,216,110,36,6,6,17,216,110,36,2,0,3,0,2,0,1,1,0,17
401091042001,124,29,61,34,0,0,0,48,69,0,3,3,1,48,69,0,1,1,2,0,1,0,0,0,1,1
401091042002,149,26,84,38,1,0,0,45,94,0,2,1,7,45,93,0,0,1,1,0,0,0,0,0,0,7
401091042003,106,23,49,32,2,0,0,36,65,4,0,0,1,36,65,4,0,0,0,0,0,0,0,0,0,1
401091043001,121,19,58,43,1,0,0,43,72,1,3,0,2,43,72,1,1,0,1,0,0,0,0,0,0,2
401091043002,198,51,82,63,2,0,0,84,98,1,1,5,9,84,98,1,0,1,0,1,1,0,3,0,0,9
401091043003,280,52,138,86,4,0,0,113,146,3,2,4,12,113,146,3,0,2,0,1,1,0,0,1,0,12
401091044001,227,29,116,78,4,0,0,48,160,2,0,6,11,48,159,2,0,3,0,0,1,0,1,0,0,11
401091044002,203,35,108,58,2,0,0,77,108,4,3,2,9,77,108,4,0,0,2,0,0,1,2,0,0,9
401091044003,172,38,81,50,3,0,0,65,99,1,3,0,4,65,99,1,1,0,2,0,0,0,0,0,0,4
401091045001,356,107,138,108,3,0,0,146,189,1,2,1,17,146,189,1,0,0,1,1,0,0,1,0,0,17
401091045002,316,69,157,85,5,0,0,113,182,1,2,4,14,113,182,1,2,1,0,0,0,0,0,0,0,14
401091046001,225,47,115,63,0,0,0,103,100,1,2,2,17,103,100,1,0,0,0,1,2,0,0,1,0,17
401091047001,212,36,124,47,5,0,0,137,40,20,0,3,12,137,40,20,0,0,0,0,2,0,1,0,0,12
401091047002,106,19,61,26,0,0,0,51,47,5,0,0,3,51,46,5,0,0,0,0,0,0,0,0,0,3
401091048001,218,46,102,70,0,0,0,110,88,4,1,1,14,110,88,4,1,1,0,0,0,0,0,0,0,14
401091048002,205,59,89,57,0,0,0,114,77,3,0,0,11,114,77,3,0,0,0,0,0,0,0,0,0,11
401091048003,147,23,72,50,2,0,0,53,76,3,2,1,12,53,76,3,0,0,0,0,0,1,0,0,0,12
401091049001,137,28,57,50,2,0,0,48,83,1,0,2,3,48,81,1,0,1,0,0,0,0,0,0,0,3
401091049002,148,27,79,42,0,0,0,79,60,5,0,0,4,79,60,5,0,0,0,0,0,0,0,0,0,4
401091049003,215,52,112,50,1,0,0,97,103,2,0,2,11,97,103,2,0,2,0,0,0,0,0,0,0,11
401091049004,168,45,72,50,1,0,0,84,71,0,0,2,11,84,71,0,0,0,0,0,2,0,0,0,0,11
401091050001,213,46,104,61,2,0,0,80,113,4,4,4,8,80,113,4,4,1,0,0,1,0,0,0,1,8
401091050002,331,90,153,86,2,0,0,158,152,0,5,2,14,158,150,0,2,2,3,0,0,0,0,0,0,14
401091051011,357,124,159,68,6,0,0,279,15,13,6,9,35,279,15,13,2,0,1,1,0,2,2,0,0,35
401091051012,443,122,202,111,8,0,0,307,26,23,33,15,39,307,25,22,10,11,4,17,0,2,0,0,1,39
401091051013,303,35,217,49,2,0,0,94,8,179,3,2,17,94,8,179,0,1,1,2,0,0,0,0,1,17
401091051014,21,12,7,1,1,0,0,18,1,0,0,0,2,18,1,0,0,0,0,0,0,0,0,0,0,2
401091052011,864,19,743,99,3,0,0,57,18,768,8,6,7,57,18,767,1,2,0,3,0,4,1,0,0,7
401091052021,642,26,535,79,2,0,0,65,13,543,4,10,7,65,13,542,0,8,3,1,0,0,1,0,0,7
401091053001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401091053002,422,104,193,122,3,0,0,205,150,30,8,5,24,205,150,30,1,0,1,3,3,0,1,2,1,24
401091053003,398,110,182,104,2,0,0,236,80,44,13,7,18,236,80,44,2,5,1,10,0,0,1,0,1,18
401091054001,236,62,102,70,2,0,0,118,88,9,1,1,19,118,88,9,0,1,0,0,0,1,0,0,0,19
401091054002,182,37,86,58,1,0,0,101,62,5,1,2,11,101,62,4,1,2,0,0,0,0,0,0,0,11
401091055001,154,44,66,44,0,0,0,74,59,10,1,1,9,74,59,10,0,1,0,1,0,0,0,0,0,9
401091055002,163,34,74,55,0,0,0,74,75,4,3,1,6,74,75,4,1,1,1,0,0,1,0,0,0,6
401091055003,165,39,76,48,2,0,0,83,69,0,0,2,11,83,69,0,0,0,0,0,0,0,1,0,0,11
401091055004,178,41,89,46,2,0,0,98,61,7,1,3,8,98,60,7,1,1,0,0,2,0,0,0,0,8
401091056001,290,69,138,80,3,0,0,150,116,4,2,4,14,150,116,4,1,1,0,1,2,0,0,0,0,14
401091056002,205,51,97,56,1,0,0,104,88,2,4,0,7,104,87,2,0,0,0,3,0,0,0,0,0,7
401091056003,193,32,107,54,0,0,0,78,99,8,4,0,4,78,98,8,3,0,1,0,0,0,0,0,0,4
401091056004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401091056005,286,39,154,90,3,0,0,92,154,21,4,2,13,92,154,21,2,0,1,0,1,1,1,0,0,13
401091059031,275,92,112,68,3,0,0,184,18,45,4,3,21,184,18,45,1,0,1,1,0,1,2,0,1,21
401091059032,379,140,163,72,4,0,0,259,51,28,8,9,24,259,50,28,1,4,5,0,1,0,1,2,1,24
401091059033,4,3,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
401091059034,297,106,116,71,4,0,0,220,32,11,10,6,18,220,32,11,3,5,6,0,0,1,0,0,1,18
401091059035,257,81,120,54,2,0,0,176,40,6,5,5,25,176,40,6,0,4,1,3,0,0,0,0,0,25
401091059041,239,54,119,63,3,0,0,150,56,14,7,1,11,150,54,14,2,0,1,3,0,0,0,1,0,11
401091059042,630,174,286,157,13,0,0,426,91,47,14,12,40,426,90,47,3,6,6,3,2,1,0,0,1,40
401091059043,309,74,149,82,4,0,0,192,44,37,11,4,21,192,44,37,3,1,4,0,1,0,0,0,1,21
401091059044,242,74,96,70,2,0,0,149,22,19,29,7,16,149,22,19,6,3,18,2,0,1,0,0,1,16
401091059051,566,183,253,123,7,0,0,388,72,35,21,15,35,388,70,35,6,12,9,3,1,1,2,2,0,35
401091059052,511,141,238,125,7,0,0,310,97,54,10,6,34,310,97,54,2,3,6,0,1,1,2,0,0,34
401091059061,619,195,271,151,2,0,0,476,57,14,12,14,46,476,55,14,5,7,6,0,0,1,2,0,2,46
401091059062,620,164,303,145,8,0,0,412,122,22,9,10,45,412,121,22,1,5,6,2,0,0,0,0,3,45
401091059071,455,142,198,112,3,0,0,257,112,22,33,5,26,257,109,22,10,1,20,2,0,0,0,0,0,26
401091059072,425,147,178,98,2,0,0,285,93,13,8,4,22,285,92,13,2,1,5,0,2,1,0,0,0,22
401091059073,190,51,79,58,2,0,0,134,31,12,1,1,11,134,31,12,0,0,0,0,1,1,0,0,0,11
401091059074,207,65,83,58,1,0,0,144,28,21,3,5,6,144,28,21,2,3,0,0,2,1,0,0,0,6
401091060001,651,76,512,60,3,0,0,97,9,511,1,8,25,97,9,510,1,7,0,0,0,0,0,0,0,25
401091060002,609,129,406,71,3,0,0,203,12,347,8,5,34,203,12,347,3,1,3,2,0,0,2,0,1,34
401091060003,431,91,289,50,1,0,0,135,20,254,3,1,18,135,20,252,1,1,2,0,0,0,0,0,0,18
401091061001,315,6,272,37,0,0,0,22,4,280,1,5,3,22,4,280,1,1,0,0,0,0,0,0,0,3
401091061002,1059,41,912,105,1,0,0,89,21,929,4,5,11,89,21,929,0,2,2,2,0,0,1,0,0,11
401091061003,333,107,173,52,1,0,0,164,19,125,5,3,17,164,19,125,0,0,0,4,0,0,2,0,0,17
401091061004,33,14,16,3,0,0,0,5,0,24,2,0,2,5,0,24,2,0,0,0,0,0,0,0,0,2
401091061005,3,1,1,1,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
401091061006,112,9,82,21,0,0,0,27,6,77,0,0,2,27,6,77,0,0,0,0,0,0,0,0,0,2
401091062001,1113,80,914,116,3,0,0,183,20,865,8,12,25,183,20,862,2,7,1,3,0,1,1,1,0,25
401091063011,229,51,116,60,2,0,0,92,42,81,3,3,8,92,42,80,0,0,2,1,0,0,0,0,0,8
401091063012,475,41,350,80,4,0,0,77,30,342,11,6,9,77,29,342,2,2,6,1,0,1,1,0,1,9
401091063013,340,26,246,67,1,0,0,62,12,256,2,6,2,62,12,256,0,4,1,1,1,0,1,0,0,2
401091063014,299,53,181,63,2,0,0,99,13,168,3,0,16,99,13,168,1,0,1,1,0,0,0,0,0,16
401091063021,332,64,190,74,4,0,0,136,55,116,1,3,21,136,55,116,0,1,1,0,0,0,0,0,0,21
401091063022,214,43,125,43,3,0,0,95,20,75,3,4,17,95,20,75,0,1,3,0,0,0,2,0,0,17
401091063023,406,34,303,68,1,0,0,64,29,300,4,0,9,64,29,299,2,0,1,1,0,0,0,0,0,9
401091063024,639,68,473,96,2,0,0,130,25,449,17,9,9,130,25,448,8,8,2,2,1,4,0,0,0,9
401091063025,330,48,217,64,1,0,0,87,22,195,6,10,10,87,22,194,2,2,2,0,5,0,2,2,0,10
401091063031,312,73,140,95,4,0,0,172,72,36,5,1,26,172,71,36,3,0,2,0,0,0,0,0,0,26
401091063032,515,165,253,92,5,0,0,324,35,100,5,7,44,324,35,99,1,3,2,0,0,0,1,2,1,44
