BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_81,eth2_21,eth2_30,eth2_10,eth2_23,eth2_34,eth2_14,eth2_85,eth2_66,eth2_199,eth2_12,eth2_61,eth2_unk
220399505003,337,263,18,56,0,0,0,0,26,1,306,0,1,3,26,303,1,3,0,0,0,0,0,1,0,0,0,0,0,0,3
220399505004,345,249,27,69,0,0,0,0,62,6,269,0,2,6,62,266,6,3,2,0,0,0,0,0,0,0,0,0,0,0,6
220399505005,315,150,114,50,1,0,0,0,194,14,76,0,2,29,194,76,14,0,0,0,1,0,0,0,0,0,0,0,0,0,29
220399505006,119,79,12,28,0,0,0,0,18,0,96,0,0,5,18,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
220399505007,219,165,15,39,0,0,0,0,21,1,191,0,2,4,21,190,1,1,0,0,2,0,0,0,0,0,0,0,0,0,4
220399506001,242,158,24,59,1,0,0,0,60,5,171,0,3,3,60,168,5,3,1,0,2,0,0,0,0,0,0,0,0,0,3
220399506002,155,119,12,24,0,0,0,0,20,0,132,0,0,3,20,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
220399506003,364,222,81,60,1,0,0,0,184,17,140,0,2,21,184,139,17,1,0,0,1,0,0,0,0,0,0,0,0,0,21
220399506004,339,193,94,52,0,0,0,0,217,6,95,1,2,18,217,95,6,0,0,0,1,1,0,0,0,0,0,1,0,0,18
220399506005,250,195,12,43,0,0,0,0,16,0,231,0,0,3,16,229,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
220399506006,190,144,14,32,0,0,0,0,39,0,147,0,1,3,39,147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
220399506007,275,201,21,53,0,0,0,0,42,1,223,0,1,8,42,221,1,2,1,0,0,0,0,0,0,0,0,0,0,0,8
220399506008,287,208,13,66,0,0,0,0,44,1,236,0,0,6,44,234,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6
220399507001,301,109,139,53,0,0,0,0,224,12,24,0,6,35,224,24,12,0,5,0,1,0,0,0,0,0,0,0,0,0,35
220399507002,627,224,330,71,2,0,0,0,487,33,41,2,3,61,487,40,33,1,0,1,1,1,0,0,0,0,0,0,0,0,61
220399507003,430,183,177,70,0,0,0,0,307,18,50,5,5,45,307,50,18,0,1,2,3,1,2,0,0,0,0,1,0,0,45
220399507004,412,229,102,80,1,0,0,0,239,14,137,0,2,20,239,136,14,1,2,0,0,0,0,0,0,0,0,0,0,0,20
220399507005,196,60,110,26,0,0,0,0,124,18,25,0,10,19,124,25,18,0,0,0,5,0,0,0,0,0,0,5,0,0,19
220399507006,317,102,153,61,1,0,0,0,252,10,15,0,1,39,252,15,10,0,0,0,1,0,0,0,0,0,0,0,0,0,39
220399507007,269,120,104,44,1,0,0,0,186,14,44,2,2,21,186,44,14,0,0,0,2,1,1,0,0,0,0,0,0,0,21
220399508001,247,134,70,42,0,1,0,0,166,5,57,2,0,17,166,57,5,0,0,0,0,1,0,0,1,0,0,0,0,0,17
220399508002,350,178,98,74,0,0,0,0,190,15,116,2,1,26,190,116,15,0,1,0,0,0,0,0,1,0,0,0,1,0,26
220399508003,608,459,60,88,1,0,0,0,105,6,480,1,2,14,105,479,6,1,0,0,0,0,0,0,1,0,0,2,0,0,14
220399508004,209,84,89,36,0,0,0,0,163,7,11,0,0,28,163,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,28
220399508005,434,169,177,86,1,1,0,0,316,11,57,5,5,40,316,56,11,1,4,0,1,2,0,0,3,0,0,0,0,0,40
220399508006,381,130,177,70,4,0,0,0,303,26,24,3,2,23,303,24,26,0,1,0,0,1,1,0,1,0,0,0,0,0,23
220399508007,263,188,35,40,0,0,0,0,68,2,184,0,1,8,68,184,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8
221210201001,911,752,14,143,2,0,0,0,16,1,890,1,0,3,16,887,1,3,0,0,0,0,0,0,1,0,0,0,0,0,3
221210201002,705,318,230,155,2,0,0,0,430,13,197,1,8,56,430,197,13,0,2,0,2,0,0,2,1,0,0,2,0,0,56
221210201003,516,137,225,154,0,0,0,0,426,18,21,1,9,41,426,18,18,3,0,0,6,0,0,2,0,0,0,0,0,0,41
221210201004,914,681,65,164,4,0,0,0,106,14,771,3,1,19,106,770,14,1,0,0,0,0,3,1,0,0,0,0,0,0,19
221210202001,686,313,169,200,4,0,0,0,407,20,198,9,6,46,407,195,20,3,2,6,2,0,2,0,1,0,0,0,0,0,46
221210202002,851,557,66,226,2,0,0,0,171,11,639,1,2,27,171,636,11,3,2,0,0,0,1,0,0,0,0,0,0,0,27
221210203011,1178,513,365,294,6,0,0,0,613,20,399,5,13,128,613,397,20,2,4,0,0,2,0,4,0,2,0,0,0,0,128
221210203012,935,464,254,213,3,1,0,0,488,15,311,2,11,108,488,307,15,4,0,0,1,0,1,10,1,0,0,0,0,0,108
221210203021,2184,975,666,535,7,1,0,0,1183,53,732,21,10,185,1183,725,53,7,2,4,5,5,5,3,1,0,0,0,0,0,185
221210204011,1587,775,418,385,8,1,0,0,666,61,705,8,11,136,666,696,61,9,4,1,2,4,0,1,1,0,0,2,1,0,136
221210204012,600,278,179,143,0,0,0,0,292,23,245,1,2,37,292,244,23,1,0,0,0,1,0,0,0,0,0,1,0,0,37
221210204013,1787,890,533,360,3,1,0,0,808,55,769,7,3,145,808,765,55,4,0,1,0,3,0,1,2,0,0,0,1,0,145
221210204021,1538,568,542,417,10,1,0,0,874,66,432,8,17,141,874,427,66,5,5,2,1,1,0,3,1,4,0,1,1,0,141
221210204022,1799,691,700,405,2,1,0,0,1092,70,437,10,3,187,1092,432,70,5,2,4,1,2,0,0,3,0,0,0,1,0,187
221210204023,720,220,345,147,8,0,0,0,547,33,50,1,7,82,547,49,33,1,1,1,2,0,0,0,0,2,0,2,0,0,82
221090001031,507,217,125,164,1,0,0,0,154,20,290,4,5,34,154,288,19,2,4,1,1,0,3,0,0,0,1,0,0,0,34
221090001032,873,230,325,310,7,1,0,0,599,29,101,3,28,113,599,99,29,2,20,2,0,0,1,1,0,6,0,0,0,0,113
221090001033,775,190,368,216,1,0,0,0,549,48,69,2,25,82,549,68,48,1,16,1,0,1,0,0,0,7,0,1,0,0,82
221090001041,432,129,150,146,6,1,0,0,246,27,108,1,10,40,246,105,27,3,9,1,0,0,0,0,0,0,0,0,0,0,40
221090001042,712,314,187,210,1,0,0,0,342,31,260,4,14,61,342,258,31,2,9,3,1,1,0,0,0,2,0,2,0,0,61
221090001051,592,210,198,182,2,0,0,0,315,17,214,0,14,32,315,212,17,2,6,0,4,0,0,0,0,3,0,0,0,0,32
221090001061,1286,370,544,362,8,2,0,0,779,39,283,2,49,134,779,280,39,3,37,1,1,0,0,0,1,8,0,2,0,0,134
221090001062,719,395,96,226,2,0,0,0,143,14,512,9,15,26,143,500,14,12,13,6,1,0,3,0,0,0,0,0,0,0,26
221090002011,450,124,164,160,2,0,0,0,310,18,73,1,9,39,310,72,18,1,8,0,1,0,0,0,0,0,0,0,1,0,39
221090002012,408,100,166,141,1,0,0,0,311,22,17,0,18,40,311,17,20,0,17,0,1,0,0,0,0,0,2,0,0,0,40
221090002013,799,250,320,228,0,1,0,0,488,22,182,6,32,69,488,177,22,5,25,4,2,0,0,1,1,4,0,0,0,0,69
221090002031,924,253,341,315,14,1,0,0,643,46,125,1,36,73,643,121,46,4,27,0,1,0,1,0,0,5,0,0,0,0,73
221090002032,892,213,391,278,10,0,0,0,600,31,110,6,43,102,600,108,31,2,34,1,3,2,1,0,1,3,0,0,1,2,102
221090002033,916,205,446,260,4,1,0,0,641,49,76,17,24,109,641,76,49,0,16,12,0,2,0,2,2,3,0,0,0,0,109
221090002041,619,149,272,193,5,0,0,0,430,37,44,1,28,79,430,44,36,0,26,1,0,0,0,0,0,2,1,0,0,0,79
221090002042,660,154,310,193,3,0,0,0,442,34,88,5,30,61,442,88,34,0,29,1,1,3,1,0,0,0,0,0,0,0,61
221090003001,843,231,341,261,9,1,0,0,575,36,105,2,34,91,575,105,35,0,31,0,1,1,0,0,0,1,1,1,1,0,91
221090003002,374,109,127,137,0,1,0,0,242,15,57,3,18,39,242,57,15,0,12,1,1,1,1,0,0,2,0,0,0,0,39
221090003003,384,190,93,95,5,1,0,0,145,17,188,0,10,24,145,182,17,6,8,0,0,0,0,0,0,1,0,0,0,0,24
221090003004,470,283,66,121,0,0,0,0,117,6,323,2,8,14,117,318,6,5,6,2,1,0,0,0,0,1,0,0,0,0,14
221090004011,449,120,209,118,2,0,0,0,332,16,30,7,16,48,332,30,16,0,14,6,0,1,0,0,0,0,0,0,0,0,48
221090004012,528,152,215,159,1,1,0,0,345,22,75,4,19,63,345,73,22,2,11,1,0,3,0,0,0,1,0,1,0,0,63
221090004013,708,186,308,210,4,0,0,0,473,26,108,3,24,74,473,108,26,0,22,0,0,0,0,0,0,1,0,1,2,0,74
221090004014,427,157,149,119,2,0,0,0,252,10,117,6,8,34,252,115,9,2,4,1,1,1,2,0,0,2,1,0,2,0,34
221090004015,336,100,143,92,1,0,0,0,212,17,56,1,16,34,212,52,16,4,9,0,0,0,1,0,0,6,1,0,0,0,34
221090004021,945,254,413,270,6,2,0,0,623,51,137,11,28,95,623,136,50,1,21,8,4,3,0,0,0,1,1,2,0,0,95
221090004022,491,102,223,162,4,0,0,0,388,22,6,3,21,51,388,6,21,0,18,1,1,0,0,0,0,1,1,0,1,0,51
221090004023,865,164,413,278,10,0,0,0,635,40,75,1,30,84,635,73,40,2,25,0,2,1,0,0,0,2,0,0,0,0,84
221090005011,658,221,221,214,1,1,0,0,366,22,196,2,33,39,366,195,20,1,25,0,2,2,0,1,0,4,2,0,0,0,39
221090005012,958,552,185,218,2,1,0,0,288,21,572,0,18,59,288,564,21,8,16,0,0,0,0,0,0,0,0,0,0,0,59
221090005021,587,122,252,208,5,0,0,0,427,33,22,3,27,75,427,22,32,0,24,1,0,1,0,0,0,0,1,2,0,0,75
221090005022,406,89,197,116,4,0,0,0,279,16,49,0,9,53,279,49,16,0,4,0,0,0,0,0,0,2,0,0,0,0,53
221090005023,849,213,389,239,6,2,0,0,578,29,106,6,28,102,578,104,27,2,20,1,0,1,1,0,0,4,2,0,3,0,102
221090006011,280,71,96,111,1,1,0,0,183,13,40,1,16,27,183,39,13,1,9,1,0,0,0,0,0,5,0,0,0,0,27
221090006012,449,116,144,184,3,2,0,0,302,20,63,7,16,41,302,63,19,0,15,1,1,0,5,0,0,0,1,0,1,0,41
221090006013,563,143,206,209,4,1,0,0,388,28,39,2,26,80,388,39,24,0,25,0,0,0,2,0,0,0,4,0,0,0,80
221090006021,405,163,108,131,2,1,0,0,202,26,97,13,19,48,202,96,26,1,18,5,1,5,0,0,2,0,0,0,1,0,48
221090006022,749,322,212,214,1,0,0,0,300,34,312,21,27,55,300,306,33,6,22,16,0,3,0,1,1,2,1,0,0,0,55
221090006023,555,275,108,170,0,2,0,0,182,22,289,23,14,25,182,285,22,4,12,16,0,6,0,0,1,2,0,0,0,0,25
221090007011,809,292,242,272,3,0,0,0,472,35,183,5,43,71,472,179,35,4,39,2,0,1,1,0,1,3,0,0,0,0,71
221090007012,424,173,90,154,6,1,0,0,215,27,136,0,26,20,215,135,24,1,25,0,1,0,0,0,0,0,3,0,0,0,20
221090007021,874,560,72,241,1,0,0,0,100,13,727,1,16,17,100,719,13,8,14,0,0,1,0,0,0,2,0,0,0,0,17
221090007022,814,454,129,227,3,1,0,0,176,6,578,5,15,34,176,565,6,13,11,3,1,0,0,1,0,2,0,0,0,0,34
221090008001,492,151,155,183,3,0,0,0,284,29,90,2,40,47,284,89,29,1,36,0,3,2,0,0,0,1,0,0,0,0,47
221090008002,579,148,242,186,3,0,0,0,407,31,41,3,34,63,407,41,30,0,30,1,0,0,1,0,0,2,1,0,0,0,63
221090008003,307,124,73,108,2,0,0,0,145,11,85,8,36,22,145,84,11,1,29,3,5,0,5,0,0,2,0,0,0,0,22
221090008004,916,379,244,290,3,0,0,0,491,28,276,4,53,64,491,273,28,3,42,2,4,1,0,0,0,1,0,0,1,0,64
221090008005,797,232,318,243,4,0,0,0,531,41,105,12,44,64,531,104,41,1,38,8,1,2,1,0,1,1,0,0,0,0,64
221090009011,445,240,88,116,1,0,0,0,143,11,251,3,13,24,143,246,11,5,12,0,0,3,0,0,0,0,0,0,0,0,24
221090009012,488,226,110,149,3,0,0,0,188,21,237,3,11,28,188,232,20,5,8,2,3,0,0,0,0,0,1,0,0,0,28
221090009013,749,119,459,169,2,0,0,0,581,26,34,6,21,81,581,33,24,1,12,2,7,1,2,0,1,2,2,0,0,0,81
221090009021,434,96,208,122,8,0,0,0,331,16,33,2,7,45,331,33,16,0,4,1,1,0,0,0,0,2,0,0,1,0,45
221090009022,709,381,108,215,5,0,0,0,194,26,435,0,18,36,194,427,26,8,14,0,1,0,0,0,0,1,0,0,0,0,36
221090010011,382,62,214,104,2,0,0,0,286,15,0,1,33,47,286,0,14,0,23,0,0,1,0,0,0,9,1,0,0,0,47
221090010012,887,146,473,253,14,1,0,0,664,28,13,9,44,129,664,13,28,0,35,3,0,1,0,1,3,4,0,0,2,0,129
221090010021,558,120,293,142,3,0,0,0,429,30,6,2,20,71,429,5,30,1,13,1,0,0,1,0,0,7,0,0,0,0,71
221090010022,1041,211,587,239,3,1,0,0,788,56,35,4,27,131,788,34,56,1,18,1,4,1,1,0,1,5,0,0,0,0,131
221090010023,696,120,360,211,5,0,0,0,541,27,3,1,36,88,541,3,27,0,30,0,0,0,1,0,0,5,0,0,0,0,88
221090010024,576,144,262,168,2,0,0,0,413,14,33,2,53,61,413,33,14,0,45,2,0,0,0,0,0,8,0,0,0,0,61
221090011001,402,90,159,151,2,0,0,0,281,8,10,0,58,45,281,10,8,0,53,0,0,0,0,0,0,5,0,0,0,0,45
221090011002,548,107,232,203,5,1,0,0,384,37,2,2,50,73,384,2,37,0,45,1,1,0,0,0,1,4,0,0,0,0,73
221090011003,346,85,162,98,0,1,0,0,243,8,0,0,55,40,243,0,8,0,46,0,0,0,0,1,0,5,0,0,0,0,40
221090011004,322,120,88,114,0,0,0,0,148,7,3,0,129,35,148,2,3,1,89,0,1,0,0,0,0,30,4,0,0,0,35
221090012011,854,264,347,239,4,0,0,0,649,35,48,3,37,82,649,48,35,0,31,0,0,2,0,0,0,5,0,0,0,0,82
221090012012,471,228,109,131,2,1,0,0,229,12,190,2,14,24,229,186,11,4,13,0,0,0,2,0,0,1,1,0,0,0,24
221090012021,639,172,252,215,0,0,0,0,488,38,3,4,26,80,488,3,37,0,22,3,0,1,0,0,0,3,1,0,0,0,80
221090012022,734,229,237,264,3,1,0,0,581,25,3,7,39,79,581,3,25,0,29,6,1,1,0,0,0,9,0,0,0,0,79
221090012023,637,209,233,192,2,1,0,0,496,20,5,9,27,80,496,5,20,0,20,2,0,2,3,0,2,6,0,0,0,0,80
221090013011,568,231,102,234,1,0,0,0,203,33,226,8,64,34,203,222,33,4,62,4,0,4,0,0,0,1,0,0,0,0,34
221090013012,411,116,115,178,2,0,0,0,206,9,38,0,128,30,206,38,9,0,125,0,0,0,0,0,0,1,0,0,0,0,30
221090013021,662,255,189,217,1,0,0,0,339,41,90,6,133,53,339,86,41,4,127,5,0,0,0,0,0,4,0,0,0,1,53
221090013031,909,263,346,295,4,1,0,0,468,41,210,16,92,82,468,208,41,2,89,8,0,3,1,0,0,3,0,0,3,0,82
221090013032,234,60,67,104,3,0,0,0,98,12,11,1,91,21,98,11,12,0,91,0,0,0,1,0,0,0,0,0,0,0,21
221090013033,323,124,86,112,1,0,0,0,149,8,9,4,127,26,149,9,8,0,122,0,1,0,0,0,0,3,0,1,0,0,26
221090014001,381,139,132,110,0,0,0,0,300,8,1,2,45,25,300,1,8,0,45,0,0,0,2,0,0,0,0,0,0,0,25
221090014002,775,196,372,203,3,1,0,0,563,17,39,2,44,110,563,39,15,0,35,0,0,0,0,1,2,7,2,0,0,0,110
221090014003,864,383,236,243,1,1,0,0,375,6,384,5,33,61,375,380,6,4,27,4,1,1,0,0,0,4,0,0,0,0,61
221090015011,839,138,514,185,2,0,0,0,671,25,27,6,26,84,671,27,25,0,17,0,5,2,1,2,0,1,0,0,2,0,84
221090015012,672,146,350,172,3,1,0,0,398,48,109,11,25,81,398,108,44,1,16,10,3,0,0,0,1,2,4,1,0,0,81
221090015021,780,182,364,232,2,0,0,0,578,18,77,4,31,72,578,75,17,2,24,1,0,1,2,1,0,3,1,1,0,0,72
221090015022,1297,201,726,359,10,1,0,0,1016,64,35,7,45,130,1016,35,62,0,33,1,2,2,1,1,3,6,2,0,0,0,130
221090015023,1178,211,687,268,11,1,0,0,932,45,50,9,25,117,932,50,45,0,19,3,1,2,2,1,1,0,0,2,1,2,117
221090016001,984,541,183,259,1,0,0,0,338,17,566,1,13,49,338,561,16,5,11,0,0,0,0,1,1,1,1,0,0,0,49
221090016002,839,295,303,236,2,3,0,0,551,25,163,4,28,68,551,163,24,0,19,3,0,1,0,0,0,5,1,0,0,0,68
221090017011,1524,327,867,321,9,0,0,0,1055,54,216,8,29,162,1055,214,54,2,15,1,5,2,3,1,1,4,0,0,1,0,162
221090017021,419,81,226,108,4,0,0,0,295,13,39,0,11,61,295,37,13,2,6,0,0,0,0,0,0,3,0,0,0,0,61
221090017022,1348,209,854,281,4,0,0,0,994,54,96,23,45,136,994,96,52,0,24,12,11,2,6,4,2,5,2,0,0,0,136
221090017023,656,83,448,119,6,0,0,0,513,36,15,4,11,77,513,15,36,0,7,2,1,0,2,0,0,1,0,0,0,0,77
221090017024,500,145,211,138,5,1,0,0,291,38,94,6,12,59,291,93,38,1,10,1,0,1,2,2,2,0,0,0,0,0,59
221090017031,1585,226,1056,299,4,0,0,0,1246,66,40,27,29,177,1246,40,65,0,9,6,6,11,2,2,4,8,1,1,0,0,177
221090017032,1954,387,1050,501,16,0,0,0,1387,70,189,45,61,202,1387,189,68,0,45,18,2,12,6,2,6,6,2,0,2,2,202
221099900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220950701001,987,468,297,217,5,0,0,0,442,51,403,4,5,82,442,398,51,5,0,0,2,0,4,1,0,0,0,0,0,0,82
220950701002,830,335,317,176,2,0,0,0,534,53,171,3,3,66,534,169,53,2,2,0,1,2,0,0,1,0,0,0,0,0,66
220950702001,1512,1120,63,326,2,1,0,0,73,48,1373,1,4,13,73,1340,48,33,2,0,2,0,1,0,0,0,0,0,0,0,13
220950702002,1589,1161,95,331,2,0,0,0,78,44,1457,1,1,8,78,1418,44,39,1,0,0,0,1,0,0,0,0,0,0,0,8
220950702003,1413,844,200,358,10,1,0,0,257,150,940,13,18,35,257,920,150,20,7,3,1,4,3,0,1,1,0,0,2,0,35
220950703001,601,293,129,176,3,0,0,0,297,38,202,2,6,56,297,200,38,2,2,0,3,1,0,0,0,1,0,0,1,0,56
220950703002,775,406,143,220,6,0,0,0,330,46,334,1,6,58,330,328,45,6,2,1,1,0,0,2,0,1,1,0,0,0,58
220950703003,1001,416,275,306,3,1,0,0,532,96,275,5,5,88,532,273,96,2,3,0,1,3,2,0,0,0,0,0,0,0,88
220950703004,1536,821,328,382,5,0,0,0,460,122,864,16,6,68,460,851,122,13,4,4,0,2,4,1,0,0,0,0,4,0,68
220950704001,1919,827,594,494,4,0,0,0,888,121,682,44,27,157,888,668,120,14,5,8,13,6,27,1,3,0,1,0,0,0,157
220950704002,905,434,232,233,5,1,0,0,388,50,379,8,7,73,388,375,50,4,2,3,1,1,4,0,0,2,0,0,0,1,73
220950705001,1501,955,170,372,4,0,0,0,283,55,1095,0,8,60,283,1082,55,13,3,0,1,0,0,0,0,1,0,2,0,0,60
220950705002,1574,1057,106,409,2,0,0,0,177,96,1263,1,4,33,177,1243,95,20,1,1,2,0,0,0,0,1,1,0,0,0,33
220950705003,820,438,152,229,1,0,0,0,288,54,412,2,7,57,288,411,54,1,3,2,0,0,0,0,0,2,0,0,0,0,57
220950706001,1369,811,271,279,7,1,0,0,551,42,621,4,11,140,551,617,40,4,3,1,1,1,1,0,1,1,2,5,0,1,140
220950706002,349,277,9,63,0,0,0,0,19,2,327,0,0,1,19,323,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1
220950707001,515,366,46,102,0,1,0,0,108,7,362,1,3,34,108,355,7,7,3,0,0,0,0,0,0,0,0,0,1,0,34
220950707002,814,479,183,152,0,0,0,0,344,24,361,0,9,76,344,357,24,4,1,0,1,0,0,1,0,0,0,3,0,0,76
220950707003,756,318,263,171,4,0,0,0,584,25,38,0,3,106,584,38,25,0,1,0,0,0,0,0,0,0,0,2,0,0,106
220950707004,359,164,86,109,0,0,0,0,242,9,67,3,0,38,242,67,9,0,0,1,0,2,0,0,0,0,0,0,0,0,38
220950708001,764,631,14,118,1,0,0,0,3,2,758,0,0,1,3,751,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1
220950708002,799,601,37,158,2,1,0,0,73,3,694,2,1,26,73,689,3,5,1,1,0,0,0,0,1,0,0,0,0,0,26
220950709001,735,513,70,152,0,0,0,0,107,12,592,0,2,22,107,586,12,6,2,0,0,0,0,0,0,0,0,0,0,0,22
220950709002,1008,574,180,252,2,0,0,0,330,47,543,7,3,78,330,531,47,12,1,2,1,2,0,0,2,1,0,0,1,0,78
220950710001,898,524,160,213,1,0,0,0,326,45,462,1,5,59,326,458,45,4,4,0,1,1,0,0,0,0,0,0,0,0,59
220950710002,261,106,60,95,0,0,0,0,162,16,55,2,5,21,162,54,16,1,5,0,0,1,1,0,0,0,0,0,0,0,21
220950710003,618,333,147,136,1,1,0,0,273,20,245,1,3,76,273,241,20,4,3,0,0,1,0,0,0,0,0,0,0,0,76
220950711001,646,477,67,100,2,0,0,0,127,5,482,1,1,30,127,479,5,3,0,0,0,0,1,0,0,0,0,0,0,0,30
220950711002,891,791,26,73,1,0,0,0,46,5,835,0,1,4,46,831,5,4,1,0,0,0,0,0,0,0,0,0,0,0,4
220950711003,519,471,5,43,0,0,0,0,6,4,508,0,0,1,6,508,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220950711004,481,420,10,51,0,0,0,0,9,1,469,0,1,1,9,467,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
220850001001,425,159,185,79,1,1,0,0,244,28,15,1,68,69,244,15,28,0,66,0,0,0,1,0,0,0,0,0,0,0,69
220850001002,798,231,349,216,2,0,0,0,628,15,36,0,42,77,628,36,15,0,42,0,0,0,0,0,0,0,0,0,0,0,77
220850001003,619,247,234,135,3,0,0,0,368,8,206,2,15,20,368,204,8,2,15,0,0,1,0,0,1,0,0,0,0,0,20
220850002011,555,156,255,144,0,0,0,0,403,11,1,3,71,66,403,1,11,0,70,1,0,0,0,0,2,1,0,0,0,0,66
220850002012,512,176,200,136,0,0,0,0,303,21,35,1,102,50,303,34,21,1,102,0,0,0,1,0,0,0,0,0,0,0,50
220850002021,620,144,318,155,3,0,0,0,501,14,18,1,37,49,501,18,14,0,36,0,0,1,0,0,0,0,0,1,0,0,49
220850002022,769,319,274,173,2,1,0,0,391,27,2,0,188,161,391,2,27,0,186,0,0,0,0,0,0,2,0,0,0,0,161
220850003001,552,295,135,121,1,0,0,0,211,28,85,1,134,93,211,83,28,2,133,0,0,0,1,0,0,0,0,0,0,0,93
220850003002,574,384,93,96,1,0,0,0,106,19,356,1,57,35,106,353,19,3,57,0,0,0,1,0,0,0,0,0,0,0,35
220850004001,684,147,394,138,4,1,0,0,598,11,16,1,24,34,598,16,11,0,21,0,0,0,0,1,1,0,0,0,0,0,34
220850004002,550,154,272,123,1,0,0,0,425,12,59,2,19,33,425,59,12,0,14,0,5,2,0,0,0,0,0,0,0,0,33
220850004003,638,188,329,120,1,0,0,0,466,13,107,2,19,31,466,106,10,1,16,0,0,2,0,1,0,2,3,0,0,0,31
220850004004,305,115,107,83,0,0,0,0,178,24,29,0,39,35,178,29,24,0,37,0,1,0,0,0,0,1,0,0,0,0,35
220850004005,740,202,341,193,4,0,0,0,481,24,99,1,61,74,481,98,24,1,59,1,0,0,0,2,0,0,0,0,0,0,74
220850005001,411,101,206,102,2,0,0,0,335,11,26,2,16,21,335,26,11,0,12,2,1,0,0,0,0,0,0,0,0,0,21
220850005002,427,158,142,124,2,1,0,0,237,11,151,8,7,13,237,149,11,2,7,3,0,1,4,0,0,0,0,0,0,0,13
220850005003,428,301,36,90,1,0,0,0,59,3,354,0,4,8,59,348,3,6,4,0,0,0,0,0,0,0,0,0,0,0,8
220850005004,349,196,63,89,1,0,0,0,94,4,232,1,5,13,94,228,4,4,3,0,2,1,0,0,0,0,0,0,0,0,13
220850006001,667,203,326,136,2,0,0,0,473,8,126,1,17,42,473,124,8,2,17,0,0,1,0,0,0,0,0,0,0,0,42
220850006002,814,160,435,219,0,0,0,0,727,19,4,1,11,52,727,4,19,0,10,1,0,0,0,0,0,0,0,0,0,0,52
220850006003,544,179,261,98,6,0,0,0,367,13,131,2,7,24,367,127,13,4,7,0,0,0,1,0,1,0,0,0,0,0,24
220850006004,457,122,235,99,0,1,0,0,333,7,77,2,16,22,333,76,7,1,16,0,0,1,0,0,1,0,0,0,0,0,22
220850007011,426,80,247,98,1,0,0,0,387,9,1,2,10,17,387,0,9,1,8,0,0,0,0,2,1,0,0,0,1,0,17
220850007012,484,109,251,121,2,1,0,0,430,13,2,0,4,35,430,2,13,0,3,0,1,0,0,0,0,0,0,0,0,0,35
220850007021,403,62,235,106,0,0,0,0,320,9,4,6,22,42,320,4,9,0,21,0,0,4,1,1,1,0,0,0,0,0,42
220850007022,608,126,353,127,2,0,0,0,528,11,4,3,13,49,528,4,11,0,11,0,0,2,0,2,1,0,0,0,0,0,49
220510202041,1630,340,883,398,8,1,0,0,1127,125,14,85,39,240,1127,13,119,1,1,11,10,31,31,7,7,2,6,0,1,0,240
220510202042,644,148,319,176,1,0,0,0,422,52,5,45,29,91,422,5,47,0,1,4,13,19,15,6,3,4,5,0,0,1,91
220510202051,401,191,72,133,5,0,0,0,150,70,138,10,8,25,150,133,70,5,1,3,5,3,3,1,1,0,0,0,0,0,25
220510202052,429,210,75,138,4,2,0,0,122,73,191,6,10,27,122,186,72,5,2,3,8,1,1,0,1,0,1,0,0,0,27
220510202053,344,187,27,126,3,1,0,0,51,66,201,4,8,14,51,193,66,8,0,0,5,2,2,0,0,0,0,0,0,0,14
220510202061,998,232,551,210,5,0,0,0,732,88,8,38,26,106,732,8,83,0,1,15,17,13,3,0,7,4,5,0,0,4,106
220510202062,1077,265,511,295,6,0,0,0,732,115,11,38,51,130,732,11,110,0,0,6,33,20,9,0,3,6,5,0,0,2,130
220510202063,646,241,182,218,4,1,0,0,298,86,153,25,29,55,298,150,86,3,3,3,15,16,3,3,2,2,0,0,1,3,55
220510203041,1575,349,797,418,10,1,0,0,1080,165,35,48,59,188,1080,34,163,1,4,13,27,22,5,5,6,2,2,2,0,8,188
220510203042,1601,336,854,400,9,2,0,0,1111,141,15,67,62,205,1111,15,135,0,1,13,41,30,18,3,3,1,6,0,2,6,205
220510203051,1042,256,495,284,7,0,0,0,640,116,27,39,73,147,640,26,114,1,2,7,49,21,4,7,5,2,2,0,2,0,147
220510203052,1294,330,657,299,7,1,0,0,835,121,42,59,74,163,835,40,120,2,0,7,46,21,21,4,8,2,1,0,1,0,163
220510203053,583,136,267,174,4,2,0,0,365,62,18,32,33,73,365,18,61,0,1,1,20,20,10,1,0,0,1,2,1,0,73
220510204001,1097,251,604,239,1,2,0,0,779,111,11,32,13,151,779,11,105,0,0,10,8,9,10,0,3,1,6,0,0,2,151
