BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_rin,party_lib,party_grn,party_wkp,party_bar,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_10,eth2_30,eth2_23,eth2_14,eth2_34,eth2_21,eth2_32,eth2_12,eth2_85,eth2_29,eth2_35,eth2_55,eth2_66,eth2_33,eth2_61,eth2_99,eth2_38,eth2_26,eth2_19,eth2_59,eth2_18,eth2_unk
240317010043,748,448,93,196,4,2,3,0,0,2,0,358,73,100,61,58,98,358,98,72,38,22,4,6,23,8,7,4,1,0,1,1,1,2,1,2,0,0,0,0,0,98
240317010044,831,538,120,167,1,2,2,0,0,1,0,535,40,9,75,40,132,535,9,40,22,13,30,2,16,6,5,5,0,0,1,2,0,0,1,0,1,0,2,0,1,132
240317010051,598,368,86,133,5,4,1,0,0,1,0,368,31,21,62,37,79,368,21,31,41,17,6,7,11,2,5,3,0,0,3,0,0,0,0,0,1,1,1,0,0,79
240317010052,649,381,109,150,0,5,2,1,0,1,0,397,57,19,40,45,91,397,19,56,21,19,4,6,8,0,9,6,1,2,4,2,1,0,0,0,0,0,1,0,0,91
240317010053,1233,640,202,382,1,3,1,1,0,3,0,581,70,35,298,95,154,581,35,70,195,43,38,36,30,21,14,3,2,3,0,0,0,2,0,0,0,1,0,1,1,154
240317010061,1043,555,159,312,5,2,3,0,0,7,0,450,45,10,288,122,128,450,10,45,186,39,47,38,60,11,9,1,4,1,4,3,0,1,0,0,0,0,3,1,1,128
240317010062,1805,1070,276,442,4,5,3,0,0,5,0,873,87,17,337,110,381,873,17,87,189,33,88,40,34,10,15,7,6,2,5,4,0,4,5,0,0,0,1,0,0,381
240317010063,1286,688,262,313,12,3,0,0,1,7,0,648,60,27,243,126,182,648,26,60,176,25,26,23,66,10,6,4,2,2,6,7,0,6,2,1,4,0,2,0,0,182
240317010071,436,265,51,112,2,1,2,0,0,3,0,186,43,63,34,20,90,186,63,43,16,10,5,9,6,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,90
240317010072,1532,856,243,414,5,3,2,0,0,9,0,661,104,83,314,145,225,661,78,102,180,63,65,42,33,17,30,6,0,8,2,2,2,4,1,5,0,1,1,0,1,225
240317010073,10,3,4,3,0,0,0,0,0,0,0,7,0,0,2,1,0,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240317011011,501,285,102,98,5,5,0,0,0,6,0,275,102,11,22,39,52,275,11,101,14,21,3,0,5,2,6,1,1,3,0,0,1,0,1,0,1,0,2,0,0,52
240317011012,777,487,110,165,4,3,3,0,1,4,0,404,112,31,82,38,110,404,31,110,31,16,26,4,8,15,4,1,4,0,0,3,2,0,0,0,0,2,2,0,0,110
240317011013,478,297,60,112,1,3,3,0,0,2,0,199,105,16,70,25,63,199,16,102,27,10,10,6,5,14,5,4,4,0,0,0,3,0,0,0,1,2,0,0,5,63
240317011014,751,445,130,168,3,2,2,0,0,1,0,410,131,21,56,36,97,410,21,130,30,19,13,5,4,4,0,4,8,1,1,1,1,1,0,0,1,0,0,0,0,97
240317011015,547,330,99,109,2,2,1,1,0,3,0,302,109,10,22,25,79,302,8,107,7,12,4,4,6,3,1,0,0,4,0,0,2,1,0,2,1,0,0,0,4,79
240317011021,780,464,101,202,1,1,4,0,1,6,0,350,203,63,57,38,69,350,62,201,36,13,9,3,8,5,2,1,2,4,3,1,2,0,0,1,0,0,0,2,2,69
240317011022,1110,636,173,288,2,2,3,0,1,5,0,544,227,42,106,50,141,544,42,226,52,14,18,13,22,8,4,4,1,2,0,4,1,0,1,0,2,1,3,0,6,141
240317011023,685,425,94,159,1,1,1,0,0,4,0,287,208,20,70,22,78,287,20,206,39,10,10,7,5,5,0,2,1,4,0,2,2,0,0,0,0,0,1,0,1,78
240317011024,549,320,94,124,2,0,3,0,0,6,0,272,115,28,48,35,51,272,28,114,18,16,4,7,3,3,2,1,6,1,1,2,1,1,0,0,0,1,6,2,7,51
240317011025,552,303,104,137,1,0,3,0,0,4,0,272,122,21,57,34,46,272,21,122,27,15,13,6,8,8,3,0,3,0,2,0,0,0,1,0,1,0,1,0,1,46
240317012011,1298,749,161,371,0,5,2,1,0,9,0,495,336,57,145,104,161,495,56,329,73,23,24,26,36,11,6,7,5,2,15,2,7,7,4,1,1,0,1,2,2,161
240317012012,1061,624,149,274,0,4,6,0,0,4,0,488,226,43,90,95,119,488,42,222,39,47,15,14,16,17,4,3,5,1,11,2,4,3,3,1,0,0,0,0,0,119
240317012013,1089,638,207,234,1,5,2,0,1,1,0,586,213,19,69,71,131,586,19,208,37,33,10,9,12,7,3,3,6,4,3,0,5,3,0,0,1,1,1,1,1,131
240317012021,875,630,90,148,5,0,0,0,1,1,0,636,37,7,28,31,136,636,7,37,9,4,9,1,11,5,5,4,0,0,3,2,0,0,0,0,2,0,0,0,0,136
240317012022,1443,919,215,278,11,6,4,0,0,10,0,926,128,11,93,75,210,926,11,126,44,21,20,5,27,11,10,11,5,1,2,1,2,1,1,0,1,0,1,0,0,210
240317012051,1980,1210,375,369,9,8,2,1,0,6,0,1211,65,14,112,148,430,1211,12,65,52,56,39,10,42,4,21,6,4,5,8,3,0,3,3,2,2,1,0,0,0,430
240317012052,2045,1245,293,481,7,7,3,3,1,5,0,1067,113,15,157,170,523,1067,15,110,79,38,33,20,72,16,18,9,3,5,7,5,3,2,6,0,4,0,0,3,0,523
240317012053,606,375,71,152,3,2,1,0,0,2,0,244,35,76,87,61,103,244,72,33,37,36,17,22,4,7,10,2,2,2,0,4,2,0,1,4,1,0,0,0,0,103
240317012054,668,362,150,152,0,0,3,0,0,1,0,337,44,16,44,41,186,337,16,44,16,21,10,5,10,7,5,6,0,2,1,0,0,2,0,0,0,0,0,0,0,186
240317012061,1422,808,265,334,7,4,0,0,0,4,0,649,82,13,126,104,448,649,13,80,72,24,26,15,40,7,16,4,0,2,6,2,2,6,2,0,0,0,0,6,0,448
240317012062,1339,797,218,308,4,3,4,0,0,5,0,629,69,14,252,128,247,629,11,67,146,58,37,49,30,5,16,5,0,3,6,3,2,3,6,3,2,2,0,0,1,247
240317012063,842,483,126,223,1,2,1,0,0,6,0,363,34,10,221,65,149,363,10,34,138,32,64,13,12,1,12,2,0,5,2,0,0,2,0,0,0,1,2,0,0,149
240317012064,1440,777,258,390,3,3,2,0,0,7,0,623,107,30,328,132,220,623,30,105,227,66,46,29,22,14,21,6,1,11,3,0,2,2,2,0,0,0,3,0,1,220
240317012101,932,576,139,206,3,4,0,0,0,4,0,452,48,16,122,93,201,452,16,47,64,46,23,16,14,11,18,6,2,4,6,0,1,1,0,0,1,1,0,0,0,201
240317012102,1191,669,205,296,10,1,3,0,1,6,0,556,52,8,185,91,299,556,8,52,117,33,37,18,27,9,14,0,0,3,2,3,0,7,0,0,0,0,1,0,2,299
240317012103,1027,548,206,262,5,3,1,0,0,2,0,556,41,13,151,57,209,556,13,41,88,21,34,18,17,6,3,3,0,0,12,1,0,1,0,0,1,0,1,0,0,209
240317012111,1784,974,280,502,6,4,1,0,1,16,0,724,205,48,337,216,254,724,48,203,189,90,62,31,75,36,13,10,4,6,14,4,2,2,1,0,2,3,1,2,3,254
240317012112,122,80,7,31,0,3,0,0,0,1,0,66,17,8,7,6,18,66,8,16,4,5,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18
240317012113,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240317012114,14,7,2,5,0,0,0,0,0,0,0,7,0,4,1,0,2,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
240317012115,924,569,100,247,0,2,1,0,1,4,0,367,103,113,176,60,105,367,111,103,90,24,48,14,9,10,7,2,7,3,3,0,0,4,1,2,1,0,1,0,6,105
240317012116,88,28,16,42,1,0,0,0,0,1,0,22,4,1,47,8,6,22,1,4,30,6,5,4,0,5,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,6
240317012117,587,334,75,175,0,2,0,0,0,1,0,240,44,19,155,49,80,240,19,42,88,10,43,12,16,7,4,2,4,0,10,0,2,1,2,0,0,0,1,0,2,80
240317012118,505,265,91,145,1,0,1,0,0,2,0,243,28,8,130,23,73,243,8,27,87,3,25,10,6,3,2,1,0,0,3,9,1,0,0,0,0,1,0,0,0,73
240317012121,1126,599,232,272,7,7,5,1,0,3,0,722,80,20,95,52,157,722,18,80,31,20,25,23,8,10,7,3,4,1,0,3,0,0,1,2,2,2,0,0,0,157
240317012122,1320,699,302,308,4,0,1,0,0,6,0,706,147,72,147,88,160,706,72,143,60,44,34,26,20,14,9,6,4,1,5,0,4,3,1,0,1,0,3,0,4,160
240317012141,878,530,107,229,2,5,1,0,0,4,0,490,86,31,60,67,144,490,31,86,26,19,16,6,20,5,5,4,3,2,9,3,0,2,1,0,0,0,1,1,0,144
240317012142,1305,845,159,284,5,3,2,0,0,7,0,729,102,78,116,82,198,729,77,99,51,33,28,19,16,7,10,7,2,4,3,4,3,4,2,1,1,0,0,0,0,198
240317012151,893,574,107,198,5,4,2,0,0,3,0,502,62,19,78,94,138,502,19,62,30,38,20,8,18,9,17,7,1,3,7,2,0,1,0,0,0,1,2,1,0,138
240317012152,363,214,50,93,0,1,0,2,1,2,0,187,17,10,59,56,34,187,9,17,31,25,14,8,13,1,7,4,0,0,6,0,0,2,1,1,2,1,0,0,0,34
240317012153,974,619,118,223,5,3,0,0,0,6,0,425,87,52,115,98,197,425,52,86,47,40,38,13,24,10,11,6,1,4,4,2,1,2,1,0,1,0,0,0,0,197
240317012154,684,433,88,151,3,4,1,1,0,3,0,365,51,18,55,68,127,365,18,50,22,34,16,7,12,5,9,3,0,3,4,1,1,1,3,0,0,0,1,0,0,127
240317012161,1645,1040,220,363,6,2,2,0,1,11,0,749,112,110,148,145,381,749,107,111,63,44,29,33,44,15,25,6,5,6,5,3,1,5,3,3,2,0,0,0,0,381
240317012162,738,475,77,174,2,3,1,0,0,6,0,353,62,102,60,67,94,353,102,62,24,32,14,13,6,3,10,4,0,5,6,3,0,1,2,0,1,0,2,1,0,94
240317012163,1140,654,141,320,7,5,1,0,0,12,0,490,87,47,221,121,174,490,47,86,114,43,29,49,22,10,20,9,7,3,11,1,1,3,4,0,1,1,1,3,2,174
240317012181,1635,1050,169,376,18,6,2,1,0,13,0,744,167,86,136,151,351,744,84,163,65,63,32,21,42,8,17,8,4,3,4,2,4,5,3,2,1,0,0,2,1,351
240317012191,805,504,74,219,1,1,0,0,2,4,0,311,158,93,67,50,126,311,91,158,26,24,14,11,8,5,5,3,3,0,4,1,0,4,1,2,0,1,1,0,4,126
240317012192,510,349,45,108,2,1,2,0,0,3,0,181,121,44,37,49,78,181,42,121,12,25,6,10,6,8,6,1,1,7,1,1,0,1,0,2,1,0,0,0,0,78
240317012201,1267,690,240,314,10,6,1,0,0,6,0,652,52,6,272,94,191,652,6,50,163,35,80,23,28,1,11,1,0,4,2,7,2,1,5,0,0,0,1,1,3,191
240317012202,1850,916,276,644,3,2,0,0,0,9,0,533,44,66,823,177,207,533,65,43,514,98,166,86,20,38,27,2,3,11,10,1,1,1,2,1,0,4,1,1,6,207
240317012211,1581,877,269,423,5,1,3,0,0,3,0,512,27,18,566,137,321,512,18,27,363,56,150,41,40,6,23,1,0,4,11,0,0,0,0,0,0,0,0,0,0,321
240317012212,1623,848,220,529,11,1,3,0,0,11,0,514,92,145,488,139,245,514,144,92,274,57,120,59,38,21,18,4,4,2,7,2,0,3,2,1,1,2,2,0,4,245
240317012221,950,536,179,218,10,1,0,0,0,6,0,500,42,14,101,92,201,500,13,40,52,46,32,10,21,2,8,4,1,5,4,2,2,1,0,1,1,0,1,0,0,201
240317012222,1074,705,127,233,3,0,0,0,0,6,0,555,68,15,94,114,228,555,15,66,37,33,26,14,45,4,20,9,2,1,6,2,2,1,1,0,1,2,1,0,0,228
240317012223,666,414,95,152,1,3,0,0,0,1,0,290,41,18,86,76,155,290,18,40,35,36,24,12,13,8,14,4,1,0,2,3,1,1,1,0,1,0,1,0,0,155
240317012231,1027,605,161,242,6,9,1,1,0,2,0,585,63,26,73,98,182,585,26,60,27,42,19,10,21,7,13,6,3,1,2,4,3,6,3,0,1,0,1,1,0,182
240317012232,700,427,99,166,1,2,1,0,0,4,0,414,75,20,48,48,95,414,20,72,18,20,14,5,6,3,12,6,0,2,1,2,3,2,3,0,0,0,0,0,0,95
240317013031,1056,529,323,191,4,2,2,0,0,5,0,731,77,10,61,32,145,731,10,77,27,13,12,9,9,5,3,1,4,1,1,0,0,0,0,0,0,0,0,1,3,145
240317013032,1988,1017,440,498,10,11,2,0,0,10,0,1217,146,36,168,116,305,1217,36,144,65,58,40,26,23,12,6,10,5,2,6,3,2,5,2,0,0,1,4,3,7,305
240317013041,1326,616,413,276,5,4,3,0,0,9,0,947,97,36,61,31,154,947,35,95,22,17,17,12,8,2,1,1,0,1,3,1,2,0,0,1,0,0,2,0,3,154
240317013042,825,397,239,182,1,3,1,0,0,2,0,586,64,17,32,25,101,586,17,59,11,7,5,12,7,4,4,0,4,2,0,0,5,0,0,0,0,0,0,1,0,101
240317013043,1327,742,305,259,3,7,5,0,1,5,0,776,114,79,90,62,206,776,78,114,17,32,35,17,17,12,3,4,2,2,0,1,0,1,1,1,2,3,1,0,1,206
240317013044,1359,693,398,256,1,3,2,2,0,4,0,979,88,17,46,36,193,979,17,87,12,11,7,7,14,2,0,12,5,2,4,0,1,0,0,0,0,2,2,0,0,193
240317013061,1119,537,313,257,1,7,0,1,0,3,0,696,80,32,102,59,150,696,32,78,43,23,28,14,13,8,7,7,0,2,3,4,2,0,2,0,4,0,1,1,0,150
240317013062,1279,662,307,294,7,5,1,0,0,3,0,912,83,26,51,66,141,912,26,83,23,23,10,7,10,4,6,5,2,0,5,9,0,2,3,0,1,1,0,0,1,141
240317013071,2072,1039,522,489,4,14,0,0,1,3,0,1117,152,157,274,117,255,1117,157,143,93,60,102,47,18,22,11,2,0,15,5,0,9,1,5,0,0,0,3,1,1,255
240317013072,1148,538,278,324,2,2,1,0,1,2,0,557,79,75,225,75,137,557,75,74,119,33,35,36,10,20,6,6,0,1,20,0,5,2,0,0,0,5,1,0,2,137
240317013081,1942,1029,431,458,3,4,3,3,0,11,0,890,174,189,311,122,256,890,188,171,80,74,75,104,14,39,19,4,0,6,3,0,3,1,1,1,0,0,2,0,3,256
240317013082,1519,715,405,383,6,5,2,0,0,3,0,800,156,54,222,119,168,800,54,150,72,47,67,29,16,40,21,2,1,3,18,6,6,0,3,0,0,2,5,0,1,168
240317013121,1011,564,240,195,2,4,1,0,0,5,0,592,74,48,84,55,158,592,47,71,24,31,35,14,9,6,2,3,3,2,1,1,3,3,2,1,0,0,2,1,0,158
240317013122,1532,851,313,352,1,3,1,0,1,10,0,865,130,84,135,84,234,865,83,129,44,44,32,33,30,20,4,3,1,1,1,0,1,0,1,1,0,0,1,0,2,234
240317013123,1443,832,293,300,4,7,0,0,1,6,0,799,144,170,101,66,163,799,170,141,19,34,35,14,11,22,6,9,5,0,2,4,3,2,1,0,1,1,0,0,0,163
240317013124,990,492,285,198,5,5,1,0,0,4,0,680,79,13,44,35,139,680,13,79,13,13,12,8,7,7,0,0,5,0,6,1,0,0,1,0,0,0,4,0,0,139
240317013131,1566,846,374,331,1,3,3,0,1,7,0,844,183,131,124,57,227,844,131,175,38,20,34,17,14,14,5,11,2,5,2,0,8,4,2,0,1,3,3,1,0,227
240317013132,1253,729,250,265,1,0,2,0,0,6,0,665,156,101,132,55,144,665,101,153,54,18,20,33,10,14,4,6,6,1,10,2,3,2,0,0,0,3,1,0,1,144
240317013141,1263,696,251,300,4,3,2,0,1,6,0,686,132,61,121,81,182,686,61,125,43,44,32,23,15,12,9,6,1,0,1,2,7,1,2,0,0,0,2,0,0,182
240317013142,854,518,149,177,2,3,0,0,0,5,0,439,143,104,44,22,102,439,104,140,17,9,12,6,7,6,0,3,3,0,2,1,3,0,0,0,0,0,0,0,0,102
240317013151,1480,872,287,314,3,0,0,0,0,4,0,710,134,192,135,87,222,710,191,133,44,43,40,19,25,26,8,0,4,1,0,2,1,0,1,1,0,1,0,0,0,222
240317013152,1673,978,298,374,7,6,2,0,1,7,0,887,145,181,159,82,219,887,181,142,61,43,40,33,19,11,7,5,1,5,0,4,3,0,1,0,2,0,4,0,0,219
240317013161,1620,845,424,332,8,6,0,0,0,5,0,1002,65,146,184,63,160,1002,146,61,74,21,64,19,13,16,4,3,0,10,5,1,4,0,2,0,7,0,3,0,2,160
240317013162,1155,535,354,253,1,4,4,0,0,4,0,738,103,43,72,44,155,738,41,102,30,23,24,16,8,2,2,0,0,1,8,0,1,1,0,2,0,0,0,0,0,155
240317013163,1331,774,268,270,13,1,1,0,0,4,0,707,101,160,119,53,191,707,160,101,27,32,52,19,10,11,3,4,1,2,2,0,0,0,0,0,0,2,1,0,0,191
240317013164,994,534,240,202,5,6,1,0,0,6,0,528,80,182,54,50,100,528,182,75,19,31,24,11,2,0,4,0,1,5,0,0,5,1,0,0,3,0,0,1,0,100
240317013171,1307,726,304,265,1,3,0,0,0,8,0,738,72,72,171,39,215,738,72,72,60,21,52,20,8,26,2,11,2,0,1,0,0,2,0,0,1,0,0,2,0,215
240317013172,1299,528,468,284,4,5,1,0,0,9,0,829,122,53,86,70,139,829,53,122,11,38,38,18,6,12,6,3,0,12,2,0,0,3,0,0,0,1,0,0,0,139
240317013173,1061,519,290,240,5,1,1,1,0,4,0,696,46,57,62,45,155,696,57,39,14,17,31,5,9,6,8,1,1,6,1,0,7,0,1,0,1,2,0,1,2,155
240317014071,1650,1059,255,324,4,1,0,2,0,5,0,645,147,360,208,94,196,645,356,146,74,65,66,44,13,15,4,2,4,4,0,3,1,1,0,4,0,4,2,0,0,196
240317014072,1170,697,225,234,1,3,1,0,0,9,0,512,155,178,124,89,112,512,178,154,39,64,40,30,10,11,3,1,0,3,2,2,1,1,1,0,0,0,2,1,1,112
240317014073,1630,1101,238,280,3,2,3,1,1,1,0,643,140,424,174,77,172,643,423,135,58,42,40,43,13,19,4,3,7,1,0,0,5,0,3,1,1,0,7,1,0,172
240317014081,1393,699,372,304,5,6,4,0,0,3,0,730,184,142,136,60,141,730,142,181,26,32,38,30,5,31,4,3,2,4,2,4,3,4,2,0,0,0,3,1,0,141
240317014082,1434,802,310,308,10,1,1,0,0,2,0,709,161,184,141,70,169,709,183,160,32,39,35,25,7,34,5,8,5,4,5,0,1,3,1,1,0,0,3,0,0,169
240317014083,1007,556,206,232,4,5,3,0,0,1,0,507,127,101,110,75,87,507,101,127,34,61,37,7,3,25,1,3,0,5,0,4,0,0,1,0,0,0,1,0,0,87
240317014084,1126,661,208,243,2,3,1,0,0,8,0,352,90,254,229,95,106,352,252,89,66,68,109,32,6,17,4,2,3,10,0,0,1,1,0,2,0,0,1,0,0,106
240317014091,901,513,207,174,1,3,1,0,0,2,0,496,63,118,79,37,108,496,118,63,23,30,15,16,3,13,0,10,0,2,1,0,0,1,0,0,0,0,0,0,0,108
240317014092,1653,956,312,359,5,8,2,0,0,11,0,591,141,322,324,114,161,591,320,137,83,87,137,37,5,39,5,10,2,5,0,2,4,4,1,2,1,5,2,0,6,161
240317014093,870,503,158,190,2,6,3,1,0,7,0,363,103,155,110,49,90,363,155,103,17,23,61,17,14,10,0,0,4,5,0,0,0,2,0,0,0,0,0,0,3,90
240317014141,1493,989,191,296,3,2,1,1,0,10,0,493,187,450,173,52,138,493,449,186,45,28,59,15,7,46,3,1,2,3,5,1,1,0,1,1,0,1,2,0,1,138
240317014142,963,606,149,195,2,2,1,2,0,6,0,291,75,309,165,40,83,291,309,73,55,30,46,28,4,31,2,2,1,2,0,0,2,1,0,0,0,0,0,0,2,83
240317014143,1301,880,170,234,3,2,4,1,0,7,0,271,152,534,159,63,122,271,532,151,45,53,30,32,1,34,1,0,2,1,0,0,1,2,1,2,0,2,3,0,1,122
240317014144,1531,1064,113,330,1,1,4,1,0,17,0,294,160,733,183,61,100,294,733,159,48,39,44,29,8,46,2,8,0,3,5,0,1,2,1,0,0,3,2,0,0,100
240317014151,1250,866,119,249,4,3,1,1,0,7,0,193,152,632,140,41,92,193,632,152,44,31,28,9,3,44,1,1,1,1,0,0,0,2,0,0,1,0,0,0,10,92
240317014152,1168,730,185,236,5,3,4,0,0,5,0,512,166,202,130,53,105,512,202,165,37,26,22,34,10,27,3,5,2,3,6,1,1,2,0,0,0,0,0,0,4,105
240317014153,792,546,83,155,2,1,1,0,0,4,0,187,121,289,86,36,73,187,288,121,31,9,8,6,1,37,1,0,14,8,0,0,0,1,1,1,0,0,0,0,0,73
240317014154,859,520,159,168,2,3,2,0,0,5,0,441,98,108,85,33,94,441,108,98,18,20,22,14,1,25,3,2,0,9,0,0,0,0,0,0,0,0,2,0,1,94
240317014155,1609,1108,154,318,2,3,5,2,0,17,0,291,303,639,171,97,108,291,639,298,25,60,83,14,17,33,4,4,6,6,0,1,5,1,0,0,0,5,1,1,0,108
240317014171,656,435,89,129,0,1,0,0,0,2,0,98,43,261,176,38,40,98,261,43,39,31,69,11,1,48,2,0,1,2,0,0,0,1,0,0,0,3,2,0,0,40
240317014172,902,697,47,143,2,6,2,0,0,5,0,197,70,510,33,28,64,197,504,69,10,23,11,5,1,5,1,2,2,0,1,0,1,0,0,6,0,0,0,0,0,64
240317014173,1027,745,57,212,0,3,4,0,1,5,0,137,104,614,66,45,61,137,612,103,29,33,15,12,3,7,2,1,1,2,0,0,1,3,0,2,0,0,0,0,0,61
240317014174,878,642,42,177,1,2,1,0,0,13,0,156,76,540,40,23,43,156,537,74,11,17,13,4,3,5,0,5,2,0,0,0,2,0,0,3,1,1,1,0,0,43
240317014181,1166,824,108,223,0,5,0,1,0,5,0,233,114,526,149,63,81,233,526,111,49,42,41,13,3,36,3,3,2,1,1,2,3,0,8,0,0,0,2,0,1,81
240317014182,1250,847,109,273,2,7,5,1,0,6,0,206,91,610,190,60,93,206,609,91,51,42,44,18,7,63,1,2,3,2,0,1,0,1,1,1,0,6,1,0,0,93
240317014221,979,764,47,153,1,2,1,1,0,10,0,69,107,700,26,40,37,69,697,106,8,28,6,5,3,4,4,0,1,1,1,0,1,0,1,3,0,0,1,0,0,37
240317014231,884,634,65,173,3,2,0,0,0,7,0,168,91,411,87,42,85,168,411,90,23,32,29,12,7,19,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,85
240317014232,895,660,36,183,2,3,1,1,0,9,0,86,101,572,62,28,46,86,571,100,10,19,21,4,2,20,3,4,0,3,0,0,1,0,0,1,0,1,2,0,0,46
240317014233,1038,768,67,185,2,2,2,2,0,10,0,113,128,647,49,35,66,113,643,127,7,26,16,8,3,16,0,0,0,4,0,0,1,2,0,4,0,0,0,0,0,66
240317014241,538,372,46,117,0,0,1,0,0,2,0,118,42,230,95,19,34,118,230,41,38,13,27,9,0,19,0,0,3,2,0,0,1,0,0,0,0,1,0,0,0,34
240317014242,3062,2050,601,334,57,4,3,1,0,12,0,1677,202,481,214,73,415,1677,478,200,77,28,32,30,21,51,0,18,5,0,9,3,2,3,0,3,0,1,3,0,1,415
240317014243,926,568,154,198,2,0,0,0,0,4,0,268,177,239,120,41,81,268,239,176,31,29,33,8,2,41,0,0,0,7,1,0,1,1,0,0,1,2,3,0,0,81
240317014251,799,586,38,164,3,0,2,1,0,5,0,75,59,484,81,39,61,75,484,57,27,25,21,4,1,23,0,1,3,2,3,0,2,2,0,0,0,0,3,0,0,61
240317014252,814,616,51,133,1,4,1,1,0,7,0,85,124,477,35,40,53,85,477,123,11,34,10,3,3,8,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,53
240317014261,1104,818,75,200,1,1,1,0,0,8,0,102,117,710,61,50,64,102,708,117,10,31,18,8,2,17,3,3,6,5,2,0,0,0,1,2,0,1,2,0,0,64
240317014262,1177,781,144,242,1,1,2,1,0,5,0,306,91,539,91,83,67,306,537,91,21,68,50,4,2,9,1,4,3,4,0,0,0,1,0,2,1,2,0,0,0,67
240317014263,1141,834,71,232,0,0,2,0,0,2,0,132,97,602,153,85,72,132,602,97,38,63,82,16,9,8,2,0,4,5,0,0,0,0,0,0,0,3,1,0,1,72
240317014271,2316,1518,289,480,1,7,7,0,1,13,0,499,246,878,370,138,185,499,875,246,65,96,174,31,4,75,3,4,20,9,1,4,0,0,0,3,0,9,3,1,2,185
240317015031,1188,757,169,246,3,5,3,0,0,5,0,417,244,225,160,37,105,417,225,239,60,17,15,24,10,57,1,0,0,2,4,1,5,0,0,0,0,0,0,1,1,105
240317015032,1217,838,149,217,3,3,1,1,0,5,0,305,178,458,127,57,92,305,458,175,37,41,15,20,7,48,1,2,2,2,0,2,3,1,0,0,0,1,1,0,1,92
240317015033,1429,947,171,275,10,9,4,0,1,12,0,419,152,433,191,69,165,419,432,150,47,40,38,30,7,72,3,2,3,3,6,0,2,2,0,1,1,1,0,0,0,165
240317015034,1437,928,194,287,3,4,6,2,0,13,0,431,279,340,177,58,152,431,339,278,44,37,36,13,8,73,2,6,1,3,0,0,1,1,0,1,3,0,1,0,1,152
240317015051,1077,767,65,215,0,7,5,3,0,15,0,136,107,652,39,35,108,136,650,105,12,22,13,0,5,10,1,1,0,3,0,1,2,0,1,2,0,2,0,0,0,108
240317015052,959,676,92,169,6,2,2,0,0,12,0,213,167,345,71,53,110,213,345,163,18,31,11,9,17,30,3,0,0,1,0,0,4,0,0,0,0,1,0,0,0,110
240317015053,1560,1059,191,296,2,4,2,0,0,6,0,542,209,435,131,42,201,542,432,209,38,23,23,13,8,49,3,5,3,1,0,0,0,1,2,3,0,1,1,0,0,201
240317015054,641,403,116,111,5,0,2,0,0,4,0,173,58,252,19,28,111,173,252,56,3,18,8,2,4,3,1,3,3,0,0,0,2,1,0,0,0,0,0,0,0,111
240317015061,1311,801,223,271,3,2,3,1,0,7,0,708,129,163,105,49,157,708,163,121,35,26,23,18,10,27,5,2,2,1,1,0,8,0,2,0,0,0,0,0,0,157
240317015062,1936,1282,205,420,9,5,2,3,0,10,0,566,181,697,130,91,271,566,697,176,50,51,33,18,10,25,5,4,4,6,0,2,5,7,3,0,0,0,0,0,0,271
240317015063,701,466,92,135,1,4,0,0,0,3,0,339,90,77,77,31,87,339,76,90,27,5,21,9,10,15,3,3,5,0,5,0,0,0,0,1,0,0,0,0,0,87
240317015071,1782,1104,269,393,4,5,0,0,1,6,0,579,140,486,336,71,170,579,484,137,85,43,96,73,7,59,4,5,7,8,0,0,3,1,0,2,0,0,2,1,2,170
240317015072,944,583,171,181,3,2,0,0,0,4,0,424,92,129,98,46,155,424,129,91,26,18,28,20,4,20,2,2,8,9,1,0,1,2,0,0,0,1,1,2,0,155
240317015073,1385,904,218,248,7,0,3,1,1,3,0,574,138,293,169,72,139,574,293,135,74,38,27,24,14,36,7,2,4,4,2,0,3,0,1,0,0,0,0,0,1,139
240317015081,430,313,21,88,1,0,1,0,0,6,0,39,35,296,16,22,22,39,295,35,2,13,4,1,3,3,1,6,2,0,0,1,0,0,0,1,1,0,0,0,0,22
240317015082,499,357,31,108,0,2,0,0,0,1,0,52,48,305,40,15,39,52,304,48,16,9,13,4,2,6,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,39
240317015083,1037,757,61,202,3,2,2,0,0,10,0,131,98,654,62,39,53,131,652,97,21,27,12,5,5,19,3,1,1,1,0,0,1,1,0,2,0,1,2,0,0,53
240317015091,1007,674,118,204,2,2,1,3,0,3,0,479,128,177,89,37,97,479,177,128,20,20,9,8,6,41,3,6,2,2,2,1,0,0,0,0,0,0,0,0,3,97
