BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_23,eth2_30,eth2_10,eth2_21,eth2_99,eth2_34,eth2_14,eth2_unk
281159501022,1098,537,334,227,0,0,0,861,41,138,3,5,50,861,138,41,0,2,2,0,0,0,1,50
281159501023,1000,433,395,172,0,0,0,791,28,128,2,5,46,791,128,28,0,2,2,0,0,2,0,46
281159501024,640,233,314,93,0,0,0,568,16,30,2,3,21,568,30,16,0,2,1,0,0,1,1,21
281159502001,908,371,385,152,0,0,0,800,16,39,3,1,49,800,39,16,0,1,3,0,0,0,0,49
281159502002,1006,351,482,173,0,0,0,847,10,74,16,5,54,847,74,9,3,0,10,1,0,1,2,54
281159502003,1290,508,488,293,0,1,0,999,22,186,11,2,70,999,185,22,1,1,7,2,1,0,1,70
281159503001,1040,376,386,278,0,0,0,704,18,277,2,4,35,704,277,16,0,1,2,0,0,1,0,35
281159503002,641,291,246,104,0,0,0,502,21,61,6,6,45,502,60,21,2,6,1,0,1,0,2,45
281159503003,1700,801,547,352,0,0,0,1201,52,349,8,3,87,1201,349,50,0,2,3,2,0,0,1,87
281159503004,724,273,253,198,0,0,0,511,15,157,1,4,36,511,157,15,0,2,1,0,0,1,0,36
281159504001,1076,424,456,196,0,0,0,861,19,123,9,2,62,861,123,19,1,0,5,1,0,0,1,62
281159504002,750,314,275,161,0,0,0,556,18,144,0,0,32,556,144,18,0,0,0,0,0,0,0,32
281159504003,986,405,405,176,0,0,0,766,14,146,6,2,52,766,145,14,2,1,3,0,1,0,1,52
281159504004,348,153,127,68,0,0,0,303,5,23,1,1,15,303,23,5,1,0,0,0,0,0,0,15
281159505001,753,318,274,161,0,0,0,620,11,55,5,4,58,620,55,11,1,2,3,0,0,1,1,58
281159505002,951,334,398,219,0,0,0,799,11,66,7,1,67,799,66,11,1,1,2,1,0,0,3,67
281159505003,1217,466,457,294,0,0,0,990,25,111,4,2,85,990,111,25,0,0,2,1,0,1,0,85
281159505004,601,294,199,107,0,1,0,463,17,85,2,0,34,463,85,17,1,0,0,0,0,0,1,34
280539501001,590,189,128,273,0,0,0,233,1,330,1,2,23,233,330,1,1,2,0,0,0,0,0,23
280539501002,784,298,76,410,0,0,0,160,8,587,9,0,20,160,587,8,2,0,5,0,0,0,0,20
280539501003,447,167,10,270,0,0,0,41,6,391,0,0,9,41,391,6,0,0,0,0,0,0,0,9
280539502001,485,195,90,200,0,0,0,271,10,171,0,3,30,271,171,10,0,3,0,0,0,0,0,30
280539502002,460,149,81,230,0,0,0,203,8,212,3,2,32,203,212,8,1,1,1,1,0,0,0,32
280539502003,690,196,89,404,0,1,0,208,2,455,4,2,19,208,455,2,2,1,2,0,0,0,0,19
280539503001,681,282,3,396,0,0,0,42,10,615,4,3,7,42,615,10,2,1,0,1,0,0,0,7
280539503002,1106,384,99,622,0,1,0,186,9,871,14,3,23,186,871,9,9,3,3,1,0,0,1,23
280539503003,1271,550,98,623,0,0,0,388,18,799,13,7,46,388,799,18,6,1,7,0,0,2,0,46
281039501001,821,262,26,533,0,0,0,77,4,726,8,0,6,77,726,4,4,0,1,0,0,0,3,6
281039501002,830,310,92,428,0,0,0,340,6,432,3,4,45,340,432,6,3,1,0,0,0,1,0,45
281039501003,725,235,67,423,0,0,0,217,3,478,3,5,19,217,478,3,1,4,1,0,0,1,1,19
281039501004,1135,425,54,656,0,0,0,151,8,944,2,3,27,151,943,8,2,2,0,0,1,0,0,27
281039501005,430,131,59,240,0,0,0,122,4,295,1,1,7,122,295,4,1,1,0,0,0,0,0,7
281039502001,490,158,29,303,0,0,0,112,5,362,3,0,8,112,362,5,3,0,0,0,0,0,0,8
281039502002,845,275,106,464,0,0,0,232,9,581,2,0,21,232,581,9,2,0,0,0,0,0,0,21
281039502003,694,201,210,283,0,0,0,391,6,262,4,1,30,391,262,6,3,0,1,0,0,0,0,30
281039503001,438,137,67,234,0,0,0,131,3,291,2,2,9,131,290,3,2,1,0,0,1,0,0,9
281039503002,1188,471,76,640,0,1,0,277,19,845,8,7,32,277,845,19,7,6,1,0,0,0,0,32
280039501001,1094,486,358,250,0,0,0,987,12,22,4,2,67,987,22,12,1,0,0,1,0,1,2,67
280039501002,712,297,273,142,0,0,0,635,7,21,8,1,40,635,21,7,3,0,0,1,0,0,1,40
280039501003,1352,640,422,290,0,0,0,1184,9,51,1,11,96,1184,49,9,0,9,0,0,2,1,1,96
280039501004,785,380,244,161,0,0,0,698,8,33,7,1,38,698,33,8,3,0,2,1,0,0,0,38
280039502011,452,283,80,89,0,0,0,314,13,98,2,2,23,314,98,13,1,1,0,0,0,1,1,23
280039502012,834,405,204,225,0,0,0,504,11,294,2,2,21,504,294,11,0,0,1,0,0,1,1,21
280039502013,666,424,93,149,0,0,0,385,20,222,4,5,30,385,221,20,1,1,0,3,1,1,0,30
280039502021,1112,423,456,232,0,1,0,971,12,60,15,4,50,971,59,12,6,1,3,3,1,0,3,50
280039502022,870,324,364,182,0,0,0,716,16,88,6,8,36,716,87,15,1,1,4,1,1,2,0,36
280039502023,529,217,184,128,0,0,0,469,8,25,2,1,24,469,25,8,1,1,0,1,0,0,0,24
280039503001,839,433,178,227,0,1,0,724,11,49,3,0,52,724,49,11,1,0,1,1,0,0,0,52
280039503002,694,318,183,193,0,0,0,535,17,101,4,5,32,535,101,17,0,3,1,0,0,0,2,32
280039503003,728,347,255,126,0,0,0,620,11,59,0,1,37,620,59,11,0,1,0,0,0,0,0,37
280039504011,1177,443,466,268,0,0,0,1057,14,32,2,4,68,1057,32,14,1,1,0,0,0,0,0,68
280039504012,916,362,311,242,0,1,0,836,6,24,5,2,43,836,24,6,1,1,3,0,0,1,0,43
280039504021,447,170,132,145,0,0,0,406,1,7,0,3,30,406,7,1,0,0,0,0,0,3,0,30
280039504022,985,335,322,327,0,1,0,883,7,13,0,2,80,883,13,7,0,0,0,0,0,1,0,80
280039505011,768,417,190,161,0,0,0,629,12,81,4,1,41,629,80,12,0,0,0,2,1,0,2,41
280039505012,876,372,326,178,0,0,0,781,11,26,4,4,50,781,26,11,1,4,1,2,0,0,0,50
280039505013,757,308,221,228,0,0,0,609,10,98,4,0,36,609,98,10,1,0,2,0,0,0,0,36
280039505021,1874,1468,129,277,0,0,0,923,37,781,12,11,110,923,781,37,4,5,3,3,0,4,2,110
280039505022,569,327,16,226,0,0,0,72,6,481,0,3,7,72,481,6,0,2,0,0,0,0,0,7
280039505023,443,282,48,113,0,0,0,245,11,158,2,5,22,245,158,11,0,2,0,1,0,0,1,22
280039506001,1097,457,362,278,0,0,0,996,14,28,2,4,53,996,28,14,0,0,1,1,0,0,0,53
280039506002,872,388,249,235,0,0,0,776,17,20,4,0,55,776,20,17,1,0,2,1,0,0,0,55
280039506003,706,302,240,164,0,0,0,611,6,43,4,4,38,611,43,6,1,0,2,1,0,1,0,38
280039507001,837,303,270,264,0,0,0,646,4,144,3,1,39,646,144,4,0,0,1,2,0,0,0,39
280039507002,1212,402,393,417,0,0,0,994,6,149,2,13,48,994,149,6,0,3,2,0,0,0,0,48
280039507003,1078,514,300,263,0,1,0,840,6,142,5,8,77,840,141,6,0,1,5,0,1,0,0,77
280819501011,1022,406,462,154,0,0,0,844,5,115,3,2,53,844,115,5,1,0,1,0,0,0,1,53
280819501012,791,399,280,112,0,0,0,635,9,91,5,2,49,635,91,9,1,0,2,0,0,1,1,49
280819501013,1343,614,488,241,0,0,0,1080,15,190,8,1,49,1080,189,15,5,0,1,0,1,1,1,49
280819501021,923,371,436,116,0,0,0,724,14,152,4,1,28,724,152,14,1,1,2,0,0,0,1,28
280819501022,431,213,46,172,0,0,0,99,3,324,1,1,3,99,323,3,1,1,0,0,1,0,0,3
280819501023,940,376,328,236,0,0,0,664,10,225,2,6,33,664,225,10,0,3,0,2,0,2,0,33
280819502021,1176,540,516,120,0,0,0,1072,8,29,2,1,64,1072,29,8,0,0,2,0,0,1,0,64
280819502022,768,323,336,109,0,0,0,672,9,43,2,4,38,672,43,9,1,3,0,1,0,0,0,38
280819502023,703,355,278,70,0,0,0,631,11,22,3,2,34,631,22,11,0,1,2,1,0,0,0,34
280819502024,779,351,306,122,0,0,0,667,14,55,6,6,31,667,55,14,1,4,2,1,0,2,1,31
280819502031,1411,529,674,208,0,0,0,1132,14,167,9,7,82,1132,167,13,2,6,7,0,0,0,0,82
280819502041,990,393,442,154,0,1,0,875,12,39,6,8,50,875,39,10,3,4,1,0,0,3,1,50
280819502042,1413,677,509,227,0,0,0,1162,22,154,7,3,65,1162,154,22,1,1,3,2,0,1,1,65
280819502043,288,138,101,49,0,0,0,251,0,12,5,1,19,251,12,0,4,0,1,0,0,0,0,19
280819502044,1012,377,465,170,0,0,0,734,18,191,10,7,52,734,191,18,4,4,3,1,0,2,0,52
280819503011,837,353,403,81,0,0,0,725,11,44,3,1,53,725,44,11,1,1,0,0,0,0,1,53
280819503012,1337,619,567,151,0,0,0,1169,21,65,6,1,75,1169,64,21,2,1,1,0,1,0,1,75
280819503013,794,313,408,73,0,0,0,687,16,49,4,2,36,687,49,16,1,1,2,0,0,0,0,36
280819503021,835,353,392,90,0,0,0,745,18,11,12,1,48,745,11,18,1,0,0,0,0,0,10,48
280819503022,561,228,257,76,0,0,0,490,5,44,0,2,20,490,44,5,0,2,0,0,0,0,0,20
280819503023,737,298,147,290,0,2,0,279,17,414,1,2,24,279,414,17,0,1,1,0,0,1,0,24
280819504011,1218,475,532,211,0,0,0,976,15,150,10,6,61,976,148,15,5,2,2,3,2,2,0,61
280819504012,1141,676,76,389,0,0,0,142,20,948,9,2,20,142,947,19,7,0,0,0,1,1,0,20
280819504031,951,430,359,162,0,0,0,710,19,157,12,9,44,710,156,19,9,3,0,0,1,1,2,44
280819504032,790,299,396,95,0,0,0,683,7,29,14,3,54,683,28,7,5,1,2,1,1,0,6,54
280819504041,515,211,199,105,0,0,0,329,12,151,1,1,21,329,150,12,0,1,1,0,1,0,0,21
280819504042,1745,549,885,311,0,0,0,1320,13,284,24,1,103,1320,283,11,18,0,3,1,1,0,2,103
280819504043,1567,534,809,223,0,1,0,1331,18,67,22,14,115,1331,67,18,2,11,6,5,0,2,5,115
280819505011,524,309,45,170,0,0,0,79,11,419,3,1,11,79,418,11,2,0,1,0,1,0,0,11
280819505012,652,170,398,84,0,0,0,581,6,16,6,2,41,581,16,6,3,0,0,1,0,0,1,41
280819505021,1347,565,548,234,0,0,0,1049,21,194,18,7,58,1049,194,21,5,1,8,3,0,3,1,58
280819505022,397,205,16,176,0,0,0,46,6,340,0,0,5,46,340,6,0,0,0,0,0,0,0,5
280819505023,786,308,324,154,0,0,0,648,15,69,12,2,40,648,69,15,6,0,4,0,0,1,0,40
280819506011,1317,605,401,311,0,0,0,921,25,300,16,10,45,921,299,25,4,8,7,1,1,2,4,45
280819506012,1000,490,308,202,0,0,0,773,29,142,7,3,46,773,141,29,2,1,2,0,1,1,1,46
280819506021,543,302,102,139,0,0,0,216,9,297,4,2,15,216,297,9,3,0,0,0,0,1,0,15
280819506022,841,441,167,233,0,0,0,475,27,309,4,1,25,475,307,27,1,0,1,1,2,1,0,25
280819506023,688,390,149,149,0,0,0,434,10,178,11,8,47,434,178,10,3,6,5,0,0,1,1,47
280819507001,348,164,50,134,0,0,0,149,10,178,1,1,9,149,178,10,0,0,0,0,0,1,0,9
280819507002,268,162,48,58,0,0,0,87,10,157,0,1,13,87,156,10,0,1,0,0,1,0,0,13
280819507003,700,388,116,196,0,0,0,262,24,393,5,3,13,262,393,24,3,2,0,0,0,1,1,13
280819507004,688,367,160,161,0,0,0,306,12,331,6,10,23,306,331,12,4,4,1,0,0,2,0,23
280819508001,400,259,37,104,0,0,0,149,13,218,1,5,14,149,218,13,0,5,1,0,0,0,0,14
280819508002,580,301,104,175,0,0,0,262,14,266,5,6,27,262,266,14,2,6,1,2,0,0,0,27
280819508003,671,249,205,217,0,0,0,432,13,198,7,6,15,432,198,13,4,1,2,1,0,1,0,15
280819509011,690,426,72,192,0,0,0,202,23,448,8,2,7,202,448,23,5,1,2,1,0,0,0,7
280819509012,2127,954,737,435,0,1,0,1589,45,288,15,18,172,1589,288,45,9,10,2,1,0,4,2,172
280819509021,1071,575,64,432,0,0,0,163,36,830,12,0,30,163,830,36,2,0,0,7,0,0,1,30
280819509022,1027,366,425,236,0,0,0,823,15,111,17,6,55,823,111,15,6,1,7,2,0,1,2,55
280819509023,477,239,164,74,0,0,0,324,4,116,2,4,27,324,116,4,0,3,2,0,0,1,0,27
280819510011,1057,459,198,400,0,0,0,440,6,568,4,0,39,440,568,6,3,0,0,0,0,0,0,39
280819510012,364,170,63,131,0,0,0,182,3,167,2,0,10,182,167,3,1,0,0,0,0,0,0,10
280819510013,1098,498,361,239,0,0,0,592,16,464,7,1,18,592,464,16,4,0,1,2,0,1,0,18
280819510021,732,453,88,191,0,0,0,159,12,533,11,0,17,159,532,12,3,0,6,0,1,0,2,17
280819510022,983,480,160,343,0,0,0,344,8,582,8,6,35,344,581,8,2,0,1,2,1,2,0,35
280819511011,407,151,153,103,0,0,0,276,6,108,1,0,16,276,108,6,1,0,0,0,0,0,0,16
280819511012,578,177,245,156,0,0,0,371,4,176,5,0,22,371,176,4,1,0,2,0,0,0,2,22
280819511013,679,287,141,251,0,0,0,268,3,385,3,1,19,268,385,3,0,1,1,2,0,0,0,19
280819511021,1041,400,409,232,0,0,0,681,22,282,5,3,48,681,282,19,1,2,0,0,0,0,3,48
280819511022,437,208,144,85,0,0,0,305,3,114,1,2,12,305,114,3,0,2,1,0,0,0,0,12
280819511023,773,345,291,137,0,0,0,599,7,135,2,0,30,599,135,7,0,0,0,1,0,0,1,30
280819800001,33,8,23,2,0,0,0,31,0,1,0,0,1,31,1,0,0,0,0,0,0,0,0,1
281210201011,1017,456,408,153,0,0,0,681,6,289,0,1,40,681,289,6,0,1,0,0,0,0,0,40
281210201012,840,299,499,42,0,0,0,718,1,71,6,2,42,718,71,1,1,0,4,0,0,0,0,42
281210201013,1459,602,520,337,0,0,0,672,21,695,7,3,61,672,695,21,0,1,2,1,0,1,4,61
281210201031,1822,600,965,257,0,0,0,1511,9,170,14,13,105,1511,166,9,2,9,3,1,4,0,5,105
281210201032,1785,590,937,258,0,0,0,1452,25,232,10,11,55,1452,232,25,5,5,4,1,0,6,0,55
281210201041,1331,421,686,224,0,0,0,992,13,256,5,9,56,992,256,13,1,2,2,1,0,1,0,56
281210201042,1556,673,593,290,0,0,0,1216,27,208,17,7,81,1216,208,27,3,1,10,0,0,3,4,81
281210201051,1444,565,595,284,0,0,0,934,25,395,13,4,73,934,395,25,6,0,5,2,0,3,0,73
281210202081,925,266,538,121,0,0,0,776,11,63,6,7,62,776,63,11,1,5,3,0,0,0,2,62
281210202082,648,247,336,65,0,0,0,544,17,33,7,4,43,544,33,17,1,0,4,2,0,4,0,43
281210202083,614,216,331,67,0,0,0,539,11,27,1,1,35,539,27,10,1,1,0,0,0,0,0,35
281210202084,611,205,328,78,0,0,0,546,9,27,2,0,27,546,27,9,0,0,2,0,0,0,0,27
281210202085,939,224,620,95,0,0,0,841,10,35,3,3,47,841,35,10,0,1,1,0,0,0,2,47
281210202086,1312,312,794,206,0,0,0,959,17,258,11,8,59,959,258,17,4,3,4,1,0,0,0,59
281210202091,1008,395,468,145,0,0,0,840,15,58,8,6,81,840,58,15,3,3,0,1,0,2,1,81
281210202092,1862,680,959,223,0,0,0,1563,13,150,14,6,116,1563,149,13,6,4,3,4,1,0,1,116
281210202093,687,302,291,94,0,0,0,540,16,63,7,5,56,540,63,16,1,5,0,2,0,0,4,56
281210202094,498,177,291,30,0,0,0,435,8,11,7,6,31,435,11,8,0,0,4,3,0,2,0,31
281210202101,925,305,529,91,0,0,0,797,5,72,3,5,43,797,72,5,0,0,1,0,0,3,2,43
281210202102,1109,375,620,114,0,0,0,974,17,59,6,3,50,974,59,17,1,2,1,1,0,0,2,50
281210202103,1673,566,879,228,0,0,0,1349,21,177,26,5,95,1349,174,21,15,1,4,1,3,1,2,95
281210202121,2349,822,1165,362,0,0,0,1991,26,116,54,27,135,1991,111,24,24,12,11,12,5,5,4,135
281210202131,742,339,286,117,0,0,0,565,16,104,6,7,44,565,104,16,1,5,0,4,0,0,0,44
281210202141,1149,596,373,180,0,0,0,937,42,93,8,4,65,937,93,42,2,2,2,1,0,0,2,65
281210202142,1340,540,563,237,0,0,0,1098,33,84,33,10,82,1098,83,33,14,4,11,3,1,3,3,82
281210202151,1172,517,418,237,0,0,0,854,31,171,29,25,62,854,169,29,11,15,4,10,2,2,3,62
281210202152,1672,597,788,287,0,0,0,1336,24,151,36,14,111,1336,149,23,12,9,10,11,2,2,3,111
281210202161,1479,486,743,250,0,0,0,1126,23,240,19,3,68,1126,240,23,12,2,6,1,0,0,0,68
281210202162,1208,465,580,163,0,0,0,940,20,123,25,7,93,940,121,20,9,5,6,3,2,1,5,93
281210202171,1154,618,343,193,0,0,0,665,14,398,5,6,66,665,396,14,4,2,0,0,2,1,0,66
281210202172,713,395,226,92,0,0,0,575,21,53,2,2,60,575,53,21,0,2,1,0,0,0,1,60
281210202181,646,336,198,112,0,0,0,457,11,107,12,4,55,457,107,10,2,1,3,5,0,2,0,55
281210202182,955,380,426,149,0,0,0,797,19,49,26,2,62,797,48,19,15,2,3,6,1,0,2,62
281210202183,1561,560,783,218,0,0,0,1311,26,93,26,13,92,1311,93,23,9,2,9,7,0,5,1,92
281210202191,1169,460,579,130,0,0,0,903,19,140,28,16,63,903,137,19,10,7,11,4,3,4,1,63
281210202192,688,265,313,110,0,0,0,541,11,77,13,5,41,541,77,11,0,0,8,3,0,1,2,41
281210202193,1491,494,696,301,0,0,0,977,18,427,2,13,54,977,426,18,1,12,0,0,1,0,1,54
281210203011,580,265,251,64,0,0,0,491,15,41,2,6,25,491,41,15,0,0,0,0,0,0,1,25
281210203012,651,260,330,61,0,0,0,577,8,27,2,3,34,577,27,8,1,1,0,0,0,0,1,34
281210203013,675,277,311,87,0,0,0,469,13,157,4,3,29,469,157,13,2,2,1,0,0,0,0,29
281210203031,1807,750,796,261,0,0,0,1502,29,114,20,25,117,1502,114,26,2,11,5,10,0,8,2,117
281210203032,1199,535,472,192,0,0,0,987,43,82,11,7,69,987,82,43,6,1,1,1,0,2,2,69
281210203041,794,398,203,192,0,1,0,501,13,222,9,2,47,501,222,13,6,1,2,0,0,0,1,47
281210203042,446,290,80,76,0,0,0,260,19,118,14,9,26,260,118,19,8,5,3,2,0,0,0,26
281210203043,300,205,56,39,0,0,0,212,12,40,11,5,20,212,40,12,3,4,3,3,0,0,1,20
281210204011,833,481,249,103,0,0,0,613,29,135,5,5,46,613,134,29,1,0,3,1,1,0,0,46
281210204012,708,319,290,99,0,0,0,578,15,63,9,3,40,578,63,14,2,3,1,5,0,0,1,40
281210204013,1047,479,457,111,0,0,0,828,34,115,9,5,56,828,113,34,1,2,2,6,2,0,0,56
281210204021,306,204,85,17,0,0,0,244,5,26,3,0,28,244,26,5,3,0,0,0,0,0,0,28
281210204022,1147,423,562,162,0,0,0,846,13,233,3,4,48,846,233,13,1,0,0,0,0,0,2,48
281210204023,995,460,359,176,0,0,0,736,20,170,22,10,37,736,169,20,11,3,1,6,1,1,1,37
281210204024,896,354,435,107,0,0,0,699,11,130,6,4,46,699,130,11,3,3,1,0,0,0,1,46
281210204025,586,237,182,167,0,0,0,227,12,331,1,1,14,227,331,12,0,0,0,0,0,0,0,14
281210205001,153,101,24,28,0,0,0,26,4,119,1,0,3,26,119,4,0,0,1,0,0,0,0,3
281210205002,18,10,4,4,0,0,0,6,0,12,0,0,0,6,12,0,0,0,0,0,0,0,0,0
281210206011,1455,540,594,321,0,0,0,907,32,451,15,2,48,907,449,32,1,0,4,6,2,0,2,48
281210206012,755,485,146,124,0,0,0,563,22,134,5,1,30,563,134,22,4,0,1,0,0,0,0,30
281210206021,628,320,219,89,0,0,0,443,31,122,4,2,26,443,122,30,2,0,1,1,0,0,0,26
281210206022,1229,546,70,613,0,0,0,75,20,1103,10,9,12,75,1100,20,8,7,0,0,3,0,1,12
281210206023,1003,458,409,136,0,0,0,822,29,93,10,4,45,822,93,29,1,2,7,1,0,0,1,45
281210206024,292,187,27,78,0,0,0,47,5,223,7,1,9,47,222,5,6,1,1,0,1,0,0,9
281210207031,1546,556,843,147,0,0,0,1288,22,121,24,4,87,1288,121,22,13,2,6,4,0,1,1,87
281210207051,681,339,235,107,0,0,0,491,23,117,15,4,31,491,117,23,11,2,2,2,0,1,0,31
281210207052,978,413,462,103,0,0,0,813,33,51,10,3,68,813,51,31,7,3,2,0,0,0,0,68
281210207053,813,463,250,100,0,0,0,578,23,174,1,2,35,578,174,23,1,0,0,0,0,0,0,35
281210207054,697,379,251,67,0,0,0,578,26,50,3,2,38,578,50,25,1,2,0,0,0,0,1,38
281210207055,696,368,248,80,0,0,0,543,15,97,8,3,30,543,96,15,5,1,1,1,1,0,0,30
281210208011,929,277,575,77,0,0,0,786,5,86,7,3,42,786,86,5,3,0,1,1,0,0,2,42
281210208012,796,306,373,117,0,0,0,607,11,119,12,3,44,607,119,11,4,3,5,1,0,0,1,44
281210208031,585,282,254,49,0,0,0,524,11,17,0,2,31,524,17,11,0,1,0,0,0,0,0,31
281210208032,727,300,362,65,0,0,0,634,12,36,5,2,38,634,35,12,1,1,0,1,1,0,0,38
281210208041,1073,481,259,333,0,0,0,554,20,431,4,8,56,554,428,20,0,2,0,1,3,1,2,56
281210208042,462,219,176,67,0,0,0,321,10,103,2,3,23,321,103,10,0,2,2,0,0,0,0,23
281210208043,851,385,194,272,0,0,0,468,22,324,5,3,29,468,324,22,1,0,2,1,0,1,1,29
281210208044,1276,570,538,168,0,0,0,1080,16,107,7,5,61,1080,105,15,1,0,0,2,2,0,1,61
281210208051,547,245,167,135,0,0,0,224,7,281,6,4,25,224,281,7,6,1,0,0,0,2,0,25
281210208052,992,539,162,291,0,0,0,400,18,530,9,0,35,400,530,18,7,0,1,1,0,0,0,35
281210208061,2820,1034,1425,359,0,2,0,2367,42,218,20,13,160,2367,218,42,4,2,7,5,0,7,1,160
281210208062,1815,714,848,253,0,0,0,1494,30,177,15,8,91,1494,173,29,2,2,5,4,4,0,2,91
281210209011,1205,402,557,246,0,0,0,716,9,431,5,7,37,716,431,9,3,0,0,2,0,4,0,37
281210209012,893,281,500,112,0,0,0,674,22,155,2,1,39,674,155,22,0,1,1,1,0,0,0,39
281210209021,1556,464,936,156,0,0,0,1256,15,186,8,6,85,1256,186,15,2,1,2,0,0,1,4,85
281210209022,692,215,424,53,0,0,0,567,6,82,1,6,30,567,82,6,0,0,1,0,0,1,0,30
281210209023,649,257,313,79,0,0,0,490,12,121,3,6,17,490,121,12,1,1,2,0,0,0,0,17
281210210011,1236,479,673,84,0,0,0,1102,13,48,4,4,65,1102,48,11,0,2,2,0,0,1,1,65
281210210012,800,490,243,66,0,1,0,674,41,45,4,4,32,674,45,41,1,4,0,3,0,0,0,32
281210210013,780,309,369,102,0,0,0,616,8,109,2,4,41,616,109,7,1,0,1,0,0,0,0,41
281210210014,1445,594,708,143,0,0,0,1197,14,132,7,7,88,1197,132,14,2,5,2,0,0,0,1,88
281210210031,629,243,300,86,0,0,0,464,2,133,2,2,26,464,133,2,0,1,0,0,0,1,1,26
281210210032,888,319,495,74,0,0,0,801,6,45,3,2,31,801,45,6,2,1,0,1,0,0,0,31
281210210033,1242,493,527,222,0,0,0,777,8,405,3,3,46,777,404,8,1,0,1,0,1,0,0,46
281210210034,906,366,369,171,0,0,0,488,8,364,0,5,41,488,363,8,0,4,0,0,1,1,0,41
281210210041,1358,597,585,176,0,0,0,1075,22,174,9,10,68,1075,174,21,2,4,2,2,0,0,0,68
281210210042,1013,461,289,263,0,0,0,552,20,396,2,4,39,552,395,20,0,2,1,1,1,1,0,39
281210210043,807,348,354,105,0,0,0,625,12,124,5,6,35,625,123,12,1,3,1,0,1,1,3,35
281210210051,634,253,214,167,0,0,0,347,3,261,2,2,19,347,261,3,0,0,1,0,0,0,0,19
281210210052,802,347,362,93,0,0,0,599,8,155,5,3,32,599,155,8,2,2,2,0,0,0,1,32
281219800001,81,17,46,18,0,0,0,48,1,30,0,0,2,48,30,1,0,0,0,0,0,0,0,2
280330701011,990,495,322,173,0,0,0,732,18,203,8,3,26,732,202,18,1,1,4,0,1,0,0,26
280330701012,608,420,52,135,0,1,0,164,34,380,4,2,24,164,380,32,1,1,2,1,0,1,0,24
280330701021,913,482,310,121,0,0,0,609,34,203,8,10,49,609,202,34,3,3,3,1,1,0,0,49
280330701022,696,386,137,173,0,0,0,299,18,336,12,2,29,299,331,17,3,1,6,0,5,0,2,29
280330701023,1135,612,294,229,0,0,0,713,14,351,7,5,45,713,349,14,1,4,4,0,2,0,1,45
280330702101,1057,649,225,182,0,1,0,692,54,254,12,4,41,692,247,54,3,0,8,0,7,0,0,41
280330702102,1506,935,188,383,0,0,0,576,71,779,14,8,58,576,769,69,9,7,2,2,10,1,1,58
280330702103,1123,682,130,311,0,0,0,295,21,742,16,5,44,295,735,21,6,1,7,0,7,2,3,44
280330702211,1301,523,571,206,0,1,0,975,11,231,5,15,64,975,230,11,2,10,1,0,1,3,2,64
280330702212,817,515,178,124,0,0,0,561,23,198,3,3,29,561,198,23,1,2,1,0,0,1,0,29
280330702213,440,248,138,54,0,0,0,371,22,20,1,2,24,371,20,22,0,1,1,0,0,1,0,24
280330702221,735,497,80,158,0,0,0,329,21,332,11,10,32,329,331,21,6,7,0,2,1,1,2,32
280330702222,727,303,295,129,0,0,0,532,17,126,5,3,44,532,126,17,1,1,1,3,0,2,0,44
280330702223,1217,638,341,238,0,0,0,794,33,313,7,7,63,794,303,33,3,5,3,1,10,0,0,63
280330703101,756,462,188,106,0,0,0,573,38,93,5,1,46,573,92,38,2,1,0,0,1,0,1,46
280330703102,224,146,42,36,0,0,0,153,12,33,4,0,22,153,33,12,4,0,0,0,0,0,0,22
280330703103,827,566,96,165,0,0,0,406,11,357,13,7,33,406,352,11,9,7,0,3,5,0,0,33
280330703221,1240,701,247,292,0,0,0,781,56,342,11,8,42,781,336,56,0,2,3,3,6,3,4,42
280330703222,965,557,260,148,0,0,0,594,29,288,8,4,42,594,287,29,3,1,3,0,1,1,0,42
280330703231,1070,702,104,263,0,1,0,411,42,569,11,7,30,411,560,41,4,0,2,1,9,2,2,30
280330703232,870,610,65,195,0,0,0,226,31,587,3,3,20,226,585,31,3,2,0,0,2,0,0,20
280330703233,931,628,87,216,0,0,0,326,42,499,10,3,51,326,492,42,5,3,1,1,7,0,1,51
280330703241,596,416,88,92,0,0,0,316,26,231,2,4,17,316,230,26,0,2,1,1,1,0,0,17
280330703242,1196,823,142,230,0,1,0,626,70,457,6,5,32,626,449,70,1,1,2,0,8,2,2,32
280330703243,723,454,117,152,0,0,0,387,30,269,2,6,29,387,263,29,1,3,0,0,6,0,1,29
280330703251,804,502,148,154,0,0,0,541,37,186,2,9,29,541,183,37,1,4,1,0,3,4,0,29
280330703252,561,379,108,74,0,0,0,414,26,92,4,0,25,414,92,26,2,0,0,0,0,0,0,25
280330704111,875,488,257,130,0,0,0,701,26,104,8,1,35,701,103,26,0,1,6,2,1,0,0,35
280330704121,1180,846,110,224,0,0,0,364,24,738,8,8,38,364,730,24,5,4,1,0,8,1,1,38
280330704122,683,376,198,109,0,0,0,427,14,212,2,4,24,427,209,14,0,0,0,0,3,0,1,24
280330704123,432,214,145,73,0,0,0,370,19,29,5,0,9,370,25,19,0,0,2,1,4,0,1,9
280330704211,1010,581,238,191,0,0,0,730,34,173,10,4,59,730,166,34,4,3,3,2,7,1,1,59
