BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_lib,party_cnt,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_34,eth2_23,eth2_21,eth2_14,eth2_12,eth2_61,eth2_66,eth2_35,eth2_85,eth2_32,eth2_55,eth2_38,eth2_59,eth2_33,eth2_83,eth2_15,eth2_81,eth2_29,eth2_unk
080059800001,61,17,13,31,0,0,0,0,0,52,2,0,0,0,7,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
080399611001,620,202,59,352,3,2,1,1,0,534,35,0,1,5,45,534,35,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45
080399611002,861,304,75,458,12,8,1,3,0,702,42,0,4,6,107,702,41,0,1,4,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,107
080399612041,1361,508,163,660,24,5,1,0,0,1094,95,3,15,17,137,1094,90,3,10,5,4,1,1,3,0,2,5,0,0,0,0,0,1,1,1,0,3,0,137
080399612042,1228,457,149,597,21,2,1,1,0,971,61,4,21,12,159,971,61,4,5,1,6,7,1,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,159
080399612043,1891,741,267,857,16,4,5,1,0,1529,121,6,22,28,185,1529,121,6,7,7,14,5,3,0,7,3,0,1,0,0,2,0,1,0,0,0,0,0,185
080399612044,1728,657,182,866,14,5,2,2,0,1428,96,0,10,23,171,1428,93,0,4,7,8,0,2,0,4,2,3,2,1,0,1,0,0,1,1,0,0,0,171
080399612051,857,334,87,422,8,3,0,3,0,700,61,0,8,7,81,700,61,0,3,1,1,1,1,2,1,1,0,0,1,0,3,0,0,0,0,0,0,0,81
080399612052,678,249,65,350,11,3,0,0,0,555,28,0,6,11,78,555,28,0,1,3,2,0,2,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,78
080399612061,1542,592,184,739,19,5,3,0,0,1309,66,2,13,16,136,1309,64,2,1,2,3,2,2,0,7,1,2,6,2,1,0,1,0,0,0,0,0,0,136
080399612062,578,217,62,287,9,1,0,2,0,470,38,0,7,4,59,470,38,0,2,1,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,59
080399612063,718,291,79,344,3,1,0,0,0,608,37,0,6,7,60,608,37,0,1,0,1,1,2,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,60
080399612071,2297,894,244,1119,27,8,4,1,0,1871,131,2,16,31,246,1871,130,2,4,9,13,2,4,2,4,0,1,0,1,0,0,3,2,0,3,0,0,0,246
080399612072,1607,631,152,809,13,1,1,0,0,1353,62,0,11,14,167,1353,62,0,3,5,4,1,1,1,3,2,0,0,0,0,2,1,0,0,0,0,0,0,167
080399612081,1394,498,128,749,15,3,1,0,0,1194,49,1,8,17,125,1194,48,1,3,2,8,3,0,0,0,0,1,1,4,0,1,0,0,0,0,0,1,0,125
080399612082,1506,598,177,707,12,11,0,1,0,1223,78,1,12,21,171,1223,75,0,2,2,12,0,2,2,6,1,3,1,0,0,2,0,0,1,0,0,1,0,171
080399612091,1129,356,93,667,8,5,0,0,0,951,48,1,9,7,113,951,47,1,3,1,4,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,113
080399612092,855,320,69,453,8,1,3,1,0,745,33,0,10,11,56,745,33,0,1,2,2,0,1,3,5,0,0,0,0,0,2,0,0,0,5,0,0,0,56
081219241001,727,182,49,489,3,4,0,0,0,633,19,0,4,5,66,633,19,0,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66
081219241002,616,133,31,440,6,5,0,1,0,529,12,0,5,11,59,529,12,0,1,1,8,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,59
081219242001,572,130,37,394,7,3,0,1,0,480,23,0,3,3,63,480,23,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,63
081219242002,606,196,53,348,3,3,1,2,0,492,47,0,2,1,64,492,47,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
081219242003,675,157,67,438,5,5,1,2,0,573,33,0,2,4,63,573,33,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,63
080490001001,1200,442,156,585,10,3,3,1,0,972,57,0,3,19,149,972,57,0,0,2,11,3,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,149
080490001002,847,352,115,365,8,4,2,1,0,647,117,0,8,5,70,647,115,0,3,3,1,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,70
080490002031,1340,636,339,341,19,2,3,0,0,1110,37,0,15,13,165,1110,37,0,7,1,5,1,2,2,2,1,0,0,1,0,2,1,0,0,0,0,1,0,165
080490002032,360,164,106,88,2,0,0,0,0,295,17,0,3,6,39,295,15,0,0,1,2,1,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,39
080490002041,873,429,255,173,15,0,1,0,0,689,38,0,7,13,126,689,36,0,1,3,4,0,0,3,2,2,2,1,0,0,0,1,0,2,0,0,0,0,126
080490002042,147,71,46,28,1,0,1,0,0,117,5,0,2,1,22,117,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,22
080490002051,866,358,143,346,12,4,2,1,0,732,33,0,9,6,86,732,31,0,1,0,3,1,1,0,6,1,2,0,0,0,0,0,0,0,0,0,2,0,86
080490002052,614,291,137,173,13,0,0,0,0,495,24,0,3,5,87,495,24,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,87
080490002053,238,119,47,65,3,1,3,0,0,190,21,0,2,1,24,190,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24
080490002061,328,136,69,117,2,0,3,1,0,286,9,0,0,1,32,286,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32
080490002062,1023,448,204,358,12,1,0,0,0,862,28,1,5,4,123,862,28,1,0,2,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,123
080490002071,2518,1062,538,875,23,10,9,1,0,2111,131,0,9,32,235,2111,131,0,4,9,14,1,2,1,1,2,0,0,0,0,1,3,0,0,1,0,1,0,235
080490002072,963,418,183,338,15,4,5,0,0,815,32,0,5,6,105,815,31,0,2,0,3,1,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,105
080190147011,1168,482,328,337,17,1,2,1,0,992,41,3,5,12,115,992,38,3,3,1,4,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,115
080190147012,969,430,278,241,17,2,1,0,0,793,28,0,12,19,117,793,28,0,4,4,8,3,1,3,1,1,0,1,0,1,2,0,1,0,0,0,0,0,117
080190147021,12,8,3,1,0,0,0,0,0,10,1,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
080190147022,939,446,263,210,13,3,3,1,0,784,32,3,7,14,99,784,30,3,2,0,4,2,1,1,0,2,2,0,1,0,0,0,3,0,1,0,2,0,99
080190147023,1084,480,286,298,14,3,3,0,0,890,41,0,14,6,133,890,41,0,6,0,2,2,4,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,133
080190148001,1056,486,316,228,18,4,3,1,0,881,39,1,8,12,115,881,38,1,1,4,4,1,1,1,4,1,1,1,0,0,0,0,0,1,0,0,0,0,115
080190148002,47,18,12,14,2,1,0,0,0,44,0,0,2,0,1,44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
080190149001,836,378,258,174,15,4,5,2,0,660,48,0,8,13,107,660,48,0,4,1,5,0,0,2,2,2,0,1,0,0,0,1,2,0,1,0,0,0,107
080190149002,739,348,204,168,9,3,4,3,0,603,53,0,3,10,70,603,53,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,70
080190149003,56,28,7,19,0,0,2,0,0,40,4,0,0,1,11,40,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
080190149004,204,84,75,38,3,0,4,0,0,168,6,0,2,3,25,168,6,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
080799736001,825,291,221,310,2,1,0,0,0,685,28,2,6,0,104,685,28,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104
080079404001,289,91,67,121,4,3,3,0,0,218,45,0,1,2,23,218,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23
080079404002,608,252,138,205,8,4,0,1,0,491,51,1,7,5,53,491,51,1,2,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53
080079742011,1006,436,223,338,8,0,0,1,0,845,56,0,8,9,88,845,56,0,3,2,2,2,0,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,88
080079742012,463,182,76,197,6,2,0,0,0,377,39,0,3,3,41,377,39,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41
080079742021,1068,436,202,421,2,5,2,0,0,846,80,0,9,15,118,846,80,0,3,1,7,0,1,1,4,0,0,0,1,0,0,0,1,0,1,0,4,0,118
080079742022,541,216,123,193,5,2,2,0,0,416,61,1,9,3,51,416,58,1,3,1,0,0,3,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,51
080079742023,660,251,154,250,3,2,0,0,0,547,39,0,8,4,62,547,39,0,2,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,62
080079742024,820,339,160,300,11,6,2,2,0,615,114,0,7,4,80,615,114,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80
080079743001,1923,739,352,790,20,10,8,4,0,1428,274,5,20,14,182,1428,273,4,7,3,5,4,1,2,5,1,1,1,0,0,0,0,0,0,0,0,0,2,182
080079743002,562,229,125,202,5,0,1,0,0,402,123,1,2,3,31,402,119,1,0,1,0,2,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,31
080079743003,542,193,114,229,4,0,1,1,0,428,47,1,3,5,58,428,47,1,0,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58
080079744001,639,223,141,266,6,1,2,0,0,484,80,0,6,7,62,484,80,0,2,5,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,62
080079744002,462,163,74,218,4,1,2,0,0,387,21,1,4,1,48,387,21,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
080079744003,525,188,106,225,1,1,4,0,0,445,35,0,3,5,37,445,34,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37
080119667011,462,170,142,140,4,3,1,2,0,276,140,5,4,6,31,276,138,5,1,3,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,31
080119667021,641,193,86,353,4,2,0,3,0,528,71,0,1,0,41,528,70,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41
080119667022,472,189,66,208,4,1,2,2,0,388,43,0,6,3,32,388,42,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,2,0,32
080119667023,713,264,204,233,4,3,2,3,0,443,223,1,2,8,36,443,222,1,1,3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,36
080119667024,463,188,161,103,3,7,1,0,0,251,174,1,2,4,31,251,173,1,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,31
080150001001,769,335,298,125,8,1,2,0,0,623,48,0,9,7,82,623,46,0,7,3,2,1,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,82
080150001002,440,221,140,70,6,1,1,1,0,358,38,0,6,4,34,358,37,0,0,1,2,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,34
080150001003,799,345,310,136,3,1,2,2,0,622,47,0,6,7,117,622,47,0,0,3,1,3,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,117
080150002001,1177,507,365,291,10,1,2,1,0,965,46,0,11,15,140,965,44,0,7,3,6,1,1,1,1,3,2,0,0,0,0,1,2,0,0,0,0,0,140
080150002002,1277,595,405,262,10,2,2,1,0,1059,69,1,6,9,133,1059,67,1,0,4,0,1,2,1,2,0,2,0,0,0,0,2,0,0,0,0,3,0,133
080150002003,1572,738,431,376,15,5,5,2,0,1272,98,0,14,7,181,1272,95,0,6,1,2,4,0,2,2,2,3,0,0,0,0,0,0,0,2,0,0,0,181
080150003001,786,348,200,226,10,1,1,0,0,645,34,3,5,11,88,645,34,3,3,2,5,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,88
080150003002,902,338,247,313,4,0,0,0,0,784,24,0,12,2,80,784,24,0,4,1,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,80
080150003003,1212,522,256,419,11,2,1,1,0,991,62,1,13,17,128,991,59,1,1,2,6,2,3,2,5,0,3,1,0,0,6,1,1,0,0,0,0,0,128
080150004021,1202,525,263,388,16,5,2,3,0,984,68,0,13,9,128,984,67,0,6,4,0,1,0,4,2,2,1,0,0,1,0,0,1,0,0,0,1,0,128
080150004022,710,310,151,238,7,1,3,0,0,609,26,0,2,7,66,609,26,0,1,1,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,66
080150004031,973,385,212,368,7,0,1,0,0,837,24,0,2,9,101,837,24,0,0,0,0,1,0,1,0,0,0,4,0,0,0,3,1,0,1,0,0,0,101
080150004032,554,198,83,266,3,3,1,0,0,446,21,0,1,4,82,446,21,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,82
080150004041,1193,528,243,398,12,8,2,2,0,997,63,0,9,12,112,997,63,0,5,1,2,2,0,2,0,0,0,0,0,0,0,0,5,2,0,0,1,0,112
080150004042,1539,633,307,571,17,10,1,0,0,1314,45,0,14,15,151,1314,44,0,2,1,6,1,7,3,1,3,1,3,0,0,1,0,0,0,0,0,0,0,151
080990001001,563,173,56,326,2,4,1,1,0,461,55,0,3,6,38,461,55,0,2,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,38
080990001002,480,161,56,260,1,1,1,0,0,402,49,0,2,2,25,402,49,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,25
080990002001,368,175,108,72,1,4,1,7,0,140,213,0,4,2,9,140,209,0,1,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9
080990002002,723,284,199,225,2,5,1,7,0,384,274,0,2,2,61,384,262,0,0,1,1,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,61
080990003001,334,150,57,122,3,1,0,1,0,202,106,0,2,0,24,202,106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
080990003002,602,219,125,246,2,7,0,3,0,438,115,1,4,5,39,438,114,0,1,0,2,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,39
080990003003,319,133,70,108,3,4,0,1,0,181,117,0,0,4,17,181,113,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17
080990003004,652,202,104,341,2,1,0,2,0,507,92,0,4,2,47,507,88,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,47
080990003005,460,165,67,223,4,1,0,0,0,337,79,0,2,0,42,337,77,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,42
080990003006,391,166,76,142,1,4,0,2,0,224,123,0,2,2,40,224,122,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,40
080990006001,414,133,49,228,2,1,0,1,0,330,35,0,7,3,39,330,35,0,2,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39
080990006002,422,167,77,171,3,2,1,1,0,258,121,0,1,2,40,258,119,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,40
080990007001,495,165,113,214,2,1,0,0,0,288,173,0,8,0,26,288,169,0,2,0,0,1,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26
080990007002,766,243,113,404,1,2,0,3,0,572,127,1,4,3,59,572,125,1,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,59
080739617001,596,182,73,335,5,1,0,0,0,483,33,2,4,7,67,483,33,2,3,2,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,67
080739617002,409,133,45,221,8,2,0,0,0,343,19,1,3,0,43,343,19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
080739617003,550,180,57,300,6,3,0,4,0,457,38,1,1,4,49,457,38,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,49
080739618001,364,107,39,214,3,1,0,0,0,315,15,0,1,1,32,315,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
080739618002,1096,257,105,719,10,4,1,0,0,924,52,2,8,5,105,924,52,2,5,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
080330001001,594,212,63,308,5,6,0,0,0,518,22,0,1,6,47,518,22,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,47
080330001002,554,236,117,191,5,2,3,0,0,467,16,0,4,6,61,467,16,0,2,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61
080330001003,364,126,44,193,0,1,0,0,0,324,7,0,0,2,31,324,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31
081010001001,517,184,160,165,2,2,2,2,0,361,96,3,6,2,49,361,96,3,1,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,49
081010001002,442,183,170,80,3,5,0,1,0,244,164,1,1,4,28,244,164,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28
081010001003,1114,420,477,201,6,5,4,1,0,631,397,5,6,11,64,631,396,5,1,1,8,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,64
081010002001,720,287,294,123,7,4,1,4,0,305,361,5,6,3,40,305,361,5,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40
081010002002,496,221,202,65,5,1,1,1,0,208,237,1,4,3,43,208,237,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
081010003001,106,38,34,23,3,3,1,4,0,66,18,11,1,3,7,66,18,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
081010004001,416,154,160,93,4,2,2,1,0,217,161,2,4,5,27,217,161,2,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27
081010004002,786,311,313,155,5,0,0,2,0,455,254,2,7,2,66,455,254,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66
081010004003,506,204,201,91,3,3,3,1,0,278,194,0,2,4,28,278,191,0,0,1,0,1,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,28
081010005001,583,223,239,107,7,5,2,0,0,308,223,7,3,4,38,308,220,7,0,1,2,2,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,38
081010005002,408,139,167,95,5,1,1,0,0,260,100,2,2,10,34,260,100,2,2,4,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,34
081010005003,482,190,191,92,3,5,1,0,0,316,107,2,9,3,45,316,107,2,3,1,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45
081010006001,293,121,109,54,2,3,1,3,0,158,110,4,2,2,17,158,110,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
081010006002,514,199,238,61,4,8,3,1,0,228,239,2,1,5,39,228,239,2,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,39
081010006003,463,188,193,73,5,2,2,0,0,222,201,2,5,5,28,222,199,2,2,4,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,28
081010008001,542,218,229,81,4,8,1,1,0,239,270,3,5,2,23,239,267,3,1,2,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23
081010008002,436,175,200,52,2,1,4,2,0,146,262,0,0,3,25,146,262,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,25
081010008003,762,290,340,106,12,5,4,5,0,296,388,3,3,7,65,296,386,3,0,3,1,2,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,65
081010009021,593,214,256,115,4,2,2,0,0,324,215,2,3,13,36,324,215,2,2,3,5,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,36
081010009022,946,365,389,175,3,8,2,4,0,438,425,5,6,11,61,438,423,5,1,4,4,3,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,61
081010009023,742,292,270,158,15,5,0,2,0,387,294,1,13,8,39,387,291,1,10,4,2,1,0,2,0,0,3,0,1,0,0,0,0,0,0,0,1,0,39
081010009024,637,241,304,82,3,4,0,3,0,283,309,8,2,3,32,283,309,8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32
081010009025,707,229,289,181,4,2,2,0,0,396,264,1,6,6,34,396,261,1,2,1,1,1,1,1,1,0,3,0,0,1,0,0,2,0,0,0,0,1,34
081010009031,89,47,26,12,3,0,0,1,0,45,18,8,3,4,11,45,18,8,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
081010009041,1167,364,482,307,11,0,0,3,0,649,403,1,15,15,84,649,401,1,8,7,4,0,0,2,4,2,2,0,0,0,0,0,0,1,0,0,1,0,84
081010009042,624,238,247,129,5,4,0,1,0,340,224,0,8,7,45,340,220,0,2,3,1,0,0,6,0,0,4,0,0,0,0,1,0,0,2,0,0,0,45
081010009043,1072,333,510,218,6,4,1,0,0,595,399,1,8,12,57,595,398,1,5,2,5,0,0,1,2,3,1,0,0,0,0,0,0,0,1,0,1,0,57
081010009051,847,359,295,165,15,4,4,5,0,455,286,12,14,5,75,455,285,12,6,1,2,3,0,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,75
081010009052,451,181,194,58,9,4,3,2,0,201,202,5,1,3,39,201,202,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,39
081010010001,798,355,337,83,8,4,8,3,0,331,409,3,2,11,42,331,409,2,2,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,42
081010010002,704,224,378,88,6,6,1,1,0,236,423,3,2,6,34,236,418,3,2,2,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,34
081010010003,506,194,234,67,4,3,1,3,0,216,237,0,6,6,41,216,236,0,1,2,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,0,41
081010010004,520,183,277,49,2,3,2,4,0,168,308,0,3,6,35,168,307,0,0,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,35
081010011001,523,205,249,56,6,1,1,5,0,157,332,2,3,1,28,157,331,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,28
081010011002,499,191,268,32,2,5,0,1,0,176,297,2,2,3,19,176,294,2,0,0,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,19
081010011003,519,204,250,56,3,3,2,1,0,182,308,1,1,2,25,182,306,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25
081010012001,546,197,290,46,3,7,1,2,0,160,350,0,4,1,31,160,348,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,31
081010012002,596,220,300,68,2,2,2,2,0,173,390,2,2,3,26,173,385,2,0,1,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,26
081010014001,889,381,387,94,12,4,5,6,0,458,345,0,7,7,72,458,344,0,3,2,1,1,1,2,0,0,1,1,0,0,0,0,2,0,0,0,1,0,72
081010015001,850,316,386,128,11,3,4,2,0,494,240,3,12,6,95,494,238,3,2,0,1,3,0,3,4,0,2,1,2,1,0,1,0,0,0,0,0,0,95
081010015002,596,192,286,104,11,2,0,1,0,352,160,2,4,7,71,352,159,2,2,2,0,0,0,2,0,3,1,0,0,0,2,0,0,0,0,0,0,0,71
081010016001,559,193,235,126,3,2,0,0,0,361,122,0,1,8,67,361,121,0,0,1,2,1,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,67
081010016002,788,296,287,189,12,1,0,3,0,507,189,9,3,15,65,507,187,9,0,0,2,1,0,0,2,3,2,2,2,1,1,0,3,1,0,0,0,0,65
081010017001,855,309,399,133,5,5,1,3,0,464,294,5,6,15,71,464,294,5,2,2,3,0,0,1,2,1,0,0,0,0,0,0,7,0,0,0,2,0,71
081010017002,1389,452,646,271,12,6,0,2,0,784,472,6,12,18,97,784,472,6,2,1,3,5,1,1,1,6,0,0,0,0,3,0,5,0,0,0,0,0,97
081010017003,1055,333,421,289,10,0,2,0,0,616,289,14,8,16,112,616,287,14,1,9,1,1,0,1,4,4,2,0,2,0,0,0,0,0,0,0,0,0,112
081010018001,520,223,181,109,3,3,1,0,0,309,167,0,2,9,33,309,166,0,0,0,3,0,0,0,2,2,1,1,1,0,0,0,1,0,0,0,0,1,33
081010018002,535,195,240,92,4,2,1,1,0,304,183,2,3,2,41,304,183,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41
081010018003,458,179,187,81,4,4,1,2,0,245,164,0,2,4,43,245,162,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,2,0,0,0,43
081010019001,492,217,180,82,6,4,1,2,0,276,162,7,3,7,37,276,161,6,2,3,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,37
081010019002,426,151,191,75,5,2,0,2,0,211,169,2,2,8,34,211,169,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,34
081010020001,399,162,180,49,4,2,0,2,0,155,198,2,2,4,38,155,197,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,38
081010020002,420,175,196,43,2,1,2,1,0,170,206,0,0,4,40,170,206,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40
081010020003,412,157,188,56,4,6,0,1,0,179,187,3,5,7,31,179,186,3,1,0,0,1,0,1,1,0,1,4,0,0,1,1,0,1,0,0,0,0,31
081010020004,503,195,236,59,5,4,1,3,0,181,264,17,1,2,38,181,263,17,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38
081010021001,333,145,143,34,4,4,0,3,0,116,177,4,0,6,30,116,177,4,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,30
081010021002,483,178,251,39,5,3,3,4,0,164,291,3,3,3,19,164,291,3,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19
081010022001,493,171,235,71,7,4,3,2,0,186,262,1,5,8,31,186,261,1,1,2,1,0,2,1,0,2,1,0,0,0,0,1,2,0,0,0,0,0,31
081010022002,505,200,219,66,6,4,6,4,0,231,226,3,2,5,38,231,226,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,38
081010023001,543,200,252,73,10,3,1,4,0,221,293,1,3,7,18,221,291,1,0,2,1,1,1,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,18
