BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_lib,party_grn,party_con,party_ain,party_scl,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_10,eth2_30,eth2_66,eth2_23,eth2_34,eth2_21,eth2_35,eth2_14,eth2_12,eth2_55,eth2_13,eth2_32,eth2_61,eth2_85,eth2_29,eth2_33,eth2_38,eth2_15,eth2_57,eth2_19,eth2_26,eth2_59,eth2_unk
250092605002,544,336,134,63,4,2,0,1,1,3,0,444,48,0,6,8,38,444,48,0,0,2,0,2,0,2,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,38
250092605003,885,501,271,98,4,1,1,0,0,9,0,666,110,4,6,16,83,666,108,4,1,3,2,3,4,0,5,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,83
250092606001,775,459,215,88,1,0,1,2,0,9,0,555,108,3,8,16,85,555,105,3,1,9,3,3,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
250092606002,725,439,201,64,6,2,0,2,0,11,0,452,193,1,15,10,54,452,189,1,1,3,4,9,5,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54
250092606003,691,381,257,43,4,1,0,0,0,5,0,285,343,6,11,7,39,285,340,6,3,4,3,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39
250092607001,1481,901,423,124,5,1,2,1,0,24,0,890,360,29,20,36,146,890,358,29,4,14,2,5,4,2,8,3,4,3,1,1,1,1,1,2,0,0,0,0,1,1,146
250092607002,1647,988,439,189,8,1,2,4,0,16,0,1157,264,15,39,35,137,1157,259,15,10,11,5,4,3,17,15,2,1,2,4,0,2,0,0,0,0,0,1,0,1,0,137
250092608001,1350,747,464,110,8,0,0,3,0,18,0,642,571,25,11,19,82,642,563,25,4,8,8,1,1,1,5,3,1,0,0,0,1,2,1,1,0,1,0,0,0,0,82
250092608002,1398,751,517,107,6,5,0,1,0,11,0,604,625,32,11,19,107,604,620,32,9,7,5,1,5,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,107
250092609001,754,465,199,77,5,1,1,0,0,6,0,538,112,1,14,20,69,538,109,1,2,12,3,0,3,11,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,69
250092609002,782,465,238,67,5,0,0,0,0,7,0,420,249,18,11,17,67,420,247,18,2,7,2,3,2,4,3,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,67
250092609003,636,360,214,50,2,0,0,2,0,8,0,305,256,6,5,10,54,305,251,6,1,6,5,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,54
250092609004,1342,746,439,139,4,0,3,0,0,11,0,870,288,13,33,50,88,870,283,13,11,29,5,4,6,9,6,4,2,6,1,1,0,0,2,0,0,0,0,1,0,0,88
250092610001,669,404,187,66,4,0,1,1,0,6,0,510,84,6,7,8,54,510,81,6,2,4,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,54
250092610002,1132,705,314,92,6,2,0,2,0,11,0,806,191,11,7,20,97,806,186,11,2,4,5,3,1,1,13,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,97
250092610003,876,540,231,93,3,1,1,0,0,7,0,668,84,6,20,21,77,668,81,6,10,4,3,4,3,4,9,0,0,1,0,1,3,0,0,0,0,1,0,0,1,0,77
250092611011,1282,818,289,152,8,2,2,1,0,10,0,1041,65,6,20,20,130,1041,64,5,3,8,1,1,5,6,4,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,130
250092611012,950,589,228,121,3,1,4,0,0,4,0,762,62,4,9,23,90,762,57,4,2,1,5,3,4,3,12,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,90
250092611013,1509,925,314,238,14,1,2,1,0,14,0,1227,72,8,19,37,146,1227,65,8,11,15,7,3,5,0,13,2,0,1,0,0,0,3,0,0,0,3,0,0,0,0,146
250092611021,2009,1218,544,209,9,0,1,1,0,27,0,1437,301,27,27,50,167,1437,293,27,4,17,8,10,16,8,8,1,1,0,2,6,0,0,1,0,0,1,1,0,0,0,167
250092611022,1667,1051,382,209,10,2,1,1,0,11,0,1261,145,15,30,70,146,1261,138,14,10,42,7,13,8,3,12,1,2,2,1,0,0,0,4,1,1,0,0,0,0,0,146
250092621001,827,560,156,98,6,1,0,0,1,5,0,698,26,0,5,10,88,698,22,0,1,1,4,0,4,0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,88
250092621002,2024,1336,377,291,8,2,1,0,0,9,0,1737,55,4,11,23,194,1737,42,4,0,8,13,1,2,7,3,2,1,4,0,0,5,0,0,0,0,0,0,0,0,0,194
250092621003,1001,665,220,101,2,0,2,1,0,10,0,852,22,0,5,30,92,852,20,0,3,1,2,0,9,0,6,0,1,5,0,0,2,2,2,3,0,0,0,1,0,0,92
250092621004,1319,833,300,171,5,0,0,1,0,9,0,1127,37,1,7,30,117,1127,32,1,1,11,5,3,4,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,117
250092631001,1308,799,321,170,4,1,0,0,0,13,0,1136,29,0,14,16,113,1136,26,0,5,5,3,1,2,1,6,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,113
250092631002,813,495,193,118,2,0,0,1,0,4,0,680,21,0,9,20,83,680,17,0,3,5,4,2,1,2,5,1,1,4,0,5,0,0,0,0,0,0,0,0,0,0,83
250092631003,1443,876,333,214,4,1,2,0,0,13,0,1218,37,3,14,16,155,1218,30,3,5,2,7,2,2,4,3,1,1,6,0,3,0,0,0,0,0,0,0,0,1,0,155
250092641001,1607,1062,322,205,5,2,1,2,0,8,0,1403,56,0,14,18,116,1403,47,0,2,6,9,7,1,0,10,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,116
250092641002,1456,957,301,176,5,1,1,2,0,13,0,1258,49,0,5,20,124,1258,44,0,4,4,5,0,5,0,5,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,124
250092641003,2061,1316,367,350,6,3,3,3,0,13,0,1771,69,4,16,41,160,1771,55,4,4,4,14,7,9,0,11,3,2,11,0,0,3,0,0,0,0,0,0,0,0,3,160
250092651011,587,368,153,61,0,0,0,1,0,4,0,489,11,0,4,9,74,489,8,0,2,2,3,1,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74
250092651012,627,385,150,83,4,0,0,0,0,5,0,547,9,1,4,8,58,547,9,1,1,0,0,3,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,58
250092651013,749,452,152,132,6,1,1,1,1,3,0,627,22,1,13,7,79,627,18,1,9,5,4,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,79
250092651014,850,559,130,153,1,0,0,2,0,5,0,688,27,0,17,14,104,688,24,0,4,2,3,4,9,2,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,104
250092651021,1141,739,202,188,2,1,0,1,1,7,0,977,30,0,14,25,95,977,23,0,2,3,7,1,8,2,5,4,5,3,0,0,2,3,1,0,0,0,0,0,0,0,95
250092651022,1069,690,177,190,1,1,1,0,0,9,0,916,28,0,13,22,90,916,22,0,6,6,6,4,7,0,4,0,3,2,0,1,0,2,0,0,0,0,0,0,0,0,90
250092651023,1234,810,241,170,6,0,1,2,0,4,0,1051,36,0,13,16,118,1051,35,0,4,8,1,3,4,1,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,118
250092661001,595,376,135,77,2,1,0,0,0,4,0,519,6,1,3,11,55,519,6,1,1,7,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55
250092661002,676,431,156,75,9,2,0,0,1,2,0,594,9,2,4,11,56,594,9,2,1,5,0,0,2,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,56
250092661003,635,404,155,66,2,1,3,0,0,4,0,540,20,0,7,3,65,540,15,0,3,1,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65
250092661004,719,463,163,85,7,0,0,0,0,1,0,615,13,1,9,13,68,615,12,1,2,3,1,3,4,0,2,1,2,0,0,0,0,1,2,0,1,0,0,1,0,0,68
250092661005,891,564,174,139,2,0,1,2,0,9,0,750,41,0,8,16,76,750,37,0,1,5,4,4,5,0,1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,76
250092662001,1322,826,333,142,8,2,2,2,0,7,0,1083,55,10,16,24,134,1083,50,10,4,8,5,6,8,0,2,2,3,2,1,2,1,0,0,1,0,0,0,0,0,0,134
250092662002,1332,807,371,128,7,1,3,4,0,11,0,1151,41,5,10,20,105,1151,34,4,2,1,7,4,10,0,7,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,105
250092662003,985,640,248,83,5,0,1,5,1,2,0,874,23,0,6,6,76,874,21,0,1,1,2,4,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,76
250092663001,1224,709,364,130,10,0,0,3,0,8,0,1072,37,4,9,14,88,1072,32,4,2,0,5,2,4,1,2,3,1,1,0,0,1,0,2,1,2,0,0,0,0,1,88
250092663002,1471,866,389,191,7,4,0,3,0,11,0,1244,40,0,14,37,136,1244,35,0,2,10,5,5,14,3,3,2,0,1,1,3,0,1,1,1,1,0,0,1,0,2,136
250092664001,620,387,179,47,3,0,0,0,0,4,0,520,21,0,2,14,63,520,21,0,1,5,0,0,2,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,63
250092664002,637,395,162,62,9,4,0,0,1,4,0,548,24,0,2,12,51,548,24,0,1,6,0,0,0,0,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,51
250092664003,538,343,145,42,2,0,0,0,0,6,0,456,9,0,4,10,59,456,9,0,2,4,0,2,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,59
250092664004,595,348,155,77,5,1,0,1,1,7,0,504,19,0,7,6,59,504,15,0,1,2,4,5,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59
250092671021,1113,753,216,130,3,0,2,2,0,7,0,952,49,0,10,20,82,952,40,0,2,4,9,2,6,1,4,1,4,0,0,2,0,0,0,1,2,0,0,0,0,1,82
250092671022,1231,802,255,158,6,2,3,0,0,5,0,1054,37,3,30,20,87,1054,30,3,5,3,7,5,11,17,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,87
250092671023,871,600,132,127,4,0,1,2,0,5,0,736,23,1,4,21,86,736,19,1,0,8,4,1,2,3,2,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,86
250092671024,556,392,92,65,3,0,0,2,0,2,0,470,16,0,5,13,52,470,11,0,2,1,5,0,7,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,52
250092671031,516,342,104,63,3,0,1,0,0,3,0,435,16,0,0,12,53,435,16,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
250092671032,841,539,172,122,4,0,0,0,0,4,0,727,24,1,1,24,64,727,19,1,0,14,5,0,1,0,6,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,64
250092671041,1628,1065,355,182,9,1,2,3,0,11,0,1403,30,7,22,23,143,1403,25,7,6,8,5,2,7,9,2,4,1,0,0,0,1,1,1,2,1,0,0,0,0,0,143
250092681001,596,375,133,81,0,1,0,0,0,6,0,493,18,0,8,9,68,493,17,0,2,4,1,1,2,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,68
250092681002,1415,878,328,195,4,0,0,0,1,9,0,1235,37,3,10,33,97,1235,34,3,3,12,3,3,7,0,10,2,2,0,0,2,1,0,0,0,0,0,0,0,0,1,97
250092682001,1035,554,376,91,5,0,0,1,0,8,0,881,15,0,12,39,88,881,12,0,7,10,3,1,8,1,14,2,1,2,0,0,2,3,0,0,0,0,0,0,0,0,88
250092682002,825,482,249,80,2,1,1,1,0,9,0,700,9,0,20,21,75,700,6,0,3,9,3,3,3,0,6,4,10,0,0,0,1,0,0,2,0,0,0,0,0,0,75
250092682003,1442,883,367,173,4,2,0,0,1,12,0,1179,40,0,28,29,166,1179,34,0,14,14,6,6,7,2,2,1,3,3,0,3,0,0,0,0,0,0,0,1,0,0,166
250092682004,50,27,17,6,0,0,0,0,0,0,0,39,0,0,1,1,9,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
250092682005,1707,1004,461,217,7,3,3,1,0,11,0,1481,32,2,19,43,130,1481,29,2,10,11,3,3,8,3,3,3,0,3,0,1,5,0,0,6,4,0,0,0,0,0,130
250092683001,1003,589,317,80,2,1,3,1,1,9,0,857,23,3,12,13,95,857,21,2,3,4,2,3,6,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,95
250092683002,1187,684,391,95,4,3,1,1,0,8,0,1029,23,1,11,30,93,1029,22,1,5,8,1,2,6,1,9,2,1,0,0,1,1,0,0,3,1,0,0,0,0,0,93
250092683003,840,471,267,85,6,0,0,3,0,8,0,732,23,0,6,11,68,732,19,0,3,1,4,1,3,2,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,68
250092683004,531,305,177,42,3,2,0,1,0,1,0,434,19,0,4,11,63,434,18,0,2,3,1,2,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,63
250092684001,889,489,308,83,3,1,0,2,0,3,0,736,14,3,16,15,105,736,13,3,1,7,1,4,5,2,0,3,5,2,0,0,1,0,0,0,0,0,0,1,0,0,105
250092684002,1136,633,394,90,3,3,0,1,1,11,0,953,28,0,20,24,111,953,25,0,11,8,3,5,4,1,3,2,1,3,0,0,1,1,2,0,1,0,0,0,0,1,111
250092684003,1527,919,425,160,6,2,0,3,2,10,0,1297,31,0,9,28,162,1297,26,0,2,7,5,1,8,2,5,4,0,1,0,3,1,0,0,0,1,0,0,0,0,2,162
250092691001,920,601,201,113,1,1,0,1,0,2,0,783,33,2,9,8,85,783,28,2,4,3,5,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,85
250092691002,1718,1072,412,215,3,1,2,1,0,12,0,1501,25,0,9,22,161,1501,22,0,3,5,3,4,7,0,4,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,161
250092691003,850,522,193,125,3,0,0,1,0,6,0,721,14,0,10,24,81,721,14,0,3,4,0,2,5,2,5,1,2,1,0,4,2,0,0,3,0,0,0,0,0,0,81
250092691004,765,467,169,116,1,0,1,0,2,9,0,666,7,0,3,17,72,666,5,0,1,2,2,0,8,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1,72
250092691005,1155,783,202,154,4,2,1,1,1,7,0,1002,33,3,16,20,81,1002,28,3,7,4,5,2,3,0,6,1,4,2,0,0,1,0,0,3,0,0,1,0,2,0,81
250092701001,2272,1540,426,283,9,0,0,2,0,12,0,1950,64,1,21,31,205,1950,49,1,10,4,15,4,11,1,7,1,5,2,0,1,0,0,1,0,3,0,0,0,0,1,205
250092701002,1225,838,172,207,3,1,1,1,0,2,0,1038,22,1,22,25,117,1038,18,1,10,6,4,0,5,0,4,3,6,6,1,0,0,0,0,0,2,1,2,0,0,0,117
250092701003,1212,828,177,191,3,0,2,1,0,10,0,1066,26,0,8,18,94,1066,24,0,1,5,2,1,7,1,2,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,94
250099901000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250277001001,729,502,106,111,3,1,1,1,0,4,0,625,23,0,6,3,72,625,22,0,1,1,1,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
250277001002,651,437,126,78,4,0,1,0,0,5,0,571,10,2,6,10,52,571,9,2,3,5,1,0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,52
250277001003,640,412,145,69,4,1,0,1,0,8,0,537,19,3,6,7,68,537,19,3,6,3,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,68
250277001004,1416,877,282,225,13,0,1,0,2,16,0,1240,37,0,5,23,111,1240,34,0,3,7,3,0,8,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111
250277001005,537,346,88,96,3,0,1,0,0,3,0,465,8,6,1,10,47,465,8,6,0,1,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
250277001006,448,304,90,47,2,0,1,0,0,4,0,393,12,1,2,7,33,393,12,1,2,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,33
250277011011,1338,936,208,171,7,2,2,1,0,11,0,1112,62,3,19,20,122,1112,56,3,10,5,6,4,10,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,122
250277011012,882,587,140,134,13,0,0,0,0,8,0,748,39,0,5,12,78,748,38,0,1,6,1,1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,78
250277011013,1039,694,170,161,1,2,1,0,1,9,0,902,35,0,6,16,80,902,31,0,1,2,4,3,5,1,2,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0,80
250277011021,782,509,137,122,8,0,1,1,0,4,0,656,36,3,9,6,72,656,31,3,3,2,5,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,72
250277011022,511,338,105,56,5,0,1,0,0,6,0,419,36,0,8,6,42,419,36,0,7,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42
250277011023,380,243,72,55,5,1,0,0,0,4,0,349,2,0,2,2,25,349,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
250277011024,463,288,100,66,0,1,2,0,0,6,0,371,34,1,5,1,51,371,34,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
250277022011,937,702,120,99,6,0,0,0,1,9,0,806,25,2,7,11,86,806,18,2,4,3,7,2,2,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,86
250277022021,1236,832,201,179,6,1,0,3,0,14,0,1078,41,2,4,18,93,1078,39,2,1,4,2,0,7,3,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,93
250277031001,512,322,110,64,5,0,0,0,1,10,0,404,27,1,7,7,66,404,23,1,1,0,4,2,4,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,66
250277031002,598,408,107,64,11,0,1,0,0,7,0,484,49,2,2,10,51,484,47,2,1,3,2,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51
250277031003,1388,1009,197,162,11,2,0,0,0,7,0,1187,49,3,3,22,124,1187,48,3,0,3,1,3,15,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,124
250277032001,755,536,129,73,7,4,0,0,0,6,0,640,33,3,4,13,62,640,33,3,2,0,0,1,5,0,0,1,0,3,0,0,0,0,0,1,0,0,2,0,0,0,62
250277032002,924,655,128,124,5,1,0,0,0,11,0,804,16,2,4,21,77,804,15,2,1,4,1,2,4,0,0,0,1,4,0,0,3,4,0,1,1,0,0,0,0,0,77
250277032003,610,413,127,55,4,0,0,1,0,10,0,510,22,2,4,13,59,510,19,2,1,4,3,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
250277033001,1289,887,196,181,9,3,1,1,0,11,0,1068,77,5,11,12,116,1068,74,5,0,1,3,9,7,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,116
250277033002,1123,782,163,159,5,1,3,1,0,9,0,955,42,1,5,21,99,955,39,1,1,5,3,0,8,0,0,0,1,3,0,0,0,0,0,3,1,2,0,0,0,0,99
250277042011,1312,943,176,178,5,3,0,2,0,5,0,1134,41,6,0,21,110,1134,38,6,0,4,3,0,5,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,0,1,110
250277042021,968,624,213,115,9,1,1,2,0,3,0,842,16,1,7,18,84,842,13,1,2,8,3,3,1,0,6,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,84
250277051011,825,573,112,130,5,0,2,0,0,3,0,703,30,1,2,6,83,703,29,1,1,1,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,83
250277051012,848,609,123,109,3,0,1,0,0,3,0,720,25,5,7,8,83,720,25,5,1,0,0,4,1,1,2,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,83
250277051013,882,611,136,123,3,0,1,0,0,8,0,751,34,0,5,12,80,751,33,0,2,2,1,0,1,0,6,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,80
250277051021,419,305,63,48,1,0,0,0,0,2,0,376,12,0,1,0,30,376,9,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
250277051022,1097,724,172,183,9,0,1,1,1,6,0,961,29,6,10,13,78,961,29,6,2,7,0,4,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,78
250277051023,445,302,73,65,2,0,0,0,0,3,0,379,15,1,4,5,41,379,15,1,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41
250277051024,969,691,167,102,2,0,0,1,0,6,0,844,24,3,0,8,90,844,22,3,0,0,2,0,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,90
250277061001,2157,1496,317,320,8,0,0,2,0,14,0,1813,75,0,12,48,209,1813,72,0,2,15,3,1,10,3,16,0,3,5,0,0,0,0,0,0,0,1,0,2,0,2,209
250277061002,1168,833,159,162,3,3,2,0,0,6,0,1020,26,0,7,21,94,1020,19,0,1,5,7,3,7,0,0,0,3,2,0,1,0,1,0,1,1,0,0,0,0,1,94
250277071001,1000,641,211,127,9,2,1,0,0,9,0,803,98,6,8,16,69,803,96,6,2,6,2,0,1,2,0,1,1,4,0,0,0,0,0,1,1,1,0,1,0,3,69
250277071002,1450,885,371,168,9,1,0,0,0,16,0,1204,103,4,13,33,93,1204,97,4,4,10,6,6,10,1,4,0,1,4,1,0,0,1,0,1,0,0,1,0,0,1,93
250277072001,524,329,124,62,6,0,0,1,1,1,0,414,46,4,10,8,42,414,46,4,8,3,0,1,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,42
250277072002,637,371,177,77,3,0,2,0,0,7,0,517,38,3,4,9,66,517,38,2,0,2,0,4,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66
250277073001,617,382,148,74,2,0,2,0,0,9,0,503,48,2,3,8,53,503,48,2,2,0,0,0,3,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,53
250277073002,1091,679,283,110,6,0,2,2,1,8,0,864,92,5,21,14,95,864,91,5,5,4,1,3,5,8,4,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,95
250277073003,528,336,117,60,5,4,0,1,0,5,0,398,62,7,11,5,45,398,62,7,1,0,0,3,2,3,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,45
250277074001,1677,1080,377,193,3,1,0,5,2,16,0,1401,104,7,12,26,127,1401,96,7,3,9,8,2,8,2,4,2,0,1,0,0,1,0,1,0,0,2,2,1,0,0,127
250277074002,715,467,177,59,3,2,0,1,0,6,0,588,45,1,15,9,57,588,41,1,8,2,4,1,4,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,57
250277074003,670,423,161,71,8,0,1,1,0,5,0,542,45,4,6,12,61,542,43,4,3,6,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,61
250277075001,1131,713,271,127,6,2,1,2,1,8,0,900,99,10,10,29,83,900,95,10,1,4,4,4,10,0,3,1,1,5,0,4,3,0,0,0,0,1,0,1,1,0,83
250277075002,756,492,160,92,2,1,1,0,0,8,0,615,51,6,9,12,63,615,50,6,8,0,1,0,2,1,4,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,63
250277075003,1213,752,299,142,4,0,2,0,0,14,0,925,101,7,30,20,130,925,94,7,5,9,7,11,6,4,0,5,3,5,0,0,0,0,0,0,0,2,0,0,0,0,130
250277081001,1155,781,200,152,5,5,1,1,0,10,0,997,30,4,6,12,106,997,25,4,4,1,5,2,5,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,106
250277081002,725,489,113,115,3,0,0,1,0,4,0,631,18,0,5,10,61,631,16,0,0,3,2,1,2,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,61
250277081003,1886,1248,316,286,8,3,3,1,0,21,0,1602,70,8,20,16,170,1602,70,8,3,7,0,6,0,0,4,3,6,3,0,0,1,0,1,0,0,2,0,0,0,0,170
250277081004,1326,896,216,184,15,1,2,2,0,10,0,1130,37,6,12,27,114,1130,35,6,6,4,2,1,8,1,4,0,2,0,0,0,0,7,0,4,0,0,0,0,0,0,114
250277081005,955,624,168,146,7,1,1,2,0,6,0,815,25,0,3,13,99,815,20,0,1,1,5,0,1,1,7,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,99
250277091001,1444,936,264,222,7,0,3,0,0,12,0,1155,98,2,23,32,134,1155,92,2,11,13,6,8,6,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,134
250277091002,894,593,206,89,3,0,0,0,0,3,0,730,84,8,1,9,62,730,80,8,1,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62
250277091003,622,383,171,56,2,2,1,0,0,7,0,313,208,11,18,11,61,313,205,11,7,6,3,1,1,6,0,0,0,0,0,1,1,0,0,0,0,3,1,0,1,0,61
250277092011,1492,1014,313,141,3,0,0,3,0,18,0,1245,90,12,8,22,115,1245,82,12,3,3,8,3,8,0,2,1,0,3,0,0,0,0,1,1,0,1,1,0,0,0,115
250277092012,705,480,168,46,2,1,0,2,0,6,0,533,107,9,5,5,46,533,102,9,0,2,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,46
250277092013,1606,1016,413,153,5,1,2,1,0,15,0,1048,328,26,35,36,133,1048,320,26,13,15,8,9,4,7,2,3,2,1,1,0,2,2,0,2,0,0,0,0,0,0,133
250277092014,1394,929,291,153,5,1,2,1,0,12,0,1080,83,23,32,22,154,1080,77,23,11,3,6,7,9,0,3,3,4,0,6,0,1,0,1,2,1,1,0,0,0,0,154
250277092031,497,315,112,68,0,0,0,0,0,2,0,340,34,10,38,15,60,340,31,10,5,6,3,21,1,7,3,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,60
250277092032,665,412,183,59,4,2,1,0,0,4,0,438,109,34,14,15,55,438,106,34,3,6,3,3,2,1,3,2,2,1,0,0,1,1,0,0,1,0,0,3,0,0,55
250277092033,603,380,157,58,3,3,1,0,0,1,0,438,86,9,16,16,38,438,86,9,3,8,0,2,5,1,1,7,1,0,1,0,0,1,0,0,0,1,0,0,0,0,38
250277092041,782,495,196,78,4,0,1,1,0,7,0,555,102,36,14,10,65,555,97,36,3,4,5,5,1,0,2,1,1,0,3,1,0,0,0,0,2,1,0,0,0,0,65
250277092042,545,298,178,55,4,1,2,1,1,5,0,317,140,25,11,4,48,317,137,25,5,1,3,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,48
250277092043,1220,812,251,135,10,1,1,1,1,8,0,866,161,10,44,18,121,866,153,10,12,12,8,10,2,9,0,8,3,1,0,0,1,0,1,0,1,0,0,2,0,0,121
250277094001,1471,898,388,158,4,3,1,0,0,19,0,888,373,36,32,25,117,888,362,36,9,9,11,3,6,7,0,2,2,0,3,1,0,0,0,6,0,5,0,1,0,0,117
250277094002,756,437,230,75,6,3,0,0,0,5,0,448,194,13,37,4,60,448,194,13,12,2,0,3,1,9,0,0,2,0,1,0,1,0,0,0,0,6,0,4,0,0,60
