BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_23,eth2_10,eth2_30,eth2_21,eth2_14,eth2_81,eth2_34,eth2_32,eth2_12,eth2_29,eth2_61,eth2_35,eth2_85,eth2_33,eth2_15,eth2_66,eth2_55,eth2_19,eth2_38,eth2_26,eth2_13,eth2_59,eth2_unk
131451201982,632,186,137,309,0,0,451,14,114,15,6,32,451,106,14,8,6,3,5,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
131451201983,678,223,198,257,0,0,477,8,159,2,5,27,477,147,8,12,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
131451201984,823,351,151,321,0,0,480,14,273,1,6,49,480,251,13,22,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,49
131451201985,872,152,260,460,0,0,705,26,72,5,4,60,705,71,26,1,0,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60
131451202001,1131,305,356,470,0,0,804,21,217,2,18,69,804,201,21,16,0,0,5,1,0,8,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,69
131451202002,1013,161,376,476,0,0,860,26,72,3,5,47,860,64,26,8,0,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
131451203011,1117,301,368,448,0,0,806,30,207,5,1,68,806,198,30,9,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,68
131451203012,1458,488,483,487,0,0,922,65,376,4,13,78,922,352,65,24,0,1,1,0,2,3,1,0,0,2,1,1,1,0,0,0,1,0,0,0,1,2,78
131451203021,2129,423,794,912,0,0,1610,88,236,30,21,144,1610,215,87,21,12,11,5,2,3,2,7,1,1,0,0,0,5,0,0,1,0,0,0,1,0,0,144
131451203022,901,92,308,501,0,0,780,31,10,8,4,68,780,9,31,1,6,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
131451203023,2106,305,773,1028,0,0,1682,90,141,20,24,149,1682,139,84,2,8,5,4,4,2,4,8,1,0,0,0,3,0,0,0,6,1,1,0,0,0,2,149
131451204011,1844,319,590,935,0,0,1442,61,179,23,16,123,1442,175,58,4,6,9,3,2,3,4,1,0,2,0,1,3,2,0,0,3,1,0,0,0,1,0,123
131451204012,1904,370,685,849,0,0,1504,76,198,18,12,96,1504,192,75,6,8,6,1,0,2,4,3,0,1,0,0,2,2,0,0,1,0,1,0,0,0,0,96
131451204013,1357,303,508,546,0,0,966,72,219,13,12,75,966,193,72,26,2,7,3,0,3,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,75
131451204031,625,242,211,172,0,0,346,33,208,4,9,25,346,188,33,20,1,0,4,2,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25
131451204032,1958,548,629,781,0,0,1342,114,378,18,10,96,1342,355,109,23,0,6,1,2,7,4,1,0,3,0,0,0,0,1,0,5,0,0,0,0,0,0,96
131451204041,938,315,314,309,0,0,596,26,249,5,8,54,596,234,26,15,0,2,3,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,54
131451204042,1128,268,359,501,0,0,828,49,182,13,6,50,828,165,49,17,3,3,0,0,4,0,3,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,50
131451204043,2056,465,677,914,0,0,1532,73,299,11,20,121,1532,283,73,16,1,2,5,3,4,7,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,121
131999705011,515,114,143,258,0,0,417,11,62,4,0,21,417,60,11,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
131999705012,896,310,233,353,0,0,638,13,198,7,2,38,638,186,13,12,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
131999705013,498,424,44,30,0,0,61,7,421,1,2,6,61,400,7,21,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
131999705021,792,255,244,293,0,0,580,9,160,6,13,24,580,151,9,9,4,1,6,0,1,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,24
131999705022,492,230,124,138,0,0,255,8,191,2,6,30,255,172,8,19,1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30
131999705023,526,368,95,63,0,0,177,3,330,3,2,11,177,307,3,23,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
131999706001,544,285,111,148,0,0,278,4,237,0,5,20,278,221,4,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
131999706002,787,198,248,341,0,0,631,10,85,13,5,43,631,77,10,8,5,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
131999706003,667,275,164,228,0,0,414,13,211,2,5,22,414,196,13,15,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,22
131999707011,1422,814,338,270,0,0,574,28,761,7,9,43,574,689,28,72,1,2,2,0,1,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43
131999707012,780,325,186,269,0,0,452,18,268,9,3,30,452,253,17,15,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30
131999707021,1305,423,445,437,0,0,878,18,338,3,8,60,878,309,18,29,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60
131999707022,1456,329,487,640,0,0,1085,31,253,4,4,79,1085,227,31,26,0,1,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79
131999707023,902,429,209,264,0,0,461,24,371,1,3,42,461,329,24,42,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,42
131999708011,1056,553,255,248,0,0,485,14,513,5,2,37,485,473,14,40,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
131999708012,526,116,152,258,0,0,447,5,45,2,1,26,447,39,5,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26
131999708013,1007,672,123,212,0,0,335,6,625,3,0,38,335,578,6,47,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
131999708021,611,272,126,213,0,0,353,7,226,4,2,19,353,212,7,14,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
131999708022,605,410,84,111,0,0,215,3,373,0,2,12,215,355,3,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
133059701001,874,93,253,528,0,0,773,12,44,4,7,34,773,42,12,2,0,3,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34
133059701002,819,57,262,500,0,0,733,16,8,2,3,57,733,8,16,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,57
133059701003,773,66,203,504,0,0,668,17,27,4,2,55,668,24,15,3,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,55
133059701004,586,67,162,357,0,0,509,12,42,5,2,16,509,38,12,4,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
133059702011,633,105,299,229,0,0,501,24,65,5,2,36,501,58,24,7,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
133059702012,1021,191,403,427,0,0,767,26,145,7,9,67,767,133,26,12,1,2,4,1,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,67
133059702013,768,84,267,417,0,0,675,21,35,3,3,31,675,34,21,1,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31
133059702021,384,63,192,129,0,0,305,19,44,1,3,12,305,39,19,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12
133059702022,673,134,299,240,0,0,496,25,95,4,4,49,496,93,25,2,2,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,49
133059702023,465,342,50,73,0,0,82,13,364,2,0,4,82,335,13,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
133059702024,1033,284,405,344,0,0,662,40,258,4,4,65,662,239,40,19,1,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,65
133059703001,903,291,227,385,0,0,585,34,244,4,2,34,585,225,33,19,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,34
133059703002,711,133,233,345,0,0,550,16,84,6,7,48,550,76,16,8,3,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,48
133059703003,774,336,185,253,0,0,401,34,298,9,2,30,401,278,34,20,7,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
133059703004,460,186,107,167,0,0,253,11,175,0,0,21,253,156,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
133059704001,1122,85,380,657,0,0,993,27,25,2,2,73,993,22,27,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73
133059704002,666,60,175,431,0,0,578,12,34,4,2,36,578,31,12,3,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36
133059704003,563,185,167,211,0,0,365,10,163,0,4,21,365,143,10,20,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21
133059705001,703,171,213,319,0,0,486,36,131,18,4,28,486,127,36,4,14,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28
133059705002,532,406,68,58,0,0,106,18,398,3,1,6,106,362,18,36,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
133059705003,520,106,148,266,0,0,408,13,63,8,0,28,408,61,13,2,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
133059705004,453,150,149,154,0,0,268,24,123,4,3,31,268,106,24,17,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
133059706001,1111,221,323,567,0,0,843,40,164,10,3,51,843,144,38,20,5,0,0,1,0,2,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,51
133059706002,782,108,205,469,0,0,672,20,50,3,7,30,672,43,20,7,1,0,0,1,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30
133059706003,756,59,357,340,0,0,647,23,17,5,4,60,647,10,21,7,0,1,1,0,0,2,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,60
132839601001,314,94,85,135,0,0,259,5,27,0,0,23,259,25,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
132839601002,347,88,103,156,0,0,291,4,27,1,6,18,291,25,4,2,1,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18
132839602001,578,197,157,224,0,0,432,4,123,3,1,15,432,112,4,11,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
132839602002,615,259,140,216,0,0,400,13,170,5,2,25,400,157,13,13,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25
132839602003,823,410,147,266,0,0,495,5,291,1,1,30,495,279,5,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30
132839602004,353,227,55,71,0,0,141,2,203,0,0,7,141,190,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
132839602005,926,488,153,285,0,0,473,5,423,1,2,22,473,401,5,22,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22
131210001001,725,404,192,129,0,0,526,25,23,20,26,105,526,20,25,3,3,9,7,1,3,1,11,1,4,1,0,0,2,0,0,0,0,0,1,0,0,0,105
131210001002,736,402,214,120,0,0,540,23,36,28,19,90,540,27,22,9,13,10,7,2,2,1,6,0,1,1,0,1,0,0,0,1,3,0,0,0,0,0,90
131210001003,1021,602,263,156,0,0,723,37,69,26,36,130,723,60,36,9,9,10,14,0,3,3,5,1,2,2,0,4,2,1,1,1,3,0,1,0,0,0,130
131210001004,849,537,168,144,0,0,588,40,45,16,24,136,588,28,40,17,6,6,5,1,1,2,8,2,2,0,3,1,1,0,0,0,2,0,0,0,0,0,136
131210001005,942,551,287,104,0,0,548,50,172,51,25,96,548,162,49,10,15,20,11,5,7,3,4,2,1,1,0,2,1,0,0,1,0,2,0,0,0,0,96
131210002011,770,445,217,108,0,0,517,29,85,40,20,79,517,78,29,7,14,10,11,5,8,4,4,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,79
131210002012,1152,677,312,163,0,0,859,56,38,35,28,136,859,27,55,11,13,15,12,1,5,3,4,3,0,0,1,0,0,3,0,1,0,1,1,0,0,0,136
131210002021,756,429,215,112,0,0,552,31,22,28,19,104,552,13,31,9,15,8,6,1,3,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104
131210002022,905,531,231,143,0,0,648,39,43,26,31,118,648,38,39,5,4,8,16,2,9,1,1,1,2,3,3,1,0,2,0,0,1,1,2,0,0,0,118
131210002023,804,506,185,113,0,0,593,39,29,29,28,86,593,25,37,4,15,8,8,1,4,0,11,1,1,1,0,5,1,0,0,2,0,0,0,0,0,1,86
131210004001,1303,834,326,143,0,0,603,47,491,28,33,101,603,422,47,69,12,9,12,3,3,4,3,2,1,1,1,1,0,5,0,0,3,0,1,0,0,0,101
131210004002,1039,619,294,126,0,0,757,30,96,37,23,96,757,86,30,10,15,11,12,4,0,0,5,0,7,0,0,1,0,0,0,0,1,0,3,0,0,1,96
131210005011,848,497,269,82,0,0,375,57,248,55,50,63,375,206,57,42,29,13,33,1,8,0,2,5,3,5,1,1,3,0,0,0,0,1,0,0,0,0,63
131210005012,606,381,184,41,0,0,168,36,287,56,23,36,168,247,36,40,21,26,7,0,8,4,5,3,0,0,0,0,2,1,0,0,0,0,1,1,0,0,36
131210005013,1053,609,384,60,0,0,454,78,357,56,31,77,454,318,77,39,26,18,12,5,5,4,6,3,0,0,0,1,1,0,1,1,1,0,0,1,0,0,77
131210005014,157,74,78,5,0,0,64,14,57,11,2,9,64,54,14,3,4,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
131210005021,754,454,158,142,0,0,533,24,91,11,18,77,533,79,24,12,2,6,5,1,1,1,3,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,77
131210005022,1224,614,302,308,0,0,898,46,103,30,29,118,898,85,46,18,12,9,11,1,3,3,4,1,2,1,0,2,2,0,1,0,0,1,0,0,0,4,118
131210006011,1202,754,393,55,0,0,435,70,568,39,23,67,435,515,70,53,11,18,8,4,5,8,2,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,67
131210006012,438,191,228,19,0,0,177,26,91,51,41,52,177,84,26,7,20,21,28,2,7,2,3,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,52
131210006013,634,273,321,40,0,0,304,56,110,59,35,70,304,110,56,0,18,24,30,4,7,0,0,2,4,0,0,0,0,0,0,0,0,2,2,0,0,0,70
131210006021,519,303,193,23,0,0,179,44,196,34,28,38,179,173,44,23,19,7,19,0,6,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,38
131210006022,331,197,106,28,0,0,115,26,106,39,21,24,115,105,26,1,11,17,13,4,3,1,1,0,1,2,0,2,1,1,0,0,0,1,0,2,0,0,24
131210006023,697,416,245,36,0,0,253,48,264,66,12,54,253,256,48,8,20,27,5,7,10,0,1,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,54
131210007001,751,500,176,75,0,0,395,32,241,19,8,56,395,222,32,19,4,9,3,0,5,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,56
131210007002,312,286,25,1,0,0,15,9,285,0,1,2,15,221,9,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
131210010011,382,128,226,28,0,0,203,40,32,60,17,30,203,30,40,2,21,24,5,5,7,2,4,2,3,1,1,0,0,1,0,0,1,0,0,0,0,0,30
131210010012,2344,1044,1126,174,0,0,1198,184,424,219,94,225,1198,407,182,17,100,70,48,8,29,5,13,8,9,5,1,4,5,2,0,2,1,1,0,1,1,1,225
131210010021,715,461,234,20,0,0,217,30,373,43,15,37,217,331,30,42,12,13,7,1,10,3,1,1,3,2,0,0,0,1,0,0,0,1,0,2,0,0,37
131210010022,799,202,564,33,0,0,366,57,103,135,38,100,366,101,56,2,59,58,18,3,9,6,9,2,4,1,0,0,1,1,0,1,0,1,0,0,1,0,100
131210011011,947,523,322,102,0,0,607,58,104,44,36,98,607,103,57,1,17,12,11,2,10,4,14,1,1,1,0,1,0,1,0,1,2,1,0,1,0,0,98
131210011012,499,261,179,59,0,0,329,37,37,23,23,50,329,35,36,2,12,7,12,1,2,1,2,1,0,0,0,2,1,3,0,1,0,0,0,1,0,0,50
131210011013,1086,558,428,100,0,0,619,69,180,62,57,99,619,170,67,10,29,17,27,4,8,10,6,5,0,2,1,1,0,3,0,2,2,1,0,2,0,0,99
131210011021,1312,694,482,136,0,0,749,80,242,64,35,142,749,198,79,44,28,11,14,5,12,3,6,2,3,4,0,2,0,0,0,1,1,0,1,2,0,0,142
131210011022,1431,603,650,178,0,0,857,87,184,101,60,142,857,177,87,7,43,36,27,11,6,5,7,3,2,4,6,1,0,3,1,0,1,0,1,1,0,1,142
131210012031,561,315,220,26,0,0,263,46,166,23,23,40,263,149,46,17,10,6,11,1,4,1,4,0,2,2,1,1,0,2,0,0,1,0,0,0,0,0,40
131210012032,969,604,287,78,0,0,511,50,259,35,30,84,511,222,50,37,12,18,14,0,3,4,3,2,2,0,0,4,0,2,0,0,1,0,0,0,0,0,84
131210012041,1104,620,363,121,0,0,750,71,86,51,29,117,750,78,70,8,21,20,12,3,4,2,2,2,3,1,2,0,5,1,0,1,0,0,1,0,0,0,117
131210012042,575,333,195,47,0,0,396,28,41,30,14,66,396,38,28,3,14,5,6,4,4,1,2,0,2,0,0,2,0,1,0,0,1,0,1,0,0,0,66
131210012051,737,393,271,73,0,0,456,74,79,39,18,71,456,73,74,6,12,14,6,6,3,3,4,2,1,0,0,0,1,0,0,0,2,0,0,2,0,0,71
131210012052,845,473,306,66,0,0,387,65,276,31,21,65,387,232,64,44,8,13,9,3,3,3,5,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,65
131210012061,677,346,261,70,0,0,443,46,58,47,20,63,443,54,46,4,16,23,6,2,4,2,6,0,2,3,0,0,0,2,0,0,0,0,0,0,0,1,63
131210012062,895,464,341,90,0,0,561,58,125,53,27,71,561,118,58,7,13,27,12,3,7,3,3,4,2,1,0,0,0,2,0,0,0,0,0,0,0,1,71
131210012063,730,353,310,67,0,0,437,48,82,62,32,69,437,78,47,4,29,25,18,3,4,1,5,2,1,1,2,1,0,1,0,1,0,0,0,0,0,0,69
131210013011,887,520,299,68,0,0,620,66,59,27,26,89,620,54,66,5,5,13,5,2,5,4,5,1,2,2,1,0,2,2,0,0,1,0,0,0,0,1,89
131210013012,865,520,292,53,0,0,533,54,157,21,16,84,533,133,54,24,3,12,3,3,1,4,3,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,84
131210013021,784,507,238,39,0,0,365,31,288,34,15,51,365,264,31,24,15,6,10,5,4,2,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,51
131210013022,871,550,233,88,0,0,548,48,136,30,18,91,548,125,47,11,10,11,9,1,4,3,4,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,91
131210014001,656,338,217,101,0,0,495,26,17,25,15,78,495,11,25,6,11,10,10,1,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,78
131210014002,580,319,198,63,0,0,382,33,69,28,12,56,382,61,32,8,13,8,4,3,2,1,1,2,1,0,0,1,0,2,0,1,0,0,0,0,0,0,56
131210014003,703,390,245,68,0,0,497,27,36,29,16,98,497,32,26,4,17,6,7,1,5,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,98
131210015011,876,528,276,72,0,0,599,41,110,25,26,75,599,99,41,11,7,5,16,5,5,2,2,1,1,0,1,2,1,0,0,0,0,0,1,1,1,0,75
131210015012,945,587,279,79,0,0,534,39,261,29,14,68,534,224,38,37,10,8,6,3,4,3,0,2,0,0,3,0,0,0,0,1,0,3,0,0,0,0,68
131210015021,953,521,291,141,0,0,717,40,39,32,15,110,717,33,40,6,20,6,10,1,2,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,110
131210015022,674,350,265,59,0,0,488,29,44,18,15,80,488,43,29,1,5,8,3,0,2,3,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,80
131210016001,988,592,311,85,0,0,686,54,94,30,26,98,686,86,54,8,18,6,10,0,3,1,3,4,2,2,1,1,1,0,1,0,2,0,0,0,0,1,98
131210016002,906,434,404,68,0,0,609,50,59,45,27,116,609,55,50,4,11,24,9,3,4,1,3,5,3,1,3,1,0,0,0,0,1,0,1,0,0,1,116
131210017011,640,511,99,30,0,0,159,21,405,10,12,33,159,350,20,55,4,2,4,1,1,3,2,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,33
131210017012,984,740,195,49,0,0,276,37,565,33,19,54,276,500,37,65,18,12,9,1,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
131210017021,1000,429,496,75,0,0,618,40,136,60,24,122,618,121,39,15,30,16,9,6,4,1,7,1,3,1,1,0,2,0,0,1,1,0,0,1,0,1,122
131210017022,1598,849,611,138,0,0,884,102,295,87,43,187,884,219,102,76,42,24,22,2,12,4,11,3,5,0,0,0,1,2,0,0,0,1,0,0,0,0,187
131210018011,531,474,39,18,0,0,57,19,440,4,4,7,57,385,19,55,1,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
131210018012,944,563,321,60,0,0,428,73,282,57,32,72,428,237,73,45,21,18,18,4,12,5,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,72
131210018021,944,693,214,37,0,0,383,57,401,35,24,44,383,336,55,65,16,10,8,3,4,4,0,1,1,1,2,2,0,0,0,2,0,0,1,0,0,0,44
131210018022,1053,779,220,54,0,0,326,56,558,36,22,55,326,489,56,69,13,12,9,0,7,1,4,3,3,1,1,1,0,0,1,0,0,0,0,0,0,1,55
131210019011,419,271,145,3,0,0,89,13,240,47,5,25,89,226,12,14,30,14,2,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25
131210019021,705,520,148,37,0,0,163,40,412,37,25,28,163,329,40,83,13,13,19,2,9,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,28
131210019022,1125,751,311,63,0,0,374,45,615,24,20,47,374,534,44,81,6,11,8,2,4,5,4,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,47
131210019023,1830,1576,231,23,0,0,201,40,1529,14,16,30,201,1280,40,249,3,4,2,1,6,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30
131210021001,1255,875,331,49,0,0,330,66,730,51,29,49,330,650,66,80,19,15,10,6,8,4,7,0,2,2,0,1,0,0,0,0,4,0,0,1,0,0,49
131210021002,546,501,38,7,0,0,33,7,489,5,5,7,33,440,7,49,2,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
131210021003,811,647,146,18,0,0,148,31,574,17,22,19,148,520,31,54,6,8,3,1,0,6,2,1,2,3,2,1,0,1,0,0,1,0,0,0,0,1,19
131210023001,758,723,32,3,0,0,17,13,717,0,5,6,17,658,13,59,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
131210023002,417,391,21,5,0,0,17,7,386,0,5,2,17,334,7,52,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
131210023003,572,533,31,8,0,0,26,7,533,0,4,2,26,470,7,63,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
131210024001,1265,1176,69,20,0,0,83,16,1136,6,11,13,83,1005,16,131,3,2,4,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
131210024002,1673,1534,115,24,0,0,110,20,1513,4,14,12,110,1349,19,164,0,0,2,1,1,11,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,12
131210025001,548,509,30,9,0,0,32,13,494,1,5,3,32,438,13,56,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
131210025002,1042,977,58,7,0,0,38,19,971,2,6,6,38,851,19,120,2,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6
131210025003,412,385,23,4,0,0,22,9,376,0,2,3,22,325,9,51,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
131210026001,599,542,47,10,0,0,49,8,517,3,5,17,49,467,8,50,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
131210026002,184,175,7,2,0,0,4,3,174,1,1,1,4,152,3,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131210028011,1338,906,388,44,0,0,395,82,732,39,23,67,395,655,80,77,12,12,12,8,6,4,2,1,0,2,1,0,1,0,0,2,0,0,0,0,1,0,67
131210028021,592,517,66,9,0,0,60,12,495,10,5,10,60,430,12,65,8,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
131210028022,829,630,186,13,0,0,151,32,568,19,15,44,151,533,32,35,8,7,4,0,4,6,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,44
131210029001,1011,755,194,62,0,0,407,56,447,23,20,58,407,381,55,66,5,9,11,2,6,1,4,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,58
131210029002,957,509,364,84,0,0,622,41,134,29,18,113,622,109,39,25,11,8,6,1,4,4,3,1,1,0,1,0,1,0,0,2,1,0,0,2,2,1,113
131210030001,1371,907,348,116,0,0,954,64,138,41,27,147,954,104,64,34,18,9,13,4,6,3,2,3,2,0,1,1,1,0,0,0,1,1,2,1,0,0,147
131210030002,762,464,226,72,0,0,555,34,41,37,17,78,555,39,33,2,12,15,5,2,5,3,6,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,78
131210030003,936,464,380,92,0,0,605,53,99,44,26,109,605,91,52,8,19,16,11,4,4,3,3,0,0,3,0,1,0,2,1,1,1,0,1,0,0,1,109
131210031001,885,633,192,60,0,0,494,40,220,24,26,81,494,182,40,38,7,5,12,6,4,2,2,2,2,1,1,1,3,0,0,0,1,0,1,0,0,0,81
131210031002,975,690,249,36,0,0,422,61,338,35,26,93,422,280,60,58,11,18,10,0,3,6,2,3,2,1,1,0,0,2,0,1,0,1,0,0,0,0,93
131210032001,1033,717,259,57,0,0,588,54,247,21,20,103,588,220,54,27,6,12,7,1,2,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,103
131210032002,1726,1201,423,102,0,0,827,82,608,37,34,138,827,546,82,62,16,13,13,3,2,8,7,1,2,1,0,0,0,1,0,0,2,0,0,1,0,0,138
