BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_23,eth2_30,eth2_34,eth2_81,eth2_10,eth2_21,eth2_14,eth2_55,eth2_12,eth2_85,eth2_35,eth2_61,eth2_66,eth2_unk
450730310003,799,283,387,129,0,0,639,14,105,3,1,37,639,103,14,2,1,0,0,0,0,0,1,0,0,0,0,0,0,37
450730310004,623,192,358,73,0,0,496,22,37,5,7,56,496,35,22,2,0,5,1,0,2,1,2,0,0,0,0,0,0,56
450730310005,625,200,345,80,0,0,509,26,51,0,4,35,509,51,26,0,0,1,0,3,0,0,0,0,0,0,0,0,0,35
450730311001,602,166,359,77,0,0,546,14,17,0,1,24,546,17,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24
450730311002,617,142,394,81,0,0,571,8,2,2,3,31,571,2,8,0,0,1,2,0,2,0,0,0,0,0,0,0,0,31
450730311003,923,261,528,134,0,0,825,10,46,2,0,40,825,46,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,40
450599201021,1023,157,697,169,0,0,846,29,101,3,2,42,846,97,29,4,0,0,0,2,2,0,0,0,0,0,0,0,0,42
450599201041,430,75,246,109,0,0,354,15,40,2,0,19,354,40,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19
450599201042,459,91,263,105,0,0,387,18,25,4,2,23,387,25,18,0,0,0,1,1,0,4,0,0,0,0,0,0,0,23
450599201043,1155,170,825,160,0,0,983,31,68,1,11,61,983,67,31,1,1,0,6,0,0,0,0,0,0,0,3,0,0,61
450599201051,1332,676,449,207,0,0,588,94,577,4,3,66,588,571,94,6,2,2,0,0,2,0,0,0,0,0,0,0,0,66
450599201052,1032,261,593,178,0,0,791,18,173,11,3,36,791,173,18,0,3,1,0,0,4,2,2,1,0,0,0,0,0,36
450599201053,438,62,274,102,0,0,362,15,27,1,2,31,362,27,15,0,0,0,0,1,0,0,0,0,1,1,0,0,0,31
450599201061,1042,165,687,190,0,0,897,41,45,0,5,54,897,45,41,0,0,1,2,1,0,0,0,0,0,0,0,0,0,54
450599201062,871,330,390,151,0,0,512,77,239,2,7,34,512,234,77,5,0,2,0,2,0,0,2,1,0,1,0,0,0,34
450599201071,378,87,235,56,0,0,273,10,72,1,3,19,273,72,10,0,1,0,3,0,0,0,0,0,0,0,0,0,0,19
450599201072,980,217,617,146,0,0,768,30,129,1,3,49,768,125,30,4,0,1,0,2,0,0,0,0,1,0,0,0,0,49
450599201081,523,131,304,88,0,0,398,16,92,1,3,13,398,92,16,0,0,0,2,0,0,0,0,0,1,0,0,0,0,13
450599201082,1070,414,498,158,0,0,559,48,416,3,7,37,559,413,47,3,0,1,0,2,0,0,2,1,1,0,1,2,1,37
450599202011,914,99,662,153,0,0,841,10,35,1,1,26,841,35,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26
450599202012,587,86,434,67,0,0,482,18,50,7,9,21,482,50,18,0,0,0,2,6,0,0,5,0,2,0,1,0,0,21
450599202013,639,64,470,105,0,0,567,10,15,0,3,44,567,15,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44
450599202021,546,73,373,100,0,0,484,9,25,1,2,25,484,25,9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,25
450599202022,806,97,514,195,0,0,723,7,24,1,3,48,723,24,7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,48
450599202023,837,127,579,131,0,0,745,7,43,0,1,41,745,41,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41
450599203011,493,118,340,35,0,0,342,7,126,1,2,15,342,125,7,1,0,0,0,0,0,1,0,0,0,0,2,0,0,15
450599203012,962,171,664,127,0,0,771,16,132,2,0,41,771,132,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
450599203013,1186,343,740,103,0,0,750,8,401,3,9,15,750,400,8,1,1,3,0,2,0,0,2,0,0,0,3,0,0,15
450599203021,419,141,246,32,0,0,251,3,160,1,0,4,251,159,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
450599203022,991,254,609,128,0,0,673,7,253,8,1,49,673,252,7,1,8,1,0,0,0,0,0,0,0,0,0,0,0,49
450599203023,701,277,314,110,0,0,371,19,274,3,3,31,371,272,19,2,1,2,1,0,0,2,0,0,0,0,0,0,0,31
450599203024,477,326,142,9,0,0,16,1,458,0,2,0,16,457,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
450599204001,1053,391,550,112,0,0,609,20,387,2,4,31,609,384,20,3,1,3,0,1,0,0,0,0,1,0,0,0,0,31
450599204002,583,370,180,33,0,0,111,9,449,0,1,13,111,444,9,5,0,0,0,1,0,0,0,0,0,0,0,0,0,13
450599204003,596,154,381,61,0,0,420,14,116,2,8,36,420,114,14,2,0,2,5,1,2,0,0,0,0,0,0,0,0,36
450599204004,413,158,206,49,0,0,228,7,160,2,1,15,228,157,3,3,2,0,0,1,0,0,0,0,0,0,0,0,4,15
450599204005,997,312,606,79,0,0,623,15,329,3,1,26,623,326,15,3,2,0,0,0,1,0,0,0,0,1,0,0,0,26
450599205011,1187,241,797,149,0,0,838,18,283,4,4,40,838,281,18,2,4,0,0,4,0,0,0,0,0,0,0,0,0,40
450599205031,468,185,210,73,0,0,276,32,146,1,4,9,276,146,32,0,0,3,1,0,1,0,0,0,0,0,0,0,0,9
450599205032,368,183,131,54,0,0,168,18,168,1,1,12,168,167,17,1,0,0,0,1,0,0,1,0,0,0,0,0,1,12
450599205033,344,171,116,57,0,0,156,24,156,0,1,7,156,155,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
450599205041,755,179,503,73,0,0,524,27,179,2,2,21,524,177,27,2,0,0,0,1,0,2,0,0,0,0,1,0,0,21
450599205042,445,79,300,66,0,0,377,10,39,0,2,17,377,39,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17
450599205043,523,137,314,72,0,0,362,3,140,4,1,13,362,140,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,13
450599206001,544,93,375,76,0,0,450,7,60,0,1,26,450,60,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
450599206002,674,205,348,121,0,0,456,10,183,0,2,23,456,183,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23
450599206003,1088,418,488,182,0,0,655,16,377,3,1,36,655,374,15,3,2,0,0,1,0,0,1,0,0,0,0,0,1,36
450599207001,647,433,172,42,0,0,168,0,468,1,1,9,168,464,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,9
450599207002,414,290,90,34,0,0,81,9,320,0,0,4,81,318,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
450599207003,840,416,327,97,0,0,398,4,408,3,1,26,398,406,4,2,1,1,0,0,0,2,0,0,0,0,0,0,0,26
450599207004,606,340,173,93,0,0,244,10,326,11,1,14,244,322,10,4,7,0,0,0,2,2,0,0,0,0,1,0,0,14
450599208001,1109,292,674,143,0,0,864,20,165,4,0,56,864,165,20,0,3,0,0,0,1,0,0,0,0,0,0,0,0,56
450599208002,1040,234,701,105,0,0,825,5,134,6,2,68,825,134,5,0,3,0,0,2,1,0,0,0,2,0,0,0,0,68
450599208003,858,295,455,108,0,0,599,14,198,5,4,38,599,196,14,2,3,1,1,2,1,0,1,0,0,0,0,0,0,38
450599209001,466,72,315,79,0,0,399,19,15,1,1,31,399,14,19,1,0,0,0,0,0,1,0,0,0,0,1,0,0,31
450599209002,254,63,126,65,0,0,202,3,39,0,0,10,202,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
450599209003,628,186,363,79,0,0,428,22,147,2,2,27,428,145,22,2,2,0,0,1,0,0,0,0,0,0,0,0,0,27
450599210011,597,199,319,79,0,0,349,6,224,3,0,15,349,224,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,15
450599210012,651,113,447,91,0,0,496,7,111,4,0,33,496,111,7,0,1,0,0,0,3,0,0,0,0,0,0,0,0,33
450599210013,634,242,309,83,0,0,378,7,223,5,4,17,378,223,7,0,0,0,2,1,2,1,0,0,0,0,1,0,0,17
450599210021,849,294,451,104,0,0,558,17,230,3,2,39,558,228,16,2,1,0,0,0,0,0,0,0,2,0,2,0,1,39
450599210022,379,199,159,21,0,0,159,1,200,0,1,18,159,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
450599210023,744,90,517,137,0,0,681,6,19,0,3,35,681,19,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35
450350101001,860,387,415,58,0,0,434,8,352,3,2,61,434,343,8,9,0,0,1,1,3,0,0,0,0,0,0,0,0,61
450350101002,958,471,407,80,0,0,480,4,422,2,6,44,480,420,4,2,0,0,1,5,0,2,0,0,0,0,0,0,0,44
450350102001,613,414,168,31,0,0,143,4,430,1,6,29,143,420,4,10,1,0,1,3,0,0,0,0,0,0,0,2,0,29
450350102002,1298,586,581,131,0,0,659,16,524,7,10,82,659,506,15,18,7,2,1,7,0,0,0,0,0,0,0,0,1,82
450350102003,868,512,293,63,0,0,325,6,498,1,8,30,325,492,6,6,1,1,2,4,0,0,0,0,0,0,1,0,0,30
450350102004,645,324,264,57,0,0,303,8,298,9,3,24,303,293,6,5,5,0,0,1,0,4,0,2,0,0,0,0,2,24
450350103011,978,335,554,89,0,0,603,8,317,0,5,45,603,306,8,11,0,0,0,5,0,0,0,0,0,0,0,0,0,45
450350103012,563,253,247,63,0,0,286,4,234,2,6,31,286,232,4,2,0,0,0,5,2,0,0,1,0,0,0,0,0,31
450350103021,826,340,361,125,0,0,439,7,317,2,7,54,439,314,7,3,1,0,0,7,0,0,0,0,1,0,0,0,0,54
450350103022,685,350,257,78,0,0,324,10,328,3,5,15,324,325,10,3,0,1,1,3,3,0,0,0,0,0,0,0,0,15
450350103023,924,389,435,100,0,0,495,21,331,0,10,67,495,324,19,7,0,3,0,7,0,0,0,0,0,0,0,0,2,67
450350104001,537,226,241,70,0,0,276,8,224,0,7,22,276,210,8,14,0,2,0,4,0,0,0,0,0,0,0,0,0,22
450350104002,959,412,439,108,0,0,446,27,388,2,53,43,446,373,27,15,0,0,1,52,0,0,0,0,2,0,0,0,0,43
450350104003,1025,281,639,105,0,0,661,15,285,1,19,44,661,276,14,9,1,3,1,14,0,0,0,0,0,0,1,0,1,44
450350104004,1119,344,652,123,0,0,627,31,375,4,15,67,627,361,31,14,4,1,6,8,0,0,0,0,0,0,0,0,0,67
450350105011,1529,584,716,229,0,0,840,64,531,9,16,69,840,519,64,12,0,3,4,6,2,2,3,2,0,1,0,0,0,69
450350105012,2153,604,1185,364,0,0,1493,78,371,7,23,181,1493,361,76,10,2,1,2,9,3,1,0,3,0,5,0,0,2,181
450350105013,655,134,421,100,0,0,482,33,76,2,9,53,482,67,29,9,1,1,0,4,0,1,0,1,0,0,0,0,4,53
450350105031,2647,692,1615,340,0,0,1954,80,302,9,49,253,1954,275,80,27,4,1,11,8,3,1,0,2,0,5,2,5,0,253
450350105032,1259,289,753,217,0,0,928,38,206,10,18,59,928,198,33,8,4,3,1,4,1,3,0,5,2,2,2,0,5,59
450350105051,1221,510,462,249,0,0,700,47,392,6,9,67,700,371,46,21,1,3,1,4,0,2,0,0,2,0,0,0,1,67
450350105052,1287,352,745,190,0,0,958,58,143,12,12,104,958,131,57,12,8,0,1,2,3,0,1,3,0,1,0,0,1,104
450350105053,1815,433,1183,199,0,0,1428,57,170,13,11,136,1428,134,57,36,1,2,2,4,4,4,2,0,2,0,0,0,0,136
450350105061,1208,433,586,189,0,0,769,50,281,8,28,72,769,271,50,10,2,4,9,9,5,1,0,2,0,1,0,0,0,72
450350105071,1388,488,678,222,0,0,821,52,424,3,22,66,821,402,52,22,1,4,6,5,1,0,0,1,0,3,1,0,0,66
450350105081,1611,523,908,180,0,0,1002,72,380,13,16,128,1002,368,72,12,8,1,5,4,2,1,2,1,0,1,2,0,0,128
450350105082,780,289,368,123,0,0,456,46,195,6,15,62,456,191,46,4,0,2,3,7,1,0,1,1,3,2,0,0,0,62
450350106031,2440,582,1517,341,0,0,1802,131,263,11,19,214,1802,243,130,20,2,7,0,6,4,0,1,0,3,2,1,1,1,214
450350106032,1276,381,686,209,0,0,823,89,241,5,10,108,823,228,89,13,1,1,1,3,2,0,0,0,2,3,1,1,0,108
450350106033,769,328,278,163,0,0,382,50,271,4,14,48,382,266,50,5,2,2,1,9,2,0,0,0,0,0,0,0,0,48
450350106034,619,140,330,149,0,0,453,32,80,3,14,37,453,72,32,8,2,3,0,11,0,0,0,0,1,0,0,0,0,37
450350106041,2755,851,1547,357,0,0,1793,107,624,6,24,201,1793,599,102,25,0,3,10,4,2,2,2,0,0,1,1,0,5,201
450350106042,859,301,418,140,0,0,571,28,185,5,11,59,571,180,28,5,4,2,1,2,0,1,0,0,0,0,0,2,0,59
450350106061,734,190,491,53,0,0,585,12,79,1,5,52,585,66,12,13,1,2,0,0,0,0,0,0,0,0,0,3,0,52
450350106062,830,237,512,81,0,0,628,19,124,6,2,51,628,118,19,6,2,1,0,1,4,0,0,0,0,0,0,0,0,51
450350106071,1065,334,519,212,0,0,693,29,261,2,8,72,693,247,27,14,1,0,2,5,0,1,0,0,0,0,0,0,2,72
450350106072,1398,403,772,223,0,0,971,46,273,4,6,98,971,238,46,35,1,3,1,2,2,0,0,0,0,0,0,0,0,98
450350106073,811,230,408,173,0,0,552,39,160,2,6,52,552,139,37,21,0,1,0,1,1,0,0,0,0,3,1,0,2,52
450350106081,1289,343,741,205,0,0,1031,41,96,9,13,99,1031,84,39,12,0,0,4,1,3,5,0,2,1,0,0,3,2,99
450350106082,1007,353,485,169,0,0,634,42,251,6,5,69,634,247,42,4,0,2,0,2,4,2,0,0,0,1,0,0,0,69
450350107001,1340,771,432,137,0,0,554,25,681,3,7,70,554,657,24,24,0,2,1,3,0,0,2,1,1,0,0,0,1,70
450350107002,1182,602,458,122,0,0,608,14,507,4,3,46,608,494,14,13,2,0,0,2,1,0,1,0,0,0,0,0,0,46
450350107003,1273,511,526,236,0,0,751,51,378,8,10,75,751,363,50,15,0,1,1,3,4,4,0,0,0,2,2,0,1,75
450350108011,926,395,432,99,0,0,440,11,420,6,8,41,440,419,11,1,0,3,0,3,4,0,2,0,0,0,0,0,0,41
450350108012,849,185,600,64,0,0,671,30,53,5,7,83,671,48,30,5,0,0,2,3,3,0,1,1,1,1,0,0,0,83
450350108013,634,156,395,83,0,0,462,35,60,7,19,51,462,57,32,3,0,6,5,3,2,0,0,0,4,1,0,1,3,51
450350108014,2368,539,1598,231,0,0,1863,76,192,8,20,209,1863,172,73,20,2,5,7,1,1,0,1,0,1,2,3,2,3,209
450350108071,2018,602,1092,324,0,0,1319,60,479,13,14,133,1319,453,59,26,3,3,5,4,5,1,0,1,4,0,1,0,1,133
450350108072,1416,314,948,154,0,0,1114,48,122,9,23,100,1114,99,48,23,1,3,4,4,6,1,1,1,0,5,1,3,0,100
450350108081,1101,346,573,182,0,0,768,42,185,5,19,82,768,175,40,10,0,8,2,4,0,4,0,1,0,1,3,0,2,82
450350108082,687,215,374,98,0,0,458,22,138,1,16,52,458,130,21,8,0,1,8,0,0,0,0,1,1,3,0,3,1,52
450350108083,691,146,443,102,0,0,538,17,73,0,5,58,538,62,15,11,0,0,5,0,0,0,0,0,0,0,0,0,2,58
450350108084,2599,862,1322,415,0,0,1733,103,526,14,28,195,1733,498,101,28,3,7,2,3,2,3,1,2,3,7,1,0,2,195
450350108085,467,200,103,164,0,0,255,16,161,6,3,26,255,158,15,3,0,2,1,0,3,0,1,0,2,0,0,0,1,26
450350108091,1254,322,807,125,0,0,948,49,127,6,12,112,948,100,49,27,3,1,2,4,0,1,2,1,0,0,0,0,0,112
450350108092,1178,515,459,204,0,0,695,42,338,4,14,85,695,322,40,16,2,1,5,7,2,0,0,0,0,0,0,0,2,85
450350108131,1399,580,571,248,0,0,835,54,423,6,11,70,835,402,52,21,1,4,1,2,2,2,0,1,0,1,1,1,2,70
450350108132,1388,428,691,269,0,0,943,47,262,14,12,110,943,247,45,15,1,5,3,2,8,1,1,0,3,1,0,1,2,110
450350108133,12,0,5,7,0,0,10,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
450350108134,1116,414,531,171,0,0,702,66,223,12,23,90,702,212,66,11,0,6,5,5,5,6,1,1,0,3,0,3,0,90
450350108135,751,234,349,168,0,0,514,23,146,3,7,58,514,140,23,6,0,0,3,0,1,0,1,0,1,0,0,2,0,58
450350108141,2121,743,1068,310,0,0,1445,94,389,12,32,149,1445,375,94,14,4,7,5,7,2,1,1,5,3,2,0,5,0,149
450350108142,1193,684,289,220,0,0,492,63,564,5,12,57,492,551,63,13,1,5,0,4,3,1,0,0,0,1,0,0,0,57
450350108143,1054,443,459,152,0,0,627,79,262,6,11,69,627,251,79,11,1,2,2,2,5,0,0,1,0,0,0,3,0,69
450350108151,503,124,278,101,0,0,365,16,85,1,4,32,365,79,16,6,0,2,2,0,1,0,0,0,0,0,0,0,0,32
450350108152,1146,564,337,245,0,0,524,56,494,6,12,54,524,474,56,20,1,6,2,1,3,1,1,0,0,1,1,0,0,54
450350108171,1948,643,1083,222,0,0,1210,121,397,49,32,139,1210,381,121,16,14,6,8,5,12,13,5,1,4,6,2,1,0,139
450350108172,1634,688,663,283,0,0,847,104,505,26,25,127,847,496,104,9,7,6,7,2,7,6,1,2,0,2,1,2,0,127
450350108173,726,302,289,135,0,0,411,35,227,5,5,43,411,221,35,6,1,1,3,0,2,2,0,0,0,0,0,0,0,43
450350108181,579,434,74,71,0,0,141,26,387,4,4,17,141,375,26,12,2,1,0,2,0,2,0,0,0,1,0,0,0,17
450350108182,1212,500,573,139,0,0,689,53,367,26,12,65,689,353,52,14,3,3,1,3,9,11,1,0,0,0,1,2,1,65
450350108183,1204,846,167,191,0,0,327,99,696,29,13,40,327,674,99,22,4,2,0,7,11,12,2,1,0,3,0,0,0,40
450350108184,855,520,255,80,0,0,339,58,414,6,6,32,339,400,57,14,1,3,0,2,2,3,0,0,0,0,0,1,1,32
450350108185,1039,848,124,67,0,0,186,42,776,5,10,20,186,751,42,25,0,5,0,2,1,3,0,0,1,0,0,0,0,20
450350108191,874,235,505,134,0,0,632,40,119,3,20,60,632,102,40,17,2,4,4,2,0,0,0,2,1,4,2,0,0,60
450350108192,1002,477,424,101,0,0,487,41,354,42,12,66,487,346,41,8,9,2,4,1,11,16,1,2,1,3,0,0,0,66
450350108193,1568,658,761,149,0,0,961,63,399,23,27,95,961,384,62,15,3,0,8,5,8,7,4,2,1,1,4,4,1,95
450350108201,2101,887,920,294,0,0,1204,97,599,37,41,123,1204,572,97,27,9,17,2,9,10,10,5,1,3,2,0,2,0,123
450350108202,1194,595,456,143,0,0,649,45,412,14,9,65,649,396,44,16,0,0,0,5,6,4,1,1,2,2,0,0,1,65
450350108203,1381,590,634,157,0,0,814,47,385,20,22,93,814,369,46,16,4,6,5,3,10,5,0,0,1,2,0,0,1,93
450350108211,350,142,133,75,0,0,169,28,108,11,9,25,169,106,27,2,4,6,1,1,1,3,2,0,0,0,1,0,1,25
450350108212,957,268,537,152,0,0,674,60,132,9,19,63,674,126,60,6,2,6,9,1,5,1,0,0,1,0,0,3,0,63
450350108221,1061,423,437,201,0,0,564,48,308,37,26,78,564,303,48,5,16,7,2,4,6,12,0,2,2,4,3,0,0,78
450350108222,1018,342,580,96,0,0,588,97,228,19,10,76,588,220,97,8,6,2,4,0,4,7,1,0,0,3,0,0,0,76
450350108231,2632,1021,1135,476,0,0,1385,191,799,37,47,173,1385,782,189,17,10,14,7,7,10,7,4,1,2,4,7,0,2,173
450350108232,1522,608,599,315,0,0,800,100,497,14,13,98,800,485,100,12,4,3,2,2,3,3,3,1,1,1,0,2,0,98
450150201011,601,441,107,53,0,0,136,4,434,1,3,23,136,429,4,5,1,0,0,2,0,0,0,0,0,0,0,0,0,23
450150201012,471,290,125,56,0,0,184,9,261,0,4,13,184,257,9,4,0,0,0,3,0,0,0,0,0,0,0,0,0,13
450150201013,1149,692,350,107,0,0,456,13,638,1,9,32,456,632,13,6,0,2,0,4,1,0,0,1,0,0,0,0,0,32
450150201021,1042,536,386,120,0,0,517,22,467,0,5,31,517,460,22,7,0,1,0,3,0,0,0,0,0,0,0,0,0,31
450150201022,1426,594,675,157,0,0,831,22,491,0,7,75,831,485,22,6,0,0,3,3,0,0,0,0,0,1,0,0,0,75
450150202011,788,554,159,75,0,0,239,6,510,0,1,32,239,499,6,11,0,1,0,0,0,0,0,0,0,0,0,0,0,32
450150202012,1515,775,501,239,0,0,705,15,717,4,20,54,705,699,15,18,1,8,5,7,2,0,0,0,1,0,0,0,0,54
450150202021,746,698,41,7,0,0,35,1,702,0,1,7,35,696,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,7
450150202022,490,381,66,43,0,0,111,2,367,0,1,9,111,363,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,9
450150202023,1077,902,111,64,0,0,150,3,909,0,0,15,150,900,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15
450150203011,1075,356,568,151,0,0,682,12,302,0,12,67,682,296,12,6,0,4,5,3,0,0,0,0,0,0,0,0,0,67
450150203012,990,68,740,182,0,0,881,30,9,2,3,65,881,5,30,4,0,0,1,2,2,0,0,0,0,0,0,0,0,65
450150203031,1272,683,445,144,0,0,506,10,712,0,8,36,506,698,10,14,0,1,5,0,0,0,0,0,0,2,0,0,0,36
450150203041,640,186,330,124,0,0,401,8,178,0,1,52,401,173,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,52
450150203042,708,110,444,154,0,0,575,9,79,1,3,41,575,72,9,7,0,0,2,0,0,0,0,1,1,0,0,0,0,41
450150203043,766,298,367,101,0,0,410,12,312,0,1,31,410,305,12,7,0,0,0,1,0,0,0,0,0,0,0,0,0,31
450150203044,1067,104,809,154,0,0,943,16,22,3,14,69,943,14,16,8,1,0,4,2,0,1,0,0,1,2,2,0,0,69
450150204011,1177,624,424,129,0,0,530,13,579,3,6,46,530,569,13,10,0,1,3,2,2,1,0,0,0,0,0,0,0,46
450150204012,1521,430,881,210,0,0,1026,24,396,5,13,57,1026,375,23,21,0,2,0,5,1,0,0,4,2,2,0,0,1,57
450150204041,2082,717,973,392,0,0,1388,62,411,16,30,175,1388,403,62,8,1,6,14,2,4,4,3,0,0,1,6,0,0,175
450150204042,2041,439,1240,362,0,0,1638,74,70,12,22,225,1638,66,72,4,4,5,7,2,4,1,2,0,1,0,0,2,2,225
450150204051,1254,589,527,138,0,0,696,27,458,1,14,58,696,445,27,13,1,0,7,3,0,0,0,2,0,0,0,0,0,58
450150204052,1341,903,318,120,0,0,359,21,915,5,7,34,359,903,21,12,0,5,2,0,4,0,0,0,1,0,0,0,0,34
450150204061,3281,742,1999,540,0,0,2639,92,68,46,56,380,2639,64,92,4,20,14,25,5,14,5,3,0,0,1,2,1,0,380
450150204071,669,159,445,65,0,0,588,8,9,1,9,54,588,7,8,2,1,3,1,1,0,0,0,0,0,0,1,0,0,54
450150204072,905,290,512,103,0,0,703,32,47,6,20,97,703,45,28,2,3,6,4,5,0,0,3,1,0,0,1,0,4,97
450150204073,1136,271,734,131,0,0,905,38,12,16,28,137,905,10,38,2,7,10,6,3,4,3,1,2,1,3,0,0,0,137
450150204074,841,240,478,123,0,0,632,26,101,14,4,64,632,98,26,3,1,1,2,0,6,3,0,0,2,0,0,0,0,64
450150204075,2253,592,1184,477,0,0,1859,87,42,22,36,207,1859,35,87,7,4,8,16,1,8,4,5,3,1,1,2,3,0,207
450150205031,991,344,483,164,0,0,562,23,348,4,6,48,562,342,23,6,3,1,2,3,0,1,0,0,0,0,0,0,0,48
450150205032,1337,570,600,167,0,0,724,18,535,3,13,44,724,522,18,13,1,4,2,6,0,0,0,0,2,0,0,0,0,44
450150205033,1401,173,1056,172,0,0,1180,18,118,2,11,72,1180,96,18,22,0,1,2,4,0,0,2,0,0,0,0,4,0,72
450150205041,841,301,400,140,0,0,496,16,271,2,3,53,496,267,16,4,0,1,0,2,0,1,1,0,0,0,0,0,0,53
450150205042,664,262,327,75,0,0,339,5,293,0,4,23,339,281,5,12,0,2,0,1,0,0,0,0,0,0,0,0,0,23
450150205043,983,511,351,121,0,0,408,6,518,1,10,40,408,510,6,8,1,1,0,5,0,0,0,0,0,3,1,0,0,40
450150205051,1022,581,339,102,0,0,353,46,573,9,6,35,353,569,46,4,7,0,1,2,0,2,0,0,0,0,2,0,0,35
450150205052,2181,936,923,322,0,0,1129,81,818,21,19,113,1129,799,81,19,17,5,1,9,1,0,0,0,0,0,0,2,0,113
450150205061,1357,259,952,146,0,0,1050,31,177,9,8,82,1050,172,28,5,5,1,3,3,2,1,0,0,1,0,0,0,3,82
450150205062,1106,613,356,137,0,0,482,31,542,4,7,40,482,528,31,14,1,3,0,2,1,2,0,0,0,2,0,0,0,40
450150205063,1125,602,371,152,0,0,487,20,554,1,10,53,487,543,20,11,1,0,5,5,0,0,0,0,0,0,0,0,0,53
450150206011,2183,763,1156,264,0,0,1321,125,548,5,18,166,1321,532,121,16,1,4,7,1,2,1,1,0,0,1,2,0,4,166
450150206012,623,144,336,143,0,0,420,14,143,0,8,38,420,134,13,9,0,0,0,5,0,0,0,0,0,0,0,0,1,38
450150206021,910,332,438,140,0,0,496,26,323,4,8,53,496,315,26,8,1,0,4,4,1,0,1,0,1,0,0,0,0,53
450150206022,1246,224,880,142,0,0,933,33,162,4,10,104,933,144,33,18,1,2,1,2,0,2,0,1,1,0,0,1,0,104
450150206023,2483,959,1180,344,0,0,1321,116,854,22,29,141,1321,843,114,11,0,8,5,4,5,7,4,1,1,6,3,1,2,141
450150207071,1900,818,831,251,0,0,967,100,690,5,23,115,967,685,97,5,1,0,1,11,2,0,1,0,0,5,0,0,3,115
450150207072,1135,501,507,127,0,0,604,59,378,1,18,75,604,360,59,18,0,3,0,3,0,1,0,0,0,8,2,0,0,75
450150207073,844,319,423,102,0,0,532,30,230,5,5,42,532,220,30,10,3,3,0,0,1,0,0,0,1,1,0,1,0,42
450150207101,1221,440,647,134,0,0,751,32,357,4,12,65,751,342,32,15,2,5,2,4,0,0,2,0,0,1,0,0,0,65
450150207102,885,367,376,142,0,0,513,41,273,3,10,45,513,270,39,3,0,0,3,3,0,1,1,2,0,0,0,0,2,45
450150207103,1672,674,764,234,0,0,980,121,426,12,22,111,980,417,121,9,3,3,3,3,3,4,0,1,1,7,0,1,0,111
450150207111,3648,1160,2130,358,0,0,2669,168,384,23,44,360,2669,374,165,10,6,5,8,13,9,2,3,3,2,7,2,1,3,360
450150207112,4000,1381,2105,514,0,0,2574,259,752,51,54,310,2574,738,258,14,14,9,19,7,19,5,4,4,6,9,0,2,1,310
450150207113,545,73,350,122,0,0,447,9,46,2,8,33,447,45,9,1,0,2,2,2,2,0,0,0,0,2,0,0,0,33
450150207121,835,124,506,205,0,0,675,31,53,3,12,61,675,41,31,12,0,1,3,6,1,0,1,0,0,0,0,1,0,61
450150207122,1224,206,723,295,0,0,981,50,81,4,19,89,981,66,50,15,1,0,1,11,1,1,0,2,0,4,0,1,0,89
450150207131,7489,2752,3416,1321,0,0,4757,411,1587,68,81,585,4757,1553,406,34,19,19,24,15,27,5,7,1,5,9,4,3,5,585
450150207141,1040,414,452,174,0,0,600,51,305,3,7,74,600,292,49,13,1,2,4,1,0,0,0,0,1,0,0,0,2,74
450150207142,1324,445,564,315,0,0,873,44,290,8,13,96,873,279,44,11,0,1,3,3,1,4,0,0,1,5,0,1,0,96
450150207143,1193,432,553,208,0,0,755,70,276,5,15,72,755,252,68,24,0,7,2,3,1,1,0,1,2,1,0,0,2,72
