BlockGroupID,total_reg,party_rep,party_dem,party_rin,party_npp,party_lib,party_cnt,party_grn,party_lbl,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_81,eth2_30,eth2_10,eth2_34,eth2_93,eth2_unk
460719412002,58,4,46,6,2,0,0,0,0,0,0,47,0,0,1,7,3,47,0,7,0,0,0,0,3
460719611001,354,215,86,30,19,2,0,0,0,2,0,281,12,0,5,7,49,281,12,6,0,1,0,0,49
460719611002,498,369,61,31,28,3,0,0,0,6,0,417,14,0,4,8,55,417,14,5,0,0,1,0,55
460359626001,557,320,129,84,22,0,1,0,0,1,0,492,5,0,7,4,49,492,5,0,2,2,1,0,49
460359626002,572,308,151,85,28,0,0,0,0,0,0,482,7,0,1,3,79,482,7,0,0,0,3,0,79
460359626003,697,378,185,101,32,0,0,0,1,0,0,577,4,0,4,10,102,577,4,0,1,1,0,0,102
460359627001,1058,543,287,172,51,0,0,1,2,2,0,899,14,0,7,12,126,899,14,1,2,0,2,0,126
460359627002,314,132,108,50,23,1,0,0,0,0,0,240,14,0,1,4,55,240,14,0,3,0,0,0,55
460359627003,408,177,124,76,30,0,0,0,1,0,0,332,6,0,2,3,65,332,6,0,0,1,1,0,65
460359627004,390,173,114,67,33,2,1,0,0,0,0,324,6,0,2,3,55,324,6,1,1,2,1,0,55
460359627005,1417,845,339,177,52,2,1,0,0,1,0,1198,7,0,7,12,193,1198,7,0,7,6,1,0,193
460359628011,432,188,120,73,50,1,0,0,0,0,0,342,25,0,0,7,58,342,25,1,1,0,1,0,58
460359628012,555,237,156,105,52,3,0,0,0,2,0,473,12,0,7,1,62,473,12,1,0,1,0,0,62
460359628013,508,228,140,85,52,1,0,0,1,1,0,396,16,0,5,8,83,396,15,2,0,0,5,0,83
460359628021,348,174,99,51,20,2,0,0,1,1,0,273,8,0,0,7,60,273,8,0,1,0,4,0,60
460359628022,760,380,232,103,43,0,0,1,0,1,0,632,19,0,1,5,103,632,19,0,2,1,1,0,103
460359628023,683,313,193,106,63,6,0,0,1,1,0,571,12,0,2,7,91,571,12,2,3,0,1,0,91
460359629001,774,392,214,110,51,3,1,1,2,0,0,660,9,0,4,2,99,660,9,1,1,1,0,0,99
460359629002,672,340,195,95,42,0,0,0,0,0,0,550,8,1,8,1,104,550,8,0,0,2,0,1,104
460359629003,506,201,126,120,53,3,0,1,0,2,0,400,21,1,1,4,79,400,21,0,0,1,0,1,79
460359629004,387,198,87,67,33,1,0,1,0,0,0,326,11,0,2,4,44,326,11,0,4,1,0,0,44
460359629005,541,266,126,97,48,1,1,0,0,2,0,449,10,0,4,5,73,449,10,0,2,1,1,0,73
460399536001,560,282,153,92,32,1,0,0,0,0,0,462,2,1,1,3,91,462,2,1,0,0,0,1,91
460399536002,669,346,195,92,35,1,0,0,0,0,0,566,6,0,3,4,90,566,6,0,0,2,0,0,90
460399536003,749,374,174,152,44,2,2,0,0,1,0,619,7,0,5,4,114,619,7,0,1,3,0,0,114
460399537001,863,441,207,148,58,4,4,0,0,1,0,709,6,2,3,7,136,709,6,1,0,1,1,2,136
461019596001,675,344,164,128,36,3,0,0,0,0,0,556,6,0,1,2,110,556,6,0,0,1,2,0,110
461019596002,908,437,261,148,58,3,0,0,0,1,0,754,4,0,11,11,128,754,4,2,2,0,4,0,128
461019596003,529,226,195,81,22,4,1,0,0,0,0,468,5,0,0,6,50,468,5,2,0,0,1,0,50
461019597001,383,113,162,62,45,0,0,0,0,1,0,284,19,0,9,6,65,284,19,3,1,8,1,0,65
461019597002,790,224,371,132,60,2,1,0,0,0,0,667,16,0,10,22,75,667,16,16,1,8,2,0,75
461019597003,656,177,301,104,73,1,0,0,0,0,0,531,20,0,3,10,92,531,20,7,3,2,0,0,92
461299651001,540,442,53,32,12,1,0,0,0,0,0,431,15,0,1,1,92,431,14,0,0,0,1,0,92
461299651002,815,599,134,71,9,1,1,0,0,0,0,673,6,0,5,11,120,673,6,0,2,2,6,0,120
461299652001,763,446,206,84,26,0,0,0,0,1,0,621,7,0,3,12,120,621,7,3,3,1,4,0,120
461299652002,636,431,126,54,22,1,2,0,0,0,0,533,7,0,1,9,86,533,7,1,3,1,0,0,86
461299652003,497,275,115,80,23,4,0,0,0,0,0,427,3,0,3,11,53,427,3,8,0,1,0,0,53
461299652004,518,237,174,78,27,1,1,0,0,0,0,412,10,1,3,16,76,412,10,7,4,2,0,1,76
460199676001,760,519,112,87,40,2,0,0,0,0,0,684,5,0,3,8,60,684,5,0,1,1,4,0,60
460199676002,533,340,97,68,26,2,0,0,0,0,0,448,4,0,2,5,74,448,4,2,1,2,0,0,74
460199676003,312,201,50,45,14,2,0,0,0,0,0,264,2,0,6,0,40,264,2,0,0,0,0,0,40
460199677011,939,580,135,155,62,6,0,0,0,1,0,793,24,0,9,1,112,793,23,0,0,1,0,0,112
460199677012,1962,1307,247,265,121,17,3,1,0,1,0,1689,49,0,12,10,202,1689,49,0,6,2,1,0,202
460199677021,445,218,79,109,34,5,0,0,0,0,0,381,21,0,2,2,39,381,21,0,1,1,0,0,39
460199677022,1149,713,168,184,69,11,4,0,0,0,0,966,32,0,7,18,126,966,32,0,3,4,8,0,126
460199677023,475,234,95,94,41,10,1,0,0,0,0,383,21,0,2,1,68,383,17,0,0,2,0,0,68
460039736001,500,221,185,74,19,1,0,0,0,0,0,434,17,0,1,6,42,434,16,2,1,0,1,0,42
460039736002,473,301,134,28,9,0,0,0,0,1,0,416,1,0,2,5,49,416,1,0,0,2,2,0,49
460039736003,725,299,307,80,37,1,0,0,1,0,0,652,9,0,8,1,55,652,8,0,0,2,1,0,55
460159731001,572,258,232,55,25,1,0,0,0,1,0,489,4,0,2,3,74,489,4,2,0,0,0,0,74
460159731002,454,215,165,61,13,0,0,0,0,0,0,367,7,0,4,5,71,367,7,0,0,1,5,0,71
460159731003,526,330,130,52,12,0,2,0,0,0,0,421,7,0,1,3,94,421,4,0,0,0,0,0,94
460159732001,493,221,156,83,30,3,0,0,0,0,0,418,4,0,5,2,64,418,4,1,0,0,1,0,64
460159732002,895,407,312,122,54,0,0,0,0,0,0,738,16,0,2,5,134,738,16,2,1,0,0,0,134
460159732003,327,117,134,60,15,0,0,1,0,0,0,259,9,2,2,4,51,259,9,1,1,0,0,2,51
460299541001,645,321,198,87,34,1,2,0,0,2,0,522,3,0,0,4,116,522,3,0,1,0,0,0,116
460299541002,1707,1002,399,214,86,4,1,0,0,1,0,1409,8,0,11,8,271,1409,8,0,3,5,1,0,271
460299543011,1103,544,293,178,82,3,1,0,0,2,0,897,18,0,12,15,161,897,18,1,9,2,3,0,161
460299543012,273,125,80,43,22,3,0,0,0,0,0,225,5,0,2,3,38,225,5,2,1,1,0,0,38
460299543013,655,315,161,109,69,1,0,0,0,0,0,545,15,0,2,7,86,545,15,1,1,2,2,0,86
460299543014,463,194,138,78,48,4,0,0,0,1,0,393,6,0,4,0,60,393,6,0,0,1,0,0,60
460299543021,1087,641,243,129,71,3,0,0,0,0,0,897,5,0,8,7,170,897,5,3,2,4,0,0,170
460299543022,658,327,170,118,39,2,0,0,0,2,0,535,8,0,2,9,104,535,8,1,2,1,3,0,104
460299543023,1762,1062,375,220,100,4,0,0,0,1,0,1430,16,0,16,15,285,1430,14,0,2,6,9,0,285
460299544011,376,179,101,61,30,3,2,0,0,0,0,319,7,0,2,3,45,319,7,0,0,2,0,0,45
460299544012,609,274,176,94,62,0,0,0,0,3,0,494,9,0,5,5,96,494,9,2,1,3,1,0,96
460299544013,450,177,128,94,50,0,1,0,0,0,0,378,3,0,4,3,62,378,3,0,0,0,1,0,62
460299544021,666,256,200,123,83,0,2,1,0,1,0,535,21,0,3,5,102,535,21,2,1,0,0,0,102
460299544022,476,155,167,104,47,1,0,1,0,1,0,377,4,0,2,2,91,377,4,1,0,0,0,0,91
460299545011,786,374,186,153,70,3,0,0,0,0,0,611,16,0,6,14,139,611,16,0,0,1,6,0,139
460299545012,464,217,140,64,40,2,1,0,0,0,0,391,11,0,2,2,58,391,11,0,0,1,1,0,58
460299545021,292,112,102,51,25,1,0,0,0,1,0,247,3,0,1,0,41,247,3,0,0,0,0,0,41
460299545022,456,177,145,81,48,3,1,0,0,1,0,374,11,0,3,5,63,374,11,2,1,2,0,0,63
460299545023,1856,1160,355,238,96,5,0,1,1,0,0,1556,18,0,9,10,263,1556,18,1,3,6,1,0,263
460299545024,417,191,103,75,44,3,0,0,0,1,0,347,11,0,0,4,55,347,11,1,1,0,0,0,55
460299546001,650,375,164,76,35,0,0,0,0,0,0,535,5,0,1,5,104,535,5,0,0,0,1,0,104
460299546002,911,420,290,149,48,1,1,1,0,1,0,768,3,0,6,8,126,768,3,0,1,1,7,0,126
460319410001,387,244,85,41,16,0,1,0,0,0,0,344,12,0,3,1,27,344,12,1,0,2,0,0,27
460319410002,479,98,272,76,31,1,0,0,0,1,0,373,10,1,14,33,48,373,10,18,3,1,1,1,48
460319411001,971,191,527,143,102,6,1,0,0,1,0,725,29,2,16,66,133,725,29,46,16,5,0,2,133
460319411002,258,24,177,22,33,1,0,0,0,1,0,198,6,0,6,12,36,198,6,12,0,3,0,0,36
460739741001,600,332,183,67,17,1,0,0,0,0,0,495,12,0,0,3,90,495,12,1,0,0,0,0,90
460739741002,545,255,199,65,21,5,0,0,0,0,0,469,5,0,4,3,64,469,5,2,0,4,0,0,64
460750916001,1088,518,361,122,84,1,1,0,0,1,0,845,33,1,25,32,152,845,31,25,1,6,1,1,152
461150001001,575,252,212,86,23,0,0,0,0,2,0,470,6,0,3,3,93,470,6,0,0,1,0,0,93
461150001002,639,398,157,67,15,1,0,0,0,1,0,551,5,0,5,7,71,551,5,0,3,0,0,0,71
461150002001,398,217,108,58,12,2,1,0,0,0,0,351,4,0,4,4,35,351,4,0,3,0,0,0,35
461150002002,461,230,145,59,26,1,0,0,0,0,0,383,1,1,6,1,69,383,1,0,0,0,1,1,69
461150002003,628,322,205,81,18,1,0,0,0,1,0,531,13,0,2,7,75,531,13,0,4,1,0,0,75
461150003001,470,217,185,52,15,0,0,0,0,1,0,393,4,0,1,4,68,393,4,0,2,1,1,0,68
461150003002,748,481,174,68,23,2,0,0,0,0,0,618,15,0,0,4,111,618,15,1,0,0,3,0,111
460179402001,211,11,178,13,9,0,0,0,0,0,0,148,4,0,1,23,35,148,4,22,0,1,1,0,35
460179402002,526,96,330,43,54,1,0,0,1,1,0,415,12,1,1,42,55,415,12,42,0,1,0,1,55
