BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_lib,party_grn,party_ref,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_10,eth2_30,eth2_23,eth2_21,eth2_34,eth2_14,eth2_unk
050979532003,494,155,242,97,0,0,0,0,0,424,15,0,2,1,52,424,0,15,1,0,0,0,1,1,52
051114901001,251,106,104,41,0,0,0,0,0,220,9,6,1,0,15,220,6,9,0,0,0,0,0,0,15
051114901002,465,204,126,135,0,0,0,0,0,429,3,7,1,0,25,429,7,3,1,0,0,0,0,0,25
051114901003,621,313,143,165,0,0,0,0,0,499,24,50,4,3,41,499,50,24,2,0,0,0,0,2,41
051114901004,413,186,153,74,0,0,0,0,0,380,6,5,0,0,22,380,5,6,0,0,0,0,0,0,22
051114901005,339,155,96,88,0,0,0,0,0,276,11,38,2,0,12,276,38,11,1,0,1,0,0,0,12
051114902001,364,131,129,104,0,0,0,0,0,333,7,2,1,1,20,333,2,7,0,0,0,0,1,0,20
051114902002,248,97,83,68,0,0,0,0,0,228,5,7,1,0,7,228,7,5,1,0,0,0,0,0,7
051114903001,449,211,136,102,0,0,0,0,0,410,7,14,4,0,14,410,14,7,1,0,1,0,0,2,14
051114903002,491,260,119,111,0,1,0,0,0,432,16,18,0,1,24,432,18,16,0,1,0,0,0,0,24
051114903003,242,116,53,73,0,0,0,0,0,213,9,5,3,3,9,213,5,9,1,3,2,0,0,0,9
051114904001,864,325,326,213,0,0,0,0,0,785,9,9,7,2,52,785,9,9,4,1,1,0,0,1,52
051114904002,404,210,96,97,0,1,0,0,0,361,7,10,9,0,17,361,10,7,2,0,7,0,0,0,17
051114904003,730,235,290,205,0,0,0,0,0,657,14,8,6,1,44,657,8,14,3,1,0,0,0,2,44
051114905011,639,296,201,141,1,0,0,0,0,567,10,1,3,4,54,567,1,10,1,1,0,1,1,0,54
051114905012,794,301,315,177,1,0,0,0,0,694,11,33,6,5,45,694,33,11,0,1,4,0,0,1,45
051114905021,657,255,273,129,0,0,0,0,0,596,6,5,7,6,37,596,5,6,2,1,2,0,0,3,37
051114905022,491,198,179,114,0,0,0,0,0,452,11,7,1,1,19,452,7,11,0,1,0,0,0,1,19
051114905023,661,263,256,142,0,0,0,0,0,599,3,4,3,2,50,599,4,3,0,0,1,0,2,1,50
051114906001,247,108,91,48,0,0,0,0,0,220,4,3,0,1,19,220,3,4,0,1,0,0,0,0,19
051114906002,585,229,203,153,0,0,0,0,0,517,10,6,2,1,49,517,6,10,2,0,0,0,0,0,49
051114907001,277,99,79,99,0,0,0,0,0,254,5,3,1,1,13,254,3,5,1,0,0,0,0,0,13
051114907002,219,120,8,91,0,0,0,0,0,45,7,161,0,2,4,45,161,7,0,1,0,0,1,0,4
051114907003,646,324,132,189,0,1,0,0,0,479,11,122,4,8,22,479,122,11,0,5,4,0,0,0,22
051450701001,671,263,301,107,0,0,0,0,0,611,9,1,7,2,41,611,1,9,0,2,0,0,0,2,41
051450701002,865,363,356,146,0,0,0,0,0,809,8,1,3,0,44,809,1,8,0,0,1,0,0,2,44
051450701003,666,246,274,146,0,0,0,0,0,606,6,3,2,2,47,606,3,6,2,0,0,0,0,0,47
051450702001,853,299,433,120,0,1,0,0,0,776,12,6,5,6,48,776,6,12,2,0,2,0,0,1,48
051450702002,1004,379,441,184,0,0,0,0,0,945,6,5,4,0,44,945,5,6,1,0,2,0,0,1,44
051450702003,712,286,336,90,0,0,0,0,0,633,21,3,11,3,41,633,3,21,11,1,0,0,2,0,41
051450703001,1297,480,645,172,0,0,0,0,0,1203,30,2,2,6,54,1203,2,30,0,1,0,1,2,0,54
051450703002,669,243,310,116,0,0,0,0,0,607,16,4,4,1,37,607,4,16,0,1,0,0,0,4,37
051450703003,1084,366,568,147,2,1,0,0,0,993,12,0,3,4,72,993,0,12,0,2,1,0,1,1,72
051450704011,808,314,376,118,0,0,0,0,0,725,23,0,1,8,51,725,0,23,0,0,0,0,0,1,51
051450704012,1685,661,739,284,1,0,0,0,0,1528,43,19,7,11,77,1528,19,43,4,4,3,0,1,0,77
051450704013,1069,410,506,152,1,0,0,0,0,969,15,9,3,5,68,969,9,15,1,0,0,1,3,1,68
051450704021,1098,436,493,169,0,0,0,0,0,986,28,18,7,5,54,986,18,28,3,2,1,2,0,1,54
051450704022,694,337,220,136,1,0,0,0,0,594,19,19,7,4,51,594,19,19,3,1,1,0,3,3,51
051450704023,306,152,97,57,0,0,0,0,0,261,6,11,1,4,23,261,11,6,1,0,0,0,1,0,23
051450705011,769,347,313,109,0,0,0,0,0,689,23,3,4,1,49,689,3,23,1,0,2,0,0,0,49
051450705012,506,209,206,91,0,0,0,0,0,465,12,4,1,1,23,465,4,12,1,1,0,0,0,0,23
051450705013,517,202,254,61,0,0,0,0,0,465,14,2,1,0,35,465,2,14,1,0,0,0,0,0,35
051450705021,409,123,200,86,0,0,0,0,0,380,6,6,2,0,15,380,6,6,0,0,0,0,0,0,15
051450705022,840,354,345,141,0,0,0,0,0,761,25,7,3,3,41,761,7,25,2,2,0,1,0,0,41
051450706001,563,189,283,91,0,0,0,0,0,479,14,6,3,2,59,479,6,14,1,1,0,1,0,1,59
051450706002,666,244,262,158,2,0,0,0,0,590,8,8,1,12,47,590,8,8,0,0,0,1,0,0,47
051450706003,217,90,70,57,0,0,0,0,0,173,8,22,1,0,13,173,22,8,0,0,1,0,0,0,13
051450706004,441,187,148,106,0,0,0,0,0,387,9,4,2,2,37,387,4,9,2,1,0,0,0,0,37
051450707001,610,224,278,107,1,0,0,0,0,557,15,2,2,1,33,557,2,15,0,0,0,0,0,0,33
051450707002,1318,382,706,229,1,0,0,0,0,1205,15,5,24,14,55,1205,5,13,7,6,4,4,1,5,55
051450707003,237,124,69,44,0,0,0,0,0,193,7,17,0,7,13,193,17,7,0,3,0,0,1,0,13
051450708011,318,121,132,65,0,0,0,0,0,278,6,10,3,0,21,278,10,6,2,0,0,0,0,1,21
051450708012,241,127,89,25,0,0,0,0,0,201,6,10,4,2,18,201,10,6,1,0,0,0,0,2,18
051450708021,766,323,312,131,0,0,0,0,0,660,28,14,12,6,46,660,14,28,3,1,5,1,2,2,46
051450708022,355,210,73,72,0,0,0,0,0,293,11,24,2,1,24,293,23,11,1,0,1,0,0,0,24
051450709011,1072,444,402,224,2,0,0,0,0,874,41,68,6,10,73,874,68,41,1,2,1,1,3,0,73
051450709012,1024,291,541,192,0,0,0,0,0,909,12,12,11,7,73,909,12,12,6,1,3,1,1,1,73
051450709013,241,113,72,56,0,0,0,0,0,168,6,35,2,0,30,168,35,6,0,0,0,0,0,1,30
051450709021,645,214,306,125,0,0,0,0,0,580,10,3,3,6,43,580,3,10,3,0,0,0,0,0,43
051450709022,1361,445,699,216,1,0,0,0,0,1217,28,6,8,13,89,1217,3,28,2,4,0,3,3,1,89
051450709023,1264,356,724,184,0,0,0,0,0,1143,25,17,10,9,60,1143,17,22,3,2,1,4,0,1,60
051450710011,1012,390,458,164,0,0,0,0,0,925,15,10,4,7,51,925,10,15,1,3,0,3,4,0,51
051450710012,845,304,408,132,1,0,0,0,0,758,16,7,4,9,51,758,7,16,3,5,0,0,2,1,51
051450710021,688,274,313,101,0,0,0,0,0,609,11,4,6,2,56,609,4,10,1,1,0,0,1,5,56
051450710022,791,325,307,159,0,0,0,0,0,715,11,4,3,0,58,715,4,11,1,0,0,2,0,0,58
051450710023,811,272,416,123,0,0,0,0,0,747,12,0,4,5,43,747,0,12,1,0,1,1,1,0,43
051450711011,437,156,170,111,0,0,0,0,0,405,11,4,2,4,11,405,4,11,1,0,0,1,0,0,11
051450711012,313,109,104,100,0,0,0,0,0,225,18,43,2,1,24,225,43,18,1,0,0,1,0,0,24
051450711013,681,288,189,204,0,0,0,0,0,508,68,50,7,1,47,508,49,68,0,0,4,2,0,0,47
051450711021,726,289,318,119,0,0,0,0,0,657,21,2,6,3,37,657,2,21,2,1,3,0,1,0,37
051450711022,789,269,378,141,1,0,0,0,0,704,21,11,4,3,46,704,11,21,2,0,0,0,0,2,46
051450712011,379,145,146,88,0,0,0,0,0,337,5,9,2,0,26,337,9,5,0,0,0,0,0,1,26
051450712012,954,398,382,174,0,0,0,0,0,845,21,14,12,3,59,845,14,20,1,3,8,0,0,1,59
051450712013,1384,529,622,233,0,0,0,0,0,1270,22,7,6,3,76,1270,7,20,2,0,4,0,1,0,76
051450712021,848,369,298,181,0,0,0,0,0,728,17,48,1,3,51,728,47,17,0,3,1,0,0,0,51
051450712022,895,373,334,187,1,0,0,0,0,783,23,9,10,2,68,783,9,23,4,2,1,0,0,0,68
051450712023,388,148,145,95,0,0,0,0,0,344,13,4,1,0,26,344,4,13,0,0,0,0,0,1,26
050754701001,242,67,75,100,0,0,0,0,0,226,2,0,0,2,12,226,0,2,0,0,0,0,1,0,12
050754701002,139,68,45,26,0,0,0,0,0,131,3,0,0,2,3,131,0,3,0,0,0,0,0,0,3
050754702001,438,140,163,135,0,0,0,0,0,406,2,7,0,2,21,406,7,2,0,0,0,0,0,0,21
050754702002,1759,502,617,638,2,0,0,0,0,1629,16,5,4,7,98,1629,5,16,0,1,2,0,3,1,98
050754702003,252,78,94,80,0,0,0,0,0,233,3,2,1,0,13,233,2,3,0,0,0,1,0,0,13
050754702004,420,113,155,151,1,0,0,0,0,389,1,2,0,3,25,389,2,1,0,2,0,0,0,0,25
050754703001,179,47,56,76,0,0,0,0,0,161,0,1,1,3,13,161,1,0,0,0,0,1,1,0,13
050754703002,297,105,102,89,1,0,0,0,0,273,4,3,1,1,15,273,3,4,0,0,0,0,0,1,15
050754704001,340,132,97,111,0,0,0,0,0,317,4,1,2,0,16,317,1,4,1,0,0,0,0,0,16
050754705011,415,160,104,150,0,1,0,0,0,380,8,0,0,3,24,380,0,8,0,0,0,0,2,0,24
050754705012,301,124,72,105,0,0,0,0,0,273,5,1,1,2,19,273,1,5,0,2,1,0,0,0,19
050754705013,450,157,113,179,1,0,0,0,0,412,8,3,1,1,25,412,3,8,0,0,0,0,0,1,25
050754705021,328,90,102,136,0,0,0,0,0,306,2,2,1,2,15,306,2,2,1,1,0,0,0,0,15
050754705022,424,112,144,168,0,0,0,0,0,394,4,6,0,0,20,394,6,4,0,0,0,0,0,0,20
050754705023,582,162,200,220,0,0,0,0,0,536,6,1,4,0,35,536,1,6,2,0,1,1,0,0,35
050754705024,540,200,160,180,0,0,0,0,0,504,1,5,1,1,28,504,5,1,1,0,0,0,0,0,28
050754705025,322,120,93,109,0,0,0,0,0,304,3,1,0,0,14,304,1,3,0,0,0,0,0,0,14
050990901001,184,77,13,94,0,0,0,0,0,79,3,93,1,0,8,79,93,3,1,0,0,0,0,0,8
050990901002,583,312,60,211,0,0,0,0,0,317,3,246,1,2,14,317,246,3,1,0,0,0,1,0,14
050990901003,557,261,125,171,0,0,0,0,0,464,10,51,2,2,28,464,51,10,0,0,1,0,1,1,28
050990902001,1060,476,53,531,0,0,0,0,0,607,10,383,4,1,55,607,383,10,1,0,2,1,1,0,55
050990902002,789,453,29,307,0,0,0,0,0,298,28,436,5,3,19,298,435,28,1,2,2,1,0,0,19
050990902003,1111,449,153,509,0,0,0,0,0,924,19,86,5,2,75,924,86,19,0,1,2,2,1,0,75
050990903001,248,130,23,95,0,0,0,0,0,172,1,65,0,1,9,172,65,1,0,0,0,0,1,0,9
050990903002,300,168,89,43,0,0,0,0,0,258,12,15,1,0,14,258,15,12,1,0,0,0,0,0,14
051099533001,455,195,146,114,0,0,0,0,0,376,40,0,1,1,37,376,0,40,0,0,0,0,0,0,37
051099533002,698,254,262,181,1,0,0,0,0,618,27,5,2,2,44,618,5,27,1,0,0,0,1,0,44
051099533003,565,176,211,178,0,0,0,0,0,511,13,2,2,2,35,511,2,13,1,0,0,0,0,1,35
051099534001,452,118,189,145,0,0,0,0,0,406,10,0,1,3,32,406,0,10,1,0,0,0,0,0,32
051099534002,887,269,347,271,0,0,0,0,0,807,10,4,1,4,61,807,4,10,0,0,0,0,0,0,61
051099535001,294,70,72,152,0,0,0,0,0,210,4,70,1,0,9,210,70,4,0,0,0,0,0,1,9
051099535002,656,175,219,262,0,0,0,0,0,594,7,12,4,0,39,594,12,5,0,0,3,0,0,1,39
051099535003,685,204,186,295,0,0,0,0,0,619,10,16,0,1,39,619,16,10,0,0,0,0,0,0,39
051099535004,599,175,202,222,0,0,0,0,0,558,10,7,0,4,20,558,7,10,0,2,0,0,0,0,20
050134801001,684,242,238,204,0,0,0,0,0,522,7,112,1,0,42,522,112,6,0,0,1,0,0,0,42
050134801002,602,217,154,231,0,0,0,0,0,414,18,140,1,2,27,414,140,18,1,1,0,0,1,0,27
050134802001,582,227,168,187,0,0,0,0,0,473,10,62,1,2,34,473,62,9,0,2,0,0,0,1,34
050134802002,503,194,132,177,0,0,0,0,0,393,13,63,0,0,34,393,62,13,0,0,0,0,0,0,34
050134802003,412,155,139,118,0,0,0,0,0,315,6,70,0,1,20,315,70,5,0,0,0,0,1,0,20
051310001001,220,123,40,57,0,0,0,0,0,121,32,43,17,0,7,121,43,32,2,0,0,14,0,0,7
051310001002,194,116,34,44,0,0,0,0,0,91,52,21,13,1,16,91,21,52,1,1,3,2,0,1,16
051310001003,218,142,34,42,0,0,0,0,0,111,67,7,17,1,15,111,7,67,3,1,0,7,0,1,15
051310001004,278,171,27,80,0,0,0,0,0,110,61,49,27,0,31,110,49,61,3,0,0,9,0,1,31
051310001005,194,123,32,39,0,0,0,0,0,110,54,2,8,2,18,110,2,53,2,1,0,4,0,0,18
051310001006,352,218,40,93,1,0,0,0,0,126,78,95,26,2,25,126,95,78,5,1,0,11,0,0,25
051310002001,457,272,88,97,0,0,0,0,0,270,98,36,11,8,34,270,36,97,1,6,1,1,0,0,34
051310002002,271,157,50,64,0,0,0,0,0,149,83,9,16,1,13,149,9,83,5,0,0,9,1,2,13
051310002003,299,188,44,67,0,0,0,0,0,162,71,14,20,1,31,162,14,71,1,0,1,11,0,0,31
051310002004,270,167,48,55,0,0,0,0,0,136,65,27,16,1,25,136,27,65,1,1,1,6,0,0,25
051310002005,165,95,25,45,0,0,0,0,0,79,35,36,4,0,11,79,36,35,1,0,0,2,0,0,11
051310003001,431,234,60,137,0,0,0,0,0,211,96,89,10,3,22,211,89,96,0,1,3,4,1,2,22
051310003002,259,138,58,63,0,0,0,0,0,205,13,13,6,2,20,205,13,13,1,1,2,2,0,0,20
051310004001,176,107,7,62,0,0,0,0,0,58,41,64,1,1,11,58,64,41,1,1,0,0,0,0,11
051310004002,227,122,27,78,0,0,0,0,0,73,74,60,4,3,13,73,59,74,0,1,0,4,0,0,13
051310004003,93,59,14,20,0,0,0,0,0,61,17,0,4,1,10,61,0,17,0,1,2,1,0,0,10
051310004004,375,207,63,104,1,0,0,0,0,186,107,49,15,3,15,186,49,107,1,1,0,10,0,0,15
051310005011,568,296,87,184,0,1,0,0,0,248,135,108,45,4,28,248,107,134,3,2,1,20,0,1,28
051310005012,373,204,60,108,1,0,0,0,0,189,111,32,8,4,29,189,32,107,3,1,0,1,0,0,29
051310005013,276,169,56,51,0,0,0,0,0,182,63,8,4,3,16,182,8,63,0,1,0,1,0,1,16
051310005014,373,217,68,88,0,0,0,0,0,256,55,20,17,2,23,256,20,55,4,2,0,10,0,0,23
051310005021,461,206,118,137,0,0,0,0,0,263,86,44,38,7,23,263,44,86,11,6,1,20,1,0,23
051310005022,338,176,75,87,0,0,0,0,0,179,106,10,16,4,23,179,10,105,3,3,0,7,0,0,23
051310005023,318,122,92,103,1,0,0,0,0,242,45,4,4,2,21,242,3,45,1,0,0,2,0,0,21
051310006001,658,211,289,158,0,0,0,0,0,550,47,9,17,5,30,550,9,45,2,2,1,7,2,2,30
051310006002,431,184,145,102,0,0,0,0,0,357,21,23,7,2,21,357,22,21,3,2,1,1,0,2,21
051310006003,1297,336,638,321,1,1,0,0,0,1111,46,4,12,10,114,1111,4,46,2,4,1,4,2,1,114
051310006004,391,134,132,125,0,0,0,0,0,313,36,7,8,5,22,313,7,36,2,3,1,5,1,0,22
051310007001,237,131,37,69,0,0,0,0,0,154,42,8,17,3,13,154,8,42,0,3,1,16,0,0,13
051310007002,368,159,84,124,1,0,0,0,0,265,43,21,8,3,28,265,21,42,4,0,0,2,0,0,28
051310007003,198,97,42,59,0,0,0,0,0,139,26,16,1,2,14,139,16,25,0,1,0,0,0,0,14
051310007004,255,107,68,80,0,0,0,0,0,207,21,7,2,2,16,207,7,21,1,1,0,0,1,1,16
051310007005,516,197,175,144,0,0,0,0,0,403,53,11,4,5,40,403,11,53,0,1,0,2,0,0,40
051310007006,281,159,32,89,1,0,0,0,0,196,53,13,3,2,14,196,13,52,0,1,2,0,0,0,14
051310008001,289,151,61,76,1,0,0,0,0,226,27,10,7,1,18,226,10,27,1,0,1,2,0,0,18
051310008002,265,140,62,63,0,0,0,0,0,182,57,5,7,2,12,182,5,57,0,1,1,5,0,1,12
051310008003,206,100,51,55,0,0,0,0,0,148,26,10,9,6,7,148,10,26,1,0,0,7,2,0,7
051310008004,286,117,82,87,0,0,0,0,0,222,22,10,10,0,22,222,10,22,3,0,0,6,0,1,22
051310008005,299,106,84,107,1,1,0,0,0,239,15,3,9,7,26,239,3,15,3,3,1,5,0,0,26
051310010011,549,255,146,147,1,0,0,0,0,448,42,9,5,4,41,448,9,42,0,2,0,4,0,0,41
051310010012,365,130,130,105,0,0,0,0,0,319,10,3,2,2,29,319,3,10,1,0,1,0,0,0,29
051310010013,607,274,173,160,0,0,0,0,0,514,34,16,3,5,35,514,16,34,1,1,0,2,1,0,35
051310010014,314,150,88,76,0,0,0,0,0,268,11,3,6,4,22,268,3,11,1,0,1,3,0,1,22
051310010015,224,118,54,52,0,0,0,0,0,181,20,4,6,1,12,181,4,20,1,0,4,0,0,1,12
051310010021,586,185,245,156,0,0,0,0,0,503,27,6,14,1,35,503,6,27,4,1,1,4,0,1,35
051310010022,716,164,369,182,1,0,0,0,0,611,36,4,2,3,60,611,4,32,0,0,0,2,2,0,60
051310011011,817,236,342,239,0,0,0,0,0,690,33,8,18,3,65,690,8,33,9,1,2,6,0,0,65
051310011012,277,107,95,75,0,0,0,0,0,234,13,7,3,3,17,234,7,13,1,0,0,2,0,0,17
051310011013,631,216,258,157,0,0,0,0,0,526,42,23,6,2,32,526,22,42,3,2,0,2,0,1,32
051310011014,472,113,232,127,0,0,0,0,0,410,12,1,10,6,33,410,1,12,0,2,0,5,1,3,33
051310011021,631,217,259,154,1,0,0,0,0,518,36,3,16,11,47,518,3,36,1,5,3,6,0,2,47
051310011022,597,238,213,146,0,0,0,0,0,471,49,13,30,5,29,471,13,49,4,1,2,22,2,0,29
051310011023,243,96,91,56,0,0,0,0,0,180,13,18,5,11,16,180,18,13,1,4,2,2,1,0,16
051310012011,380,158,118,104,0,0,0,0,0,314,9,12,23,0,22,314,12,9,7,0,3,10,0,3,22
051310012012,425,183,128,114,0,0,0,0,0,363,22,8,7,0,25,363,8,22,1,0,1,5,0,0,25
051310012013,807,256,363,188,0,0,0,0,0,674,56,6,10,3,58,674,6,56,2,2,3,3,0,1,58
051310012021,512,255,157,100,0,0,0,0,0,427,29,11,8,3,34,427,11,28,3,1,4,1,0,0,34
051310012022,290,129,105,56,0,0,0,0,0,242,12,7,4,3,22,242,7,12,1,1,0,0,0,2,22
051310012023,289,126,90,73,0,0,0,0,0,225,14,15,9,2,24,225,15,14,4,0,0,5,1,0,24
051310013011,582,129,315,138,0,0,0,0,0,499,13,1,15,9,45,499,1,13,3,0,0,9,3,2,45
051310013012,414,135,186,93,0,0,0,0,0,336,8,4,26,8,32,336,4,8,8,3,1,7,0,6,32
051310013013,631,208,284,138,1,0,0,0,0,473,32,7,48,24,47,473,7,32,15,15,2,26,4,2,47
051310013051,563,171,251,141,0,0,0,0,0,458,40,12,17,2,34,458,12,40,4,2,2,7,0,0,34
051310013052,562,167,276,119,0,0,0,0,0,448,22,3,26,10,53,448,3,22,9,9,2,11,0,0,53
051310013053,453,127,230,96,0,0,0,0,0,398,6,4,9,4,32,398,4,6,3,1,1,3,0,1,32
051310013054,1319,348,655,316,0,0,0,0,0,1127,34,7,58,11,82,1127,7,33,9,4,4,38,1,2,82
051310013061,1267,372,708,187,0,0,0,0,0,1090,35,9,34,30,69,1090,7,35,12,16,5,14,5,2,69
051310013062,661,281,270,110,0,0,0,0,0,497,30,10,65,11,48,497,9,30,12,4,4,45,3,2,48
051310013063,593,272,215,106,0,0,0,0,0,459,31,11,48,6,38,459,11,31,14,3,2,27,0,3,38
051310013071,295,118,117,60,0,0,0,0,0,246,20,1,10,3,15,246,1,20,3,1,0,6,0,1,15
051310013072,1300,544,498,258,0,0,0,0,0,1034,46,16,79,18,107,1034,16,46,15,12,12,40,3,4,107
051310013081,830,345,345,140,0,0,0,0,0,684,40,6,20,5,75,684,6,39,6,1,1,11,1,0,75
051310013082,669,287,271,111,0,0,0,0,0,522,69,3,19,7,49,522,3,69,3,1,0,10,0,4,49
051310013083,456,214,142,99,0,1,0,0,0,337,39,0,34,5,41,337,0,38,10,2,0,20,0,3,41
051310013091,873,352,303,218,0,0,0,0,0,730,45,18,23,5,52,730,18,45,2,2,1,11,0,2,52
051310013101,720,321,250,149,0,0,0,0,0,519,52,26,51,23,49,519,26,51,10,14,4,31,0,0,49
051310013102,687,340,203,144,0,0,0,0,0,583,36,10,7,5,46,583,10,36,0,2,1,4,1,0,46
051310013103,865,317,374,173,1,0,0,0,0,715,48,9,30,14,49,715,9,48,5,8,0,21,1,2,49
051310013111,1254,325,699,230,0,0,0,0,0,1051,31,2,43,23,104,1051,2,29,13,15,3,16,1,4,104
051310013112,1210,359,594,257,0,0,0,0,0,1029,29,12,21,21,98,1029,11,28,7,15,3,8,2,1,98
051310013121,1010,309,476,225,0,0,0,0,0,868,23,3,39,4,73,868,2,22,8,3,3,24,0,2,73
051310013122,492,241,146,104,1,0,0,0,0,392,28,12,16,1,43,392,12,28,2,0,0,12,0,0,43
051310013123,557,223,217,117,0,0,0,0,0,487,29,3,4,3,31,487,3,28,2,2,0,2,0,0,31
051310101011,995,336,529,130,0,0,0,0,0,918,15,2,1,4,55,918,2,14,0,1,0,0,2,0,55
051310101012,1358,480,734,144,0,0,0,0,0,1230,36,5,4,9,74,1230,5,36,1,1,0,1,3,1,74
051310101013,928,322,464,142,0,0,0,0,0,825,29,7,5,7,55,825,7,26,1,2,0,3,0,1,55
051310101021,813,276,448,89,0,0,0,0,0,713,18,0,6,8,68,713,0,18,1,1,0,1,1,1,68
051310101022,986,357,501,127,1,0,0,0,0,876,22,6,1,6,75,876,6,21,0,0,0,1,0,0,75
051310101023,1018,377,523,118,0,0,0,0,0,903,31,4,11,7,62,903,4,30,2,4,0,3,0,4,62
051310101024,934,466,344,124,0,0,0,0,0,781,40,1,6,6,100,781,1,40,2,0,0,1,0,0,100
051310102011,510,188,245,77,0,0,0,0,0,468,12,1,2,3,24,468,1,12,1,1,0,0,0,1,24
051310102012,927,348,456,123,0,0,0,0,0,814,29,1,5,12,66,814,1,29,4,5,0,0,0,0,66
051310102013,1102,442,523,136,1,0,0,0,0,995,25,2,3,8,69,995,2,25,1,3,1,0,5,1,69
051310102014,470,159,225,86,0,0,0,0,0,407,9,4,7,2,41,407,4,9,3,2,0,0,0,0,41
051310102021,725,351,284,90,0,0,0,0,0,637,16,0,2,3,67,637,0,15,0,0,0,0,1,0,67
051310102022,1293,554,585,154,0,0,0,0,0,1117,46,8,8,9,105,1117,8,46,2,2,0,1,1,2,105
051310103011,1628,532,815,281,0,0,0,0,0,1419,45,6,26,19,113,1419,4,45,2,12,5,11,0,4,113
051310103012,955,397,431,127,0,0,0,0,0,864,16,6,3,3,63,864,6,15,1,0,1,0,3,1,63
051310103013,1394,497,717,180,0,0,0,0,0,1269,32,7,9,8,69,1269,7,30,2,0,0,3,4,2,69
051310103031,922,345,471,106,0,0,0,0,0,801,20,6,5,6,84,801,6,20,1,3,0,2,2,0,84
051310103032,426,167,219,40,0,0,0,0,0,386,14,3,2,2,19,386,3,14,1,2,0,0,0,0,19
051310103041,602,268,263,71,0,0,0,0,0,549,9,2,2,1,39,549,2,9,1,1,0,0,0,0,39
051310103042,847,350,352,145,0,0,0,0,0,740,19,4,7,5,72,740,4,19,2,0,0,1,1,1,72
051310103043,680,266,340,74,0,0,0,0,0,625,8,4,6,2,35,625,4,8,1,1,0,1,0,0,35
051299701001,410,90,265,55,0,0,0,0,0,385,7,1,1,0,16,385,1,7,0,0,1,0,0,0,16
051299701002,456,150,243,63,0,0,0,0,0,426,4,3,0,1,22,426,3,4,0,0,0,0,1,0,22
051299701003,352,120,192,40,0,0,0,0,0,319,1,4,4,0,24,319,4,1,0,0,1,1,0,2,24
051299702001,971,261,637,73,0,0,0,0,0,903,13,3,6,2,44,903,3,13,3,1,3,0,1,0,44
051299702002,502,116,348,38,0,0,0,0,0,468,3,2,1,1,27,468,2,3,0,0,1,0,0,0,27
051299702003,360,96,234,30,0,0,0,0,0,333,5,3,0,2,17,333,3,5,0,0,0,0,0,0,17
051299702004,516,149,348,19,0,0,0,0,0,487,8,0,0,0,21,487,0,8,0,0,0,0,0,0,21
051299703001,448,132,263,53,0,0,0,0,0,411,7,2,0,2,26,411,2,5,0,0,0,0,0,0,26
051299703002,525,163,288,74,0,0,0,0,0,485,6,1,3,2,28,485,1,6,0,2,0,2,0,0,28
051299703003,348,82,236,30,0,0,0,0,0,328,5,1,0,0,14,328,1,5,0,0,0,0,0,0,14
050170801001,385,127,142,116,0,0,0,0,0,267,12,84,1,5,16,267,84,12,1,0,0,0,0,0,16
050170801002,406,165,133,108,0,0,0,0,0,338,10,40,3,0,15,338,40,10,0,0,1,0,0,2,15
050170801003,648,181,292,175,0,0,0,0,0,554,10,35,4,2,43,554,35,10,1,1,0,0,0,3,43
050170802001,251,114,7,130,0,0,0,0,0,54,1,188,3,2,3,54,188,0,1,1,1,0,1,1,3
050170802002,457,144,67,246,0,0,0,0,0,180,4,256,4,1,12,180,254,3,3,1,1,0,0,0,12
050170802003,377,149,24,204,0,0,0,0,0,59,4,308,1,0,5,59,308,3,0,0,0,0,0,0,5
050170803001,411,149,64,198,0,0,0,0,0,220,10,158,8,1,14,220,157,10,6,1,1,0,0,1,14
050170803002,507,186,117,204,0,0,0,0,0,302,15,156,4,0,30,302,156,15,2,0,0,0,0,1,30
050170803003,630,189,130,311,0,0,0,0,0,236,15,350,1,5,23,236,350,15,1,2,0,0,1,0,23
050170804001,558,189,19,350,0,0,0,0,0,80,5,470,0,0,3,80,469,5,0,0,0,0,0,0,3
050170804002,255,103,23,129,0,0,0,0,0,78,4,167,1,1,4,78,167,4,1,0,0,0,1,0,4
050170804003,341,107,53,181,0,0,0,0,0,154,4,171,0,2,10,154,171,4,0,0,0,0,1,0,10
051379501001,414,129,139,145,1,0,0,0,0,393,4,1,2,0,14,393,1,4,1,0,1,0,0,0,14
051379501002,912,219,329,347,17,0,0,0,0,811,21,2,4,1,73,811,2,21,1,0,2,0,0,0,73
051379501003,420,122,170,124,4,0,0,0,0,385,4,2,1,3,25,385,2,4,0,0,0,0,1,1,25
051379501004,610,179,233,192,6,0,0,0,0,567,6,0,1,3,33,567,0,6,1,1,0,0,2,0,33
051379502011,984,315,372,295,2,0,0,0,0,904,17,4,3,3,53,904,4,17,2,1,0,0,0,0,53
051379502031,291,99,130,62,0,0,0,0,0,268,2,0,1,2,18,268,0,2,0,0,0,0,0,1,18
051379502032,907,258,378,267,3,1,0,0,0,834,11,11,4,0,47,834,11,11,1,0,0,0,0,1,47
051379502033,611,168,252,185,5,1,0,0,0,562,11,0,3,3,32,562,0,11,0,0,1,1,2,1,32
