BlockGroupID,total_reg,party_dem,party_rep,party_rin,party_lib,party_grn,party_cnt,party_slb,party_ref,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_10,eth2_23,eth2_21,eth2_14,eth2_34,eth2_61,eth2_12,eth2_32,eth2_38,eth2_unk
210170302013,752,459,235,22,1,0,1,0,0,34,0,632,28,36,6,0,50,632,36,28,0,1,0,1,4,0,0,0,0,0,50
210170302014,958,530,358,28,5,0,0,0,0,37,0,859,27,8,2,4,58,859,8,27,2,1,0,1,0,1,0,0,0,0,58
210170302021,501,307,143,18,1,0,0,0,0,32,0,410,18,40,5,1,27,410,40,16,1,1,0,0,4,0,0,0,0,0,27
210170302022,726,429,227,31,2,0,0,0,0,37,0,614,17,47,6,1,41,614,47,17,1,3,0,2,1,0,0,0,0,0,41
210170303001,766,328,379,31,4,1,1,0,0,22,0,674,24,5,2,3,58,674,5,24,0,2,0,0,0,2,0,0,0,0,58
210170303002,1545,724,707,66,4,1,0,0,0,43,0,1364,41,7,12,10,111,1364,7,41,7,2,0,4,5,1,0,0,0,0,111
210170304001,866,469,350,21,3,0,0,0,0,23,0,753,21,27,9,6,50,753,27,21,3,2,1,3,2,3,0,1,0,0,50
210170304002,998,470,440,47,4,0,0,1,0,36,0,890,20,2,7,5,74,890,2,20,2,1,0,1,4,0,0,1,0,0,74
210170305001,560,315,205,16,4,0,0,0,0,20,0,514,7,4,4,6,25,514,4,7,4,0,0,3,1,0,0,0,1,0,25
210170305002,578,294,233,17,2,0,0,0,0,32,0,526,12,0,4,1,35,526,0,12,0,2,0,0,2,0,0,0,0,0,35
210170305003,512,279,192,20,3,0,0,0,0,18,0,452,9,9,2,4,36,452,9,8,1,1,0,0,0,2,0,0,0,0,36
210170306001,680,348,278,25,0,1,1,0,0,27,0,634,15,2,2,2,25,634,2,15,0,0,1,0,1,1,0,0,0,0,25
210170306002,785,435,283,28,1,1,0,0,0,37,0,725,7,13,8,1,31,725,13,7,0,3,1,1,2,0,0,1,0,0,31
210339201001,726,365,334,15,2,0,1,0,0,9,0,657,7,7,6,5,44,657,7,7,1,2,0,1,3,3,0,0,0,0,44
210339201002,810,380,375,21,3,0,0,0,0,31,0,752,4,0,9,12,33,752,0,4,0,2,0,3,4,8,0,0,0,4,33
210339202001,1154,616,461,31,1,0,0,0,0,45,0,1062,9,6,13,2,62,1062,6,9,0,0,6,2,4,1,0,1,0,1,62
210339202002,552,327,186,13,0,0,0,0,0,26,0,484,9,19,11,4,25,484,19,9,0,2,7,1,1,0,0,0,0,0,25
210339202003,853,459,350,12,5,0,0,1,0,26,0,755,14,26,8,2,48,755,26,14,0,3,1,0,4,0,0,0,0,1,48
210339202004,497,323,140,15,0,1,0,0,0,18,0,312,14,143,4,3,21,312,143,14,2,0,0,2,2,1,0,0,0,0,21
210339202005,599,377,178,21,1,0,0,0,0,22,0,412,8,139,10,0,30,412,139,8,0,0,3,5,2,0,0,0,0,0,30
210339203011,700,369,282,14,3,1,0,0,0,31,0,604,7,43,3,3,40,604,43,7,2,1,0,1,1,0,0,0,0,1,40
210339203012,661,400,223,11,2,0,0,0,0,25,0,605,4,6,8,2,36,605,6,4,1,1,0,1,5,0,0,0,0,0,36
210339203013,1018,591,380,16,1,0,0,0,0,30,0,900,9,15,17,7,70,900,15,9,0,7,2,0,7,5,0,1,0,0,70
210339203021,870,496,315,23,5,0,0,0,0,31,0,790,8,4,10,2,56,790,4,8,1,4,1,3,2,0,0,0,0,0,56
210339203022,1031,555,413,20,1,0,0,0,0,42,0,961,11,1,4,3,51,961,1,11,0,1,0,1,2,0,0,0,0,3,51
212139701001,991,445,456,35,7,0,2,0,0,46,0,915,8,10,6,2,50,915,10,8,1,1,1,0,4,1,0,0,0,0,50
212139701002,603,257,302,12,2,0,1,0,0,29,0,556,6,5,7,0,29,556,5,6,0,2,2,1,2,0,0,0,0,0,29
212139702001,1349,673,546,34,4,0,1,1,0,90,0,1148,24,84,8,7,78,1148,84,24,4,2,4,0,2,3,0,0,0,0,78
212139702002,675,365,242,17,2,0,0,0,0,49,0,562,12,66,2,3,30,562,66,12,1,1,0,1,0,2,0,0,0,0,30
212139702003,1427,625,679,35,4,0,0,0,0,84,0,1303,19,14,10,6,75,1303,14,19,0,0,2,4,3,2,0,1,0,0,75
212139703001,427,299,83,11,2,0,0,0,0,32,0,214,6,184,4,4,15,214,184,6,3,1,0,1,2,0,0,0,0,0,15
212139703002,1255,654,494,40,4,2,0,0,0,61,0,1089,24,57,12,10,63,1089,56,24,0,1,5,3,3,1,3,0,0,0,63
212139703003,864,515,291,20,3,0,0,0,0,35,0,627,14,185,9,0,29,627,185,14,0,4,0,1,3,0,0,1,0,0,29
212139703004,938,432,448,19,2,0,0,0,0,37,0,868,5,28,8,3,26,868,28,5,0,1,0,2,4,1,0,1,0,0,26
212139704011,1301,629,544,42,9,1,1,1,0,74,0,1147,22,17,29,11,75,1147,17,22,5,4,16,2,2,2,0,2,1,0,75
212139704012,1462,721,567,58,13,3,1,0,0,99,0,1227,22,112,7,5,89,1227,111,22,4,2,1,1,2,1,0,1,0,0,89
212139704021,483,271,174,12,1,0,1,0,0,24,0,305,15,138,1,1,23,305,137,15,0,1,0,0,0,1,0,0,0,0,23
212139704022,787,394,324,19,2,1,0,0,0,47,0,682,5,44,5,4,47,682,44,5,0,1,0,1,3,1,0,0,0,0,47
212139704023,540,259,222,19,2,0,0,0,0,38,0,469,10,10,25,1,25,469,10,10,1,1,20,1,1,0,0,0,0,0,25
212359201001,536,161,321,23,3,0,0,0,0,28,0,484,8,2,8,4,30,484,2,8,0,7,0,1,0,1,0,0,0,0,30
212359201002,2057,488,1397,60,11,2,0,0,0,99,0,1917,22,3,10,1,104,1917,3,21,0,4,4,1,0,0,1,0,0,0,104
212359201003,538,168,314,25,7,0,0,0,0,24,0,487,8,1,4,2,36,487,1,8,1,0,2,0,1,0,0,1,0,0,36
212359202001,942,270,609,26,5,1,0,0,0,31,0,869,13,1,7,4,48,869,1,13,1,1,5,0,0,1,0,1,0,0,48
212359202002,1078,271,728,30,2,0,0,0,0,47,0,986,18,0,14,8,52,986,0,18,5,3,8,2,0,2,0,1,0,0,52
212359203011,1411,325,990,46,2,1,0,0,0,47,0,1314,17,2,9,2,67,1314,2,17,2,1,6,0,2,0,0,0,0,0,67
212359203021,1607,377,1124,49,5,0,1,0,0,51,0,1502,15,1,3,13,73,1502,1,15,1,3,0,0,0,0,2,0,3,2,73
212359203022,953,203,687,34,7,0,0,0,0,22,0,890,6,1,8,2,46,890,1,6,1,0,4,3,0,0,0,0,0,0,46
212359203023,835,172,603,20,1,1,0,0,0,38,0,787,7,1,1,1,38,787,1,7,0,1,0,0,0,1,0,0,0,0,38
212359204011,1468,302,1080,25,6,0,0,0,0,55,0,1382,14,0,1,6,65,1382,0,14,5,0,0,0,1,0,0,0,0,0,65
212359204021,976,146,780,21,2,0,0,0,0,27,0,934,10,1,3,7,21,934,1,10,5,1,0,0,0,2,0,2,0,0,21
212359204022,1085,196,823,20,3,1,0,0,0,42,0,1014,3,0,10,7,51,1014,0,3,5,2,4,1,1,2,0,2,0,0,51
212359204023,535,78,427,17,0,0,0,0,0,13,0,509,5,0,1,1,19,509,0,5,0,1,0,0,0,0,0,0,0,0,19
212359205011,1466,252,1141,29,6,0,0,0,0,38,0,1410,10,0,8,2,36,1410,0,10,1,1,1,1,1,1,0,0,0,0,36
212359205021,804,112,656,15,1,0,1,0,0,19,0,753,7,0,5,2,37,753,0,7,2,2,1,0,2,0,0,0,0,0,37
212359205022,709,136,535,13,1,0,0,0,0,24,0,641,10,2,5,10,41,641,2,10,7,2,2,1,0,2,0,0,1,0,41
212359205023,1478,232,1145,45,5,0,2,1,0,48,0,1373,17,0,9,3,76,1373,0,17,2,5,0,1,2,0,0,0,0,0,76
212359205024,798,137,626,17,0,0,1,0,0,17,0,754,7,1,2,5,29,754,1,7,4,1,1,0,0,0,0,0,0,0,29
212359206011,900,144,704,19,3,0,0,0,0,30,0,825,5,1,9,5,55,825,1,5,3,3,0,1,2,1,0,2,0,0,55
212359206021,680,197,430,37,0,0,0,0,0,16,0,606,18,12,4,1,39,606,12,18,0,3,0,0,0,0,0,1,0,0,39
212359206022,515,138,321,38,1,3,0,0,0,14,0,446,17,5,6,0,41,446,5,17,0,3,1,1,0,0,0,1,0,0,41
212359206023,448,103,311,14,1,0,0,0,0,19,0,422,6,0,6,2,12,422,0,6,1,2,3,1,0,0,0,0,0,0,12
212359206024,687,87,576,10,1,2,0,0,0,11,0,639,1,0,9,0,38,639,0,1,0,4,3,2,0,0,0,0,0,0,38
212359207001,426,63,341,10,3,0,0,0,0,9,0,393,4,1,1,1,26,393,1,4,1,0,0,0,1,0,0,0,0,0,26
212359207002,840,129,671,13,0,0,0,0,0,27,0,744,14,3,0,2,77,744,3,14,0,0,0,0,0,1,0,0,0,0,77
212359207003,577,88,457,11,3,0,0,0,0,18,0,520,7,0,3,3,44,520,0,7,0,2,1,0,0,1,0,0,0,0,44
212359207004,859,152,665,15,0,0,0,0,0,27,0,797,6,1,2,2,51,797,1,6,2,0,1,0,0,0,0,1,0,0,51
212359207005,638,141,474,7,0,0,2,0,0,14,0,605,1,0,7,2,23,605,0,1,0,4,0,3,0,1,0,0,0,0,23
212359208001,600,92,491,5,1,0,0,0,0,11,0,562,2,0,4,5,27,562,0,2,4,2,2,0,0,0,0,0,0,0,27
212359208002,597,114,458,7,2,0,0,0,0,16,0,557,7,0,1,9,23,557,0,7,9,0,0,1,0,0,0,0,0,0,23
211679601001,1012,493,444,47,4,0,0,0,1,23,0,936,8,1,10,2,55,936,1,8,0,5,0,4,0,2,0,1,0,0,55
211679601002,606,269,303,21,2,1,0,0,0,10,0,554,6,0,7,1,38,554,0,6,1,3,0,1,2,0,0,1,0,0,38
211679601003,863,333,481,27,6,0,1,0,0,15,0,805,5,1,7,2,43,805,1,5,2,1,2,0,4,0,0,0,0,0,43
211679601004,1071,423,556,43,10,1,0,0,0,38,0,975,21,2,8,2,63,975,2,21,0,4,0,2,1,1,0,0,1,0,63
211679602001,1975,936,898,79,8,2,0,1,0,51,0,1787,24,42,27,3,92,1787,42,24,2,8,11,7,1,1,0,0,0,0,92
211679602002,1294,539,635,68,4,3,0,0,0,45,0,1148,16,5,15,5,105,1148,5,16,3,6,0,6,3,1,0,0,0,0,105
211679602003,1295,669,505,63,7,0,0,0,0,51,0,1055,27,143,10,2,58,1055,143,27,0,5,1,1,2,2,0,1,0,0,58
211679603001,985,468,447,52,2,0,0,0,0,16,0,830,28,51,20,2,54,830,51,28,0,8,6,1,3,0,2,1,0,0,54
211679603002,1820,858,858,64,5,0,1,0,0,34,0,1676,25,2,21,0,96,1676,2,25,0,6,3,5,6,0,0,1,0,0,96
211679604001,1217,571,548,59,4,3,0,1,0,31,0,1080,20,16,15,16,70,1080,16,20,5,7,1,2,4,2,1,1,1,0,70
211679604002,565,296,220,26,5,0,0,0,0,18,0,496,23,7,8,1,30,496,7,23,0,4,2,0,1,1,0,0,0,0,30
211679604003,884,481,354,24,4,1,0,0,0,20,0,817,14,3,4,5,41,817,3,13,1,3,1,0,0,1,0,0,0,0,41
211679604004,844,441,354,28,1,0,0,1,0,19,0,770,9,17,7,4,37,770,17,9,4,4,0,1,2,0,0,0,0,0,37
211679605001,1188,504,583,57,4,1,0,0,0,39,0,1067,13,5,17,3,83,1067,5,13,0,7,1,5,3,0,0,0,0,0,83
211679605002,576,262,263,32,2,0,0,0,0,17,0,520,10,9,6,3,28,520,9,10,0,1,2,1,2,2,0,0,0,0,28
211679605003,991,403,495,68,2,0,0,0,0,23,0,910,11,6,9,5,50,910,6,11,2,5,0,1,3,1,0,0,0,0,50
212339601001,477,295,157,6,2,0,0,0,0,17,0,428,14,5,4,2,24,428,5,14,1,0,0,1,2,0,0,0,0,0,24
212339601002,652,391,223,8,0,1,0,0,0,29,0,574,43,5,3,1,26,574,5,43,1,0,1,0,2,0,0,0,0,0,26
212339601003,593,364,201,8,0,0,0,0,0,20,0,500,50,2,5,5,31,500,2,50,5,1,0,2,1,0,0,0,0,0,31
212339601004,1054,635,369,8,2,0,1,0,0,39,0,999,6,0,6,2,41,999,0,6,1,1,2,2,1,0,0,0,0,0,41
212339602001,1045,610,383,22,6,0,1,0,0,23,0,981,9,5,5,4,41,981,5,9,1,2,1,0,2,0,0,0,0,0,41
212339602002,746,446,254,18,1,0,1,0,0,26,0,692,5,6,1,3,39,692,6,5,1,0,0,1,0,0,0,0,2,0,39
212339603001,774,439,279,11,3,0,0,0,0,42,0,730,10,8,2,1,23,730,8,10,0,1,0,0,1,0,0,0,0,0,23
212339603002,810,467,300,11,1,0,0,0,0,31,0,770,3,5,4,2,26,770,5,3,0,2,1,0,1,2,0,0,0,0,26
212339604001,680,480,179,7,3,0,0,0,0,11,0,402,10,238,3,0,27,402,238,9,0,1,0,1,0,0,0,1,0,0,27
212339604002,619,341,236,16,1,0,0,0,0,25,0,522,9,48,3,2,35,522,48,9,1,0,1,2,0,1,0,0,0,0,35
212339604003,666,397,217,22,4,0,0,0,0,26,0,551,8,72,4,2,29,551,72,8,2,0,0,2,1,0,0,1,0,0,29
212339604004,371,208,129,14,0,3,0,0,0,17,0,330,6,8,2,3,22,330,8,6,3,0,0,1,0,0,0,1,0,0,22
212339604005,428,256,145,6,0,1,0,0,0,20,0,395,4,6,0,0,23,395,6,4,0,0,0,0,0,0,0,0,0,0,23
212259501000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212259501001,645,392,216,12,1,0,0,0,0,24,0,572,4,30,7,1,31,572,30,4,1,3,1,1,2,0,0,0,0,0,31
212259501002,528,358,151,3,1,0,1,0,0,14,0,474,4,13,6,2,29,474,13,3,1,2,2,2,0,0,0,0,0,0,29
212259502011,880,576,274,9,2,0,0,1,0,18,0,781,5,33,6,5,50,781,33,5,3,1,2,1,2,1,0,0,0,1,50
212259502012,1151,753,339,21,5,0,0,0,0,33,0,937,21,102,14,2,75,937,102,21,1,3,4,3,2,0,0,1,0,0,75
212259502013,604,345,231,6,0,1,0,0,0,21,0,550,5,9,6,5,29,550,9,5,4,1,1,0,4,1,0,0,0,0,29
212259502014,272,184,67,4,1,0,0,0,0,16,0,227,5,20,0,2,18,227,20,5,2,0,0,0,0,0,0,0,0,0,18
212259502015,381,229,118,11,1,0,0,0,0,22,0,311,6,44,6,3,11,311,44,6,1,0,2,2,1,0,0,1,0,0,11
212259502020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212259502021,1177,796,326,13,2,0,0,0,0,40,0,842,15,235,11,2,72,842,235,15,0,4,2,2,2,1,0,0,0,0,72
212259502022,826,539,251,11,2,0,0,0,0,23,0,741,3,18,8,9,47,741,18,3,4,3,0,3,1,4,0,1,0,0,47
212259503000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212259503001,1065,649,371,11,3,0,0,0,0,31,0,983,3,5,9,8,57,983,5,3,5,5,0,2,1,0,0,1,0,0,57
212259503002,561,345,193,5,1,0,0,0,0,17,0,495,5,16,2,12,31,495,16,5,10,1,0,1,0,0,1,0,0,0,31
212259503003,703,415,228,15,7,0,0,0,0,38,0,641,6,10,3,2,41,641,10,6,1,2,0,1,0,0,0,0,0,0,41
212259503004,431,269,127,15,1,0,0,0,0,19,0,345,2,52,7,3,22,345,52,2,2,0,0,1,3,0,0,3,0,0,22
212259503005,490,304,162,7,1,0,0,0,0,16,0,414,2,29,2,6,37,414,29,2,3,0,0,0,2,1,0,0,0,0,37
211319201011,759,80,651,17,0,0,0,0,0,11,0,711,8,1,5,1,33,711,1,8,0,2,2,1,0,0,0,0,0,0,33
211319201012,855,63,762,13,1,0,0,0,0,16,0,827,3,0,3,0,22,827,0,3,0,3,0,0,0,0,0,0,0,0,22
211319201013,500,55,432,5,1,0,0,0,0,7,0,485,4,0,1,1,9,485,0,4,0,0,0,0,1,1,0,0,0,0,9
211319201021,768,65,675,11,1,0,0,0,0,16,0,743,2,0,5,1,17,743,0,2,0,2,0,2,1,0,0,0,0,0,17
211319201022,890,97,755,18,1,0,0,0,0,19,0,850,4,1,6,1,28,850,1,4,0,0,1,2,3,0,0,0,0,0,28
211319202001,394,44,336,7,0,1,0,0,0,6,0,373,3,3,1,1,13,373,3,3,0,1,0,0,0,0,0,0,0,0,13
211319202002,1104,160,898,17,3,0,0,1,0,25,0,1066,6,0,13,2,17,1066,0,6,0,8,0,4,1,1,0,0,0,0,17
211319202003,536,47,481,3,0,0,0,0,0,5,0,515,2,2,2,1,14,515,2,2,1,2,0,0,0,0,0,0,0,0,14
211319203001,860,69,763,13,0,0,0,0,0,15,0,829,3,0,1,1,26,829,0,3,0,1,0,0,0,0,0,0,0,0,26
211319203002,450,24,410,8,0,0,0,0,0,8,0,429,5,0,4,0,12,429,0,5,0,1,0,3,0,0,0,0,0,0,12
211319203003,675,59,597,11,0,0,0,0,0,8,0,652,6,2,2,2,11,652,2,6,0,1,0,0,1,1,0,0,0,0,11
210319301001,1520,257,1180,33,2,2,1,0,0,45,0,1431,10,0,6,3,70,1431,0,10,0,0,1,3,2,0,0,0,0,0,70
210319301002,1013,186,784,12,9,0,0,0,0,22,0,962,10,0,4,1,36,962,0,9,1,2,1,1,0,0,0,0,0,0,36
210319302001,1099,203,838,22,4,1,0,0,0,31,0,1019,11,1,6,0,62,1019,1,10,0,4,0,0,1,0,0,0,0,0,62
210319303011,1120,220,843,29,8,0,0,0,0,20,0,1045,12,2,9,6,46,1045,2,12,5,3,3,1,2,1,0,0,0,0,46
210319303021,735,182,523,14,1,1,0,0,0,14,0,673,15,1,4,1,41,673,1,15,0,1,1,2,0,0,0,0,0,0,41
210319303022,1166,303,814,21,2,0,0,0,0,26,0,1036,33,11,5,2,79,1036,11,32,0,2,0,0,3,0,0,0,1,0,79
210319304001,1244,257,920,34,5,1,0,1,0,26,0,1155,17,0,3,2,67,1155,0,17,0,0,1,1,0,0,0,0,0,0,67
210319305001,881,163,685,11,1,1,0,0,0,20,0,810,4,0,4,1,62,810,0,4,0,3,0,0,1,0,0,0,0,0,62
211379201011,1773,738,904,40,1,0,1,0,0,89,0,1544,25,102,11,4,87,1544,102,24,0,3,2,3,2,0,0,1,0,1,87
211379201021,842,329,459,20,3,0,0,0,0,31,0,756,19,12,9,1,45,756,12,19,0,2,1,1,3,0,0,1,0,0,45
211379201022,800,354,404,20,0,0,0,0,0,22,0,721,9,40,2,1,27,721,40,9,1,0,1,1,0,0,0,0,0,0,27
211379201023,1106,421,598,32,8,1,1,0,0,45,0,1024,16,1,8,2,55,1024,1,16,0,2,2,3,0,0,0,1,0,2,55
211379201024,792,393,342,22,7,0,0,0,0,28,0,706,12,34,10,4,26,706,33,12,2,1,4,2,3,0,0,0,0,0,26
211379201031,673,253,367,14,2,0,0,0,0,37,0,622,16,1,6,2,26,622,1,16,0,2,2,2,0,1,0,0,1,0,26
211379201032,972,396,488,31,1,0,0,0,0,56,0,886,16,12,9,2,47,886,12,16,1,4,2,1,1,1,0,0,0,0,47
211379202001,605,229,319,19,3,0,0,0,0,35,0,559,9,0,6,1,30,559,0,9,0,2,3,1,0,1,0,0,0,0,30
211379202002,912,401,452,16,3,0,0,0,0,40,0,848,16,0,9,3,36,848,0,16,2,4,2,1,2,0,0,0,1,0,36
211379202003,1996,714,1135,54,3,0,0,0,0,90,0,1855,22,3,13,6,97,1855,3,22,2,4,3,3,1,1,0,2,0,0,97
211379202004,547,214,295,7,3,0,0,0,0,28,0,492,14,0,3,0,38,492,0,14,0,0,1,0,1,0,0,0,0,0,38
211379203011,1113,414,613,34,4,0,1,0,0,47,0,1041,15,1,6,1,49,1041,1,15,0,3,1,2,0,1,0,0,0,0,49
211379203012,1094,422,598,23,2,1,0,0,0,48,0,1020,11,2,14,1,46,1020,2,11,0,2,4,5,3,0,0,0,0,0,46
211379203021,729,326,343,18,1,0,0,0,0,41,0,676,4,0,5,0,44,676,0,4,0,1,1,2,1,0,0,0,0,0,44
211379203022,855,252,532,30,1,0,0,0,0,40,0,796,13,0,13,3,30,796,0,13,0,5,2,4,2,0,0,0,1,0,30
211379204001,785,292,441,16,3,0,0,0,0,33,0,734,8,3,9,3,28,734,3,8,2,5,0,2,1,0,0,1,0,1,28
211379204002,1182,391,703,29,4,1,0,0,0,54,0,1088,26,4,4,6,54,1088,4,26,1,2,0,0,1,0,0,0,1,3,54
211379204003,813,249,498,30,5,0,1,0,0,30,0,755,3,0,7,2,46,755,0,3,0,3,4,0,0,0,0,0,0,0,46
211739201001,1362,704,569,41,5,0,0,0,0,43,0,1238,19,0,19,6,80,1238,0,19,4,10,6,1,2,0,0,0,0,0,80
211739201002,1085,547,471,21,5,2,1,1,0,37,0,993,8,4,3,6,71,993,3,8,0,2,0,0,1,3,0,0,0,0,71
211739202011,1155,609,452,45,6,0,1,0,0,42,0,1029,17,23,18,11,57,1029,23,17,8,4,8,3,2,0,0,0,0,0,57
211739202012,1052,621,353,33,8,0,1,0,0,36,0,929,34,25,8,8,48,929,25,34,1,8,0,0,0,4,0,0,0,0,48
211739202021,383,231,117,16,5,0,0,0,0,14,0,347,3,7,1,3,22,347,7,3,0,0,0,1,0,0,0,0,0,3,22
211739202022,270,146,105,11,0,0,0,0,0,8,0,245,7,0,3,2,13,245,0,7,1,2,0,1,0,0,0,0,0,0,13
211739202023,1579,795,674,51,7,4,0,0,0,48,0,1445,28,11,6,9,80,1445,11,28,3,5,0,1,0,4,0,0,0,0,80
211739202024,851,501,307,20,1,0,1,0,0,21,0,568,22,201,3,8,49,568,201,22,2,1,0,1,0,3,0,1,0,0,49
211739203011,826,454,314,25,3,1,0,0,0,29,0,777,12,0,10,0,27,777,0,12,0,2,8,0,0,0,0,0,0,0,27
211739203012,1284,759,432,44,7,1,0,0,0,41,0,1151,28,22,8,6,69,1151,22,28,0,5,1,0,0,3,0,1,0,2,69
211739203021,1147,659,392,35,3,2,0,1,0,55,0,1018,36,15,4,9,65,1018,14,36,5,3,0,1,0,0,0,0,0,2,65
211739203022,1278,680,528,34,3,2,0,0,0,31,0,1187,13,4,9,7,58,1187,4,13,2,4,3,0,1,2,0,0,0,0,58
211739203023,716,375,296,22,4,0,0,0,0,19,0,671,8,0,5,6,26,671,0,8,0,4,0,1,0,2,0,0,0,0,26
211739203024,969,516,381,40,0,0,0,0,0,32,0,864,13,16,16,1,59,864,16,13,0,4,5,3,1,1,0,0,0,0,59
211739204001,1103,617,416,25,4,0,0,0,0,41,0,1037,7,1,1,3,54,1037,1,7,2,0,0,1,0,0,0,0,0,0,54
211739204002,736,428,267,14,0,0,1,0,0,26,0,685,5,1,3,3,39,685,1,5,1,1,0,0,1,0,0,1,2,0,39
211739204003,582,329,215,21,2,0,0,0,0,15,0,545,4,1,2,2,28,545,1,4,1,0,0,1,1,1,0,0,0,0,28
211739204004,1064,576,412,27,8,1,0,0,0,40,0,1002,12,1,5,0,44,1002,1,12,0,3,0,2,0,0,0,0,0,0,44
211739205001,936,545,341,24,1,0,1,0,0,24,0,872,18,0,5,1,40,872,0,18,1,4,0,0,1,0,0,0,0,0,40
211739205002,985,585,342,29,0,0,0,0,0,29,0,921,12,1,4,0,47,921,1,12,0,2,1,0,1,0,0,0,0,0,47
211059701001,814,465,297,16,2,0,0,0,0,34,0,661,6,102,10,3,32,661,102,6,2,3,2,0,3,1,0,2,0,0,32
211059701002,295,187,95,5,1,0,0,0,0,7,0,203,4,70,0,0,18,203,70,4,0,0,0,0,0,0,0,0,0,0,18
211059701003,395,226,144,5,0,0,0,0,0,20,0,346,6,17,1,2,23,346,17,6,0,1,0,0,0,0,1,0,0,0,23
211059701004,910,522,347,8,5,0,1,0,0,27,0,809,19,24,7,0,51,809,24,19,0,2,0,0,4,0,0,1,0,0,51
211059701005,580,269,277,6,0,0,0,0,0,28,0,512,4,19,5,3,37,512,19,4,1,1,0,1,3,0,0,0,0,0,37
211059701006,334,223,102,5,1,0,0,0,0,3,0,266,1,49,5,0,13,266,49,1,0,3,0,1,1,0,0,0,0,0,13
210890401001,449,223,178,19,2,0,0,0,0,27,0,407,6,1,2,1,32,407,1,6,0,0,0,1,1,0,0,0,0,0,32
210890401002,928,420,417,48,4,1,1,0,0,37,0,804,13,9,25,13,64,804,9,13,7,6,7,9,0,0,0,0,0,3,64
210890401003,674,277,344,30,4,1,0,0,0,18,0,587,4,1,16,25,41,587,1,4,15,3,2,5,5,2,0,0,2,2,41
210890401004,866,315,490,35,3,0,1,0,0,22,0,767,9,2,11,15,62,767,2,9,9,1,9,1,0,2,0,0,0,0,62
210890401005,581,210,326,30,0,1,0,0,0,14,0,540,7,1,5,1,27,540,1,7,1,1,2,0,2,0,0,0,0,0,27
210890402011,1061,490,490,36,5,0,0,0,0,40,0,982,9,6,6,2,56,982,6,9,2,3,0,1,1,0,0,1,0,0,56
210890402012,1297,614,548,70,6,0,0,0,0,59,0,1182,8,12,8,9,78,1182,12,8,2,2,2,3,0,0,0,1,0,2,78
210890402021,790,374,353,31,2,0,0,0,0,30,0,715,11,3,11,1,49,715,3,11,0,4,1,3,2,0,0,1,0,0,49
210890402022,1535,693,712,65,7,0,0,0,0,58,0,1393,13,6,23,5,95,1393,6,13,4,10,10,2,1,0,0,0,0,1,95
210890402023,1034,453,469,50,1,0,0,0,0,61,0,978,8,1,9,0,38,978,1,8,0,3,0,1,3,0,0,1,0,0,38
210890403001,1328,670,517,65,3,2,1,0,0,70,0,1230,6,2,15,5,70,1230,2,6,4,1,4,0,3,0,1,6,0,0,70
210890403002,1229,557,569,44,3,3,1,0,0,52,0,1138,11,0,8,3,69,1138,0,11,1,3,1,2,2,1,0,0,0,0,69
210890403003,778,312,405,31,3,0,1,0,0,26,0,716,7,2,12,2,39,716,2,7,0,5,2,0,4,0,0,1,0,0,39
210890404001,794,367,357,24,3,0,0,0,0,43,0,739,6,2,8,2,37,739,2,6,0,2,2,2,2,2,0,0,0,0,37
210890404002,786,325,405,30,2,0,0,0,0,24,0,732,5,3,4,1,41,732,3,5,0,1,0,1,2,0,0,0,0,0,41
210890404003,815,379,367,25,7,0,0,0,0,37,0,747,15,5,5,3,40,747,5,15,1,1,2,1,1,1,0,0,0,0,40
210890404004,607,273,286,25,2,0,0,0,0,21,0,559,3,1,6,5,33,559,1,3,0,3,1,1,0,1,0,1,0,0,33
210890404005,1150,509,559,39,3,0,0,0,0,40,0,1044,6,1,8,13,78,1044,1,6,4,3,0,1,0,0,1,0,0,1,78
210890405011,1178,540,563,36,2,0,0,0,0,37,0,1080,5,4,10,18,61,1080,4,5,7,4,4,2,0,4,0,0,0,7,61
210890405012,1310,612,599,53,0,0,0,0,0,46,0,1186,13,2,7,6,96,1186,2,13,3,4,2,1,0,0,0,0,0,1,96
210890405021,1032,485,462,40,0,0,1,0,0,44,0,948,13,0,4,3,64,948,0,12,0,0,1,1,2,0,2,0,0,0,64
210890405022,676,325,305,15,3,0,0,0,0,28,0,576,4,48,5,5,38,576,48,4,1,1,2,2,0,0,0,0,0,2,38
210890405023,966,457,443,24,5,0,0,0,0,37,0,899,6,2,9,4,46,899,2,6,4,5,1,1,2,0,0,0,0,0,46
210890405024,955,447,445,23,4,0,0,0,0,36,0,882,6,4,5,3,55,882,4,4,1,2,1,1,1,0,0,0,0,0,55
210890406001,455,232,179,18,1,0,0,0,0,25,0,405,5,3,4,1,37,405,3,5,0,2,2,0,0,0,0,0,0,1,37
