BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_rin,party_lib,party_mnt,party_ain,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_34,eth2_23,eth2_10,eth2_unk
540390019013,1366,587,436,308,28,5,1,0,0,1,0,1110,14,12,42,60,128,1110,12,14,41,1,29,6,128
540390019021,997,393,355,224,17,7,1,0,0,0,0,831,8,0,29,36,93,831,0,8,14,3,18,4,93
540390019022,855,333,308,187,20,6,1,0,0,0,0,715,23,0,15,28,74,715,0,23,14,3,7,6,74
540390019023,1083,456,354,243,16,13,1,0,0,0,0,889,11,9,43,42,89,889,9,10,32,3,26,9,89
540390020001,577,247,179,139,8,2,1,1,0,0,0,517,14,7,12,1,26,517,7,12,0,0,7,1,26
540390020002,448,203,138,98,5,3,1,0,0,0,0,372,14,13,5,6,38,372,13,13,2,0,4,1,38
540390020003,555,251,151,138,8,4,3,0,0,0,0,492,9,9,9,14,22,492,9,9,11,2,3,6,22
540390020004,476,238,129,94,14,1,0,0,0,0,0,409,5,6,4,6,46,409,6,5,4,1,0,3,46
540390021001,606,243,166,178,10,8,1,0,0,0,0,447,14,61,5,30,49,447,61,14,21,2,2,1,49
540390021002,797,360,245,165,18,9,0,0,0,0,0,662,8,38,5,11,73,662,38,8,2,1,2,1,73
540390021003,733,292,249,168,15,9,0,0,0,0,0,634,6,3,12,26,52,634,3,5,16,5,7,1,52
540390021004,993,435,305,227,22,3,1,0,0,0,0,788,24,82,5,17,77,788,81,23,6,5,1,1,77
540390101001,543,241,142,139,10,5,4,1,1,0,0,460,8,47,0,3,25,460,47,8,2,0,0,0,25
540390101002,970,450,260,224,25,10,1,0,0,0,0,755,10,119,6,6,74,755,119,10,2,1,0,3,74
540390101003,540,238,151,129,14,8,0,0,0,0,0,428,19,21,10,9,53,428,21,19,3,5,3,1,53
540390101004,327,142,89,86,5,4,1,0,0,0,0,276,0,26,0,10,15,276,26,0,6,0,0,0,15
540390102001,393,175,114,90,12,2,0,0,0,0,0,338,8,21,2,5,19,338,21,8,4,0,0,1,19
540390102002,573,280,157,120,12,3,0,0,0,1,0,499,12,31,2,3,26,499,31,12,1,2,0,0,26
540390102003,469,196,136,123,9,4,0,0,0,1,0,398,3,34,1,1,32,398,33,3,1,0,0,0,32
540390103001,447,248,127,66,5,1,0,0,0,0,0,318,4,89,3,1,32,318,89,4,1,0,1,2,32
540390103002,602,301,147,138,8,5,3,0,0,0,0,520,7,45,1,2,27,520,45,7,2,0,0,0,27
540390103003,347,148,85,103,5,4,2,0,0,0,0,285,5,38,0,2,17,285,38,5,2,0,0,0,17
540390104001,768,518,77,157,10,5,1,0,0,0,0,214,15,510,1,6,22,214,510,15,4,0,0,0,22
540390105001,578,198,219,139,13,5,4,0,0,0,0,524,7,12,3,5,27,524,12,7,1,2,0,2,27
540390105002,1069,344,395,287,24,10,9,0,0,0,0,935,13,16,13,10,82,935,16,13,3,1,7,3,82
540390105003,1181,439,455,251,23,8,4,0,0,1,0,1025,25,32,19,11,69,1025,32,25,6,2,5,7,69
540390105004,493,177,189,116,9,2,0,0,0,0,0,453,1,2,2,0,35,453,2,1,0,0,1,1,35
540390106011,349,141,107,93,6,2,0,0,0,0,0,321,4,2,1,2,19,321,2,4,1,0,1,0,19
540390106012,455,136,186,120,6,6,1,0,0,0,0,417,3,2,2,1,30,417,2,3,1,0,0,2,30
540390106013,361,134,113,101,7,5,1,0,0,0,0,332,8,0,0,1,20,332,0,8,1,0,0,0,20
540390106014,679,263,238,164,9,3,1,0,1,0,0,638,6,2,0,2,31,638,2,6,1,1,0,0,31
540390106021,1148,427,448,251,17,4,0,0,0,1,0,1012,22,20,9,13,72,1012,20,22,7,4,5,0,72
540390106022,613,232,210,153,13,4,1,0,0,0,0,578,7,1,0,2,25,578,1,7,1,0,0,0,25
540390107011,1343,495,519,289,27,10,3,0,0,0,0,1192,14,30,9,17,81,1192,29,14,10,1,4,3,81
540390107012,546,227,171,126,16,6,0,0,0,0,0,468,15,10,11,9,33,468,10,15,7,0,2,4,33
540390107013,1189,433,436,281,22,14,2,0,1,0,0,1037,19,24,11,13,85,1037,24,19,6,5,4,4,85
540390107021,928,312,386,202,17,6,2,0,0,3,0,837,6,6,3,12,64,837,6,6,3,5,1,1,64
540390107022,750,231,299,187,17,13,2,0,0,1,0,686,8,12,2,1,41,686,12,6,0,1,0,1,41
540390107023,717,212,305,166,20,9,4,0,0,1,0,660,5,0,3,7,42,660,0,5,3,0,0,3,42
540390107024,562,184,240,125,9,4,0,0,0,0,0,527,4,1,1,2,27,527,1,4,1,1,0,1,27
540390108021,579,149,281,136,5,4,3,0,0,1,0,541,2,0,1,7,28,541,0,2,5,0,0,0,28
540390108022,1224,291,608,280,36,4,4,0,0,1,0,1098,20,1,1,4,100,1098,1,20,1,0,0,1,100
540390108031,920,253,444,191,21,7,3,1,0,0,0,858,8,0,2,4,48,858,0,8,4,0,0,0,48
540390108032,784,197,407,162,10,6,2,0,0,0,0,739,5,0,1,5,34,739,0,5,0,1,0,0,34
540390108033,1018,309,456,229,15,5,4,0,0,0,0,929,4,2,6,6,71,929,2,4,2,4,0,2,71
540390108041,579,157,267,137,8,6,1,0,1,2,0,535,5,0,1,1,37,535,0,5,0,0,1,0,37
540390108042,648,232,279,127,6,3,1,0,0,0,0,631,2,0,0,2,13,631,0,2,0,2,0,0,13
540390109001,961,245,455,227,18,10,4,0,1,1,0,888,6,0,2,6,59,888,0,6,0,3,2,0,59
540390109002,671,161,332,155,18,5,0,0,0,0,0,608,2,0,1,0,60,608,0,2,0,0,0,0,60
540390110001,497,159,217,110,7,3,0,0,0,1,0,448,7,0,3,4,35,448,0,6,2,1,0,3,35
540390110002,1217,412,510,266,20,9,0,0,0,0,0,1093,10,0,7,18,89,1093,0,9,2,10,3,2,89
540390110003,505,194,179,115,11,4,2,0,0,0,0,433,11,16,1,5,39,433,15,11,0,0,1,0,39
540390110004,811,267,330,191,18,2,2,0,0,1,0,740,5,3,2,7,54,740,3,5,3,1,0,0,54
540390111001,902,238,447,192,17,4,4,0,0,0,0,809,1,0,1,3,88,809,0,1,3,0,1,0,88
540390111002,516,172,222,113,9,0,0,0,0,0,0,461,3,1,3,6,42,461,1,3,2,2,1,1,42
540390111003,1103,321,503,255,16,7,1,0,0,0,0,1018,4,1,2,3,75,1018,1,4,2,1,1,0,75
540390112001,475,121,224,118,8,4,0,0,0,0,0,437,2,0,0,2,34,437,0,2,2,0,0,0,34
540390112002,925,261,382,260,16,3,1,0,0,2,0,866,9,0,0,3,47,866,0,9,0,1,0,0,47
540390112003,448,128,207,98,11,4,0,0,0,0,0,429,1,1,0,0,17,429,1,1,0,0,0,0,17
540390112004,453,139,166,138,6,4,0,0,0,0,0,418,9,1,2,5,18,418,1,9,0,0,0,1,18
540390113011,549,182,213,146,8,0,0,0,0,0,0,518,4,0,3,1,23,518,0,4,0,0,3,0,23
540390113012,926,320,363,210,20,9,4,0,0,0,0,841,6,4,1,14,60,841,4,6,9,0,0,0,60
540390113021,692,199,323,156,7,5,2,0,0,0,0,636,4,0,1,5,46,636,0,4,0,4,0,1,46
540390113022,993,297,431,229,19,12,5,0,0,0,0,913,7,1,0,2,70,913,1,7,0,1,0,0,70
540390113023,1178,371,537,239,19,9,2,0,0,1,0,1086,11,2,7,10,62,1086,2,11,1,5,0,1,62
540390113024,1035,282,524,205,18,4,1,0,0,1,0,947,11,1,4,12,60,947,1,9,3,5,0,4,60
540390114011,316,110,130,69,4,2,1,0,0,0,0,287,0,0,0,1,28,287,0,0,0,1,0,0,28
540390114012,1152,391,403,311,34,11,1,0,1,0,0,1044,15,6,9,10,68,1044,5,15,7,0,8,1,68
540390114021,936,394,304,219,8,7,4,0,0,0,0,851,5,13,3,8,56,851,13,5,2,2,0,2,56
540390114022,444,188,139,101,8,5,2,0,0,1,0,410,7,0,0,1,26,410,0,7,0,0,0,0,26
540390114023,791,285,282,188,22,7,6,0,0,1,0,730,8,2,3,1,47,730,2,8,0,1,1,2,47
540390115001,519,202,173,132,10,2,0,0,0,0,0,480,8,0,0,1,30,480,0,8,1,0,0,0,30
540390115002,534,333,101,87,8,3,2,0,0,0,0,352,10,148,3,2,19,352,148,10,1,0,2,0,19
540390115003,792,459,148,172,9,4,0,0,0,0,0,450,11,291,3,6,31,450,290,11,2,0,1,0,31
540390115004,753,325,219,184,13,11,1,0,0,0,0,703,10,0,1,1,38,703,0,10,0,1,0,1,38
540390118001,290,119,93,72,6,0,0,0,0,0,0,262,3,0,0,0,25,262,0,3,0,0,0,0,25
540390118002,528,256,148,105,13,5,1,0,0,0,0,494,4,0,0,0,30,494,0,4,0,0,0,0,30
540390118003,360,156,101,97,4,2,0,0,0,0,0,330,2,2,0,2,24,330,2,2,1,0,0,0,24
540390118004,451,198,139,101,7,5,1,0,0,0,0,409,7,1,2,2,30,409,1,7,1,0,2,0,30
540390118005,927,456,234,220,15,2,0,0,0,0,0,845,2,15,2,2,61,845,15,2,2,0,1,0,61
540390121001,553,257,150,135,8,2,1,0,0,0,0,496,7,2,9,0,39,496,2,7,0,0,2,6,39
540390121002,1007,482,271,227,16,7,3,0,1,0,0,933,8,4,4,2,56,933,4,8,0,0,0,1,56
540390121003,396,246,49,89,5,6,1,0,0,0,0,275,2,90,5,0,24,275,90,2,0,0,0,3,24
540390121004,572,273,166,118,12,2,1,0,0,0,0,521,6,19,0,4,22,521,19,6,3,0,0,0,22
540390122001,883,467,208,189,10,7,2,0,0,0,0,738,14,94,0,2,35,738,94,14,0,0,0,0,35
540390122002,427,203,120,94,7,1,2,0,0,0,0,403,4,0,4,0,16,403,0,4,0,0,2,1,16
540390122003,736,382,181,156,9,4,4,0,0,0,0,696,9,0,1,1,29,696,0,9,0,0,0,1,29
540390122004,803,390,238,157,13,2,2,0,0,1,0,781,3,0,1,2,16,781,0,3,0,0,0,0,16
540390123011,1067,340,431,257,19,13,3,0,1,3,0,966,11,1,7,21,61,966,1,11,16,0,3,3,61
540390123012,526,188,191,133,10,2,2,0,0,0,0,438,8,4,23,20,33,438,4,8,16,1,13,2,33
540390123013,961,328,400,209,13,9,1,0,0,1,0,860,14,2,10,9,66,860,2,14,6,0,4,2,66
540390123021,774,341,257,149,24,3,0,0,0,0,0,724,3,2,3,3,39,724,2,2,0,2,0,0,39
540390123022,559,288,130,124,11,5,1,0,0,0,0,508,5,1,0,9,36,508,1,5,2,1,0,0,36
540390128001,627,293,176,137,17,4,0,0,0,0,0,538,6,23,3,15,42,538,23,6,11,1,2,0,42
540390128002,613,272,189,139,3,9,1,0,0,0,0,548,5,15,1,4,40,548,15,5,2,0,0,1,40
540390128003,757,326,238,170,12,6,3,0,1,1,0,686,5,8,1,7,50,686,8,5,1,4,0,1,50
540390128004,1011,452,316,213,16,10,2,0,0,2,0,877,29,12,12,24,57,877,12,28,16,0,6,1,57
540390129001,447,201,120,109,12,4,1,0,0,0,0,387,5,14,8,6,27,387,14,5,5,1,1,4,27
540390129002,363,142,99,116,4,0,2,0,0,0,0,312,8,15,4,3,21,312,15,8,3,0,0,2,21
540390130011,740,345,215,165,7,6,1,0,0,1,0,663,19,16,2,11,29,663,16,19,9,2,0,0,29
540390130012,443,208,110,112,6,7,0,0,0,0,0,358,8,37,2,5,33,358,37,8,1,0,1,1,33
540390130021,627,271,200,145,8,3,0,0,0,0,0,576,9,6,8,3,25,576,6,9,2,0,5,0,25
540390130022,942,382,333,190,32,5,0,0,0,0,0,817,18,18,8,20,61,817,18,18,15,1,4,1,61
540390131001,717,320,234,151,7,4,1,0,0,0,0,610,7,44,1,11,44,610,44,7,11,0,0,0,44
540390131002,689,279,194,192,14,7,2,0,1,0,0,601,12,33,4,11,28,601,33,12,5,2,0,0,28
540390131003,1624,658,526,393,27,16,1,0,1,2,0,1367,18,122,9,21,87,1367,122,18,10,3,1,6,87
540390132001,425,123,165,122,11,4,0,0,0,0,0,398,4,1,1,1,20,398,1,4,1,0,0,0,20
540390132002,583,196,201,167,12,5,2,0,0,0,0,514,6,12,2,6,43,514,11,6,2,0,0,2,43
540390132003,656,185,283,170,13,4,1,0,0,0,0,581,13,2,3,5,52,581,2,13,3,1,3,0,52
540390132004,350,104,147,89,5,2,3,0,0,0,0,328,3,1,0,0,18,328,1,3,0,0,0,0,18
540390133001,726,269,267,168,10,10,2,0,0,0,0,659,9,4,1,5,48,659,4,9,4,0,0,1,48
540390133002,1126,421,438,235,17,11,3,0,0,1,0,1001,20,6,5,13,81,1001,6,20,4,1,3,0,81
540390134001,700,282,214,181,14,3,6,0,0,0,0,609,7,37,5,6,36,609,37,7,4,1,1,4,36
540390134002,482,185,179,110,4,3,1,0,0,0,0,434,11,2,3,4,28,434,2,11,1,1,0,2,28
540390135001,589,220,214,142,7,6,0,0,0,0,0,522,4,14,2,4,43,522,12,4,3,1,1,1,43
540390135002,797,275,326,170,20,5,0,0,0,1,0,727,3,14,2,4,47,727,13,3,0,0,1,1,47
540390135003,429,145,171,103,8,2,0,0,0,0,0,379,5,9,3,4,29,379,9,5,1,0,0,1,29
540390136001,755,362,201,170,14,8,0,0,0,0,0,621,13,66,7,4,44,621,66,12,3,1,2,0,44
540390136002,1331,507,532,270,14,8,0,0,0,0,0,1248,9,5,3,18,48,1248,5,9,3,2,1,1,48
540390136003,556,217,198,128,7,6,0,0,0,0,0,497,7,5,3,3,41,497,5,7,1,2,0,0,41
540390136004,910,325,337,229,15,2,2,0,0,0,0,831,7,8,2,8,54,831,8,7,4,1,0,1,54
540390137011,525,162,227,120,11,4,1,0,0,0,0,490,6,0,4,0,25,490,0,6,0,0,1,2,25
540390137012,904,307,358,203,18,13,4,0,0,1,0,810,13,5,8,7,61,810,5,13,4,0,5,0,61
540390137021,708,242,286,160,12,6,1,0,0,1,0,657,8,1,2,2,38,657,1,8,1,0,0,2,38
540390137022,405,118,182,95,9,1,0,0,0,0,0,368,3,0,2,2,30,368,0,3,2,0,1,0,30
540390137023,790,299,296,172,17,4,1,0,0,1,0,735,6,7,3,3,36,735,7,6,1,1,2,1,36
540390137024,699,209,263,203,10,11,3,0,0,0,0,649,5,3,1,2,39,649,3,5,1,0,0,0,39
540390137025,596,205,269,111,7,3,1,0,0,0,0,565,1,3,1,0,26,565,3,1,0,0,0,1,26
540390138001,267,113,67,81,1,3,2,0,0,0,0,189,5,51,0,1,21,189,51,5,1,0,0,0,21
540390138002,438,161,160,108,5,0,2,0,0,2,0,402,4,0,0,3,29,402,0,4,3,0,0,0,29
540390138003,465,153,161,141,5,4,0,1,0,0,0,429,1,3,2,2,28,429,3,1,2,0,0,2,28
540190201011,636,245,203,179,2,2,5,0,0,0,0,586,8,2,4,2,34,586,2,7,0,1,0,0,34
540190201012,1110,508,292,286,7,11,6,0,0,0,0,1015,18,0,7,10,60,1015,0,18,4,2,0,4,60
540190201013,1672,800,448,399,10,11,4,0,0,0,0,1445,16,54,3,20,134,1445,54,16,6,9,1,1,134
540190201021,1092,503,298,267,7,13,4,0,0,0,0,977,18,3,3,6,85,977,3,17,1,3,1,1,85
540190202011,724,367,210,143,1,1,2,0,0,0,0,510,13,154,4,2,41,510,154,13,0,0,1,1,41
540190202012,878,392,257,217,3,7,2,0,0,0,0,783,11,13,3,9,59,783,13,11,1,1,0,0,59
540190202013,737,310,199,215,7,2,4,0,0,0,0,671,15,11,2,5,33,671,11,15,1,0,0,2,33
540190202021,754,304,250,192,7,1,0,0,0,0,0,685,12,11,1,6,39,685,11,12,1,0,0,1,39
540190202022,470,223,126,112,1,5,3,0,0,0,0,434,6,4,0,5,21,434,4,6,1,4,0,0,21
540190202023,995,426,319,236,10,2,1,0,1,0,0,874,42,4,5,5,65,874,4,42,1,4,1,1,65
540190203001,413,197,132,82,1,1,0,0,0,0,0,372,7,1,2,1,30,372,1,7,1,0,0,0,30
540190203002,1008,478,277,242,4,4,3,0,0,0,0,924,13,4,3,5,59,924,4,13,1,0,0,2,59
540190203003,617,308,158,142,1,4,4,0,0,0,0,542,16,13,1,5,40,542,13,16,2,1,0,1,40
540190204001,719,323,212,167,3,11,3,0,0,0,0,626,6,43,5,7,32,626,43,6,1,3,0,4,32
540190204002,690,288,213,184,1,3,0,0,1,0,0,603,9,19,1,4,54,603,19,9,2,2,1,0,54
540190204003,321,141,78,99,2,1,0,0,0,0,0,268,4,34,1,2,12,268,34,4,0,2,1,0,12
540190204004,441,205,119,109,5,1,2,0,0,0,0,356,3,59,1,0,22,356,59,3,0,0,0,1,22
540190205001,669,288,190,188,1,2,0,0,0,0,0,546,20,75,0,2,26,546,75,20,2,0,0,0,26
540190205002,550,236,160,148,2,3,1,0,0,0,0,472,4,38,1,5,30,472,38,4,1,2,1,0,30
540190206001,255,92,85,76,1,1,0,0,0,0,0,240,2,0,1,0,12,240,0,2,0,0,0,0,12
540190206002,503,164,193,140,2,2,2,0,0,0,0,456,7,0,2,7,31,456,0,7,0,7,0,2,31
540190207001,570,321,92,152,0,1,4,0,0,0,0,503,6,24,1,1,35,503,24,6,1,0,1,0,35
540190207002,532,247,143,137,1,2,2,0,0,0,0,436,6,44,1,8,37,436,43,6,2,0,0,1,37
540190207003,992,570,227,186,7,2,0,0,0,0,0,847,15,70,11,6,43,847,70,15,4,0,8,2,43
540190208001,143,54,59,27,2,1,0,0,0,0,0,138,0,0,0,0,5,138,0,0,0,0,0,0,5
540190208002,807,394,222,183,3,5,0,0,0,0,0,720,17,20,2,5,43,720,20,16,2,2,0,2,43
540190208003,1120,661,248,199,5,5,2,0,0,0,0,960,18,78,1,1,62,960,78,17,1,0,0,0,62
540190209001,804,325,249,215,10,3,2,0,0,0,0,754,8,9,1,0,32,754,9,8,0,0,0,1,32
540190209002,808,293,306,197,3,5,3,0,1,0,0,741,7,1,0,3,56,741,1,7,3,0,0,0,56
540190209003,684,218,320,133,6,5,2,0,0,0,0,625,2,0,1,1,55,625,0,2,0,1,1,0,55
540190209004,533,204,186,135,4,2,2,0,0,0,0,488,2,0,0,2,41,488,0,2,0,2,0,0,41
540190210001,1422,510,533,354,16,3,3,0,0,3,0,1312,16,3,0,1,90,1312,3,15,1,0,0,0,90
540190210002,457,176,177,100,2,1,1,0,0,0,0,424,2,0,0,0,31,424,0,2,0,0,0,0,31
540190211001,571,211,193,155,6,2,4,0,0,0,0,505,6,1,0,0,59,505,1,6,0,0,0,0,59
540190211002,920,342,313,258,5,0,2,0,0,0,0,864,9,0,1,0,46,864,0,7,0,0,0,0,46
540190211003,551,198,203,144,5,0,1,0,0,0,0,523,3,1,3,1,20,523,1,3,0,0,1,1,20
540219677011,422,189,126,59,47,1,0,0,0,0,0,392,2,1,1,0,26,392,1,2,0,0,1,0,26
540219677012,433,177,154,79,22,1,0,0,0,0,0,384,5,0,0,2,42,384,0,5,1,0,0,0,42
540219677013,365,193,88,51,32,1,0,0,0,0,0,348,1,0,0,0,16,348,0,1,0,0,0,0,16
540219677014,399,197,120,64,16,1,1,0,0,0,0,369,5,1,1,2,21,369,1,3,0,1,0,1,21
540219677015,440,228,115,63,32,1,0,0,0,1,0,398,5,0,2,8,27,398,0,5,7,1,0,1,27
540219677016,736,315,245,123,51,0,2,0,0,0,0,698,4,0,1,1,32,698,0,4,0,0,0,0,32
540219678001,411,221,87,73,27,3,0,0,0,0,0,361,8,6,2,2,32,361,6,8,2,0,0,1,32
540219678002,693,327,181,124,53,5,3,0,0,0,0,619,9,3,2,2,58,619,3,9,1,1,1,0,58
540219678003,362,185,80,58,31,7,1,0,0,0,0,327,5,2,1,3,24,327,2,5,1,0,0,1,24
540219800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540039711011,628,165,250,194,11,6,2,0,0,0,0,499,25,27,11,2,64,499,26,24,0,1,7,2,64
540039711012,621,105,295,204,7,7,3,0,0,0,0,528,19,8,5,5,56,528,8,19,0,3,3,0,56
540039711013,1208,286,534,361,8,16,1,0,1,1,0,956,49,38,11,13,141,956,38,48,7,3,5,3,141
540039711014,1139,341,445,325,13,14,1,0,0,0,0,937,57,40,10,13,82,937,40,57,8,0,0,3,82
540039711031,1254,278,638,308,11,15,2,0,0,2,0,1057,46,8,3,10,130,1057,8,46,3,3,1,0,130
540039711041,1018,203,493,304,3,7,4,0,0,4,0,896,20,1,6,5,90,896,1,20,2,2,0,2,90
540039711042,1858,365,942,511,9,25,5,0,0,1,0,1567,52,9,11,24,195,1567,9,50,8,9,6,1,195
540039711051,1104,243,495,344,9,11,1,0,0,1,0,933,40,14,9,12,96,933,13,40,4,5,2,4,96
540039711052,1328,362,621,322,8,13,2,0,0,0,0,1114,27,31,17,13,126,1114,31,26,4,5,9,5,126
540039712031,940,184,459,276,11,7,3,0,0,0,0,806,18,0,4,6,106,806,0,16,0,2,2,0,106
540039712032,1756,338,842,524,23,22,5,0,1,1,0,1570,26,1,3,14,142,1570,1,24,1,4,0,2,142
540039712041,1126,270,479,342,14,15,3,0,1,2,0,924,23,3,8,9,159,924,3,23,4,2,2,5,159
540039712042,1131,206,556,349,3,15,1,0,0,1,0,970,8,2,4,12,135,970,2,8,3,5,0,0,135
540039712051,1139,212,556,346,9,10,4,0,0,2,0,971,42,12,11,6,97,971,12,42,2,3,4,1,97
540039712052,1395,354,597,405,17,16,6,0,0,0,0,1138,51,37,10,17,142,1138,37,51,7,2,3,5,142
540039712061,1983,442,885,605,14,34,3,0,0,0,0,1639,83,31,27,28,175,1639,31,83,13,7,7,6,175
540039712062,1611,417,698,465,12,15,3,0,1,0,0,1308,87,43,10,16,147,1308,41,87,6,5,1,4,147
540039712063,649,190,263,179,4,9,1,0,0,3,0,527,32,19,5,7,59,527,19,32,3,0,1,2,59
540039712064,1200,316,550,323,4,5,1,0,1,0,0,991,30,8,22,17,132,991,8,30,7,3,6,13,132
540039713011,583,270,138,161,4,7,3,0,0,0,0,399,35,93,10,5,41,399,93,35,1,3,1,5,41
540039713012,760,278,219,245,8,8,2,0,0,0,0,543,45,92,9,14,57,543,92,45,7,0,3,3,57
540039713013,954,283,336,318,7,8,2,0,0,0,0,756,34,87,6,8,63,756,87,34,5,1,6,0,63
540039713014,613,167,248,181,6,8,2,0,1,0,0,481,29,40,3,4,56,481,40,27,0,1,1,2,56
540039713021,674,132,310,221,5,3,3,0,0,0,0,561,30,2,2,1,78,561,2,30,0,0,1,1,78
540039713022,886,248,338,278,11,7,3,0,0,1,0,751,28,30,5,13,59,751,30,28,7,0,2,0,59
540039713023,1599,427,691,457,15,8,1,0,0,0,0,1279,82,67,11,10,150,1279,65,79,2,0,0,5,150
540039714011,1278,326,578,347,12,8,6,0,0,1,0,1076,25,2,15,15,145,1076,2,25,6,3,3,4,145
540039714012,1391,391,583,373,18,20,5,0,0,1,0,1170,32,37,6,11,135,1170,37,32,5,1,0,2,135
540039714021,1280,489,396,366,14,14,1,0,0,0,0,916,51,177,24,18,94,916,176,51,7,2,4,7,94
540039714022,1311,381,436,448,16,24,4,0,1,1,0,1049,52,72,9,13,116,1049,72,52,5,4,2,4,116
540039714023,904,294,299,294,6,8,3,0,0,0,0,712,47,60,3,10,72,712,60,46,1,3,0,0,72
540039715001,559,184,176,185,6,6,1,0,0,1,0,427,28,46,3,1,54,427,46,28,0,0,0,2,54
540039715002,604,217,172,202,4,7,2,0,0,0,0,468,27,59,1,5,44,468,59,27,2,0,0,0,44
540039715003,443,185,88,158,2,5,5,0,0,0,0,286,19,90,0,6,42,286,90,19,3,1,0,0,42
540039715004,621,217,164,216,7,13,3,0,1,0,0,460,23,58,5,7,68,460,58,23,0,3,0,0,68
540039716001,442,149,102,175,6,8,1,0,1,0,0,327,29,37,5,4,40,327,37,29,1,2,3,1,40
540039716002,1022,359,364,278,10,9,1,0,0,1,0,823,48,43,6,11,91,823,42,48,3,5,2,1,91
540039716003,795,268,289,223,7,7,1,0,0,0,0,644,24,23,11,15,78,644,23,24,8,5,7,3,78
540039716004,639,250,134,239,7,7,1,0,0,1,0,437,30,99,6,7,60,437,99,30,3,1,2,2,60
540039716005,434,174,90,154,2,10,4,0,0,0,0,299,36,53,6,1,39,299,53,35,0,1,1,3,39
540039717001,388,165,81,136,2,4,0,0,0,0,0,293,22,27,1,2,43,293,27,22,1,0,0,0,43
540039717002,345,134,90,117,1,3,0,0,0,0,0,260,14,38,3,4,26,260,38,14,3,0,1,0,26
540039717003,518,179,162,167,3,7,0,0,0,0,0,443,22,19,0,2,32,443,18,22,0,0,0,0,32
540039717004,833,326,247,235,15,8,1,0,0,1,0,678,24,33,17,8,73,678,33,24,3,0,2,7,73
540039717005,443,159,140,135,2,5,0,0,0,2,0,341,26,38,2,5,31,341,38,26,3,1,1,0,31
540039717006,330,90,112,117,3,6,2,0,0,0,0,278,10,10,2,0,30,278,10,10,0,0,1,0,30
540039717007,333,131,110,81,7,3,1,0,0,0,0,284,8,14,7,2,18,284,14,8,0,0,4,0,18
540039718011,1524,281,739,476,7,18,3,0,0,0,0,1329,33,11,7,6,138,1329,11,33,0,0,4,1,138
540039718012,1148,228,524,360,13,19,2,0,0,2,0,1014,16,2,8,2,106,1014,1,16,0,1,3,1,106
540039718021,1033,155,576,282,15,2,3,0,0,0,0,891,9,1,2,13,117,891,1,9,2,7,0,1,117
540039718022,992,189,498,280,9,12,4,0,0,0,0,886,33,0,5,6,62,886,0,33,0,0,0,3,62
540039718023,734,129,387,200,9,6,1,0,1,1,0,635,18,3,5,1,72,635,3,18,1,0,0,1,72
540039719011,1079,267,432,352,11,16,0,0,0,1,0,870,54,33,2,15,105,870,33,54,4,4,0,2,105
540039719012,1093,309,435,322,11,16,0,0,0,0,0,920,39,38,5,12,79,920,37,39,3,4,0,2,79
540039719013,457,138,175,135,4,3,2,0,0,0,0,379,13,11,4,0,50,379,11,13,0,0,3,1,50
540039719014,1038,228,447,334,12,14,2,0,0,1,0,915,21,12,2,4,84,915,12,21,1,1,1,0,84
540039719021,1100,382,341,347,16,13,1,0,0,0,0,722,74,168,33,23,80,722,167,74,15,4,6,12,80
540039719022,985,220,471,263,9,18,4,0,0,0,0,855,40,4,8,4,74,855,4,40,3,1,2,3,74
540039719023,857,260,357,215,11,14,0,0,0,0,0,686,14,46,24,12,75,686,46,13,5,5,10,7,75
540039720011,1143,345,432,347,3,14,1,0,0,1,0,883,58,72,15,17,98,883,72,58,4,7,8,2,98
540039720012,1092,346,358,344,16,20,6,0,0,2,0,806,76,86,10,6,108,806,85,76,2,2,1,2,108
540039720013,1395,463,492,406,11,17,5,0,0,1,0,948,63,204,37,17,126,948,204,63,6,6,14,11,126
540039720021,914,305,266,317,10,11,3,0,2,0,0,662,60,90,11,7,84,662,90,58,4,1,2,4,84
540039720022,665,176,252,225,7,3,2,0,0,0,0,575,19,10,3,3,55,575,9,19,1,2,0,1,55
540039720031,1863,502,747,573,16,23,1,0,0,1,0,1506,101,57,11,24,164,1506,57,100,8,8,3,2,164
540039720032,863,200,401,241,12,8,1,0,0,0,0,750,25,5,11,4,68,750,5,25,0,4,1,1,68
540039721011,1623,396,658,531,12,25,0,1,0,0,0,1314,82,52,16,17,142,1314,52,81,8,3,5,7,142
540039721012,1396,290,613,467,8,15,2,0,0,1,0,1220,33,5,13,8,117,1220,5,33,0,1,6,2,117
540039721013,399,78,184,131,2,4,0,0,0,0,0,354,3,3,8,2,29,354,3,3,0,1,5,3,29
540039721014,524,121,251,145,3,4,0,0,0,0,0,474,15,1,1,1,32,474,1,15,0,1,0,0,32
540039721031,1018,248,434,319,6,10,1,0,0,0,0,859,28,20,8,12,91,859,20,28,4,1,2,5,91
540039721032,1085,272,460,321,10,18,3,0,1,0,0,889,27,29,7,9,124,889,29,27,3,3,0,3,124
