BlockGroupID,total_reg,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_93,eth2_64,eth2_30,eth2_23,eth2_10,eth2_34,eth2_21,eth2_14,eth2_12,eth2_32,eth2_85,eth2_61,eth2_35,eth2_66,eth2_33,eth2_55,eth2_38,eth2_unk
470890707022,1264,516,629,119,0,0,1165,12,12,8,9,58,1165,11,1,12,0,0,2,1,3,3,0,0,2,0,0,0,0,2,3,58
470890708011,1550,632,748,170,0,0,1386,20,3,7,6,128,1386,2,1,20,0,3,3,0,0,0,1,1,3,0,0,0,0,0,0,128
470890708012,671,360,253,58,0,0,612,9,4,3,9,34,612,3,1,7,0,2,1,2,0,0,0,0,0,0,0,2,2,2,0,34
470890708021,981,576,321,84,0,0,870,23,1,2,5,80,870,1,0,22,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,80
470890708022,1494,560,763,171,0,0,1368,15,3,3,6,99,1368,0,3,15,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,99
470890709001,1071,459,521,91,0,0,961,12,28,7,5,58,961,18,10,12,0,3,3,5,0,1,0,0,0,0,0,0,0,0,0,58
470890709002,364,128,207,29,0,0,341,4,1,1,1,16,341,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16
470890709003,538,190,269,79,0,0,468,11,0,2,15,42,468,0,0,11,0,0,0,13,0,1,0,2,0,0,0,0,0,0,0,42
470890709004,1130,573,422,135,0,0,1021,19,3,6,5,76,1021,0,3,19,1,1,1,1,1,0,2,0,0,0,0,0,1,0,2,76
471450301001,1205,405,443,357,0,0,1042,17,16,12,15,103,1042,14,2,16,8,0,6,5,0,4,2,0,0,0,0,1,1,0,0,103
471450301002,1347,489,487,371,0,0,1132,28,29,14,13,131,1132,12,17,28,2,7,5,2,1,0,1,0,0,2,0,0,2,0,2,131
471450302031,1431,394,778,259,0,0,1267,8,7,14,23,112,1267,7,0,8,0,11,1,2,0,1,1,0,0,0,0,0,17,1,2,112
471450302032,1361,447,724,190,0,0,1230,18,8,13,4,88,1230,7,1,18,3,5,2,0,0,3,3,0,0,0,0,0,1,0,0,88
471450302041,667,187,347,133,0,0,616,4,3,0,7,37,616,2,1,4,0,0,0,2,0,0,0,0,2,0,2,0,1,0,0,37
471450302042,871,282,404,185,0,0,754,17,42,4,6,48,754,26,16,17,1,4,0,1,0,0,0,0,0,0,0,0,4,0,0,48
471450302043,618,267,253,98,0,0,558,7,19,3,0,31,558,12,7,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,31
471450302051,862,396,359,107,0,0,770,6,4,3,5,74,770,1,3,6,1,0,0,2,0,1,1,0,0,0,0,0,0,2,0,74
471450302052,1115,400,583,132,0,0,1025,22,1,0,3,64,1025,0,1,22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,64
471450302061,889,362,443,84,0,0,815,7,1,6,1,59,815,1,0,7,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,59
471450302062,617,201,355,61,0,0,564,8,1,1,0,43,564,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43
471450302063,1245,510,561,174,0,0,1128,32,11,10,11,53,1128,5,6,32,0,4,3,3,1,1,1,0,0,0,2,0,6,0,0,53
471450303011,980,308,532,140,0,0,869,22,0,5,1,83,869,0,0,22,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,83
471450303012,1080,285,629,166,0,0,981,16,2,5,5,71,981,1,1,16,1,2,3,0,0,0,0,1,0,0,0,0,3,0,0,71
471450303021,887,381,385,121,0,0,816,17,5,4,1,44,816,3,2,17,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,44
471450303022,351,118,195,38,0,0,326,8,2,1,1,13,326,2,0,7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,13
471450303023,830,283,419,128,0,0,752,10,0,2,7,59,752,0,0,10,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,59
471450304011,613,232,249,132,0,0,554,11,10,8,0,30,554,8,2,9,0,4,2,0,2,0,0,0,0,0,0,2,0,0,0,30
471450304012,1083,345,569,169,0,0,1016,10,0,3,5,49,1016,0,0,10,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,49
471450304021,1096,362,548,186,0,0,985,12,11,11,4,73,985,10,1,12,0,2,1,2,2,3,3,0,0,0,0,0,2,0,0,73
471450304022,514,187,230,97,0,0,473,2,7,5,4,23,473,4,3,2,0,0,2,2,0,0,3,0,0,0,0,0,2,0,0,23
471450304023,937,409,336,192,0,0,837,7,32,5,2,54,837,20,12,7,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,54
471450305001,691,263,290,138,0,0,638,8,11,5,5,24,638,9,2,8,0,3,0,3,0,1,1,0,0,0,0,0,2,0,0,24
471450305002,613,308,178,127,0,0,511,7,56,2,0,37,511,38,18,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37
471450305003,438,202,145,91,0,0,398,6,3,5,3,23,398,2,1,6,3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,23
471450306001,782,283,345,154,0,0,726,7,7,3,7,32,726,6,1,7,2,0,0,3,1,0,1,1,0,0,0,0,1,0,0,32
471450306002,1465,551,688,226,0,0,1330,18,18,9,4,86,1330,10,8,18,1,2,3,0,1,1,0,1,1,0,0,0,0,0,0,86
471450307001,832,318,391,123,0,0,783,10,3,1,2,33,783,0,3,10,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,33
471450307002,349,111,182,56,0,0,329,1,3,0,1,15,329,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
471450307003,1242,480,572,190,0,0,1107,20,34,4,13,64,1107,19,15,20,1,3,1,2,0,0,0,0,1,0,0,0,8,0,0,64
471450308011,654,285,227,142,0,0,544,16,28,1,6,59,544,21,7,16,1,0,1,3,0,0,0,0,0,0,0,0,2,0,0,59
471450308012,370,177,105,88,0,0,307,5,40,3,3,12,307,30,10,5,0,1,1,1,0,1,0,0,0,0,0,0,0,2,0,12
471450308021,821,336,319,166,0,0,705,12,60,2,1,41,705,38,22,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,41
471450308022,892,306,440,146,0,0,796,10,14,4,3,65,796,12,2,10,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,65
471450309001,701,320,290,91,0,0,647,7,19,1,1,26,647,6,13,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26
471450309002,2708,1063,1249,396,0,0,2538,31,12,9,9,109,2538,10,2,31,1,1,1,3,2,1,4,0,0,2,0,0,0,0,0,109
471459801001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471650201011,1017,507,369,141,0,0,930,17,3,6,4,57,930,1,2,17,1,0,2,1,2,1,1,1,0,0,0,0,0,0,0,57
471650201012,895,439,323,133,0,0,804,18,3,5,1,64,804,1,2,18,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,64
471650201021,767,381,266,120,0,0,717,7,4,3,1,35,717,0,4,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,35
471650201022,555,252,203,100,0,0,513,13,3,2,1,23,513,2,1,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23
471650201023,656,285,266,105,0,0,602,13,3,2,3,33,602,2,1,13,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,33
471650201024,835,364,329,142,0,0,769,16,0,4,6,40,769,0,0,16,1,0,1,2,1,1,1,0,0,2,0,0,0,0,0,40
471650202031,1588,766,591,231,0,0,1415,39,18,3,7,106,1415,11,7,39,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,106
471650202041,1077,595,348,134,0,0,957,34,18,4,7,57,957,12,6,33,4,1,0,1,0,2,1,0,0,0,0,1,0,0,2,57
471650202042,995,546,326,123,0,0,879,13,13,6,7,77,879,11,2,13,1,4,0,2,1,0,0,0,0,2,0,0,1,0,0,77
471650202051,1517,883,422,212,0,0,1305,45,89,2,5,71,1305,52,37,45,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,71
471650202061,727,336,272,119,0,0,632,21,5,1,5,63,632,4,1,21,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,63
471650202071,944,488,337,119,0,0,854,28,7,2,1,52,854,4,3,26,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,52
471650202081,910,459,308,143,0,0,813,18,21,2,8,48,813,18,3,18,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,48
471650202082,571,288,213,70,0,0,490,10,3,4,5,59,490,3,0,10,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,59
471650202091,1281,512,557,212,0,0,1142,16,11,15,7,90,1142,8,3,16,1,3,1,2,1,5,1,2,0,1,0,0,0,0,0,90
471650203001,420,209,135,76,0,0,375,9,16,1,1,18,375,9,7,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18
471650203002,1148,674,300,174,0,0,1002,39,24,11,1,71,1002,18,6,39,0,3,0,0,3,3,0,0,0,0,0,0,0,1,0,71
471650203003,952,530,244,178,0,0,813,36,18,13,7,65,813,16,2,35,4,8,0,1,3,2,0,0,0,0,0,1,0,0,0,65
471650204031,1380,622,595,163,0,0,1260,23,9,5,11,72,1260,5,4,23,0,3,1,3,0,1,0,0,0,2,0,0,0,1,5,72
471650204041,1247,554,519,174,0,0,1143,16,2,2,9,75,1143,2,0,16,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,75
471650204051,1099,464,460,175,0,0,998,15,12,4,2,68,998,10,2,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,68
471650204052,627,328,210,89,0,0,548,22,10,3,0,44,548,8,2,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44
471650204061,920,445,358,117,0,0,821,23,5,12,5,54,821,1,4,23,1,2,4,3,0,0,6,0,0,0,1,0,0,0,0,54
471650204062,1595,745,646,204,0,0,1448,26,9,13,5,94,1448,2,7,26,3,4,2,0,5,0,1,0,0,0,1,0,0,0,0,94
471650204071,1075,486,404,185,0,0,971,24,8,3,7,62,971,4,4,21,3,0,2,3,0,1,0,0,0,0,0,3,0,0,0,62
471650204072,1654,810,628,216,0,0,1473,41,14,10,3,113,1473,10,4,41,0,1,4,0,3,0,1,0,3,0,0,0,0,0,0,113
471650205011,2694,1333,922,439,0,0,2253,78,96,30,19,218,2253,63,33,78,7,14,6,2,3,5,2,1,2,2,0,0,1,1,0,218
471650205012,2996,1014,1578,404,0,0,2625,70,35,25,27,214,2625,20,15,68,9,7,8,8,2,6,1,2,2,1,0,2,0,0,0,214
471650205021,2786,1266,1097,423,0,0,2374,82,85,27,23,195,2374,46,39,82,5,5,8,0,6,2,2,4,2,4,2,0,2,2,2,195
471650205022,1354,638,488,228,0,0,1097,51,66,27,12,101,1097,56,10,50,5,15,1,2,3,5,1,0,3,0,0,1,1,0,0,101
471650205031,1783,654,842,287,0,0,1592,32,40,13,8,98,1592,32,8,31,5,3,5,0,3,2,0,0,1,0,0,1,2,0,0,98
471650206011,1051,356,533,162,0,0,958,12,28,4,3,46,958,22,6,12,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,46
471650206012,1310,542,561,207,0,0,1192,22,14,9,6,67,1192,11,3,22,3,0,1,2,0,7,0,0,0,0,0,0,0,0,0,67
471650206021,770,315,295,160,0,0,716,12,12,3,1,26,716,11,1,10,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,26
471650206022,1064,496,438,130,0,0,943,19,14,6,10,72,943,10,4,19,1,2,1,2,0,3,0,0,0,0,0,0,1,4,0,72
471650206023,851,395,309,147,0,0,699,19,60,6,4,63,699,43,17,19,0,0,4,2,0,1,1,0,0,1,0,0,0,0,0,63
471650206031,1588,611,698,279,0,0,1379,45,61,5,10,88,1379,47,14,45,4,4,0,1,0,1,0,0,0,0,1,0,0,4,0,88
471650206032,809,319,340,150,0,0,716,17,28,4,1,43,716,18,10,16,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,43
471650207001,701,258,287,156,0,0,582,29,35,8,5,42,582,22,13,28,1,2,1,0,0,2,1,0,0,0,0,1,0,2,2,42
471650207002,1308,584,472,252,0,0,1109,38,73,16,5,67,1109,52,21,37,1,4,5,2,2,4,1,1,0,1,0,1,0,0,0,67
471650207003,432,194,138,100,0,0,358,14,25,9,1,25,358,20,5,14,0,6,1,0,0,0,2,1,0,0,0,0,0,0,0,25
471650207004,247,157,26,64,0,0,139,20,72,0,7,9,139,44,28,20,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,9
471650208001,897,522,85,290,0,0,358,57,446,5,4,27,358,256,190,57,1,1,0,2,0,1,3,0,0,1,0,0,0,0,0,27
471650208002,617,390,98,129,0,0,407,40,123,5,3,39,407,74,49,40,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,39
471650208003,1280,729,130,421,0,0,347,64,808,6,12,43,347,526,282,63,6,0,2,5,1,1,2,0,0,0,0,1,0,0,1,43
471650209011,831,324,356,151,0,0,726,20,35,6,3,41,726,28,7,16,0,1,0,2,2,2,1,0,0,0,0,4,0,0,0,41
471650209031,1338,571,481,286,0,0,1130,54,59,13,11,71,1130,41,18,50,4,3,4,1,2,2,0,1,0,1,0,4,0,0,0,71
471650209032,1702,642,732,328,0,0,1459,33,65,9,16,120,1459,51,14,33,5,2,1,1,4,1,1,0,0,2,0,0,5,0,0,120
471650209041,942,500,226,216,0,0,720,58,104,3,4,53,720,81,23,57,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,53
471650209042,633,390,112,131,0,0,449,42,97,10,4,31,449,67,30,42,0,5,2,2,1,0,0,1,0,0,0,0,0,0,0,31
471650209051,2286,1365,565,356,0,0,1717,105,274,27,17,146,1717,154,120,101,3,8,5,6,4,3,3,0,1,0,1,4,4,0,1,146
471650209052,1490,700,470,320,0,0,1240,83,74,16,4,73,1240,61,13,82,1,2,5,0,2,1,2,0,0,1,0,1,0,0,1,73
471650210021,1027,417,403,207,0,0,846,35,29,30,14,73,846,24,5,33,3,17,5,1,5,1,2,1,2,0,0,2,1,1,2,73
471650210022,568,306,160,102,0,0,451,30,25,12,6,44,451,14,11,30,4,2,5,2,0,5,0,0,0,0,0,0,0,0,0,44
471650210023,937,421,371,145,0,0,809,38,12,3,7,68,809,6,6,38,1,1,1,1,0,0,0,0,0,0,0,0,2,2,1,68
471650210024,1326,631,444,251,0,0,998,41,149,37,20,81,998,76,73,40,13,20,5,2,9,1,2,1,1,1,1,1,0,0,0,81
471650210025,1634,703,576,355,0,0,1325,50,56,42,23,138,1325,43,13,50,7,18,7,3,8,7,1,1,6,0,0,0,0,2,2,138
471650210041,1905,1012,537,356,0,0,1566,76,106,17,25,115,1566,71,35,76,9,6,3,7,5,1,2,0,1,0,1,0,0,0,0,115
471650210051,1249,531,552,166,0,0,1136,22,3,7,4,77,1136,2,1,21,1,0,3,0,0,2,1,1,1,0,1,1,0,0,0,77
471650210052,812,271,399,142,0,0,734,6,22,15,5,30,734,18,4,6,1,4,5,3,0,6,0,0,0,0,0,0,0,1,0,30
471650210053,1942,725,781,436,0,0,1563,50,159,46,15,109,1563,86,73,50,9,27,0,2,8,9,1,0,0,0,0,0,0,2,2,109
471650210061,1477,612,690,175,0,0,1299,30,22,21,3,102,1299,17,5,30,0,4,10,1,2,0,3,1,0,0,0,0,0,1,0,102
471650210062,1136,450,500,186,0,0,991,18,43,7,4,73,991,35,8,18,1,1,2,2,3,0,0,0,0,0,0,0,1,0,0,73
471650210071,966,514,305,147,0,0,781,32,36,24,18,75,781,16,20,31,13,11,9,1,0,0,4,2,1,0,0,1,0,0,0,75
471650210072,1872,889,705,278,0,0,1632,41,20,21,22,136,1632,15,5,41,11,5,8,5,3,3,1,0,1,0,1,0,0,0,2,136
471650210081,1964,942,706,316,0,0,1660,63,51,36,22,132,1660,39,12,61,10,10,6,5,14,4,2,0,0,0,0,2,4,0,0,132
471650210082,2284,1084,844,356,0,0,1833,95,80,34,50,192,1833,48,32,94,23,11,8,6,4,4,5,0,3,5,0,1,2,8,1,192
471650210091,1453,727,415,311,0,0,1187,63,68,10,17,108,1187,52,16,61,7,2,2,4,3,2,1,2,2,0,0,2,0,0,0,108
471650210092,1878,900,699,279,0,0,1574,55,38,31,17,163,1574,33,5,52,6,9,7,4,5,4,5,1,3,0,1,3,0,1,0,163
471650211031,1214,554,418,242,0,0,1020,47,25,14,18,90,1020,16,9,46,7,1,5,4,3,4,1,3,2,0,0,1,0,0,0,90
471650211032,1567,707,564,296,0,0,1327,52,42,14,20,112,1327,30,12,52,9,3,10,5,0,1,0,2,0,0,1,0,0,0,2,112
471650211033,1075,494,334,247,0,0,880,40,34,9,19,93,880,27,7,38,4,1,7,5,0,0,0,1,1,0,0,2,4,0,0,93
471650211041,507,244,167,96,0,0,426,23,20,4,1,33,426,15,5,22,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,33
471650211042,550,272,174,104,0,0,479,26,20,2,2,21,479,17,3,25,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,21
471650211051,1080,763,107,210,0,0,781,52,138,11,16,82,781,78,60,51,6,3,3,3,1,2,0,0,2,0,0,1,1,1,0,82
471650211052,672,331,188,153,0,0,549,39,30,9,4,41,549,26,4,39,2,3,1,1,2,1,1,0,0,1,0,0,0,0,0,41
471650211053,1246,655,353,238,0,0,1029,56,63,8,12,78,1029,37,26,55,5,0,5,4,1,1,1,0,0,0,0,1,0,1,2,78
471650211054,593,256,250,87,0,0,521,24,9,11,9,19,521,4,5,24,3,3,0,1,3,1,4,0,0,3,1,0,0,0,1,19
471650211061,1613,802,458,353,0,0,1302,61,92,25,17,116,1302,62,30,61,6,3,5,4,6,5,4,0,5,1,0,0,0,1,0,116
471650211062,724,291,271,162,0,0,626,14,16,4,8,56,626,15,1,14,2,1,1,3,0,1,1,0,0,0,0,0,1,0,2,56
471650211071,1406,656,462,288,0,0,1199,49,49,11,10,88,1199,36,13,47,4,6,0,0,2,3,0,1,0,0,0,2,0,1,3,88
471650211072,594,225,273,96,0,0,527,7,5,6,9,40,527,4,1,7,3,0,1,3,0,1,4,1,0,0,0,0,0,0,0,40
471650211073,1230,644,344,242,0,0,1004,47,72,15,16,76,1004,46,26,46,10,5,5,1,2,2,0,1,1,2,0,1,1,0,0,76
471650212011,2083,799,944,340,0,0,1758,54,37,23,27,184,1758,26,11,51,9,10,6,2,0,2,4,1,0,2,4,3,2,0,4,184
471650212012,714,256,333,125,0,0,639,15,7,0,1,52,639,5,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
471650212013,1394,398,775,221,0,0,1235,22,13,11,7,106,1235,7,6,22,2,0,3,1,1,2,3,1,0,0,2,0,0,0,0,106
471650212014,1259,472,609,178,0,0,1124,16,5,7,26,81,1124,3,2,16,12,1,2,5,1,2,1,1,2,0,1,0,0,5,0,81
471650212031,3222,1400,1352,470,0,0,2777,88,57,22,25,253,2777,44,13,86,9,7,7,2,5,2,1,6,0,2,3,2,0,2,0,253
471650212032,2206,980,928,298,0,0,1867,56,44,18,21,200,1867,30,14,54,7,1,4,3,9,2,2,2,2,1,0,2,3,0,1,200
471650212041,2077,835,879,363,0,0,1703,51,88,36,25,174,1703,53,35,50,11,3,15,5,14,1,1,4,2,0,1,1,0,0,0,174
471650212042,964,484,288,192,0,0,791,28,45,14,15,71,791,31,14,27,12,4,5,1,2,0,1,0,0,0,2,1,0,0,0,71
471650212043,2041,984,646,411,0,0,1690,54,113,22,26,136,1690,82,31,53,8,9,3,8,4,4,1,2,2,1,0,1,0,4,0,136
471650212051,731,218,343,170,0,0,645,16,13,9,5,43,645,11,2,16,0,2,3,2,1,3,0,0,0,1,0,0,0,0,0,43
471650212052,2310,912,1002,396,0,0,2002,49,50,36,22,151,2002,32,18,49,10,15,3,4,5,8,2,1,0,1,1,0,0,1,0,151
471410001001,757,268,352,137,0,0,701,20,1,1,1,33,701,0,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
471410001002,856,368,329,159,0,0,754,48,1,2,2,49,754,0,1,48,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,49
471410001003,653,224,328,101,0,0,562,24,2,1,3,61,562,0,2,24,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,61
471410001004,870,418,314,138,0,0,761,50,8,3,5,43,761,1,7,50,0,0,2,1,0,0,1,0,0,0,2,0,0,0,2,43
471410002011,1402,467,720,215,0,0,1285,28,8,8,5,68,1285,5,3,27,3,1,3,1,2,0,1,0,0,0,0,1,0,0,0,68
471410002012,2208,901,886,421,0,0,1936,61,30,30,20,131,1936,9,21,61,11,8,12,2,6,2,0,0,3,0,0,0,1,3,0,131
471410002021,2141,790,971,380,0,0,1934,28,3,16,14,146,1934,3,0,27,6,3,10,2,2,1,0,0,3,0,1,1,0,1,0,146
471410002022,937,362,356,219,0,0,826,20,34,7,6,44,826,11,23,20,0,3,0,4,0,1,2,1,0,0,0,0,0,0,0,44
471410003011,951,365,453,133,0,0,861,25,2,3,1,59,861,1,1,25,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,59
471410003012,932,362,402,168,0,0,836,21,3,7,2,63,836,1,2,19,0,1,0,0,1,2,3,0,0,0,2,2,0,0,0,63
471410003031,578,239,229,110,0,0,510,17,8,3,3,37,510,4,4,17,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,37
471410003032,724,354,225,145,0,0,619,39,6,2,2,56,619,2,4,39,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,56
471410003041,339,242,49,48,0,0,282,15,7,7,3,25,282,2,5,15,2,1,4,1,2,0,0,0,0,0,0,0,0,0,0,25
471410003042,798,415,228,155,0,0,681,34,10,10,10,53,681,6,4,34,4,5,3,1,0,0,1,2,1,0,0,0,0,0,0,53
471410003043,482,311,79,92,0,0,387,36,8,8,4,39,387,5,3,36,2,2,3,1,0,2,0,0,0,0,0,0,0,1,0,39
471410003051,1289,652,440,197,0,0,1112,36,24,28,13,76,1112,8,16,36,3,14,5,2,2,3,3,0,2,1,4,0,0,0,0,76
471410003052,471,249,130,92,0,0,428,11,4,4,0,24,428,3,1,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,24
471410004001,1483,609,561,313,0,0,1315,48,9,17,15,79,1315,3,6,47,7,10,1,0,4,1,1,0,0,1,1,1,4,2,0,79
471410004002,867,236,415,216,0,0,766,21,5,13,7,55,766,0,5,19,2,5,1,2,5,1,0,0,1,0,0,2,0,0,0,55
471410004003,468,172,157,139,0,0,422,11,1,5,8,21,422,0,1,11,4,0,3,1,1,0,1,0,0,0,2,0,0,0,0,21
471410005001,1556,539,665,352,0,0,1346,31,15,43,13,108,1346,4,11,31,8,21,15,0,1,2,0,0,0,0,1,0,1,0,1,108
471410006001,1267,408,537,322,0,0,1068,40,7,47,10,95,1068,3,4,40,4,36,7,1,1,1,2,0,4,0,0,0,0,0,1,95
471410006002,860,326,340,194,0,0,766,18,5,12,8,51,766,1,4,17,1,2,3,0,5,1,0,0,0,0,3,1,0,0,0,51
471410007001,481,239,143,99,0,0,415,17,10,3,8,28,415,4,6,17,5,3,0,0,0,0,0,1,0,0,2,0,0,0,0,28
471410007002,927,459,289,179,0,0,809,35,5,14,11,53,809,1,4,35,1,4,6,4,3,0,1,1,1,3,0,0,0,0,0,53
471410007003,614,381,111,122,0,0,474,31,60,4,6,39,474,16,44,31,0,1,2,1,0,1,0,0,0,0,1,0,0,2,0,39
471410008001,162,122,15,25,0,0,127,7,6,1,6,15,127,4,2,7,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,15
471410008002,892,503,203,186,0,0,751,47,22,10,8,54,751,9,13,47,4,8,1,3,1,0,0,1,0,0,0,0,0,0,0,54
471410008003,462,306,60,96,0,0,373,31,12,3,4,39,373,4,8,31,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,39
471410009001,1509,657,605,247,0,0,1368,30,5,2,11,93,1368,2,3,29,4,1,1,4,0,0,0,0,2,0,0,1,1,0,0,93
471410009002,972,347,443,182,0,0,903,8,3,5,2,51,903,1,2,8,0,0,1,0,0,1,3,0,1,0,0,0,0,0,1,51
471410009003,542,232,225,85,0,0,490,8,8,3,5,28,490,0,8,8,1,2,1,3,0,0,0,0,0,0,0,0,0,0,1,28
471410009004,901,420,306,175,0,0,800,19,7,6,3,66,800,4,3,19,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,66
471410010001,654,248,278,128,0,0,597,11,0,2,5,39,597,0,0,9,1,0,1,2,1,0,0,0,0,0,0,2,0,2,0,39
471410010002,994,415,419,160,0,0,927,13,1,2,1,50,927,0,1,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,50
471410010003,573,222,238,113,0,0,539,6,3,0,1,24,539,2,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24
471410011001,510,219,200,91,0,0,460,8,3,0,2,37,460,1,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37
471410011002,1356,538,614,204,0,0,1263,28,3,4,0,58,1263,1,2,28,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,58
471410011003,1260,497,579,184,0,0,1159,21,7,4,4,65,1159,2,5,21,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,65
471410011004,1143,476,473,194,0,0,1034,19,5,3,6,76,1034,3,2,17,0,1,1,0,0,0,0,0,3,2,0,2,0,1,0,76
471410012011,823,326,362,135,0,0,737,32,1,5,4,44,737,1,0,32,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,44
471410012012,1399,523,635,241,0,0,1274,29,4,5,8,79,1274,3,1,28,1,3,0,2,1,0,0,0,2,3,0,1,0,0,0,79
471410012013,1436,530,622,284,0,0,1267,49,5,15,16,84,1267,4,1,49,3,6,3,5,5,1,0,1,0,0,2,0,0,3,0,84
471410012021,1917,715,872,330,0,0,1724,31,8,11,13,130,1724,4,4,31,4,5,3,3,1,0,2,0,2,1,0,0,0,0,2,130
471410012022,743,263,313,167,0,0,643,14,7,11,5,63,643,2,5,14,1,8,1,0,0,1,0,0,2,0,0,0,0,2,0,63
471410013001,1514,521,725,268,0,0,1376,26,7,8,15,82,1376,7,0,26,5,0,3,0,2,1,2,0,0,6,1,0,1,2,0,82
471019701001,1631,656,657,318,0,0,1454,27,23,4,9,114,1454,8,15,27,3,2,1,5,1,0,0,0,0,0,0,0,0,0,0,114
471019701002,1365,476,708,181,0,0,1236,24,11,2,4,88,1236,4,7,24,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,88
471019702001,634,221,344,69,0,0,585,11,1,7,3,27,585,1,0,11,0,4,0,0,0,3,0,0,0,0,0,0,0,1,0,27
471019702002,657,242,300,115,0,0,602,4,9,11,2,29,602,6,3,4,0,6,4,2,0,0,1,0,0,0,0,0,0,0,0,29
471019702003,810,261,442,107,0,0,749,16,2,2,5,36,749,2,0,16,2,0,2,1,0,0,0,0,0,1,0,0,0,1,0,36
471019702004,835,336,374,125,0,0,754,10,23,4,3,41,754,22,1,10,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,41
471019702005,1508,546,737,225,0,0,1370,21,5,12,7,93,1370,2,3,20,2,3,2,1,4,3,0,0,1,0,0,1,2,1,0,93
470279550001,724,278,292,154,0,0,673,14,5,1,1,30,673,3,2,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30
470279550002,957,359,322,276,0,0,910,7,3,2,1,34,910,2,1,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,34
470279550003,520,176,261,83,0,0,491,6,0,3,0,20,491,0,0,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,20
