BlockGroupID,total_reg,party_rep,party_npp,party_dem,party_ain,party_lib,party_cnt,party_grn,party_rin,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_10,eth2_30,eth2_12,eth2_14,eth2_21,eth2_23,eth2_34,eth2_83,eth2_93,eth2_35,eth2_81,eth2_61,eth2_unk
490490022062,635,285,217,97,26,3,3,0,0,4,0,457,113,2,10,9,44,457,112,1,1,1,0,1,4,1,2,2,1,2,0,44
490490022063,391,225,106,46,4,4,2,1,0,3,0,288,57,0,15,3,28,288,57,6,1,6,2,0,0,0,1,0,0,0,0,28
490490022081,1089,599,299,108,55,22,3,1,1,1,0,862,82,2,28,19,96,862,82,13,1,6,6,2,0,2,11,2,0,0,1,96
490490022082,1083,634,317,67,39,17,4,2,0,3,0,865,85,0,23,13,97,865,85,6,5,11,1,2,3,2,1,0,2,0,0,97
490490022091,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490490022092,19,8,8,1,2,0,0,0,0,0,0,15,2,0,0,1,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1
490490022093,1014,417,325,168,67,29,6,0,1,1,0,724,123,6,23,23,115,724,123,6,1,5,4,3,5,2,11,6,2,2,0,115
490490022101,402,153,139,69,18,18,3,1,0,1,0,308,39,5,11,4,35,308,39,4,1,1,1,1,4,1,0,5,0,0,0,35
490490022102,238,120,66,40,8,4,0,0,0,0,0,158,54,0,5,9,12,158,54,2,1,2,0,0,1,0,2,0,0,2,0,12
490490022111,511,223,163,81,27,11,2,3,1,0,0,392,49,3,7,3,57,392,48,3,0,2,0,0,0,1,1,3,1,0,0,57
490490022112,16,12,2,1,0,1,0,0,0,0,0,14,1,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1
490490022121,103,67,24,7,5,0,0,0,0,0,0,82,6,0,0,1,14,82,6,0,0,0,0,0,0,0,1,0,0,0,0,14
490490022122,950,524,281,82,44,12,4,2,1,0,0,740,80,1,24,17,88,740,80,11,2,7,2,1,0,3,3,1,1,0,1,88
490490022123,1241,775,309,89,47,11,6,3,0,1,0,1005,93,0,45,17,81,1005,93,19,2,7,11,3,2,2,5,0,0,1,0,81
490490022131,1435,711,459,183,40,23,9,4,1,5,0,990,269,2,34,31,109,990,269,9,4,5,5,8,3,9,6,2,5,1,1,109
490490022132,81,46,22,10,2,1,0,0,0,0,0,63,7,0,1,1,9,63,7,0,0,0,1,0,0,0,1,0,0,0,0,9
490490023001,312,131,106,55,11,5,2,1,0,1,0,210,70,0,2,8,22,210,70,1,0,0,0,0,1,0,0,0,2,5,0,22
490490023002,383,158,146,51,17,5,3,2,0,1,0,311,28,1,7,3,33,311,28,4,0,1,0,0,1,3,0,1,0,0,0,33
490490023003,479,191,194,61,20,6,2,1,0,4,0,337,72,2,10,10,48,337,72,2,2,1,1,3,2,3,3,2,0,0,1,48
490490024001,337,137,111,69,9,5,1,1,2,2,0,267,28,0,9,8,25,267,27,0,1,1,3,0,5,2,1,0,0,1,0,25
490490024002,303,141,109,33,15,3,0,1,1,0,0,230,30,0,4,1,38,230,30,2,0,0,0,0,2,0,0,0,0,0,0,38
490490025001,393,175,128,75,11,3,0,0,1,0,0,325,28,1,6,4,29,325,27,3,1,0,1,0,0,0,1,1,1,0,0,29
490490025002,361,140,133,61,15,9,2,1,0,0,0,266,45,0,9,3,38,266,45,2,0,2,1,3,0,1,0,0,0,0,0,38
490490025003,306,135,110,42,9,8,0,1,0,1,0,230,28,0,12,6,30,230,28,1,1,6,3,1,0,0,2,0,0,1,0,30
490490025004,384,158,137,47,26,8,4,0,0,4,0,291,50,0,6,1,36,291,50,2,0,1,0,2,0,0,1,0,0,0,0,36
490490027021,617,320,192,67,23,10,4,0,0,1,0,494,32,0,14,14,63,494,32,10,1,2,1,0,1,3,3,0,0,3,0,63
490490027022,747,353,264,75,31,17,0,1,1,5,0,568,70,0,23,11,75,568,68,11,5,3,5,2,1,3,1,0,1,0,0,75
490490027023,542,282,164,59,21,13,1,0,0,2,0,380,71,1,19,10,61,380,68,5,5,4,2,1,1,1,1,1,0,2,0,61
490490027024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490490027031,395,222,125,29,12,4,0,3,0,0,0,336,23,0,2,4,30,336,23,2,2,0,0,0,0,0,1,0,1,0,0,30
490490027032,809,420,254,95,23,6,2,2,1,6,0,669,76,0,15,6,43,669,76,7,0,2,1,4,1,0,3,0,0,0,2,43
490490029011,939,504,283,104,26,15,5,1,0,1,0,750,101,0,17,9,62,750,99,6,1,2,5,0,3,5,1,0,0,0,0,62
490490029012,493,274,152,46,12,5,3,1,0,0,0,380,68,0,10,6,29,380,68,2,0,2,2,2,1,0,2,0,0,2,0,29
490490029013,628,309,197,76,33,7,2,1,1,2,0,498,66,0,8,6,50,498,65,5,0,1,0,1,0,1,3,0,0,0,0,50
490490029014,545,297,154,69,16,6,1,1,0,1,0,378,117,0,3,10,37,378,115,0,1,1,0,2,0,3,3,0,0,0,0,37
490490029015,653,387,185,53,21,6,0,0,0,1,0,536,51,1,14,4,47,536,51,5,3,3,1,2,3,0,1,1,0,0,0,47
490490029021,282,160,88,22,9,1,1,1,0,0,0,242,15,0,3,2,20,242,15,1,0,0,0,1,1,1,0,0,0,0,1,20
490490029022,532,240,191,68,15,10,4,1,0,3,0,397,77,1,5,9,43,397,77,2,1,1,0,1,0,1,0,1,0,4,0,43
490490029023,400,210,121,40,16,5,2,2,1,3,0,324,40,0,2,9,25,324,40,0,0,0,2,0,0,3,1,0,0,0,0,25
490490030011,351,191,106,32,6,9,3,1,1,2,0,314,14,0,3,3,17,314,14,0,0,0,1,2,0,0,2,0,0,0,0,17
490490030012,872,478,274,72,25,12,7,0,0,4,0,692,59,0,16,13,92,692,59,6,3,2,3,0,3,1,3,0,1,0,0,92
490490030013,737,400,245,57,21,7,5,1,0,1,0,636,34,0,15,8,44,636,33,4,3,0,8,0,3,2,1,0,0,2,0,44
490490030021,657,392,197,39,14,9,3,0,0,3,0,564,40,0,14,5,34,564,40,3,1,1,5,1,3,0,1,0,0,0,2,34
490490030022,419,254,114,30,12,2,4,1,1,1,0,361,21,0,11,9,17,361,19,4,4,0,4,1,1,3,2,0,0,0,0,17
490490031031,794,494,206,58,21,7,4,1,1,2,0,701,21,1,15,2,54,701,21,4,0,0,4,1,3,0,0,1,0,0,0,54
490490031032,632,407,168,29,18,8,1,0,0,1,0,548,42,1,11,7,23,548,40,3,1,1,4,1,2,3,2,1,0,0,1,23
490490031041,597,367,163,42,19,4,0,2,0,0,0,530,21,0,14,1,31,530,21,2,0,3,6,1,0,0,0,0,0,0,1,31
490490031042,936,634,207,53,28,5,7,1,0,1,0,831,17,0,13,4,71,831,17,7,0,3,0,3,0,1,1,0,0,0,1,71
490490031043,846,582,191,45,21,4,1,0,0,2,0,763,23,0,5,3,52,763,23,2,1,0,2,0,1,0,0,0,0,0,2,52
490490031051,552,316,160,51,14,4,2,3,1,1,0,479,29,0,6,0,38,479,27,2,0,2,0,1,1,0,0,0,0,0,0,38
490490031052,671,373,205,49,32,6,2,0,0,4,0,573,36,3,4,2,53,573,36,1,1,0,1,0,1,0,1,3,0,0,0,53
490490031053,436,192,167,43,22,7,3,0,1,1,0,370,29,0,3,4,30,370,29,1,0,1,0,1,0,2,1,0,0,1,0,30
490490031061,443,218,163,36,12,9,4,0,0,1,0,372,36,0,4,4,27,372,36,2,0,0,0,2,0,0,3,0,0,0,0,27
490490031062,557,306,181,37,26,4,3,0,0,0,0,483,37,1,3,7,26,483,37,1,1,2,0,0,0,0,5,1,0,0,0,26
490490032011,505,270,154,49,13,13,4,0,0,2,0,440,34,0,2,2,27,440,34,1,0,1,0,0,0,0,1,0,0,0,0,27
490490032012,455,227,160,46,10,5,6,1,0,0,0,370,51,0,3,4,27,370,50,0,1,2,1,0,0,2,0,0,0,0,0,27
490490032031,847,501,250,58,22,8,3,1,0,4,0,737,46,0,6,13,45,737,44,2,2,0,1,2,1,3,1,0,1,0,1,45
490490032032,622,429,159,21,6,4,3,0,0,0,0,569,11,2,5,2,33,569,11,3,0,2,0,0,0,1,0,2,0,0,0,33
490490032033,882,612,190,44,16,10,7,0,0,3,0,760,37,2,5,11,67,760,37,1,6,2,0,0,2,1,3,2,0,0,0,67
490490032041,606,345,177,57,17,6,4,0,0,0,0,511,30,0,5,10,50,511,30,0,0,1,3,1,0,2,0,0,0,2,4,50
490490032042,525,264,187,46,9,6,7,2,0,4,0,459,20,0,4,1,41,459,18,1,0,1,2,0,0,0,1,0,0,0,0,41
490490032051,356,214,103,23,7,3,5,0,0,1,0,300,18,0,4,7,27,300,18,0,0,0,3,0,1,2,5,0,0,0,0,27
490490032052,650,328,231,58,22,7,3,0,0,1,0,563,46,0,7,2,32,563,44,4,0,1,1,0,1,1,1,0,0,0,0,32
490490032053,175,124,39,5,6,0,0,1,0,0,0,152,2,0,2,0,19,152,2,1,0,0,1,0,0,0,0,0,0,0,0,19
490490032054,642,386,190,40,14,9,2,0,0,1,0,557,41,0,3,3,38,557,41,1,1,0,1,0,1,0,2,0,0,0,0,38
490490033011,898,483,293,80,26,11,2,0,3,0,0,692,121,0,4,14,67,692,121,2,1,0,0,1,0,5,2,0,0,0,0,67
490490033012,616,345,183,58,13,9,5,1,0,2,0,489,74,1,4,8,40,489,71,4,1,0,0,0,0,0,2,1,1,0,2,40
490490033021,523,330,149,26,9,8,0,0,0,1,0,453,16,0,3,4,47,453,15,0,1,0,2,0,1,1,0,0,0,0,1,47
490490033022,688,362,224,60,19,9,9,0,1,4,0,582,56,0,3,7,40,582,56,2,1,0,0,0,1,2,2,0,0,0,0,40
490490034011,588,358,157,35,21,9,5,0,0,3,0,510,37,0,5,3,33,510,37,2,0,0,2,0,1,1,1,0,1,0,0,33
490490034012,541,294,180,39,16,7,3,0,0,2,0,463,44,0,5,5,24,463,44,0,0,1,2,0,2,2,1,0,0,0,1,24
490490034013,433,225,135,47,15,7,1,0,0,3,0,365,36,0,4,4,24,365,36,3,1,0,1,0,0,1,0,0,0,0,0,24
490490034031,539,288,165,62,21,1,0,0,0,2,0,450,40,0,3,3,43,450,40,3,1,0,0,0,0,1,1,0,0,0,0,43
490490034032,531,314,154,40,14,3,3,0,0,3,0,432,57,1,5,3,33,432,57,1,1,0,2,0,1,1,0,1,0,0,0,33
490490034033,486,296,137,30,17,5,1,0,0,0,0,402,47,1,6,2,28,402,47,3,2,0,2,0,1,0,0,1,0,0,0,28
490490034034,417,226,141,27,16,3,0,2,0,2,0,335,38,0,4,2,38,335,36,1,0,1,1,1,0,1,0,0,0,0,0,38
490490034041,553,349,133,49,15,4,3,0,0,0,0,480,31,0,10,2,30,480,30,5,0,2,2,1,0,0,1,0,0,0,0,30
490490034042,601,412,145,24,13,1,3,1,0,2,0,523,23,0,4,8,43,523,23,2,0,0,0,2,0,2,2,0,0,3,0,43
490490034051,652,359,220,45,11,9,4,2,0,2,0,589,21,3,5,2,32,589,21,2,0,0,1,1,1,0,0,3,0,0,0,32
490490034052,818,460,227,72,44,8,5,0,0,2,0,698,46,0,9,12,53,698,46,6,0,0,2,0,0,1,8,0,0,0,0,53
490490034053,443,260,141,27,9,3,1,1,0,1,0,369,31,0,1,2,40,369,31,0,0,0,0,1,0,0,2,0,0,0,0,40
490490101071,941,573,260,46,31,11,19,0,0,1,0,820,35,0,5,5,76,820,34,3,3,0,2,0,0,0,1,0,0,0,0,76
490490101072,659,458,169,21,8,2,1,0,0,0,0,581,17,0,8,4,49,581,17,1,3,4,1,2,0,0,1,0,0,0,0,49
490490101073,449,264,128,35,16,3,2,1,0,0,0,400,11,0,5,3,30,400,11,1,1,0,1,0,0,0,0,0,0,0,1,30
490490101074,312,192,96,15,3,4,1,0,0,1,0,281,7,0,0,7,17,281,7,0,2,0,0,0,0,0,0,0,1,1,2,17
490490101101,459,300,107,20,18,10,2,0,1,1,0,412,10,0,9,2,26,412,10,2,0,5,0,1,0,0,2,0,0,0,0,26
490490101102,791,507,223,35,11,7,6,0,0,2,0,667,35,1,12,11,65,667,31,2,1,7,2,0,0,1,3,1,4,0,0,65
490490101103,661,430,164,32,22,11,1,1,0,0,0,584,25,0,8,5,39,584,25,1,4,2,3,2,0,1,0,0,0,0,0,39
490490101141,1038,546,313,103,39,19,13,2,0,3,0,865,76,1,15,7,74,865,76,2,3,11,2,0,0,0,1,1,0,1,1,74
490490101142,775,405,229,92,30,13,6,0,0,0,0,606,65,2,10,7,85,606,65,3,2,3,1,0,1,1,0,2,0,1,0,85
490490101143,668,405,165,49,29,14,4,1,0,1,0,572,32,0,3,4,57,572,32,1,0,0,1,1,0,1,0,0,0,2,0,57
490490101151,481,258,143,43,24,8,2,1,0,2,0,386,35,0,10,5,45,386,34,2,2,2,2,2,2,1,1,0,0,0,0,45
490490101152,276,146,77,33,13,5,0,0,0,2,0,232,24,0,2,2,16,232,24,2,2,0,0,0,0,0,0,0,0,0,0,16
490490101153,402,246,109,27,8,7,3,0,0,2,0,341,11,0,4,8,38,341,11,0,1,3,1,0,0,2,4,0,0,0,0,38
490490101161,867,565,213,38,25,17,6,1,1,1,0,739,58,0,7,12,51,739,56,1,1,1,1,0,3,2,1,0,5,0,0,51
490490101162,2038,1284,483,138,84,29,12,1,1,6,0,1705,108,1,34,31,159,1705,102,14,3,2,6,5,5,9,8,1,5,0,0,159
490490101171,305,208,68,21,5,2,0,0,0,1,0,242,21,0,4,6,32,242,19,2,2,0,1,0,1,0,1,0,0,0,0,32
490490101172,1119,703,310,65,25,12,3,1,0,0,0,965,48,0,17,19,70,965,48,6,1,1,1,4,2,5,9,0,0,2,0,70
490490101173,113,71,29,5,3,2,2,0,0,1,0,94,5,0,1,1,12,94,5,1,1,0,0,0,0,0,0,0,0,0,0,12
490490101181,299,183,78,21,8,5,3,0,0,1,0,257,17,0,3,5,17,257,17,1,0,1,1,0,0,0,0,0,0,0,0,17
490490101182,2137,1259,547,186,95,28,9,3,5,5,0,1820,95,2,31,32,157,1820,94,5,7,10,5,5,4,1,8,2,1,1,3,157
490490101183,649,411,157,44,26,7,4,0,0,0,0,551,32,0,6,5,55,551,32,2,3,1,0,0,3,0,1,0,0,0,0,55
490490101191,1562,888,446,128,53,27,10,3,4,3,0,1317,88,2,21,19,115,1317,88,5,3,3,4,0,3,3,7,2,1,1,0,115
490490101192,81,50,25,4,0,2,0,0,0,0,0,80,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1
490490101193,359,189,107,38,12,7,4,0,0,2,0,303,24,0,7,4,21,303,23,5,0,0,1,0,1,1,0,0,0,0,2,21
490490101201,930,516,255,91,44,15,6,1,0,2,0,749,71,1,17,10,82,749,70,1,1,10,3,2,1,1,1,1,1,0,2,82
490490101202,2303,1314,654,182,89,36,22,2,1,3,0,1845,181,1,29,30,217,1845,180,8,4,4,7,1,5,2,8,1,5,0,1,217
490490101203,634,335,218,45,20,9,4,3,0,0,0,521,48,0,7,4,54,521,47,4,0,0,0,1,1,0,2,0,1,0,0,54
490490101211,1596,981,431,97,63,15,6,0,2,1,0,1359,75,0,23,17,122,1359,75,8,3,11,1,1,2,4,6,0,0,0,2,122
490490101212,1680,991,450,140,50,27,13,1,5,3,0,1426,107,0,11,19,117,1426,107,2,5,2,2,1,0,5,1,0,0,0,1,117
490490101221,1607,950,446,106,70,20,12,0,1,2,0,1370,68,0,18,28,123,1370,68,9,10,4,2,0,2,4,7,0,0,2,0,123
490490101222,1171,657,349,80,47,24,9,0,2,3,0,954,93,1,10,20,93,954,93,4,5,2,0,2,0,3,6,1,1,0,2,93
490490101231,1422,823,416,104,53,17,4,0,2,3,0,1185,66,0,14,19,138,1185,66,7,6,1,2,0,3,4,6,0,0,0,0,138
490490101232,759,429,243,55,20,4,4,2,1,1,0,649,34,3,11,12,50,649,32,5,3,1,3,0,1,0,4,3,0,2,0,50
490490101233,573,328,168,38,25,12,2,0,0,0,0,460,41,0,10,7,55,460,41,2,3,1,4,2,0,1,2,0,0,0,1,55
490490101241,433,212,137,55,13,11,3,0,0,2,0,348,36,1,4,7,37,348,34,4,3,0,0,0,0,0,2,0,0,0,0,37
490490101242,1285,705,374,134,39,20,5,2,1,5,0,1014,89,4,25,18,135,1014,89,10,3,3,4,5,3,4,6,4,0,1,1,135
490490101251,557,290,171,62,15,14,3,0,0,2,0,444,43,3,9,7,51,444,42,3,0,3,1,2,0,3,1,0,0,2,0,51
490490101252,780,463,221,53,30,4,5,0,0,4,0,671,39,2,7,13,48,671,39,4,2,1,0,0,2,2,3,2,0,0,0,48
490490101261,694,418,192,52,21,9,1,0,0,1,0,577,45,3,12,9,48,577,45,5,2,2,1,3,1,3,3,3,0,0,0,48
490490101262,588,361,169,41,8,7,0,0,1,1,0,490,33,0,12,7,46,490,33,5,5,1,2,3,1,0,2,0,0,0,0,46
490490101271,680,449,167,35,18,10,0,0,0,1,0,584,46,0,6,2,42,584,40,2,0,0,2,0,2,1,1,0,0,0,0,42
490490101272,1373,798,394,115,39,19,2,1,2,3,0,1146,85,1,22,13,106,1146,83,6,3,6,3,6,1,3,1,1,0,1,0,106
490490101273,435,219,144,45,19,6,1,0,1,0,0,358,22,0,15,7,33,358,22,4,0,0,4,1,5,1,5,0,1,0,0,33
490490101281,1029,492,342,117,43,27,2,2,1,3,0,803,78,3,30,9,106,803,76,11,3,6,8,1,1,2,2,3,0,0,0,106
490490101282,361,182,115,39,12,10,1,0,1,1,0,286,28,0,10,3,34,286,27,4,0,0,4,1,1,0,2,0,0,1,0,34
490490101283,3,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
490490101291,436,247,134,37,8,9,0,0,0,1,0,348,31,0,8,14,35,348,31,1,0,4,0,1,2,0,7,0,1,3,0,35
490490101292,437,276,111,26,17,3,2,1,0,1,0,367,45,0,3,1,21,367,43,1,0,1,0,1,0,0,0,0,0,0,0,21
490490101293,1218,719,341,92,42,16,5,0,2,1,0,1050,50,1,30,7,80,1050,50,12,1,7,5,2,3,2,0,1,0,0,2,80
490490101301,529,318,144,37,16,8,4,1,1,0,0,461,26,1,5,6,30,461,26,1,0,2,1,0,1,2,3,1,0,0,0,30
490490101302,334,190,102,26,10,5,0,0,0,1,0,292,16,0,0,6,20,292,16,0,0,0,0,0,0,2,0,0,0,2,0,20
490490101303,624,408,160,40,10,4,0,0,2,0,0,530,30,1,12,9,42,530,30,6,1,0,4,1,1,3,1,1,2,0,0,42
490490101311,67,50,10,4,2,0,1,0,0,0,0,60,1,0,0,0,6,60,1,0,0,0,0,0,0,0,0,0,0,0,0,6
490490101312,1645,950,475,124,55,28,6,1,1,5,0,1347,107,0,31,13,147,1347,107,15,0,8,1,1,5,1,9,0,0,1,0,147
490490101313,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490490101314,336,235,81,14,4,2,0,0,0,0,0,284,16,1,5,1,29,284,16,2,0,0,1,1,1,0,1,1,0,0,0,29
490490101320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490490101321,626,350,184,53,22,12,2,2,0,1,0,523,52,0,6,6,39,523,52,1,0,1,2,0,1,0,3,0,0,0,3,39
490490101322,593,312,183,55,17,15,6,0,1,4,0,493,42,0,7,7,44,493,42,4,4,1,1,1,0,1,1,0,0,0,0,44
490490101323,502,314,132,27,16,9,2,0,1,1,0,445,24,0,3,3,27,445,24,1,0,0,1,0,0,1,2,0,0,0,0,27
490490102081,898,662,181,23,21,10,0,0,1,0,0,795,15,0,9,14,65,795,15,5,6,1,1,0,2,7,0,0,0,0,1,65
490490102082,695,479,146,36,15,14,2,2,1,0,0,628,9,0,16,6,36,628,8,2,0,6,5,0,1,1,2,0,2,0,0,36
490490102083,772,540,177,23,19,6,4,1,0,2,0,710,13,0,12,4,33,710,13,4,1,2,2,3,0,0,0,0,1,0,0,33
490490102091,824,595,174,31,13,7,1,0,0,3,0,746,12,0,14,8,44,746,12,5,0,8,1,0,0,0,2,0,0,0,0,44
490490102092,785,580,138,35,25,5,0,0,0,2,0,694,21,0,9,16,45,694,21,4,3,0,5,0,0,3,6,0,3,1,0,45
490490102093,675,465,149,38,14,4,2,0,1,2,0,608,14,0,3,7,43,608,14,1,0,0,1,0,1,0,4,0,0,0,0,43
490490102094,926,656,190,46,26,4,1,0,1,2,0,837,15,0,10,4,60,837,15,0,2,8,2,0,0,0,0,0,1,0,0,60
490490102101,768,500,196,46,14,8,2,0,0,2,0,709,9,0,17,8,25,709,9,11,0,0,3,0,3,1,4,0,0,0,0,25
490490102102,1197,858,238,51,29,14,5,0,1,1,0,1056,24,0,9,14,94,1056,22,6,2,2,0,1,0,0,8,0,0,0,1,94
490490102103,1411,991,300,77,29,11,0,1,0,2,0,1205,56,0,35,10,105,1205,53,15,0,3,9,3,4,0,5,0,0,0,2,105
490490102111,604,377,146,36,32,9,1,1,0,2,0,530,13,0,9,10,42,530,12,2,3,2,2,1,2,3,1,0,0,0,1,42
490490102112,216,151,45,13,4,2,1,0,0,0,0,186,6,0,4,2,18,186,6,1,0,0,1,0,2,0,1,0,0,0,0,18
490490102113,813,605,147,31,22,4,1,0,0,3,0,712,7,0,19,18,57,712,7,8,3,3,6,0,1,0,3,0,5,2,0,57
490490102114,610,403,158,35,9,4,1,0,0,0,0,547,9,0,7,1,46,547,8,5,0,1,1,0,0,0,0,0,0,0,0,46
490490102121,778,445,215,70,32,12,1,0,1,2,0,642,40,2,15,6,73,642,40,5,1,0,6,0,4,0,2,2,2,0,0,73
490490102122,847,421,264,101,36,18,2,1,2,2,0,685,46,1,28,10,77,685,46,5,4,5,7,6,2,5,0,1,1,0,0,77
490490102123,1877,1084,506,160,76,34,4,5,2,6,0,1522,106,1,56,28,164,1522,100,29,5,6,6,7,7,7,4,1,1,1,0,164
490490102131,1080,759,244,32,28,7,3,1,2,4,0,934,26,1,25,11,83,934,26,13,7,5,2,4,1,0,1,0,0,0,0,83
490490102132,424,331,66,9,12,3,2,0,0,1,0,380,6,0,4,1,33,380,6,2,0,0,1,0,0,0,1,0,0,0,0,33
490490102133,346,233,88,12,9,4,0,0,0,0,0,329,4,0,0,1,12,329,4,0,0,0,0,0,0,0,0,0,0,0,0,12
490490102161,914,693,167,24,18,7,2,0,0,3,0,814,16,0,8,11,65,814,16,4,2,1,3,0,0,0,3,0,0,1,2,65
490490102162,343,243,77,10,7,6,0,0,0,0,0,304,11,0,8,3,17,304,11,4,1,0,4,0,0,2,0,0,0,0,0,17
490490102163,633,442,141,26,18,4,0,0,0,2,0,553,14,0,8,10,48,553,14,5,0,0,1,1,1,2,0,0,0,2,1,48
490490102171,508,387,85,23,11,1,0,0,0,1,0,433,21,0,9,16,29,433,21,4,2,0,4,1,0,3,0,0,1,0,0,29
490490102172,1424,679,446,205,57,26,8,1,1,1,0,1213,50,2,26,28,105,1213,47,12,3,1,2,1,8,6,0,2,4,3,4,105
490490102173,1204,802,292,59,31,11,4,0,1,4,0,1069,36,1,27,7,64,1069,36,8,3,4,7,2,3,2,1,1,1,0,0,64
490490102191,1186,869,214,40,40,13,8,0,1,1,0,1066,13,2,14,6,85,1066,13,6,3,2,2,2,2,0,1,2,0,0,0,85
490490102192,1005,715,210,42,27,9,0,1,0,1,0,877,40,0,17,10,61,877,40,4,0,3,6,4,0,1,5,0,1,0,0,61
490490102193,1043,725,231,44,31,7,0,2,0,3,0,947,21,1,16,4,54,947,21,3,3,4,3,3,2,0,1,1,0,0,0,54
490490102201,986,672,227,45,31,7,3,0,0,1,0,885,19,1,21,3,57,885,18,9,0,1,8,1,1,2,1,1,0,0,0,57
490490102202,498,314,119,39,16,6,3,0,0,1,0,411,23,0,9,7,48,411,23,3,0,4,0,2,0,2,1,0,0,0,0,48
490490102203,637,423,149,34,18,11,1,0,1,0,0,556,18,0,4,12,47,556,18,3,2,0,1,0,0,2,3,0,0,0,0,47
490490102204,898,604,211,54,16,5,7,0,0,1,0,809,22,0,10,8,49,809,22,3,2,3,2,1,1,0,5,0,0,0,0,49
490490102211,36,22,11,1,2,0,0,0,0,0,0,28,2,0,2,1,3,28,2,0,0,0,0,0,2,0,0,0,1,0,0,3
490490102212,663,343,213,58,30,12,3,1,1,2,0,554,51,0,9,5,44,554,50,5,1,2,0,0,1,1,2,0,0,0,0,44
490490102221,1985,1341,464,96,51,22,7,0,1,3,0,1691,69,5,36,20,164,1691,69,12,4,5,6,2,7,2,2,5,6,0,0,164
490490102222,541,326,150,44,7,6,3,1,1,3,0,463,32,0,4,6,36,463,32,3,1,0,1,0,0,0,0,0,0,2,0,36
490490102223,639,423,156,33,12,9,2,0,0,4,0,552,27,1,17,5,37,552,27,10,0,1,1,0,4,0,1,1,0,0,0,37
490490102231,450,312,85,32,11,6,0,0,3,1,0,400,4,0,8,5,33,400,4,1,1,1,6,0,0,0,0,0,0,0,0,33
490490102232,498,327,128,28,10,3,0,0,0,2,0,453,10,0,6,4,25,453,10,2,3,3,0,1,0,0,0,0,0,0,0,25
490490102233,312,225,66,16,2,0,3,0,0,0,0,277,7,0,8,4,16,277,7,1,2,1,3,3,0,0,0,0,1,0,0,16
490490102241,1161,808,252,52,33,11,2,2,0,1,0,1058,17,1,20,18,47,1058,15,10,11,3,4,0,3,1,1,1,0,0,0,47
490490102242,739,534,154,22,17,7,3,0,0,2,0,688,12,0,9,6,24,688,12,2,2,1,1,1,4,1,0,0,0,0,0,24
490490102251,650,478,134,17,14,5,2,0,0,0,0,589,15,0,5,5,36,589,15,2,1,1,2,0,0,2,1,0,1,0,0,36
490490102252,678,465,141,41,21,7,2,0,0,1,0,593,22,0,8,6,49,593,22,4,0,3,0,0,0,4,1,0,1,0,0,49
490490102253,235,165,52,11,4,2,1,0,0,0,0,211,5,0,0,3,16,211,5,0,1,0,0,0,0,0,2,0,0,0,0,16
490490102254,627,416,154,33,15,7,1,0,0,1,0,557,11,0,10,3,46,557,10,6,1,3,1,0,0,1,1,0,0,0,0,46
490490102261,864,554,215,46,26,8,6,1,3,5,0,770,20,0,8,9,57,770,20,2,3,3,0,3,0,1,1,0,0,0,0,57
490490102262,533,364,127,23,11,7,1,0,0,0,0,465,26,0,7,1,34,465,26,5,0,0,2,0,0,0,0,0,1,0,0,34
490490102263,763,453,240,49,10,8,2,0,0,1,0,631,39,0,8,8,77,631,39,1,3,1,4,0,0,0,3,0,0,0,0,77
490490103031,1249,877,271,58,29,11,3,0,0,0,0,1123,25,0,15,7,79,1123,22,4,2,2,3,1,4,0,1,0,3,0,0,79
490490103032,720,499,167,27,19,6,1,1,0,0,0,646,16,0,2,6,50,646,15,0,3,0,0,0,2,1,1,0,1,0,0,50
490490103033,984,648,247,51,22,9,6,1,0,0,0,907,27,0,4,3,43,907,27,3,2,0,1,0,0,0,1,0,0,0,0,43
490490103051,1226,840,294,41,31,7,8,1,0,4,0,1090,23,0,23,7,83,1090,23,6,2,6,7,0,2,2,0,0,2,0,0,83
490490103052,956,699,199,20,22,8,4,0,0,4,0,853,26,0,12,12,53,853,26,5,0,2,2,1,2,2,3,0,3,0,0,53
490490103061,374,187,109,47,13,10,4,1,0,3,0,275,69,0,2,1,27,275,69,0,0,0,0,0,0,1,0,0,0,0,0,27
490490103062,321,153,113,40,9,4,1,0,0,1,0,262,36,0,6,0,17,262,36,2,0,1,0,0,2,0,0,0,0,0,0,17
