BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_lib,party_cnt,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_99,eth2_64,eth2_93,eth2_81,eth2_23,eth2_10,eth2_30,eth2_21,eth2_34,eth2_14,eth2_12,eth2_35,eth2_32,eth2_61,eth2_66,eth2_55,eth2_29,eth2_85,eth2_15,eth2_33,eth2_38,eth2_26,eth2_59,eth2_19,eth2_unk
371830534111,5375,1643,2760,937,29,3,3,0,0,2174,314,565,1538,288,496,2174,520,309,45,44,1046,333,160,30,14,79,9,11,3,3,5,10,27,4,2,3,0,20,6,5,496
371830534112,1481,438,739,298,5,0,1,0,0,712,70,97,388,74,140,712,90,67,7,4,238,95,36,11,9,39,2,0,4,0,3,0,13,3,0,4,0,1,0,1,140
371830534113,1438,393,699,339,6,0,1,0,0,1051,60,75,110,37,105,1051,71,60,4,3,48,36,14,13,7,12,1,4,2,0,0,0,4,3,0,0,0,0,0,0,105
371830534151,620,177,280,160,3,0,0,0,0,418,25,40,72,30,35,418,39,25,1,2,35,26,14,3,6,4,4,0,2,1,0,5,0,0,0,0,0,0,0,0,35
371830534152,713,179,330,198,6,0,0,0,0,532,28,28,26,27,72,532,26,26,2,3,12,6,3,1,11,7,0,2,0,0,2,2,0,0,0,5,1,0,0,0,72
371830534153,1408,399,647,353,6,2,1,0,0,852,109,109,165,75,98,852,90,102,19,5,88,43,45,13,8,15,1,0,2,1,7,0,7,2,1,1,1,0,0,0,98
371830534171,1449,495,612,321,18,3,0,0,0,858,130,231,67,74,89,858,207,129,24,1,30,25,44,6,5,4,2,2,1,5,1,3,7,0,0,0,2,0,1,0,89
371830534172,1090,287,501,296,5,0,1,0,0,742,60,105,62,26,95,742,95,60,10,1,32,17,12,5,6,1,0,0,0,0,0,4,0,1,0,0,0,4,2,1,95
371830534191,594,168,270,154,2,0,0,0,0,457,25,20,38,13,41,457,20,25,0,0,28,1,9,4,0,5,0,0,3,0,0,0,0,0,0,0,0,0,1,0,41
371830534192,1553,410,720,410,13,0,0,0,0,1194,66,81,46,30,136,1194,76,60,5,3,11,21,5,7,7,2,5,3,1,0,6,1,0,0,0,0,5,0,3,0,136
371830534211,1993,595,878,500,19,0,1,0,0,1227,111,190,194,98,173,1227,178,111,12,1,106,43,71,12,5,21,5,1,4,3,0,2,3,1,0,0,1,1,4,3,173
371830534212,1964,579,827,534,22,1,1,0,0,1339,104,206,109,85,121,1339,187,103,19,1,50,30,43,8,17,13,5,6,2,5,1,2,3,1,0,1,0,1,4,0,121
371830534221,1813,529,855,408,16,3,2,0,0,1337,97,70,110,81,118,1337,66,97,4,1,30,33,39,12,24,22,8,1,3,5,0,2,3,0,1,1,1,1,0,1,118
371830534231,955,317,425,207,6,0,0,0,0,703,55,55,49,27,66,703,47,51,8,1,6,22,13,2,8,6,10,1,1,0,4,0,0,1,0,0,1,1,0,0,66
371830534232,556,167,264,120,4,1,0,0,0,413,25,33,39,16,30,413,30,25,3,1,15,11,2,4,6,6,3,0,1,2,0,1,0,0,0,2,0,0,0,0,30
371830534241,1368,381,692,288,6,0,1,0,0,894,84,50,156,77,107,894,49,84,1,3,71,50,46,6,18,13,5,1,4,0,0,0,1,0,4,0,1,4,0,0,107
371830534242,2022,584,1013,410,14,0,1,0,0,1055,138,139,384,142,164,1055,133,138,6,12,239,79,77,31,24,17,4,1,5,0,0,6,6,4,0,4,2,10,0,1,164
371830534251,1411,386,634,383,8,0,0,0,0,922,64,55,224,50,96,922,49,62,6,4,104,71,31,14,4,23,8,0,1,1,2,3,1,3,0,1,0,2,0,0,96
371830534252,440,132,219,88,1,0,0,0,0,175,41,39,115,32,38,175,37,41,2,1,64,32,15,5,10,9,0,0,0,0,0,0,6,0,0,0,0,3,0,0,38
371830534261,3638,1106,1740,762,23,4,3,0,0,1843,218,225,829,193,330,1843,206,216,19,26,563,186,95,25,20,28,8,1,17,2,2,5,17,4,0,5,1,6,0,4,330
371830534262,1445,399,690,346,5,4,1,0,0,833,43,39,339,66,125,833,36,42,3,10,238,62,31,2,7,26,5,4,4,3,1,0,3,2,1,0,1,2,0,0,125
371830534271,1654,447,733,462,9,2,1,0,0,1220,99,85,89,29,132,1220,70,97,15,1,49,23,12,5,7,10,0,1,2,0,2,2,1,1,0,2,0,2,0,0,132
371830534272,1729,458,794,468,8,1,0,0,0,1237,108,98,89,53,144,1237,90,106,8,4,48,22,30,6,9,7,4,1,2,0,2,2,4,1,0,0,0,1,0,0,144
371830534281,1553,412,680,452,8,0,1,0,0,1154,79,114,45,27,134,1154,105,79,9,4,22,11,7,5,9,4,1,0,0,3,0,3,1,0,1,0,0,0,0,1,134
371830534282,1512,386,677,436,10,3,0,0,0,1026,98,84,114,42,148,1026,77,96,7,3,62,27,27,10,3,13,1,3,0,0,2,1,2,3,1,0,0,0,0,0,148
371830534283,5029,1344,2347,1286,49,1,2,0,0,3338,301,339,409,190,452,3338,290,299,49,14,248,87,87,29,36,22,4,1,9,10,2,7,9,3,0,5,3,10,2,5,452
371830534291,469,142,201,123,3,0,0,0,0,384,26,25,3,18,13,384,23,26,2,2,0,1,11,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,13
371830534292,1665,450,741,449,22,2,1,0,0,1258,91,80,57,33,146,1258,74,90,6,3,38,13,14,4,5,1,0,1,1,1,1,3,0,2,0,1,0,0,2,1,146
371830534301,1117,363,488,254,10,1,1,0,0,699,89,155,63,27,84,699,135,89,20,2,41,6,14,6,1,7,0,4,0,0,0,1,1,3,0,0,0,0,0,2,84
371830534302,749,195,327,219,8,0,0,0,0,543,38,37,59,26,46,543,35,38,2,0,27,23,19,3,4,4,0,0,0,0,0,0,2,0,0,0,0,1,1,0,46
371830534303,919,259,414,239,5,2,0,0,0,626,55,57,67,47,67,626,52,55,5,1,39,22,20,2,14,1,0,4,1,0,0,0,2,3,0,1,0,1,1,0,67
371830534311,1764,613,784,339,26,1,1,0,0,984,148,302,79,92,159,984,265,148,37,5,29,22,58,12,9,9,2,6,0,0,0,3,4,2,0,2,2,1,0,0,159
371830534312,1198,408,447,330,10,2,1,0,0,698,83,232,73,44,68,698,208,83,24,2,29,26,22,11,7,2,1,2,0,2,0,2,5,1,1,1,0,2,0,1,68
371830534321,1743,611,694,425,11,1,1,0,0,1060,121,331,47,53,131,1060,305,121,26,4,18,16,22,7,10,4,0,1,0,3,0,3,3,3,1,1,0,0,0,0,131
371830534331,909,239,411,249,10,0,0,0,0,743,23,24,21,17,81,743,23,23,1,2,10,5,4,2,3,3,1,1,0,0,0,2,3,1,0,0,0,0,0,0,81
371830534332,2071,549,966,543,12,1,0,0,0,1644,123,62,55,40,147,1644,59,121,3,2,20,18,18,7,11,8,1,7,0,1,2,0,0,0,0,0,0,0,0,1,147
371830534341,574,147,257,165,5,0,0,0,0,463,33,7,18,17,36,463,7,29,0,0,8,10,10,0,4,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,36
371830534342,516,162,233,120,1,0,0,0,0,342,43,22,40,15,54,342,20,42,2,1,27,3,9,1,4,6,0,0,0,0,1,0,0,0,0,1,0,3,0,0,54
371830534343,3013,977,1303,708,21,2,2,0,0,1894,215,397,147,95,265,1894,346,213,51,8,78,34,52,9,11,18,3,0,2,2,2,1,7,2,0,3,2,2,0,0,265
371830534351,2400,712,984,682,21,0,1,0,0,1887,98,112,80,52,171,1887,95,93,17,6,56,13,20,1,8,1,5,2,4,2,5,3,0,2,1,3,1,1,0,1,171
371830534361,862,289,340,225,7,0,1,0,0,641,67,70,15,17,52,641,66,67,4,3,5,3,8,1,1,3,2,2,0,0,0,1,0,0,0,1,0,0,0,1,52
371830534362,1038,301,443,284,9,1,0,0,0,842,37,44,27,18,70,842,38,36,6,1,10,4,10,7,0,6,0,0,0,0,1,0,1,0,0,0,2,0,4,0,70
371830535051,1036,339,431,257,9,0,0,0,0,835,42,35,39,20,65,835,31,42,4,0,10,21,8,2,0,2,1,2,0,1,0,0,1,1,1,4,3,0,0,2,65
371830535052,838,269,359,204,6,0,0,0,0,684,36,19,21,33,45,684,19,36,0,2,4,9,19,4,5,2,2,0,1,0,0,0,3,0,0,1,0,0,1,0,45
371830535053,975,334,441,194,5,0,1,0,0,665,52,45,63,67,83,665,41,51,4,0,26,29,48,1,5,3,2,0,0,2,1,2,2,2,0,2,2,1,0,1,83
371830535061,646,217,270,154,4,0,1,0,0,511,47,22,17,9,40,511,22,46,0,0,2,7,6,7,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,40
371830535062,766,268,309,188,1,0,0,0,0,643,31,27,20,14,31,643,26,31,1,1,4,7,5,6,4,1,1,0,0,1,0,0,0,1,1,0,2,0,0,0,31
371830535063,1170,418,495,251,5,0,1,0,0,948,54,31,41,27,69,948,29,54,2,2,20,9,15,5,7,5,1,2,0,1,0,0,0,0,0,0,0,0,0,1,69
371830535064,1740,532,724,469,14,1,0,0,0,1307,97,93,84,40,119,1307,83,94,10,2,29,31,11,3,8,9,3,1,5,5,3,1,1,1,1,5,0,4,0,4,119
371830535071,555,178,245,129,1,1,1,0,0,421,18,31,18,24,43,421,27,18,4,1,8,5,5,1,9,2,1,3,0,1,0,0,0,0,0,3,2,1,0,0,43
371830535072,1076,462,441,162,11,0,0,0,0,577,103,225,43,58,70,577,194,102,31,4,18,14,27,5,17,3,3,1,2,0,1,0,2,1,0,1,0,0,0,0,70
371830535073,1076,384,411,276,5,0,0,0,0,894,24,29,26,17,86,894,27,24,2,0,9,10,9,2,4,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,86
371830535091,1228,322,465,438,3,0,0,0,0,1034,46,11,40,20,77,1034,11,46,0,0,13,10,9,8,1,5,2,2,1,1,0,1,1,0,0,3,0,1,0,0,77
371830535092,1579,360,611,601,6,1,0,0,0,1260,41,35,77,65,101,1260,35,41,0,1,42,18,32,7,5,7,0,0,8,10,0,3,2,1,0,3,0,1,0,0,101
371830535093,1160,357,530,263,7,1,2,0,0,869,54,56,70,41,70,869,51,51,5,0,33,23,32,8,3,5,0,0,0,3,3,0,2,0,0,1,0,0,0,1,70
371830535121,1819,570,877,357,13,0,2,0,0,1340,67,67,153,57,135,1340,65,67,2,8,68,48,24,12,9,13,8,1,2,6,0,1,0,1,0,4,0,1,1,0,135
371830535122,1640,592,729,299,15,3,2,0,0,1076,122,169,106,52,115,1076,153,116,16,1,25,49,24,17,13,9,4,1,4,1,6,2,3,0,1,2,0,0,0,0,115
371830535123,931,356,384,176,14,0,1,0,0,609,52,130,54,32,54,609,107,49,23,2,22,20,16,4,5,3,2,1,1,0,3,2,0,1,0,0,0,2,1,0,54
371830535131,1403,561,612,216,11,1,2,0,0,695,111,332,110,58,97,695,281,111,51,4,58,24,34,14,8,7,2,0,2,0,0,1,3,3,1,1,0,1,0,2,97
371830535132,1140,439,502,192,5,2,0,0,0,710,115,163,51,32,69,710,144,115,19,2,21,21,19,4,5,3,0,0,0,1,0,0,1,1,1,2,0,0,0,1,69
371830535161,1252,527,532,178,12,1,2,0,0,678,112,288,45,60,69,678,238,110,50,1,15,13,46,6,4,4,1,0,6,0,2,1,0,0,0,0,0,1,1,1,69
371830535162,881,292,359,225,5,0,0,0,0,673,42,46,22,35,63,673,41,42,5,1,3,16,21,2,2,0,1,3,0,0,0,7,1,0,0,0,0,0,0,0,63
371830535171,509,223,214,66,5,1,0,0,0,179,140,122,27,18,23,179,105,140,17,0,8,8,16,9,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23
371830535172,318,151,123,39,4,1,0,0,0,157,64,58,11,10,18,157,52,64,6,0,0,2,10,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18
371830535173,746,246,319,173,8,0,0,0,0,555,60,54,14,19,44,555,49,60,5,4,4,5,8,1,3,2,1,0,0,1,0,2,0,0,0,0,0,0,0,1,44
371830535174,325,114,153,53,4,1,0,0,0,211,20,50,8,15,21,211,42,18,8,0,7,0,7,1,4,0,0,0,1,0,2,0,2,0,0,1,0,0,0,0,21
371830535181,957,340,413,195,6,3,0,0,0,749,51,40,18,28,71,749,36,51,4,1,7,5,6,1,3,5,0,4,2,0,0,0,1,3,0,4,1,0,1,0,71
371830535182,1081,376,439,255,11,0,0,0,0,875,56,39,19,26,66,875,36,56,3,0,5,9,20,2,2,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,66
371830535183,645,210,265,167,2,1,0,0,0,474,40,35,22,26,48,474,32,40,3,2,1,15,10,2,5,3,1,1,1,1,0,0,1,1,0,4,0,0,0,0,48
371830535191,1014,345,452,198,19,0,0,0,0,786,50,47,35,32,64,786,43,50,4,2,12,12,9,3,7,4,4,5,0,2,0,1,0,1,0,4,1,0,0,0,64
371830535192,1497,643,571,271,10,1,1,0,0,872,140,310,37,43,95,872,263,140,47,1,13,16,30,3,6,3,2,1,0,1,0,0,3,0,0,1,0,0,0,0,95
371830535201,1223,460,543,213,7,0,0,0,0,689,99,208,105,58,64,689,186,99,22,1,44,19,34,21,16,11,9,0,1,0,0,0,4,0,0,1,0,1,0,0,64
371830535202,1320,511,571,228,9,1,0,0,0,782,117,220,46,56,99,782,187,113,33,1,17,12,32,6,8,8,0,1,3,1,4,2,1,1,0,2,1,0,1,1,99
371830535203,808,357,337,107,7,0,0,0,0,335,107,246,43,36,41,335,212,106,34,1,33,6,28,2,0,1,0,0,0,3,1,0,0,3,0,1,0,1,0,0,41
371830535211,1434,480,660,281,12,0,1,0,0,948,43,66,204,102,71,948,61,40,5,4,106,29,76,51,6,7,3,1,1,0,3,0,9,0,1,0,0,4,5,1,71
371830535212,1230,443,495,284,6,2,0,0,0,840,36,91,120,67,76,840,85,36,6,3,56,28,45,15,2,10,3,0,0,5,0,0,8,1,0,2,0,2,0,2,76
371830535221,2045,715,937,385,6,2,0,0,0,1208,116,202,257,83,179,1208,186,113,16,11,151,55,50,20,7,20,3,0,1,1,3,1,7,0,0,5,0,7,0,1,179
371830535222,671,271,302,87,9,2,0,0,0,342,49,152,43,27,58,342,127,49,25,1,25,10,18,1,1,4,2,0,0,0,0,1,0,3,0,0,0,0,1,0,58
371830535223,1422,440,718,249,13,1,1,0,0,681,73,181,301,85,101,681,150,73,31,3,210,65,56,10,3,11,2,5,5,1,0,0,4,1,0,4,1,0,1,1,101
371830535231,1877,465,796,606,9,1,0,0,0,1319,130,126,110,50,142,1319,107,129,19,2,42,41,34,6,3,14,3,4,3,0,1,0,0,4,0,0,0,4,0,0,142
371830535232,2234,675,1070,474,11,3,1,0,0,1269,127,179,337,137,185,1269,160,125,19,13,186,95,87,16,14,18,12,4,4,2,2,3,7,0,0,2,0,9,0,0,185
371830535241,957,375,397,172,9,3,1,0,0,608,59,122,69,38,61,608,102,59,20,1,41,18,24,1,2,3,1,0,2,1,0,0,2,1,0,4,0,5,0,0,61
371830535242,1486,523,630,319,10,1,3,0,0,1029,127,119,80,40,91,1029,115,127,4,3,31,19,20,17,6,6,3,2,3,2,0,1,1,0,0,2,0,1,0,1,91
371830535251,583,186,257,130,9,0,1,0,0,450,22,44,14,12,41,450,36,21,8,2,9,4,1,0,4,1,0,0,0,1,1,0,2,1,0,0,0,0,1,0,41
371830535252,1294,415,572,297,8,2,0,0,0,902,87,105,59,44,97,902,98,86,7,3,24,24,24,4,7,3,1,0,1,1,1,4,1,0,0,2,1,2,0,0,97
371830536031,1122,385,506,226,5,0,0,0,0,731,63,72,129,34,93,731,70,61,2,6,54,50,9,7,5,12,3,1,0,4,2,4,3,0,1,0,0,0,2,0,93
371830536032,1537,388,773,368,6,1,1,0,0,853,48,56,376,105,99,853,53,47,3,3,216,121,52,18,19,12,2,6,4,2,1,1,9,1,1,2,6,5,0,1,99
371830536041,1272,346,709,213,3,0,1,0,0,574,45,32,404,109,108,574,32,39,0,3,205,163,84,5,8,17,3,0,1,0,6,3,7,0,1,2,0,6,0,0,108
371830536042,1802,457,846,491,7,1,0,0,0,1184,73,53,286,67,139,1184,47,72,6,4,153,101,38,0,5,13,8,2,1,3,1,1,6,3,0,2,0,6,0,1,139
371830536081,2188,829,1070,273,14,2,0,0,0,883,108,388,501,131,177,883,330,108,58,13,418,41,84,17,10,11,4,6,2,4,0,1,9,1,0,0,1,2,0,4,177
371830536082,1372,526,655,180,11,0,0,0,0,551,64,156,409,77,115,551,139,64,17,7,297,67,44,18,12,10,4,0,4,0,0,0,5,1,1,3,0,6,0,2,115
371830536091,750,266,335,136,12,0,1,0,0,405,48,159,72,24,42,405,133,48,26,3,43,11,7,9,6,5,2,0,0,0,0,0,7,0,0,1,0,0,0,0,42
371830536111,688,222,379,82,4,1,0,0,0,273,22,70,214,47,62,273,59,22,11,4,166,20,28,7,2,15,3,1,4,2,0,0,2,0,1,2,0,0,0,2,62
371830536112,1149,385,620,135,8,0,1,0,0,374,65,105,431,60,114,374,96,64,9,8,333,51,39,18,3,10,6,0,6,0,1,0,3,0,0,1,0,6,0,1,114
371830536113,1122,407,567,140,7,1,0,0,0,429,54,146,338,81,74,429,129,54,17,6,255,52,59,12,1,10,0,1,0,0,0,0,6,1,1,6,0,4,1,2,74
371830536114,658,257,282,111,6,1,1,0,0,350,35,100,81,20,72,350,89,33,11,2,58,14,10,7,1,1,1,1,1,4,2,0,0,1,0,0,0,0,0,0,72
371830536121,798,357,320,108,12,0,1,0,0,388,54,211,61,18,66,388,186,53,25,2,35,11,11,2,1,6,3,0,0,4,1,0,0,0,1,0,0,1,0,0,66
371830536122,1043,359,488,185,10,0,1,0,0,484,91,160,180,56,72,484,141,90,19,5,130,30,32,5,8,9,4,0,2,1,1,1,2,3,0,0,1,1,0,0,72
371830536131,1168,539,427,186,13,2,1,0,0,597,83,338,37,18,95,597,289,83,49,5,10,9,7,5,2,9,3,0,1,0,0,1,0,1,0,0,0,0,0,1,95
371830536132,973,500,336,130,5,0,2,0,0,369,69,449,27,18,41,369,372,69,77,2,9,7,10,3,2,5,2,0,2,1,0,0,0,0,0,0,0,1,0,0,41
371830536133,860,206,387,265,2,0,0,0,0,501,59,53,129,60,58,501,51,59,2,2,69,39,36,9,6,7,2,0,5,5,0,0,3,2,1,1,0,1,0,1,58
371830536141,864,221,375,265,3,0,0,0,0,524,24,58,123,44,91,524,53,24,5,9,61,35,24,7,2,18,0,2,3,2,0,1,0,0,0,0,0,1,0,0,91
371830536142,959,358,403,193,5,0,0,0,0,536,44,161,100,35,83,536,149,43,12,5,58,23,17,7,3,6,1,0,1,4,1,0,0,1,0,1,0,3,2,0,83
371830536151,1289,606,477,195,11,0,0,0,0,593,88,442,41,42,83,593,351,88,91,4,6,19,24,6,4,5,3,0,3,3,0,0,0,2,1,0,1,0,0,0,83
371830536152,1575,693,625,235,20,2,0,0,0,712,97,496,77,48,145,712,409,97,87,6,32,25,28,5,1,9,4,0,3,1,0,0,8,1,1,0,0,0,0,1,145
371830536161,936,353,426,150,6,1,0,0,0,566,72,149,53,31,65,566,128,72,21,2,28,10,14,1,5,6,2,3,0,1,0,2,0,1,0,0,2,6,0,0,65
371830536162,656,124,263,265,4,0,0,0,0,501,28,11,43,16,57,501,11,27,0,0,23,8,8,7,0,1,4,1,1,0,1,3,3,0,0,0,0,0,0,0,57
371830536163,1628,372,709,540,5,0,2,0,0,1126,86,59,186,55,116,1126,57,86,2,7,72,90,20,13,9,10,0,2,5,1,0,4,3,0,0,2,2,1,0,0,116
371830536171,1230,444,598,179,7,1,1,0,0,565,112,165,206,68,114,565,149,112,16,5,95,62,35,6,9,28,6,1,9,2,0,1,2,0,2,2,2,2,0,3,114
371830536172,1984,749,906,312,12,2,3,0,0,861,145,409,295,109,165,861,348,145,61,9,178,69,63,13,13,27,3,3,1,1,0,3,14,1,0,0,1,0,0,0,165
371830536173,1652,477,866,296,12,1,0,0,0,854,98,120,340,74,166,854,120,97,0,8,195,92,47,11,8,38,1,2,1,1,1,0,3,0,0,0,3,0,0,1,166
371830536181,906,392,372,120,18,2,2,0,0,410,49,312,30,35,70,410,249,49,63,4,17,3,26,3,4,2,3,0,0,1,0,0,0,0,0,0,0,2,0,0,70
371830536182,969,325,503,130,10,1,0,0,0,376,72,144,246,50,81,376,135,72,9,4,155,72,25,5,5,9,2,0,0,2,0,0,3,2,0,5,1,1,0,1,81
371830536191,64,24,29,11,0,0,0,0,0,32,7,13,2,2,8,32,12,7,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
371830536201,790,259,389,134,7,0,1,0,0,370,71,88,160,46,55,370,80,70,8,3,96,31,33,17,4,7,2,0,0,0,1,1,1,3,0,1,0,5,0,0,55
371830536202,1102,387,556,151,6,2,0,0,0,432,66,154,308,79,63,432,133,66,21,9,220,50,32,19,5,10,1,3,5,1,0,3,14,3,1,0,0,5,0,1,63
371830536203,735,253,403,76,3,0,0,0,0,202,32,71,301,81,48,202,67,32,4,10,222,44,43,14,2,7,5,1,3,0,0,0,8,7,1,4,0,5,1,0,48
371830536204,782,264,415,99,2,2,0,0,0,284,51,85,236,52,74,284,76,51,9,2,182,29,35,3,3,14,2,0,0,0,0,0,6,2,0,0,0,1,0,2,74
371830537111,1646,486,719,419,21,1,0,0,0,1225,66,112,87,39,117,1225,101,65,11,1,28,29,25,9,5,13,4,2,2,0,1,0,2,0,2,1,0,0,0,2,117
371830537112,1138,296,502,331,9,0,0,0,0,935,34,38,43,19,69,935,38,34,0,2,13,17,10,3,5,6,2,2,0,0,0,0,0,0,0,0,0,0,0,1,69
371830537113,1319,530,524,252,8,0,5,0,0,854,84,254,20,21,86,854,204,83,50,1,5,4,7,3,8,5,1,0,1,0,1,0,1,0,0,0,3,2,0,0,86
371830537121,1206,387,504,307,5,2,1,0,0,894,40,108,51,34,79,894,91,40,17,1,16,13,11,5,11,15,2,3,0,0,0,2,0,0,0,0,0,0,5,0,79
371830537122,907,279,327,297,4,0,0,0,0,766,28,27,23,14,49,766,26,28,1,0,8,8,4,1,3,5,1,0,0,5,0,0,1,0,0,0,1,0,0,0,49
371830537131,1258,563,504,178,13,0,0,0,0,710,77,330,26,18,97,710,260,76,70,1,5,9,12,4,3,4,2,0,0,0,1,0,0,1,1,0,1,0,0,0,97
371830537132,1003,436,405,146,12,2,2,0,0,538,62,302,17,22,62,538,256,62,46,4,2,4,1,9,7,0,1,3,2,0,0,3,0,0,0,0,0,0,0,0,62
371830537141,1220,387,495,330,4,1,3,0,0,997,50,64,27,15,67,997,59,50,5,1,12,11,2,1,2,3,0,4,1,0,0,0,0,2,0,0,0,0,2,0,67
371830537142,1671,592,595,465,17,0,2,0,0,1229,71,193,39,37,102,1229,168,69,25,3,15,13,22,0,3,6,3,0,1,4,2,0,2,0,1,2,0,1,0,0,102
371830537143,832,302,355,167,5,0,3,0,0,508,63,149,26,28,58,508,129,62,20,0,10,11,20,1,4,4,0,0,0,1,1,0,3,0,0,0,0,0,0,0,58
371830537151,1219,470,514,224,10,1,0,0,0,899,66,135,16,27,76,899,106,66,29,2,3,4,14,3,5,3,0,0,1,4,0,1,0,0,1,0,0,0,0,0,76
371830537152,1496,513,586,391,5,0,1,0,0,1250,33,59,31,39,84,1250,58,33,1,2,4,15,15,2,5,5,3,2,2,0,0,2,0,2,0,1,5,2,0,0,84
371830537161,862,347,320,186,7,1,1,0,0,613,41,138,15,13,42,613,122,41,16,2,3,6,8,3,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,42
371830537162,1015,434,383,184,11,3,0,0,0,630,41,231,25,23,65,630,196,40,35,2,7,1,10,5,8,5,3,1,0,0,1,1,0,1,0,0,0,1,0,1,65
371830537163,1133,486,435,204,6,0,2,0,0,639,79,332,27,17,39,639,263,79,69,2,3,8,11,7,0,5,0,0,0,0,0,0,2,1,0,0,0,1,1,1,39
371830537171,1012,350,405,250,6,0,1,0,0,665,66,132,54,48,47,665,122,64,10,0,7,14,25,8,13,18,2,1,6,0,2,0,2,0,2,0,0,1,1,1,47
371830537172,1816,875,656,271,10,2,2,0,0,803,125,661,55,56,116,803,539,125,122,7,21,17,32,5,3,9,1,3,1,3,0,3,1,1,0,2,0,0,0,2,116
371830537181,1050,325,425,290,6,2,2,0,0,743,54,108,39,24,82,743,100,54,8,3,11,8,11,11,1,9,0,1,0,0,0,0,2,1,0,3,0,0,0,0,82
371830537182,1223,354,550,312,5,2,0,0,0,836,88,145,31,34,89,836,125,88,20,4,5,7,8,12,4,6,1,6,1,6,0,0,4,0,0,0,0,0,0,0,89
371830537191,645,192,258,188,7,0,0,0,0,486,41,49,24,9,36,486,44,41,5,1,10,10,2,1,1,3,0,0,0,0,0,1,0,2,0,2,0,0,0,0,36
371830537192,778,223,346,197,11,1,0,0,0,581,58,60,32,11,36,581,57,57,3,0,7,9,4,7,2,6,2,1,4,0,1,0,0,0,0,0,0,0,0,1,36
371830537193,664,181,313,167,3,0,0,0,0,508,28,34,30,19,45,508,32,27,2,1,9,7,5,7,5,4,3,0,4,0,1,0,3,0,0,1,0,0,0,0,45
371830537194,571,156,242,169,4,0,0,0,0,442,37,35,12,6,39,442,33,37,2,0,0,2,3,1,1,3,6,0,0,0,0,0,0,2,0,0,0,0,0,0,39
371830537201,778,217,290,262,6,1,2,0,0,630,21,24,10,16,77,630,22,20,2,1,8,1,5,1,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,77
371830537202,958,265,369,317,5,1,1,0,0,821,18,27,22,23,47,821,27,16,0,3,1,10,5,6,7,0,5,2,0,3,2,0,0,0,0,1,0,0,2,0,47
371830537203,1642,444,706,483,9,0,0,0,0,1293,86,90,37,40,96,1293,83,85,7,7,10,15,22,4,3,5,2,1,4,0,1,0,3,0,0,0,0,0,0,1,96
371830537211,714,134,270,307,3,0,0,0,0,548,29,12,35,21,69,548,12,26,0,1,9,16,10,2,2,8,0,3,3,0,3,2,0,0,0,0,0,0,0,0,69
371830537212,1271,357,532,379,2,1,0,0,0,903,76,88,70,53,81,903,83,73,5,8,26,26,13,8,7,5,4,3,7,3,3,2,5,2,0,2,0,1,0,0,81
371830537213,1099,269,457,365,8,0,0,0,0,934,39,16,21,12,77,934,16,38,0,0,4,5,5,1,0,5,5,2,2,2,1,0,0,0,0,0,1,1,0,0,77
371830537221,1130,366,415,341,6,0,2,0,0,877,40,85,25,25,78,877,79,38,6,2,4,14,12,3,1,3,1,0,2,5,2,0,0,2,0,1,0,0,0,0,78
371830537222,1353,492,461,390,9,0,1,0,0,1148,41,81,9,11,63,1148,72,40,9,0,4,3,5,0,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,63
371830537223,886,245,358,278,5,0,0,0,0,740,29,24,16,17,60,740,24,27,0,0,3,3,9,2,2,3,2,0,2,0,2,0,0,0,1,4,0,1,0,0,60
371830537224,568,212,211,138,6,1,0,0,0,462,15,32,22,13,24,462,32,15,0,2,9,6,0,2,4,2,0,0,2,4,0,0,0,1,2,0,0,0,0,1,24
371830537231,1308,453,493,352,6,1,3,0,0,944,48,151,29,27,109,944,137,48,14,1,10,8,6,2,6,3,5,1,2,1,0,3,1,0,0,0,2,1,0,0,109
371830537232,1283,489,467,316,11,0,0,0,0,936,59,136,37,20,95,936,126,59,10,2,13,13,8,4,5,1,4,2,0,0,0,1,0,0,2,0,0,0,0,0,95
371830537241,1559,592,670,282,10,1,4,0,0,834,128,275,138,97,87,834,248,126,27,10,58,40,58,21,17,12,3,0,2,0,2,1,5,0,0,1,0,2,2,0,87
371830537242,1132,380,495,249,5,1,2,0,0,702,98,112,78,56,86,702,102,98,10,0,27,24,34,14,9,9,3,0,1,0,0,3,3,1,0,0,3,1,1,0,86
