BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_21,eth2_34,eth2_23,eth2_15,eth2_14,eth2_12,eth2_61,eth2_55,eth2_38,eth2_35,eth2_59,eth2_81,eth2_32,eth2_85,eth2_33,eth2_19,eth2_29,eth2_13,eth2_18,eth2_66,eth2_unk
270530252013,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530252014,667,158,275,234,0,0,442,51,15,49,32,78,442,51,15,21,9,19,5,11,1,1,3,2,0,0,0,1,0,0,0,0,1,1,1,0,0,78
270530252015,450,33,302,115,0,0,112,117,111,14,38,58,112,117,110,32,3,4,2,3,0,0,2,1,0,0,0,0,2,0,0,0,1,0,1,0,0,58
270530252016,359,19,220,120,0,0,145,50,64,14,50,36,145,50,64,44,2,3,2,6,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,36
270530252051,677,158,302,217,0,0,458,37,31,43,14,94,458,36,31,6,12,20,2,5,3,2,0,3,0,0,0,0,1,0,0,2,0,0,0,0,1,94
270530252052,701,227,217,257,0,0,505,39,14,32,32,79,505,39,14,21,4,13,3,4,1,3,1,1,0,2,1,0,0,0,0,0,0,0,2,0,0,79
270530252053,525,134,159,232,0,0,380,35,13,22,22,53,380,35,13,17,5,8,2,5,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,53
270530252054,565,109,241,215,0,0,400,42,20,14,28,61,400,42,20,20,3,4,6,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,61
270530252055,645,147,182,316,0,0,412,32,33,29,62,77,412,30,32,56,11,10,3,2,3,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,77
270530253011,525,214,118,193,0,0,418,22,3,13,4,65,418,22,3,4,8,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
270530253012,870,280,211,379,0,0,685,18,8,33,21,105,685,17,8,11,8,5,6,2,3,6,5,1,0,1,0,0,0,0,2,0,0,0,0,0,1,105
270530253013,795,369,211,215,0,0,611,16,2,31,16,119,611,16,2,10,8,10,6,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
270530253021,937,235,343,359,0,0,685,49,9,53,12,129,685,49,9,6,18,24,1,2,0,3,2,0,0,2,0,0,0,1,0,0,1,0,3,0,0,129
270530253022,603,198,186,219,0,0,448,32,10,27,13,73,448,32,10,9,7,13,2,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,73
270530253023,646,79,319,248,0,0,376,27,66,51,44,82,376,26,66,40,16,12,0,7,10,0,1,1,0,2,0,0,1,0,0,0,2,0,3,0,1,82
270530253024,427,83,189,155,0,0,268,32,22,23,15,67,268,32,22,10,6,10,1,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,67
270530254011,766,161,334,271,0,0,514,84,28,40,21,79,514,83,28,9,15,16,1,3,2,2,2,2,1,2,0,0,0,3,0,1,0,0,0,0,1,79
270530254012,1016,222,433,361,0,0,714,79,20,55,30,118,714,79,20,21,13,19,5,7,0,7,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,118
270530254013,3,0,1,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530254014,495,101,219,175,0,0,312,48,11,26,31,67,312,48,11,21,7,16,5,2,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,67
270530254031,616,141,241,234,0,0,419,43,18,37,28,71,419,42,18,20,8,17,2,3,0,5,3,0,0,2,0,0,0,3,0,0,0,1,1,0,1,71
270530254032,647,172,231,244,0,0,461,35,6,30,18,97,461,35,6,8,10,15,6,2,0,0,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,97
270530254033,558,37,250,271,0,0,365,40,32,18,39,64,365,39,32,32,4,6,2,2,1,3,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,64
270530254034,433,42,197,194,0,0,283,24,36,15,20,55,283,24,36,15,5,8,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,55
270530256011,809,227,229,353,0,0,596,32,15,38,36,92,596,30,15,18,8,11,4,4,0,4,5,0,2,0,0,0,6,0,3,1,1,0,0,0,2,92
270530256012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530256013,938,224,209,505,0,0,635,50,6,89,47,111,635,50,6,22,49,24,12,8,1,3,2,0,2,0,0,0,0,0,3,2,0,6,0,0,0,111
270530256031,634,209,143,282,0,0,494,22,5,21,26,66,494,22,5,10,9,1,6,6,0,3,2,1,0,0,0,0,0,3,0,1,0,1,0,0,0,66
270530256032,732,312,173,247,0,0,549,15,3,22,23,120,549,15,3,12,4,8,5,4,0,2,1,0,1,0,0,2,1,0,0,2,0,0,0,0,0,120
270530256033,670,177,170,323,0,0,528,14,4,18,20,86,528,12,4,8,9,3,7,0,0,0,5,0,0,1,2,0,0,0,0,0,0,1,1,0,2,86
270530256034,753,206,185,362,0,0,567,13,9,38,20,106,567,13,9,12,9,19,2,7,0,2,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,106
270530256051,1095,177,325,593,0,0,791,39,12,58,40,155,791,38,12,25,18,13,8,7,1,7,8,0,0,0,0,1,2,0,2,0,0,0,2,0,1,155
270530256052,757,266,184,307,0,0,584,25,1,17,26,104,584,25,1,14,7,3,6,3,0,1,1,0,2,0,0,3,0,1,0,0,0,0,0,0,0,104
270530256053,827,211,245,371,0,0,623,23,9,41,21,110,623,23,9,17,11,6,1,4,2,6,7,1,0,0,0,0,0,1,0,0,0,1,1,0,0,110
270530257021,475,183,106,186,0,0,343,11,0,24,12,85,343,11,0,9,6,6,2,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85
270530257022,655,265,191,199,0,0,480,15,13,24,27,96,480,15,13,15,9,6,3,4,1,3,1,1,1,0,0,0,0,1,5,0,0,0,0,0,0,96
270530257023,545,198,139,208,0,0,406,20,8,24,19,68,406,19,8,7,7,8,3,3,1,3,2,2,1,0,2,2,1,0,0,0,0,0,0,0,1,68
270530257024,463,48,216,199,0,0,351,11,17,8,23,53,351,11,17,10,1,2,8,2,0,0,1,1,0,0,1,0,1,0,1,0,2,0,0,0,0,53
270530257025,672,263,194,215,0,0,476,29,16,19,38,94,476,29,14,27,10,2,5,2,2,0,2,2,1,0,0,0,0,2,1,0,0,0,1,0,0,94
270530257026,743,205,244,294,0,0,566,27,19,24,17,90,566,27,19,11,8,5,0,1,3,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,90
270530257031,488,140,186,162,0,0,321,4,42,12,38,71,321,4,42,30,6,2,4,0,0,1,2,0,0,0,1,0,0,3,0,0,1,0,0,0,0,71
270530257032,1176,569,266,341,0,0,939,17,10,35,18,157,939,16,10,12,16,5,3,6,0,3,2,0,0,0,2,0,0,1,0,0,1,0,0,0,1,157
270530257041,737,291,186,260,0,0,546,17,21,13,36,104,546,17,21,26,2,7,6,4,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,104
270530257042,788,326,193,269,0,0,647,15,0,32,14,80,647,15,0,6,13,9,5,4,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,80
270530257043,721,305,193,223,0,0,574,7,9,26,17,88,574,7,9,11,3,5,2,8,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,88
270530257044,701,259,225,217,0,0,509,36,18,33,26,79,509,35,18,22,14,11,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,79
270530258011,746,162,222,362,0,0,580,27,15,12,17,95,580,27,15,8,4,2,4,0,0,0,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,95
270530258012,690,286,215,189,0,0,544,21,8,15,18,84,544,21,8,12,5,1,2,3,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,84
270530258013,836,153,281,402,0,0,560,51,20,42,52,111,560,50,20,42,12,8,1,9,2,6,1,1,3,0,0,1,0,2,1,1,0,0,2,0,1,111
270530258021,955,420,235,300,0,0,778,13,3,21,24,116,778,13,3,9,9,7,6,1,2,1,0,2,0,1,3,0,3,0,0,0,1,0,0,0,0,116
270530258022,812,300,169,343,0,0,615,32,4,17,21,123,615,32,4,7,6,6,7,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,123
270530258031,505,179,177,149,0,0,411,14,5,22,3,50,411,14,5,1,4,7,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50
270530258032,958,238,374,346,0,0,725,32,20,40,24,117,725,32,19,11,11,19,8,0,1,6,1,0,1,0,0,1,1,2,0,0,1,0,1,0,0,117
270530258033,790,202,273,315,0,0,526,33,14,24,55,138,526,33,14,46,4,8,1,4,0,1,5,0,0,0,1,0,0,0,4,1,1,0,0,0,0,138
270530258051,641,270,175,196,0,0,490,16,0,10,16,109,490,16,0,7,5,1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,109
270530258052,678,292,167,219,0,0,545,14,5,11,10,93,545,14,5,3,7,0,6,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93
270530258053,727,308,187,232,0,0,556,18,7,23,25,98,556,18,7,13,4,9,5,3,2,2,3,2,1,0,0,3,0,0,0,1,0,0,0,0,0,98
270530259051,1352,626,338,388,0,0,1070,13,2,48,31,188,1070,13,2,14,16,3,9,10,1,9,7,2,0,1,0,0,0,3,2,0,0,0,1,1,0,188
270530259052,979,477,227,275,0,0,786,11,3,31,22,126,786,11,3,11,14,7,8,6,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,126
270530259053,703,379,181,143,0,0,539,14,1,25,20,104,539,14,1,9,12,3,6,1,1,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,104
270530259061,807,248,262,297,0,0,562,31,32,46,48,88,562,31,32,32,8,10,7,5,3,8,6,3,2,0,0,1,0,0,2,0,2,1,4,0,0,88
270530259062,821,211,238,372,0,0,597,17,18,43,47,99,597,17,18,22,14,14,17,7,0,3,2,1,1,4,0,0,1,1,0,0,0,0,2,0,0,99
270530259063,906,506,246,154,0,0,711,17,1,44,22,111,711,17,1,12,12,5,3,14,0,3,6,0,0,1,0,0,2,3,1,0,0,0,0,3,0,111
270530259064,1030,407,241,382,0,0,788,29,11,39,30,133,788,29,11,15,15,6,10,9,1,3,0,1,0,0,0,0,0,2,0,0,1,1,0,3,0,133
270530259065,617,227,147,243,0,0,473,22,3,20,24,75,473,22,3,12,9,3,5,0,0,2,1,0,1,0,1,0,0,1,1,1,2,2,2,0,0,75
270530259071,1200,354,413,433,0,0,937,29,4,54,24,152,937,29,4,10,18,13,6,11,2,4,1,1,1,0,0,3,0,0,3,0,0,0,4,0,0,152
270530259072,1079,468,284,327,0,0,863,28,2,41,20,125,863,28,2,9,15,3,4,16,1,0,6,3,0,1,1,0,0,0,0,1,0,0,0,0,0,125
270530259073,1381,612,298,471,0,0,1061,34,3,79,13,191,1061,34,3,4,23,27,6,10,1,8,2,0,0,0,1,0,0,0,0,0,2,0,1,0,0,191
270530259081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530259082,1504,645,412,447,0,0,1208,22,1,46,36,191,1208,22,1,19,20,3,6,9,3,7,1,0,1,3,4,0,0,1,0,1,0,0,0,0,0,191
270530259083,793,256,237,300,0,0,623,15,2,31,16,106,623,15,2,6,10,8,5,2,2,3,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,106
270530259084,951,338,280,333,0,0,699,38,19,25,25,145,699,38,19,15,11,1,7,3,2,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,145
270530259091,739,307,171,261,0,0,559,20,8,19,20,113,559,20,8,6,10,4,4,1,1,2,1,3,0,0,3,0,3,0,0,0,0,1,0,0,0,113
270530259092,686,299,183,204,0,0,508,16,11,27,16,108,508,16,11,7,2,9,4,5,3,1,2,0,1,0,0,1,1,1,0,0,2,1,2,0,0,108
270530259093,719,295,198,226,0,0,504,31,21,27,34,102,504,31,21,25,12,4,3,3,4,2,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,102
270530260051,613,237,125,251,0,0,453,18,14,27,34,67,453,18,14,20,10,7,6,6,2,0,0,0,2,1,2,1,0,0,0,0,2,1,0,0,0,67
270530260052,692,368,162,162,0,0,545,10,0,26,10,101,545,10,0,6,6,8,3,6,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101
270530260053,853,376,242,235,0,0,502,24,59,39,124,105,502,24,59,94,18,10,17,7,2,1,1,0,3,1,0,3,0,3,0,0,0,0,0,0,0,105
270530260054,625,215,153,257,0,0,450,20,4,14,45,92,450,20,4,13,2,2,16,7,0,1,2,1,6,0,1,0,1,2,0,1,0,1,0,0,0,92
270530260061,511,260,94,157,0,0,393,13,2,9,22,72,393,13,2,10,5,0,8,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,72
270530260062,549,80,156,313,0,0,365,16,17,16,64,71,365,15,17,55,3,3,2,7,0,1,1,3,0,2,0,1,0,0,0,1,0,0,0,0,1,71
270530260063,342,39,142,161,0,0,241,20,7,11,16,47,241,20,7,10,5,4,3,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,47
270530260064,551,210,133,208,0,0,411,13,8,13,23,83,411,13,8,14,5,2,5,4,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,83
270530260071,911,487,223,201,0,0,703,11,10,27,28,132,703,10,10,17,6,2,1,12,0,1,3,0,2,0,1,1,2,3,0,0,0,0,1,0,1,132
270530260072,1158,532,315,311,0,0,887,20,11,37,37,166,887,19,11,19,14,1,10,17,0,3,0,2,0,0,2,0,0,1,0,1,0,2,0,0,1,166
270530260073,825,142,329,354,0,0,467,36,48,26,124,124,467,36,47,101,12,5,11,6,0,1,2,3,0,0,0,0,0,1,1,2,0,1,0,0,0,124
270530260074,363,56,126,181,0,0,269,18,8,8,15,45,269,18,8,12,5,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,45
270530260075,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530260076,4,0,0,4,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
270530260131,915,476,208,231,0,0,704,18,2,37,34,120,704,18,1,13,11,6,15,8,0,2,2,0,1,0,1,3,1,0,0,0,1,0,4,2,0,120
270530260132,887,453,212,222,0,0,682,23,5,45,32,100,682,23,5,11,23,14,9,2,1,3,2,2,0,0,2,4,0,2,2,0,0,0,0,0,0,100
270530260133,453,218,100,135,0,0,369,10,1,14,8,51,369,10,1,3,5,1,1,7,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,51
270530260134,981,510,234,237,0,0,746,27,1,33,41,133,746,27,1,18,17,10,7,2,0,0,4,2,0,0,3,6,0,0,4,0,0,1,0,0,0,133
270530260141,1021,539,221,261,0,0,801,16,4,31,43,126,801,16,4,22,12,7,6,3,2,2,3,7,0,0,0,1,0,3,0,0,1,0,1,0,0,126
270530260142,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530260143,702,345,142,215,0,0,529,14,0,25,30,104,529,14,0,18,4,6,6,9,1,3,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,104
270530260144,786,426,176,184,0,0,612,15,0,40,13,106,612,15,0,4,14,2,4,13,2,2,3,0,0,5,0,0,0,0,0,0,2,0,1,0,0,106
270530260145,1238,527,283,428,0,0,965,29,8,40,44,152,965,28,8,25,13,10,8,8,1,2,6,1,0,1,0,0,2,3,0,0,0,3,0,0,1,152
270530260151,634,333,145,156,0,0,501,13,0,28,24,68,501,13,0,13,6,8,6,10,0,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,68
270530260152,848,482,225,141,0,0,641,9,6,54,31,107,641,9,6,16,23,5,7,25,0,0,0,1,1,0,2,1,0,1,2,0,1,0,0,0,0,107
270530260153,792,386,181,225,0,0,558,24,8,28,63,111,558,22,8,45,8,6,5,9,0,1,2,2,0,0,0,1,0,4,0,0,0,4,1,0,2,111
270530260154,703,189,204,310,0,0,477,49,16,35,41,85,477,49,16,36,9,6,3,10,2,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,85
270530260155,750,393,146,211,0,0,552,18,3,39,34,104,552,18,3,19,10,2,9,13,0,6,3,0,0,0,0,0,0,0,1,0,1,0,0,4,0,104
270530260191,307,14,121,172,0,0,145,10,13,19,80,40,145,10,11,78,3,2,1,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
270530260192,399,18,161,220,0,0,223,21,37,9,59,50,223,21,37,52,0,0,2,5,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,50
270530260193,528,52,193,283,0,0,340,20,8,35,41,84,340,19,8,25,16,3,3,10,1,2,1,4,0,1,0,3,0,2,0,0,0,2,0,0,1,84
270530260194,548,53,218,277,0,0,357,33,14,28,27,89,357,33,14,17,11,1,7,9,2,2,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,89
270530260201,1003,328,297,378,0,0,729,16,17,39,74,128,729,16,17,56,11,8,13,13,0,4,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,128
270530260202,1133,238,322,573,0,0,707,13,61,65,139,148,707,13,61,119,13,11,5,27,1,7,4,3,0,0,0,0,0,0,0,3,1,3,1,0,0,148
270530260203,3,2,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530260204,810,347,198,265,0,0,575,20,12,35,57,111,575,20,12,32,13,7,7,6,0,2,0,1,4,3,1,2,0,1,0,0,0,2,5,0,0,111
270530260211,955,594,224,137,0,0,742,24,2,38,24,125,742,24,2,10,23,1,4,8,0,2,1,0,1,2,2,0,0,3,0,0,0,0,1,1,0,125
270530260212,1008,465,227,316,0,0,741,17,3,74,33,140,741,17,3,15,27,7,6,21,1,11,5,3,0,0,0,0,0,6,2,1,0,0,1,1,0,140
270530260213,1110,503,275,332,0,0,787,22,4,79,48,170,787,22,4,18,42,9,7,19,0,5,2,0,2,3,0,0,0,8,1,1,0,7,1,0,0,170
270530260231,992,296,322,374,0,0,674,35,58,30,62,133,674,34,58,52,7,10,2,11,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,1,1,133
270530260232,518,139,140,239,0,0,352,22,10,33,31,70,352,22,10,20,10,6,6,8,3,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,70
270530260233,847,418,222,207,0,0,597,32,9,71,43,95,597,32,9,25,40,6,10,17,1,4,1,0,2,3,2,0,0,0,0,0,1,1,1,0,0,95
270530260241,1718,804,386,528,0,0,1304,29,16,77,51,241,1304,24,14,28,25,16,14,14,1,6,8,1,1,0,0,1,1,3,1,0,0,1,3,0,5,241
270530260242,933,514,193,226,0,0,706,11,3,28,31,154,706,9,3,9,9,3,3,9,0,4,1,1,2,2,0,4,0,6,0,1,0,0,0,0,2,154
270530260251,851,494,196,161,0,0,670,13,2,48,18,100,670,13,2,9,14,3,4,21,0,0,5,0,2,0,0,0,1,2,0,0,0,0,0,2,0,100
270530260252,1127,681,262,184,0,0,846,20,0,92,20,149,846,19,0,7,31,14,7,40,0,5,1,0,0,0,2,0,0,1,2,0,0,1,0,1,1,149
270530260261,510,307,125,78,0,0,369,14,2,43,18,64,369,12,2,10,16,0,3,17,0,2,2,0,5,0,0,0,0,0,0,0,2,0,0,0,2,64
270530260262,777,408,161,208,0,0,434,19,6,152,40,126,434,19,6,22,53,15,13,77,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,126
270530260263,1237,708,277,252,0,0,823,21,4,162,96,131,823,21,4,57,56,21,18,69,3,7,5,6,0,0,7,2,0,3,0,0,1,2,0,0,0,131
270530260264,636,403,132,101,0,0,384,27,8,107,34,76,384,27,8,16,10,14,4,69,0,7,1,0,0,2,0,0,0,1,3,0,2,4,0,0,0,76
270530260271,1688,872,433,383,0,0,1285,46,4,91,55,207,1285,45,4,24,26,16,15,34,1,7,4,2,0,0,3,4,3,1,0,0,0,3,0,0,1,207
270530260272,1394,724,346,324,0,0,1029,48,13,53,42,209,1029,48,13,23,16,7,8,23,0,3,1,2,0,1,0,2,0,1,0,0,1,2,2,0,0,209
270530260281,581,308,143,130,0,0,295,20,9,151,33,73,295,20,8,20,20,6,5,118,1,4,0,0,2,0,0,0,0,0,1,2,1,3,0,0,0,73
270530260282,1185,664,274,247,0,0,828,32,15,97,54,159,828,32,15,29,35,9,11,36,1,7,4,1,0,0,2,2,0,1,6,0,0,1,3,0,0,159
270530261011,1213,475,381,357,0,0,900,23,15,23,37,215,900,23,15,24,8,4,5,6,0,2,2,3,1,0,1,0,0,0,0,1,0,0,1,0,0,215
270530261012,872,386,265,221,0,0,621,20,3,13,21,194,621,19,3,8,4,1,3,3,0,3,1,1,0,0,0,3,2,2,2,0,0,0,0,0,1,194
270530261013,496,183,107,206,0,0,406,2,0,4,11,73,406,1,0,2,1,2,5,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,73
270530261031,1290,523,358,409,0,0,1032,33,6,28,31,160,1032,31,6,14,13,6,8,2,0,4,2,1,2,2,1,0,0,1,0,1,1,0,0,0,2,160
270530261032,861,365,227,269,0,0,692,20,0,14,17,118,692,20,0,5,6,1,9,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
270530261041,1394,305,444,645,0,0,975,41,22,32,104,220,975,40,22,71,11,1,16,8,0,4,5,6,1,1,1,0,0,2,1,3,0,0,0,0,1,220
270530261042,988,89,309,590,0,0,645,35,49,25,91,143,645,34,49,70,8,5,10,6,2,1,0,2,0,4,1,1,0,0,1,0,2,0,0,1,1,143
270530261043,1001,325,322,354,0,0,780,11,4,40,33,133,780,11,4,8,14,1,15,11,2,7,5,1,1,1,0,2,0,1,0,0,0,3,0,0,0,133
270530262011,938,445,228,265,0,0,771,16,0,16,18,117,771,16,0,4,6,5,8,2,0,1,1,2,0,1,0,2,0,0,0,0,0,1,0,0,0,117
270530262012,1433,747,351,335,0,0,1104,23,0,42,38,226,1104,21,0,5,14,1,12,9,4,9,3,3,0,6,6,0,0,2,2,1,0,0,0,0,2,226
270530262021,1046,501,244,301,0,0,803,19,5,37,30,152,803,19,5,9,13,1,14,8,2,5,6,1,0,0,0,0,2,4,0,0,1,0,1,0,0,152
270530262022,1130,530,254,346,0,0,881,14,2,33,50,150,881,14,2,23,18,1,20,7,1,5,0,0,2,0,0,0,0,3,1,0,0,1,0,0,0,150
270530262051,744,394,234,116,0,0,571,25,1,24,16,107,571,25,1,3,8,0,9,9,0,1,6,0,1,0,0,0,2,1,0,0,0,0,0,0,0,107
270530262052,792,345,208,239,0,0,600,21,3,23,18,127,600,21,3,4,8,3,3,1,0,4,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,127
270530262053,916,420,214,282,0,0,747,13,0,23,13,120,747,13,0,2,10,3,3,6,0,0,4,3,0,0,0,1,0,3,0,0,0,0,0,0,0,120
270530262061,826,376,260,190,0,0,630,12,2,20,19,143,630,12,2,4,4,0,6,13,0,0,1,0,2,4,0,0,0,1,2,0,1,0,0,1,0,143
270530262062,989,375,231,383,0,0,789,13,1,17,23,146,789,13,1,6,7,0,16,2,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146
270530262063,773,402,212,159,0,0,598,10,1,13,23,128,598,10,1,3,6,2,7,0,0,4,1,0,5,2,1,3,0,0,2,0,0,0,0,0,0,128
270530262071,1248,502,318,428,0,0,858,28,23,41,93,205,858,28,23,29,18,4,43,7,0,8,3,8,4,2,0,1,0,3,0,0,0,0,1,0,0,205
270530262072,1432,559,375,498,0,0,1091,44,15,36,42,204,1091,44,15,11,16,5,14,7,0,3,1,2,1,1,2,1,0,5,2,2,1,0,1,0,0,204
270530262081,765,290,211,264,0,0,600,13,0,15,22,115,600,13,0,3,2,6,10,3,1,1,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,115
270530262082,629,294,160,175,0,0,518,10,1,3,12,85,518,10,1,1,1,1,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,85
270530262083,956,463,257,236,0,0,756,12,0,25,29,134,756,12,0,14,5,0,6,12,0,4,3,1,1,0,2,0,0,2,0,2,1,0,0,0,0,134
270530263011,994,302,291,401,0,0,760,16,4,12,30,172,760,16,3,6,4,0,11,5,0,2,1,4,1,0,0,0,1,3,3,1,0,0,0,0,0,172
270530263012,580,281,181,118,0,0,434,13,1,5,26,101,434,13,1,2,2,1,9,1,0,0,1,0,2,0,4,1,0,2,0,0,0,5,0,0,0,101
270530263013,1250,638,374,238,0,0,929,29,1,32,39,220,929,29,0,11,13,6,16,5,0,2,6,6,0,0,1,0,2,1,1,0,0,0,0,0,0,220
270530263021,902,412,206,284,0,0,722,11,0,13,11,145,722,11,0,0,3,0,3,6,0,3,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,145
270530263022,718,320,179,219,0,0,562,15,0,7,14,120,562,13,0,3,1,1,6,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,2,0,2,120
270530263023,959,498,251,210,0,0,766,17,1,22,28,125,766,17,1,6,7,0,10,12,0,2,1,2,1,7,1,0,0,1,0,0,0,0,0,0,0,125
270530264031,1057,426,300,331,0,0,780,26,9,41,46,155,780,26,9,15,11,8,21,10,1,6,4,0,5,2,1,0,0,0,0,0,0,0,0,0,0,155
270530264032,503,108,178,217,0,0,349,9,16,10,27,92,349,9,16,15,4,1,6,2,0,1,0,1,3,1,0,0,0,0,0,1,1,0,0,0,0,92
270530264033,636,166,174,296,0,0,427,10,11,10,77,101,427,10,11,52,0,2,18,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,101
270530264041,578,196,174,208,0,0,430,9,8,7,19,105,430,9,8,4,4,1,10,0,1,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,105
270530264042,1966,794,679,493,0,0,1297,33,20,63,94,459,1297,32,20,24,23,7,52,17,0,11,3,4,7,4,2,0,0,0,0,1,0,0,0,0,1,459
270530264043,1432,577,389,466,0,0,1100,30,2,28,43,229,1100,28,2,15,12,4,16,4,0,3,1,3,1,0,0,2,2,1,0,3,1,0,0,0,2,229
270530264044,685,340,212,133,0,0,486,22,1,30,21,125,486,22,1,8,15,1,9,12,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,125
270530264051,508,172,155,181,0,0,397,8,0,5,28,70,397,8,0,7,4,0,15,0,0,1,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,70
270530264052,833,355,213,265,0,0,622,18,5,27,25,136,622,18,5,6,14,1,7,7,0,3,2,0,2,4,0,1,2,0,0,0,0,2,0,0,0,136
270530264053,420,123,147,150,0,0,277,15,18,14,31,65,277,15,17,21,4,1,6,4,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,65
270530264061,778,142,238,398,0,0,538,29,7,22,28,154,538,28,7,9,8,2,10,6,1,3,1,0,2,1,0,0,0,5,1,0,1,0,0,0,1,154
