BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_grn,party_lib,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_30,eth2_10,eth2_34,eth2_93,eth2_23,eth2_21,eth2_14,eth2_unk
230219603011,61,12,18,31,0,0,0,0,57,1,0,0,0,3,57,1,0,0,0,0,0,0,0,3
230219603012,737,195,243,281,17,1,0,0,668,5,0,0,5,59,668,5,1,0,0,0,0,0,0,59
230219603013,654,154,236,238,26,0,0,0,610,5,0,1,3,35,610,5,1,0,0,0,0,0,0,35
230219603021,325,66,130,119,10,0,0,0,297,6,0,2,0,20,297,6,0,0,0,0,0,2,0,20
230219604001,502,109,170,203,20,0,0,0,449,10,0,1,3,39,449,9,2,0,1,0,1,0,0,39
230219604002,481,110,165,181,25,0,0,0,449,3,0,0,2,27,449,3,0,0,1,0,0,0,0,27
230219605001,499,109,157,215,18,0,0,0,460,4,0,1,3,31,460,3,0,0,2,0,1,0,0,31
230219605002,743,179,241,286,37,0,0,0,681,12,0,1,4,45,681,7,0,0,1,0,0,0,0,45
230219606001,479,123,125,215,16,0,0,0,442,6,0,0,2,29,442,6,0,0,2,0,0,0,0,29
230219606002,879,218,255,373,32,1,0,0,794,7,0,4,4,70,794,7,3,0,0,0,0,0,2,70
230219606003,473,108,148,190,27,0,0,0,424,8,0,1,0,40,424,5,0,0,0,0,1,0,0,40
230219607001,1087,283,309,451,43,1,0,0,1002,8,1,5,4,67,1002,8,1,4,2,1,1,0,0,67
230219607002,1287,328,402,510,47,0,0,0,1154,21,0,8,8,96,1154,18,1,5,3,0,0,1,2,96
230219607003,639,195,198,223,23,0,0,0,582,14,0,2,4,37,582,11,1,1,3,0,0,0,0,37
230219608001,436,105,142,161,28,0,0,0,390,10,0,3,0,33,390,7,0,2,0,0,0,0,0,33
230219608002,494,101,139,230,23,1,0,0,446,10,0,1,2,35,446,10,1,1,0,0,0,0,0,35
230219608003,601,171,203,199,28,0,0,0,563,8,0,0,1,29,563,7,0,0,0,0,0,0,0,29
230219608004,518,149,152,196,21,0,0,0,487,1,1,1,3,25,487,1,0,1,0,1,0,0,0,25
230219608005,649,153,200,253,42,1,0,0,588,5,0,1,3,52,588,5,0,0,2,0,1,0,0,52
230219609001,845,221,338,257,29,0,0,0,770,14,1,5,3,52,770,13,1,1,1,1,1,0,2,52
230159751001,400,97,144,132,27,0,0,0,348,4,0,2,1,45,348,4,0,0,0,0,1,0,0,45
230159751002,1376,359,435,524,57,0,1,0,1261,14,0,3,11,87,1261,13,3,2,8,0,0,0,0,87
230159751003,710,206,223,253,28,0,0,0,648,2,0,0,5,55,648,1,0,0,3,0,0,0,0,55
230159751004,978,256,337,324,61,0,0,0,904,12,0,0,6,56,904,12,1,0,2,0,0,0,0,56
230159751005,786,276,207,268,35,0,0,0,710,7,0,1,11,57,710,6,2,0,3,0,1,0,0,57
230159752001,1692,403,581,625,83,0,0,0,1529,14,1,5,7,136,1529,12,0,1,5,1,1,1,1,136
230159752002,1198,404,381,377,36,0,0,0,1075,9,0,3,10,101,1075,9,3,1,3,0,0,0,1,101
230159752003,949,321,312,285,31,0,0,0,837,13,0,7,4,88,837,13,0,3,2,0,1,3,0,88
230159753001,918,337,234,297,49,0,1,0,819,15,0,2,5,77,819,10,2,1,2,0,0,1,0,77
230159753002,657,234,171,224,28,0,0,0,590,5,0,4,0,58,590,4,0,0,0,0,1,0,0,58
230159753003,983,398,304,231,50,0,0,0,866,8,0,8,4,97,866,8,2,4,0,0,0,1,1,97
230159753004,902,429,229,212,32,0,0,0,789,9,0,3,9,92,789,9,2,0,1,0,1,0,2,92
230159754001,644,279,172,159,34,0,0,0,552,18,0,1,3,70,552,16,0,0,1,0,0,0,0,70
230159754002,1587,763,375,374,75,0,0,0,1387,31,0,15,18,136,1387,29,8,7,7,0,5,2,1,136
230159754003,1091,409,335,306,41,0,0,0,978,4,3,3,4,99,978,4,0,2,2,3,0,0,0,99
230159755001,1479,410,514,472,83,0,0,0,1317,14,0,4,10,134,1317,14,2,2,7,0,0,2,0,134
230159755002,1278,344,465,426,43,0,0,0,1169,14,0,1,1,93,1169,12,1,0,0,0,0,0,1,93
230159755003,944,286,326,283,49,0,0,0,860,6,1,7,7,63,860,6,1,4,1,1,0,0,3,63
230159755004,643,224,199,196,24,0,0,0,562,19,0,5,6,51,562,15,0,0,2,0,2,2,0,51
230159755005,631,224,181,203,22,1,0,0,578,6,1,1,4,41,578,6,0,1,0,1,0,0,0,41
230159756001,688,314,203,151,20,0,0,0,597,7,0,5,8,71,597,7,3,2,1,0,1,1,1,71
230159756002,1003,403,319,260,21,0,0,0,873,10,0,5,19,96,873,10,0,2,10,0,0,2,1,96
230159756003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230159756004,517,191,145,167,14,0,0,0,473,7,0,0,6,31,473,4,1,0,2,0,0,0,0,31
230159756005,67,45,15,5,2,0,0,0,61,0,0,0,1,5,61,0,0,0,0,0,0,0,0,5
230159756006,920,331,298,280,11,0,0,0,819,10,0,6,9,76,819,10,3,2,3,0,0,0,1,76
230159757001,871,340,274,232,25,0,0,0,765,15,0,6,5,80,765,15,2,1,0,0,2,2,0,80
230159758001,1009,320,339,296,54,0,0,0,930,5,4,1,7,62,930,5,1,0,1,4,1,0,0,62
230159758002,902,255,299,304,44,0,0,0,828,13,0,1,9,51,828,13,5,0,2,0,0,0,1,51
230159758003,667,253,188,200,25,1,0,0,613,10,0,0,2,42,613,10,1,0,0,0,0,0,0,42
230159762001,932,315,284,308,24,1,0,0,842,13,5,4,6,62,842,12,0,2,2,5,0,2,0,62
230159762002,418,143,128,145,2,0,0,0,371,2,1,2,2,40,371,2,0,1,2,1,0,0,1,40
230159762003,554,211,122,208,13,0,0,0,502,7,0,3,8,34,502,7,5,1,1,0,2,0,0,34
230159762004,353,141,101,107,4,0,0,0,328,6,0,7,0,12,328,6,0,4,0,0,0,3,0,12
230159900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230299551001,662,295,195,153,19,0,0,0,515,4,1,2,36,104,515,4,21,0,1,1,0,0,0,104
230299551002,490,92,200,181,17,0,0,0,432,3,0,3,6,46,432,3,0,0,3,0,2,0,1,46
230299551003,319,73,100,133,13,0,0,0,301,6,0,0,2,10,301,4,0,0,1,0,0,0,0,10
230299551004,309,70,107,124,8,0,0,0,283,5,0,0,3,18,283,5,2,0,0,0,0,0,0,18
230299553001,671,194,234,223,20,0,0,0,596,2,0,1,10,62,596,2,4,1,4,0,0,0,0,62
230299553002,535,114,175,236,9,0,1,0,507,2,0,0,0,26,507,2,0,0,0,0,0,0,0,26
230299554001,428,111,149,148,20,0,0,0,406,0,0,1,3,18,406,0,0,0,3,0,0,0,0,18
230299554002,491,114,184,177,16,0,0,0,464,6,0,4,7,10,464,6,7,1,0,0,0,0,1,10
230299555001,412,99,185,121,7,0,0,0,373,5,1,6,3,24,373,5,2,5,0,1,0,0,1,24
230299555002,487,116,178,181,12,0,0,0,451,7,0,2,2,25,451,7,1,0,0,0,0,0,0,25
230299555003,1169,292,467,392,17,1,0,0,1073,16,2,3,7,68,1073,16,1,2,2,2,0,0,0,68
230299556001,1055,307,309,401,38,0,0,0,944,16,2,2,17,74,944,15,7,0,3,2,0,1,0,74
230299556002,409,179,181,32,17,0,0,0,345,7,0,3,7,47,345,7,6,0,0,0,0,0,0,47
230299557001,1077,458,297,284,38,0,0,0,928,21,1,7,17,103,928,20,4,0,2,1,3,0,3,103
230299558001,359,165,127,62,5,0,0,0,331,3,0,6,3,16,331,3,0,2,1,0,0,0,1,16
230299558002,549,175,203,152,17,0,2,0,502,2,0,3,4,38,502,2,1,0,3,0,1,0,1,38
230299558003,433,168,154,102,9,0,0,0,398,5,1,2,3,24,398,5,0,0,0,1,2,0,0,24
230299558004,377,77,136,155,9,0,0,0,350,4,0,2,1,20,350,4,1,0,0,0,1,1,0,20
230299559001,607,163,178,243,23,0,0,0,566,0,0,5,1,35,566,0,1,0,0,0,0,0,0,35
230299559002,582,188,161,208,25,0,0,0,541,5,0,2,3,31,541,3,0,1,3,0,0,0,0,31
230299559003,746,204,198,318,26,0,0,0,664,7,0,2,4,69,664,7,0,1,3,0,0,0,0,69
230299561001,907,230,257,360,60,0,0,0,818,10,0,1,2,76,818,10,0,0,0,0,1,0,0,76
230299561002,728,186,285,239,18,0,0,0,660,15,0,3,9,41,660,15,3,1,1,0,0,0,1,41
230299562001,537,115,170,238,13,1,0,0,492,10,0,2,7,26,492,10,4,0,2,0,1,0,0,26
230299562002,769,216,284,244,25,0,0,0,688,15,0,5,3,58,688,15,1,3,0,0,0,2,0,58
230299562003,745,245,259,210,31,0,0,0,669,25,0,0,3,48,669,25,1,0,2,0,0,0,0,48
230299563001,625,188,201,212,24,0,0,0,572,3,0,4,3,43,572,3,1,1,2,0,2,1,0,43
230299563002,897,290,236,325,44,2,0,0,830,10,0,2,5,50,830,10,0,0,2,0,1,0,0,50
230299563003,350,121,93,125,11,0,0,0,330,2,0,0,3,15,330,2,0,0,1,0,0,0,0,15
230299564001,756,163,261,298,34,0,0,0,688,14,0,3,2,49,688,13,1,2,1,0,0,1,0,49
230299564002,719,185,215,291,28,0,0,0,644,12,0,7,3,53,644,12,0,2,1,0,1,3,1,53
230299564003,879,215,265,364,35,0,0,0,788,12,2,2,7,68,788,11,2,1,3,2,1,0,0,68
230299565001,933,221,330,355,27,0,0,0,858,9,0,3,3,60,858,8,1,2,1,0,0,0,0,60
230299565002,822,240,257,295,27,1,2,0,722,11,0,4,16,69,722,11,2,1,11,0,3,0,0,69
230299565003,967,286,277,350,54,0,0,0,860,38,0,1,12,56,860,38,2,1,4,0,0,0,0,56
230299900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230239701001,1188,317,374,412,84,0,1,0,1062,12,2,5,4,103,1062,10,3,3,0,2,1,0,0,103
230239701002,667,208,180,233,46,0,0,0,608,2,0,4,2,51,608,2,1,1,0,0,0,1,0,51
230239701003,618,235,164,176,43,0,0,0,542,6,1,0,12,57,542,5,2,0,6,1,0,0,0,57
230239702001,1219,384,480,326,29,0,0,0,1091,19,0,8,10,91,1091,17,1,4,7,0,0,1,2,91
230239702002,1662,384,688,527,63,0,0,0,1494,18,0,5,11,134,1494,18,2,0,1,0,1,0,1,134
230239702003,861,197,335,300,29,0,0,0,774,13,0,1,9,64,774,10,2,0,1,0,0,0,0,64
230239702004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230239702005,1251,474,408,329,39,0,1,0,1111,22,4,6,10,98,1111,20,3,1,1,4,1,1,2,98
230239703011,740,225,258,228,28,0,1,0,654,26,2,2,2,54,654,26,1,0,0,2,0,2,0,54
230239703012,598,310,134,137,17,0,0,0,515,9,0,3,5,66,515,9,0,1,4,0,0,0,2,66
230239703013,1498,590,490,376,42,0,0,0,1353,24,0,10,19,92,1353,20,4,6,5,0,3,1,0,92
230239703014,1193,370,432,358,31,0,2,0,1063,18,8,4,5,95,1063,18,1,0,2,8,2,0,1,95
230239703021,751,329,226,172,24,0,0,0,667,14,0,4,11,55,667,14,3,2,5,0,1,1,0,55
230239703022,1261,484,451,283,43,0,0,0,1085,40,3,17,9,107,1085,38,1,10,2,3,0,2,5,107
230239703023,632,261,211,144,16,0,0,0,560,10,0,6,4,52,560,9,1,5,0,0,1,0,0,52
230239703024,1026,325,354,319,28,0,0,0,904,4,0,13,15,90,904,4,1,8,8,0,1,1,2,90
230239704001,1315,413,370,464,68,0,0,0,1168,16,4,6,7,114,1168,15,0,1,0,4,2,2,1,114
230239704002,1220,389,342,423,66,0,0,0,1083,19,0,2,8,108,1083,16,4,1,0,0,0,1,0,108
230239704003,389,214,99,64,12,0,0,0,350,4,0,4,0,31,350,4,0,3,0,0,0,0,0,31
230239704004,956,418,250,266,22,0,0,0,856,7,0,8,13,72,856,6,4,6,3,0,0,0,2,72
230239705001,820,405,221,164,29,0,1,0,726,14,0,5,8,67,726,13,0,2,3,0,1,0,0,67
230239705002,731,384,177,144,26,0,0,0,651,11,3,3,13,50,651,10,1,2,6,3,0,0,1,50
230239705003,679,356,174,120,29,0,0,0,585,18,0,2,9,65,585,16,3,1,2,0,0,0,1,65
230239705004,561,267,150,117,27,0,0,0,479,12,0,7,6,57,479,8,2,1,1,0,3,1,0,57
230239705005,484,183,164,110,27,0,0,0,442,11,3,1,0,27,442,11,0,1,0,3,0,0,0,27
230239705006,999,375,346,240,37,0,1,0,891,21,0,8,9,70,891,18,2,6,2,0,1,1,0,70
230239706001,521,213,171,115,22,0,0,0,449,8,5,1,8,50,449,8,2,0,5,5,1,0,0,50
230239706002,1088,419,367,236,66,0,0,0,960,22,7,4,7,88,960,22,1,0,3,7,1,2,1,88
230239706003,1043,492,288,227,34,0,2,0,926,13,1,13,6,84,926,13,2,4,1,1,4,1,2,84
230239707001,908,272,293,306,37,0,0,0,821,8,0,4,13,62,821,8,0,1,0,0,2,1,0,62
230239707002,978,383,274,278,43,0,0,0,857,16,4,6,11,84,857,16,2,3,2,4,2,1,0,84
230239707003,968,305,312,303,48,0,0,0,902,9,0,3,8,46,902,9,2,0,1,0,1,0,0,46
230239707004,621,244,189,167,21,0,0,0,552,6,0,3,8,52,552,6,2,1,0,0,1,1,0,52
230239900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230139702001,760,419,171,154,15,0,1,0,657,4,3,6,17,73,657,4,6,0,5,3,2,0,1,73
230139702002,927,514,203,185,24,1,0,0,776,29,4,11,6,101,776,27,3,2,1,4,6,0,2,101
230139702003,565,318,141,91,14,1,0,0,479,14,3,7,7,55,479,13,1,3,5,3,2,0,1,55
230139702004,1242,723,279,204,36,0,0,0,1101,12,0,6,15,108,1101,12,4,2,3,0,1,0,1,108
230139702005,952,469,242,206,35,0,0,0,820,12,0,6,11,103,820,11,1,0,4,0,2,2,2,103
230139703011,1267,480,343,393,50,0,1,0,1154,11,0,10,5,87,1154,10,0,5,2,0,2,0,3,87
230139703012,1023,357,307,307,52,0,0,0,908,15,1,2,9,88,908,14,1,0,4,1,2,0,0,88
230139703021,1190,323,408,410,47,0,2,0,1047,21,1,2,9,110,1047,18,1,2,6,0,0,0,0,110
230139703022,1201,348,334,450,69,0,0,0,1083,15,0,9,12,82,1083,13,0,4,10,0,2,1,1,82
230139703023,584,178,154,229,23,0,0,0,538,10,1,1,1,33,538,10,0,0,0,1,0,0,0,33
230139704011,1456,395,466,516,79,0,0,0,1307,14,1,12,9,113,1307,14,3,0,1,1,4,2,4,113
230139704012,855,206,310,293,46,0,0,0,774,7,0,4,4,66,774,7,1,1,1,0,2,0,0,66
230139704013,432,87,151,177,17,0,0,0,399,2,0,1,0,30,399,2,0,0,0,0,0,0,0,30
230139704021,328,147,75,92,14,0,0,0,294,3,0,3,4,24,294,3,0,1,0,0,1,0,0,24
230139704022,734,301,189,207,37,0,0,0,643,18,1,3,1,68,643,18,0,1,1,1,1,0,1,68
230139704023,1075,372,329,320,54,0,0,0,977,20,0,1,3,74,977,20,1,1,1,0,0,0,0,74
230139705001,1218,506,340,342,30,0,0,0,1063,25,1,7,16,106,1063,23,5,4,9,1,1,1,0,106
230139705002,581,374,111,82,14,0,0,0,500,4,0,6,5,66,500,4,0,2,3,0,0,0,2,66
230139705003,1064,469,306,265,24,0,0,0,947,12,0,5,11,89,947,11,2,0,2,0,2,1,0,89
230139706001,384,189,101,79,15,0,0,0,333,9,1,2,4,35,333,8,0,2,3,1,0,0,0,35
230139706002,510,172,183,129,25,1,0,0,447,11,0,3,9,40,447,10,4,1,1,0,1,1,0,40
230139706003,505,219,139,130,17,0,0,0,444,11,3,3,1,43,444,11,1,0,0,3,2,0,0,43
230139706004,466,221,142,95,8,0,0,0,414,8,1,5,1,37,414,8,0,4,1,1,0,0,1,37
230139707001,1032,398,325,278,31,0,0,0,895,18,0,10,6,103,895,18,1,3,1,0,1,1,1,103
230139707002,523,231,165,110,17,0,0,0,434,7,2,11,5,64,434,7,2,8,1,2,0,2,0,64
230139707003,1344,589,386,328,41,0,0,0,1197,28,2,8,2,107,1197,25,1,4,1,2,1,0,1,107
230139707004,353,155,110,77,11,0,0,0,313,3,0,0,2,35,313,3,0,0,0,0,0,0,0,35
230139708001,469,212,141,108,7,0,1,0,411,5,0,2,8,43,411,5,0,0,5,0,0,1,1,43
230139708002,538,186,150,198,4,0,0,0,484,2,0,2,4,46,484,2,3,1,0,0,0,0,0,46
230139708003,766,219,278,230,39,0,0,0,680,9,0,1,2,74,680,9,0,0,0,0,0,0,1,74
230139708004,800,295,239,234,29,0,3,0,714,11,0,3,3,69,714,11,0,2,1,0,0,0,1,69
230139709001,672,314,184,155,19,0,0,0,576,12,0,4,4,76,576,12,2,3,2,0,1,0,0,76
230139709002,567,222,179,151,15,0,0,0,506,6,1,2,4,48,506,6,0,1,1,1,1,0,0,48
230139709003,876,378,263,215,20,0,0,0,756,14,0,3,11,92,756,14,2,2,4,0,1,0,0,92
230139710001,1167,325,403,381,58,0,0,0,1062,10,1,4,9,81,1062,9,5,0,4,1,0,1,2,81
230139710002,972,257,276,379,59,1,0,0,892,13,2,2,8,55,892,7,0,0,4,2,0,0,0,55
230139711001,352,151,123,56,22,0,0,0,324,5,0,2,2,19,324,5,1,0,0,0,0,1,0,19
230139711002,716,315,252,125,23,1,0,0,646,20,0,1,7,42,646,20,0,0,7,0,0,0,0,42
230139711003,369,215,91,56,7,0,0,0,345,4,0,0,2,18,345,4,0,0,1,0,0,0,0,18
230139711004,71,21,36,12,2,0,0,0,68,0,0,0,0,3,68,0,0,0,0,0,0,0,0,3
230139900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230039501001,512,125,181,188,18,0,0,0,453,6,1,2,2,48,453,6,0,0,2,1,0,0,1,48
230039501002,533,207,114,165,47,0,0,0,504,3,0,4,5,17,504,3,2,1,2,0,0,0,0,17
230039501003,847,296,262,248,41,0,0,0,798,11,1,3,1,33,798,10,0,0,1,1,0,0,1,33
230039502001,435,207,129,83,16,0,0,0,412,5,0,1,1,16,412,5,0,0,1,0,0,0,1,16
230039502002,451,235,123,75,18,0,0,0,419,9,1,3,4,15,419,9,0,0,1,1,1,1,0,15
230039502003,720,359,210,113,38,0,0,0,676,12,0,0,2,30,676,12,0,0,0,0,0,0,0,30
230039503001,722,397,166,136,23,0,0,0,675,13,0,1,9,24,675,13,2,1,0,0,0,0,0,24
230039503002,348,187,83,62,16,0,0,0,324,3,0,3,2,16,324,3,0,1,1,0,0,2,0,16
230039503003,440,218,120,83,19,0,0,0,410,6,0,7,3,14,410,6,0,7,2,0,0,0,0,14
230039503004,684,393,142,122,27,0,0,0,642,8,0,1,2,31,642,8,0,1,0,0,0,0,0,31
230039503005,730,358,191,139,42,0,0,0,699,4,0,7,5,15,699,2,0,0,2,0,3,4,0,15
230039504001,650,306,160,134,50,0,0,0,608,6,0,1,2,33,608,6,1,0,0,0,1,0,0,33
230039504002,757,366,199,157,35,0,0,0,724,2,0,2,0,29,724,2,0,0,0,0,0,0,0,29
230039506001,601,244,184,162,11,0,0,0,563,2,0,0,2,34,563,2,0,0,2,0,0,0,0,34
230039506002,1100,499,310,265,26,0,0,0,1039,9,1,3,9,39,1039,9,6,1,1,1,0,0,1,39
230039506003,438,204,133,94,7,0,0,0,376,18,13,6,5,20,376,18,2,1,1,13,4,0,1,20
230039506004,871,406,258,193,14,0,0,0,828,10,1,4,4,24,828,10,3,1,0,1,1,2,0,24
230039507001,568,260,168,115,25,0,0,0,535,8,0,0,5,20,535,8,0,0,1,0,0,0,0,20
230039507002,753,345,225,157,26,0,0,0,729,8,0,0,1,15,729,8,0,0,1,0,0,0,0,15
230039507003,830,376,236,176,42,0,0,0,774,9,0,1,4,42,774,9,0,0,0,0,0,0,0,42
230039509001,740,201,275,244,20,0,0,0,698,5,0,0,0,37,698,5,0,0,0,0,0,0,0,37
230039509002,608,157,258,183,10,0,0,0,564,5,0,1,2,36,564,4,1,1,1,0,0,0,0,36
230039510001,482,111,146,196,28,1,0,0,441,5,0,1,2,33,441,5,0,0,0,0,0,0,1,33
230039510002,891,204,297,357,33,0,0,0,816,10,1,4,6,54,816,9,1,0,2,1,4,0,0,54
230039510003,444,114,145,173,12,0,0,0,402,9,0,0,3,30,402,9,2,0,1,0,0,0,0,30
230039510004,536,125,163,234,14,0,0,0,496,11,0,1,6,22,496,11,0,0,2,0,1,0,0,22
230039511001,686,153,191,299,43,0,0,0,653,6,0,3,1,23,653,6,0,3,1,0,0,0,0,23
230039511002,598,140,197,227,34,0,0,0,556,7,0,0,8,27,556,7,2,0,5,0,0,0,0,27
230039511003,757,185,227,302,43,0,0,0,729,3,0,0,0,25,729,3,0,0,0,0,0,0,0,25
230039512001,603,181,184,213,25,0,0,0,542,16,1,2,3,39,542,16,1,2,0,1,0,0,0,39
230039512002,418,125,127,145,21,0,0,0,391,2,2,0,5,18,391,2,3,0,0,2,0,0,0,18
230039512003,630,178,223,203,26,0,0,0,574,10,2,3,5,36,574,9,0,2,4,2,1,0,0,36
230039513001,860,226,284,304,46,0,0,0,806,4,0,0,6,44,806,4,4,0,2,0,0,0,0,44
230039513002,615,174,174,247,20,0,0,0,563,3,2,1,4,42,563,3,0,0,1,2,0,0,0,42
230039513003,346,95,137,104,10,0,0,0,306,11,1,4,2,22,306,10,1,3,0,1,0,0,1,22
230039513004,402,123,113,148,18,0,0,0,372,3,0,0,1,26,372,3,0,0,0,0,0,0,0,26
230039514001,911,249,312,304,46,0,0,0,819,8,1,8,9,66,819,8,2,0,1,1,1,0,6,66
230039514002,631,190,239,178,23,0,1,0,573,8,0,12,7,31,573,8,0,5,1,0,4,0,2,31
230039516001,511,142,202,148,19,0,0,0,459,9,2,4,0,37,459,9,0,0,0,2,4,0,0,37
230039516002,595,150,263,156,26,0,0,0,511,7,0,4,1,72,511,7,0,0,0,0,4,0,0,72
230039516003,636,230,273,95,38,0,0,0,367,81,127,6,6,49,367,81,4,3,0,127,1,0,1,49
230039517001,437,145,124,149,19,0,0,0,369,5,2,2,14,45,369,2,2,0,1,2,2,0,0,45
230039517002,531,141,184,184,22,0,0,0,489,8,2,1,8,23,489,8,3,0,0,2,1,0,0,23
230039517003,931,218,276,406,31,0,0,0,882,14,0,0,6,29,882,13,0,0,2,0,0,0,0,29
230039517004,881,308,246,281,46,0,0,0,808,14,0,1,5,53,808,14,2,1,2,0,0,0,0,53
230039517005,408,119,141,132,16,0,0,0,389,6,0,0,0,13,389,6,0,0,0,0,0,0,0,13
230039518001,771,228,314,191,38,0,0,0,676,18,3,7,1,66,676,18,0,5,0,3,1,0,1,66
230039518002,461,122,170,149,20,0,0,0,429,4,0,1,1,26,429,4,0,0,0,0,0,0,1,26
230039518003,569,164,188,194,23,0,0,0,528,7,0,4,3,27,528,7,1,0,2,0,3,0,0,27
230039518004,656,200,198,228,30,0,0,0,591,15,0,5,13,32,591,15,2,2,2,0,0,3,0,32
230039519001,875,221,247,374,33,0,0,0,788,11,0,9,4,63,788,11,0,6,3,0,2,0,0,63
230039519002,1241,353,379,453,56,0,0,0,1134,11,1,10,5,80,1134,11,0,5,2,1,1,1,0,80
230039520001,950,286,349,263,52,0,0,0,859,27,1,0,9,54,859,27,3,0,4,1,0,0,0,54
230039520002,877,213,315,287,61,0,1,0,785,21,1,4,8,58,785,21,1,0,4,1,0,0,4,58
230039521001,451,72,145,218,16,0,0,0,408,7,6,2,9,19,408,5,0,1,0,6,0,0,0,19
230039521002,512,89,163,246,14,0,0,0,486,1,0,1,6,18,486,1,0,1,0,0,0,0,0,18
230039521003,907,194,295,386,32,0,0,0,839,8,0,2,10,48,839,8,0,2,4,0,0,0,0,48
230039523001,354,72,108,153,21,0,0,0,329,0,1,0,4,20,329,0,0,0,1,0,0,0,0,20
230039523002,597,107,236,243,11,0,0,0,553,7,0,0,1,36,553,7,0,0,1,0,0,0,0,36
230039523003,639,109,238,273,18,1,0,0,584,4,1,0,5,45,584,4,2,0,1,1,0,0,0,45
230039524001,740,166,299,250,25,0,0,0,673,5,5,0,10,47,673,5,9,0,0,5,0,0,0,47
230039524002,330,76,120,119,14,0,1,0,289,3,0,2,2,34,289,3,0,0,1,0,0,0,0,34
230039524003,520,106,181,210,23,0,0,0,470,4,0,4,5,37,470,4,5,3,0,0,0,0,1,37
230039524004,562,122,203,216,21,0,0,0,523,7,0,2,3,27,523,7,0,1,0,0,0,0,0,27
230039525001,833,176,306,323,28,0,0,0,764,13,1,3,1,51,764,13,1,3,0,1,0,0,0,51
230039525002,759,170,289,278,22,0,0,0,698,14,2,3,2,40,698,13,2,0,0,2,0,3,0,40
230039526001,553,105,235,197,16,0,0,0,512,11,0,0,0,30,512,11,0,0,0,0,0,0,0,30
230039526002,504,104,182,200,18,0,0,0,467,13,0,0,3,21,467,13,1,0,0,0,0,0,0,21
230039526003,1025,140,385,480,20,0,0,0,940,12,0,3,1,69,940,12,0,0,0,0,1,0,0,69
230039527001,394,73,126,182,13,0,0,0,376,2,2,3,1,10,376,2,0,0,1,2,0,0,0,10
230039527002,730,156,239,303,32,0,0,0,686,4,0,0,1,39,686,4,0,0,0,0,0,0,0,39
230039527003,591,76,214,283,18,0,0,0,523,8,0,1,6,53,523,7,2,0,2,0,1,0,0,53
230039529001,1022,176,306,494,46,0,0,0,960,3,0,3,3,53,960,3,2,1,1,0,0,0,0,53
230039529002,417,81,158,168,10,0,0,0,377,3,0,1,3,33,377,3,0,0,3,0,0,0,1,33
230039529003,507,111,182,195,19,0,0,0,475,4,1,1,5,21,475,4,0,1,0,1,0,0,0,21
230050001001,459,317,90,32,20,0,0,0,374,6,4,4,11,60,374,6,8,2,0,4,1,0,0,60
230050001002,878,599,200,50,29,0,0,0,737,16,7,8,24,86,737,16,10,2,5,7,3,1,0,86
230050001003,754,506,155,70,23,0,0,0,551,17,41,12,34,99,551,17,21,4,8,41,5,1,1,99
230050002001,535,343,113,60,19,0,0,0,443,11,0,6,9,66,443,11,4,2,2,0,1,1,1,66
230050002002,519,369,103,20,27,0,0,0,416,19,0,9,6,69,416,19,2,4,0,0,3,0,0,69
230050002003,941,628,225,48,40,0,0,0,720,31,30,11,38,111,720,30,30,2,2,29,1,2,2,111
230050003001,1641,886,490,173,92,0,0,0,1267,57,17,23,78,199,1267,56,46,12,15,17,3,3,2,199
230050003002,665,373,210,46,36,0,0,0,490,30,17,19,24,85,490,30,5,8,13,17,3,1,7,85
230050003003,879,512,260,66,40,0,1,0,709,39,9,21,16,85,709,39,5,6,6,9,4,2,5,85
230050005001,811,456,266,51,38,0,0,0,450,30,82,52,118,79,450,30,95,16,5,82,2,17,1,79
230050005002,1022,604,272,91,55,0,0,0,780,27,47,23,26,119,780,26,15,7,4,47,3,7,3,119
230050006001,1023,465,351,102,105,0,0,0,673,44,63,24,100,119,673,41,79,6,6,63,7,9,2,119
230050006002,619,335,193,52,39,0,0,0,483,33,10,8,11,74,483,33,6,4,2,10,0,2,0,74
230050006003,919,550,256,62,51,0,0,0,756,28,7,18,11,99,756,27,3,8,4,7,6,1,0,99
230050010001,1064,687,266,62,48,1,0,0,776,32,84,11,36,125,776,30,26,1,7,84,2,2,2,125
230050010002,1140,749,273,77,41,0,0,0,927,28,17,20,16,132,927,28,10,10,1,17,3,1,2,132
230050011001,696,431,177,44,44,0,0,0,569,18,12,9,13,75,569,18,9,2,1,12,4,2,0,75
230050011002,741,503,157,47,34,0,0,0,588,17,5,18,18,95,588,16,12,9,2,5,2,5,2,95
