BlockGroupID,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_23,eth2_10,eth2_14,eth2_21,eth2_34,eth2_32,eth2_29,eth2_12,eth2_85,eth2_35,eth2_66,eth2_61,eth2_33,eth2_99,eth2_55,eth2_19,eth2_26,eth2_38,eth2_15,eth2_59,eth2_13,eth2_83,eth2_unk
515500211011,1555,531,828,196,0,0,1360,37,28,6,18,106,1360,28,37,6,1,4,0,0,6,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,106
515500211012,1159,381,600,178,0,0,956,48,16,10,12,117,956,15,45,4,1,5,2,1,0,0,2,1,4,1,3,0,1,1,0,0,0,0,0,0,0,0,117
515500211013,1170,375,605,190,0,0,993,52,17,8,9,91,993,17,51,1,0,3,1,2,4,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,91
515500211031,1058,415,497,146,0,0,825,56,64,14,26,73,825,64,53,2,4,4,6,0,6,0,0,0,11,3,3,1,0,0,3,0,0,0,0,0,0,0,73
515500211032,1404,472,691,241,0,0,1168,56,35,18,23,104,1168,35,56,11,2,8,1,7,4,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,104
515500211041,1711,577,849,285,0,0,1371,47,174,15,16,88,1371,174,46,0,0,2,7,2,6,0,4,0,5,0,1,1,0,0,0,0,4,0,0,0,0,0,88
515500211042,668,207,346,115,0,0,486,23,93,3,14,49,486,93,23,0,0,0,2,0,9,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,49
515500212001,1667,630,729,308,0,0,1289,61,156,18,17,126,1289,155,61,3,4,6,3,1,8,2,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,126
515500212002,2030,593,1102,335,0,0,1758,48,47,13,16,148,1758,46,47,5,3,2,1,7,0,0,0,0,4,0,1,2,4,1,0,0,0,0,0,0,0,0,148
515500212003,745,255,332,158,0,0,642,44,10,1,6,42,642,8,43,0,0,1,0,0,3,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,42
515500213011,830,330,304,196,0,0,655,36,61,10,11,57,655,60,33,2,5,0,2,1,6,0,0,2,0,1,3,1,1,1,0,0,0,0,0,0,0,0,57
515500213012,1479,755,437,287,0,0,919,84,347,15,13,101,919,345,81,7,3,4,1,4,2,1,1,0,1,0,3,1,0,2,0,2,1,0,0,0,0,0,101
515500213013,2601,1234,761,606,0,0,1580,165,654,22,31,149,1580,651,161,11,8,3,4,5,2,2,2,1,3,4,4,2,1,3,3,1,0,0,0,0,0,0,149
515500213031,1552,784,473,295,0,0,875,79,467,18,32,81,875,465,79,17,5,7,1,3,3,0,1,1,4,4,0,0,2,2,0,1,0,0,0,0,0,1,81
515500213041,1938,1065,467,406,0,0,806,116,818,29,41,128,806,814,115,18,12,6,3,7,10,3,2,0,4,0,1,1,0,4,2,1,0,0,0,0,0,0,128
515500213051,1005,538,273,194,0,0,394,48,466,22,9,66,394,465,48,2,3,9,3,4,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,66
515500213052,1488,723,384,381,0,0,774,80,502,24,28,80,774,499,80,10,6,6,5,2,7,0,0,5,6,2,0,0,0,3,0,0,0,2,0,0,0,0,80
515500213061,1483,800,430,253,0,0,800,80,468,32,17,86,800,465,79,5,10,5,10,1,3,2,0,5,4,0,1,2,0,3,0,0,1,0,0,0,0,0,86
515500214011,1504,724,446,334,0,0,963,66,368,13,14,80,963,364,66,7,1,9,0,3,3,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,80
515500214021,1230,617,306,307,0,0,670,61,409,17,18,55,670,408,61,11,5,5,1,1,3,0,0,1,1,2,0,0,0,1,1,0,4,0,0,0,0,0,55
515500214022,1251,500,473,278,0,0,1009,38,94,23,14,73,1009,94,36,8,12,5,3,2,2,1,2,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,73
515500214023,1222,498,504,220,0,0,943,37,119,16,30,77,943,118,34,15,4,7,0,5,5,0,0,0,10,0,3,0,0,1,0,0,0,0,0,0,0,0,77
515500214024,583,242,144,197,0,0,455,52,40,2,3,31,455,40,49,2,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,31
515500214031,658,263,267,128,0,0,545,17,25,5,8,58,545,24,16,0,2,1,0,0,4,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,58
515500214032,638,243,200,195,0,0,490,27,76,4,9,32,490,76,26,3,0,1,2,0,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,32
515500214033,1233,582,242,409,0,0,644,61,448,13,7,60,644,446,60,4,7,2,2,2,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,60
515500214051,1101,845,162,94,0,0,473,46,500,12,22,48,473,500,45,13,4,3,1,1,4,0,0,2,2,0,1,0,0,0,2,0,1,0,0,0,0,0,48
515500214061,2040,1507,131,402,0,0,148,77,1755,18,15,27,148,1750,77,4,1,7,1,6,1,0,0,2,9,0,0,1,0,5,0,0,1,0,0,0,0,0,27
515500214071,1290,869,139,282,0,0,192,42,1015,7,17,17,192,1015,42,7,2,1,0,4,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,17
515500214072,906,734,43,129,0,0,72,31,771,8,8,16,72,771,31,1,2,4,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16
515500215031,908,405,388,115,0,0,607,32,127,35,16,91,607,123,31,8,10,15,4,4,2,0,0,1,4,1,1,1,0,4,0,1,0,0,0,0,0,0,91
515500215032,1397,649,549,199,0,0,986,45,243,31,14,78,986,241,43,1,10,7,4,3,1,0,4,6,5,1,2,2,0,2,0,0,0,0,0,0,0,0,78
515500215041,550,183,289,78,0,0,469,9,6,13,3,50,469,6,8,0,8,2,1,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,50
515500215042,1647,603,776,268,0,0,1375,48,81,21,19,103,1375,79,46,5,6,6,3,3,6,0,1,2,1,1,2,0,0,2,3,0,0,1,1,0,0,0,103
515500215051,1257,561,448,248,0,0,884,39,215,23,18,78,884,212,38,5,6,8,0,5,6,1,2,3,2,0,1,1,0,3,0,0,0,1,0,0,0,0,78
515500215052,2761,1460,740,561,0,0,1771,125,581,73,41,170,1771,577,124,23,36,21,6,8,4,0,1,1,6,1,1,0,3,4,2,0,1,0,0,0,0,0,170
515500215061,1602,1132,105,365,0,0,175,58,1286,21,15,47,175,1284,58,4,6,3,4,7,5,1,1,0,1,1,0,0,2,2,0,1,0,0,0,0,0,0,47
515500215071,1190,831,79,280,0,0,179,58,911,11,5,26,179,910,58,3,2,1,2,0,2,0,0,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,26
515500215072,1639,701,695,243,0,0,1237,53,181,29,24,115,1237,179,53,12,11,5,5,7,2,3,3,1,2,0,0,0,0,2,0,0,0,2,0,0,0,0,115
515500215073,690,259,295,136,0,0,596,12,30,4,7,41,596,28,12,3,2,1,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,41
515500216021,571,400,88,83,0,0,272,24,226,14,10,25,272,223,24,1,7,4,3,0,0,1,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,25
515500216022,517,427,42,48,0,0,125,30,325,4,14,19,125,325,30,3,1,1,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,19
515500216023,1405,802,265,338,0,0,398,64,840,12,23,68,398,838,64,7,2,3,4,0,3,0,2,3,8,0,0,0,0,2,1,0,0,1,0,0,0,1,68
515500216024,554,342,69,143,0,0,138,30,354,12,4,16,138,353,30,1,5,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
515500216025,1187,663,291,233,0,0,489,52,544,20,22,60,489,542,52,18,5,8,5,1,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,60
515500216031,1362,606,573,183,0,0,1064,35,99,50,30,84,1064,98,31,22,30,9,4,5,3,0,1,2,2,0,4,0,0,1,0,0,0,0,0,0,0,0,84
515500216041,1472,593,663,216,0,0,1181,51,72,30,14,124,1181,71,50,1,8,10,7,3,4,0,0,1,2,0,1,1,0,1,2,1,0,2,0,0,0,0,124
515500216051,1732,892,472,368,0,0,1111,52,407,47,31,84,1111,404,52,13,16,15,9,2,1,0,4,3,6,1,0,0,0,3,1,0,2,2,0,0,0,2,84
515500216052,1009,420,433,156,0,0,852,35,19,22,10,71,852,19,35,1,1,6,10,1,0,0,0,4,4,1,0,2,2,0,0,0,0,0,0,0,0,0,71
515500216053,667,275,286,106,0,0,545,23,11,16,8,64,545,11,23,4,3,8,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,64
516800001001,1337,606,546,185,0,0,1162,19,26,11,20,99,1162,24,17,11,0,5,2,1,2,1,1,0,0,1,2,0,0,2,2,0,2,1,0,0,1,1,99
516800001002,930,399,188,343,0,0,679,35,116,13,15,72,679,116,34,8,2,6,1,3,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,72
516800001003,1097,455,560,82,0,0,966,19,7,10,14,81,966,7,19,4,0,5,3,0,5,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,81
516800002011,776,297,359,120,0,0,675,19,10,5,6,61,675,10,19,3,1,0,1,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61
516800002012,1441,552,700,189,0,0,1234,20,15,8,32,132,1234,15,20,7,2,4,1,1,5,7,0,0,1,0,0,3,1,0,6,0,0,0,0,0,0,0,132
516800002013,1727,561,860,306,0,0,1431,28,80,34,24,130,1431,77,28,16,10,7,10,4,5,2,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,130
516800002014,1280,478,602,200,0,0,1025,40,45,37,28,105,1025,45,39,6,10,13,11,1,6,0,6,0,0,7,1,0,0,0,1,0,0,1,0,1,0,0,105
516800002031,401,123,24,254,0,0,299,14,35,5,12,36,299,35,14,5,1,2,1,1,1,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,36
516800002041,1235,451,302,482,0,0,509,30,611,17,12,56,509,610,29,2,1,6,5,3,3,0,1,0,2,1,1,1,0,1,1,1,0,0,1,0,0,1,56
516800002042,1068,430,417,221,0,0,612,28,343,16,15,54,612,343,26,9,4,8,2,1,2,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,54
516800002051,1274,533,478,263,0,0,835,30,301,13,16,79,835,301,29,9,2,5,2,1,0,0,1,3,0,1,1,3,0,0,2,0,0,0,0,0,0,0,79
516800002052,943,641,230,72,0,0,578,29,275,20,5,36,578,275,29,4,5,4,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,36
516800003001,692,296,304,92,0,0,597,3,26,9,8,49,597,25,3,3,0,5,4,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,49
516800003002,972,733,147,92,0,0,452,23,434,7,11,45,452,431,21,6,1,2,1,2,2,0,1,1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,45
516800003003,801,409,267,125,0,0,648,20,40,9,13,71,648,40,20,6,2,1,1,4,3,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,71
516800004001,1197,605,192,400,0,0,444,16,661,14,10,52,444,661,16,3,11,2,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,52
516800004002,894,456,148,290,0,0,218,23,607,8,3,35,218,606,23,0,1,4,1,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,35
516800005001,577,386,109,82,0,0,417,20,78,7,11,44,417,77,19,4,3,0,2,1,3,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,44
516800006001,527,426,66,35,0,0,107,15,378,10,3,14,107,378,15,0,5,1,1,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14
516800006002,535,478,39,18,0,0,85,13,421,2,1,13,85,420,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
516800006003,520,433,57,30,0,0,81,12,410,2,3,12,81,408,12,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,12
516800007001,398,328,33,37,0,0,47,10,331,2,2,6,47,330,10,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
516800007002,1146,852,198,96,0,0,411,26,653,17,8,31,411,652,26,4,4,2,6,3,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,31
516800007003,514,397,83,34,0,0,239,10,244,1,6,14,239,241,10,3,0,0,0,1,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,14
516800008011,1275,487,383,405,0,0,861,42,276,16,15,65,861,276,42,6,3,6,3,3,3,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65
516800008021,562,180,153,229,0,0,454,20,36,11,6,35,454,34,20,2,0,4,3,0,1,2,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,35
516800008022,556,177,225,154,0,0,394,20,107,4,2,29,394,107,20,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
516800008023,765,259,291,215,0,0,596,12,102,3,5,47,596,102,11,1,1,1,0,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,47
516800009011,1004,393,365,246,0,0,675,24,233,13,5,54,675,233,23,2,6,0,3,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,54
516800009012,681,242,293,146,0,0,537,27,50,11,5,51,537,50,27,2,1,2,6,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,51
516800009013,651,221,231,199,0,0,471,32,121,4,6,17,471,121,32,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17
516800009021,879,550,220,109,0,0,563,32,231,7,7,39,563,230,32,5,0,1,1,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39
516800009022,754,555,134,65,0,0,473,22,178,10,11,60,473,176,22,5,2,1,1,3,0,1,0,2,4,0,0,0,1,2,0,0,0,0,0,0,1,0,60
516800010001,1090,412,346,332,0,0,841,31,140,8,5,65,841,137,27,4,3,3,1,1,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,65
516800010002,549,252,129,168,0,0,346,17,154,9,3,20,346,154,17,0,2,1,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20
516800010003,585,196,261,128,0,0,487,13,15,13,3,54,487,15,13,1,5,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54
516800011001,859,709,47,103,0,0,105,20,714,8,4,8,105,712,20,3,3,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,8
516800011002,354,142,70,142,0,0,220,17,81,7,4,25,220,81,15,2,1,4,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25
516800014001,4904,340,505,4059,0,0,3862,242,8,75,57,660,3862,8,238,21,11,32,12,9,18,0,1,10,4,2,4,1,0,0,3,0,0,0,0,4,1,2,660
516800014002,370,72,63,235,0,0,283,25,29,7,2,24,283,29,25,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24
516800014003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516800016011,669,227,254,188,0,0,459,21,117,15,10,47,459,117,21,0,0,11,2,1,4,1,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,47
516800016012,1101,372,395,334,0,0,845,35,119,18,8,76,845,118,35,5,6,1,4,2,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,76
516800016021,690,250,201,239,0,0,507,20,110,10,5,38,507,110,20,4,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38
516800016022,1259,231,528,500,0,0,1021,45,56,27,12,98,1021,56,45,10,8,11,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98
516800016031,817,263,298,256,0,0,659,31,44,16,19,48,659,43,30,12,5,9,0,2,2,0,1,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,48
516800016032,843,275,372,196,0,0,692,23,55,9,4,60,692,55,23,3,2,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60
516800017001,755,247,328,180,0,0,600,27,34,17,22,55,600,31,25,11,4,2,5,5,5,0,3,1,2,0,2,1,0,3,0,0,0,0,0,0,0,0,55
516800017002,593,182,284,127,0,0,466,18,58,9,9,33,466,58,18,4,0,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33
516800017003,568,126,267,175,0,0,463,11,37,9,5,43,463,37,11,4,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
516800017004,1175,312,478,385,0,0,958,30,60,31,14,82,958,59,28,4,5,9,6,11,4,1,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0,0,82
516800017005,1109,323,470,316,0,0,926,33,45,18,10,77,926,45,33,7,3,6,7,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
516800018001,838,267,399,172,0,0,688,28,52,10,11,49,688,52,28,3,5,1,2,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49
516800018002,652,172,273,207,0,0,550,19,27,8,3,45,550,27,19,1,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45
516800019001,413,161,118,134,0,0,171,13,215,3,1,10,171,215,11,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10
516800019002,476,409,42,25,0,0,56,12,398,3,2,5,56,397,12,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5
516800019003,1520,1144,272,104,0,0,567,25,853,5,12,58,567,851,25,5,2,2,0,0,5,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,58
516800019004,617,511,70,36,0,0,60,8,530,4,3,12,60,530,8,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
516105001001,1710,1273,236,201,0,0,1234,74,13,127,79,183,1234,13,72,40,34,49,24,15,16,8,2,2,2,4,2,3,1,0,0,1,0,1,1,0,0,0,183
516105001002,810,604,114,92,0,0,585,35,4,61,45,80,585,4,35,19,26,17,6,8,12,1,3,3,1,2,0,1,3,0,3,0,0,0,0,0,0,0,80
516105002001,780,596,108,76,0,0,579,70,0,45,13,73,579,0,69,4,13,12,12,4,6,1,0,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,73
516105002002,510,380,64,66,0,0,329,75,13,24,27,42,329,13,73,16,13,3,3,3,3,1,0,1,0,1,2,1,1,0,2,1,0,2,0,0,0,0,42
516105002003,957,758,127,72,0,0,712,51,5,48,24,117,712,5,51,5,5,26,4,8,5,3,2,0,0,2,0,0,2,0,2,0,0,3,1,0,2,0,117
516105002004,1137,804,118,215,0,0,748,90,24,81,60,134,748,23,87,36,16,31,12,14,8,1,1,4,4,1,3,2,4,1,0,2,0,0,1,0,0,1,134
516105002005,1003,743,117,143,0,0,662,67,22,92,55,105,662,22,67,33,6,20,19,35,14,2,2,6,0,1,0,1,0,0,0,3,0,1,1,0,0,0,105
516105003001,1379,1005,199,175,0,0,999,72,17,72,61,158,999,17,72,29,16,23,10,17,12,4,2,5,9,4,0,0,0,0,0,0,0,0,1,0,0,0,158
516105003002,746,490,65,191,0,0,437,70,18,64,48,109,437,16,69,27,9,29,11,11,5,2,6,2,1,2,1,3,1,2,1,0,0,0,1,0,0,0,109
516105003003,677,529,105,43,0,0,500,18,2,39,20,98,500,2,17,7,11,17,6,2,3,4,0,2,4,0,1,0,0,0,2,1,0,0,0,0,0,0,98
511670301001,924,505,411,8,0,0,887,9,1,1,2,24,887,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
511670301002,484,259,208,17,0,0,462,3,4,1,0,14,462,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
511670301003,516,278,234,4,0,0,501,2,1,0,1,11,501,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
511670301004,363,151,198,14,0,0,354,1,0,0,0,8,354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
511670301005,375,175,194,6,0,0,358,5,0,0,1,11,358,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
511670302011,237,135,89,13,0,0,204,1,10,1,7,14,204,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14
511670302012,364,187,174,3,0,0,348,2,0,0,0,14,348,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
511670302013,310,127,164,19,0,0,292,6,3,0,1,8,292,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
511670302014,324,170,150,4,0,0,310,2,2,0,1,9,310,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
511670302021,1308,480,789,39,0,0,1260,7,0,4,5,32,1260,0,7,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,32
511670302022,811,305,453,53,0,0,743,12,12,2,3,39,743,12,12,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
511670303001,551,259,278,14,0,0,511,4,3,1,2,30,511,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
511670303002,515,301,207,7,0,0,487,2,1,3,0,22,487,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
511670303003,497,222,269,6,0,0,462,1,2,0,1,31,462,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
511670303004,736,249,467,20,0,0,678,5,2,4,5,42,678,2,5,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42
511670304021,815,257,520,38,0,0,769,5,6,1,2,32,769,6,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
511670304022,1007,321,654,32,0,0,970,2,4,0,1,30,970,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
511670304031,729,206,495,28,0,0,671,4,27,1,2,24,671,27,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24
511670304032,367,137,206,24,0,0,329,7,7,1,4,19,329,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19
511670304033,483,169,284,30,0,0,436,9,2,4,4,28,436,2,9,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28
511670304034,583,248,324,11,0,0,554,7,1,0,1,20,554,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20
511670304041,645,216,395,34,0,0,615,7,0,1,0,22,615,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
511670304042,976,300,633,43,0,0,903,13,23,3,3,31,903,23,13,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31
511670305001,1190,500,639,51,0,0,1139,12,13,3,2,21,1139,13,12,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
511670305002,401,147,237,17,0,0,388,3,0,0,0,10,388,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
511670306001,396,217,172,7,0,0,374,2,0,1,3,16,374,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16
511670306002,682,324,351,7,0,0,647,2,2,0,1,30,647,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
511670306003,1098,409,657,32,0,0,1023,5,2,4,4,60,1023,2,5,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,60
511670306004,387,181,193,13,0,0,359,6,2,1,2,17,359,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17
511990502031,1555,753,584,218,0,0,997,89,113,166,47,143,997,112,88,20,39,58,45,15,16,1,1,6,4,0,1,2,2,1,0,2,0,0,0,0,0,1,143
511990502032,1087,464,537,86,0,0,798,44,55,103,30,57,798,55,42,14,13,58,18,5,5,2,6,6,0,0,2,0,0,0,0,1,0,0,1,1,1,0,57
511990502033,1630,804,572,254,0,0,996,72,193,203,48,118,996,193,71,29,50,86,38,18,5,3,6,5,1,0,1,0,1,0,0,0,1,1,2,0,1,0,118
511990502051,943,314,553,76,0,0,716,20,52,54,35,66,716,52,20,24,30,10,9,2,2,3,2,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,66
511990502052,1422,574,667,181,0,0,1138,47,31,68,36,102,1138,31,47,17,23,20,15,3,6,0,0,4,4,0,0,0,0,0,2,1,0,1,0,0,0,1,102
511990502053,1255,517,568,170,0,0,973,51,78,55,28,70,973,77,51,15,18,21,14,2,6,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,70
511990502061,1249,546,597,106,0,0,982,42,49,49,24,103,982,49,42,11,20,8,6,9,7,0,0,5,0,0,0,1,3,0,0,0,0,0,1,0,0,2,103
511990502062,785,303,393,89,0,0,599,21,33,34,13,85,599,32,21,9,8,17,7,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,85
511990502063,1577,723,593,261,0,0,1091,91,143,76,53,123,1091,143,90,24,25,24,18,7,11,0,7,1,6,0,1,3,1,0,1,0,0,0,1,0,0,0,123
511990502064,990,481,414,95,0,0,656,44,78,100,29,83,656,78,44,16,27,35,18,17,8,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
511990502071,98,44,6,48,0,0,55,17,14,3,0,9,55,14,17,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
511990502072,136,53,11,72,0,0,77,22,26,2,1,8,77,26,22,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
511990502073,80,34,6,40,0,0,48,5,13,7,2,5,48,13,5,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5
511990502074,128,61,9,58,0,0,76,14,17,7,4,10,76,17,14,0,1,5,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10
511990502081,927,414,252,261,0,0,652,65,88,34,26,62,652,88,65,13,8,10,15,0,5,1,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,62
511990503031,1514,567,593,354,0,0,1174,67,93,38,32,110,1174,93,67,14,9,11,7,4,5,8,0,5,3,0,0,0,1,0,1,0,0,0,1,0,0,0,110
511990503032,1776,767,755,254,0,0,1392,109,74,65,29,107,1392,72,104,11,12,21,18,8,9,2,0,3,1,2,5,1,1,2,1,0,0,0,0,0,1,0,107
