GEOID20,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
53061052004,4181,2231,1118,832,0,0,2823,231,33,424,210,460
53061052005,4278,2329,1166,783,0,0,2998,222,22,467,155,414
53061052006,3088,1697,800,591,0,0,1999,196,14,425,153,301
53061052007,3090,1652,734,704,0,0,2009,281,27,324,168,281
53061052008,2259,1153,589,517,0,0,1272,140,16,442,158,231
53061052009,1205,595,251,359,0,0,561,87,5,290,104,158
53061052010,2134,1083,517,534,0,0,1091,214,22,412,162,233
53061052104,2601,1162,816,623,0,0,1886,221,9,121,97,267
53061052105,1415,605,569,241,0,0,1174,56,1,29,23,132
53061052107,3582,1708,1006,868,0,0,2231,194,9,599,151,398
53061052108,4719,2120,1738,861,0,0,3789,197,2,112,106,513
53061052112,2130,914,801,415,0,0,1701,75,1,73,71,209
53061052113,2455,1135,907,413,0,0,2000,73,1,70,44,267
53061052114,3476,1666,1309,501,0,0,2623,152,16,256,120,309
53061052119,2077,1141,568,368,0,0,1371,162,23,191,128,202
53061052120,2418,1283,739,396,0,0,1860,144,9,136,70,199
53061052121,2463,1138,787,538,0,0,1740,153,12,182,94,282
53061052122,2609,1151,982,476,0,0,1957,145,4,165,104,234
53061052203,5144,2223,1744,1177,0,0,3982,330,10,183,131,508
53061052204,3479,1575,1231,673,0,0,2609,351,7,101,96,315
53061052206,3862,1593,1540,729,0,0,3159,143,6,68,74,412
53061052207,4199,1790,1640,769,0,0,3469,206,2,81,56,385
53061052208,2210,1135,599,476,0,0,1674,272,0,42,27,195
53061052210,1108,550,285,273,0,0,888,96,1,12,23,88
53061052211,329,157,74,98,0,0,267,23,1,9,9,20
53061052301,4106,1780,1550,776,0,0,3430,177,3,64,65,367
53061052302,3145,1383,1229,533,0,0,2573,119,1,56,44,352
53061052401,2892,1431,916,545,0,0,2366,132,5,41,39,309
53061052402,2771,1485,689,597,0,0,2245,128,3,47,45,303
53061052502,3833,1781,1313,739,0,0,3154,156,8,74,76,365
53061052504,2097,918,687,492,0,0,1695,98,12,41,36,215
53061052505,3240,1496,854,890,0,0,2273,299,14,195,121,338
53061052506,3121,1453,898,770,0,0,2340,242,13,128,68,330
53061052603,2124,873,758,493,0,0,1686,126,10,40,47,215
53061052604,3960,1906,1014,1040,0,0,2940,261,27,168,119,445
53061052605,4339,1995,1421,923,0,0,3506,228,12,76,71,446
53061052606,3667,1580,1293,794,0,0,2991,192,10,60,50,364
53061052607,4555,2009,1452,1094,0,0,3522,266,20,129,131,487
53061052701,1516,623,572,321,0,0,1216,82,0,22,43,153
53061052706,3784,1764,1129,891,0,0,2782,339,31,146,89,397
53061052707,3178,1391,932,855,0,0,2295,266,24,151,85,357
53061052708,3798,1717,1372,709,0,0,2739,358,19,159,130,393
53061052709,2524,1084,950,490,0,0,1932,166,17,78,58,273
53061052710,3068,1398,1004,666,0,0,2194,287,27,117,132,311
53061052711,3186,1407,1017,762,0,0,2266,305,30,150,112,323
53061052803,4082,1855,1170,1057,0,0,3014,408,16,116,89,439
53061052805,2818,1254,984,580,0,0,2213,226,1,65,54,259
53061052807,2593,1143,842,608,0,0,1948,215,8,74,74,274
53061052808,2554,1204,767,583,0,0,1866,276,28,78,55,251
53061052809,2197,1074,543,580,0,0,1530,238,26,109,71,223
53061052810,2510,1144,790,576,0,0,1944,231,3,54,44,234
53061052903,2247,1141,512,594,0,0,1713,206,11,61,30,226
53061052904,3909,1861,1206,842,0,0,2875,356,18,109,114,437
53061052905,2419,1356,567,496,0,0,1776,290,14,58,40,241
53061052906,3089,1454,951,684,0,0,2344,301,8,81,77,278
53061053101,3086,1292,1068,726,0,0,2392,209,28,74,54,329
53061053102,3946,1702,1480,764,0,0,3254,187,6,55,74,370
53061053201,3395,1311,1480,604,0,0,2847,100,7,46,51,344
53061053202,3714,1527,1493,694,0,0,3085,131,3,53,69,373
53061053301,4784,1978,1773,1033,0,0,3895,270,5,67,74,473
53061053302,5170,2065,2092,1013,0,0,4340,186,10,45,91,498
53061053400,4633,1711,2098,824,0,0,3912,136,2,56,56,471
53061053505,4531,1787,1770,974,0,0,3787,184,1,55,66,438
53061053506,4362,1588,1878,896,0,0,3723,141,2,46,60,390
53061053507,3603,1518,1415,670,0,0,2832,261,11,77,89,333
53061053508,2352,926,876,550,0,0,1843,149,5,44,83,228
53061053509,2506,1044,851,611,0,0,1946,207,8,51,52,242
53061053510,2308,1020,794,494,0,0,1862,137,4,19,25,261
53061053511,2368,998,731,639,0,0,1867,170,5,39,44,243
53061053603,3275,1304,1287,684,0,0,2701,131,2,34,55,352
53061053604,3564,1440,1231,893,0,0,2851,206,6,45,65,391
53061053605,2206,879,917,410,0,0,1858,72,4,22,28,222
53061053606,2847,1138,1029,680,0,0,2389,94,6,29,39,290
53061053700,2225,786,950,489,0,0,1911,55,1,19,42,197
53061053801,2715,1155,948,612,0,0,2235,110,1,23,44,302
53061053802,4199,1771,1400,1028,0,0,3382,293,4,66,55,399
53061053803,3915,1656,1349,910,0,0,3237,192,5,41,58,382
53061940001,4977,2356,1376,1245,0,0,3860,307,8,136,138,528
53061940002,3463,1621,972,870,0,0,2732,176,11,54,110,380
53061990002,0,0,0,0,0,0,0,0,0,0,0,0
53061990100,0,0,0,0,0,0,0,0,0,0,0,0
53001950100,1614,429,916,269,0,0,1401,41,0,14,10,148
53001950200,932,238,539,155,0,0,808,46,0,6,1,71
53001950301,725,251,411,63,0,0,388,292,0,9,2,34
53001950302,968,606,249,113,0,0,252,669,0,12,10,25
53001950303,844,377,375,92,0,0,446,340,0,4,7,47
53001950400,1018,616,310,92,0,0,414,538,0,15,4,47
53001950500,1622,1042,448,132,0,0,525,1029,0,13,8,47
53025010100,2569,822,1204,543,0,0,2203,61,6,19,29,251
53025010200,2081,474,1204,403,0,0,1631,144,2,16,92,196
53025010300,2558,927,1193,438,0,0,1976,199,3,23,88,269
53025010401,1832,605,834,393,0,0,1462,147,1,11,17,194
53025010402,3119,1116,1384,619,0,0,2395,395,1,34,21,273
53025010500,1792,593,925,274,0,0,1257,340,2,23,17,153
53025010600,2921,1838,781,302,0,0,1134,1596,2,36,15,138
53025010700,1668,497,909,262,0,0,1241,285,0,13,11,118
53025010800,1739,934,518,287,0,0,1165,402,10,9,22,131
53025010901,839,271,431,137,0,0,592,150,1,6,19,71
53025010903,1758,1119,510,129,0,0,1024,575,6,14,39,100
53025010904,4803,1761,2000,1042,0,0,3339,864,10,79,135,376
53025011001,3774,1177,1799,798,0,0,2791,534,10,63,61,315
53025011002,3711,1328,1567,816,0,0,2536,804,2,48,43,278
53025011101,2278,778,1027,473,0,0,1596,415,3,29,25,210
53025011102,1806,763,615,428,0,0,1269,348,9,22,26,132
53025011200,3751,985,2191,575,0,0,2853,461,3,24,94,316
53025011300,1532,671,649,212,0,0,848,590,0,25,4,65
53025011401,949,314,501,134,0,0,649,193,0,2,4,101
53025011403,765,563,151,51,0,0,175,553,0,2,1,34
53025011404,311,140,151,20,0,0,174,108,0,0,0,29
53025011405,803,397,312,94,0,0,401,370,0,0,3,29
53025011406,1111,499,484,128,0,0,729,268,1,15,13,85
53007960100,1851,740,885,226,0,0,1466,182,1,16,17,169
53007960201,3380,1843,1039,498,0,0,2788,140,3,35,50,364
53007960202,1542,723,562,257,0,0,1307,58,5,6,26,140
53007960203,866,396,304,166,0,0,754,11,0,13,7,81
53007960301,1946,909,764,273,0,0,1444,284,2,22,29,165
53007960302,1547,707,618,222,0,0,1149,248,8,12,7,123
53007960303,1625,736,678,211,0,0,1283,168,0,13,18,143
53007960400,2586,1120,1155,311,0,0,1937,368,1,25,34,221
53007960501,1854,754,814,286,0,0,1421,225,1,9,32,166
53007960502,2865,1022,1392,451,0,0,2186,385,1,17,40,236
53007960600,2611,1103,1090,418,0,0,1959,377,4,20,30,221
53007960700,3419,1289,1597,533,0,0,2772,252,0,58,38,299
53007960801,2328,910,1135,283,0,0,1917,166,0,33,19,193
53007960803,1708,881,539,288,0,0,1183,373,1,22,12,117
53007960804,2616,1142,1004,470,0,0,1956,381,1,25,34,219
53007961001,1550,838,355,357,0,0,1116,279,0,16,14,125
53007961002,1937,1351,421,165,0,0,1254,507,1,15,18,142
53007961101,1899,1331,409,159,0,0,967,789,2,12,21,108
53007961102,3155,1762,1007,386,0,0,1913,948,1,33,35,225
53007961200,3284,1222,1571,491,0,0,2554,363,7,32,41,287
53007961301,1050,415,483,152,0,0,868,68,0,10,10,94
53007961303,2598,1263,940,395,0,0,1943,384,0,31,28,212
53007961304,3391,1445,1364,582,0,0,2722,276,5,52,38,298
53017950101,1685,693,789,203,0,0,1212,310,0,9,16,138
53017950102,1164,547,467,150,0,0,734,321,0,7,10,92
53017950200,1713,445,930,338,0,0,1406,73,0,17,31,186
53017950300,4546,1990,1998,558,0,0,3128,946,3,60,43,366
53017950400,5153,1847,2463,843,0,0,4084,578,2,51,47,391
53017950500,1992,859,726,407,0,0,1439,335,0,19,27,172
53017950600,3550,1315,1640,595,0,0,2740,469,1,58,41,241
53017950700,2502,1367,868,267,0,0,1702,561,2,26,24,187
53017950800,3503,1401,1502,600,0,0,2453,695,3,34,25,293
53011040101,3630,953,1912,765,0,0,3060,111,5,24,44,386
53011040102,2607,658,1426,523,0,0,2186,55,1,29,20,316
53011040201,4857,1667,2238,952,0,0,4000,209,5,60,80,503
53011040202,3187,946,1619,622,0,0,2693,85,0,30,42,337
53011040203,4267,1368,2142,757,0,0,3525,139,3,47,65,488
53011040301,1390,480,624,286,0,0,1132,52,0,42,25,139
53011040303,4655,1816,1548,1291,0,0,3616,246,8,141,124,520
53011040304,2312,941,876,495,0,0,1849,118,0,68,50,227
53011040305,2055,835,722,498,0,0,1678,79,3,32,32,231
53011040403,3107,1092,1349,666,0,0,2502,117,4,48,95,341
53011040407,3675,1407,1302,966,0,0,2795,211,2,49,167,451
53011040408,2904,941,1488,475,0,0,2329,120,0,60,106,289
53011040409,1725,779,673,273,0,0,1419,49,4,34,53,166
53011040411,1496,708,401,387,0,0,1187,69,5,55,44,136
53011040412,4189,1890,1293,1006,0,0,3304,202,15,127,118,423
53011040413,1965,710,784,471,0,0,1506,113,2,28,111,205
53011040414,4123,1332,1777,1014,0,0,3050,233,6,75,286,473
53011040415,3205,1117,1354,734,0,0,2490,160,6,47,145,357
53011040416,2775,948,1309,518,0,0,2267,126,2,46,46,288
53011040504,3702,1205,1832,665,0,0,3015,109,2,38,65,473
53011040505,4676,1657,2216,803,0,0,3868,143,2,87,90,486
53011040507,1404,582,419,403,0,0,1157,96,1,10,22,118
53011040509,1995,823,602,570,0,0,1665,111,1,18,21,179
53011040510,4881,1822,2073,986,0,0,3905,166,10,130,108,562
53011040511,1896,668,837,391,0,0,1577,49,0,40,25,205
53011040512,1752,665,656,431,0,0,1472,90,3,27,34,126
53011040513,3275,1341,1300,634,0,0,2707,131,5,63,65,304
53011040603,3774,1334,1794,646,0,0,3076,99,0,65,132,402
53011040604,5042,1987,1868,1187,0,0,3548,415,30,267,233,549
53011040605,4833,2075,1557,1201,0,0,3680,274,12,238,146,483
53011040608,3530,1517,1258,755,0,0,2557,143,4,372,104,350
53011040609,3451,1517,1203,731,0,0,2388,134,11,444,126,348
53011040610,3193,1446,1044,703,0,0,2291,171,7,242,113,369
53011040703,4070,1674,1422,974,0,0,2968,336,15,137,214,400
53011040706,2218,1138,664,416,0,0,1552,217,16,75,125,233
53011040707,2045,893,662,490,0,0,1469,187,3,61,106,219
53011040709,3870,1445,1370,1055,0,0,2623,263,5,202,294,483
53011040711,1870,765,576,529,0,0,1328,174,12,88,85,183
53011040712,4295,1661,1559,1075,0,0,3101,305,15,140,226,508
53011040713,3280,1335,1072,873,0,0,2316,196,7,187,170,404
53011040714,1914,784,483,647,0,0,1213,175,21,129,156,220
53011040715,2134,762,944,428,0,0,1676,63,1,24,105,265
53011040803,3717,1774,1238,705,0,0,2863,228,12,123,106,385
53011040806,3223,1301,1173,749,0,0,2272,200,20,135,239,357
53011040808,1122,448,412,262,0,0,814,84,1,43,64,116
53011040809,3717,1730,1024,963,0,0,2655,297,30,205,164,366
53011040810,2525,1215,583,727,0,0,1825,223,25,95,108,249
53011040811,2854,1247,1100,507,0,0,2229,115,5,115,91,299
53011040812,3807,1585,1322,900,0,0,2853,191,9,168,145,441
53011040904,4180,2040,1190,950,0,0,3334,263,21,97,90,375
53011040905,2677,1056,1145,476,0,0,2169,88,3,72,74,271
53011040907,5071,2451,1746,874,0,0,3964,191,11,233,118,554
53011040908,5044,2439,1678,927,0,0,4036,245,12,151,88,512
53011040909,3944,1950,1248,746,0,0,3238,163,2,116,75,350
53011040910,3029,1359,1071,599,0,0,2400,138,12,108,76,295
53011041003,3027,1773,717,537,0,0,2427,152,8,69,48,323
53011041005,1399,1032,251,116,0,0,1009,184,6,14,46,140
53011041007,2306,1186,620,500,0,0,1836,126,3,59,57,225
53011041008,2979,1520,972,487,0,0,2408,129,16,78,44,304
53011041009,2685,1504,694,487,0,0,2117,164,9,63,65,267
53011041010,3032,1433,666,933,0,0,2235,222,18,104,113,340
53011041011,2512,1175,705,632,0,0,1946,143,9,55,75,284
53011041104,2413,1023,688,702,0,0,1747,201,13,79,134,239
53011041105,4287,1945,1242,1100,0,0,3125,309,21,162,200,470
53011041107,2010,812,692,506,0,0,1446,143,16,87,103,215
53011041110,4010,1866,1077,1067,0,0,3009,266,28,132,179,396
53011041111,1386,1094,173,119,0,0,945,174,30,43,56,138
53011041112,3421,1605,864,952,0,0,2331,308,32,126,227,397
53011041113,1227,605,253,369,0,0,888,112,14,21,48,144
53011041114,2988,1555,745,688,0,0,2196,215,22,96,112,347
53011041203,3127,1474,813,840,0,0,2225,267,32,110,106,387
53011041205,2987,1498,706,783,0,0,2217,226,16,128,93,307
53011041206,3940,1877,1138,925,0,0,2926,281,22,124,152,435
53011041207,1277,652,319,306,0,0,958,132,11,35,21,120
53011041208,3155,1568,821,766,0,0,2342,209,21,168,103,312
53011041309,3289,1632,937,720,0,0,2478,200,17,163,81,350
53011041310,3900,1941,1385,574,0,0,3100,152,12,184,100,352
53011041312,2770,1327,647,796,0,0,1927,277,26,94,146,300
53011041313,1615,764,341,510,0,0,1161,148,15,50,77,164
53011041317,3761,1775,855,1131,0,0,2682,340,24,108,221,386
53011041319,4373,2034,1393,946,0,0,3146,303,23,280,184,437
53011041320,3882,1899,992,991,0,0,2832,348,26,185,130,361
53011041321,1937,880,609,448,0,0,1371,143,5,129,94,195
53011041322,2734,1384,638,712,0,0,1951,294,20,85,78,306
53011041323,3344,1655,905,784,0,0,2385,307,26,169,115,342
53011041325,3927,1911,1208,808,0,0,2617,184,6,579,140,401
53011041326,1659,714,453,492,0,0,1168,158,11,88,58,176
53011041328,3957,1928,956,1073,0,0,2794,250,32,379,126,376
53011041329,3460,1668,867,925,0,0,2356,224,18,323,149,390
53011041330,3037,1288,988,761,0,0,2110,263,18,101,209,336
53011041331,1585,731,403,451,0,0,1054,171,15,72,92,181
53011041332,2468,1026,849,593,0,0,1818,170,11,90,93,286
53011041333,2084,900,670,514,0,0,1594,148,4,52,81,205
53011041334,1946,815,593,538,0,0,1296,145,19,191,111,184
53011041335,3982,1631,1431,920,0,0,2707,277,22,284,253,439
53011041336,1639,794,340,505,0,0,1115,194,13,64,79,174
53011041337,2401,1219,548,634,0,0,1756,170,22,124,69,260
53011041400,4208,1913,1310,985,0,0,3272,184,3,165,109,475
53011041500,1842,875,519,448,0,0,1485,84,4,26,44,199
53011041600,1789,1222,324,243,0,0,1223,207,29,47,106,177
53011041700,1946,1475,293,178,0,0,1450,208,19,40,43,186
53011041800,2352,1311,436,605,0,0,1749,254,8,58,52,231
53011041900,1497,927,252,318,0,0,1187,84,2,28,22,174
53011042000,1217,759,214,244,0,0,1006,50,6,14,19,122
53011042100,2101,1311,341,449,0,0,1658,154,18,57,15,199
53011042300,2441,1387,358,696,0,0,1897,145,13,53,63,270
53011042400,1075,527,170,378,0,0,830,53,7,40,24,121
53011042500,1143,726,146,271,0,0,854,72,27,29,23,138
53011042601,1529,794,354,381,0,0,1174,77,9,62,37,170
53011042602,2227,1438,385,404,0,0,1766,160,13,42,41,205
53011042700,2283,1760,320,203,0,0,1614,294,22,43,99,211
53011042800,2118,1201,539,378,0,0,1707,101,13,55,48,194
53011042900,1006,548,281,177,0,0,769,65,4,25,29,114
53011043000,1113,597,309,207,0,0,880,67,4,22,28,112
53011043100,3014,1472,950,592,0,0,2355,179,8,106,65,301
53051970100,1595,494,813,288,0,0,1359,32,0,14,12,178
53051970200,2187,648,1127,412,0,0,1864,53,3,14,10,243
53051970300,2250,907,950,393,0,0,1949,51,0,16,24,210
53051970400,2275,717,1143,415,0,0,1960,42,8,16,30,219
53051970500,2043,618,959,466,0,0,1757,53,2,21,24,186
53015000400,2864,1665,784,415,0,0,2391,94,3,54,41,281
53015000501,1894,1141,578,175,0,0,1537,120,6,28,23,180
53015000502,2209,1625,480,104,0,0,1715,234,11,28,18,203
53015000601,2112,1331,576,205,0,0,1674,142,1,59,25,211
53015000602,2342,1151,807,384,0,0,1992,78,1,48,21,202
53015000702,2170,927,818,425,0,0,1795,104,5,36,16,214
53015000703,1151,500,426,225,0,0,944,51,1,19,8,128
53015000705,2424,1235,870,319,0,0,1969,155,4,46,24,226
53015000706,2220,1053,781,386,0,0,1865,93,1,44,35,182
53015000801,2538,1073,1055,410,0,0,2157,90,1,60,20,210
53015000802,2674,1123,1145,406,0,0,2255,83,1,38,37,260
53015000901,2388,937,926,525,0,0,1966,120,8,24,45,225
53015000902,2341,940,891,510,0,0,1978,118,0,15,20,210
53015001000,725,499,174,52,0,0,575,54,0,11,5,80
53015001100,3255,2025,842,388,0,0,2666,227,6,34,28,294
53015001200,3334,1398,1289,647,0,0,2810,122,15,53,35,299
53015001300,2167,1381,631,155,0,0,1742,156,3,19,32,215
53015001501,2733,915,1377,441,0,0,2357,84,1,40,14,237
53015001503,4086,1354,1907,825,0,0,3386,177,5,54,52,412
53015001504,1869,801,750,318,0,0,1503,148,1,20,27,170
53015001601,3303,1323,1309,671,0,0,2762,140,6,37,39,319
53015001602,2225,828,1006,391,0,0,1864,80,0,19,29,233
53015001700,4413,1525,2091,797,0,0,3789,126,4,43,54,397
53015001800,1609,572,750,287,0,0,1374,49,0,16,11,159
53015001900,4102,1413,1971,718,0,0,3613,101,2,36,37,313
53015002001,2924,1140,1414,370,0,0,2553,73,1,31,11,255
53015002003,3375,1259,1481,635,0,0,2860,115,0,25,48,327
53015002004,1666,578,804,284,0,0,1419,47,0,13,28,159
53015002100,2012,1361,451,200,0,0,1632,147,5,27,17,184
53015980000,286,187,79,20,0,0,220,31,0,8,2,25
53071920000,3033,829,1648,556,0,0,2429,350,3,12,7,232
53071920100,3841,1051,2188,602,0,0,3160,202,6,39,35,399
53071920200,2968,1070,1347,551,0,0,2346,247,6,41,50,278
53071920301,2528,1031,1059,438,0,0,1890,337,1,41,32,227
53071920302,2796,1140,1011,645,0,0,2017,433,11,32,40,263
53071920400,10,2,8,0,0,0,7,1,2,0,0,0
53071920500,1194,917,194,83,0,0,596,492,1,18,13,74
53071920600,3509,1931,1105,473,0,0,2360,824,15,36,28,246
53071920701,2710,1399,726,585,0,0,2052,346,8,51,21,232
53071920702,3257,1601,1153,503,0,0,2511,337,8,41,38,322
53071920801,2934,1380,959,595,0,0,2237,394,9,20,42,232
53071920802,1755,1025,383,347,0,0,1395,115,0,47,23,175
53071920901,2565,1066,1050,449,0,0,2018,256,4,26,28,233
53071920902,4603,1737,2357,509,0,0,3819,220,1,57,66,440
53067010100,2886,2022,261,603,0,0,2288,147,14,74,43,320
53067010200,3950,2746,643,561,0,0,3199,182,6,101,63,399
53067010300,3909,2693,420,796,0,0,3151,202,23,70,62,401
53067010400,2789,2000,421,368,0,0,2305,97,5,63,38,281
53067010510,1846,1128,324,394,0,0,1466,105,9,37,31,198
53067010520,4077,2904,500,673,0,0,3071,269,37,186,56,458
53067010600,4670,3560,512,598,0,0,3538,273,15,273,72,499
53067010700,4420,2671,1062,687,0,0,3416,222,21,289,63,409
53067010801,1510,839,276,395,0,0,1236,105,11,16,9,133
53067010802,3769,2240,823,706,0,0,3008,201,10,133,50,367
53067010910,5291,2947,1064,1280,0,0,4057,324,75,274,68,493
53067010920,3646,1948,985,713,0,0,2976,192,16,82,37,343
53067011000,3952,2010,1269,673,0,0,3287,165,5,82,54,359
53067011100,3418,2110,649,659,0,0,2547,217,18,205,86,345
53067011200,3200,2182,591,427,0,0,2347,300,37,130,72,314
53067011300,3114,1914,697,503,0,0,2519,167,14,95,33,286
53067011410,3335,1726,863,746,0,0,2428,335,35,129,77,331
53067011421,2497,1276,695,526,0,0,1825,193,41,122,69,247
53067011422,2746,1399,705,642,0,0,2126,190,29,72,56,273
53067011500,3562,1774,892,896,0,0,2614,336,47,164,62,339
53067011622,2854,1454,821,579,0,0,2092,282,39,129,57,255
53067011623,3886,2001,924,961,0,0,2826,380,68,206,75,331
53067011624,2901,1417,850,634,0,0,2212,263,17,98,41,270
53067011625,1813,925,383,505,0,0,1243,201,31,118,46,174
53067011626,2972,1592,736,644,0,0,2169,230,38,149,51,335
53067011627,1359,600,418,341,0,0,1028,106,11,75,27,112
53067011628,4423,2248,1388,787,0,0,3432,319,33,136,71,432
53067011720,4437,2119,1502,816,0,0,3607,194,25,169,69,373
53067011721,3601,2160,796,645,0,0,2692,168,11,304,83,343
53067011722,2641,1475,804,362,0,0,2077,129,15,141,26,253
53067011810,2956,1481,1007,468,0,0,2478,103,11,47,42,275
53067011821,3798,1708,1196,894,0,0,3064,217,10,77,64,366
53067011822,3325,1539,1095,691,0,0,2702,145,15,90,49,324
53067011901,1709,862,570,277,0,0,1408,40,3,28,16,214
53067011902,4783,2674,1423,686,0,0,4014,138,8,88,95,440
53067012001,3339,1933,716,690,0,0,2472,173,11,287,61,335
53067012002,2447,1479,629,339,0,0,2048,58,7,71,37,226
53067012100,3840,2404,948,488,0,0,3231,115,7,75,41,371
53067012211,2049,1070,651,328,0,0,1681,83,3,60,33,189
53067012221,5426,2663,1672,1091,0,0,4123,323,24,286,103,567
53067012223,2579,1451,533,595,0,0,1962,164,24,130,45,254
53067012224,2399,1245,604,550,0,0,1722,146,19,193,108,211
53067012225,4408,2369,1353,686,0,0,3480,228,41,197,69,393
53067012226,4399,2136,1123,1140,0,0,2956,469,63,382,110,419
53067012320,2134,964,649,521,0,0,1577,163,11,106,45,232
53067012330,2589,1316,615,658,0,0,1810,331,47,110,56,235
53067012331,3875,1869,1249,757,0,0,2805,251,82,282,96,359
53067012332,3415,1659,994,762,0,0,2221,470,91,234,80,319
53067012412,3514,1304,1284,926,0,0,2804,260,14,51,38,347
53067012420,3468,1536,1311,621,0,0,2893,168,8,64,28,307
53067012421,1649,666,517,466,0,0,1192,195,23,38,23,178
53067012422,3702,1488,1269,945,0,0,2886,307,17,74,61,357
53067012510,2253,872,724,657,0,0,1787,165,5,37,29,230
53067012530,3350,1284,1297,769,0,0,2822,148,7,38,37,298
53067012531,3230,1123,1389,718,0,0,2720,165,9,30,39,267
53067012532,2531,870,1165,496,0,0,2101,140,6,40,24,220
53067012610,4764,1962,1950,852,0,0,4009,174,3,62,50,466
53067012620,3296,1288,1322,686,0,0,2813,148,3,32,33,267
53067012710,1591,558,714,319,0,0,1317,102,3,26,14,129
53067012720,4224,1612,1739,873,0,0,3401,321,8,48,49,397
53067012730,4401,1687,1874,840,0,0,3687,266,5,37,49,357
53067990100,0,0,0,0,0,0,0,0,0,0,0,0
53019940000,966,551,275,140,0,0,753,41,6,6,24,136
53019970100,1932,566,995,371,0,0,1672,38,1,18,20,183
53019970200,2321,797,1227,297,0,0,2022,62,0,15,14,208
53003960100,3386,992,1839,555,0,0,2944,58,0,29,22,333
53003960200,3602,1197,1802,603,0,0,3072,69,3,27,21,410
53003960300,2108,1261,609,238,0,0,1788,55,7,19,25,214
53003960400,1383,578,504,301,0,0,1176,46,2,6,8,145
53003960500,2104,915,784,405,0,0,1795,69,2,18,18,202
53003960600,2476,946,1061,469,0,0,2183,53,0,16,9,215
53033000101,1916,1502,103,311,0,0,1016,203,195,125,123,254
53033000102,2892,2025,234,633,0,0,1876,190,68,301,124,333
53033000201,2896,2150,227,519,0,0,1844,212,79,307,128,326
53033000202,2882,2202,172,508,0,0,1927,207,60,307,108,273
53033000300,1883,1355,147,381,0,0,1243,124,33,213,60,210
53033000402,3540,2674,312,554,0,0,2599,228,58,216,79,360
53033000403,2142,1525,151,466,0,0,1461,114,65,159,94,249
53033000404,2234,1588,149,497,0,0,1292,188,194,162,111,287
53033000500,2776,2169,284,323,0,0,2094,74,7,202,97,302
53033000601,2616,1841,201,574,0,0,1533,193,78,346,116,350
53033000602,2623,1895,179,549,0,0,1655,194,92,301,90,291
53033000700,3224,2378,196,650,0,0,2023,235,90,337,134,405
53033000800,2009,1543,129,337,0,0,1438,93,17,172,71,218
53033000900,1686,1272,178,236,0,0,1182,47,1,213,51,192
53033001000,1362,1066,66,230,0,0,916,61,59,132,32,162
53033001100,1929,1525,117,287,0,0,1377,94,15,152,66,225
53033001201,2255,1640,137,478,0,0,1350,214,90,212,115,274
53033001202,2355,1771,122,462,0,0,1483,184,53,253,131,251
53033001300,3155,2270,198,687,0,0,1974,286,98,309,121,367
53033001400,3910,3004,267,639,0,0,2931,186,47,216,100,430
53033001500,2128,1662,178,288,0,0,1650,88,1,103,46,240
53033001600,3442,2590,324,528,0,0,2597,119,13,212,103,398
53033001701,2973,2281,160,532,0,0,2063,188,52,215,110,345
53033001702,3693,2741,195,757,0,0,2524,269,36,286,141,437
53033001800,3374,2458,135,781,0,0,2218,267,37,332,122,398
53033001900,3325,2542,217,566,0,0,2295,155,26,281,108,460
53033002000,2702,2175,99,428,0,0,1919,124,12,231,96,320
53033002100,3044,2380,186,478,0,0,2165,149,15,298,96,321
53033002200,4636,3594,371,671,0,0,3331,158,11,463,135,538
53033002400,2297,1840,129,328,0,0,1651,89,5,187,69,296
53033002500,2621,2092,145,384,0,0,1856,114,11,229,85,326
53033002600,3810,3080,161,569,0,0,2801,162,18,272,93,464
53033002700,4270,3360,233,677,0,0,3100,191,13,320,163,483
53033002800,3667,2970,132,565,0,0,2786,137,5,207,83,449
53033002900,3589,2958,121,510,0,0,2794,137,5,164,75,414
53033003000,4655,3802,176,677,0,0,3571,231,19,229,78,527
53033003100,5051,4060,348,643,0,0,3944,193,4,193,109,608
53033003201,3764,2764,244,756,0,0,2861,147,12,172,92,480
53033003202,3534,2863,116,555,0,0,2683,180,11,184,93,383
53033003301,2926,2287,91,548,0,0,2102,141,14,215,90,364
53033003302,2461,1959,74,428,0,0,1811,110,7,168,64,301
53033003400,2686,2255,101,330,0,0,2068,113,5,111,56,333
53033003500,3151,2632,136,383,0,0,2417,95,4,154,82,399
53033003601,2742,2164,142,436,0,0,1928,151,9,198,85,371
53033003602,3049,2195,89,765,0,0,2019,190,21,324,123,372
53033003800,1765,1386,88,291,0,0,1191,88,6,213,45,222
53033003900,2191,1734,168,289,0,0,1545,85,13,228,61,259
53033004000,2114,1672,132,310,0,0,1385,109,57,222,62,279
53033004101,3015,2249,366,400,0,0,2260,74,6,186,111,378
53033004102,2972,2213,304,455,0,0,2125,88,7,323,68,361
53033004201,2791,2240,181,370,0,0,1928,121,33,273,89,347
53033004202,3216,2688,114,414,0,0,2332,123,4,250,87,420
53033004301,2360,1915,84,361,0,0,1685,105,9,207,72,282
53033004302,1618,1336,69,213,0,0,1051,106,16,162,79,204
53033004401,2311,1731,90,490,0,0,1673,99,16,172,59,292
53033004402,1694,1212,39,443,0,0,1060,135,21,221,55,202
53033004500,2034,1575,70,389,0,0,1478,94,12,133,60,257
