GEOID20,total_reg,party_npp,party_dem,party_rep,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
08111972600,616,321,162,113,14,2,1,0,503,37,0,1,1,74
08075965900,841,241,70,514,11,0,2,0,674,63,0,0,5,99
08075966000,1646,535,135,960,13,1,0,0,1362,86,6,12,10,170
08075966101,2052,589,227,1221,4,1,1,0,1683,119,1,16,14,219
08075966102,2317,1023,332,927,18,4,6,0,1712,331,7,20,11,236
08075966200,1548,635,279,604,17,2,5,0,1202,185,6,10,7,138
08075966300,2661,937,413,1272,26,2,7,0,2155,193,2,23,16,272
08075966400,1085,318,120,637,6,0,0,0,896,47,1,8,0,133
08043978100,3480,1345,444,1629,39,3,4,0,2884,206,4,31,42,313
08043978200,2844,1223,523,1038,32,6,5,0,2234,301,3,23,23,260
08043978300,4140,1577,632,1846,49,9,9,0,3405,289,3,24,39,380
08043978400,1593,635,258,675,15,4,1,0,1316,111,1,15,12,138
08043978500,4024,1635,623,1687,34,16,8,0,3358,269,1,21,33,342
08043978600,2180,885,420,833,26,1,4,0,1746,167,2,8,28,229
08043978800,1820,733,295,757,16,6,3,0,1523,105,0,9,12,171
08043979001,2068,814,386,833,21,6,2,0,1750,79,0,16,24,199
08043979002,1447,629,193,585,15,2,0,0,1214,57,0,14,16,146
08043979100,2641,991,436,1169,25,2,2,0,2190,150,1,7,43,250
08043979200,1671,592,242,816,14,2,0,0,1360,94,3,14,23,177
08043979400,1968,845,290,790,21,7,1,0,1621,133,4,16,15,179
08043980100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08043980200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08043980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08107000100,1535,660,354,497,13,7,0,0,1264,38,2,15,20,196
08107000200,1423,645,235,513,19,2,2,0,1147,86,0,8,20,162
08107000300,1702,746,418,504,24,5,2,0,1424,61,3,15,20,179
08107000400,2469,1229,717,484,20,12,0,0,1991,124,4,32,39,279
08107000500,3474,1679,1172,564,30,17,5,0,2893,104,2,37,45,393
08107000600,2540,1148,857,494,24,13,0,0,2106,79,0,33,34,288
08107000701,1672,824,521,297,17,6,3,0,1348,56,2,23,40,203
08107000702,1257,622,418,183,18,5,4,0,1021,52,7,9,24,144
08107000703,1041,482,328,218,9,4,0,0,861,19,0,7,22,132
08107000800,1569,697,363,475,21,2,2,0,1286,45,5,7,18,208
08123000100,1143,525,370,220,11,5,5,0,658,352,14,8,25,86
08123000200,929,450,309,134,24,3,3,0,583,207,12,16,14,97
08123000300,57,27,21,8,1,0,0,0,38,9,1,2,2,5
08123000401,2186,917,697,541,22,4,0,0,1626,302,6,14,34,204
08123000402,2000,952,553,438,28,7,8,0,1277,468,28,19,59,149
08123000501,1126,517,444,140,5,1,9,0,265,799,2,6,14,40
08123000502,1440,693,491,204,20,6,10,0,620,715,3,8,15,79
08123000600,348,167,99,69,2,2,5,0,125,198,5,4,1,15
08123000701,701,331,250,109,6,0,4,0,242,418,2,3,3,33
08123000703,2625,1272,831,463,27,6,13,0,930,1455,9,11,63,157
08123000704,459,234,117,96,6,1,1,0,208,218,0,1,3,29
08123000705,909,357,175,362,5,2,2,0,621,205,0,6,3,74
08123000800,1193,561,381,218,18,8,2,0,664,390,3,11,16,109
08123000900,1717,708,468,495,26,5,4,0,1119,405,1,17,18,157
08123001003,1653,783,521,303,18,5,15,0,694,729,35,16,54,125
08123001004,1630,809,427,353,24,3,9,0,856,619,9,16,20,110
08123001005,4012,1854,1016,1051,40,10,12,0,2166,1459,6,45,29,307
08123001006,2930,1287,765,811,31,6,11,0,1594,1065,1,33,23,214
08123001100,2970,1264,769,871,36,10,11,0,1908,690,13,43,40,276
08123001201,2261,1082,589,527,32,6,10,0,1350,690,9,23,22,167
08123001202,1880,802,477,559,26,6,7,0,1293,402,1,29,22,133
08123001300,3127,1433,962,625,33,18,19,0,1430,1421,5,24,31,216
08123001404,1817,819,356,610,19,3,4,0,1185,456,0,10,11,155
08123001405,2873,1273,649,894,36,9,6,0,1810,751,7,34,26,245
08123001406,4488,1902,1000,1497,63,2,11,0,2969,1010,14,57,47,391
08123001407,2240,880,449,867,21,1,4,0,1513,434,3,32,29,229
08123001408,1465,555,292,594,16,2,3,0,1123,207,0,12,5,118
08123001409,2402,996,559,804,22,4,5,0,1692,454,10,29,26,191
08123001410,2753,962,585,1172,21,3,1,0,2114,293,2,33,40,271
08123001411,2012,793,404,789,17,3,3,0,1500,292,5,21,25,169
08123001412,2191,858,446,853,14,4,10,0,1616,322,3,29,19,202
08123001413,1688,739,392,528,14,2,4,0,1156,373,1,16,10,132
08123001414,1566,660,332,545,18,3,1,0,1047,338,0,26,19,136
08123001415,2477,904,508,1034,15,4,1,0,1725,460,2,39,22,229
08123001416,2470,898,494,1051,14,3,4,0,1879,315,0,21,26,229
08123001417,1710,770,343,558,19,4,4,0,1062,471,1,22,14,140
08123001500,5759,2105,676,2900,45,4,5,0,4500,631,0,64,38,526
08123001600,2873,1100,319,1423,20,1,1,0,2117,463,0,23,22,248
08123001700,3233,1349,702,1138,23,3,5,0,2067,873,3,24,19,247
08123001800,3084,1311,544,1175,28,4,6,0,2125,633,0,32,16,278
08123001905,2688,1162,796,677,20,7,13,0,1271,1179,5,23,17,193
08123001906,799,363,169,256,5,0,2,0,489,247,0,8,2,53
08123001909,293,111,98,82,1,0,0,0,125,137,2,2,6,21
08123001910,1197,478,357,339,8,0,2,0,612,461,0,9,6,109
08123001911,611,258,126,219,4,1,1,0,416,132,0,10,3,50
08123001912,1243,490,318,420,9,0,1,0,772,332,2,18,15,104
08123001913,4683,2115,1125,1315,67,13,16,0,2817,1401,13,55,52,345
08123001914,1146,449,226,452,4,0,5,0,801,224,0,5,11,105
08123002004,2779,1284,720,693,37,10,8,0,1739,739,2,37,17,245
08123002005,947,407,170,354,13,1,0,0,658,115,0,48,12,114
08123002006,308,119,53,130,5,0,0,0,236,28,1,3,4,36
08123002007,4871,2255,1313,1227,52,11,6,0,3681,426,13,168,73,510
08123002008,4117,1847,1105,1109,45,5,3,0,3161,269,4,131,69,483
08123002009,4046,1971,881,1132,45,8,5,0,3059,278,4,114,89,502
08123002010,1224,562,309,330,14,3,1,0,800,239,1,39,11,134
08123002011,1475,639,324,479,27,0,4,0,1057,143,2,84,26,163
08123002012,827,363,135,314,10,2,1,0,610,73,0,32,11,101
08123002013,2361,1098,476,733,35,4,6,0,1755,284,0,50,15,257
08123002014,1671,727,394,511,23,4,4,0,1181,261,2,28,19,180
08123002015,888,397,150,324,13,1,3,0,671,87,0,10,7,113
08123002016,2723,1184,690,784,44,7,4,0,1867,541,1,42,27,245
08123002017,574,237,104,225,4,0,0,0,448,41,0,5,6,74
08123002018,1299,557,218,496,22,1,0,0,1024,135,0,16,13,111
08123002019,4353,1935,947,1384,62,7,8,0,3124,621,6,96,41,465
08123002020,3820,1658,779,1299,68,7,2,0,2821,511,3,63,47,375
08123002021,634,248,130,248,5,0,0,0,498,64,0,10,13,49
08123002101,7506,3338,1377,2610,116,14,14,0,5166,1498,6,71,82,683
08123002104,1259,504,166,569,13,2,3,0,1024,45,0,15,13,162
08123002105,4159,1821,950,1304,58,4,12,0,3084,445,11,82,81,456
08123002106,3849,1631,658,1500,44,3,0,0,2990,334,0,54,40,431
08123002107,4415,1820,663,1852,44,10,8,0,3489,438,6,36,58,388
08123002108,4501,1874,777,1760,56,7,5,0,3310,633,2,38,51,467
08123002203,2301,960,353,943,34,5,1,0,1857,150,2,23,18,251
08123002204,1517,566,232,706,10,1,0,0,1275,67,0,24,17,134
08123002205,3134,1368,619,1084,41,6,2,0,2392,357,0,39,32,314
08123002206,3123,1352,534,1181,35,6,3,0,2459,243,5,37,33,346
08123002207,2704,1127,478,1061,26,5,2,0,2143,203,1,26,22,309
08123002208,8148,3453,1174,3385,92,3,8,0,6377,718,6,75,88,884
08123002209,2375,877,341,1137,16,1,0,0,1943,132,3,26,22,249
08123002210,2230,892,282,1023,25,2,1,0,1785,148,1,21,34,241
08123002300,3858,1534,504,1740,39,4,16,0,3022,417,5,29,36,349
08123002501,4081,1487,386,2125,41,5,2,0,3423,253,2,28,23,352
08123002502,4795,2032,600,2086,36,6,12,0,3626,617,1,52,33,466
08083941100,818,437,272,93,2,3,5,0,534,69,3,13,71,128
08083969000,2667,1043,536,1042,27,4,4,0,2231,150,2,11,20,253
08083969100,2645,1034,703,854,36,7,2,0,2120,173,1,20,35,296
08083969200,2279,659,324,1276,8,4,0,0,1925,110,0,16,29,199
08083969301,2360,815,428,1076,19,9,4,0,1904,195,1,17,27,216
08083969302,2323,839,363,1087,19,2,3,0,1820,208,1,18,39,237
08083969400,2287,952,435,846,27,11,7,0,1725,246,0,30,45,241
08083969600,2886,1039,474,1338,15,5,2,0,2282,244,2,15,51,292
08017960600,1241,319,106,811,0,0,0,0,1050,58,0,5,6,122
08113968101,1750,696,884,126,23,15,4,0,1413,64,4,21,40,208
08113968102,1053,479,419,134,10,7,2,0,815,56,0,17,16,149
08113968103,1810,685,928,163,18,11,3,0,1504,47,0,23,28,208
08113968200,1225,471,274,451,14,6,1,0,1042,40,0,12,20,111
08065961701,1318,569,471,251,17,4,1,0,811,352,0,10,9,136
08065961702,2547,1151,948,377,39,23,4,0,1827,389,4,23,25,279
08065961900,875,412,295,151,13,1,1,0,568,202,1,6,12,86
08059009806,3093,1303,939,819,20,7,1,0,2482,124,2,64,45,376
08059009807,1481,621,445,375,30,5,2,0,1169,103,5,34,24,146
08059009815,4002,1701,1062,1199,31,5,2,0,3126,258,2,100,79,437
08059009823,3317,1540,966,747,39,12,5,0,2564,313,4,61,54,321
08059009824,3964,1870,1194,837,40,6,6,0,2904,367,4,144,73,472
08059009827,4384,1990,1322,1006,50,3,4,0,3176,428,14,241,84,441
08059009828,3961,1685,1128,1085,41,6,7,0,2970,356,7,116,56,456
08059009829,1353,606,436,294,12,2,2,0,1034,102,11,40,33,133
08059009830,1542,737,470,310,16,2,2,0,1178,164,2,28,21,149
08059009831,1485,750,497,187,35,6,4,0,989,258,14,35,24,165
08059009832,1717,793,534,349,34,3,1,0,1215,245,4,47,35,171
08059009833,3765,1590,1207,912,35,2,9,0,2787,504,20,62,36,356
08059009834,3224,1376,1056,728,40,9,2,0,2370,429,6,52,54,313
08059009835,2830,1223,810,761,27,4,2,0,2250,160,5,49,39,327
08059009836,3235,1362,735,1092,27,7,1,0,2604,195,0,63,46,327
08059009837,5656,2493,1204,1888,57,2,3,0,4427,320,2,137,113,657
08059009838,4230,1796,1065,1322,37,3,5,0,3306,240,5,105,80,494
08059009839,1978,801,528,618,24,3,1,0,1581,113,0,41,28,215
08059009840,2736,1176,744,774,29,5,1,0,2196,183,2,53,47,255
08059009841,1803,707,516,553,16,5,2,0,1395,142,2,32,21,211
08059009842,2663,1134,654,847,23,2,0,0,2106,112,7,82,46,310
08059009845,3458,1491,961,979,20,2,3,0,2800,85,2,73,75,423
08059009846,4009,1804,1110,1040,38,6,4,0,3341,93,3,45,61,466
08059009847,2490,1142,690,624,26,1,3,0,2087,83,3,29,28,260
08059009848,2399,1033,613,727,18,1,2,0,1981,64,2,23,44,285
08059009850,2204,982,690,502,23,7,0,0,1829,71,0,43,30,231
08059009851,3206,1310,833,1022,29,5,2,0,2538,183,6,59,51,369
08059009852,3536,1514,807,1166,36,5,4,0,2854,179,2,59,45,397
08059009853,1974,917,589,429,26,6,1,0,1570,87,1,44,45,227
08059009854,4287,1883,1447,903,40,8,1,0,3471,164,4,62,67,519
08059009855,2159,945,766,412,30,4,2,0,1696,82,6,68,33,274
08059009856,1865,924,560,321,38,7,6,0,1421,191,3,25,17,208
08059009857,2036,949,724,324,29,4,4,0,1580,81,6,65,62,242
08059009858,2899,1314,747,779,43,5,3,0,2380,107,1,25,50,336
08059009901,1507,672,590,216,22,4,2,0,1205,53,4,26,30,189
08059010001,2288,1038,831,361,37,13,1,0,1805,126,5,52,40,260
08059010100,3110,1600,820,618,45,10,8,0,2423,234,8,41,46,358
08059010205,1998,834,493,650,15,3,2,0,1625,105,1,35,14,218
08059010206,3018,1320,880,770,35,3,3,0,2266,314,3,53,60,322
08059010208,4048,1804,1241,941,40,9,4,0,2801,629,9,110,80,419
08059010209,4556,2025,1468,965,56,12,13,0,3196,713,11,132,71,433
08059010210,2837,1226,788,772,33,8,4,0,2139,299,2,55,55,287
08059010211,2207,939,705,519,31,3,4,0,1665,277,3,39,33,190
08059010212,3071,1421,972,613,40,4,6,0,2247,417,8,48,41,310
08059010213,3327,1494,1143,635,34,4,8,0,2239,626,2,54,61,345
08059010303,4046,1712,1162,1122,35,2,1,0,3197,312,7,44,53,433
08059010304,2055,925,633,470,17,1,3,0,1597,173,3,32,31,219
08059010305,2408,1106,850,391,35,12,6,0,1804,285,5,40,35,239
08059010306,1969,876,564,488,29,5,2,0,1526,161,2,34,26,220
08059010307,2997,1297,979,668,30,9,4,0,2159,405,7,42,85,299
08059010308,5124,2419,1476,1127,71,11,7,0,3934,428,4,92,70,596
08059010402,3645,1702,1206,639,65,14,8,0,2653,537,6,46,51,352
08059010403,3380,1516,1154,612,52,13,11,0,2339,619,6,59,40,317
08059010405,1694,763,646,244,23,5,7,0,1209,242,3,28,36,176
08059010406,1231,605,413,190,13,2,4,0,770,306,2,21,14,118
08059010502,3993,1703,1478,749,44,9,2,0,2882,532,11,70,46,452
08059010503,3471,1485,1127,806,30,8,5,0,2696,305,8,51,33,378
08059010504,2447,1021,835,567,21,0,2,0,1959,134,0,45,33,276
08059010603,2699,1190,1078,387,27,5,2,0,1901,435,13,36,48,266
08059010604,1735,773,634,295,21,3,3,0,1176,341,2,38,13,165
08059010701,3139,1296,1275,511,30,12,5,0,2280,410,13,60,45,331
08059010702,3107,1350,1335,364,33,10,9,0,2018,687,9,39,42,312
08059010801,2051,795,722,505,23,2,1,0,1622,131,4,40,30,224
08059010901,3677,1707,1102,775,68,8,4,0,2795,359,13,72,61,377
08059010902,1726,810,612,270,20,5,3,0,1182,259,11,40,28,206
08059011000,3881,1620,1471,711,53,12,7,0,2828,480,16,79,51,427
08059011101,2493,1113,831,495,31,10,5,0,1791,354,10,45,26,267
08059011102,1780,794,687,243,29,9,6,0,1147,387,20,24,26,176
08059011202,3420,1442,1111,805,41,8,4,0,2541,440,4,35,49,351
08059011300,2282,979,1017,241,30,8,2,0,1654,323,4,28,22,251
08059011401,1470,664,613,159,19,6,5,0,907,335,10,36,31,151
08059011402,2335,1040,959,280,27,8,10,0,1488,522,18,40,44,223
08059011551,2322,1022,842,399,35,9,6,0,1624,390,19,36,38,215
08059011552,1754,817,666,216,24,12,7,0,1061,438,13,32,30,180
08059011601,2071,916,762,348,19,7,11,0,1208,572,7,62,26,196
08059011602,2537,1132,940,405,31,7,8,0,1486,720,3,71,25,232
08059011701,3610,1475,1269,810,35,6,8,0,2592,507,5,112,81,313
08059011702,4015,1699,1396,833,45,13,15,0,2701,714,3,163,56,378
08059011708,3205,1437,986,724,37,12,3,0,2400,397,1,34,54,319
08059011709,2439,1086,745,563,23,8,1,0,1777,289,7,78,36,252
08059011710,2836,1270,920,589,38,5,2,0,2060,384,8,71,47,266
08059011711,3198,1442,1011,688,38,9,6,0,2369,358,9,73,63,326
08059011712,3302,1427,994,828,38,5,4,0,2582,252,5,60,61,342
08059011720,4060,1827,1183,990,43,6,6,0,3076,245,9,151,108,471
08059011721,2089,916,705,429,29,5,2,0,1627,107,1,73,42,239
08059011723,2278,1077,729,422,37,8,0,0,1720,242,5,47,41,223
08059011724,5527,2513,1558,1397,51,2,2,0,4307,287,6,214,125,588
08059011725,1343,613,378,329,18,2,2,0,1084,100,0,20,18,121
08059011726,4645,2070,1188,1346,32,4,1,0,3511,319,5,227,79,504
08059011727,3039,1264,953,778,37,1,3,0,2258,341,2,71,66,301
08059011728,2045,844,612,553,22,6,4,0,1545,221,5,64,31,179
08059011729,2727,1243,917,506,40,8,6,0,1929,438,12,44,36,268
08059011730,2341,1051,768,476,28,7,6,0,1654,379,12,66,27,203
08059011731,3024,1386,872,692,50,12,4,0,2188,309,9,136,56,326
08059011732,2838,1405,936,403,60,16,5,0,2089,337,20,40,51,301
08059011733,1526,692,507,275,32,7,4,0,1134,146,8,35,23,180
08059011803,3303,1426,1277,524,45,9,10,0,1787,1022,12,180,52,250
08059011804,2896,1192,1044,607,27,5,9,0,1777,675,4,162,38,240
08059011806,3206,1357,1189,584,43,3,8,0,1921,878,9,106,35,257
08059011807,1561,703,569,254,23,6,3,0,1069,248,8,57,37,142
08059011808,1408,711,515,141,29,9,3,0,890,296,10,21,21,170
08059011904,1966,868,619,433,28,3,3,0,1389,303,8,69,29,168
08059011951,2942,1214,1020,667,23,7,7,0,1933,456,8,206,55,284
08059012022,4429,1947,1000,1417,52,2,2,0,3475,276,3,98,80,497
08059012023,2591,1116,624,806,35,4,2,0,2004,188,5,88,54,252
08059012024,3900,1694,890,1277,28,6,2,0,3182,191,3,76,71,377
08059012026,2686,1219,816,610,28,7,1,0,2266,74,1,32,50,263
08059012027,2379,1073,624,636,36,6,0,0,1976,82,1,21,40,259
08059012030,3105,1380,917,757,31,14,3,0,2580,95,1,36,46,347
08059012031,2966,1350,769,785,45,9,1,0,2447,109,5,26,42,337
08059012032,2176,917,537,682,28,5,2,0,1804,81,1,31,30,229
08059012033,2357,1055,518,733,32,10,2,0,1976,97,0,19,27,238
08059012034,3438,1397,674,1326,34,4,0,0,2774,86,8,67,47,456
08059012035,4212,1825,1036,1301,37,5,3,0,3488,146,2,75,38,463
08059012036,2957,1251,663,1004,26,8,1,0,2387,142,4,61,65,298
08059012037,2835,1316,659,807,42,4,1,0,2350,87,4,24,49,321
08059012038,2615,1216,699,654,29,7,4,0,1999,270,4,55,32,255
08059012039,3741,1759,948,945,60,10,5,0,2882,358,4,75,62,360
08059012041,4208,1837,1128,1181,37,8,7,0,3109,401,7,208,65,418
08059012042,2936,1233,779,876,25,8,6,0,2173,312,2,92,38,319
08059012043,4382,1806,1155,1352,41,9,3,0,3398,357,3,99,69,456
08059012044,3177,1410,777,936,40,4,5,0,2413,289,4,72,60,339
08059012045,4372,1913,1037,1360,45,7,2,0,3315,341,6,151,94,465
08059012046,1656,724,412,490,20,1,3,0,1246,205,3,27,26,149
08059012047,2848,1302,701,779,49,4,5,0,2132,313,7,34,49,313
08059012048,1991,802,488,682,15,3,0,0,1577,163,3,36,24,188
08059012049,2893,1256,631,960,33,1,5,0,2248,182,2,102,47,312
08059012050,2919,1251,759,867,31,2,7,0,2087,250,5,214,58,305
08059012051,2797,1100,621,1043,26,3,2,0,2308,141,7,50,36,255
08059012052,4043,1830,943,1198,50,9,5,0,3115,375,7,71,49,426
08059012053,2939,1319,662,901,37,3,2,0,2316,237,4,49,30,303
08059012054,3202,1325,786,1056,31,1,2,0,2501,219,3,99,51,329
08059012055,2878,1229,648,960,28,6,1,0,2252,209,5,46,51,315
08059012057,4306,1875,984,1373,49,8,3,0,3320,336,7,110,60,473
08059012058,3169,1401,738,969,44,8,1,0,2624,90,1,40,38,376
08059012059,2415,1066,447,878,21,2,0,0,1896,196,5,46,37,235
08059012060,2333,1079,576,629,30,10,0,0,1803,225,3,44,46,212
08059015800,3136,1427,1062,586,35,11,5,0,2273,351,10,62,63,377
08059015900,2120,959,637,473,25,9,6,0,1422,351,11,94,31,211
08059060300,3248,1515,943,744,28,8,4,0,2247,317,4,236,69,375
08059060400,2963,1289,970,662,29,4,4,0,2110,338,12,157,50,296
08059060501,7679,3469,2150,1948,76,13,8,0,5797,529,13,266,159,915
08059980000,3,3,0,0,0,0,0,0,3,0,0,0,0,0
08059980400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08059980700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08059980800,3,1,2,0,0,0,0,0,0,1,0,0,0,2
08061960100,974,291,93,580,8,0,0,0,836,32,0,6,1,99
08117000101,773,381,263,110,13,6,0,0,599,52,0,9,12,101
08117000102,3366,1589,998,705,52,8,5,0,2578,221,38,46,60,423
08117000103,891,435,259,179,13,2,1,0,715,47,1,6,15,107
08117000201,1049,589,278,165,12,2,1,0,826,76,0,16,21,110
08117000202,1144,598,335,180,21,6,3,0,843,140,2,17,22,120
08117000203,2762,1392,807,509,37,9,2,0,2267,106,4,27,32,326
08117000301,1495,714,450,295,23,8,3,0,1198,56,0,24,23,194
08117000302,1263,628,429,182,15,6,2,0,1023,48,2,16,5,169
08117000403,1170,576,375,202,13,2,0,0,952,40,1,19,14,144
08117000404,1391,652,417,298,17,4,2,0,1113,52,0,20,18,188
08117000405,3314,1675,1096,467,43,18,5,0,2654,117,4,38,53,448
08117000406,1847,981,541,300,16,6,2,0,1471,78,1,25,38,234
08025969601,731,230,129,357,5,3,1,0,543,114,1,2,9,62
08025969602,1338,431,279,596,17,5,4,0,943,252,0,13,13,117
08109977600,2679,1142,925,552,31,10,7,0,2106,248,3,34,38,250
08109977700,1259,431,565,240,14,2,4,0,450,744,0,1,7,57
