GEOID20,total_reg,party_npp,party_dem,party_rep,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
09011693700,2396,1125,724,506,4,2,0,0,1814,182,26,52,76,246
09011695201,3469,1633,1006,777,4,2,0,0,2763,172,42,51,64,377
09011695202,3968,1880,1091,927,14,3,0,0,3081,231,42,59,97,458
09011696100,2782,1283,963,450,17,3,0,0,2091,290,102,25,32,242
09011696200,3253,1410,1076,701,6,2,0,0,2480,227,31,107,83,325
09011696300,1886,734,730,371,10,1,0,0,1472,115,9,36,38,216
09011696401,2709,1384,926,354,11,3,0,0,1597,530,245,39,48,250
09011696500,1995,890,779,289,8,1,1,0,1403,197,110,38,41,206
09011696600,2292,1036,834,387,7,1,0,0,1510,257,54,189,55,227
09011696701,2812,1372,998,365,8,7,0,0,1672,435,188,199,81,237
09011696800,1759,904,638,185,8,1,0,0,927,395,214,67,29,127
09011697000,2373,1147,796,358,16,4,1,0,1524,347,155,104,44,199
09011700100,3513,1564,891,977,9,3,0,0,2937,130,15,53,50,328
09011701100,5226,2273,1433,1350,17,5,0,0,4124,301,93,87,79,542
09011701200,4808,2063,1355,1228,11,4,0,0,3804,310,52,79,76,487
09011702100,3065,1409,954,657,11,2,0,0,2424,201,42,73,57,268
09011702300,1100,522,334,222,3,2,0,0,818,114,36,28,15,89
09011702400,1985,926,649,370,3,3,0,0,1489,193,41,50,32,180
09011702500,2174,1094,775,276,2,2,0,0,1331,438,171,34,43,157
09011702600,948,368,359,208,1,0,0,0,785,39,2,13,13,96
09011702700,2717,1277,892,505,3,1,1,0,1987,256,51,51,59,313
09011702800,2464,1181,798,435,9,4,0,0,1770,253,89,71,46,235
09011702900,1966,796,683,460,3,0,0,0,1656,51,5,16,46,192
09011703000,3118,1240,1175,646,6,0,0,0,2575,81,2,33,54,373
09011705101,3279,1583,1068,587,4,1,0,0,2703,164,4,62,42,304
09011705102,3026,1455,921,588,12,0,0,0,2470,168,13,38,47,290
09011705200,2943,1109,1275,514,8,3,0,0,2470,108,1,33,43,288
09011705300,2738,1111,1026,554,3,5,0,0,2257,83,7,48,46,297
09011705400,2466,1067,753,602,4,2,0,0,2074,80,3,35,41,233
09011707100,4120,1894,1008,1150,8,6,0,0,3510,126,13,58,64,349
09011708100,1734,735,416,539,5,0,0,0,1460,53,1,14,26,180
09011709100,4473,1892,1258,1231,18,1,0,0,3785,141,7,37,103,400
09011709200,3340,1579,991,698,7,2,0,0,2643,186,35,83,74,319
09011710100,2996,1363,856,728,8,0,0,0,2505,110,7,28,43,303
09011711100,1955,869,595,447,13,2,0,0,1555,92,11,27,30,240
09011712100,1443,632,369,410,4,1,0,0,1213,35,1,6,25,163
09011713100,1930,839,616,419,5,1,0,0,1599,61,5,17,45,203
09011714101,2550,1160,837,501,5,2,0,0,2069,123,10,33,38,277
09011714103,5618,2531,1624,1362,15,1,2,0,4543,187,20,74,127,667
09011714104,3650,1628,1095,841,14,0,1,0,2962,169,13,48,92,366
09011715100,3035,1361,862,762,8,2,0,0,2423,131,13,64,75,329
09011716101,3160,1424,1016,680,2,1,0,0,2514,127,5,175,77,262
09011716102,4221,1916,1307,941,8,2,0,0,3111,185,9,309,174,433
09011870100,5244,2309,1358,1479,17,6,0,0,4291,179,7,20,87,660
09011870200,2162,1037,621,455,12,2,0,0,1562,235,65,61,47,192
09011870300,2488,1088,1151,220,8,4,0,0,1195,807,185,40,55,206
09011870501,2673,1364,743,518,4,4,1,0,1882,232,26,211,39,283
09011870502,1239,586,368,259,0,2,0,0,952,98,21,21,28,119
09011870701,1601,649,583,351,4,0,0,0,1282,67,2,38,36,176
09011870703,1415,573,503,322,2,0,0,0,1145,42,0,25,25,178
09011870704,3330,1345,1175,761,7,3,0,0,2813,94,10,40,53,320
09011980000,7,7,0,0,0,0,0,0,4,1,0,0,0,2
09011990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09015800300,2215,1068,905,215,3,6,0,0,1019,920,32,17,51,176
09015800400,2252,1011,909,289,6,11,0,0,1222,787,30,26,33,154
09015800501,2152,993,739,383,5,0,0,0,1348,565,14,19,31,175
09015800502,2300,966,813,477,2,6,1,0,1796,269,6,5,25,199
09015800600,1797,942,676,154,1,6,0,0,633,988,35,7,17,117
09015800700,1785,779,792,182,3,11,0,0,962,580,12,33,36,162
09015815000,1592,617,457,492,3,0,0,0,1320,81,2,10,29,150
09015820000,1396,594,414,355,5,1,0,0,1170,55,7,9,24,131
09015825000,1095,493,297,287,2,1,0,0,929,27,1,6,21,111
09015830100,3022,1269,1004,704,14,6,0,0,2423,96,11,44,97,351
09015900100,3555,1806,830,855,3,0,0,0,3073,59,3,20,58,342
09015900200,2907,1492,745,603,7,3,0,0,2479,105,10,13,38,262
09015901101,1912,758,514,588,11,4,0,0,1679,33,2,18,24,156
09015901102,4092,1735,1072,1181,3,5,0,0,3547,100,2,25,45,373
09015902200,1286,510,317,440,5,0,0,0,1067,36,2,4,20,157
09015902500,3016,1261,947,753,8,1,0,0,2559,85,2,33,55,282
09015903101,2244,1105,682,411,5,0,0,0,1898,100,8,7,35,196
09015903102,2151,1082,587,429,6,1,0,0,1781,94,7,22,47,200
09015903200,1732,814,463,422,4,1,0,0,1482,38,3,19,29,161
09015904101,3187,1625,707,781,9,2,0,0,2733,100,9,29,35,281
09015904102,2083,1144,431,467,4,1,0,0,1793,57,3,17,31,182
09015904400,2549,1262,654,562,10,2,0,0,2153,87,15,34,44,216
09015904500,3634,1882,893,772,14,1,0,0,2922,221,20,48,52,371
09015905101,3184,1525,839,744,6,2,0,0,2647,127,6,22,50,332
09015905102,2515,1240,580,649,5,0,0,0,2101,58,4,21,36,295
09015906100,3737,1723,809,1128,12,5,2,0,3144,117,15,19,79,363
09015907100,2453,1118,710,582,2,0,0,0,2099,87,7,10,37,213
09015907200,3240,1533,884,753,7,4,0,0,2731,128,9,28,47,297
09015907300,3620,1633,1045,878,8,4,0,0,3041,129,13,26,52,359
09015908100,2522,1373,425,666,12,2,0,0,2122,69,2,15,46,268
09013526101,3326,1492,979,806,4,3,0,0,2743,107,12,24,76,364
09013526102,4055,1834,1167,999,9,1,0,0,3339,147,7,34,84,444
09013528100,2338,901,732,665,5,2,0,0,1919,67,6,11,34,301
09013529100,3681,1534,1116,966,5,4,0,0,3067,144,10,35,81,344
09013530100,1467,699,479,258,3,2,0,0,1147,106,11,27,34,142
09013530200,3315,1597,1150,498,9,5,0,0,2358,419,147,51,92,248
09013530301,3360,1635,1091,556,12,1,0,0,2411,324,94,66,133,332
09013530302,4346,1964,1365,915,2,2,0,0,3319,222,59,119,123,504
09013530400,2458,1136,842,427,5,1,0,0,1766,206,56,74,71,285
09013530500,2291,1036,688,526,4,1,0,0,1782,118,20,38,73,260
09013530600,2118,949,658,469,7,3,0,0,1692,107,10,24,57,228
09013533102,4122,1906,1153,977,10,3,0,0,3311,150,16,55,97,493
09013533103,3015,1384,831,741,6,2,0,0,2428,119,7,52,64,345
09013533104,3703,1724,1009,904,10,3,0,0,2998,120,5,57,113,410
09013535101,3921,1814,1003,1027,8,2,0,0,3057,138,12,113,85,516
09013535102,2988,1403,690,834,2,0,0,0,2448,102,5,38,41,354
09013535200,4585,2191,1136,1167,8,4,0,0,3653,146,25,157,89,515
09013538100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09013538201,3632,1689,753,1125,4,0,0,0,3010,95,9,42,63,413
09013538202,2960,1254,665,978,5,1,0,0,2480,101,3,31,53,292
09013840100,3794,1671,1164,882,12,4,10,0,3029,151,3,64,93,454
09013850100,4247,1965,1199,1017,13,4,0,0,3538,147,9,26,88,439
09013850200,4965,2247,1439,1179,19,9,0,0,4113,190,10,37,97,518
09013860100,4106,1646,1283,1049,11,5,0,0,3362,178,7,25,68,466
09013881100,3391,1247,1680,417,5,3,0,0,2621,159,24,110,89,388
09013881200,2213,1150,841,195,2,2,0,0,1199,234,9,221,106,444
09013881300,2131,844,927,322,5,3,0,0,1514,124,18,107,93,275
09013881500,3629,1444,1623,484,11,7,0,0,2599,248,35,203,121,423
09013890100,2549,1165,804,507,11,4,2,0,2090,127,8,24,46,254
09013890202,3429,1510,963,894,9,3,1,0,2796,110,5,16,69,433
09013890203,641,259,144,222,1,1,0,0,536,16,1,3,16,69
09013890204,2085,908,653,489,1,0,4,0,1729,62,4,17,46,227
