GEOID20,total_reg,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
47093006208,2892,1198,1285,409,0,0,2596,59,21,11,15,190
47093006301,2024,848,924,252,0,0,1881,21,4,5,13,100
47093006302,1645,703,719,223,0,0,1509,7,6,7,5,111
47093006401,2406,1112,966,328,0,0,2164,56,20,7,15,144
47093006402,3053,1241,1432,380,0,0,2837,34,10,12,14,146
47093006403,1956,817,927,212,0,0,1798,36,12,8,5,97
47093006501,1952,782,916,254,0,0,1793,26,6,7,7,113
47093006502,1869,888,734,247,0,0,1713,35,28,10,2,81
47093006600,1943,740,276,927,0,0,1665,34,73,7,16,148
47093006700,1504,695,115,694,0,0,660,41,714,3,9,77
47093006800,2051,1260,133,658,0,0,659,35,1250,10,12,85
47093006901,1004,698,86,220,0,0,784,39,16,46,20,99
47093006902,671,459,39,173,0,0,507,23,38,17,12,74
47093006903,747,495,55,197,0,0,584,38,6,22,21,76
47093007000,1017,604,84,329,0,0,397,23,554,5,4,34
47093007100,2989,715,1157,1117,0,0,2601,42,13,35,52,246
47005963000,2170,997,752,421,0,0,1960,23,2,3,8,174
47005963100,1860,774,683,403,0,0,1681,25,26,8,8,112
47005963200,1203,568,404,231,0,0,1106,18,14,3,6,56
47005963300,2120,914,677,529,0,0,1890,29,70,15,4,112
47005963400,2465,996,887,582,0,0,2266,31,24,5,7,132
47053966100,1473,544,705,224,0,0,1225,10,181,4,2,51
47053966200,2063,905,832,326,0,0,1690,22,256,6,7,82
47053966300,1500,695,611,194,0,0,1340,24,59,12,3,62
47053966400,2992,1420,1176,396,0,0,2558,41,235,18,12,128
47053966501,1479,743,436,300,0,0,993,20,398,8,3,57
47053966502,2156,1153,669,334,0,0,1598,40,425,15,4,74
47053966600,986,495,372,119,0,0,824,13,97,4,3,45
47053966701,1423,615,382,426,0,0,875,25,473,2,5,43
47053966702,1700,666,671,363,0,0,1367,15,244,2,9,63
47053966800,738,268,330,140,0,0,651,9,49,0,2,27
47053966900,1304,715,124,465,0,0,282,24,957,7,1,33
47053967001,2382,1001,997,384,0,0,1799,32,437,9,6,99
47053967002,1903,1000,550,353,0,0,1202,31,563,9,5,93
47053967100,4555,2199,1979,377,0,0,4093,73,114,25,18,232
47053967300,678,195,396,87,0,0,635,7,1,0,1,34
47053967400,1922,738,921,263,0,0,1744,17,65,6,7,83
47053980100,4,2,2,0,0,0,3,0,1,0,0,0
47051960100,2014,733,783,498,0,0,1738,36,102,4,17,117
47051960201,4172,1490,2024,658,0,0,3753,70,23,17,31,278
47051960202,3333,1380,1395,558,0,0,2946,53,62,13,14,245
47051960300,1926,715,876,335,0,0,1688,37,54,14,7,126
47051960401,1974,849,714,411,0,0,1661,50,109,15,10,129
47051960402,2840,1047,1268,525,0,0,2487,39,86,32,28,168
47051960500,2214,868,830,516,0,0,1705,60,282,22,9,136
47051960600,3134,1137,1394,603,0,0,2711,57,170,15,13,168
47051960700,1833,566,407,860,0,0,1575,53,30,14,12,149
47051960800,1590,666,649,275,0,0,1443,25,32,4,6,80
47127930100,2871,977,1526,368,0,0,2632,31,18,9,7,174
47127930200,1797,607,900,290,0,0,1576,23,59,11,12,116
47029920100,2326,874,1270,182,0,0,2160,35,2,9,8,112
47029920200,3095,1346,1433,316,0,0,2775,57,70,8,14,171
47029920300,2565,924,1425,216,0,0,2300,37,29,36,7,156
47029920400,1225,426,667,132,0,0,1147,5,1,2,4,66
47029920501,3544,1699,1516,329,0,0,3140,62,81,16,19,226
47029920502,3252,1163,1819,270,0,0,3037,28,8,12,17,150
47029920600,2552,931,1318,303,0,0,2283,37,98,19,4,111
47029920700,2735,1134,1290,311,0,0,2510,56,3,4,12,150
47029980100,3,1,2,0,0,0,2,0,0,0,0,1
47083120100,1827,581,758,488,0,0,1617,31,41,11,5,122
47083120200,1292,390,501,401,0,0,1149,12,53,4,3,71
47083120300,1716,471,786,459,0,0,1576,16,7,4,8,105
47099960100,2769,1162,1106,501,0,0,2551,45,9,8,9,147
47099960200,1444,467,776,201,0,0,1321,34,4,4,5,76
47099960300,2289,832,1085,372,0,0,2092,31,15,12,10,129
47099960401,3372,1104,1706,562,0,0,3111,60,25,27,11,138
47099960402,2455,905,1175,375,0,0,2257,27,13,10,3,145
47099960501,2045,948,716,381,0,0,1742,42,113,6,4,138
47099960502,2518,933,1215,370,0,0,2309,41,36,6,8,118
47099960600,1266,473,512,281,0,0,1169,18,13,4,3,59
47099960700,2336,769,930,637,0,0,2112,31,5,6,9,173
47099960800,2228,771,1156,301,0,0,2085,26,5,8,13,91
47099960900,1090,392,486,212,0,0,1017,20,3,0,2,48
47115050101,2326,831,1006,489,0,0,2132,24,9,7,19,135
47115050102,3340,1294,1307,739,0,0,3110,33,25,7,11,154
47115050201,2879,1146,1041,692,0,0,2553,30,57,12,13,214
47115050203,1472,634,552,286,0,0,1360,12,16,3,1,80
47115050204,2463,918,916,629,0,0,2128,44,127,14,7,143
47115050301,3330,1291,1000,1039,0,0,2792,38,310,26,10,154
47115050302,2208,812,861,535,0,0,1973,24,9,9,11,182
47023970101,1622,678,784,160,0,0,1417,36,66,5,7,91
47023970102,2142,922,950,270,0,0,1841,25,135,6,10,125
47023970200,2659,1226,1010,423,0,0,2019,34,437,21,17,131
47023970301,1039,421,498,120,0,0,924,11,52,0,3,49
47023970302,2488,966,1285,237,0,0,2190,44,100,5,16,133
47085130100,3557,1600,1216,741,0,0,3216,39,10,4,16,272
47085130200,1360,543,499,318,0,0,1221,25,14,7,3,90
47085130300,3420,1384,1090,946,0,0,2963,51,189,14,5,198
47085130400,1691,632,604,455,0,0,1526,16,7,20,10,112
47085130500,1920,692,707,521,0,0,1748,16,21,8,11,116
47163040200,1287,737,285,265,0,0,906,19,278,9,5,70
47163040300,1480,786,474,220,0,0,1334,33,35,10,6,62
47163040500,1960,1159,561,240,0,0,1774,38,37,14,15,82
47163040600,1974,1174,537,263,0,0,1729,57,51,15,7,115
47163040700,1847,601,967,279,0,0,1688,22,14,11,13,99
47163040800,1873,1009,612,252,0,0,1686,33,27,9,13,105
47163040900,2616,1192,1120,304,0,0,2332,49,37,32,14,152
47163041000,3138,1269,1470,399,0,0,2891,37,14,26,17,153
47163041100,1651,783,633,235,0,0,1512,19,21,7,8,84
47163041200,4589,1764,2275,550,0,0,4171,62,24,30,24,278
47163041300,3020,1337,1411,272,0,0,2786,43,6,13,17,155
47163041400,2980,1387,1251,342,0,0,2786,26,14,10,10,134
47163041500,2062,690,1067,305,0,0,1893,26,14,7,12,110
47163041600,1540,767,598,175,0,0,1407,17,14,5,11,86
47163041700,1795,937,652,206,0,0,1663,20,12,7,5,88
47163041800,2404,1366,767,271,0,0,2144,40,38,17,16,149
47163041900,1878,869,808,201,0,0,1749,20,7,7,8,87
47163042000,1894,924,770,200,0,0,1768,20,4,4,14,84
47163042100,3422,1518,1511,393,0,0,3063,54,20,80,31,174
47163042200,2069,922,898,249,0,0,1910,11,9,12,4,123
47163042300,4751,1880,2368,503,0,0,4375,27,13,24,28,284
47163042400,2062,1015,812,235,0,0,1898,12,7,16,7,122
47163042500,2152,1036,847,269,0,0,1964,22,14,18,8,126
47163042600,2573,1223,1018,332,0,0,2345,35,29,16,11,137
47163042702,1447,683,583,181,0,0,1319,10,9,5,8,96
47163042703,1035,600,267,168,0,0,906,21,28,10,6,64
47163042704,1367,808,397,162,0,0,1233,25,15,10,7,77
47163042801,1690,829,606,255,0,0,1552,17,21,6,7,87
47163042802,2185,1219,610,356,0,0,1893,36,94,10,12,140
47163042900,3176,1250,1448,478,0,0,2854,30,29,32,23,208
47163043000,2465,1250,905,310,0,0,2262,38,14,13,11,127
47163043100,1686,942,570,174,0,0,1576,17,9,9,9,66
47163043201,2847,1222,1323,302,0,0,2627,33,12,10,8,157
47163043202,2787,1324,1165,298,0,0,2596,24,3,6,17,141
47163043301,4355,1939,1911,505,0,0,3918,82,15,23,20,297
47163043302,3635,1713,1458,464,0,0,3378,41,20,14,11,171
47163043401,3459,1416,1679,364,0,0,3179,42,9,8,12,209
47163043402,2541,1161,1068,312,0,0,2372,34,4,9,7,115
47163043500,2551,1051,1245,255,0,0,2388,29,4,13,10,107
47163043600,3281,1470,1442,369,0,0,2999,33,11,16,22,200
47123925001,3189,1160,1582,447,0,0,2833,33,3,11,27,282
47123925002,2505,1005,1230,270,0,0,2239,73,2,4,11,176
47123925101,2627,1267,1048,312,0,0,2363,58,26,10,9,161
47123925102,2254,1120,868,266,0,0,1923,121,24,9,14,163
47123925200,2838,1251,1074,513,0,0,2305,60,255,40,22,156
47123925301,2183,956,952,275,0,0,1921,49,8,9,14,182
47123925302,2273,889,1064,320,0,0,2032,38,27,9,13,154
47123925401,2985,1203,1354,428,0,0,2672,47,18,28,19,201
47123925402,2758,1074,1250,434,0,0,2423,47,80,11,7,190
47123925501,1971,704,1016,251,0,0,1814,21,5,3,5,123
47123925503,2065,712,1139,214,0,0,1882,23,3,5,9,143
47123925504,1527,552,816,159,0,0,1418,14,5,3,4,83
47033961000,1321,494,632,195,0,0,1081,17,141,7,2,73
47033961100,2276,913,992,371,0,0,1732,124,277,10,5,128
47033961200,1079,426,498,155,0,0,951,28,40,6,3,51
47033961300,1141,395,522,224,0,0,899,23,149,7,3,60
47033961400,2091,936,842,313,0,0,1592,131,251,8,11,98
47175925000,1903,692,725,486,0,0,1737,30,2,20,15,99
47175925200,2202,763,815,624,0,0,2049,31,4,9,6,103
47095960100,1759,689,636,434,0,0,1308,18,358,5,8,62
47095960200,1314,505,505,304,0,0,1011,25,195,1,2,80
47031970100,2175,840,1000,335,0,0,1993,40,8,9,5,120
47031970201,1891,854,764,273,0,0,1700,34,14,21,13,109
47031970202,2265,857,1044,364,0,0,2028,47,19,21,9,141
47031970300,1127,428,531,168,0,0,999,19,14,5,4,86
47031970401,1177,401,586,190,0,0,1060,14,7,8,2,86
47031970402,2418,1037,971,410,0,0,2147,81,29,14,8,139
47031970501,637,249,258,130,0,0,542,27,28,3,0,37
47031970502,3061,1282,1228,551,0,0,2614,104,86,44,32,181
47031970600,2798,1228,1111,459,0,0,2470,79,33,34,16,166
47031970700,2556,1038,1115,403,0,0,2348,44,8,9,8,139
47031970801,2411,915,1063,433,0,0,2072,76,52,25,26,160
47031970803,1759,616,881,262,0,0,1561,29,19,13,13,124
47031970804,2364,750,1171,443,0,0,2028,45,56,25,19,191
47031970900,1791,1002,435,354,0,0,1378,58,228,12,4,111
47031971001,551,264,172,115,0,0,450,11,31,13,9,37
47031971002,3362,1339,1358,665,0,0,2906,91,104,26,21,214
47031980100,0,0,0,0,0,0,0,0,0,0,0,0
47045964001,2300,944,1009,347,0,0,1944,49,171,6,13,117
47045964002,1518,651,692,175,0,0,1376,21,27,4,5,85
47045964200,3593,1460,1566,567,0,0,2795,76,468,43,24,187
47045964300,2488,1317,779,392,0,0,2012,48,296,4,20,108
47045964401,1557,795,438,324,0,0,979,20,479,8,1,70
47045964402,1078,585,168,325,0,0,443,11,579,4,5,36
47045964500,1412,530,717,165,0,0,1292,20,26,1,5,68
47045964600,1435,587,648,200,0,0,1293,12,52,6,8,64
47045964800,1775,689,844,242,0,0,1592,18,83,5,5,72
47045964900,3335,1328,1656,351,0,0,3046,28,81,15,11,154
47129110100,1917,738,895,284,0,0,1795,15,3,6,10,88
47129110200,2026,716,1023,287,0,0,1888,15,4,4,9,106
47129110300,1996,699,921,376,0,0,1815,28,3,3,8,139
47129110400,2253,742,1014,497,0,0,2114,24,7,2,15,91
47129110500,2789,1008,1381,400,0,0,2602,29,5,4,8,141
47065000400,1663,895,20,748,0,0,114,17,1517,2,4,9
47065000600,2619,930,734,955,0,0,2227,50,36,28,47,231
47065000700,3050,1169,867,1014,0,0,2599,62,85,36,32,236
47065000800,1363,655,224,484,0,0,915,37,275,21,22,93
47065001100,1014,470,68,476,0,0,355,40,545,10,10,54
47065001200,1588,814,78,696,0,0,235,19,1301,3,4,26
47065001300,1077,563,133,381,0,0,440,35,540,5,8,49
47065001400,1076,483,129,464,0,0,505,46,451,9,6,59
47065001600,1353,743,90,520,0,0,303,21,978,2,6,43
47065001800,1914,730,381,803,0,0,1305,35,398,17,18,141
47065001900,2152,1295,61,796,0,0,268,30,1813,4,6,31
47065002000,1513,742,204,567,0,0,921,39,410,21,8,114
47065002300,471,295,53,123,0,0,245,24,177,3,2,20
47065002400,1282,721,242,319,0,0,803,73,308,4,1,93
47065002500,1741,961,271,509,0,0,748,65,821,6,21,80
47065002600,838,476,98,264,0,0,311,41,448,5,2,31
47065002800,2559,960,606,993,0,0,1826,45,467,19,18,184
47065002900,1551,696,201,654,0,0,660,44,753,10,8,76
47065003000,1268,648,175,445,0,0,597,65,531,17,4,54
47065003100,1263,651,263,349,0,0,955,40,134,22,16,96
47065003200,2063,908,129,1026,0,0,292,18,1676,11,8,58
47065003300,4267,1798,314,2155,0,0,826,59,3261,18,5,98
47065003400,2146,1191,416,539,0,0,1267,141,565,26,22,125
47065010101,4240,1820,1834,586,0,0,3745,71,110,30,25,259
47065010103,2596,1143,1145,308,0,0,2361,50,32,11,23,119
47065010104,2608,1119,1217,272,0,0,2383,45,23,13,10,134
47065010201,2901,1090,1445,366,0,0,2658,29,11,8,11,184
47065010202,2924,1192,1349,383,0,0,2634,41,105,0,16,128
47065010303,2063,925,836,302,0,0,1875,28,32,4,11,113
47065010304,3651,1509,1627,515,0,0,3356,38,27,8,28,194
47065010305,2281,991,987,303,0,0,2116,23,9,9,11,113
47065010306,2253,1019,876,358,0,0,2057,50,24,2,7,113
47065010308,1826,723,824,279,0,0,1668,17,8,13,5,115
47065010309,1667,751,680,236,0,0,1521,20,8,8,8,102
47065010411,4811,1786,2196,829,0,0,4180,92,94,65,57,323
47065010412,3233,1352,1349,532,0,0,2909,47,65,14,26,172
47065010413,2895,1066,1349,480,0,0,2587,49,37,37,20,165
47065010431,5063,2074,1970,1019,0,0,4224,148,186,97,87,321
47065010432,5213,1920,2187,1106,0,0,4463,102,81,95,69,403
47065010433,3017,1331,918,768,0,0,2347,99,302,47,23,199
47065010434,1707,594,838,275,0,0,1554,16,12,7,13,105
47065010435,3454,1507,1200,747,0,0,2897,106,148,43,28,232
47065010501,4110,1713,1323,1074,0,0,3386,100,268,56,24,276
47065010502,2220,802,741,677,0,0,1853,38,68,45,25,191
47065010600,1822,766,577,479,0,0,1615,36,55,6,11,99
47065010700,2307,1078,564,665,0,0,1911,62,104,22,53,155
47065010800,2511,1211,577,723,0,0,2070,67,169,18,15,172
47065010901,1391,725,332,334,0,0,1203,32,24,13,20,99
47065010902,545,219,173,153,0,0,478,18,6,7,7,29
47065010904,1563,790,409,364,0,0,1274,27,95,26,19,122
47065010905,2532,1118,803,611,0,0,2175,49,103,24,31,150
47065011001,1349,515,648,186,0,0,1240,14,6,1,6,82
47065011003,2747,906,1270,571,0,0,2448,59,9,16,20,195
47065011004,3120,985,1462,673,0,0,2742,56,12,20,33,257
47065011100,4913,1275,2373,1265,0,0,4337,68,8,35,50,415
47065011203,3784,1810,1480,494,0,0,2995,266,87,80,61,295
47065011204,3820,1756,1565,499,0,0,3222,184,60,40,42,272
47065011205,5942,2492,2628,822,0,0,5012,138,162,112,65,453
47065011206,2930,1449,1074,407,0,0,2337,164,111,24,55,239
47065011311,4475,2148,1425,902,0,0,3207,221,555,80,61,351
47065011314,3685,1644,1323,718,0,0,2806,173,374,59,37,236
47065011321,4598,2241,1400,957,0,0,3444,204,371,165,80,334
47065011323,3960,1552,1573,835,0,0,2949,120,474,82,51,284
47065011324,2965,1120,1207,638,0,0,2337,76,193,106,48,205
47065011325,4460,1744,1790,926,0,0,3519,99,328,128,102,284
47065011326,3090,1517,961,612,0,0,2373,94,316,85,44,178
47065011402,3730,1595,421,1714,0,0,958,74,2593,18,9,78
47065011411,2799,1217,607,975,0,0,1519,55,1078,25,16,106
47065011413,5233,2140,1755,1338,0,0,3796,146,899,30,57,305
47065011442,1743,803,593,347,0,0,1362,46,198,23,20,94
47065011444,2257,945,140,1172,0,0,301,21,1899,6,7,23
47065011445,2558,1306,528,724,0,0,1413,76,891,27,31,120
47065011446,2579,1265,712,602,0,0,1950,85,277,58,45,164
47065011447,6236,2961,2199,1076,0,0,5134,266,310,57,61,408
47065011448,2087,1064,511,512,0,0,1374,73,466,45,26,103
47065011449,1645,652,473,520,0,0,1011,37,481,24,11,81
47065011600,3122,1651,858,613,0,0,2568,129,197,23,33,172
47065011700,2778,1183,883,712,0,0,2323,90,185,12,19,149
47065011800,3677,1638,1273,766,0,0,3021,123,272,22,28,211
47065011900,959,464,233,262,0,0,712,19,156,13,3,56
47065012000,1618,413,879,326,0,0,1442,13,18,16,14,115
47065012100,4036,1607,1751,678,0,0,3559,72,77,64,12,252
47065012200,981,588,14,379,0,0,82,8,879,1,3,8
47065012300,2488,1321,242,925,0,0,801,25,1559,16,11,76
47065012400,2344,1455,218,671,0,0,1509,66,527,31,25,186
47065980100,0,0,0,0,0,0,0,0,0,0,0,0
47065980200,3,3,0,0,0,0,3,0,0,0,0,0
47121960100,1988,801,934,253,0,0,1812,21,6,6,11,132
47121960200,2842,995,1339,508,0,0,2621,30,5,13,8,165
47121960300,2597,1086,1207,304,0,0,2369,27,28,7,9,157
47049965000,2244,828,1089,327,0,0,2060,21,3,11,6,143
47049965100,2633,1056,1256,321,0,0,2437,37,5,8,7,139
47049965201,1500,609,709,182,0,0,1397,18,1,1,3,80
47049965202,2147,714,1152,281,0,0,2020,18,1,14,5,89
47049965300,3120,1264,1483,373,0,0,2897,54,5,15,15,134
47069950100,2143,788,944,411,0,0,1733,29,287,15,4,75
47069950200,1754,630,362,762,0,0,664,21,1018,7,5,39
47069950300,2222,692,655,875,0,0,964,37,1143,12,17,49
47069950400,3164,1115,837,1212,0,0,1397,40,1624,8,6,89
47069950500,2453,859,1235,359,0,0,2106,24,153,22,15,133
47069950600,1736,637,422,677,0,0,745,17,925,3,7,39
47025970100,1734,739,820,175,0,0,1644,9,6,6,3,66
47025970200,1594,619,748,227,0,0,1461,15,2,11,8,97
47025970300,2116,919,902,295,0,0,1936,33,16,10,6,115
47025970400,359,185,87,87,0,0,348,0,1,1,0,9
47025970500,1647,637,841,169,0,0,1546,16,1,2,2,80
47025970600,2813,1104,1393,316,0,0,2606,36,1,15,5,150
47025970700,3013,1311,1307,395,0,0,2808,27,12,16,15,135
47025970800,2186,956,936,294,0,0,2032,18,25,11,5,95
47025970900,2378,932,1130,316,0,0,2190,8,23,5,17,135
47133950100,1000,320,455,225,0,0,929,10,1,3,0,57
47133950200,1100,317,457,326,0,0,1049,5,2,4,3,37
47133950301,2631,928,907,796,0,0,2447,22,21,9,6,126
47133950302,1888,619,739,530,0,0,1749,27,7,8,4,93
47133950400,1236,444,443,349,0,0,1166,7,1,1,4,57
47133950501,2538,932,1040,566,0,0,2380,26,8,6,11,107
47133950502,1530,573,598,359,0,0,1423,21,1,9,1,75
47133950600,1488,565,653,270,0,0,1360,23,1,3,3,98
47057500100,2402,988,1102,312,0,0,2220,18,8,8,15,133
47057500200,3052,1330,1414,308,0,0,2799,43,11,14,13,172
47057500301,1879,708,1007,164,0,0,1756,26,12,5,7,73
47057500302,2183,839,1134,210,0,0,1997,44,6,7,6,123
47057500401,1363,622,589,152,0,0,1221,25,2,9,5,101
47057500402,3111,1401,1337,373,0,0,2884,41,4,12,10,160
47061955000,1645,597,666,382,0,0,1520,18,5,5,3,94
47061955100,1037,303,451,283,0,0,948,4,4,6,3,72
47061955200,2459,817,1023,619,0,0,2249,23,3,12,5,167
47061955300,2629,942,1080,607,0,0,2458,28,4,10,5,124
47159975000,2497,750,1330,417,0,0,2284,33,25,10,12,133
47159975100,1704,544,765,395,0,0,1536,20,46,9,7,86
47159975200,3409,1228,1553,628,0,0,3074,71,57,14,8,185
47159975300,1234,410,586,238,0,0,1110,14,19,9,4,78
47159975400,3029,1042,1494,493,0,0,2778,45,28,14,8,156
47041920101,1592,584,718,290,0,0,1427,34,2,7,2,120
47041920102,2534,1041,941,552,0,0,2305,56,13,11,3,146
47041920201,2657,1235,916,506,0,0,2349,75,31,26,7,169
47041920202,1527,648,539,340,0,0,1356,44,27,7,1,92
47041920300,3406,1390,1402,614,0,0,3087,60,37,15,10,197
47131965000,2457,1070,959,428,0,0,2101,21,207,12,5,111
47131965100,1452,532,695,225,0,0,1333,17,28,4,2,68
47131965200,1312,477,637,198,0,0,1237,5,9,0,5,56
47131965300,2171,780,1022,369,0,0,2032,12,7,8,11,101
47131965400,2543,972,1197,374,0,0,2343,42,28,2,7,121
47131965500,1421,690,462,269,0,0,1153,48,139,15,0,66
47131965600,1792,885,472,435,0,0,1035,74,608,5,3,67
47131965700,2658,1012,1197,449,0,0,2225,75,235,11,5,107
47131965800,1092,419,505,168,0,0,991,8,18,0,3,72
47131965900,751,269,367,115,0,0,697,4,23,2,3,22
47135930100,1795,628,863,304,0,0,1646,20,5,3,5,116
47135930201,1572,556,818,198,0,0,1407,14,54,4,2,91
47135930202,1425,504,743,178,0,0,1313,16,12,4,4,76
47063100100,2372,1260,779,333,0,0,1926,164,128,9,13,132
47063100200,2592,1329,869,394,0,0,2178,123,129,21,16,125
47063100300,987,648,218,121,0,0,773,95,70,5,3,41
47063100400,2901,1387,1045,469,0,0,2338,147,249,17,8,142
47063100500,2285,906,1088,291,0,0,2031,38,57,13,12,134
47063100600,4532,1945,2091,496,0,0,4089,94,68,25,11,245
47063100700,3643,1492,1687,464,0,0,3324,73,57,17,17,155
47063100800,1541,800,562,179,0,0,1369,68,18,6,5,75
47063100900,2854,1232,1282,340,0,0,2504,75,34,45,26,170
47063101000,3379,1459,1604,316,0,0,3122,54,18,4,23,158
47063101100,3568,1518,1680,370,0,0,3216,57,27,30,22,216
47063101200,4187,1816,1875,496,0,0,3757,87,40,27,27,249
47097050100,704,290,272,142,0,0,553,4,102,1,2,42
47097050200,2050,805,820,425,0,0,1543,16,403,3,7,78
47097050300,1445,578,557,310,0,0,1127,18,218,5,12,65
47097050400,1704,697,731,276,0,0,1491,21,107,3,7,75
47097050503,1346,505,551,290,0,0,1014,16,252,11,0,53
47097050504,1401,630,421,350,0,0,745,9,577,1,11,58
47097050505,1532,803,149,580,0,0,367,12,1118,3,3,29
47097050506,1230,509,300,421,0,0,593,10,589,4,1,33
47097050600,1166,499,227,440,0,0,472,7,638,4,8,37
47067960500,1652,532,970,150,0,0,1562,11,0,2,6,71
47067960600,2179,881,1110,188,0,0,2019,20,7,7,11,115
47077975000,1726,586,1007,133,0,0,1528,18,81,4,1,94
47077975100,2044,770,1060,214,0,0,1698,28,205,3,3,107
47077975200,3146,1281,1642,223,0,0,2866,54,43,12,7,164
47077975301,1934,732,1045,157,0,0,1680,42,113,5,10,84
47077975302,2581,934,1421,226,0,0,2190,24,189,33,4,141
47077975400,2280,1056,895,329,0,0,1712,32,412,5,10,109
47077975500,2221,843,1219,159,0,0,2060,28,5,7,3,118
47181950100,1587,569,802,216,0,0,1447,22,23,2,12,81
47181950200,3285,1114,1813,358,0,0,3006,45,19,12,15,188
47181950300,2068,701,1204,163,0,0,1921,25,6,9,11,96
47181950400,1915,734,1044,137,0,0,1785,27,5,3,13,82
47143975000,3287,1174,1608,505,0,0,2943,36,38,11,14,245
47143975100,2912,1038,1500,374,0,0,2635,52,37,8,10,170
47143975200,3783,1313,2002,468,0,0,3462,78,10,12,12,209
47143975300,3265,1306,1506,453,0,0,2955,80,19,9,16,186
47143975401,3560,1548,1492,520,0,0,3012,138,116,34,18,242
47143975402,2211,769,1132,310,0,0,1964,50,30,14,6,147
47117955000,5345,2413,2203,729,0,0,4700,147,64,29,50,355
47117955100,3390,1388,1510,492,0,0,2973,75,102,10,23,207
47117955200,3937,1617,1608,712,0,0,3309,94,246,47,15,226
47117955300,1600,831,352,417,0,0,1052,81,381,6,11,69
47117955400,2306,895,984,427,0,0,1944,51,137,17,12,145
47117955500,2720,1046,1297,377,0,0,2459,45,35,17,11,153
47019070100,1174,461,578,135,0,0,1068,10,6,10,3,77
47019070200,2571,818,1449,304,0,0,2368,36,3,9,12,143
47019070300,3104,1248,1417,439,0,0,2781,41,79,17,8,178
47019070400,1536,652,727,157,0,0,1412,22,10,7,8,77
47019070500,2560,870,1482,208,0,0,2391,22,5,4,17,121
47019070600,1479,542,785,152,0,0,1378,18,3,2,1,77
47019070700,2015,876,922,217,0,0,1836,27,14,9,11,118
47019070800,1645,796,654,195,0,0,1485,24,27,4,9,96
47019070900,1798,824,744,230,0,0,1575,37,23,15,9,139
47019071000,1655,655,804,196,0,0,1551,15,7,7,3,72
47019071100,1010,354,532,124,0,0,905,16,5,2,14,68
47019071200,2099,877,1022,200,0,0,1951,18,12,5,13,100
47019071301,2404,818,1362,224,0,0,2236,31,3,3,11,120
47019071302,2123,722,1234,167,0,0,1984,20,5,5,9,100
47019071400,2002,759,1070,173,0,0,1862,22,1,5,8,104
47019071500,1269,429,723,117,0,0,1170,12,2,1,5,79
47019071600,868,304,483,81,0,0,806,12,1,7,3,39
47019071700,2217,813,1245,159,0,0,2060,14,2,6,18,117
