GEOID20,total_reg,party_npp,party_dem,party_rep,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
39069000100,3065,1152,607,1302,3,1,0,0,2655,48,6,12,7,337
39069000200,2580,879,375,1324,1,0,0,0,2201,78,0,6,13,282
39069000300,3700,1474,740,1481,4,1,0,0,3137,159,8,24,20,352
39069000400,2170,1043,457,667,3,0,0,0,1760,173,1,11,15,210
39069000500,2252,807,367,1075,2,1,0,0,1864,99,0,10,17,262
39069000600,2208,788,388,1031,1,0,0,0,1819,158,4,17,8,202
39069000700,2942,1199,568,1171,3,1,0,0,2384,194,0,10,8,346
39059977100,2378,971,395,1011,1,0,0,0,2179,27,3,6,9,154
39059977200,3042,1110,621,1310,1,0,0,0,2693,20,5,15,42,267
39059977300,1866,897,395,574,0,0,0,0,1633,18,30,16,14,155
39059977400,2268,793,561,913,0,1,0,0,1964,23,57,8,15,201
39059977500,1876,816,436,623,0,1,0,0,1669,28,10,9,11,149
39059977600,1648,792,391,464,0,1,0,0,1426,27,9,10,21,155
39059977700,2518,860,527,1128,2,1,0,0,2240,26,7,14,11,220
39059977800,2445,964,568,912,0,1,0,0,2136,14,2,16,14,263
39059977900,2492,1152,618,721,1,0,0,0,2199,30,12,11,39,201
39059978000,2737,1025,606,1102,1,3,0,0,2394,21,10,13,62,237
39005970101,1583,836,236,510,1,0,0,0,1321,25,5,9,25,198
39005970102,2968,1369,462,1132,4,1,0,0,2550,36,4,22,41,315
39005970200,3117,1400,475,1240,0,2,0,0,2759,28,1,15,25,289
39005970300,2398,1084,383,929,2,0,0,0,2174,34,0,15,13,162
39005970400,1840,990,261,587,1,1,0,0,1643,23,5,12,10,147
39005970500,2489,1175,363,949,1,1,0,0,2166,36,16,11,14,246
39005970600,2854,1152,443,1254,3,2,0,0,2507,39,2,34,17,255
39005970700,3976,1363,638,1970,2,3,0,0,3424,43,5,39,37,428
39005970800,2521,1048,420,1050,1,2,0,0,2156,49,5,21,16,274
39005970900,2978,1207,410,1356,4,1,0,0,2590,42,4,21,16,305
39005971000,3428,1341,547,1538,2,0,0,0,3023,35,8,17,24,321
39005971100,2751,1085,516,1144,3,2,0,0,2435,33,4,16,11,252
39051040100,2019,731,469,812,5,2,0,0,1640,57,0,10,10,302
39051040200,3006,1137,854,1011,2,2,0,0,2490,82,6,10,29,389
39051040300,2912,1056,739,1106,5,6,0,0,2519,77,0,11,13,292
39051040400,2509,1028,605,866,4,6,0,0,2091,122,0,3,24,269
39051040500,2948,1088,591,1251,9,9,0,0,2504,71,0,9,19,345
39051040600,2948,1058,445,1441,3,1,0,0,2463,163,3,8,23,288
39051040701,1694,728,299,661,3,3,0,0,1353,173,4,10,8,146
39051040702,3004,1230,536,1232,3,3,0,0,2347,300,4,11,29,313
39051040800,2987,1233,411,1337,4,2,0,0,2505,159,1,12,17,293
39051040900,3208,1198,442,1567,1,0,0,0,2530,361,3,11,23,280
39031960900,1866,746,312,805,3,0,0,0,1692,7,1,1,8,157
39031961000,1746,584,286,875,0,1,0,0,1537,5,15,8,18,163
39031961100,2421,855,385,1175,3,3,0,0,2157,16,4,6,10,228
39031961200,1439,533,288,617,0,0,0,0,1309,8,0,3,8,111
39031961300,2166,884,437,844,1,0,0,0,1961,26,6,10,17,146
39031961400,3243,1296,693,1253,1,0,0,0,2917,24,19,14,21,248
39031961500,1398,827,295,274,1,1,0,0,1246,8,6,11,17,110
39031961600,1619,551,377,691,0,0,0,0,1463,15,2,4,19,116
39031961700,1853,590,436,824,3,0,0,0,1650,18,7,5,15,158
39031961800,3170,1267,736,1166,1,0,0,0,2816,19,0,9,19,307
39139000400,1436,807,392,234,1,2,0,0,1149,32,142,9,4,100
39139000500,2260,1140,726,386,7,1,0,0,1715,48,272,9,19,197
39139000600,1966,841,918,204,0,3,0,0,1086,49,685,10,16,120
39139000700,1646,547,995,103,0,1,0,0,656,17,884,11,10,68
39139000800,1489,801,427,258,3,0,0,0,1198,22,128,12,7,122
39139000900,2771,1434,527,804,0,5,0,0,2473,44,21,14,15,204
39139001000,3222,1668,883,666,1,4,0,0,2610,60,256,23,13,260
39139001100,1986,695,588,698,3,2,0,0,1672,49,36,9,32,188
39139001200,2773,890,769,1113,0,1,0,0,2275,53,77,24,39,305
39139001300,2033,879,648,504,2,0,0,0,1717,23,96,12,18,167
39139001400,1572,672,532,365,0,3,0,0,1239,40,110,12,24,147
39139001500,1103,624,204,275,0,0,0,0,978,18,10,3,6,88
39139001600,957,555,239,162,0,1,0,0,794,8,72,2,6,75
39139001700,74,54,6,14,0,0,0,0,61,6,1,1,0,5
39139001800,2505,1106,516,880,2,0,0,0,2225,30,12,15,21,202
39139001900,4064,1666,913,1477,2,6,0,0,3587,59,31,21,37,329
39139002000,4241,1526,741,1972,0,1,0,0,3649,37,5,19,34,497
39139002101,4083,1429,926,1719,7,2,0,0,3430,60,49,71,50,423
39139002102,3430,1137,667,1620,4,2,0,0,2941,53,23,39,33,341
39139002200,5238,1896,949,2386,5,2,0,0,4461,72,11,32,48,614
39139002300,4454,1612,903,1933,2,3,0,0,3966,48,22,34,34,350
39139002400,4136,1635,859,1637,5,0,0,0,3463,72,37,95,45,424
39139002500,2595,1053,484,1054,4,0,0,0,2311,42,3,10,10,219
39139002600,2886,1371,514,992,3,6,0,0,2554,48,4,12,11,257
39139002700,3794,1403,599,1791,0,1,0,0,3423,32,1,18,34,286
39139002800,1912,903,275,733,1,0,0,0,1712,38,6,3,6,147
39139002900,2158,879,327,945,3,4,0,0,1941,14,1,9,14,179
39139003001,3661,1284,567,1810,0,0,0,0,3266,24,0,11,23,337
39139003002,2574,1025,433,1111,2,2,0,0,2260,27,1,8,15,263
39139003100,1246,507,631,108,0,0,0,0,612,26,537,6,9,56
39019720100,1925,692,364,869,0,0,0,0,1707,16,2,4,15,181
39019720200,2038,892,469,676,1,0,0,0,1787,15,2,3,9,222
39019720300,3337,1238,794,1304,0,1,0,0,2923,28,7,10,41,328
39019720400,2901,1053,723,1120,2,3,0,0,2539,25,1,14,43,279
39019720500,3266,1170,719,1376,0,1,0,0,2914,32,3,22,26,269
39019720600,2041,779,423,834,1,4,0,0,1758,18,4,5,19,237
39019720700,2050,749,490,807,1,3,0,0,1832,13,3,6,10,186
39061000200,769,49,711,7,0,2,0,0,53,11,697,5,1,2
39061000700,2293,1152,823,317,0,1,0,0,1553,76,278,72,52,262
39061000900,1384,431,867,86,0,0,0,0,585,31,618,37,13,100
39061001000,1561,660,783,118,0,0,0,0,867,40,502,27,20,105
39061001100,864,223,586,54,0,1,0,0,328,17,414,15,15,75
39061001600,956,292,629,33,0,2,0,0,314,15,546,9,11,61
39061001700,820,141,655,23,1,0,0,0,182,13,574,10,6,35
39061001800,1175,378,621,176,0,0,0,0,663,28,321,22,30,111
39061001900,1302,383,773,145,1,0,0,0,666,28,441,28,23,116
39061002000,1238,414,631,190,0,3,0,0,828,39,175,18,32,146
39061002200,1662,374,1217,71,0,0,0,0,413,43,1089,17,13,87
39061002300,723,128,552,42,1,0,0,0,182,15,480,5,5,36
39061002500,1456,969,402,84,1,0,0,0,1004,40,136,46,33,197
39061002600,1640,1017,519,101,1,1,0,0,1170,51,166,39,33,181
39061002700,988,457,430,97,1,2,0,0,722,30,81,21,14,120
39061002800,701,334,322,44,0,1,0,0,431,17,190,6,8,49
39061002901,806,519,228,57,1,1,0,0,563,20,76,26,17,104
39061002902,1285,614,562,106,1,2,0,0,756,41,276,41,60,111
39061003000,1410,1053,297,59,0,1,0,0,942,46,101,59,33,229
39061003200,665,394,229,42,0,0,0,0,354,25,118,53,37,78
39061003300,1006,494,456,54,1,1,0,0,492,24,320,43,24,103
39061003600,800,68,723,9,0,0,0,0,68,11,700,3,3,15
39061003700,1486,253,1184,42,0,6,0,0,347,20,1031,18,14,56
39061003800,2199,615,1539,43,1,1,0,0,545,55,1462,21,21,95
39061003900,1374,127,1220,26,1,0,0,0,176,23,1113,7,15,40
39061004000,1599,257,1159,182,0,1,0,0,533,34,890,19,25,98
39061004100,1164,303,702,158,0,1,0,0,577,24,428,32,21,82
39061004200,1521,394,872,255,0,0,0,0,895,48,363,34,21,160
39061004602,3525,1335,1160,1025,1,4,0,0,2914,68,104,44,54,341
39061004603,2224,851,746,622,2,3,0,0,1852,42,46,17,30,237
39061004604,2238,933,733,567,1,4,0,0,1822,62,92,33,34,195
39061004605,1782,664,659,455,0,4,0,0,1464,31,79,25,27,156
39061004703,2864,1206,843,812,1,2,0,0,2304,54,42,63,67,334
39061004800,2561,822,911,826,2,0,0,0,2019,54,38,48,49,353
39061004900,4828,1749,1607,1469,1,2,0,0,3789,116,78,115,95,635
39061005000,3781,1321,1476,982,1,0,0,0,2955,99,79,72,74,502
39061005100,1816,619,613,583,1,0,0,0,1415,51,35,40,18,257
39061005200,2420,1016,826,573,1,4,0,0,1928,55,46,41,50,300
39061005301,2516,1184,871,459,0,2,0,0,1960,72,80,58,37,309
39061005302,2487,889,868,726,1,3,0,0,1910,48,115,57,39,318
39061005500,2832,640,1950,240,0,2,0,0,984,49,1586,42,35,136
39061005600,4131,1194,2285,644,0,8,0,0,2349,81,1313,48,36,304
39061005701,2360,552,1410,392,3,3,0,0,1446,41,548,28,24,273
39061005702,3141,817,1900,420,0,4,0,0,1682,84,1037,55,46,237
39061005800,3940,521,3164,250,0,5,0,0,1050,51,2611,20,30,178
39061005900,834,220,530,83,0,1,0,0,446,16,281,10,10,71
39061006000,3165,992,1644,524,1,4,0,0,1784,101,1026,26,31,197
39061006100,1224,579,480,164,1,0,0,0,845,67,225,8,11,68
39061006300,2900,173,2667,56,1,3,0,0,245,40,2550,18,22,25
39061006400,2451,144,2258,47,0,2,0,0,181,34,2183,12,7,34
39061006501,910,290,538,82,0,0,0,0,419,21,365,16,16,73
39061006502,2677,326,2205,141,4,1,0,0,730,47,1726,28,22,124
39061006600,1379,208,1129,41,0,1,0,0,243,21,1070,4,10,31
39061006800,2934,327,2536,70,0,1,0,0,346,46,2438,22,23,59
39061006900,1822,185,1601,36,0,0,0,0,179,43,1537,7,17,39
39061007000,1618,455,1025,136,1,1,0,0,929,47,411,52,34,145
39061007100,2605,786,1491,322,1,5,0,0,1930,81,158,101,56,279
39061007200,1286,510,649,123,0,4,0,0,886,40,102,39,55,164
39061007300,1312,272,935,100,0,5,0,0,470,38,708,7,13,76
39061007400,1457,467,877,111,0,2,0,0,918,42,289,25,29,154
39061007500,1433,344,969,113,2,5,0,0,922,33,327,15,21,115
39061007700,1768,198,1549,20,0,1,0,0,163,36,1521,5,8,35
39061008000,2878,311,2477,89,0,1,0,0,364,45,2346,22,21,80
39061008100,2055,161,1798,90,2,4,0,0,306,33,1660,15,7,34
39061008201,2959,435,2235,283,3,3,0,0,1010,43,1699,23,24,160
39061008202,2409,360,1795,253,0,1,0,0,839,51,1343,15,22,139
39061008300,3166,696,2078,389,1,2,0,0,1164,59,1699,43,33,168
39061008400,1639,249,1056,330,0,4,0,0,907,24,549,13,12,134
39061008501,1967,304,1557,102,0,4,0,0,476,58,1326,22,24,61
39061008502,892,102,778,10,0,2,0,0,60,43,771,5,3,10
39061008601,1367,180,1143,44,0,0,0,0,206,18,1100,14,9,20
39061008800,1819,209,1563,47,0,0,0,0,230,40,1491,19,14,25
39061009200,1768,640,986,142,0,0,0,0,760,72,820,14,20,82
39061009300,1330,519,687,121,0,3,0,0,668,22,525,12,17,86
39061009400,717,251,421,43,0,2,0,0,286,21,365,4,5,36
39061009500,1272,583,554,133,0,2,0,0,754,56,377,6,5,74
39061009600,2706,1169,1128,404,2,3,0,0,1813,63,545,26,24,235
39061009700,2721,1222,1138,356,2,3,0,0,1808,74,619,16,22,182
39061009800,1093,361,634,97,0,1,0,0,420,23,574,7,13,56
39061009901,2912,1373,895,638,3,3,0,0,2293,72,178,18,42,309
39061009902,2022,1014,665,339,0,4,0,0,1551,53,194,16,16,192
39061010002,3621,531,2926,155,6,3,0,0,571,68,2793,41,53,95
39061010003,2945,532,2137,274,2,0,0,0,893,53,1818,24,29,128
39061010004,2586,472,1971,140,0,2,0,0,507,56,1804,45,59,115
39061010005,869,382,352,132,0,3,0,0,618,20,178,11,7,35
39061010100,3040,930,1716,386,2,6,0,0,1627,58,1072,34,33,216
39061010201,3482,1441,1390,645,3,3,0,0,2433,76,568,30,58,317
39061010202,1730,548,813,366,1,2,0,0,1098,29,388,22,35,158
39061010300,691,402,171,117,0,1,0,0,577,13,51,6,7,37
39061010400,751,370,173,207,0,1,0,0,604,14,54,5,8,66
39061010500,929,471,213,241,2,2,0,0,778,14,19,6,6,106
39061010600,947,385,209,351,1,1,0,0,795,11,27,17,12,85
39061010700,1045,492,341,209,1,2,0,0,828,33,76,6,12,90
39061010900,1542,612,698,231,0,0,0,0,906,34,435,9,23,135
39061011000,1878,178,1633,64,0,3,0,0,234,24,1548,10,9,53
39061011100,2725,471,1813,438,2,1,0,0,1089,64,1398,36,17,121
39061020401,3310,1449,496,1358,3,4,0,0,2911,36,16,14,28,305
39061020403,4415,1708,566,2133,4,4,0,0,3790,29,29,14,21,532
39061020404,3852,1269,568,2011,1,3,0,0,3326,26,43,23,27,407
39061020501,2209,855,427,925,2,0,0,0,1823,24,49,17,28,268
39061020502,3679,1219,680,1773,3,4,0,0,3076,49,120,26,29,379
39061020504,2431,922,632,872,4,1,0,0,1913,41,192,43,20,222
39061020505,2828,1118,1039,664,2,5,0,0,1843,48,643,46,35,213
39061020601,4646,1644,786,2197,6,12,0,0,3774,69,105,45,63,590
39061020603,3710,1552,653,1497,4,4,0,0,3090,55,65,62,38,400
39061020604,1995,725,416,848,3,3,0,0,1679,21,37,15,30,213
39061020701,4784,1892,1077,1806,3,4,0,0,3925,58,175,63,58,505
39061020705,2023,866,680,467,5,4,0,0,1537,35,230,45,26,150
39061020707,4032,1341,633,2054,2,2,0,0,3273,52,101,62,42,502
39061020741,1996,753,873,367,1,2,0,0,1374,51,402,30,15,124
39061020742,2335,927,942,464,0,1,0,0,1557,78,518,13,21,148
39061020762,1930,863,631,435,0,1,0,0,1408,39,257,53,23,150
39061020763,1446,654,312,475,0,5,0,0,1098,28,58,62,19,181
39061020764,2945,1308,833,802,0,2,0,0,2091,48,316,125,35,330
39061020802,3762,1411,813,1529,3,6,0,0,3034,51,134,46,24,473
39061020811,4042,1465,1347,1221,3,6,0,0,2822,61,592,74,59,434
39061020812,3274,1095,680,1492,2,5,0,0,2663,46,129,30,38,368
39061020901,2213,1044,582,582,3,2,0,0,1845,57,76,19,19,197
39061020902,3485,1681,1005,793,0,6,0,0,2809,51,212,25,43,345
39061021001,1929,917,353,654,0,5,0,0,1595,31,37,8,16,242
39061021002,2480,1098,385,990,4,3,0,0,2025,32,52,20,17,334
39061021003,1970,950,327,687,2,4,0,0,1680,33,30,17,17,193
39061021101,3805,1456,549,1791,5,4,0,0,3145,40,98,36,42,444
39061021102,4983,1768,717,2490,0,8,0,0,4119,49,130,41,41,603
39061021201,1680,562,261,854,1,2,0,0,1404,21,31,22,14,188
39061021202,3885,1506,821,1553,1,3,0,0,3175,80,129,40,42,419
39061021302,4320,1571,683,2052,4,9,0,0,3546,43,129,22,49,531
39061021303,3207,1334,590,1273,4,5,0,0,2643,27,99,50,30,358
39061021304,3158,1327,674,1151,3,3,0,0,2645,47,67,26,22,351
39061021401,3353,1614,711,1022,2,3,0,0,2798,45,117,18,27,348
39061021421,2767,1259,526,976,1,5,0,0,2240,38,62,39,22,366
39061021422,1791,889,356,539,3,4,0,0,1452,29,68,17,37,188
39061021501,3561,859,1887,806,4,4,0,0,1656,105,1463,88,34,215
39061021504,3617,733,2408,472,1,3,0,0,1038,133,2093,112,37,204
39061021505,1972,340,1425,207,0,0,0,0,421,83,1328,46,16,78
39061021506,2067,298,1610,156,0,3,0,0,287,85,1570,57,18,50
39061021508,4048,1339,1752,948,2,7,0,0,2369,109,1150,81,36,303
39061021509,4409,1328,2132,944,5,0,0,0,2450,124,1457,70,49,259
39061021571,2143,509,1361,269,2,2,0,0,742,65,1146,61,18,111
39061021572,3570,612,2684,270,3,1,0,0,604,136,2570,83,40,137
39061021602,2043,233,1644,165,0,1,0,0,343,37,1568,16,17,62
39061021603,2507,765,1228,512,0,2,0,0,1351,57,896,27,19,157
39061021604,2430,548,1596,285,0,1,0,0,967,47,1282,22,16,96
39061021701,1947,668,894,381,0,4,0,0,1260,44,493,12,9,129
39061021702,2803,759,1595,444,3,2,0,0,1365,39,1203,23,16,157
39061021801,3950,1012,2404,527,1,6,0,0,1812,84,1803,44,35,172
39061021802,2101,563,1245,288,2,3,0,0,918,45,998,16,17,107
39061021900,888,176,607,104,0,1,0,0,290,18,533,6,6,35
39061022000,2625,985,795,837,2,6,0,0,2187,55,107,27,28,221
39061022101,3501,969,1349,1177,0,6,0,0,2506,63,541,34,27,330
39061022102,4927,1453,2345,1122,0,7,0,0,2975,99,1224,158,69,402
39061022200,3321,967,1440,904,3,7,0,0,2360,63,537,25,39,297
39061022301,2641,974,943,721,2,1,0,0,1781,188,359,66,47,200
39061022302,4079,1279,1089,1707,2,2,0,0,3182,100,114,111,104,468
39061022400,1971,475,717,775,3,1,0,0,1473,37,185,22,27,227
39061022500,2958,507,2152,295,1,3,0,0,869,72,1825,33,42,117
39061022601,4753,1266,1887,1590,8,2,0,0,3719,109,149,113,69,594
39061022602,1993,546,1014,431,0,2,0,0,1285,44,403,34,32,195
39061022700,2030,149,1865,13,2,1,0,0,163,27,1783,12,16,29
39061023001,2539,1003,760,771,2,3,0,0,1844,92,224,102,36,241
39061023002,3616,1213,904,1491,4,4,0,0,2998,68,111,63,41,335
39061023100,2189,557,618,1011,0,3,0,0,1706,20,76,73,38,276
39061023201,1904,903,529,465,1,6,0,0,1486,19,183,24,13,179
39061023210,3486,1491,793,1199,0,3,0,0,2833,46,176,37,35,359
39061023222,2029,826,628,568,2,5,0,0,1516,44,213,31,17,208
39061023300,3194,828,1330,1031,0,5,0,0,2077,52,139,111,100,715
39061023400,2529,394,1932,200,0,3,0,0,538,56,1709,11,34,181
39061023501,3286,1054,1119,1108,0,5,0,0,2227,74,90,230,92,573
39061023521,1751,593,623,534,0,1,0,0,1091,52,276,95,36,201
39061023522,4365,1593,1292,1470,1,8,0,0,3310,89,100,139,98,629
39061023600,2941,1138,764,1036,0,3,0,0,2462,69,64,41,30,275
39061023701,1902,789,483,625,0,5,0,0,1550,34,62,27,26,203
39061023702,1798,751,489,554,1,3,0,0,1522,24,57,12,16,167
39061023800,3802,929,2323,540,4,6,0,0,1560,92,1759,45,44,302
39061023901,3179,1043,1043,1085,4,4,0,0,2346,103,82,167,108,373
39061023902,4319,1239,1239,1830,5,6,0,0,3292,79,80,174,71,623
39061024001,3486,1240,1098,1144,3,1,0,0,2578,78,140,169,83,438
39061024002,2266,707,604,951,1,3,0,0,1743,40,59,98,61,265
39061024100,5178,1573,1423,2175,2,5,0,0,4115,144,111,115,89,604
39061024200,2131,485,862,782,0,2,0,0,1324,51,403,45,53,255
39061024301,2380,958,660,761,1,0,0,0,1577,68,131,240,87,277
39061024303,4560,1702,1131,1718,5,4,0,0,3803,66,40,103,71,477
39061024322,5950,1960,1626,2354,8,2,0,0,4436,155,101,286,180,792
39061024323,2395,762,628,1002,3,0,0,0,1834,67,33,104,85,272
39061024324,2877,977,745,1150,4,1,0,0,2263,87,16,73,95,343
39061024401,3650,1122,903,1619,1,5,0,0,2762,61,150,132,66,479
39061024402,2578,875,494,1207,2,0,0,0,1866,53,64,153,97,345
39061024700,1214,494,344,374,1,1,0,0,1031,27,21,23,13,99
39061024800,2522,851,753,917,1,0,0,0,2014,49,59,41,46,313
39061024901,702,337,141,223,1,0,0,0,611,10,23,7,4,47
39061024903,3437,1025,875,1535,0,2,0,0,2811,48,65,52,79,382
39061024904,2541,946,547,1043,0,5,0,0,2035,55,51,51,51,298
39061025001,4533,1527,1206,1795,2,3,0,0,3723,82,115,37,53,523
39061025002,5284,1811,1225,2240,3,5,0,0,4393,82,108,62,88,551
39061025101,3598,1127,845,1619,3,4,0,0,2863,68,88,88,69,422
39061025102,5100,1796,1286,2011,2,5,0,0,4146,100,140,89,69,556
39061025103,4967,1670,1185,2102,4,6,0,0,4017,104,106,125,74,541
39061025200,2630,1300,742,586,1,1,0,0,2098,94,143,23,41,231
39061025300,1660,842,443,370,0,5,0,0,1368,39,61,16,21,155
39061025401,1167,577,347,241,0,2,0,0,923,38,50,23,13,120
39061025402,2061,981,546,529,3,2,0,0,1709,48,22,30,24,228
39061025500,2449,1258,761,423,0,7,0,0,1928,72,205,23,33,188
39061025600,2017,1168,484,365,0,0,0,0,1652,72,38,25,28,202
39061025700,1082,582,292,206,2,0,0,0,866,24,123,3,14,52
39061025800,2861,1137,1082,635,4,3,0,0,2152,59,326,23,26,275
39061026001,3858,1465,505,1881,3,4,0,0,3298,48,12,23,31,446
39061026002,5280,2392,717,2162,3,6,0,0,4522,61,23,37,54,583
39061026102,1887,859,269,753,1,5,0,0,1640,27,5,9,7,199
39061026103,2377,1227,314,828,7,1,0,0,2090,36,9,9,15,218
39061026104,2621,1178,377,1059,3,4,0,0,2278,30,7,13,21,272
39061026200,913,618,91,200,2,2,0,0,793,24,5,1,3,87
39061026300,1169,728,316,124,0,1,0,0,852,28,179,9,14,87
39061026400,1698,234,1396,68,0,0,0,0,357,33,1213,24,14,57
39061026500,2383,891,1172,316,3,1,0,0,1325,72,686,56,44,200
39061026600,1159,416,403,339,0,1,0,0,835,21,101,13,21,168
39061026700,1325,235,1028,62,0,0,0,0,300,22,929,12,10,52
39061026800,1374,617,403,353,1,0,0,0,1081,39,17,19,33,185
39061026900,1682,223,1420,36,2,1,0,0,296,34,1288,8,12,44
39061027000,1891,192,1669,27,1,2,0,0,172,21,1616,21,20,41
39061027100,3079,333,2634,104,2,5,0,0,427,43,2479,18,30,82
39061027200,1250,355,822,72,1,0,0,0,429,27,716,8,9,61
39061027300,2037,610,558,868,0,1,0,0,1626,29,71,32,26,253
39061027400,2643,1175,1029,435,1,3,0,0,1795,42,616,17,32,141
39061027500,2335,722,468,1144,1,0,0,0,1900,46,60,47,28,254
39061027600,1269,503,579,186,0,1,0,0,687,27,380,31,24,120
39061027700,3216,790,2255,165,2,4,0,0,1807,78,971,38,53,269
39035101101,1065,448,563,53,0,1,0,0,479,115,343,16,28,84
39035101102,2985,1195,1455,327,1,7,0,0,2091,169,153,41,133,398
39035101201,1896,862,846,186,0,1,0,0,1054,371,212,25,49,185
39035101300,1126,469,581,74,1,1,0,0,617,97,242,8,49,113
39035101400,1074,626,377,67,0,4,0,0,584,197,140,24,39,90
39035101501,1167,660,422,83,0,1,0,0,605,217,177,36,48,84
39035101603,1215,673,468,72,1,1,0,0,595,263,207,12,41,97
39035101700,1419,690,658,69,0,2,0,0,533,302,447,22,32,83
39035101800,1832,982,725,121,1,3,0,0,976,312,292,29,46,177
39035101901,892,463,377,52,0,0,0,0,466,190,90,21,28,97
39035102101,1752,1021,604,125,0,1,0,0,952,398,184,31,57,130
39035102102,1356,769,472,112,2,1,0,0,706,357,116,29,44,104
39035102200,1512,830,548,131,1,2,0,0,862,318,117,46,44,125
39035102300,1152,684,395,72,0,0,0,0,542,325,141,25,36,83
39035102401,1039,665,305,68,1,0,0,0,478,358,98,10,25,70
39035102402,1542,959,488,88,4,1,0,0,712,466,172,14,54,124
39035102700,1856,1243,517,96,0,0,0,0,918,580,180,29,29,120
39035102800,930,618,260,51,0,1,0,0,374,358,112,10,15,61
39035102900,1025,714,265,46,0,0,0,0,407,498,54,4,10,52
39035103300,1228,391,771,65,0,1,0,0,382,97,632,14,35,68
39035103500,1319,600,611,104,2,2,0,0,847,178,76,23,46,149
39035103602,2902,1125,1511,258,1,7,0,0,1680,178,547,70,71,356
39035103800,1099,625,383,91,0,0,0,0,608,319,49,22,21,80
39035104400,942,460,414,68,0,0,0,0,567,160,67,14,29,105
39035104800,1030,578,373,78,0,1,0,0,493,311,103,14,29,80
39035105100,1783,1219,451,111,1,1,0,0,865,664,101,15,24,114
39035105300,1600,1074,452,74,0,0,0,0,628,711,115,11,39,96
39035105400,1921,1175,611,131,1,2,0,0,934,631,181,12,43,120
39035105500,1050,598,361,88,0,3,0,0,506,313,112,8,23,88
39035105602,1201,688,423,89,0,1,0,0,605,291,168,9,28,100
39035105700,2629,1297,1017,310,0,5,0,0,1473,522,275,19,58,282
39035105900,1703,818,586,296,2,1,0,0,1139,216,56,13,61,218
39035106100,2225,970,881,372,2,0,0,0,1339,469,70,34,66,247
39035106200,2077,1047,708,316,4,2,0,0,1371,369,58,22,54,203
39035106500,1408,683,507,217,0,1,0,0,866,251,32,7,49,203
39035106600,1822,957,602,259,2,1,0,0,1179,295,59,13,61,215
39035106800,1485,867,453,162,2,1,0,0,929,279,57,4,53,163
39035106900,2378,930,1006,437,4,1,0,0,1611,262,90,18,73,324
39035107000,1088,407,457,223,0,1,0,0,707,131,46,11,44,149
39035107101,1413,831,364,218,0,0,0,0,1008,59,33,39,58,216
39035107701,2919,1554,1096,267,0,2,0,0,1610,163,579,127,97,343
39035107802,3146,997,2049,98,0,1,0,0,868,135,1788,92,67,196
39035108201,938,358,495,83,2,0,0,0,454,68,257,42,31,86
39035108301,670,362,275,33,0,0,0,0,286,65,152,107,16,44
39035108400,464,296,149,19,0,0,0,0,194,53,56,114,10,37
39035108701,2222,290,1900,32,0,0,0,0,227,83,1828,20,25,39
39035109301,790,87,683,18,0,2,0,0,66,52,649,5,3,15
39035109701,748,138,604,6,0,0,0,0,55,84,589,2,6,12
39035109801,1041,111,923,6,0,1,0,0,78,31,903,8,4,17
39035110901,1429,575,731,119,0,4,0,0,740,81,460,5,22,121
39035111202,698,150,522,26,0,0,0,0,142,58,433,5,29,31
39035111401,712,62,643,7,0,0,0,0,45,15,633,5,7,7
39035111700,744,89,646,9,0,0,0,0,70,33,617,8,6,10
39035112100,1123,71,1037,14,0,1,0,0,76,17,1007,3,9,11
39035112200,700,38,659,3,0,0,0,0,46,9,629,2,6,8
39035112301,882,83,786,13,0,0,0,0,59,23,770,6,4,20
39035114501,832,113,705,14,0,0,0,0,104,16,684,5,4,19
39035114600,546,120,409,17,0,0,0,0,127,24,372,0,2,21
39035114800,1032,91,936,5,0,0,0,0,100,15,888,7,6,16
39035115400,1141,340,744,56,1,0,0,0,408,42,594,12,19,66
39035115700,753,218,497,37,0,1,0,0,252,38,387,4,18,54
39035115800,1519,487,949,82,1,0,0,0,529,83,779,8,26,94
39035115900,2145,419,1586,138,0,2,0,0,583,72,1309,22,33,126
39035116300,1057,55,995,7,0,0,0,0,69,7,959,6,5,11
39035116400,1880,121,1745,13,0,1,0,0,110,36,1689,7,13,25
39035116500,1666,135,1514,16,1,0,0,0,119,30,1467,4,21,25
39035116600,1425,79,1338,7,1,0,0,0,80,19,1299,6,5,16
39035116700,1034,50,969,15,0,0,0,0,52,8,949,6,7,12
39035116800,1638,114,1509,14,0,1,0,0,120,19,1462,9,12,16
39035116900,939,61,874,4,0,0,0,0,54,15,845,4,12,9
39035117101,1462,147,1257,57,0,0,0,0,329,16,1038,8,16,55
39035117102,697,44,650,3,0,0,0,0,41,12,615,2,1,26
39035117201,2163,219,1873,69,1,1,0,0,312,27,1727,12,36,49
39035117203,1109,123,962,24,0,0,0,0,147,22,888,8,10,34
39035117300,1359,210,1134,15,0,0,0,0,170,18,1102,7,13,49
39035117400,804,105,674,25,0,0,0,0,118,22,627,5,13,19
39035117500,1481,149,1293,38,0,1,0,0,178,34,1219,13,19,18
39035117600,2020,280,1641,96,0,2,0,0,460,52,1375,9,33,91
39035117700,3300,696,2273,326,0,5,0,0,1356,56,1491,13,126,258
