FULLCODE,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
48439102301,2012,1091,346,575,0,0,1023,497,339,29,28,96
48439102302,2319,1084,606,629,0,0,1385,726,46,17,29,116
48439102401,2622,1081,1037,504,0,0,1788,216,323,74,33,188
48439102402,3230,1035,1844,351,0,0,2646,219,28,45,50,242
48439102500,2500,2265,87,148,0,0,260,359,1797,24,11,49
48439102601,1977,1054,390,533,0,0,1140,484,174,30,39,110
48439102602,2106,1057,656,393,0,0,1252,660,29,15,21,129
48439102700,2395,1009,961,425,0,0,1881,235,3,42,33,201
48439103500,1937,1464,76,397,0,0,538,1076,234,11,19,59
48439103601,960,886,15,59,0,0,94,184,663,5,2,12
48439103602,1349,1282,40,27,0,0,69,172,1083,7,3,15
48439103701,1483,1138,48,297,0,0,384,808,260,2,11,18
48439103702,1361,1177,35,149,0,0,221,388,718,7,9,18
48439103800,1607,1393,53,161,0,0,169,311,1018,41,39,29
48439104100,2247,1256,663,328,0,0,1501,502,24,46,18,156
48439104202,2063,801,940,322,0,0,1602,210,8,34,39,170
48439104203,474,142,104,228,0,0,354,46,4,10,3,57
48439104204,1722,488,1038,196,0,0,1440,80,6,18,15,163
48439104301,1077,433,218,426,0,0,753,191,13,21,19,80
48439104302,1741,751,712,278,0,0,1287,258,12,29,23,132
48439104400,2906,1744,702,460,0,0,1493,1183,22,38,29,141
48439104502,1028,823,58,147,0,0,184,640,159,14,1,30
48439104503,1047,883,64,100,0,0,71,961,2,4,0,9
48439104504,1156,919,110,127,0,0,219,831,57,30,4,15
48439104505,2135,1959,57,119,0,0,202,402,1475,14,10,32
48439104601,1641,1495,22,124,0,0,201,489,905,6,3,37
48439104602,1626,1343,91,192,0,0,367,731,474,11,15,28
48439104603,1403,1070,90,243,0,0,428,697,235,11,6,26
48439104604,1355,1214,28,113,0,0,167,301,838,13,5,31
48439104605,2427,2152,101,174,0,0,366,461,1508,23,13,56
48439104701,1370,1122,92,156,0,0,194,1130,5,19,2,20
48439104702,1014,780,98,136,0,0,229,733,17,6,7,22
48439104802,1824,1211,325,288,0,0,585,1072,86,18,7,56
48439104803,1846,1360,206,280,0,0,422,1314,6,53,13,38
48439104804,895,665,98,132,0,0,211,630,9,12,5,28
48439104900,1142,674,248,220,0,0,399,601,3,77,4,58
48439105007,3053,1064,1091,898,0,0,1987,485,128,160,61,232
48439105008,4130,1716,1464,950,0,0,2290,1004,236,251,84,265
48439105009,2335,1753,192,390,0,0,475,1746,37,23,17,37
48439105201,2080,1056,465,559,0,0,1195,410,339,26,25,85
48439105203,1257,551,423,283,0,0,882,254,26,7,14,74
48439105204,945,477,167,301,0,0,577,133,167,12,7,49
48439105206,970,436,145,389,0,0,634,177,87,10,14,48
48439105207,918,509,65,344,0,0,426,135,290,10,14,43
48439105403,4233,1274,2252,707,0,0,3305,342,37,92,66,391
48439105404,3180,1019,1922,239,0,0,2623,171,8,61,42,275
48439105405,3225,1057,1420,748,0,0,2346,285,200,52,45,297
48439105407,1730,600,590,540,0,0,1290,197,41,32,30,140
48439105408,1930,545,1087,298,0,0,1567,126,12,47,27,151
48439105502,3612,1655,1377,580,0,0,2420,667,225,35,54,211
48439105503,3721,1629,1486,606,0,0,2549,567,272,38,60,235
48439105505,2504,1083,886,535,0,0,1677,407,159,35,61,165
48439105511,3415,2215,790,410,0,0,1443,782,925,72,55,138
48439105512,3074,1489,1240,345,0,0,1936,543,308,50,52,185
48439105513,1500,740,294,466,0,0,799,198,345,20,27,111
48439105514,1103,523,143,437,0,0,666,159,199,16,11,52
48439105515,3365,2085,814,466,0,0,1362,547,1034,146,123,153
48439105516,1537,870,477,190,0,0,850,221,308,77,23,58
48439105517,1570,788,447,335,0,0,896,155,351,43,30,95
48439105518,2144,782,1006,356,0,0,1490,216,78,92,90,178
48439105519,2684,847,1435,402,0,0,2073,211,93,64,55,188
48439105520,2219,589,1513,117,0,0,1679,85,6,171,84,194
48439105600,2715,1514,750,451,0,0,1492,1037,24,13,16,133
48439105701,2034,1039,714,281,0,0,1152,629,90,24,26,113
48439105703,2024,1153,566,305,0,0,1067,453,342,37,26,99
48439105705,2025,1481,241,303,0,0,545,543,786,63,27,61
48439105706,1697,1168,274,255,0,0,506,560,466,73,32,60
48439105800,1465,957,265,243,0,0,477,895,27,15,10,41
48439105901,1338,959,99,280,0,0,365,840,73,16,9,35
48439105902,900,619,42,239,0,0,238,211,298,51,53,49
48439106002,2103,1928,61,114,0,0,183,329,1540,5,14,32
48439106004,2975,2237,396,342,0,0,758,805,1273,35,23,81
48439106005,1790,1271,276,243,0,0,566,539,594,32,8,51
48439106006,2506,1634,472,400,0,0,950,593,770,77,19,97
48439106101,1011,877,37,97,0,0,151,186,649,7,5,13
48439106102,1687,1145,189,353,0,0,611,335,650,14,15,62
48439106201,2360,2253,21,86,0,0,127,260,1931,12,12,18
48439106202,2379,2209,42,128,0,0,184,245,1876,28,17,29
48439106300,1843,1740,37,66,0,0,115,184,1494,18,6,26
48439106400,1326,795,231,300,0,0,584,407,223,16,12,84
48439106502,1796,1138,396,262,0,0,895,238,537,29,18,79
48439106503,3206,2368,464,374,0,0,919,434,1625,87,34,107
48439106507,1337,655,534,148,0,0,874,170,144,54,24,71
48439106509,2783,1374,900,509,0,0,1271,324,552,244,196,196
48439106512,2670,1963,408,299,0,0,729,267,1447,81,31,115
48439106513,1769,1368,258,143,0,0,327,240,1056,85,17,44
48439106514,2951,1888,515,548,0,0,1033,388,1095,163,103,169
48439106515,2082,1288,464,330,0,0,924,194,794,49,34,87
48439106518,2290,1237,322,731,0,0,992,365,578,49,84,222
48439106519,726,535,67,124,0,0,231,73,378,14,11,19
48439106520,1228,986,43,199,0,0,281,137,747,11,14,38
48439106521,2861,1809,631,421,0,0,1044,454,956,133,134,140
48439106522,1808,1204,257,347,0,0,639,333,693,43,28,72
48439106523,1396,816,127,453,0,0,415,210,532,41,93,105
48439106524,2537,1116,873,548,0,0,1041,381,237,366,291,221
48439106525,1246,462,536,248,0,0,662,190,36,141,107,110
48439106526,4308,1760,1821,727,0,0,2353,666,331,347,281,330
48439106600,791,318,126,347,0,0,481,198,40,13,10,49
48439106700,1284,487,524,273,0,0,839,343,8,5,10,79
48439110102,1807,788,535,484,0,0,1041,571,11,66,18,100
48439110103,1749,728,479,542,0,0,1072,462,47,65,16,87
48439110104,1406,394,596,416,0,0,981,206,29,74,6,110
48439110202,1688,779,525,384,0,0,827,653,5,99,21,83
48439110204,3247,1418,1037,792,0,0,1625,1099,43,260,21,199
48439110205,2662,1000,945,717,0,0,1562,490,91,286,49,184
48439110206,1490,577,628,285,0,0,845,394,13,98,35,105
48439110301,1456,556,482,418,0,0,807,429,11,121,12,76
48439110302,1589,858,345,386,0,0,723,712,11,65,10,68
48439110401,2699,916,1204,579,0,0,1883,638,11,20,24,123
48439110402,2098,1046,515,537,0,0,1037,931,12,14,13,91
48439110500,4127,2026,1371,730,0,0,2201,1604,22,37,27,236
48439110600,1578,524,741,313,0,0,1141,299,19,22,14,83
48439110703,2943,1132,1043,768,0,0,1876,724,49,48,52,194
48439110704,2090,767,659,664,0,0,1390,479,60,34,29,98
48439110705,1926,707,776,443,0,0,1357,422,18,16,13,100
48439110706,1689,558,484,647,0,0,1167,350,29,19,19,105
48439110805,3807,1392,1614,801,0,0,2653,732,114,63,41,204
48439110806,3537,1196,1794,547,0,0,2540,544,60,76,51,266
48439110807,4079,1508,1917,654,0,0,2773,788,142,63,73,240
48439110808,3613,787,2515,311,0,0,2841,283,24,88,65,312
48439110809,1887,459,1241,187,0,0,1535,133,16,39,36,128
48439110901,3555,982,2109,464,0,0,2841,312,24,57,49,272
48439110903,1350,451,696,203,0,0,1041,113,28,28,28,112
48439110905,3193,913,1824,456,0,0,2551,315,13,48,38,228
48439110906,3336,996,1752,588,0,0,2666,404,15,36,33,182
48439110907,2439,695,1382,362,0,0,1924,214,26,52,24,199
48439111003,2355,1170,915,270,0,0,1398,595,123,87,39,113
48439111010,3187,841,1979,367,0,0,2411,345,93,50,40,248
48439111015,1695,649,721,325,0,0,1178,302,73,10,21,111
48439111018,1693,581,923,189,0,0,1229,260,62,42,13,87
48439111019,2635,1944,356,335,0,0,761,738,929,80,28,99
48439111020,2167,1627,282,258,0,0,616,456,956,65,12,62
48439111021,2280,1136,749,395,0,0,1298,524,274,41,28,115
48439111022,4536,2233,1412,891,0,0,2761,801,615,65,52,242
48439111023,3466,2729,391,346,0,0,657,764,1749,78,62,156
48439111024,3245,2027,785,433,0,0,1393,560,945,125,79,143
48439111025,1858,1277,333,248,0,0,679,459,550,73,21,76
48439111026,2813,2159,341,313,0,0,656,587,1299,124,50,97
48439111027,2173,1560,406,207,0,0,583,373,1007,108,23,79
48439111028,3808,1864,1226,718,0,0,2245,663,553,86,36,225
48439111029,4260,1434,2230,596,0,0,3048,656,127,81,52,296
48439111030,2608,655,1380,573,0,0,2027,299,54,40,21,167
48439111031,1790,990,514,286,0,0,894,229,403,90,32,142
48439111032,4821,2544,1729,548,0,0,2549,708,851,286,152,275
48439111033,3250,1869,1016,365,0,0,1566,513,748,180,70,173
48439111102,3628,3073,257,298,0,0,646,677,2157,38,26,84
48439111103,1838,1470,133,235,0,0,399,685,679,27,9,39
48439111104,1778,1517,100,161,0,0,285,355,1078,22,11,27
48439111202,3234,2083,552,599,0,0,1273,1038,750,28,18,127
48439111203,3691,1410,1554,727,0,0,2434,717,231,54,44,211
48439111204,3746,877,2318,551,0,0,3000,360,66,33,38,249
48439111304,4946,1384,2919,643,0,0,3817,428,142,125,83,351
48439111306,3577,1473,1464,640,0,0,2284,600,319,77,61,236
48439111307,1540,658,505,377,0,0,927,258,202,21,22,110
48439111308,982,289,506,187,0,0,764,112,17,15,6,68
48439111309,2144,973,696,475,0,0,1276,616,80,26,26,120
48439111311,4847,1889,2309,649,0,0,3055,590,558,198,128,318
48439111312,3485,881,2303,301,0,0,2671,232,179,88,63,252
48439111314,4113,2243,1457,413,0,0,2077,584,939,172,104,237
48439111315,2511,1506,652,353,0,0,937,476,670,174,98,156
48439111316,3942,2589,796,557,0,0,1058,779,1299,423,170,213
48439111317,3109,786,1906,417,0,0,2460,339,92,34,16,168
48439111318,3142,980,1627,535,0,0,2316,416,108,38,60,204
48439111319,5009,2016,2170,823,0,0,3126,536,635,180,139,393
48439111320,2912,1692,875,345,0,0,1288,445,641,269,85,184
48439111402,4008,1508,1924,576,0,0,2831,537,199,87,78,276
48439111405,1492,494,602,396,0,0,1107,253,16,27,8,81
48439111406,2989,1049,1573,367,0,0,2046,335,182,128,80,218
48439111407,2742,1025,1418,299,0,0,1826,291,130,143,124,228
48439111408,2661,956,1286,419,0,0,1761,315,234,91,57,203
48439111409,4226,1488,2237,501,0,0,2949,426,180,208,179,284
48439111410,2162,1037,576,549,0,0,1249,261,377,73,49,153
48439111411,3797,1316,1987,494,0,0,2668,393,221,184,82,249
48439111505,2616,937,1277,402,0,0,2038,279,40,37,43,179
48439111506,3870,1291,1936,643,0,0,2823,373,278,67,55,274
48439111513,2347,1345,684,318,0,0,889,551,454,254,63,136
48439111514,3662,2096,913,653,0,0,1497,941,577,360,106,181
48439111516,3627,1985,931,711,0,0,1714,790,521,288,147,167
48439111522,3197,1791,791,615,0,0,1296,1224,161,358,45,113
48439111525,2862,1528,718,616,0,0,1266,836,230,304,98,128
48439111526,2413,995,909,509,0,0,1527,425,181,65,72,143
48439111529,2873,912,1625,336,0,0,2170,294,44,95,100,170
48439111530,4656,1487,2590,579,0,0,3409,418,156,215,112,346
48439111531,3222,1052,1675,495,0,0,2385,380,63,101,76,217
48439111532,4802,1815,2189,798,0,0,3429,578,251,133,107,304
48439111533,3245,1131,1632,482,0,0,2256,408,96,150,95,240
48439111534,4199,1536,1993,670,0,0,3098,545,165,70,91,230
48439111536,1368,926,172,270,0,0,381,354,443,66,19,105
48439111538,3319,2078,686,555,0,0,1349,790,818,120,57,185
48439111540,3553,1995,867,691,0,0,1336,745,699,407,168,198
48439111541,2137,1292,485,360,0,0,887,506,458,135,51,100
48439111542,3652,2146,952,554,0,0,1469,761,758,365,143,156
48439111543,3257,2099,588,570,0,0,960,523,1164,179,235,196
48439111544,4070,2305,1104,661,0,0,1863,841,749,232,128,257
48439111545,1940,460,1264,216,0,0,1508,106,27,118,59,122
48439111546,4543,1616,2371,556,0,0,3190,508,119,292,124,310
48439111551,4359,1908,1849,602,0,0,2442,541,570,385,163,258
48439111552,2452,793,1300,359,0,0,1885,260,44,88,23,152
48439111553,2147,907,673,567,0,0,1389,334,158,73,50,143
48439111554,3007,1803,773,431,0,0,1068,774,585,332,106,142
48439111555,2850,1569,840,441,0,0,1052,501,596,480,80,141
48439111556,2205,1484,303,418,0,0,573,636,615,211,81,89
48439111557,1297,683,365,249,0,0,485,363,154,206,37,52
48439111558,2343,1250,562,531,0,0,957,690,248,275,63,110
48439111559,815,474,78,263,0,0,353,159,208,15,33,47
48439111560,3115,1875,702,538,0,0,1027,666,761,356,143,162
48439111561,2681,1502,699,480,0,0,801,578,554,502,117,129
48439111562,2848,1825,634,389,0,0,822,576,864,298,105,183
48439111563,3122,1610,855,657,0,0,941,505,648,721,92,215
48439111564,2704,1643,634,427,0,0,909,365,912,228,100,190
48439111565,3767,2228,1148,391,0,0,1529,471,1183,220,101,263
48439111566,3608,2050,1200,358,0,0,1540,475,875,416,93,209
48439111567,2960,1994,566,400,0,0,876,612,1005,157,133,177
48439111568,4241,2595,1051,595,0,0,1459,705,1228,458,181,210
48439111569,1935,1047,460,428,0,0,697,398,361,342,44,93
48439111570,1696,1176,225,295,0,0,429,431,565,126,82,63
48439111571,2267,1308,575,384,0,0,780,439,567,339,46,96
48439111572,1714,1066,354,294,0,0,417,403,423,329,41,101
48439113003,993,410,265,318,0,0,577,129,129,53,37,68
48439113004,1839,687,930,222,0,0,1233,276,75,97,42,116
48439113005,687,456,53,178,0,0,198,289,156,10,17,17
48439113006,629,463,52,114,0,0,71,157,272,55,30,44
48439113007,1170,789,141,240,0,0,368,418,290,27,29,38
48439113102,3094,1331,1145,618,0,0,1933,354,340,106,105,256
48439113104,1705,821,389,495,0,0,911,204,310,91,53,136
48439113107,1851,625,1048,178,0,0,1412,174,20,51,54,140
48439113108,3551,1206,1964,381,0,0,2579,344,43,198,134,253
48439113109,2263,1206,636,421,0,0,1129,304,477,125,93,135
48439113110,2615,1426,504,685,0,0,1308,288,719,64,87,149
48439113112,1455,610,591,254,0,0,969,177,114,49,34,112
48439113115,1433,785,314,334,0,0,694,280,268,67,39,85
48439113116,1557,958,232,367,0,0,536,169,587,109,64,92
48439113117,1032,615,154,263,0,0,411,141,360,25,25,70
48439113118,986,644,49,293,0,0,355,151,390,14,12,64
48439113119,2008,987,587,434,0,0,1006,228,407,148,82,137
48439113120,3150,1277,1365,508,0,0,1676,330,273,448,141,282
48439113121,719,413,57,249,0,0,341,86,221,18,9,44
48439113122,1286,826,155,305,0,0,444,132,569,28,33,80
48439113206,2781,912,1228,641,0,0,1931,511,50,76,39,174
48439113207,3034,764,1915,355,0,0,2474,267,10,50,22,211
48439113210,5573,1467,3459,647,0,0,4402,503,43,118,110,397
48439113212,2896,725,1741,430,0,0,2305,241,44,71,40,195
48439113213,2174,658,1055,461,0,0,1618,323,32,36,25,140
48439113214,3443,1069,1714,660,0,0,2407,541,52,106,63,274
48439113215,3137,855,1707,575,0,0,2398,383,29,65,47,215
48439113216,3421,1029,1538,854,0,0,2460,504,72,110,65,210
48439113217,2763,921,1243,599,0,0,2005,381,64,74,70,169
48439113218,2372,536,1498,338,0,0,1933,185,11,44,31,168
48439113221,3507,1049,1823,635,0,0,2706,325,51,78,62,285
48439113222,1034,427,177,430,0,0,593,253,41,40,35,72
48439113223,1792,572,759,461,0,0,1237,296,52,56,40,111
48439113301,2645,780,1407,458,0,0,2022,353,15,42,30,183
48439113302,2127,771,859,497,0,0,1449,468,22,32,15,141
48439113403,1776,580,898,298,0,0,1347,244,12,12,22,139
48439113404,3302,1068,1560,674,0,0,2470,445,44,30,62,251
48439113407,2054,752,749,553,0,0,1305,424,48,82,47,148
48439113408,3293,1184,1357,752,0,0,2337,595,57,27,61,216
48439113409,1735,551,922,262,0,0,1366,164,33,56,31,85
48439113410,1598,587,481,530,0,0,1114,270,69,19,32,94
48439113509,2176,813,775,588,0,0,1233,479,36,102,107,219
48439113510,2846,1001,1160,685,0,0,1382,366,148,384,293,273
48439113511,2586,964,1021,601,0,0,1312,389,159,307,153,266
48439113512,3353,1090,1484,779,0,0,2324,400,120,123,105,281
48439113513,3376,1290,1349,737,0,0,1812,553,144,262,305,300
48439113514,1935,754,608,573,0,0,1009,375,108,159,114,170
48439113516,3589,1202,1623,764,0,0,2452,476,109,148,131,273
48439113517,2296,867,861,568,0,0,1395,340,98,160,148,155
48439113519,4559,1541,1961,1057,0,0,2974,568,77,303,252,385
48439113520,3114,1218,1113,783,0,0,1994,436,96,153,206,229
48439113521,1583,709,294,580,0,0,869,259,206,54,73,122
48439113522,1049,427,273,349,0,0,679,156,79,31,34,70
48439113607,2242,806,818,618,0,0,1577,384,65,31,30,155
48439113611,3455,907,2235,313,0,0,2744,261,18,107,75,250
48439113612,3578,917,2259,402,0,0,2803,290,21,124,86,254
48439113613,3068,762,1907,399,0,0,2462,267,18,65,52,204
48439113618,3949,1331,1860,758,0,0,2805,586,99,80,86,293
48439113619,2220,930,599,691,0,0,1289,348,265,41,76,201
48439113622,5360,1268,3686,406,0,0,4001,282,53,356,234,434
48439113623,2732,786,1640,306,0,0,2138,254,12,64,48,216
48439113624,2937,982,1519,436,0,0,2083,396,33,108,83,234
48439113625,2610,644,1694,272,0,0,2132,180,7,47,49,195
48439113626,2920,829,1704,387,0,0,2287,256,20,92,63,202
48439113628,2425,893,796,736,0,0,1474,323,156,166,98,208
48439113629,2691,811,1355,525,0,0,2102,258,47,45,49,190
48439113630,2277,773,980,524,0,0,1655,272,74,36,75,165
48439113632,3911,1111,2521,279,0,0,3057,256,13,159,97,329
48439113633,2967,837,1838,292,0,0,2149,242,16,186,105,269
48439113634,4071,916,2933,222,0,0,3124,197,12,208,180,350
48439113635,1782,630,885,267,0,0,1298,249,27,36,37,135
48439113636,1067,375,332,360,0,0,715,177,20,24,32,99
48439113637,2211,826,787,598,0,0,1475,331,81,68,60,196
48439113638,995,369,423,203,0,0,671,133,28,48,49,66
48439113639,5570,1273,3857,440,0,0,4340,335,35,263,203,394
48439113640,4480,975,3166,339,0,0,3357,225,41,323,152,382
48439113707,3701,995,2304,402,0,0,2964,222,12,151,64,288
48439113709,3716,1117,2249,350,0,0,2788,219,36,200,152,321
48439113710,2134,754,996,384,0,0,1579,286,30,43,41,155
48439113711,2765,787,1559,419,0,0,2146,218,9,91,54,247
48439113712,3236,851,1599,786,0,0,2460,393,28,55,53,247
48439113713,454,197,133,124,0,0,238,117,26,30,17,26
48439113714,2389,714,1333,342,0,0,1795,289,8,57,40,200
48439113715,2801,733,1001,1067,0,0,1920,386,67,104,68,256
48439113716,2022,557,972,493,0,0,1561,218,17,24,44,158
48439113803,3317,1055,1636,626,0,0,2394,527,30,86,68,212
48439113808,3966,1317,1881,768,0,0,2814,603,44,178,56,271
48439113809,2656,856,1159,641,0,0,1837,540,20,78,22,159
48439113810,2759,948,1160,651,0,0,1835,582,52,96,33,161
48439113811,1989,722,764,503,0,0,1268,453,37,82,15,134
48439113812,3367,977,1967,423,0,0,2509,354,32,128,59,285
48439113813,3803,903,2642,258,0,0,2985,261,29,150,75,303
48439113814,3464,748,2466,250,0,0,2801,207,14,85,67,290
48439113815,4348,1068,3017,263,0,0,3420,316,25,116,107,364
48439113816,4172,960,2922,290,0,0,3308,252,29,134,97,352
48439113906,5143,1254,3511,378,0,0,3677,266,29,501,190,480
48439113908,3892,1072,2575,245,0,0,2786,247,25,295,142,397
48439113912,4990,1136,3424,430,0,0,3827,351,31,224,114,443
48439113916,2435,913,979,543,0,0,1598,507,53,93,41,143
48439113917,4066,1583,1654,829,0,0,2178,813,193,380,148,354
48439113918,3391,1330,1188,873,0,0,1987,713,126,220,87,258
48439113919,5046,1651,2739,656,0,0,3510,718,81,259,113,365
48439113920,3341,1195,1663,483,0,0,2161,486,75,241,85,293
48439113923,1977,743,700,534,0,0,1179,350,95,181,45,127
48439113924,2722,1070,1080,572,0,0,1544,636,83,214,68,177
48439113925,2374,896,1044,434,0,0,1531,532,37,109,39,126
48439113930,7510,2925,3169,1416,0,0,4270,1596,363,550,158,573
48439113931,5364,1908,2324,1132,0,0,2912,1096,211,486,208,451
48439113932,6502,2028,2906,1568,0,0,4041,1033,217,358,175,678
48439113933,277,62,145,70,0,0,242,15,1,2,2,15
48439113934,4029,1376,1987,666,0,0,2689,610,106,227,112,285
48439113935,2458,793,1186,479,0,0,1663,362,57,100,67,209
48439113936,3847,1313,2005,529,0,0,2534,517,116,270,114,296
48439113937,39,9,8,22,0,0,31,3,0,0,0,5
48439113938,1040,400,417,223,0,0,627,195,29,75,26,88
48439113939,1986,650,926,410,0,0,1297,367,54,81,28,159
48439113940,4444,1426,2363,655,0,0,3098,585,100,165,135,361
48439113941,2862,880,1389,593,0,0,2018,408,70,75,59,232
48439113942,3362,993,1709,660,0,0,2329,495,75,109,76,278
48439113943,2195,715,996,484,0,0,1368,351,66,153,62,195
48439113944,3061,985,1645,431,0,0,2225,390,57,109,55,225
48439113945,2340,657,1385,298,0,0,1718,274,38,78,64,168
48439113946,2656,823,1270,563,0,0,1757,395,70,155,87,192
48439113947,2308,736,1290,282,0,0,1657,288,43,96,49,175
48439113948,2368,921,958,489,0,0,1379,435,131,131,107,185
48439113949,1774,568,1026,180,0,0,1152,207,40,137,64,174
48439113950,6153,1867,3097,1189,0,0,4192,874,176,297,126,488
48439113951,2402,566,1413,423,0,0,1950,194,14,45,37,162
48439113952,3087,792,1765,530,0,0,2268,297,29,154,97,242
48439113953,4908,1045,3476,387,0,0,3780,328,36,256,114,394
48439113954,3105,590,2278,237,0,0,2564,142,5,80,74,240
48439113955,2388,618,1562,208,0,0,1787,129,19,175,69,209
48439113956,3526,879,2326,321,0,0,2320,172,15,512,218,289
48439113957,3242,811,2259,172,0,0,2368,158,9,245,141,321
48439113958,1804,431,1249,124,0,0,1356,75,2,122,63,186
48439114003,5491,2297,2185,1009,0,0,3256,1529,115,140,77,374
48439114006,4005,1362,1969,674,0,0,2783,880,15,43,28,256
48439114009,3740,1442,1448,850,0,0,1865,921,137,331,47,439
48439114010,3810,1445,1733,632,0,0,2364,805,143,140,54,304
48439114011,3826,1516,1578,732,0,0,2402,941,108,77,55,243
48439114012,6375,2631,2416,1328,0,0,3675,1634,233,168,119,546
48439114013,3425,1544,1216,665,0,0,1806,1077,158,76,53,255
48439114014,4035,1323,2096,616,0,0,2810,797,43,51,47,287
48439114015,1304,494,533,277,0,0,835,344,22,19,10,74
48439114105,2939,527,2116,296,0,0,2432,253,2,31,27,194
48439114106,3936,1151,2199,586,0,0,2804,663,97,72,51,249
48439114107,2810,763,1557,490,0,0,2076,371,44,62,31,226
48439114108,3755,831,2392,532,0,0,3030,324,13,57,41,290
48439114109,7550,2761,3503,1286,0,0,4850,1428,314,248,118,592
48439114110,5364,1459,3123,782,0,0,3876,756,102,110,61,459
48439114111,2774,742,1619,413,0,0,2046,371,52,45,36,224
48439114112,3822,970,2376,476,0,0,2831,502,43,75,53,318
48439114113,2241,675,1052,514,0,0,1590,344,75,36,16,180
48439114203,3914,754,2222,938,0,0,3203,350,17,31,27,286
48439114204,4492,876,2634,982,0,0,3746,348,20,36,36,306
48439114205,2206,467,1260,479,0,0,1890,155,2,20,11,128
48439114206,2903,609,1808,486,0,0,2332,317,5,34,24,191
48439114207,5580,1870,2755,955,0,0,3994,924,146,92,72,352
48439121605,1974,772,870,332,0,0,1429,294,39,31,49,132
48439121606,2467,816,1377,274,0,0,1788,170,73,142,111,183
48439121608,3574,1145,1873,556,0,0,2754,364,62,95,84,215
48439121609,4542,1490,2605,447,0,0,3238,373,119,320,176,316
48439121610,1718,571,865,282,0,0,1302,210,41,35,8,122
48439121611,2949,1166,1291,492,0,0,1955,380,146,158,136,174
48439121612,2202,797,1152,253,0,0,1654,233,32,97,59,127
48439121613,2334,1152,789,393,0,0,1467,337,310,53,41,126
48439121614,787,480,67,240,0,0,304,201,213,16,15,38
48439121615,2168,991,744,433,0,0,1469,319,164,47,59,110
48439121702,1162,566,225,371,0,0,603,212,214,27,15,91
48439121703,1482,859,219,404,0,0,628,469,194,77,45,69
48439121704,1075,541,231,303,0,0,513,385,53,38,43,43
48439121904,1163,775,161,227,0,0,379,594,98,26,9,57
48439121905,1389,667,186,536,0,0,346,238,310,348,80,67
48439121906,940,563,173,204,0,0,315,398,78,66,33,50
48439121907,960,607,100,253,0,0,266,362,169,78,30,55
48439121908,270,149,15,106,0,0,114,90,40,7,7,12
48439122001,1302,809,249,244,0,0,454,746,19,26,21,36
48439122002,1489,915,211,363,0,0,574,726,69,40,20,60
48439122100,2867,1599,586,682,0,0,1250,1277,70,89,40,141
48439122200,712,375,108,229,0,0,339,206,91,19,15,42
48439122300,1296,559,140,597,0,0,736,251,82,52,64,111
48439122401,679,309,118,252,0,0,370,158,55,17,32,47
48439122402,1607,604,581,422,0,0,1067,196,76,83,35,150
48439122500,2581,952,1167,462,0,0,1942,310,65,40,32,192
48439122600,2584,946,1216,422,0,0,1934,293,71,53,41,192
48439122701,1083,576,289,218,0,0,617,222,117,11,44,72
48439122702,1554,566,662,326,0,0,1191,196,43,19,12,93
48439122801,812,422,132,258,0,0,392,206,109,30,29,46
48439122802,1688,781,504,403,0,0,914,515,48,51,71,89
48439122901,1458,891,232,335,0,0,510,773,27,32,35,81
48439122902,1125,656,212,257,0,0,420,526,49,64,25,41
48439123001,1957,656,828,473,0,0,1470,215,55,29,19,169
48439123002,1780,491,1037,252,0,0,1391,136,35,29,30,159
48439123100,1588,1367,66,155,0,0,287,334,913,11,8,35
48439123200,1731,828,375,528,0,0,915,442,190,28,18,138
48439123301,1324,448,534,342,0,0,1008,124,37,29,19,107
48439123302,1902,668,589,645,0,0,1386,230,59,41,42,144
48439123500,1941,1455,140,346,0,0,434,467,870,79,15,76
48439123600,1846,990,221,635,0,0,923,481,263,27,29,123
48439123700,2020,950,653,417,0,0,1474,222,95,46,21,162
48439980000,2,2,0,0,0,0,1,0,0,0,0,1
48471790101,1299,282,777,240,0,0,1036,135,25,11,9,83
48471790102,2868,696,1590,582,0,0,2242,288,93,15,27,203
48471790103,3532,1077,1845,610,0,0,2629,300,356,24,19,204
48471790200,4154,1142,2397,615,0,0,2993,338,491,30,21,281
48471790301,2350,715,1288,347,0,0,1684,140,355,15,20,136
48471790302,5440,1177,3565,698,0,0,4380,403,171,49,48,389
48471790401,2324,693,1357,274,0,0,1606,195,353,26,12,132
48471790402,1511,523,747,241,0,0,986,216,208,11,12,78
48471790500,3047,1326,988,733,0,0,1882,391,516,52,25,181
48471790600,1245,855,175,215,0,0,348,355,497,11,5,29
48471790700,3036,1361,530,1145,0,0,1730,636,396,42,34,198
48471790800,2450,905,612,933,0,0,1519,334,244,62,36,255
48343950100,3078,1053,1362,663,0,0,2362,118,400,18,9,171
48343950200,3126,1059,1447,620,0,0,2419,166,366,20,12,143
48343950300,1735,732,646,357,0,0,1096,116,425,13,9,76
48147950100,1849,442,1059,348,0,0,1549,78,96,9,9,108
48147950300,2113,337,1342,434,0,0,1888,71,4,15,4,131
48147950401,1264,356,507,401,0,0,961,114,103,10,7,69
48147950402,3765,814,2188,763,0,0,3196,202,104,28,14,221
48147950500,1763,418,1001,344,0,0,1462,68,118,15,5,95
