FULLCODE,total_reg,party_dem,party_npp,party_rep,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
13121004200,2200,2078,92,30,0,0,134,32,1988,7,19,20
13121004300,2570,2412,130,28,0,0,149,32,2343,11,12,23
13121004400,2053,1950,87,16,0,0,102,22,1898,4,13,14
13121004800,810,734,64,12,0,0,55,11,716,2,5,21
13121004900,2422,1823,430,169,0,0,1076,88,1028,37,44,149
13121005000,2548,1777,618,153,0,0,1321,149,747,63,54,214
13121005200,3648,2676,680,292,0,0,2195,177,761,84,80,351
13121005300,3217,2398,600,219,0,0,1746,132,955,78,52,254
13121005501,2112,1780,269,63,0,0,506,65,1369,34,34,104
13121005503,1178,1107,66,5,0,0,43,18,1096,2,7,12
13121005504,837,740,79,18,0,0,111,22,673,11,6,14
13121005700,1314,1244,56,14,0,0,59,14,1204,5,12,20
13121005800,1433,1241,157,35,0,0,313,47,991,27,17,38
13121006000,3047,2779,213,55,0,0,413,57,2448,29,34,66
13121006100,3282,3063,166,53,0,0,258,82,2861,12,19,50
13121006200,1884,1723,140,21,0,0,176,37,1601,18,19,33
13121006300,1685,1531,128,26,0,0,150,35,1449,11,10,30
13121006400,679,543,113,23,0,0,179,72,403,4,4,17
13121006500,3488,3130,258,100,0,0,575,85,2671,27,32,98
13121006601,1901,1707,152,42,0,0,294,45,1474,9,28,51
13121006602,924,861,51,12,0,0,58,11,829,3,11,12
13121006701,1580,1492,71,17,0,0,78,26,1449,10,10,7
13121006702,2443,2192,214,37,0,0,273,54,2047,19,16,34
13121006801,0,0,0,0,0,0,0,0,0,0,0,0
13121006802,941,900,39,2,0,0,22,4,900,1,3,11
13121006900,2787,2145,496,146,0,0,1046,215,1291,53,46,136
13121007001,3602,3360,199,43,0,0,180,81,3289,7,19,26
13121007002,2333,2146,153,34,0,0,136,67,2076,8,19,27
13121007100,1843,1725,97,21,0,0,69,52,1687,5,9,21
13121007200,1563,1477,75,11,0,0,56,31,1453,6,6,11
13121007301,3179,3009,146,24,0,0,109,47,2969,15,14,25
13121007302,2412,2303,88,21,0,0,96,19,2254,2,13,28
13121007400,2249,2038,179,32,0,0,121,63,2012,21,9,23
13121007500,2838,2613,177,48,0,0,165,67,2555,17,17,17
13121007602,2089,1991,77,21,0,0,103,24,1929,4,9,20
13121007603,3370,3218,118,34,0,0,100,29,3201,2,12,26
13121007604,2058,1962,89,7,0,0,61,14,1949,3,13,18
13121007703,3292,3183,72,37,0,0,69,17,3171,3,14,18
13121007705,3431,3282,120,29,0,0,119,39,3236,6,13,18
13121007707,1789,1711,55,23,0,0,61,20,1686,0,8,14
13121007708,2253,2111,128,14,0,0,101,25,2079,5,16,27
13121007709,3108,2962,134,12,0,0,93,68,2896,18,17,16
13121007710,1804,1735,49,20,0,0,45,18,1707,10,9,15
13121007711,1936,1846,72,18,0,0,55,20,1824,6,14,17
13121007805,3034,2804,191,39,0,0,142,54,2787,10,11,30
13121007806,4588,4427,134,27,0,0,111,45,4380,2,18,32
13121007807,2268,2150,99,19,0,0,73,31,2125,7,15,17
13121007808,2643,2555,69,19,0,0,50,16,2548,1,11,17
13121007809,3930,3780,91,59,0,0,105,32,3747,9,13,24
13121007810,3687,3537,110,40,0,0,107,36,3504,4,16,20
13121007900,4532,4364,106,62,0,0,137,41,4293,8,14,39
13121008000,4933,4639,208,86,0,0,300,79,4472,13,23,46
13121008103,3283,3127,130,26,0,0,73,60,3109,7,17,17
13121008104,3082,2926,119,37,0,0,180,49,2795,6,14,38
13121008202,1732,1659,59,14,0,0,62,18,1637,4,3,8
13121008203,2103,2025,60,18,0,0,64,22,1983,6,10,18
13121008204,2955,2801,127,27,0,0,113,49,2763,7,11,12
13121008301,2224,2091,114,19,0,0,107,31,2040,6,17,23
13121008302,1603,1543,47,13,0,0,58,21,1502,1,9,12
13121008400,2809,2624,164,21,0,0,140,48,2563,5,19,34
13121008500,2572,2379,151,42,0,0,187,40,2285,11,18,31
13121008601,4119,3897,183,39,0,0,142,53,3860,12,12,40
13121008602,987,911,64,12,0,0,54,18,889,5,10,11
13121008701,2584,2364,170,50,0,0,155,55,2322,14,14,24
13121008702,2351,1933,343,75,0,0,383,74,1724,49,29,92
13121008801,1716,1176,366,174,0,0,827,92,636,53,28,80
13121008802,3467,1999,1001,467,0,0,1676,282,1049,122,76,262
13121008903,1351,953,328,70,0,0,409,94,715,45,20,68
13121008905,3999,2428,1238,333,0,0,1727,220,1503,180,84,285
13121008906,1645,691,457,497,0,0,1211,63,107,44,32,188
13121008907,2120,1082,629,409,0,0,1253,120,479,55,42,171
13121008908,1562,976,455,131,0,0,614,87,674,45,34,108
13121008909,1118,574,332,212,0,0,709,54,182,38,16,119
13121009001,1619,867,483,269,0,0,879,73,443,43,28,153
13121009002,2025,762,504,759,0,0,1651,53,86,30,16,189
13121009103,2312,1144,788,380,0,0,1424,135,408,97,45,203
13121009104,2085,990,730,365,0,0,1251,106,410,55,64,199
13121009105,961,454,220,287,0,0,723,19,75,22,15,107
13121009106,1513,962,419,132,0,0,533,85,722,40,47,86
13121009201,1098,634,395,69,0,0,435,140,384,39,24,76
13121009202,1905,1171,555,179,0,0,986,102,588,47,50,132
13121009203,2396,1500,697,199,0,0,1090,172,783,104,46,201
13121009301,2217,1038,592,587,0,0,1662,101,155,42,49,208
13121009302,1516,673,464,379,0,0,1097,69,128,22,43,157
13121009405,2296,1478,712,106,0,0,769,138,1101,100,42,146
13121009406,1392,854,459,79,0,0,419,122,644,89,32,86
13121009407,680,391,235,54,0,0,238,40,289,34,30,49
13121009408,1289,784,410,95,0,0,407,89,560,106,49,78
13121009409,966,522,333,111,0,0,351,77,348,62,47,81
13121009410,1378,575,595,208,0,0,755,75,279,79,55,135
13121009411,1999,1021,611,367,0,0,1067,134,411,122,82,183
13121009501,3632,1369,918,1345,0,0,2899,79,192,57,48,357
13121009503,1793,912,568,313,0,0,819,116,548,56,99,155
13121009504,2391,941,840,610,0,0,1435,112,479,60,69,236
13121009601,1949,781,848,320,0,0,1182,136,361,58,53,159
13121009604,2888,1199,1101,588,0,0,1774,198,401,95,95,325
13121009605,1966,815,878,273,0,0,968,128,499,95,73,203
13121009606,1215,420,372,423,0,0,898,42,84,26,36,129
13121009607,3137,1376,994,767,0,0,1723,195,652,152,114,301
13121009700,3475,1377,910,1188,0,0,2446,125,339,142,80,343
13121009802,3193,1108,968,1117,0,0,2230,87,295,156,102,323
13121009803,2408,1090,581,737,0,0,1551,98,361,93,56,249
13121009804,1815,665,436,714,0,0,1438,44,54,64,36,179
13121009900,4074,1331,1343,1400,0,0,3052,143,241,112,101,425
13121010003,3343,1357,1221,765,0,0,1883,180,564,229,155,332
13121010004,1249,481,353,415,0,0,889,35,84,51,53,137
13121010005,2910,919,818,1173,0,0,2237,106,93,93,84,297
13121010006,2718,1307,1043,368,0,0,1216,154,816,118,97,317
13121010007,1524,554,398,572,0,0,1175,56,83,38,33,139
13121010106,3461,1535,1035,891,0,0,1832,224,898,85,91,331
13121010107,1694,440,506,748,0,0,1228,50,97,48,52,219
13121010108,3382,1221,958,1203,0,0,2111,143,338,155,137,498
13121010115,2090,803,663,624,0,0,1302,102,244,83,49,310
13121010117,2113,1321,627,165,0,0,668,152,1055,43,58,137
13121010120,1568,822,510,236,0,0,779,109,498,28,43,111
13121010121,3094,1331,1057,706,0,0,1643,161,634,196,112,348
13121010124,1236,933,267,36,0,0,244,93,816,16,23,44
13121010125,1633,1045,470,118,0,0,458,155,849,23,36,112
13121010126,1612,834,514,264,0,0,721,127,502,55,76,131
13121010127,1692,779,554,359,0,0,822,136,394,112,66,162
13121010128,423,261,147,15,0,0,69,83,226,10,15,20
13121010129,2805,1330,985,490,0,0,1278,261,779,80,82,325
13121010130,1830,795,601,434,0,0,986,107,403,83,74,177
13121010131,1205,538,404,263,0,0,641,71,237,73,57,126
13121010132,2069,945,653,471,0,0,1043,137,453,94,104,238
13121010133,3034,1365,988,681,0,0,1561,195,701,130,99,348
13121010134,1326,854,390,82,0,0,349,128,692,31,52,74
13121010135,1383,767,421,195,0,0,481,128,533,60,45,136
13121010136,2072,677,815,580,0,0,1338,170,244,58,44,218
13121010137,2477,1059,762,656,0,0,1427,147,438,62,94,309
13121010204,4215,1515,1047,1653,0,0,2934,113,233,137,177,621
13121010211,2596,876,907,813,0,0,1788,118,216,92,71,311
13121010212,2460,944,984,532,0,0,1322,381,317,88,92,260
13121010213,790,500,230,60,0,0,215,73,414,22,20,46
13121010214,1248,696,355,197,0,0,440,89,508,44,49,118
13121010215,1435,602,393,440,0,0,822,91,319,47,33,123
13121010216,2225,1132,626,467,0,0,1184,146,541,64,82,208
13121010217,1842,848,528,466,0,0,998,107,350,58,79,250
13121010218,1443,771,388,284,0,0,629,62,491,41,39,181
13121010219,1516,1006,419,91,0,0,427,93,825,38,46,87
13121010220,3373,1347,960,1066,0,0,2039,122,445,128,147,492
13121010221,1516,654,442,420,0,0,941,104,191,50,59,171
13121010222,2286,777,675,834,0,0,1534,87,98,105,91,371
13121010223,2638,933,743,962,0,0,1667,102,227,98,132,412
13121010305,3680,3550,90,40,0,0,74,27,3524,12,27,16
13121010306,3978,3831,102,45,0,0,96,55,3779,14,7,27
13121010307,4133,3932,143,58,0,0,140,56,3870,13,18,36
13121010308,4361,4082,175,104,0,0,220,75,3984,17,28,37
13121010309,2737,2258,251,228,0,0,439,76,2156,15,17,34
13121010310,3413,3278,92,43,0,0,108,50,3223,6,13,13
13121010311,3249,3074,137,38,0,0,107,59,3025,15,15,28
13121010312,2808,2704,71,33,0,0,78,22,2665,8,17,18
13121010313,2956,2861,66,29,0,0,64,25,2825,10,16,16
13121010314,1638,1510,64,64,0,0,115,25,1479,0,8,11
13121010315,3788,3583,140,65,0,0,137,53,3536,12,22,28
13121010401,3102,2268,510,324,0,0,709,192,2106,11,15,69
13121010402,2929,1334,713,882,0,0,1739,107,905,17,20,141
13121010508,3217,3030,126,61,0,0,111,48,3011,9,21,17
13121010517,3917,3738,142,37,0,0,101,56,3717,9,15,19
13121010518,3433,3282,116,35,0,0,96,45,3251,9,11,21
13121010519,2964,2486,319,159,0,0,391,109,2365,14,30,55
13121010520,4148,3777,232,139,0,0,296,81,3678,23,13,57
13121010521,1757,1676,69,12,0,0,54,22,1649,3,11,18
13121010522,3855,3631,186,38,0,0,100,61,3619,23,24,28
13121010523,1211,1107,80,24,0,0,77,25,1093,6,2,8
13121010524,2338,2181,127,30,0,0,96,51,2154,8,13,16
13121010525,1798,1693,98,7,0,0,64,34,1663,11,17,9
13121010526,4604,4310,224,70,0,0,172,104,4249,18,28,33
13121010527,3819,3367,347,105,0,0,294,208,3237,12,25,43
13121010528,2647,2260,307,80,0,0,265,145,2177,7,12,41
13121010529,5399,5100,241,58,0,0,203,73,5027,32,24,40
13121010530,2100,2006,67,27,0,0,58,29,1974,6,19,14
13121010531,2422,2306,92,24,0,0,41,51,2296,9,11,14
13121010532,2730,2452,182,96,0,0,179,58,2427,9,11,46
13121010533,1485,1392,60,33,0,0,62,16,1378,7,8,14
13121010534,2333,2019,235,79,0,0,208,103,1952,10,26,34
13121010535,2838,2404,293,141,0,0,319,141,2290,14,20,54
13121010536,2898,2654,201,43,0,0,195,87,2543,14,15,44
13121010537,2763,2617,113,33,0,0,66,63,2591,11,13,19
13121010538,2003,1724,145,134,0,0,251,61,1650,5,12,24
13121010539,2790,2574,137,79,0,0,164,55,2510,17,14,30
13121010540,2274,1994,217,63,0,0,152,147,1922,21,10,22
13121010601,2438,1932,291,215,0,0,665,66,1561,19,27,100
13121010603,2313,2102,167,44,0,0,148,56,2054,10,22,23
13121010604,2758,2564,165,29,0,0,107,58,2532,16,25,20
13121010801,1554,1053,327,174,0,0,508,102,837,32,22,53
13121010802,2306,1453,587,266,0,0,771,263,1082,84,27,79
13121011000,1843,1641,174,28,0,0,113,99,1592,4,15,20
13121011100,2120,1689,296,135,0,0,701,107,1192,17,12,91
13121011202,3488,2865,479,144,0,0,713,248,2370,16,42,99
13121011203,1846,1590,201,55,0,0,325,83,1373,5,17,43
13121011204,1243,1165,63,15,0,0,81,18,1122,4,9,9
13121011301,3748,3351,280,117,0,0,320,158,3168,16,24,62
13121011306,2313,2162,123,28,0,0,99,44,2134,5,15,16
13121011307,3080,2936,125,19,0,0,92,56,2891,5,22,14
13121011308,1335,1242,86,7,0,0,68,14,1229,3,5,16
13121011309,2197,2039,112,46,0,0,111,56,1976,16,20,18
13121011310,4043,3637,343,63,0,0,208,223,3536,18,24,34
13121011416,4224,1238,1471,1515,0,0,2867,219,311,223,229,375
13121011417,3955,1095,1234,1626,0,0,2868,217,209,137,117,407
13121011419,4664,1401,1413,1850,0,0,3385,259,267,136,127,490
13121011421,1976,997,749,230,0,0,704,310,703,55,78,126
13121011422,2761,1047,903,811,0,0,1817,166,441,44,73,220
13121011423,3941,1253,1353,1335,0,0,2737,225,254,152,165,408
13121011424,4003,1438,1489,1076,0,0,2247,241,555,277,250,433
13121011426,1825,531,843,451,0,0,981,187,157,162,119,219
13121011428,2248,600,668,980,0,0,1656,81,134,85,81,211
13121011429,4028,1340,1559,1129,0,0,2248,364,435,296,245,440
13121011430,1744,997,645,102,0,0,458,321,801,28,54,82
13121011431,614,228,335,51,0,0,139,287,134,7,28,19
13121011432,2866,1459,1034,373,0,0,1143,272,1035,102,96,218
13121011433,2462,751,804,907,0,0,1605,126,187,162,124,258
13121011434,2347,931,888,528,0,0,1270,287,385,99,94,212
13121011435,2950,1313,973,664,0,0,1687,262,518,60,104,319
13121011436,2610,1004,732,874,0,0,1770,148,189,101,79,323
13121011437,1843,753,649,441,0,0,1052,163,372,25,69,162
13121011438,2791,1098,1048,645,0,0,1516,293,533,74,119,256
13121011439,3014,950,931,1133,0,0,2001,134,357,111,105,306
13121011440,1859,639,560,660,0,0,1176,79,224,103,90,187
13121011441,2843,1098,925,820,0,0,1774,185,342,91,113,338
13121011442,1692,702,562,428,0,0,902,97,372,83,48,190
13121011443,2223,587,983,653,0,0,1243,92,139,413,94,242
13121011444,2936,682,1122,1132,0,0,1753,100,168,421,148,346
13121011445,2437,608,793,1036,0,0,1909,123,80,43,57,225
13121011446,2981,856,953,1172,0,0,2224,108,219,61,83,286
13121011505,3241,890,1111,1240,0,0,2285,165,201,140,93,357
13121011507,3329,595,1408,1326,0,0,2529,141,172,95,77,315
13121011508,2951,621,1226,1104,0,0,2064,156,175,172,119,265
13121011509,1998,508,696,794,0,0,1449,100,144,49,84,172
13121011510,4375,969,1793,1613,0,0,2938,205,220,415,170,427
13121011511,2089,560,797,732,0,0,1371,95,171,151,124,177
13121011512,2293,569,788,936,0,0,1782,63,74,71,67,236
13121011513,2736,665,835,1236,0,0,2135,108,95,52,79,267
13121011514,2751,535,1080,1136,0,0,2151,133,87,55,96,229
13121011515,1819,356,741,722,0,0,1358,63,89,72,62,175
13121011612,2723,638,977,1108,0,0,1624,94,196,452,132,225
13121011618,3032,866,1447,719,0,0,1420,169,330,643,145,325
13121011624,2997,919,1302,776,0,0,1597,163,254,504,196,283
13121011627,2636,778,1140,718,0,0,1157,143,326,633,147,230
13121011628,1355,378,540,437,0,0,760,78,178,143,61,135
13121011629,3424,1099,1511,814,0,0,1481,179,332,898,239,295
13121011630,2391,842,1001,548,0,0,1125,189,345,330,186,216
13121011631,2685,964,1185,536,0,0,1014,208,448,600,167,248
13121011632,1945,698,938,309,0,0,543,99,364,626,145,168
13121011633,2628,810,1091,727,0,0,1378,222,287,363,163,215
13121011634,1574,631,672,271,0,0,701,171,292,175,115,120
13121011635,2273,716,1222,335,0,0,516,95,209,1065,175,213
13121011636,450,178,227,45,0,0,180,71,133,28,13,25
13121011637,2119,607,847,665,0,0,1311,109,192,217,86,204
13121011638,3258,1060,1254,944,0,0,1814,214,302,335,156,437
13121011639,1178,405,496,277,0,0,652,83,239,62,30,112
13121011640,3326,972,1238,1116,0,0,2116,227,379,139,98,367
13121011641,3153,604,1276,1273,0,0,2267,141,106,223,81,335
13121011642,2538,851,999,688,0,0,1430,205,362,177,180,184
13121011643,1341,584,568,189,0,0,570,135,409,74,50,103
13121011644,1937,811,799,327,0,0,841,211,458,101,138,188
13121011645,2615,1011,1120,484,0,0,1217,244,517,210,196,231
13121011646,2338,848,992,498,0,0,1244,199,461,122,113,199
13121011647,3580,1291,1403,886,0,0,1949,306,552,190,224,359
13121011648,1988,585,1021,382,0,0,738,89,181,681,128,171
13121011649,3147,1012,1474,661,0,0,1207,137,318,1016,183,286
13121011650,2259,771,989,499,0,0,1126,158,324,323,134,194
13121011651,1521,505,675,341,0,0,751,113,239,162,77,179
13121011652,1731,613,729,389,0,0,753,104,256,328,131,159
13121011653,4062,1085,1591,1386,0,0,2462,241,448,346,201,364
13121011654,1988,664,744,580,0,0,1217,84,291,110,99,187
13121011655,2401,544,881,976,0,0,1749,144,63,122,80,243
13121011656,2980,800,1172,1008,0,0,1774,166,220,399,162,259
13121011657,2042,669,955,418,0,0,937,142,265,359,127,212
13121011658,2461,887,1006,568,0,0,1182,197,362,360,174,186
13121011659,1851,533,726,592,0,0,1001,83,189,288,107,183
13121011660,2737,843,1081,813,0,0,1539,193,328,193,197,287
13121011661,3011,816,1222,973,0,0,1984,173,325,143,123,263
13121011801,852,709,126,17,0,0,119,30,660,18,6,19
13121011802,1230,1122,92,16,0,0,72,31,1090,7,13,17
13121011901,2561,2047,441,73,0,0,510,89,1791,38,39,94
13121011902,1076,823,220,33,0,0,297,51,635,18,10,65
13121012000,3092,2842,209,41,0,0,206,63,2756,11,18,38
13121012300,2059,1579,321,159,0,0,512,85,1344,24,17,77
13121980000,0,0,0,0,0,0,0,0,0,0,0,0
13087970100,2363,992,667,704,0,0,1683,69,513,8,10,80
13087970200,1620,709,490,421,0,0,1134,31,365,8,15,67
13087970301,1789,1196,360,233,0,0,721,57,950,19,3,39
13087970302,2071,1300,491,280,0,0,931,68,991,4,13,64
13087970400,2684,1902,461,321,0,0,934,43,1616,20,13,58
13087970600,3533,1889,786,858,0,0,2209,107,1023,31,22,141
13087970700,1085,466,355,264,0,0,741,32,269,3,5,35
13087970800,1367,992,222,153,0,0,432,45,853,1,1,35
13129970101,1993,167,951,875,0,0,1660,119,40,22,10,142
13129970102,2300,203,1069,1028,0,0,2061,35,16,30,18,140
13129970201,1911,141,886,884,0,0,1707,59,9,9,14,113
13129970202,2691,260,1108,1323,0,0,2331,108,63,18,27,144
13129970301,2403,343,1166,894,0,0,1825,275,136,24,20,123
13129970302,2516,390,1370,756,0,0,1706,454,184,34,26,112
13129970400,3311,473,1371,1467,0,0,2636,254,134,81,21,185
13129970500,3186,498,1471,1217,0,0,2344,435,185,51,17,154
13129970601,1737,321,742,674,0,0,1211,230,181,29,7,79
13129970602,1993,375,1102,516,0,0,1245,411,213,27,17,80
13129970700,3094,330,1412,1352,0,0,2701,114,73,18,22,166
13129970801,2847,334,1218,1295,0,0,2360,188,92,27,19,161
13129970802,1647,151,716,780,0,0,1406,66,50,18,11,96
13129970901,2952,276,1325,1351,0,0,2482,217,87,12,13,141
13129970902,2091,161,923,1007,0,0,1855,45,37,13,20,121
13201950100,1222,634,238,350,0,0,918,11,249,5,8,31
13201950200,1175,758,164,253,0,0,537,10,590,2,4,32
13201950300,1690,749,351,590,0,0,1292,34,318,3,3,40
13081010100,1914,817,458,639,0,0,1045,36,754,8,6,65
13081010201,3037,1425,492,1120,0,0,1584,19,1331,15,7,81
13081010202,1563,951,226,386,0,0,566,29,920,6,4,38
13081010300,1816,645,497,674,0,0,1087,33,595,10,8,83
13081010400,3398,1725,591,1082,0,0,1544,58,1628,49,21,98
13081010500,855,197,270,388,0,0,629,12,148,4,13,49
13011970100,3268,271,1319,1678,0,0,2879,165,30,32,21,141
13011970200,3697,231,1375,2091,0,0,3254,93,80,31,30,209
13011970300,3301,243,1395,1663,0,0,2835,141,75,32,16,202
13011970400,2639,250,1133,1256,0,0,2149,116,125,48,24,177
13317010101,1122,608,222,292,0,0,720,12,354,6,4,26
13317010102,1085,522,247,316,0,0,748,20,262,6,3,46
13317010301,1471,756,295,420,0,0,1055,21,315,11,8,61
13317010302,3099,2281,356,462,0,0,1186,43,1750,21,17,82
13217100101,4495,1090,1470,1935,0,0,3254,136,770,63,44,228
13217100102,4245,1799,959,1487,0,0,2371,113,1506,58,39,158
13217100202,4296,769,1223,2304,0,0,3484,94,405,45,28,240
13217100203,2424,448,744,1232,0,0,1909,47,320,12,13,123
13217100204,2356,558,730,1068,0,0,1725,68,402,38,18,105
13217100301,4214,2514,756,944,0,0,1624,165,2223,41,40,121
13217100302,2916,1168,696,1052,0,0,1676,130,934,32,22,122
13217100400,1947,1121,444,382,0,0,819,61,935,46,21,65
13217100503,3756,3040,427,289,0,0,565,118,2966,23,24,60
13217100504,3936,3470,300,166,0,0,332,101,3410,21,27,45
13217100505,4143,3425,415,303,0,0,611,109,3300,21,46,56
13217100506,2935,2267,438,230,0,0,558,115,2169,11,20,62
13217100507,3769,2765,597,407,0,0,864,137,2646,13,35,74
13217100600,4662,2954,1001,707,0,0,1560,170,2726,20,43,143
13217100701,1662,1218,244,200,0,0,419,35,1157,4,11,36
13217100702,2244,1618,407,219,0,0,571,76,1528,12,12,45
13217100801,4320,1672,1393,1255,0,0,2427,210,1436,24,33,190
13217100802,3226,986,1056,1184,0,0,2135,83,829,7,26,146
13217100902,4558,2767,989,802,0,0,1603,192,2555,24,47,137
13217100903,5170,3420,937,813,0,0,1516,248,3190,42,38,136
13217100904,4458,2740,933,785,0,0,1590,130,2569,20,36,113
13217100905,3913,2131,910,872,0,0,1600,184,1946,22,27,134
13315960100,1497,460,312,725,0,0,1019,25,396,8,5,44
13315960200,634,240,136,258,0,0,338,15,222,9,2,48
13315960300,815,125,279,411,0,0,656,32,90,7,5,25
13315960400,1571,557,320,694,0,0,971,27,509,7,4,53
13287970201,2230,1549,291,390,0,0,656,32,1486,7,7,42
13287970202,1318,524,337,457,0,0,810,44,385,17,5,57
13287970300,2079,512,561,1006,0,0,1605,54,296,15,12,97
13295020101,2638,363,1429,846,0,0,2302,68,100,14,25,129
13295020102,1626,254,825,547,0,0,1384,32,123,4,11,72
13295020200,1882,316,1023,543,0,0,1574,68,107,10,9,114
13295020301,2727,405,1320,1002,0,0,2283,70,169,21,18,166
13295020302,3407,405,1597,1405,0,0,3034,65,50,19,25,214
13295020400,2167,299,816,1052,0,0,1974,29,8,20,13,123
13295020503,2937,361,1058,1518,0,0,2628,36,88,14,5,166
13295020504,2008,270,1020,718,0,0,1739,35,103,7,8,116
13295020505,1927,223,867,837,0,0,1718,28,62,9,18,92
13295020506,2835,325,1146,1364,0,0,2549,41,51,10,15,169
13295020601,4582,483,1792,2307,0,0,4102,88,85,33,22,252
13295020602,3090,437,1259,1394,0,0,2678,48,140,25,19,180
13295020701,1688,229,709,750,0,0,1457,31,73,22,15,90
13295020702,2232,363,1149,720,0,0,1853,49,179,9,7,135
13295020800,2159,328,766,1065,0,0,1865,19,119,7,17,132
13295020902,1457,183,579,695,0,0,1297,23,57,11,4,65
13295020903,1662,154,663,845,0,0,1516,29,8,6,9,94
13295020904,1792,186,785,821,0,0,1619,18,36,8,6,105
13311950101,1181,202,324,655,0,0,1026,28,9,11,15,92
13311950102,1294,200,419,675,0,0,1113,21,32,15,11,102
13311950202,2708,301,858,1549,0,0,2399,66,13,31,20,179
13311950204,2069,182,655,1232,0,0,1871,36,13,15,18,116
13311950205,1951,204,721,1026,0,0,1724,44,17,5,14,147
13311950206,3086,351,1350,1385,0,0,2597,93,132,25,36,203
13311950207,2935,186,1279,1470,0,0,2600,88,11,25,30,181
13311950301,2637,169,1020,1448,0,0,2404,40,25,10,17,141
13311950302,2760,197,1021,1542,0,0,2483,51,16,17,20,173
13153020106,1803,606,583,614,0,0,1164,53,475,8,15,88
13153020108,3922,1298,1493,1131,0,0,2526,166,1015,22,36,157
13153020110,1239,964,170,105,0,0,226,41,935,6,7,24
13153020111,2696,1391,710,595,0,0,1216,128,1222,25,20,85
13153020112,3465,1402,1091,972,0,0,1715,157,1160,208,99,126
13153020113,3237,1437,1108,692,0,0,1647,171,1234,24,20,141
13153020200,3226,1621,936,669,0,0,1465,142,1432,34,29,124
13153020301,813,698,82,33,0,0,82,24,682,4,6,15
13153020302,2629,2033,390,206,0,0,510,101,1949,5,8,56
13153020400,1633,1154,332,147,0,0,424,55,1098,8,10,38
13153020600,146,45,83,18,0,0,76,15,41,2,0,12
13153020700,1963,1354,420,189,0,0,497,101,1296,15,8,46
13153020800,1377,879,365,133,0,0,457,67,789,4,10,50
13153020900,2767,1125,915,727,0,0,1557,135,869,18,31,157
13153021001,1762,878,548,336,0,0,870,61,747,9,8,67
13153021002,2221,845,718,658,0,0,1407,83,588,11,14,118
13153021108,5240,1508,1951,1781,0,0,3434,215,1145,95,54,297
13153021114,5373,1468,1859,2046,0,0,3560,259,1041,103,57,353
13153021115,4702,1611,1716,1375,0,0,2794,234,1277,57,47,293
13153021116,2223,1106,630,487,0,0,1041,91,958,28,21,84
13153021117,2732,754,1016,962,0,0,1760,222,500,71,42,137
13153021118,1234,736,397,101,0,0,404,77,680,9,12,52
13153021119,3319,1530,1148,641,0,0,1564,174,1303,70,34,174
13153021120,4156,1566,1337,1253,0,0,2425,166,1239,45,49,232
13153021121,1749,499,496,754,0,0,1197,66,348,21,14,103
13153021122,2782,703,973,1106,0,0,1987,105,466,44,18,162
13153021123,4421,1808,1471,1142,0,0,2263,255,1490,203,39,171
13153021124,3711,1008,1532,1171,0,0,2208,156,793,302,41,211
13153021125,3795,1567,1371,857,0,0,1932,218,1345,99,46,155
13153021203,2668,540,1018,1110,0,0,2002,76,361,22,25,182
13153021204,4506,1598,1512,1396,0,0,2566,232,1266,142,50,250
13153021205,3702,1152,1248,1302,0,0,2340,120,938,63,23,218
13153021206,1504,914,347,243,0,0,538,55,846,15,12,38
13153021300,2944,1267,773,904,0,0,1556,51,1128,42,20,147
13153021401,3416,1041,1076,1299,0,0,2303,87,826,27,24,149
13153021402,3608,1033,1308,1267,0,0,2418,158,795,28,27,182
13153021501,737,91,280,366,0,0,623,24,47,4,3,36
13153021502,2801,829,852,1120,0,0,1885,59,718,7,22,110
13223120104,2172,178,748,1246,0,0,1909,61,54,7,17,124
13223120105,5347,1036,1889,2422,0,0,3891,299,590,67,62,438
13223120106,1749,387,680,682,0,0,1245,111,215,25,23,130
13223120107,4447,1240,1521,1686,0,0,2830,345,847,92,62,271
13223120108,5381,1671,2003,1707,0,0,3293,397,1262,50,58,321
13223120109,4500,1155,1608,1737,0,0,3031,282,770,51,66,300
13223120110,4785,970,1681,2134,0,0,3475,294,590,62,53,311
13223120111,6714,1792,2527,2395,0,0,4435,411,1306,56,64,442
13223120203,3927,664,1586,1677,0,0,3048,191,339,34,53,262
13223120205,3143,1225,956,962,0,0,1771,209,931,31,44,157
13223120206,2612,944,828,840,0,0,1511,166,735,24,40,136
13223120207,2170,465,875,830,0,0,1513,142,310,24,29,152
13223120208,2723,897,980,846,0,0,1678,148,697,14,33,153
13223120301,4131,1354,1333,1444,0,0,2506,274,1049,27,34,241
13223120303,1341,309,481,551,0,0,966,51,213,12,21,78
13223120304,1480,495,491,494,0,0,913,66,391,11,15,84
13223120305,2265,767,842,656,0,0,1415,113,615,12,23,87
13223120306,2513,1063,761,689,0,0,1253,166,909,31,26,128
13223120307,3456,1489,1246,721,0,0,1664,265,1280,20,41,186
13223120401,3977,797,1673,1507,0,0,2970,164,560,15,24,244
13223120402,4411,634,1781,1996,0,0,3581,129,366,31,33,271
13223120403,4354,1149,1694,1511,0,0,2977,181,930,19,31,216
13223120503,3837,972,1354,1511,0,0,2734,175,648,26,31,223
