GEOID20,total_reg,party_dem,party_rep,party_npp,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
24005402305,1273,968,120,164,0,3,12,0,160,31,929,20,25,108
24005402306,2117,1768,81,244,3,1,10,0,191,56,1754,13,25,78
24005402307,4010,3314,139,500,5,5,33,0,422,100,3171,50,88,179
24005402403,1689,1457,53,163,2,2,6,0,154,31,1427,10,21,46
24005402404,3428,2943,121,325,10,1,19,0,166,98,3031,63,23,47
24005402405,2286,1864,136,262,4,3,12,0,222,73,1868,32,35,56
24005402407,968,721,98,127,5,1,12,0,211,29,633,22,30,43
24005402408,1703,1416,63,205,4,1,10,0,220,43,1329,29,26,56
24005402409,1980,1658,59,237,2,1,18,0,155,52,1656,34,36,47
24005402503,2940,2298,212,384,5,7,24,0,340,58,2381,30,35,96
24005402504,3583,2873,235,428,5,7,13,0,364,76,2956,49,38,100
24005402505,2372,2000,92,259,2,2,9,0,132,57,2083,23,31,46
24005402506,3240,2675,150,378,10,6,14,0,255,91,2675,69,42,108
24005402510,3422,2727,176,483,3,2,19,0,549,95,2414,115,75,174
24005402511,3305,2627,197,447,7,3,12,0,775,71,2039,94,72,254
24005402602,1453,1188,64,179,2,0,13,0,116,48,1196,21,24,48
24005402603,4899,4014,286,547,6,1,26,0,606,91,3732,94,86,290
24005402604,5054,4215,237,546,9,12,22,0,408,140,4198,74,76,158
24005403100,1917,1548,119,227,4,4,8,0,319,48,1420,22,16,92
24005403201,2588,2216,107,239,3,2,13,0,184,67,2242,20,24,51
24005403202,1840,1552,67,194,3,1,14,0,94,49,1608,17,20,52
24005403300,1847,1318,192,313,6,3,10,0,682,95,877,22,37,134
24005403401,2517,1846,327,311,4,5,8,0,952,73,895,59,94,444
24005403402,3152,2396,297,399,12,4,27,0,881,114,1534,28,184,411
24005403500,3735,1986,1064,644,10,3,16,0,1604,79,137,62,411,1442
24005403601,3573,2145,743,635,18,6,12,0,1587,80,160,98,465,1183
24005403602,3616,2178,683,706,11,5,14,0,1659,101,516,119,345,876
24005403702,3591,2481,455,595,13,4,21,0,1342,120,1214,75,197,643
24005403703,2245,1573,397,250,7,4,6,0,1153,39,95,51,138,769
24005403704,3265,2163,523,529,12,6,14,0,1287,94,1155,82,168,479
24005403801,1618,907,390,292,6,3,9,0,1004,38,21,80,80,395
24005403802,2708,1815,454,414,11,2,7,0,1446,32,52,81,192,905
24005403803,3115,2009,579,494,7,2,15,0,1563,43,99,75,283,1052
24005404101,4470,3072,575,759,13,7,22,0,1813,169,1608,200,166,514
24005404102,4031,2684,532,745,17,7,25,0,1494,213,1699,117,169,339
24005404201,3340,2261,451,579,11,9,14,0,1020,165,1427,181,211,336
24005404202,3098,2310,235,507,10,4,24,0,671,212,1861,83,112,159
24005404402,4924,3014,981,866,20,8,21,0,2587,171,711,180,278,997
24005404403,2955,1942,425,546,12,2,15,0,1006,167,1185,118,197,282
24005404404,3616,1920,914,715,12,6,24,0,1979,150,603,149,254,481
24005404501,4319,2409,939,876,21,13,32,0,2173,252,884,124,332,554
24005404502,2334,1403,436,457,7,7,19,0,915,204,810,83,132,190
24005404600,2188,787,885,467,9,7,16,0,1640,81,104,26,52,285
24005404800,1811,829,578,375,9,3,7,0,1174,51,137,57,101,291
24005404900,4279,2464,1056,693,18,3,22,0,2324,101,169,107,314,1264
24005405000,3709,1165,1785,699,17,8,15,0,3095,72,29,34,43,436
24005406000,4689,1349,2334,919,31,11,20,0,3906,109,20,75,85,494
24005407001,2693,892,1215,536,21,5,9,0,2233,62,36,38,52,272
24005407002,4338,1307,2132,818,22,12,18,0,3566,87,29,46,90,520
24005408100,4742,1877,1823,955,20,9,25,0,3565,109,81,225,179,583
24005408200,1694,623,730,322,8,1,3,0,1306,48,17,59,51,213
24005408302,2441,974,943,478,13,4,10,0,1744,58,20,153,128,338
24005408303,3130,1362,1154,575,11,1,12,0,2045,79,26,150,158,672
24005408304,4038,1544,1733,692,11,4,17,0,2985,107,43,182,170,551
24005408400,922,374,370,165,4,1,2,0,666,33,29,36,35,123
24005408502,4637,1954,1812,786,20,6,18,0,3450,154,67,229,187,550
24005408503,1804,941,417,409,13,4,14,0,1072,99,225,137,92,179
24005408505,2972,1449,933,544,10,4,16,0,2082,125,84,190,129,362
24005408506,2634,1634,376,562,14,7,28,0,1003,115,1150,94,102,170
24005408507,2844,1752,446,587,13,3,30,0,1369,182,840,108,97,248
24005408601,2988,1337,1022,580,15,3,18,0,2239,114,29,159,83,364
24005408602,1733,802,579,321,8,3,9,0,1285,90,10,65,104,179
24005408702,2053,959,733,322,14,2,8,0,1615,34,50,49,52,253
24005408703,4763,1984,1750,958,18,8,21,0,3508,155,62,253,186,599
24005408704,4575,1941,1611,959,25,3,10,0,3094,145,29,478,199,630
24005408800,1764,854,523,358,3,5,10,0,1341,57,58,64,61,183
24005408900,2310,1021,737,510,10,5,8,0,1730,68,27,135,81,269
24005410100,5198,1815,2260,1042,23,4,22,0,4223,110,30,96,146,593
24005410200,4254,1389,2015,785,21,2,22,0,3363,121,12,97,112,549
24005411101,1836,476,1047,286,11,4,6,0,1490,57,9,32,41,207
24005411102,2618,724,1404,437,19,4,12,0,2215,47,18,24,70,244
24005411201,2690,830,1349,457,17,3,14,0,2240,50,19,34,43,304
24005411202,3286,1181,1447,589,17,5,19,0,2637,90,26,58,93,382
24005411302,2925,1209,1065,612,8,4,14,0,1856,132,254,206,123,354
24005411303,4600,2024,1672,834,14,8,23,0,3311,160,339,200,117,473
24005411306,3997,1926,1189,817,19,7,26,0,2519,193,499,221,180,385
24005411307,2348,1199,626,476,11,6,14,0,1418,145,332,112,101,240
24005411308,2909,1151,1139,571,15,4,15,0,2056,136,133,152,98,334
24005411309,6900,2743,2740,1318,18,5,29,0,4725,282,307,567,252,767
24005411404,2881,1204,1077,552,12,1,16,0,2090,123,166,113,63,326
24005411406,3463,1306,1447,648,17,6,18,0,2686,89,115,140,66,367
24005411408,2129,1004,580,504,16,3,14,0,1269,109,297,113,106,235
24005411409,3849,1670,1309,802,12,8,25,0,2695,136,318,201,114,385
24005411410,3198,1568,967,618,14,7,13,0,2108,117,369,212,90,302
24005411411,2319,1194,652,432,13,2,16,0,1438,94,430,96,62,199
24005411412,1927,1175,331,391,8,6,10,0,872,94,703,80,40,138
24005411413,2093,1018,825,217,3,1,7,0,1707,51,45,16,35,239
24005420100,2264,913,826,478,4,3,22,0,1811,91,52,26,60,224
24005420200,2086,892,729,435,12,0,15,0,1598,96,89,21,41,241
24005420301,1095,480,358,233,2,0,15,0,790,49,120,13,27,96
24005420302,1548,697,425,385,10,3,24,0,1162,73,116,8,27,162
24005420303,1008,403,368,224,3,0,8,0,802,18,35,13,17,123
24005420401,3716,1881,926,831,20,7,39,0,2535,206,567,25,67,316
24005420402,1314,576,417,304,6,0,4,0,1035,41,59,13,37,129
24005420500,2077,952,660,422,16,4,12,0,1430,158,166,47,62,214
24005420600,2586,1251,722,550,13,9,24,0,1926,153,192,26,47,242
24005420701,1683,785,506,347,10,4,14,0,1217,88,110,40,61,167
24005420702,1326,584,472,254,5,1,6,0,995,77,49,26,47,132
24005420800,2277,1014,728,490,11,5,21,0,1742,101,132,32,55,215
24005420900,2384,1240,587,505,9,6,28,0,1670,128,287,19,51,229
24005421000,1071,576,282,183,9,4,10,0,745,74,149,2,10,91
24005421101,1846,914,484,408,7,8,19,0,1261,115,280,12,32,146
24005421102,1672,823,487,317,11,5,13,0,1265,85,125,10,19,168
24005421200,1260,569,399,259,9,3,11,0,1034,52,32,5,27,110
24005430101,1893,1091,368,393,11,3,18,0,917,165,647,17,22,125
24005430104,1706,662,650,358,12,1,17,0,1301,105,64,31,47,158
24005430200,1700,769,522,359,12,4,26,0,1131,109,211,46,36,167
24005430300,2498,1282,609,537,12,5,33,0,1485,139,641,39,31,163
24005430400,2967,1215,1034,662,16,5,22,0,2190,107,281,76,50,263
24005430600,2032,826,729,433,12,2,11,0,1588,76,59,64,26,219
24005430700,3343,1359,1202,728,16,4,17,0,2537,93,206,85,74,348
24005430800,2391,1034,806,489,15,5,26,0,1805,63,122,92,72,237
24005430900,2482,1281,586,561,12,8,26,0,1307,94,506,219,91,265
24005440100,3332,1464,1074,719,26,8,24,0,2539,112,180,40,73,388
24005440200,1894,947,543,361,13,4,15,0,1201,76,366,33,29,189
24005440300,1317,766,267,256,5,2,16,0,627,76,409,56,41,108
24005440400,3784,2108,951,664,22,6,16,0,2271,116,981,33,63,320
24005440500,2552,1194,799,512,12,5,22,0,1879,77,245,37,59,255
24005440600,1824,890,564,352,7,4,5,0,1123,86,221,163,75,156
24005440701,4131,2722,608,719,13,9,40,0,1339,213,2038,140,121,280
24005440702,3317,1873,766,631,5,4,23,0,1827,146,748,142,129,325
24005440800,2094,1231,454,381,8,1,13,0,898,141,696,126,80,153
24005440900,2272,1479,366,392,3,2,20,0,734,129,1116,78,53,162
24005441000,2608,2023,198,347,4,2,24,0,405,79,1982,19,23,100
24005441101,1657,931,399,298,9,3,11,0,942,78,350,60,43,184
24005441102,3453,2006,764,635,12,3,19,0,1799,228,980,94,68,284
24005450100,2577,1127,888,502,12,7,24,0,1889,121,180,37,46,304
24005450200,2344,904,908,488,7,5,21,0,1800,89,107,22,41,285
24005450300,2532,1064,926,498,13,2,22,0,1910,120,116,66,39,281
24005450400,1577,659,521,361,7,6,14,0,1229,62,81,18,24,163
24005450501,2510,1117,800,546,8,7,20,0,1719,123,309,29,50,280
24005450503,3200,2243,387,518,9,3,27,0,857,144,1992,24,45,138
24005450504,2911,2059,297,504,5,4,29,0,698,105,1936,26,32,114
24005450800,2698,1531,644,468,15,5,20,0,1522,106,773,52,30,215
24005450900,3363,1247,1465,600,16,5,16,0,2618,81,213,38,50,363
24005451000,1457,505,670,257,7,1,6,0,1205,26,33,11,17,165
24005451100,1625,963,373,268,10,5,4,0,635,55,759,36,21,119
24005451200,2784,1055,1136,548,18,2,15,0,2153,86,164,44,37,300
24005451300,2036,1018,520,459,7,4,19,0,1296,92,421,29,24,174
24005451401,2320,1528,296,455,6,3,22,0,545,163,1298,111,77,126
24005451402,2975,1826,538,561,10,7,22,0,1196,130,1392,39,49,169
24005451500,2510,1407,574,474,18,6,17,0,1472,111,653,20,34,220
24005451600,1355,489,561,282,9,1,7,0,1112,39,28,9,17,150
24005451701,4800,2360,1414,959,17,4,31,0,3004,212,791,136,92,565
24005451702,1510,452,753,276,7,2,9,0,1254,22,35,8,21,170
24005451801,3625,1460,1427,678,17,4,28,0,2536,80,597,23,45,344
24005451802,3059,1014,1445,553,12,3,19,0,2432,89,108,21,44,365
24005451803,3141,1405,1059,634,12,2,17,0,2087,87,604,24,56,283
24005451900,2095,735,923,405,6,1,13,0,1717,32,40,18,54,234
24005452000,1870,746,749,351,5,1,11,0,1412,38,206,10,18,186
24005452100,2684,978,1165,500,11,2,18,0,2242,47,65,10,35,285
24005452300,1321,653,331,299,9,3,15,0,927,139,77,19,45,114
24005452400,2419,933,971,474,18,2,10,0,1861,67,162,37,45,247
24005452500,2554,1136,874,501,16,3,12,0,2014,108,99,20,37,276
24005490100,3685,1583,1396,657,13,4,13,0,2723,106,93,161,137,465
24005490200,2265,1006,783,431,16,4,8,0,1670,100,35,116,90,254
24005490302,2122,1268,492,317,9,4,13,0,1372,77,251,93,78,251
24005490303,1362,803,263,263,11,3,14,0,902,57,176,42,43,142
24005490304,2137,1282,434,389,8,4,13,0,1276,105,345,83,78,250
24005490400,1593,773,526,265,7,3,7,0,1203,27,43,54,51,215
24005490500,3053,1492,995,521,12,1,7,0,2422,58,67,66,60,380
24005490601,1652,1015,293,316,9,7,4,0,1278,50,53,38,34,199
24005490602,2010,1151,447,377,14,6,7,0,1541,63,62,55,51,238
24005490603,1763,1024,418,288,7,3,4,0,1415,53,26,40,32,197
24005490605,122,74,22,23,1,0,2,0,78,6,13,6,3,16
24005490701,1534,774,514,220,2,2,4,0,1191,46,77,27,22,171
24005490703,2376,1281,563,490,11,3,10,0,1758,73,81,76,72,316
24005490800,2294,1292,555,411,9,8,9,0,1772,57,87,67,49,262
24005490900,3015,1809,597,541,12,10,27,0,1753,129,579,104,101,349
24005491000,1857,1147,402,286,6,2,5,0,1425,59,65,42,49,217
24005491100,2320,1562,340,382,7,7,14,0,1551,84,316,78,42,249
24005491201,1970,1167,399,363,10,7,14,0,1263,94,309,60,59,185
24005491202,1312,745,301,242,9,0,10,0,882,34,174,37,34,151
24005491300,1980,1348,228,370,10,2,13,0,799,83,801,62,68,167
24005491401,3109,2494,167,392,5,4,31,0,315,64,2601,42,29,58
24005491402,2058,1459,239,331,2,3,17,0,496,77,1333,27,24,101
24005491500,2312,1409,475,379,10,7,19,0,1581,81,368,45,41,196
24005491600,1924,1202,340,343,9,0,18,0,1108,79,523,26,41,147
24005491701,2994,1671,739,538,16,3,16,0,1713,101,652,126,85,317
24005491900,1420,608,516,270,9,4,10,0,1077,59,56,37,32,159
24005492001,958,510,241,189,8,2,3,0,621,45,152,27,15,98
24005492002,2735,1385,782,511,17,4,19,0,1891,82,421,36,48,257
24005492101,2555,1278,700,522,17,5,16,0,1653,115,397,49,56,285
24005492102,1561,809,405,324,7,3,7,0,1086,49,251,12,31,132
24005492200,3368,1647,991,662,20,6,21,0,2248,99,453,110,104,354
24005492300,2403,1196,627,527,16,6,18,0,1643,112,380,32,36,200
24005492401,2693,2184,140,342,3,0,14,0,247,59,2217,43,51,76
24005492402,4272,3224,320,685,10,4,18,0,972,114,2641,137,119,289
24005492500,254,151,37,58,1,1,4,0,168,13,15,14,6,38
24005492600,2308,1232,578,448,14,3,22,0,1452,77,402,98,54,225
24005492700,1861,1320,199,306,9,2,20,0,485,63,1167,27,31,88
24005980100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24005980200,2,0,0,2,0,0,0,0,2,0,0,0,0,0
24023000100,2780,525,1843,374,5,5,12,0,2402,31,10,12,32,293
24023000200,2413,383,1672,333,7,2,4,0,2143,15,6,6,16,227
24023000300,1889,380,1236,248,10,1,7,0,1725,6,1,7,11,139
24023000400,2085,453,1361,248,7,0,7,0,1835,10,6,11,4,219
24023000501,1090,275,681,128,1,0,3,0,958,6,3,14,6,103
24023000502,1933,443,1175,275,19,7,2,0,1634,35,12,15,13,224
24023000601,2888,555,1936,347,17,3,15,0,2518,26,7,19,25,293
24023000602,1310,210,908,167,5,2,6,0,1110,9,4,16,10,161
24023000700,3727,649,2551,472,15,5,14,0,3255,40,11,17,28,376
24047950000,1497,460,650,342,10,6,17,0,1215,33,30,11,44,164
24047950100,1909,630,854,383,9,6,13,0,1563,42,24,12,41,227
24047950300,2737,841,1329,508,10,4,22,0,2234,82,28,15,47,331
24047950400,2812,688,1533,546,11,3,19,0,2337,47,13,40,83,292
24047950600,2561,787,1210,512,11,2,20,0,2152,45,24,15,32,293
24047950700,1935,589,926,383,10,3,10,0,1602,32,26,19,32,224
24047950800,4246,1271,2146,766,23,5,23,0,3444,55,238,50,67,392
24047950900,1860,624,864,337,15,2,12,0,1406,38,224,18,14,160
24047951000,3101,1570,824,638,18,5,29,0,1782,74,936,37,41,231
24047951101,2817,893,1306,565,13,3,9,0,2397,56,18,22,36,288
24047951102,2681,803,1272,564,6,1,18,0,2238,69,19,25,36,294
24047951200,2466,822,1239,374,14,1,11,0,1899,41,307,16,14,189
24047951300,1740,976,480,257,4,1,11,0,947,27,619,18,24,105
24047951400,2309,659,1250,379,10,2,8,0,1838,32,250,23,15,151
24047951500,3323,1631,1049,597,12,3,19,0,1802,66,1257,39,24,135
24047951700,2775,758,1383,564,15,3,34,0,2257,47,54,27,52,338
24047980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24047990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24017850101,4869,3604,519,705,10,4,17,0,1069,215,3332,40,64,149
24017850102,1778,1088,392,272,12,3,6,0,738,47,853,31,17,92
24017850201,338,215,55,65,3,0,0,0,105,18,194,4,4,13
24017850202,3099,1857,624,579,2,4,20,0,1326,106,1448,41,34,144
24017850300,1505,792,425,262,6,4,10,0,796,57,565,7,8,72
24017850400,2624,1212,898,482,7,1,19,0,1592,49,780,23,15,165
24017850500,2241,871,943,399,7,5,12,0,1674,46,314,17,27,163
24017850600,3552,1905,964,639,9,3,21,0,1952,116,1090,86,64,244
24017850706,3942,2756,480,673,9,4,14,0,873,225,2514,113,86,131
24017850708,3949,2763,535,614,5,5,17,0,1051,232,2341,91,77,157
24017850709,4377,3335,336,648,13,4,32,0,711,211,3162,75,63,155
24017850710,4231,3068,425,690,14,4,21,0,923,232,2758,95,63,160
24017850711,3915,3023,289,570,10,7,11,0,660,229,2725,83,77,141
24017850712,4545,2905,796,790,20,6,18,0,1491,208,2541,63,72,170
24017850713,6802,4486,1033,1214,25,2,31,0,2137,408,3695,175,136,251
24017850801,3396,2045,702,599,14,4,20,0,1566,167,1403,26,38,196
24017850802,4225,2864,613,692,13,3,27,0,1736,201,1908,80,57,243
24017850901,3676,2645,433,558,12,2,21,0,924,203,2332,34,46,137
24017850902,3662,2353,653,611,10,4,24,0,1354,196,1866,53,46,147
24017850904,8168,6120,784,1195,17,7,36,0,2978,394,4096,155,115,430
24017850905,2991,2106,385,472,6,1,16,0,797,188,1832,27,28,119
24017850906,3312,2513,259,500,12,4,14,0,709,168,2212,32,34,157
24017851001,2579,1159,863,515,12,7,13,0,1684,87,483,46,43,236
24017851003,3623,1525,1356,700,10,8,19,0,2636,137,490,69,54,237
24017851004,3925,2207,990,677,17,2,22,0,2018,149,1375,68,68,247
24017851100,2180,821,884,444,7,1,17,0,1683,61,242,26,17,151
24017851200,3414,1298,1402,673,13,2,19,0,2564,69,454,37,32,258
24017851301,3498,1063,1750,649,11,3,12,0,2819,98,218,43,33,287
24017851302,3383,1405,1327,603,16,2,16,0,2400,104,565,47,51,216
24017851401,2523,1340,702,441,11,3,14,0,1224,93,1012,23,24,147
24017851402,2663,1135,963,532,7,4,11,0,1732,88,575,19,46,203
24017851403,1452,760,425,249,4,2,5,0,843,51,427,26,18,87
24017851501,3092,2194,346,522,7,1,14,0,702,167,2001,63,49,110
24017851502,4310,3287,321,657,8,2,21,0,944,179,2952,64,54,117
24017990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24027601103,4255,2041,1123,1034,12,5,21,0,2635,187,261,504,200,468
24027601104,4836,2161,1471,1138,17,10,20,0,2965,144,298,667,237,525
24027601105,3600,1771,885,898,13,1,22,0,2122,153,354,462,157,352
24027601107,2244,1158,445,599,10,4,22,0,1235,238,321,159,84,207
24027601108,2537,1279,574,648,7,2,14,0,1506,118,211,321,118,263
24027601203,3648,2219,477,890,15,6,29,0,1173,266,1084,537,195,393
24027601204,4702,2569,930,1124,26,6,34,0,2459,365,829,443,172,434
24027601205,2852,1576,591,630,15,6,21,0,1455,169,565,278,131,254
24027601206,3102,1449,951,669,10,5,14,0,2027,145,315,201,142,272
24027602100,6690,2989,2009,1610,20,11,29,0,4034,243,195,1073,425,720
24027602201,2520,1106,769,620,6,0,14,0,1549,75,62,451,135,248
24027602202,3852,1836,1057,894,11,7,30,0,2526,127,106,417,214,462
24027602302,4690,2376,1116,1143,12,3,24,0,2717,179,524,631,205,434
24027602303,3438,1716,759,922,8,7,9,0,1661,82,80,1021,233,361
24027602304,3956,1888,983,1049,10,2,11,0,2206,112,61,911,228,438
24027602305,3116,1671,703,695,7,1,19,0,2011,106,53,396,160,390
24027602306,3820,1948,951,877,13,2,17,0,2383,129,186,524,186,412
24027602600,3901,2095,809,920,17,5,36,0,1944,163,415,719,278,382
24027602700,4269,2126,1070,1013,17,10,19,0,2569,108,118,749,232,493
24027602800,5020,2506,1082,1348,15,12,31,0,2572,187,382,1014,372,493
24027602900,2445,1418,427,564,9,2,13,0,1178,90,386,356,198,237
24027603001,4966,2075,1569,1258,14,6,22,0,2820,122,187,1115,223,499
24027603003,3671,1211,1586,820,15,10,15,0,2656,105,61,281,147,421
24027603004,5710,2404,1866,1371,21,6,24,0,3621,128,214,765,365,617
24027604001,5162,1508,2506,1074,25,3,27,0,4025,178,85,205,132,537
24027604003,3390,1040,1550,749,16,2,19,0,2509,89,110,195,117,370
24027604004,3515,1204,1456,812,10,2,16,0,2420,89,81,336,176,413
24027605103,4395,1866,1361,1112,12,7,13,0,2725,155,131,616,292,476
24027605104,4441,1805,1373,1200,21,3,20,0,2419,136,136,895,329,526
24027605105,5656,2826,1271,1487,32,9,19,0,2951,224,349,1201,334,597
24027605106,3733,1580,1173,931,17,3,15,0,2238,120,147,557,231,440
24027605401,3606,2246,535,762,20,5,25,0,1701,219,1027,194,116,349
24027605403,3047,2089,333,582,9,6,18,0,1258,172,1053,117,141,306
24027605404,2858,1879,353,580,11,2,13,0,1364,116,758,148,130,342
24027605502,3090,1946,423,685,8,4,11,0,1463,145,773,247,150,312
24027605503,4047,2590,585,808,9,7,34,0,1669,309,1262,247,184,376
24027605504,2152,1054,422,652,6,1,9,0,999,56,49,631,124,293
24027605505,4512,2307,880,1292,7,3,8,0,2132,115,107,1207,354,597
24027605601,5305,3386,763,1090,18,3,20,0,2531,307,1338,342,234,553
24027605602,6103,3708,973,1344,18,12,31,0,3098,291,1205,486,331,692
24027606601,2256,1425,347,453,13,4,7,0,1251,139,448,101,92,225
24027606603,4898,3211,622,978,21,7,41,0,1997,449,1631,204,202,415
24027606604,3162,2032,418,675,8,4,14,0,1276,246,988,207,147,298
24027606606,2853,1802,356,640,10,4,29,0,975,190,1061,288,158,181
24027606607,3320,2108,497,652,11,10,26,0,1587,184,930,186,148,285
24027606701,2162,1134,537,466,9,5,5,0,1574,86,99,89,67,247
24027606704,4546,2971,549,956,16,7,29,0,1832,325,1435,342,235,377
24027606706,3736,2213,592,877,9,6,24,0,1663,162,828,497,179,407
24027606708,4222,2646,608,891,22,5,33,0,1750,335,1318,250,233,336
24027606803,4000,2465,635,856,7,8,14,0,2309,197,748,190,145,411
24027606804,2352,1421,402,493,9,2,13,0,1346,114,397,112,82,301
24027606805,4154,1955,1131,1025,10,1,21,0,2506,155,276,631,210,376
24027606807,1763,929,388,418,6,2,14,0,918,94,157,286,95,213
24027606808,4014,2108,850,1008,12,5,19,0,2056,195,562,623,227,351
24027606901,4827,2947,764,1045,18,4,33,0,1728,402,1805,322,204,366
24027606904,2792,1723,390,627,19,10,19,0,902,232,1092,247,136,183
24027606905,4629,2524,912,1089,25,7,49,0,2240,299,1102,333,170,485
24027606906,3967,2358,624,932,10,7,22,0,1408,416,1197,369,213,364
24027606907,3398,2202,414,718,20,5,28,0,796,359,1548,312,176,207
