GEOID20,total_reg,party_dem,party_npp,party_rep,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
41017000100,1914,554,493,726,12,3,16,0,1670,36,0,20,22,166
41017000201,2651,509,1004,886,24,5,24,0,2306,97,3,20,26,199
41017000202,2457,553,807,903,10,4,16,0,2156,68,1,15,17,200
41017000301,3974,988,1363,1278,33,12,38,0,3364,140,1,50,35,384
41017000302,4509,881,1619,1644,21,7,46,0,3900,122,1,29,48,409
41017000401,4523,1214,1638,1359,40,10,24,0,3793,235,3,34,43,415
41017000403,1664,594,346,625,5,0,3,0,1416,33,4,17,13,181
41017000404,1668,513,518,508,11,1,13,0,1437,48,1,6,17,159
41017000501,3057,1055,691,1075,12,8,17,0,2623,73,0,25,29,307
41017000502,3753,1214,1110,1133,28,7,34,0,3146,88,2,39,58,420
41017000601,1647,394,443,720,10,3,14,0,1410,46,0,13,21,157
41017000602,2417,826,651,774,11,3,16,0,2055,75,0,23,31,233
41017000603,3764,1051,841,1607,34,3,11,0,3204,72,3,25,47,413
41017000701,3118,601,1149,1121,23,4,26,0,2571,225,0,24,38,260
41017000702,4007,826,1105,1761,33,3,25,0,3407,164,4,32,51,349
41017000800,5608,1371,1845,1934,55,11,39,0,4609,400,5,69,55,470
41017000901,3042,656,1258,864,25,8,24,0,2475,251,3,27,36,250
41017000902,2195,473,895,631,25,4,12,0,1800,151,1,26,23,194
41017001002,2333,553,715,869,25,4,22,0,1922,74,4,32,35,266
41017001003,5186,1107,1795,1888,56,5,35,0,4198,380,2,58,58,490
41017001004,4933,1134,1783,1590,49,5,42,0,3942,468,5,43,28,447
41017001005,3794,892,1037,1562,30,3,23,0,3250,157,2,40,29,316
41017001101,5588,1740,1849,1529,50,12,55,0,4594,320,3,102,60,509
41017001102,5244,1836,1515,1461,51,12,41,0,4371,185,3,79,75,531
41017001200,6815,1822,2053,2451,62,13,44,0,5645,284,4,83,72,727
41017001301,4935,2266,1272,999,46,19,34,0,4068,133,2,95,63,574
41017001302,6290,2968,1852,990,59,20,35,0,5167,200,5,133,96,689
41017001401,4453,1817,1257,1016,31,13,20,0,3727,109,1,61,78,477
41017001402,1289,663,403,144,13,3,6,0,1093,40,0,12,19,125
41017001501,2816,942,1163,485,32,7,21,0,2263,201,3,48,37,264
41017001502,1853,802,652,240,17,11,15,0,1538,76,2,22,32,183
41017001601,3408,1187,1268,673,40,9,20,0,2754,215,2,61,46,330
41017001602,1586,638,575,243,12,8,21,0,1285,71,4,25,29,172
41017001701,4691,1474,1630,1211,46,5,46,0,3778,279,3,70,69,492
41017001702,2611,1001,862,535,28,13,24,0,2166,143,1,28,30,243
41017001801,3200,1020,1281,624,41,8,22,0,2573,225,2,31,45,324
41017001802,3456,1212,1116,854,35,13,22,0,2843,206,0,39,24,344
41017001901,1646,386,428,723,13,1,8,0,1387,47,0,13,35,164
41017001903,4637,1430,1630,1204,44,11,29,0,3765,273,3,75,59,462
41017001904,3475,1119,953,1151,15,6,22,0,2958,149,3,38,32,295
41017002001,1050,334,236,396,10,2,7,0,876,45,3,9,12,105
41017002002,6904,2209,2351,1746,60,22,51,0,5557,445,8,119,87,688
41017002101,3418,1008,1330,792,32,6,27,0,2732,291,5,34,45,311
41017002102,1895,809,495,460,13,5,7,0,1581,42,0,29,22,221
41017002103,4643,1765,1391,1144,33,20,18,0,3842,193,5,77,58,468
41003000101,2993,1381,1037,357,30,36,19,0,2352,220,5,66,46,304
41003000102,2195,1021,708,325,23,22,10,0,1671,151,6,79,46,242
41003000202,3982,1887,1074,791,29,11,11,0,3177,172,7,106,89,431
41003000401,2314,1326,566,304,15,16,6,0,1833,116,0,95,34,236
41003000402,4151,2029,1174,682,36,13,13,0,3092,179,8,321,109,442
41003000500,2697,1274,690,591,17,6,4,0,2186,99,3,87,59,263
41003000600,3527,1453,1102,732,24,15,22,0,2760,242,9,113,90,313
41003000900,4159,2332,1099,507,30,20,14,0,3209,218,4,170,102,456
41003001001,2405,1051,807,367,21,15,16,0,1779,198,8,120,49,251
41003001002,2205,1240,593,251,16,17,8,0,1746,125,2,87,41,204
41003001101,1472,672,529,157,16,5,11,0,1070,110,4,82,39,167
41003001102,2517,1307,825,212,25,26,16,0,1902,147,4,104,50,310
41003010101,3078,1015,818,1040,39,11,5,0,2604,112,6,53,26,277
41003010102,5453,1683,1449,1988,43,11,12,0,4454,246,3,142,72,536
41003010200,3506,1313,963,989,34,21,21,0,2928,112,6,55,30,375
41003010300,2626,829,778,863,16,9,11,0,2262,87,0,35,19,223
41003010400,3083,860,917,1098,19,10,18,0,2632,135,3,21,23,269
41003010601,1580,774,526,143,14,12,13,0,1181,125,5,55,37,177
41003010602,986,433,370,112,16,5,6,0,677,85,6,72,29,117
41003010702,1404,666,479,171,16,11,10,0,1064,81,11,67,32,149
41003010800,2653,902,965,612,30,10,12,0,2175,135,1,41,28,273
41003010900,4240,1803,1247,918,37,26,19,0,3357,199,8,146,83,447
41025960101,1990,370,586,892,11,4,7,0,1700,83,0,7,20,180
41025960102,2269,392,770,947,26,4,7,0,1957,80,3,18,16,195
41025960200,1733,162,415,1073,9,2,7,0,1538,42,0,10,10,133
41049970101,2153,436,1075,508,22,1,11,0,1205,814,2,12,11,109
41049970102,2573,396,1236,760,19,2,22,0,1891,469,1,18,12,182
41049970200,2361,401,591,1208,22,1,9,0,2076,85,0,8,23,169
41039000100,4200,1380,1239,1284,31,12,43,0,3582,147,1,35,43,392
41039000200,4600,1344,1215,1755,28,10,26,0,3940,157,2,44,32,425
41039000300,2427,740,650,877,16,2,16,0,2073,69,0,26,21,238
41039000402,2787,804,778,1010,19,9,24,0,2403,88,1,20,23,252
41039000403,4593,1061,1592,1602,39,2,33,0,3848,223,9,36,37,440
41039000404,2896,703,1007,956,20,6,28,0,2391,173,2,15,33,282
41039000500,1853,538,648,519,15,6,22,0,1578,69,0,10,14,182
41039000702,2376,690,735,782,16,7,22,0,2046,70,2,23,28,207
41039000705,3122,995,1121,775,22,9,27,0,2644,115,4,33,41,285
41039000706,2667,914,757,788,13,4,22,0,2271,102,1,27,22,244
41039000707,3609,1086,1127,1082,16,7,42,0,3068,122,3,32,42,342
41039000708,2030,582,678,607,16,4,10,0,1793,61,0,14,15,147
41039000800,1336,462,416,381,5,5,10,0,1146,31,2,14,10,133
41039000902,3916,1140,1212,1291,39,12,36,0,3361,115,2,27,38,373
41039000903,4465,1207,1480,1467,36,10,40,0,3735,185,4,47,49,445
41039000904,2522,705,865,730,27,7,23,0,2136,93,3,19,19,252
41039001001,2514,774,798,756,25,4,25,0,2104,131,2,39,14,224
41039001002,3541,1402,983,928,23,19,21,0,2957,136,4,59,57,328
41039001101,4888,1479,1539,1548,38,7,34,0,4046,225,4,77,49,487
41039001102,3151,802,1105,1015,18,6,29,0,2740,110,0,22,26,253
41039001201,3205,912,1135,924,38,15,32,0,2721,127,1,31,35,290
41039001202,3441,1041,1119,1028,32,13,34,0,2916,141,2,41,31,310
41039001301,2638,693,885,892,13,6,22,0,2221,127,2,16,17,255
41039001302,3798,947,1432,1099,36,14,38,0,3250,161,0,30,24,333
41039001400,2068,574,657,694,23,7,17,0,1750,54,4,17,9,234
41039001500,3411,903,1329,890,30,16,33,0,2880,136,4,25,34,332
41039001600,4318,1208,1407,1394,22,12,29,0,3636,160,6,46,54,416
41039001700,4654,1411,1313,1587,45,12,38,0,3985,140,3,52,52,422
41039001801,4436,1262,1527,1305,32,6,32,0,3652,242,6,64,55,417
41039001803,3195,962,1145,863,29,6,21,0,2683,166,3,31,23,289
41039001804,2838,806,914,970,13,1,12,0,2333,142,4,32,28,299
41039001902,3951,1116,1766,784,30,5,36,0,3132,382,6,36,34,361
41039001903,2607,763,1154,507,23,6,26,0,2097,238,5,29,21,217
41039001904,3719,1106,1509,810,39,12,34,0,2957,355,4,34,45,324
41039002001,2627,825,738,901,20,8,18,0,2178,133,1,45,21,249
41039002002,4047,1319,1287,1151,23,8,32,0,3256,281,4,86,51,369
41039002101,2015,693,714,451,18,11,17,0,1606,141,4,52,26,186
41039002103,2726,936,1145,428,27,8,26,0,2156,238,13,44,37,238
41039002104,1851,640,642,402,19,3,19,0,1492,127,6,16,11,199
41039002201,3568,1381,951,966,25,3,16,0,2937,137,8,83,64,339
41039002203,3992,1434,1206,1075,30,7,24,0,3257,206,13,101,61,354
41039002204,1824,674,497,529,10,3,9,0,1483,90,2,58,22,169
41039002301,2989,1077,991,703,26,8,36,0,2377,226,7,61,30,288
41039002302,3583,1394,1120,836,28,11,25,0,2941,200,6,52,44,340
41039002401,3456,1287,945,987,20,10,23,0,2831,131,7,93,49,345
41039002403,3548,1281,984,1036,22,4,27,0,2950,172,4,73,53,296
41039002404,3383,1258,1106,781,32,8,38,0,2725,178,13,45,48,374
41039002501,3680,1220,1365,834,20,12,32,0,2894,360,7,63,50,306
41039002504,2058,606,876,418,16,9,19,0,1541,224,6,48,33,206
41039002505,3402,1127,1139,871,32,6,41,0,2741,262,6,68,28,297
41039002506,3116,1142,984,775,17,6,23,0,2450,217,13,96,45,295
41039002600,4575,1538,1796,886,27,17,50,0,3647,392,23,79,51,383
41039002700,3189,1294,1064,599,29,15,31,0,2574,253,8,40,38,276
41039002800,3518,1569,1182,524,37,17,33,0,2789,243,7,51,55,373
41039002902,3005,1337,859,618,17,8,21,0,2437,159,9,61,34,305
41039002903,2674,1169,750,573,16,13,17,0,2169,115,7,66,30,287
41039002904,2642,1088,834,535,25,5,11,0,2013,167,9,103,47,303
41039003000,4477,1945,1172,1037,37,23,23,0,3645,204,13,101,88,426
41039003101,4692,1941,1326,1099,30,13,45,0,3737,269,11,162,90,423
41039003103,2204,967,627,465,14,6,13,0,1805,121,15,52,16,195
41039003104,3189,1304,1251,373,37,16,27,0,2337,322,35,85,58,352
41039003201,2130,797,815,360,17,7,17,0,1684,202,9,30,23,182
41039003202,3132,1330,970,602,26,9,39,0,2474,233,10,58,39,318
41039003301,2327,795,933,427,24,7,32,0,1878,204,9,17,24,195
41039003302,2546,1135,865,354,13,16,31,0,2038,192,5,23,27,261
41039003400,3738,1176,1603,653,40,18,43,0,2986,329,19,30,39,335
41039003500,3573,1116,1241,970,27,4,30,0,2900,252,4,47,27,343
41039003600,3335,1612,1050,409,27,28,34,0,2568,174,4,144,70,375
41039003700,3750,1639,1515,315,49,14,22,0,2516,367,23,257,98,489
41039003801,2323,1124,798,179,44,10,22,0,1687,185,11,81,60,299
41039003802,2895,1308,1086,255,30,18,18,0,2004,247,22,171,79,372
41039003900,2745,1352,960,184,31,20,42,0,2058,204,19,76,52,336
41039004000,1956,1059,583,153,13,21,33,0,1577,97,8,33,30,211
41039004100,3363,1857,892,371,26,26,38,0,2751,152,6,49,53,352
41039004200,2882,1139,1229,242,28,43,51,0,2270,201,21,55,28,307
41039004300,5959,2021,2451,991,62,33,80,0,4815,488,12,70,60,514
41039004403,4152,1978,1443,370,35,44,57,0,3254,345,31,82,57,383
41039004404,2802,1524,696,393,24,22,20,0,2233,105,8,93,57,306
41039004405,4065,1930,1079,814,33,9,24,0,3174,180,6,162,114,429
41039004406,1778,734,612,302,22,4,20,0,1373,174,8,51,17,155
41039004407,2638,1221,902,327,18,19,38,0,2069,193,19,51,45,261
41039004501,2110,1256,590,118,13,27,23,0,1629,112,16,54,34,265
41039004502,2600,1427,853,124,14,33,44,0,2049,158,4,50,40,299
41039004600,2355,1530,563,127,14,16,23,0,1915,95,12,46,29,258
41039004700,2944,1950,692,140,22,19,21,0,2288,128,14,88,57,369
41039004800,3357,1983,998,181,23,13,22,0,2447,219,21,138,83,449
41039004900,3571,2237,893,236,32,28,18,0,2706,148,14,120,91,492
41039005000,4482,2760,1092,377,24,27,26,0,3514,205,21,128,81,533
41039005100,2626,1671,618,180,14,21,23,0,2094,115,8,69,44,296
41039005200,1913,1296,392,126,9,12,18,0,1517,53,6,73,46,218
41039005300,2183,1409,483,190,10,10,13,0,1775,84,3,49,30,242
41039005400,4516,2724,1034,514,36,23,25,0,3566,154,8,160,87,541
41039990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41007950100,2411,986,867,381,25,9,18,0,1930,137,0,34,40,270
41007950200,3013,1326,979,496,28,16,16,0,2490,107,5,42,36,333
41007950300,2457,928,979,388,16,19,10,0,1936,206,2,22,34,257
41007950400,3156,916,1013,1020,27,6,15,0,2705,78,4,24,36,309
41007950500,4083,1088,1589,1090,30,6,27,0,3410,187,4,38,30,414
41007950600,2536,671,923,789,13,8,17,0,2086,106,1,34,33,276
41007950700,2107,776,719,492,18,4,7,0,1785,89,0,25,25,183
41007950900,3832,1220,1549,736,28,9,32,0,3125,262,8,46,25,366
41007951100,3969,1452,1302,918,34,14,25,0,3210,174,3,67,58,457
41007951200,2579,712,939,756,25,12,14,0,2192,86,0,32,26,243
41007951300,2478,738,836,753,17,3,7,0,2131,72,0,32,21,222
41007990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41047000200,3183,1156,1261,496,43,15,40,0,2402,292,4,73,61,351
41047000300,3340,1106,1416,571,31,20,38,0,2362,583,14,34,29,318
41047000400,2873,778,1356,519,29,12,28,0,1902,626,7,33,52,253
41047000501,2119,626,979,391,9,4,16,0,1124,750,3,49,52,141
41047000502,2524,755,1211,372,22,0,37,0,1402,835,12,27,35,213
41047000600,4233,1657,1492,745,51,17,43,0,3209,537,12,44,43,388
41047000702,2168,644,976,358,21,11,28,0,1458,440,9,27,36,198
41047000703,1403,438,635,232,9,4,9,0,907,342,3,30,8,113
41047000900,3725,1375,1511,546,45,18,44,0,2728,558,9,51,40,339
41047001000,2793,852,1155,581,29,14,26,0,1956,471,13,32,27,294
41047001100,3594,1335,1172,850,29,7,22,0,2848,299,11,58,69,309
41047001200,2814,1234,894,522,12,10,17,0,2250,200,12,48,38,266
41047001300,3255,1463,947,615,17,17,24,0,2625,195,2,61,42,330
41047001401,4828,1333,1528,1644,28,5,32,0,3577,618,0,120,94,419
41047001402,4214,1220,1460,1252,35,4,21,0,3191,505,7,49,69,393
41047001501,3616,994,1152,1258,24,3,20,0,2787,377,5,68,56,323
41047001502,3628,1010,1397,1002,26,4,24,0,2513,678,4,41,63,329
41047001503,3296,906,1435,740,27,6,28,0,2190,691,11,37,69,298
41047001601,5232,1469,1951,1464,26,6,50,0,3349,1047,7,236,117,476
41047001603,4563,1290,1828,1200,26,3,40,0,2736,1206,7,221,86,307
41047001605,1748,450,942,231,15,1,20,0,980,534,6,38,29,161
41047001606,3119,868,1458,592,15,8,27,0,1707,981,9,80,79,263
41047001607,2034,548,1024,334,10,5,11,0,1118,615,3,61,37,200
41047001608,2920,870,1273,609,18,1,23,0,1741,785,6,112,72,204
41047001701,3526,1031,1560,710,16,7,28,0,2151,965,5,66,57,282
41047001702,3074,903,1342,647,23,7,32,0,1796,860,11,138,40,229
41047001703,3111,823,1162,927,22,4,30,0,2152,591,3,60,69,236
41047001801,4112,1175,1844,871,22,3,33,0,2630,988,17,66,73,338
41047001802,5397,1494,2358,1183,48,9,36,0,3279,1400,19,132,112,455
41047001803,2171,617,787,622,14,5,12,0,1584,331,3,13,24,216
41047002001,3687,1143,1228,1065,32,4,28,0,2778,347,18,120,64,360
41047002002,4078,1244,1242,1298,35,8,16,0,3181,290,11,137,66,393
41047002101,2241,771,816,488,30,3,19,0,1707,232,6,30,38,228
41047002102,4532,1472,1470,1257,43,8,32,0,3630,348,16,70,60,408
41047002201,1697,712,394,474,13,4,8,0,1361,112,4,34,36,150
41047002202,4983,1793,1519,1347,43,12,25,0,4060,337,13,93,65,415
41047002301,2979,953,973,826,32,6,25,0,2319,225,6,71,80,278
41047002303,5742,1816,1851,1687,41,9,34,0,4466,489,20,136,121,510
41047002304,5326,1689,1620,1618,48,7,31,0,4041,424,19,229,105,508
41047002400,3395,1137,821,1221,23,9,13,0,2742,144,7,98,76,328
41047002502,4134,963,1466,1460,30,4,20,0,2826,737,10,82,123,356
41047002503,3772,1081,1139,1279,27,3,28,0,2864,434,3,84,60,327
41047002504,3053,870,920,1060,29,0,15,0,2300,321,2,85,60,285
41047002600,1481,321,359,726,6,0,10,0,1106,95,0,16,27,237
41047002701,5177,1170,1499,2156,19,8,31,0,4205,315,6,61,98,492
41047002702,3055,686,843,1351,18,4,12,0,2371,162,0,75,69,378
41047002800,3479,1022,995,1229,29,6,22,0,2716,245,6,75,68,369
41047010100,1082,224,314,476,14,2,4,0,810,143,1,3,10,115
41047010201,2084,489,666,792,12,1,16,0,1601,192,2,35,49,205
41047010202,5430,1437,1932,1700,40,8,50,0,3740,997,7,72,145,469
41047010303,2763,626,1170,835,21,7,16,0,1258,926,20,65,210,284
41047010304,2805,916,1352,428,18,2,9,0,898,1537,4,37,133,196
41047010305,1908,534,843,452,7,3,11,0,742,803,8,18,170,167
41047010307,4686,1563,1377,1457,28,3,26,0,3190,869,1,77,144,405
41047010308,1980,605,832,437,22,3,14,0,942,768,2,27,97,144
41047010309,2466,836,1025,462,15,3,19,0,1081,1082,0,26,89,188
41047010400,3283,812,1058,1205,19,8,18,0,2220,552,0,42,112,357
41047010501,4696,1226,1321,1869,33,6,23,0,3782,215,0,41,170,488
41047010502,4867,1559,1540,1424,38,12,28,0,3809,381,6,61,131,479
41047010503,3194,829,992,1136,25,10,25,0,2502,215,6,18,67,386
41047010600,1912,400,708,672,14,2,21,0,1618,72,0,11,13,198
41047010701,5966,1311,2183,2095,49,8,45,0,4689,625,1,62,43,546
41047010702,5925,1224,1642,2649,45,5,33,0,4924,285,3,36,63,614
41047010801,4792,947,1662,1856,29,3,26,0,3960,352,1,29,37,413
41047010802,4943,1038,1772,1797,39,6,42,0,3948,415,3,44,50,483
