GEOID20,total_reg,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
18109511002,1297,490,638,142,27,0,1196,13,0,6,2,80
18151970800,2439,1203,876,348,12,0,2125,42,1,6,14,251
18151970900,1877,715,778,315,69,0,1654,16,0,16,12,179
18151971000,2680,1178,1093,372,37,0,2326,66,0,21,12,255
18151971100,2497,972,1085,388,52,0,2152,42,3,23,18,259
18151971200,2110,893,965,232,20,0,1841,24,1,11,16,217
18151971300,3298,1573,1154,548,23,0,2755,145,7,20,39,332
18151971400,2167,998,767,397,5,0,1879,59,2,8,17,202
18151971500,2103,966,814,312,11,0,1808,36,2,5,15,237
18151971600,2977,1225,1278,459,15,0,2584,48,0,10,30,305
18071967501,1875,683,687,285,220,0,1681,19,3,3,3,166
18071967502,3747,1353,1675,664,55,0,3252,92,9,36,20,338
18071967600,2334,1124,721,448,41,0,1988,105,23,9,5,204
18071967700,2573,892,1130,511,40,0,2230,77,9,10,4,243
18071967800,1269,606,395,259,9,0,1065,54,5,13,5,127
18071967901,1537,838,395,297,7,0,1246,149,12,6,3,121
18071967902,1684,676,640,359,9,0,1471,69,12,11,4,117
18071968000,3626,1306,1583,678,59,0,3251,23,5,9,15,323
18071968100,2539,925,1044,460,110,0,2222,37,0,5,10,265
18071968200,2766,940,1204,544,78,0,2456,23,7,10,5,265
18071968300,2185,884,778,483,40,0,1957,19,1,9,9,190
18031969000,3470,1258,1768,429,15,0,3033,41,4,11,18,363
18031969100,1929,775,896,256,2,0,1731,11,1,4,2,180
18031969200,2897,1238,1232,418,9,0,2497,65,7,17,21,290
18031969300,1774,747,739,286,2,0,1586,25,1,10,4,148
18031969400,3654,1306,1878,469,1,0,3128,29,3,9,17,468
18031969500,2299,886,1124,283,6,0,2031,15,1,5,11,236
18077966000,2647,953,955,700,39,0,2441,23,3,11,5,164
18077966100,3980,1599,1341,1017,23,0,3586,73,8,14,17,282
18077966200,2843,1167,834,815,27,0,2588,30,4,6,10,205
18077966300,1817,846,408,556,7,0,1616,34,12,7,15,133
18077966400,3445,1270,1069,1075,31,0,3069,70,14,17,11,264
18077966500,3778,1394,1209,1139,36,0,3391,39,8,20,22,298
18077966600,1449,470,406,514,59,0,1311,11,9,1,8,109
18061060100,3950,1586,1283,969,112,0,3538,42,5,12,17,336
18061060201,2461,1036,828,575,22,0,2217,25,0,7,10,202
18061060202,2868,1095,1029,683,61,0,2527,25,8,11,9,288
18061060300,3334,1256,1267,786,25,0,2958,52,1,14,16,293
18061060401,3751,1480,1363,872,36,0,3313,70,5,7,23,333
18061060402,1626,620,635,365,6,0,1449,34,4,5,8,126
18061060500,4322,1597,1554,979,192,0,3874,35,2,26,24,361
18061060601,2652,978,1016,569,89,0,2341,13,0,9,12,277
18061060602,1900,690,840,355,15,0,1697,23,2,2,8,168
18085960900,1794,795,769,223,7,0,1548,70,4,8,9,155
18085961001,1574,718,676,177,3,0,1364,39,4,18,11,138
18085961002,1569,734,649,182,4,0,1347,69,4,9,14,126
18085961100,2950,1384,1282,276,8,0,2363,226,1,14,16,330
18085961200,2927,1392,1248,269,18,0,2490,172,6,25,12,222
18085961300,2334,875,1103,248,108,0,1996,63,1,26,17,231
18085961400,1951,781,867,283,20,0,1695,35,4,21,14,182
18085961500,1804,703,864,228,9,0,1610,27,2,10,26,129
18085961600,1181,471,546,154,10,0,1020,23,0,4,3,131
18085961700,2958,1269,1325,340,24,0,2463,215,0,37,24,219
18085961800,3580,1663,1450,441,26,0,2945,326,6,25,16,262
18085961900,1516,840,476,189,11,0,1177,160,8,6,19,146
18085962000,2758,1300,1071,365,22,0,2246,238,13,22,9,230
18085962101,2197,1032,922,239,4,0,1757,151,9,58,19,203
18085962102,2789,1014,1502,263,10,0,2314,156,4,24,16,275
18085962200,3098,1381,1377,332,8,0,2665,135,3,17,11,267
18085962300,3963,1477,2002,472,12,0,3348,179,9,36,29,362
18085962400,2141,968,941,230,2,0,1862,90,4,4,14,167
18085962500,1852,861,775,205,11,0,1674,40,3,8,3,124
18085962600,1754,781,767,175,31,0,1588,32,0,4,0,130
18085962700,2028,894,885,235,14,0,1832,38,5,6,8,139
18179040100,3879,1528,1774,554,23,0,3351,68,3,19,37,401
18179040200,2587,1001,1187,377,22,0,2252,32,0,12,17,274
18179040300,2064,708,1079,253,24,0,1811,30,0,12,10,201
18179040400,2802,1006,1381,394,21,0,2413,53,3,24,21,288
18179040500,2019,732,907,348,32,0,1776,44,1,5,12,181
18179040600,2190,1129,692,336,33,0,1866,91,9,18,11,195
18179040700,2231,777,1173,260,21,0,1980,34,2,7,2,206
18043070200,1033,520,152,358,3,0,849,32,72,4,8,68
18043070301,2088,724,558,805,1,0,1847,35,10,16,13,167
18043070302,2166,871,438,852,5,0,1918,50,19,7,12,160
18043070400,1740,889,230,619,2,0,1507,56,39,10,13,115
18043070500,1619,877,244,490,8,0,1320,44,75,13,24,143
18043070600,1778,612,490,666,10,0,1535,25,11,16,8,183
18043070700,1418,655,200,557,6,0,1033,56,195,9,1,124
18043070801,1729,824,265,637,3,0,1347,49,171,15,16,131
18043070802,2816,1228,683,898,7,0,2431,61,32,26,21,245
18043070901,4058,1589,1119,1342,8,0,3512,97,52,32,35,330
18043070902,1228,697,207,323,1,0,1077,34,23,3,4,87
18043071003,5898,2061,2189,1633,15,0,5029,86,9,72,58,644
18043071004,3317,1235,1257,821,4,0,2962,37,11,18,16,273
18043071005,4260,1558,1560,1134,8,0,3675,80,17,64,54,370
18043071006,2860,1322,693,844,1,0,2359,95,124,22,23,237
18043071007,3355,1366,990,997,2,0,2882,74,24,32,39,304
18043071101,4405,1810,1516,1069,10,0,3904,61,3,23,10,404
18043071103,3521,1229,1365,918,9,0,3075,59,6,46,19,316
18043071104,3618,1412,1274,929,3,0,3151,68,17,33,36,313
18043071200,1464,610,459,393,2,0,1330,11,1,6,7,109
18167000300,995,639,91,264,1,0,793,21,36,12,12,121
18167000400,1707,911,175,620,1,0,1388,46,121,7,11,134
18167000500,990,479,92,418,1,0,653,30,232,4,8,63
18167000600,1145,617,108,418,2,0,884,39,109,14,17,82
18167000700,1153,550,106,493,4,0,786,39,216,7,7,98
18167000900,1352,556,201,595,0,0,1161,24,31,3,17,116
18167001000,2224,830,473,920,1,0,1973,30,17,17,5,182
18167001100,1682,887,219,575,1,0,1443,40,44,8,8,139
18167001200,1524,722,231,571,0,0,1296,27,84,10,10,97
18167001300,1423,663,280,480,0,0,1229,22,22,12,20,118
18167001400,2347,793,441,1111,2,0,2034,34,23,11,26,219
18167001500,2439,902,432,1103,2,0,2083,56,57,18,20,205
18167001600,4108,1174,1108,1823,3,0,3632,78,16,42,40,300
18167001700,2922,1370,488,1062,2,0,2453,55,123,14,27,250
18167001800,1472,713,248,508,3,0,1235,40,33,15,16,133
18167001900,946,464,150,331,1,0,791,26,47,4,5,73
18167010100,3516,1178,980,1357,1,0,3088,59,12,30,52,275
18167010201,3308,1171,880,1256,1,0,2975,36,14,11,18,254
18167010202,2087,827,461,796,3,0,1888,22,6,3,7,161
18167010300,2466,785,603,1073,5,0,2195,23,2,6,31,209
18167010400,2743,925,571,1243,4,0,2505,25,1,4,17,191
18167010500,1433,614,205,613,1,0,1297,15,2,6,5,108
18167010601,2530,971,702,857,0,0,2228,43,6,13,20,220
18167010602,1494,527,361,602,4,0,1261,36,7,43,35,112
18167010702,3931,1550,1118,1256,7,0,3456,64,13,42,44,312
18167010703,3405,1355,858,1185,7,0,2933,85,24,60,30,273
18167010704,1879,679,576,623,1,0,1579,33,7,68,26,166
18167011000,2303,801,763,736,3,0,2039,38,8,21,10,187
18167011101,1475,755,194,524,2,0,1171,38,87,17,21,141
18167011102,1551,1089,64,394,4,0,1117,63,164,19,27,161
18167011201,2429,1090,566,770,3,0,2124,36,26,33,40,170
18167011202,1520,648,336,536,0,0,1138,39,12,145,54,132
18113971700,3908,1655,1611,636,6,0,3407,79,2,26,38,356
18113971800,1853,951,574,326,2,0,1574,75,2,4,15,183
18113971900,3062,1596,992,472,2,0,2523,136,2,22,94,285
18113972000,1978,864,791,322,1,0,1747,39,4,9,8,171
18113972100,1950,903,839,207,1,0,1550,204,0,2,5,189
18113972200,2026,1289,484,253,0,0,1052,824,6,12,21,111
18113972300,2696,1200,1062,434,0,0,2261,170,2,10,4,249
18113972400,2957,1169,1424,360,4,0,2597,62,5,8,17,268
18113972500,4263,1820,1809,630,4,0,3692,58,12,18,23,460
18113972600,2824,1085,1305,434,0,0,2418,23,3,5,8,367
18117951300,2352,924,1067,352,9,0,2210,15,7,4,5,111
18117951400,2029,748,956,312,13,0,1871,18,6,13,10,111
18117951500,1868,829,615,415,9,0,1664,35,26,9,11,123
18117951600,2553,1006,1067,470,10,0,2343,20,7,12,7,164
18117951700,2010,857,802,341,10,0,1839,22,2,17,8,122
18117951800,2120,823,924,347,26,0,1965,13,1,13,15,113
18045957600,1853,692,903,252,6,0,1633,33,2,14,8,163
18045957700,1302,564,537,196,5,0,1149,16,8,10,3,116
18045957800,2628,838,1379,406,5,0,2326,49,5,16,26,206
18045957900,2670,931,1427,304,8,0,2446,40,7,4,13,160
18045958000,2331,818,1234,277,2,0,2096,29,2,13,9,182
18023950100,2008,701,1005,300,2,0,1810,31,2,9,12,144
18023950200,3622,1350,1801,463,8,0,3209,136,4,8,11,254
18023950300,3240,1211,1508,513,8,0,2846,60,4,13,18,299
18023950400,2776,1055,1369,350,2,0,2456,100,2,11,21,186
18023950500,1967,1149,546,269,3,0,1498,313,2,12,10,132
18023950600,1977,931,740,305,1,0,1598,224,4,10,9,132
18023950700,2042,783,989,270,0,0,1698,149,4,16,5,170
18023950800,1269,734,336,198,1,0,886,312,3,5,6,57
18063210103,3578,1214,1648,546,170,0,3089,32,6,33,40,378
18063210105,5168,2171,1922,1042,33,0,4303,118,52,97,91,507
18063210106,4950,1990,1590,1280,90,0,3828,149,354,90,66,463
18063210107,1450,504,698,238,10,0,1256,28,6,10,11,139
18063210108,4177,1602,1012,1542,21,0,2729,176,657,147,122,346
18063210109,3964,1664,1370,898,32,0,3311,104,102,59,60,328
18063210201,3529,1605,1114,769,41,0,2904,115,83,44,51,332
18063210203,2111,835,897,369,10,0,1883,39,6,8,18,157
18063210204,3493,1376,1362,735,20,0,2978,93,20,39,48,315
18063210300,4778,1909,2224,619,26,0,4203,81,8,42,43,401
18063210400,3554,1248,1905,378,23,0,3222,18,5,16,14,279
18063210501,5069,1856,2448,734,31,0,4496,71,10,21,24,447
18063210502,4012,1726,1721,541,24,0,3579,66,7,30,32,298
18063210607,2694,1411,701,568,14,0,2094,137,78,82,69,234
18063210608,2213,990,815,396,12,0,1868,65,19,28,47,186
18063210609,4432,1777,1635,1003,17,0,3602,124,112,86,76,432
18063210610,4045,1450,1828,755,12,0,3422,88,15,85,59,376
18063210611,7368,3278,2127,1934,29,0,5692,365,363,219,108,621
18063210612,3825,1235,1784,741,65,0,3301,61,7,40,63,353
18063210613,4470,1737,1785,912,36,0,3770,141,34,66,49,410
18063210614,4225,1839,1064,1299,23,0,2847,270,441,212,106,349
18063210615,3802,1601,1306,880,15,0,2921,134,109,183,114,341
18063210616,2177,1015,517,632,13,0,1578,131,136,78,27,227
18063210617,1332,699,256,370,7,0,1000,91,98,16,26,101
18063210701,3060,1135,1343,562,20,0,2674,43,19,34,44,246
18063210702,4488,1710,1774,890,114,0,3833,120,13,92,37,393
18063210801,2257,883,893,471,10,0,1932,45,41,28,31,180
18063210802,3796,1662,1300,794,40,0,3193,112,44,31,55,361
18063210900,2305,1031,801,451,22,0,2030,50,7,16,21,181
18063211000,4279,1645,1981,623,30,0,3791,65,15,59,44,305
18063211100,2385,923,1154,299,9,0,2149,28,0,7,18,183
18147952701,3190,1131,1075,960,24,0,2759,28,5,12,37,349
18147952702,1847,781,548,502,16,0,1558,95,0,8,8,178
18147952800,2128,768,765,576,19,0,1885,14,25,4,6,194
18147952900,1769,584,622,525,38,0,1581,11,8,7,2,160
18147953000,2815,961,1139,622,93,0,2553,12,2,14,17,217
18147953100,2029,706,824,482,17,0,1833,32,4,6,14,140
18075962700,1789,543,901,264,81,0,1589,19,1,5,6,169
18075962800,1405,412,735,202,56,0,1261,19,0,3,1,121
18075962900,1769,536,898,239,96,0,1589,7,0,3,3,167
18075963000,1380,569,528,214,69,0,1223,38,0,3,4,112
18075963100,2277,782,1004,377,114,0,2002,74,1,11,4,185
18075963200,1412,487,529,321,75,0,1251,15,3,8,6,129
18075963300,1264,483,401,306,74,0,1174,9,4,4,7,66
18073100400,791,461,215,115,0,0,600,60,0,5,13,113
18073100800,3137,1427,1045,656,9,0,2599,112,7,13,33,373
18073100901,2151,1049,720,375,7,0,1757,101,1,4,31,257
18073100902,4532,1869,1864,787,12,0,3622,173,5,21,74,637
18073101000,4187,1732,1804,646,5,0,3442,151,3,16,66,509
18073101100,2190,788,1054,340,8,0,1866,66,5,15,24,214
18073101200,2118,866,964,285,3,0,1814,82,2,12,18,190
18073101300,2013,711,1050,250,2,0,1727,30,0,14,21,221
18143966700,2926,1061,638,1226,1,0,2747,42,1,2,10,124
18143966800,2195,951,347,896,1,0,2036,45,11,4,3,96
18143966900,3112,1153,908,1039,12,0,2855,30,3,15,10,199
18143967000,3684,1475,851,1346,12,0,3335,71,7,40,22,209
18143967100,3540,1438,939,1157,6,0,3271,44,5,11,16,193
18155965700,2493,1185,714,578,16,0,2238,23,6,14,9,203
18155965800,1879,771,695,401,12,0,1696,26,1,2,10,144
18155965900,1967,767,689,497,14,0,1757,26,8,11,7,158
18121030100,2122,680,1047,388,7,0,1972,18,1,6,11,114
18121030200,1860,681,727,409,43,0,1646,21,3,6,9,175
18121030300,2422,778,1200,423,21,0,2162,19,4,8,24,205
18121030401,1693,631,771,282,9,0,1540,16,4,5,13,115
18121030402,1681,613,736,315,17,0,1499,12,5,6,8,151
18169102200,3169,1249,1207,708,5,0,2754,80,5,17,16,297
18169102300,2541,1025,1188,322,6,0,2226,49,0,12,16,238
18169102400,2035,661,1151,221,2,0,1828,27,0,6,3,171
18169102500,2967,1033,1634,294,6,0,2662,30,1,7,6,261
18169102600,1784,795,732,255,2,0,1593,31,3,7,7,143
18169102700,2659,914,1293,451,1,0,2331,50,1,10,27,240
18169102800,1992,867,814,311,0,0,1763,40,3,9,13,164
18169102900,2556,821,1411,322,2,0,2336,18,2,5,6,189
18019050100,991,435,188,367,1,0,840,12,32,7,11,89
18019050200,2262,1053,192,1015,2,0,1493,75,520,14,13,147
18019050303,1593,855,249,485,4,0,1348,58,51,19,4,113
18019050304,3992,2036,647,1303,6,0,3108,167,333,39,39,306
18019050305,2072,844,458,767,3,0,1725,38,127,13,14,155
18019050306,1654,702,260,688,4,0,1313,54,142,19,10,116
18019050401,2016,981,369,655,11,0,1741,36,21,7,15,196
18019050403,1672,963,230,461,18,0,1368,84,48,13,20,139
18019050404,3023,1481,614,919,9,0,2680,89,22,12,12,208
18019050503,3234,1637,605,986,6,0,2704,155,58,12,24,281
18019050504,1583,840,295,446,2,0,1317,55,59,14,7,131
18019050505,1290,553,327,409,1,0,1134,28,10,10,6,102
18019050603,4991,2539,855,1579,18,0,3964,207,361,47,53,359
18019050604,4638,1932,1087,1613,6,0,3904,113,175,26,38,382
18019050605,4441,1983,1153,1297,8,0,3670,149,179,45,43,355
18019050606,3375,1289,984,1098,4,0,2892,68,72,52,24,267
18019050703,4227,2082,1112,1018,15,0,3620,165,18,23,32,369
18019050704,5283,2083,1808,1373,19,0,4652,93,12,55,35,436
18019050705,1340,550,360,424,6,0,1155,30,38,2,3,112
18019050706,4213,1659,1250,1294,10,0,3532,139,105,25,63,349
18019050801,5510,2112,2076,1311,11,0,4891,99,11,40,26,443
18019050803,4234,1779,1481,962,12,0,3754,97,14,22,25,322
18019050804,3025,1281,1000,711,33,0,2759,24,7,10,12,213
18019050902,3529,1521,1060,936,12,0,3090,132,13,26,19,249
18019050903,2263,963,693,599,8,0,1984,73,31,13,12,150
18019050904,4765,1982,1547,1221,15,0,4206,103,24,24,31,377
18019051000,3397,1402,1120,858,17,0,3024,31,12,7,10,313
18065975500,1957,705,910,337,5,0,1825,12,0,7,4,109
18065975600,2862,973,1354,531,4,0,2629,39,1,8,10,175
18065975700,3114,1076,1546,489,3,0,2848,31,2,5,11,217
18065975800,3027,1201,1216,606,4,0,2773,26,2,12,4,210
18065975900,2993,965,1402,622,4,0,2733,30,18,16,8,188
18065976000,1907,826,587,491,3,0,1696,37,16,13,12,133
18065976100,1467,689,354,423,1,0,1325,29,21,3,10,79
18065976300,971,433,267,269,2,0,873,18,14,0,3,63
18065976400,3083,943,1355,782,3,0,2833,29,7,23,12,179
18065976500,1195,639,250,305,1,0,1086,18,5,7,4,75
18065976600,1186,509,391,286,0,0,1090,18,3,5,1,69
18065976700,2827,1120,1263,440,4,0,2583,26,4,9,8,197
18065976800,2610,881,1296,430,3,0,2379,22,5,5,28,171
18051050100,2494,946,1058,480,10,0,2270,23,0,12,5,184
18051050201,2441,963,840,576,62,0,2177,25,1,7,8,223
18051050202,3629,1286,1567,695,81,0,3154,24,2,12,15,422
18051050300,3182,1176,1275,720,11,0,2893,27,2,7,22,231
18051050401,2319,768,1107,431,13,0,2084,8,18,19,18,172
18051050402,2712,974,1115,591,32,0,2427,23,28,9,9,216
18051050501,1991,925,627,403,36,0,1763,41,35,9,9,134
18051050502,2594,1144,828,614,8,0,2238,56,64,15,14,207
18037953200,5143,1817,1878,1438,10,0,4230,61,1,35,10,806
18037953301,1780,859,474,444,3,0,1386,166,3,19,4,202
18037953302,2816,1054,1057,702,3,0,2312,82,4,17,14,387
18037953400,3361,1282,1071,1004,4,0,2751,127,3,15,14,451
18037953500,3529,1320,1240,965,4,0,2977,59,0,15,21,457
18037953600,3547,1297,1094,1150,6,0,3085,28,3,15,3,413
18037953701,1830,740,634,447,9,0,1534,29,1,5,6,255
18037953702,3232,1154,956,1106,16,0,2639,29,1,9,30,524
18037953800,3011,1443,846,717,5,0,2418,252,4,17,14,306
18173030100,2250,812,852,576,10,0,2029,13,3,9,9,187
18173030200,2342,889,876,570,7,0,2065,12,6,8,14,237
18173030300,4154,1812,1386,924,32,0,3527,57,3,57,56,454
18173030400,1753,828,486,431,8,0,1587,20,1,7,6,132
18173030501,2729,1089,1052,580,8,0,2374,39,4,40,60,212
18173030502,2838,998,1087,741,12,0,2585,16,1,18,7,211
18173030601,1622,617,529,465,11,0,1490,13,3,1,3,112
18173030602,2203,845,661,647,50,0,1997,22,8,12,10,154
18173030703,3705,1584,1195,916,10,0,3208,59,21,26,51,340
18173030704,3455,1588,1130,727,10,0,2953,81,14,37,40,330
18173030706,2756,1197,1024,527,8,0,2236,46,12,109,105,248
18173030707,3612,1401,1413,788,10,0,3013,57,6,109,72,355
18173030708,1862,700,723,432,7,0,1531,31,5,54,48,193
18173030709,3188,1354,1105,720,9,0,2714,79,16,73,54,252
18173030801,2712,1050,987,669,6,0,2347,47,10,43,42,223
18173030802,1957,768,589,503,97,0,1737,31,15,10,20,144
18135951400,1569,615,749,197,8,0,1404,29,0,6,8,122
18135951500,1885,757,860,254,14,0,1713,18,0,7,5,142
18135951600,1972,1016,631,318,7,0,1630,133,5,7,17,180
18135951700,1872,736,818,312,6,0,1671,24,3,7,11,156
18135951800,1368,548,585,232,3,0,1220,13,7,13,3,112
18135951900,2785,1126,1212,441,6,0,2525,30,4,10,8,208
18135952000,1908,805,876,223,4,0,1700,28,5,5,1,169
18135952100,1742,744,811,177,10,0,1588,19,5,4,5,121
18035000300,1048,158,24,862,4,0,180,22,817,4,3,22
18035000400,909,488,98,317,6,0,681,28,121,3,3,73
18035000500,2301,1055,485,753,8,0,2106,27,18,6,6,138
18035000600,843,417,102,322,2,0,720,12,30,5,6,70
18035000700,1510,1004,123,371,12,0,1230,54,33,18,17,158
18035000800,2782,1113,623,965,81,0,2427,49,45,31,17,213
18035000902,789,639,30,118,2,0,604,21,29,15,14,106
18035000903,1345,680,241,419,5,0,1110,31,35,33,21,115
18035000904,4013,1248,1072,1439,254,0,3431,68,36,74,52,352
18035001000,2205,1346,286,567,6,0,1827,85,36,25,26,206
18035001100,1894,838,336,698,22,0,1595,45,98,15,11,130
18035001200,1466,273,61,1123,9,0,397,18,985,5,7,54
18035001300,1720,828,202,515,175,0,1477,27,77,9,1,129
18035001400,1147,535,193,408,11,0,1021,21,21,1,3,80
18035001500,1726,911,295,511,9,0,1558,20,32,9,9,98
18035001600,1316,700,221,387,8,0,1180,18,20,6,4,88
18035001700,731,378,154,197,2,0,651,11,15,0,3,51
18035002000,2913,1386,536,861,130,0,2480,69,108,23,22,211
18035002100,1890,784,428,651,27,0,1708,18,38,6,10,110
18035002201,3313,1263,961,1059,30,0,3052,33,4,10,15,199
18035002202,1051,360,379,298,14,0,973,11,2,3,3,59
18035002301,2715,1019,967,716,13,0,2514,28,4,4,10,155
18035002302,2799,1076,1013,699,11,0,2538,27,4,28,25,177
18035002401,3615,1377,1212,984,42,0,3254,47,11,14,21,268
18035002403,3391,1102,1368,863,58,0,2983,38,6,59,32,273
18035002404,2996,1031,1020,914,31,0,2600,36,32,39,56,233
18035002501,1411,555,489,367,0,0,1290,12,0,8,5,96
18035002502,2350,765,982,600,3,0,2142,28,4,12,18,146
18035002602,1708,697,506,479,26,0,1590,10,1,2,4,101
18035002603,2320,872,843,592,13,0,2070,30,3,7,15,195
18035002604,2882,971,1037,847,27,0,2597,37,12,31,19,186
18035002700,3368,1276,1249,810,33,0,3095,40,5,15,15,198
18035002800,1308,584,149,571,4,0,1006,50,133,6,12,101
18035002900,3331,1115,1023,1164,29,0,2907,70,54,40,26,234
18141000100,1228,446,125,657,0,0,662,135,300,20,10,101
18141000200,2143,634,145,1360,4,0,848,120,1023,16,22,114
18141000301,1768,752,218,795,3,0,1306,90,192,13,13,154
18141000302,1707,578,165,961,3,0,893,69,585,20,24,116
18141000400,1392,431,76,884,1,0,464,123,732,8,5,60
18141000500,1144,267,56,820,1,0,284,80,731,6,6,37
18141000600,1252,491,78,681,2,0,568,114,454,16,16,84
18141000700,1022,329,81,612,0,0,742,44,89,16,19,112
18141000800,1158,369,155,633,1,0,944,35,16,10,18,135
18141000900,800,345,78,376,1,0,553,32,97,18,15,85
18141001000,1828,559,222,1044,3,0,920,105,611,24,29,139
18141001100,2703,1162,385,1153,3,0,1864,151,288,73,77,250
18141001200,1685,470,293,919,3,0,1304,50,88,25,32,186
18141001300,1380,533,211,636,0,0,989,59,150,17,24,141
18141001400,2207,1055,326,818,8,0,1690,97,153,14,20,233
18141001500,1779,860,253,662,4,0,1352,124,96,10,13,184
18141001600,1695,485,291,917,2,0,1366,58,60,7,35,169
18141001700,1558,663,132,761,2,0,968,64,324,23,27,152
18141001900,810,263,53,491,3,0,339,62,338,10,9,52
18141002000,815,206,39,569,1,0,260,53,441,7,12,42
18141002100,754,184,13,556,1,0,174,63,496,4,3,14
18141002200,1256,745,51,458,2,0,458,524,187,6,14,67
18141002300,910,196,14,693,7,0,152,89,643,7,4,15
18141002400,1306,626,41,637,2,0,468,384,380,2,12,60
18141002500,1134,449,75,607,3,0,513,188,343,12,3,75
18141002600,1765,772,128,863,2,0,979,336,296,22,12,120
18141002700,561,333,24,203,1,0,242,199,65,2,6,47
18141002800,1057,442,64,549,2,0,473,206,310,7,8,53
18141002900,825,332,33,460,0,0,300,97,364,5,4,55
18141003000,938,514,83,341,0,0,535,133,172,8,9,81
18141003100,1846,951,222,669,4,0,1245,163,214,18,17,189
18141003200,3519,1315,820,1377,7,0,2635,214,92,45,56,477
18141003300,1902,882,270,748,2,0,1343,152,142,25,20,220
18141003400,1924,917,156,850,1,0,999,308,434,19,24,140
18141003500,1593,734,292,565,2,0,1238,88,87,22,34,124
18141010100,1536,813,275,444,4,0,1243,58,27,15,10,183
18141010201,2369,1135,465,766,3,0,1940,87,27,16,20,279
18141010202,1051,511,198,339,3,0,864,30,17,10,14,116
18141010300,3603,1595,819,1177,12,0,2938,123,75,40,55,372
18141010400,2135,955,576,600,4,0,1752,67,10,18,23,265
18141010500,1963,873,555,534,1,0,1704,44,3,18,4,190
18141010600,2271,1115,439,712,5,0,1837,100,36,24,18,256
18141010700,2460,1201,525,725,9,0,2032,89,31,20,34,254
18141010800,2924,1175,884,859,6,0,2450,68,2,11,46,347
18141010901,3003,1005,814,1179,5,0,2441,110,20,30,50,352
18141010902,2879,1086,814,977,2,0,2253,117,58,32,46,373
18141011001,1928,799,464,659,6,0,1509,86,37,27,33,236
18141011002,3343,1283,762,1280,18,0,2589,116,129,46,65,398
18141011100,2522,1146,460,913,3,0,1811,204,164,16,23,304
18141011203,2018,1325,207,485,1,0,1501,146,14,76,39,242
18141011303,4321,1813,950,1549,9,0,3442,139,200,47,53,440
18141011304,1970,749,607,612,2,0,1465,47,27,72,77,282
18141011305,3312,1116,888,1300,8,0,2638,131,26,63,59,395
18141011306,2388,888,802,694,4,0,1880,55,16,52,59,326
18141011307,1831,768,369,688,6,0,1385,77,62,49,38,220
18141011308,2836,1107,707,1020,2,0,2223,89,48,59,52,365
18141011309,1606,649,311,640,6,0,1210,76,114,20,17,169
18141011310,1323,606,234,483,0,0,1001,66,34,40,33,149
18141011403,4120,1712,1235,1161,12,0,3139,122,29,184,112,534
18141011404,4839,2212,1366,1253,8,0,3568,149,24,302,209,587
18141011405,2503,1068,828,602,5,0,2069,67,6,59,37,265
18141011406,3778,1571,1129,1075,3,0,3055,105,14,78,68,458
18141011501,1886,774,336,772,4,0,1313,50,237,27,41,218
18141011503,1353,573,406,367,7,0,1090,41,14,12,16,180
18141011504,1132,507,317,307,1,0,924,28,5,17,14,144
18141011505,1903,900,454,543,6,0,1487,75,23,45,52,221
18141011506,2956,1263,629,1059,5,0,2256,123,128,54,72,323
18141011602,4886,2116,1571,1191,8,0,4130,117,16,44,42,537
18141011603,3397,1449,1059,878,11,0,2821,98,12,41,46,379
18141011604,2277,1015,724,522,16,0,1879,48,5,31,45,269
18141011701,2564,1105,729,726,4,0,2142,85,19,26,14,278
18141011703,2226,893,536,788,9,0,1675,85,124,28,30,284
18141011704,3304,1287,1031,976,10,0,2687,108,37,45,40,387
18141011801,979,369,337,272,1,0,775,28,12,13,9,142
18141011803,3069,975,872,1216,6,0,2458,126,42,48,40,355
18141011804,1855,635,583,635,2,0,1501,69,21,33,23,208
18141011900,2866,1039,989,836,2,0,2329,106,15,21,62,333
18141012000,2781,948,961,866,6,0,2271,95,9,26,20,360
18141012100,2252,867,798,581,6,0,1936,53,4,7,17,235
18141012200,1816,731,628,451,6,0,1546,55,3,8,14,190
18141012300,2357,887,934,516,20,0,2021,30,12,7,13,274
18141012400,1014,383,425,204,2,0,845,18,0,1,12,138
18091040100,1135,373,94,664,4,0,521,45,480,4,12,73
18091040300,1560,749,168,640,3,0,1066,105,210,8,22,149
18091040400,2154,901,366,881,6,0,1693,135,47,19,30,230
18091040500,2280,803,397,1069,11,0,1774,90,59,38,73,246
18091040600,3354,1286,512,1530,26,0,2305,133,454,26,65,371
18091040700,1167,540,144,477,6,0,849,62,123,6,30,97
18091040800,1869,893,232,715,29,0,1405,91,156,16,33,168
18091040900,1793,350,58,1378,7,0,439,52,1225,9,11,57
18091041100,1915,671,463,771,10,0,1572,33,29,10,35,236
18091041200,932,304,240,381,7,0,782,25,2,5,11,107
18091041300,1649,722,187,729,11,0,1180,66,246,11,18,128
18091041400,2586,1086,291,1194,15,0,1548,147,590,24,32,245
18091041500,3607,1367,959,1259,22,0,2881,99,11,32,93,491
18091041600,4437,1889,1111,1416,21,0,3644,138,26,56,59,514
18091041700,2518,1062,700,743,13,0,2097,76,6,14,20,305
18091041800,3953,1773,1193,971,16,0,3320,161,4,19,50,399
