GEOID20,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
26161414700,1081,728,118,235,0,0,726,39,14,90,67,145
26161414900,2708,1914,317,477,0,0,1432,105,28,619,185,339
26161415200,1394,1064,65,265,0,0,830,89,146,95,76,158
26161415400,1299,877,115,307,0,0,857,69,20,81,117,155
26161415600,1867,1113,352,402,0,0,1358,37,9,164,88,211
26161415800,3049,1977,570,502,0,0,1919,92,29,416,204,389
26161416000,2362,1655,271,436,0,0,1384,163,93,217,294,211
26161416200,3775,2162,883,730,0,0,2751,109,41,175,218,481
26161420000,2998,1578,712,708,0,0,2420,76,113,31,62,296
26161420200,2777,1387,684,706,0,0,2265,80,94,19,52,267
26161421100,2897,1622,623,652,0,0,2400,104,17,47,38,291
26161422201,2786,1418,834,534,0,0,2220,83,11,60,75,337
26161422202,3030,1481,923,626,0,0,2488,73,72,31,45,321
26161423400,5101,3013,1044,1044,0,0,4157,140,14,119,113,558
26161423600,2023,1179,421,423,0,0,1680,47,5,55,28,208
26161425000,3448,1993,890,565,0,0,2731,114,17,155,78,353
26161426001,1725,840,490,395,0,0,1465,28,3,29,22,178
26161426002,1532,805,464,263,0,0,1216,43,3,60,45,165
26161431000,3854,1889,1026,939,0,0,3275,57,1,16,59,446
26161432000,4150,1921,1355,874,0,0,3489,80,5,31,56,489
26161444000,5459,2978,1336,1145,0,0,4554,109,6,69,74,647
26161445000,2120,1115,606,399,0,0,1803,36,9,16,41,215
26161446200,1986,1163,440,383,0,0,1671,53,7,16,28,211
26161446400,2470,1534,505,431,0,0,2055,66,1,43,28,277
26161447000,2709,1410,717,582,0,0,2288,66,6,34,39,276
26161448000,3102,1621,864,617,0,0,2475,119,3,63,38,404
26161453000,4645,3394,762,489,0,0,3397,114,28,273,216,617
26161454001,1062,638,257,167,0,0,871,20,3,19,29,120
26161454002,2729,1804,468,457,0,0,2216,68,9,71,62,303
26161455000,3510,2279,485,746,0,0,2472,176,32,280,91,459
26161456000,4257,3082,484,691,0,0,2714,153,124,534,239,493
26161461000,5998,3459,1466,1073,0,0,4947,128,14,89,159,661
26161464000,5627,2589,1723,1315,0,0,4521,145,20,90,163,688
26161465001,1628,780,364,484,0,0,1336,44,5,14,27,202
26161465002,2842,1488,579,775,0,0,2350,87,9,15,53,328
26161466000,2159,1069,677,413,0,0,1757,45,4,25,55,273
26161980101,4898,4379,52,467,0,0,2567,208,41,727,237,1118
26161980102,2512,2129,30,353,0,0,1266,152,22,448,99,525
26161980200,2,0,0,2,0,0,1,0,0,0,0,1
26161980300,5,1,3,1,0,0,4,0,0,0,0,1
26161980400,3,3,0,0,0,0,1,1,0,0,0,1
26161980500,108,99,1,8,0,0,73,2,11,2,2,18
26161980600,7,4,2,1,0,0,3,0,3,0,0,1
26161984000,30,24,3,3,0,0,26,3,0,0,0,1
26099206700,2842,1647,853,342,0,0,2233,98,82,24,64,341
26099210000,3466,1220,1554,692,0,0,2841,69,9,17,42,488
26099211000,4254,1784,1584,886,0,0,3472,110,5,17,59,591
26099212000,4141,1606,1815,720,0,0,3337,78,5,32,92,597
26099214000,2264,944,924,396,0,0,1797,76,7,17,52,315
26099214500,3688,1334,1866,488,0,0,2903,75,8,40,132,530
26099215000,4472,1626,2153,693,0,0,3551,82,12,39,194,594
26099215201,4434,1481,2294,659,0,0,3410,94,5,59,249,617
26099215202,2278,879,1123,276,0,0,1695,43,1,30,146,363
26099215300,4178,1731,1586,861,0,0,3137,148,49,48,181,615
26099215500,5245,2115,2096,1034,0,0,3908,289,13,62,253,720
26099216000,3115,1152,1445,518,0,0,2514,67,5,23,80,426
26099217000,2059,774,917,368,0,0,1691,35,3,17,50,263
26099218001,4233,2204,873,1156,0,0,3042,192,420,16,70,493
26099218002,1545,716,462,367,0,0,1201,58,25,8,37,216
26099220002,3467,1430,1231,806,0,0,2820,72,27,26,81,441
26099220003,3866,1708,1575,583,0,0,3084,80,36,32,114,520
26099220004,1842,823,694,325,0,0,1491,51,2,15,30,253
26099221100,5517,2495,1765,1257,0,0,4362,180,89,45,186,655
26099221200,4851,2237,1703,911,0,0,3866,128,49,32,137,639
26099221500,976,392,429,155,0,0,724,19,68,11,18,136
26099221800,4125,1845,1665,615,0,0,3252,109,60,48,112,544
26099222103,2126,1043,629,454,0,0,1537,74,82,32,93,308
26099222104,2157,1107,497,553,0,0,1578,97,151,18,36,277
26099222105,3575,1558,1452,565,0,0,2800,66,33,33,112,531
26099222106,2988,1626,770,592,0,0,2074,74,344,27,81,388
26099222500,3154,1287,1386,481,0,0,2524,83,6,35,87,419
26099222800,2502,1000,1034,468,0,0,2029,40,18,23,79,313
26099223401,4726,1946,1874,906,0,0,3415,136,120,146,240,669
26099223402,4014,1778,1532,704,0,0,2998,127,30,97,213,549
26099223500,1330,495,595,240,0,0,1014,41,2,17,50,206
26099223801,3193,1312,1409,472,0,0,2297,78,2,64,265,487
26099223802,5353,2036,2184,1133,0,0,3773,186,37,112,430,815
26099223803,2618,1197,1081,340,0,0,1967,57,23,34,136,401
26099223901,4866,1929,1977,960,0,0,3460,138,41,107,382,738
