GEOID20,total_reg,party_dem,party_npp,party_rep,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
37025041503,3508,1100,1267,1111,25,1,0,0,2110,225,836,84,56,197
37025041504,3280,917,1115,1233,11,1,0,0,2236,164,603,88,52,137
37025041505,5262,1673,2020,1538,25,5,0,0,2943,217,1206,396,220,280
37025041506,3573,1078,1326,1143,24,1,0,0,2202,162,751,144,84,230
37025041507,2693,690,977,1006,12,2,0,0,1838,175,358,122,62,138
37025041602,2346,337,768,1226,12,2,0,0,2057,66,79,20,21,103
37025041603,3552,741,1135,1643,27,3,0,0,2801,162,341,26,48,174
37025041604,2790,517,902,1349,17,0,0,0,2310,67,223,27,31,132
37025041701,3154,492,1034,1597,25,3,0,0,2752,71,138,20,15,158
37025041702,2456,331,714,1398,11,0,0,0,2206,46,19,11,19,155
37025041901,882,436,256,185,5,0,0,0,330,154,358,3,7,30
37025041902,1994,801,721,448,24,0,0,0,1053,242,580,18,26,75
37025042000,3089,900,1096,1060,29,1,0,0,2032,281,581,29,22,144
37025042101,1765,1175,455,126,7,1,0,0,252,125,1340,2,9,37
37025042102,1996,634,717,622,18,2,0,0,1251,191,432,16,22,84
37025042201,2268,706,824,722,14,1,0,0,1577,158,376,27,25,105
37025042202,2973,662,1153,1129,26,1,0,0,2463,112,195,29,33,141
37025042300,2699,950,954,768,22,3,0,0,1678,189,651,24,32,125
37025042401,2528,612,902,996,16,1,0,0,1898,146,264,53,49,118
37025042402,2949,1301,1037,576,25,2,0,0,1232,299,1234,26,25,133
37025042501,3553,902,1239,1382,27,1,0,0,2620,216,442,78,23,174
37025042502,1576,529,545,486,14,0,0,0,937,121,423,22,18,55
37025042503,5850,2073,2044,1681,36,7,0,0,3307,395,1480,212,127,329
37025042504,1139,242,377,511,9,0,0,0,892,45,102,18,12,70
37025042601,3929,878,1327,1695,27,1,0,0,2978,190,399,96,57,209
37025042602,2421,821,877,689,30,1,0,0,1249,257,649,67,50,149
37025042603,5410,1534,1916,1912,38,3,0,0,3625,313,995,93,94,290
37025042604,3562,998,1308,1230,21,2,0,0,2408,195,570,98,84,207
37077970101,3281,1627,820,820,10,1,0,0,1988,65,1123,5,20,80
37077970102,2210,1092,579,526,10,2,0,0,1270,43,799,13,24,61
37077970200,2941,1681,714,526,17,0,0,0,1374,107,1332,13,26,89
37077970300,2381,1393,573,410,3,2,0,0,1183,60,1031,19,33,55
37077970400,2465,1633,541,288,2,0,0,0,852,50,1508,9,15,31
37077970500,2585,1395,636,542,11,0,0,0,1278,56,1148,20,12,71
37077970601,4071,1211,1371,1463,23,1,0,0,2966,160,661,14,44,226
37077970604,2611,853,884,854,15,2,0,0,1733,139,551,20,28,140
37077970605,3789,737,1496,1518,30,2,0,0,2986,182,240,33,46,302
37077970606,1519,750,440,322,6,0,0,0,750,78,605,18,14,54
37077970607,3226,1305,1003,899,17,0,0,0,1815,235,1010,28,29,109
37077970701,3494,1078,1159,1242,14,0,0,0,2634,129,533,25,29,144
37077970702,1103,639,269,186,8,1,0,0,416,88,555,5,8,31
37077970703,1560,721,444,389,5,0,0,0,857,130,507,2,13,51
37077970704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37177960100,2025,993,650,372,10,0,0,0,1291,49,605,19,8,53
37071030103,1106,190,376,528,8,2,0,0,962,23,54,4,4,59
37071030104,1833,372,609,836,15,0,0,0,1462,47,109,36,40,139
37071030105,2007,590,712,687,13,1,0,0,1381,91,395,21,13,106
37071030106,1014,339,320,344,10,0,0,0,643,51,228,13,5,74
37071030205,2349,383,715,1230,18,0,0,0,1973,67,142,16,15,136
37071030206,1459,462,530,450,14,0,0,0,888,99,375,15,6,76
37071030207,832,148,244,437,1,0,0,0,720,3,40,6,9,54
37071030208,463,77,146,234,3,2,0,0,404,11,13,5,2,28
37071030209,1154,180,345,610,18,1,0,0,1013,12,41,9,12,67
37071030301,1593,244,468,867,13,1,0,0,1420,30,57,10,6,70
37071030302,1744,306,540,879,18,0,0,0,1478,47,125,19,8,67
37071030401,2815,472,857,1465,17,1,0,0,2475,76,105,9,16,134
37071030403,1282,166,390,717,7,0,0,0,1113,34,55,11,4,65
37071030404,1731,414,503,800,12,0,0,0,1326,76,223,19,8,79
37071030501,1472,272,456,735,8,0,0,0,1296,30,64,10,6,66
37071030503,1255,203,409,631,9,0,0,0,1084,18,87,9,7,50
37071030504,1069,215,319,523,10,1,0,0,917,23,70,5,11,43
37071030601,1692,371,533,780,4,2,0,0,1481,63,59,10,18,61
37071030602,1498,328,493,663,12,0,0,0,1247,46,127,10,15,53
37071030700,2001,573,579,837,9,1,0,0,1572,34,270,12,19,94
37071030801,930,176,283,464,4,2,0,0,755,25,106,6,7,31
37071030802,2409,543,731,1116,16,1,0,0,1946,86,257,11,18,91
37071030901,1515,403,511,592,8,1,0,0,1122,62,246,13,13,59
37071030902,2292,895,770,612,10,0,0,0,1170,166,811,17,23,105
37071031001,1396,228,426,729,13,0,0,0,1214,64,39,11,9,59
37071031004,1982,453,671,843,11,2,0,0,1524,65,201,60,24,108
37071031005,1834,332,576,912,10,1,0,0,1516,58,116,20,10,114
37071031006,1339,277,406,647,7,1,0,0,1082,31,123,16,9,78
37071031101,1749,472,606,649,18,2,0,0,1278,59,306,21,10,75
37071031102,1231,382,419,418,10,1,0,0,836,59,262,6,13,55
37071031202,982,251,363,357,10,0,0,0,743,55,102,14,9,59
37071031203,1271,300,498,459,13,0,0,0,942,72,114,25,15,103
37071031204,968,198,356,395,13,1,0,0,786,29,74,13,9,57
37071031301,2554,858,836,834,20,3,0,0,1543,194,660,36,32,89
37071031303,755,267,230,249,7,1,0,0,477,66,185,4,2,21
37071031304,1883,483,621,763,13,1,0,0,1442,88,218,30,13,92
37071031401,1316,500,415,394,4,1,0,0,699,111,435,9,5,57
37071031402,1622,345,467,791,16,1,0,0,1362,52,117,14,17,60
37071031500,1731,782,520,416,10,0,0,0,822,85,764,7,11,42
37071031600,2026,674,542,802,6,2,0,0,1351,71,503,8,16,77
37071031703,1828,623,531,665,8,1,0,0,1106,122,547,9,7,37
37071031704,2143,391,653,1080,17,1,0,0,1743,83,194,10,22,91
37071031705,1229,206,365,643,11,1,0,0,1012,44,88,8,10,67
37071031706,980,165,309,500,5,1,0,0,832,19,89,3,5,32
37071031800,1805,1021,469,305,9,0,0,0,580,105,1071,5,6,38
37071031901,305,136,101,63,5,0,0,0,142,19,125,6,3,10
37071031902,1185,829,290,62,2,2,0,0,108,46,1016,2,6,7
37071032000,1473,868,416,178,8,2,0,0,400,92,941,5,2,33
37071032100,1342,577,423,333,8,0,0,0,660,96,533,9,8,36
37071032201,1484,382,483,605,11,1,0,0,1148,46,175,18,9,88
37071032202,1242,251,430,542,16,0,0,0,1038,23,87,15,19,60
37071032301,2048,595,694,733,22,2,0,0,1449,76,328,59,26,110
37071032302,1920,489,676,730,21,3,0,0,1513,78,149,56,15,109
37071032403,2563,604,936,998,23,1,0,0,2063,83,167,47,22,181
37071032404,2328,579,851,874,19,1,0,0,1826,68,223,46,33,132
37071032405,2466,534,812,1093,26,0,0,0,2004,81,140,73,26,142
37071032406,1745,320,593,812,20,0,0,0,1408,53,95,48,31,110
37071032505,2248,954,745,532,13,2,0,0,978,279,815,38,48,90
37071032506,2100,856,688,537,16,0,0,0,1026,150,771,16,32,105
37071032507,2765,786,862,1095,18,0,0,0,1921,143,466,64,41,130
37071032508,2271,478,757,1023,11,1,0,0,1782,66,233,41,19,130
37071032509,1467,323,462,674,8,0,0,0,1182,45,119,30,14,77
37071032510,2019,375,663,962,13,4,0,0,1705,44,80,22,29,139
37071032600,2779,806,881,1073,15,2,0,0,2003,183,402,36,35,120
37071032702,1466,466,458,532,4,1,0,0,994,67,274,37,19,75
37071032703,1314,489,393,423,7,0,0,0,801,102,341,8,12,50
37071032704,2904,1157,831,892,21,2,0,0,1677,198,881,23,26,99
37071032801,1411,611,436,352,8,2,0,0,844,77,415,9,11,55
37071032802,2122,775,651,673,16,2,0,0,1210,168,614,16,34,80
37071032900,2074,919,663,476,11,3,0,0,1083,116,766,19,12,78
37071033100,1589,794,454,331,7,1,0,0,621,164,751,17,10,26
37071033202,1471,378,465,620,6,1,0,0,1012,106,231,14,25,83
37071033203,1410,677,406,309,16,0,0,0,635,117,613,4,11,30
37071033204,1831,802,535,480,11,1,0,0,864,129,784,6,10,38
37071033303,2831,605,857,1349,16,1,0,0,2224,118,232,43,50,164
37071033306,1145,205,331,602,5,0,0,0,973,36,51,6,9,70
37071033308,829,184,244,392,6,2,0,0,672,21,99,7,3,27
37071033309,1342,294,399,636,10,2,0,0,1040,68,150,7,15,62
37071033310,1201,321,386,485,8,1,0,0,857,54,216,4,13,57
37071033311,575,104,166,303,1,0,0,0,499,10,29,5,3,29
37071033312,2481,582,780,1102,16,1,0,0,1822,94,333,60,36,136
37071033313,1676,381,493,789,13,0,0,0,1337,67,163,21,16,72
37071033400,1464,392,450,613,8,1,0,0,1024,93,276,8,8,55
37071033501,1685,406,477,789,9,0,0,0,1298,30,274,5,8,70
37071033502,1821,342,581,888,10,0,0,0,1521,50,126,20,11,93
37041930101,3059,1529,853,662,12,2,0,0,1551,57,1326,15,15,95
37041930102,1523,513,489,514,5,1,0,0,1047,20,370,3,11,72
37041930201,2921,899,986,1028,8,0,0,0,2297,52,411,9,12,140
37041930202,1551,708,423,413,5,0,0,0,858,19,629,4,5,36
37129010100,1780,1045,587,130,17,1,0,0,651,64,972,8,15,70
37129010200,2456,1368,851,217,17,2,0,0,1185,65,1060,8,18,120
37129010300,3679,2077,1206,369,22,5,0,0,1407,160,1930,22,25,135
37129010400,2123,766,743,592,20,2,0,0,1706,64,153,25,26,149
37129010501,1894,765,775,320,33,0,0,0,1065,125,518,24,26,136
37129010503,1540,512,649,358,19,2,0,0,1162,76,141,16,27,118
37129010504,2756,1012,1208,493,32,6,0,0,1741,165,568,29,36,217
37129010600,3024,815,1047,1135,20,5,0,0,2585,62,143,31,22,181
37129010700,2129,1040,668,401,14,2,0,0,1096,88,811,13,20,101
37129010800,1042,416,415,198,12,0,0,0,637,90,255,8,10,42
37129010900,1457,502,633,307,12,2,0,0,1139,55,147,6,12,98
37129011000,1480,638,524,307,11,0,0,0,745,57,616,2,10,50
37129011100,1913,1274,528,90,14,3,0,0,307,45,1500,1,16,44
37129011200,2401,1108,913,354,24,2,0,0,1453,65,688,21,28,146
37129011300,1301,536,532,218,13,2,0,0,933,47,197,11,17,96
37129011400,1240,794,344,94,7,0,0,0,361,32,794,3,8,42
37129011501,1452,562,591,282,12,4,0,0,975,73,251,22,18,113
37129011502,1478,390,586,488,12,1,0,0,1234,68,34,16,19,107
37129011503,2282,978,705,593,6,0,0,0,1237,88,838,7,23,89
37129011504,3390,845,1222,1295,24,0,0,0,2716,143,288,27,37,179
37129011605,2922,991,1163,722,39,2,0,0,1876,201,603,31,47,164
37129011606,3671,1099,1410,1112,39,6,0,0,2695,193,482,46,47,208
37129011608,4198,1247,1554,1352,39,3,0,0,2891,174,803,49,49,232
37129011609,3066,851,1157,1031,23,2,0,0,2225,117,431,31,54,208
37129011610,1947,642,705,573,23,0,0,0,1319,88,404,12,17,107
37129011611,4104,1118,1733,1198,47,4,0,0,2990,200,512,75,55,272
37129011612,3956,975,1616,1323,36,2,0,0,3020,240,280,73,49,294
37129011701,3449,834,1250,1337,23,3,0,0,3026,87,77,27,44,188
37129011703,3919,632,1488,1771,24,3,0,0,3364,86,40,49,95,285
37129011705,7553,1689,2910,2885,56,6,0,0,6433,209,192,91,97,531
37129011800,2003,442,791,751,17,1,0,0,1750,26,8,37,33,149
37129011904,2264,506,875,870,11,2,0,0,1947,55,32,15,38,177
37129011905,1481,332,674,448,23,2,0,0,1248,57,37,6,23,110
37129011906,2325,674,1044,576,25,5,0,0,1783,115,151,29,49,198
37129012004,2976,741,1109,1107,14,4,0,0,2582,85,55,69,44,141
37129012006,3187,888,1170,1101,20,6,0,0,2600,98,140,61,88,200
37129012007,3283,979,1267,1010,23,4,0,0,2637,152,209,25,36,224
37129012008,4037,1125,1635,1235,32,6,0,0,3021,170,399,74,80,293
37129012009,5263,1473,1970,1788,25,1,0,0,4234,153,356,104,91,325
37129012010,4447,1065,1699,1652,24,3,0,0,3583,184,160,82,82,356
37129012011,2741,747,1059,903,29,3,0,0,2279,124,100,30,26,182
37129012012,2140,430,755,944,11,0,0,0,1864,36,26,39,29,146
37129012103,3532,878,1258,1376,18,1,0,0,2972,105,94,56,59,246
37129012106,5812,1343,2365,2042,55,5,0,0,4660,238,293,63,75,483
37129012107,3443,788,1279,1353,19,2,0,0,2866,128,157,24,44,224
37129012108,2559,621,916,1004,16,0,0,0,2107,67,163,27,32,163
37129012109,2634,558,1011,1040,20,3,0,0,2239,66,92,36,29,172
37129012110,4551,1158,1872,1474,40,4,0,0,3507,239,378,36,61,330
37129012111,4120,1105,1563,1404,40,3,0,0,3256,159,240,60,75,330
37129012201,2545,568,956,996,18,4,0,0,2225,62,21,17,34,186
37129012202,2952,775,1127,1019,28,1,0,0,2559,77,27,21,36,232
37129012203,1843,408,750,677,7,1,0,0,1597,33,6,17,21,169
37129012300,6650,1335,2515,2769,27,1,0,0,5688,163,158,63,98,480
37129980100,2,0,0,2,0,0,0,0,2,0,0,0,0,0
37129990100,1,0,0,1,0,0,0,0,1,0,0,0,0,0
37147000101,1885,460,845,551,25,2,0,0,1385,88,242,16,29,125
37147000102,1226,635,427,156,8,0,0,0,465,57,632,12,9,51
37147000201,2561,994,1009,522,26,5,0,0,1557,149,636,27,39,153
37147000202,1614,706,539,351,14,1,0,0,991,43,460,22,21,77
37147000301,2161,754,631,768,7,1,0,0,1602,80,302,26,38,113
37147000303,1678,809,626,220,17,4,0,0,664,108,786,22,19,79
37147000304,4496,1505,1609,1355,20,3,0,0,3173,164,758,97,78,226
37147000400,1590,510,691,379,10,0,0,0,1195,69,161,19,31,115
37147000501,4433,1997,1236,1160,33,0,0,0,2415,145,1571,80,87,135
37147000503,2321,840,795,653,29,1,0,0,1383,106,626,47,45,114
37147000504,1444,550,503,376,14,1,0,0,876,50,398,20,14,86
37147000602,2500,1526,671,281,15,4,0,0,629,71,1690,28,26,56
37147000604,3091,1741,873,455,18,1,0,0,1082,100,1664,69,61,115
37147000605,2691,1494,796,368,24,3,0,0,860,89,1597,33,22,90
37147000606,2307,1148,688,451,18,1,0,0,1087,69,959,54,41,97
37147000607,4849,2382,1300,1116,40,7,0,0,2179,206,2157,69,70,168
37147000701,2294,1610,521,149,12,0,0,0,345,55,1821,9,17,47
37147000702,1600,1232,284,76,6,0,0,0,125,19,1435,5,3,13
37147000800,1612,1180,309,118,4,1,0,0,234,75,1277,4,2,20
37147000901,2397,897,671,813,13,1,0,0,1472,130,704,10,13,68
37147000902,1573,764,411,389,6,3,0,0,665,142,724,5,4,33
37147001001,1290,434,443,403,8,1,0,0,905,46,270,15,16,38
37147001002,4564,1395,1490,1653,20,5,0,0,3238,174,902,21,42,187
37147001003,4027,1104,1341,1554,22,0,0,0,3043,136,577,48,60,163
37147001100,3379,934,1111,1318,14,0,0,0,2513,119,586,10,12,139
37147001200,3655,992,1189,1451,17,3,0,0,2689,186,594,33,23,130
37147001301,3392,1478,983,907,20,3,0,0,1788,108,1299,43,31,123
37147001302,4028,1868,1121,1019,12,4,0,0,2154,121,1593,17,41,102
37147001304,2827,872,913,1021,20,1,0,0,2018,78,469,63,69,130
37147001305,2647,925,868,833,15,5,0,0,1690,86,649,80,30,112
37147001402,1689,700,445,537,5,0,0,0,973,61,591,8,16,40
37147001403,1799,671,564,556,6,1,0,0,1122,77,500,8,25,67
37147001404,1008,624,215,162,4,2,0,0,304,19,663,1,8,13
37147001500,1929,814,537,568,9,1,0,0,1113,93,650,3,8,62
37147001601,2734,916,794,1002,17,1,0,0,1906,121,566,17,32,92
37147001602,2938,1528,829,560,21,0,0,0,1168,94,1523,28,31,94
37147001700,2597,1061,741,782,10,2,0,0,1504,64,837,44,35,113
37147001800,3683,1827,888,953,13,1,0,0,1883,95,1582,9,11,103
37147001900,1696,691,462,531,8,2,0,0,1008,67,557,4,10,50
37147002002,2989,1550,677,745,9,1,0,0,1533,80,1319,4,9,44
37147002003,1890,1272,410,196,10,0,0,0,365,157,1331,1,6,30
37147002004,905,480,231,187,4,1,0,0,343,90,445,3,6,18
37115010100,1871,607,681,562,19,0,0,0,1742,30,6,6,8,79
37115010200,1597,623,605,354,10,1,0,0,1446,34,4,9,11,93
37115010400,1354,453,525,369,4,1,0,0,1254,15,0,7,6,72
37115010500,3660,1264,1433,933,24,5,0,0,3350,75,11,16,30,178
37115010601,1632,582,608,433,6,2,0,0,1479,29,15,12,8,89
37115010602,2685,851,978,839,12,4,0,0,2402,52,40,13,24,154
37115010700,2290,684,863,721,21,0,0,0,2034,74,33,7,35,107
37135010701,2449,1383,822,225,17,2,0,0,1498,151,453,109,64,174
37135010705,3593,2155,1300,116,13,9,0,0,2426,192,428,147,73,327
37135010706,2687,1476,1066,133,9,3,0,0,1966,152,40,176,95,258
37135010707,2808,1562,1030,192,20,1,0,0,1668,236,439,122,82,261
37135010708,1280,726,456,81,15,1,0,0,605,149,320,67,30,109
37135010709,1233,687,451,84,10,1,0,0,764,92,181,48,45,103
37135010710,2349,1290,893,151,13,2,0,0,1660,149,173,81,81,205
37135010802,3644,1175,1290,1154,21,3,0,0,3030,104,299,27,28,156
37135010803,2357,919,796,623,16,0,0,0,1687,93,443,17,22,95
37135010804,1401,616,455,323,6,0,0,0,973,48,313,6,16,45
37135010902,3090,1271,1200,598,19,1,0,0,2274,205,248,74,55,234
37135010903,2046,745,801,492,8,0,0,0,1630,52,219,32,23,90
37135010904,1955,712,704,529,8,1,0,0,1592,98,115,27,24,99
37135011001,3532,1729,1243,542,16,1,0,0,2625,127,457,50,43,230
37135011002,3683,1683,1371,594,31,2,0,0,2636,227,432,72,56,260
37135011103,2485,1315,731,427,9,2,0,0,1197,181,987,24,18,78
37135011104,1132,385,406,332,8,0,0,0,852,37,166,7,5,65
37135011105,2200,851,760,572,12,2,0,0,1426,125,477,36,20,116
37135011106,1632,685,668,269,9,1,0,0,1234,82,170,18,26,102
37135011107,2583,959,994,603,23,2,0,0,1808,145,382,70,35,143
37135011204,2529,1269,909,339,9,2,0,0,1868,117,100,141,61,242
37135011206,2477,1095,1151,212,17,1,0,0,1148,161,307,515,121,225
37135011207,2665,1360,1089,202,12,1,0,0,1471,173,197,533,85,206
37135011208,3504,1699,1499,293,12,1,0,0,2180,164,354,357,117,332
37135011209,2212,1066,824,307,12,2,0,0,1651,130,205,42,30,154
37135011210,2343,1103,818,407,8,2,0,0,1747,93,296,46,35,126
37135011211,1811,737,680,382,10,1,0,0,1540,53,80,30,19,89
37135011300,2081,1023,882,153,18,4,0,0,1135,131,402,154,55,204
37135011400,2830,1397,1198,208,25,0,0,0,1831,170,171,269,94,295
37135011500,1394,746,517,126,5,0,0,0,1012,53,81,76,35,137
37135011601,283,102,158,20,2,1,0,0,145,35,33,35,13,22
37135011602,795,322,412,55,5,1,0,0,365,67,162,103,28,70
37135011700,2726,1325,1163,218,18,2,0,0,1857,123,202,163,75,306
37135011800,2097,1175,796,110,15,1,0,0,1365,125,218,115,57,217
37135011902,2936,1527,1187,203,13,4,0,0,2004,161,182,197,103,289
37135011903,1358,713,547,91,5,2,0,0,826,114,108,148,55,107
37135011904,2235,1238,847,145,3,2,0,0,1476,101,197,170,77,214
37135012101,2233,1195,848,175,14,1,0,0,1264,160,337,212,87,173
37135012102,1190,631,440,115,4,0,0,0,960,25,30,64,22,89
37135012103,1863,871,773,213,5,1,0,0,1353,98,80,138,38,156
37135012201,2844,1487,1061,279,15,2,0,0,2026,141,255,109,93,220
37135012202,3417,1786,1344,279,8,0,0,0,2465,159,155,223,92,323
37073970100,2877,1362,781,723,9,0,0,0,1764,36,959,8,17,93
37073970200,2366,1053,741,559,11,0,0,0,1372,37,854,9,10,84
37073970300,1950,961,577,407,3,0,0,0,1227,29,614,9,6,65
37063000101,1955,1339,530,79,4,1,0,0,704,123,1007,15,18,88
37063000102,2229,1377,682,148,18,4,0,0,1092,169,803,20,30,115
37063000200,1864,1157,615,80,11,1,0,0,995,97,539,48,29,156
37063000301,1821,1098,642,70,10,1,0,0,916,124,550,48,35,148
37063000302,2561,1613,848,87,11,2,0,0,1632,146,300,70,77,336
37063000401,1915,1194,618,91,7,3,0,0,1425,73,110,53,46,208
37063000402,1810,1050,669,84,6,1,0,0,1122,123,120,133,71,241
37063000500,2403,1500,787,103,12,0,0,0,871,152,1027,136,50,167
37063000600,4010,2463,1284,241,18,3,0,0,2266,250,949,118,99,328
37063000700,2760,1736,882,131,6,5,0,0,1554,122,692,112,61,219
37063000900,937,642,256,34,4,1,0,0,205,81,596,12,7,36
37063001001,2106,1449,564,80,9,1,0,0,364,137,1492,25,18,70
37063001002,2462,1729,634,80,15,3,0,0,299,296,1789,10,33,35
37063001100,1798,1213,477,89,11,6,0,0,350,107,1240,23,14,64
37063001301,957,660,267,25,5,0,0,0,108,38,775,5,11,20
37063001303,2738,1738,962,27,10,1,0,0,138,84,2447,16,29,24
37063001304,1563,1198,322,36,5,2,0,0,89,49,1394,3,8,20
37063001400,1211,907,273,24,7,0,0,0,46,45,1101,2,8,9
37063001501,2754,1265,1313,159,17,0,0,0,1000,289,233,750,141,341
37063001503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37063001504,1838,993,679,158,7,1,0,0,789,146,527,150,62,164
37063001505,1531,967,475,83,5,0,0,0,465,131,593,172,51,119
37063001601,4298,2086,1382,807,21,1,0,0,2428,251,1334,45,77,163
37063001603,5146,2227,1749,1138,28,2,0,0,3300,321,1148,86,102,189
37063001604,5203,2342,1770,1068,17,4,0,0,3593,217,926,111,96,260
37063001705,3470,1796,1125,523,21,1,0,0,1900,262,973,92,61,182
37063001706,3404,1772,1224,382,17,6,0,0,1894,206,796,166,83,259
37063001708,2830,2084,629,106,7,3,0,0,262,199,2278,14,36,41
37063001709,4049,2903,917,205,20,3,0,0,488,248,3165,31,38,79
37063001710,2625,1583,760,269,12,1,0,0,890,233,1331,50,32,89
37063001711,2117,1317,623,165,11,1,0,0,610,161,1224,22,34,66
37063001712,3237,1501,1162,559,14,1,0,0,2446,139,248,111,60,233
37063001713,2679,1161,917,587,11,1,0,0,1974,136,264,79,54,172
37063001801,4882,2997,1325,539,14,5,0,0,1408,468,2856,29,29,92
37063001802,3515,2503,807,190,12,0,0,0,475,396,2550,26,28,40
37063001806,4437,2408,1355,655,16,1,0,0,1598,327,2296,46,29,141
37063001808,8755,4399,3077,1218,54,4,0,0,3725,575,3438,314,206,497
37063001809,4337,2198,1595,510,27,4,0,0,1753,343,1779,174,77,211
37063001810,1640,1032,472,127,8,1,0,0,375,203,983,17,20,42
37063001811,4315,2861,1152,270,27,3,0,0,832,327,2997,33,43,83
37063001900,5298,1717,2186,1357,34,0,0,0,3698,267,501,233,121,478
37063002007,4268,2447,1425,377,16,1,0,0,2195,211,1433,74,93,262
37063002008,2533,1111,981,427,13,0,0,0,1959,73,184,85,51,181
37063002009,3107,2447,584,65,7,4,0,0,155,147,2757,9,14,25
37063002013,3518,1808,1303,377,25,3,0,0,1969,221,939,125,81,183
37063002015,2658,1592,845,210,8,3,0,0,1271,213,835,88,55,196
37063002019,3688,1752,1461,441,30,4,0,0,2534,207,372,156,86,333
37063002020,6054,2774,2430,813,27,5,0,0,3275,297,1380,486,230,386
37063002021,2970,1561,1120,274,13,1,0,0,1407,189,986,134,86,168
37063002022,3585,2002,1246,313,20,3,0,0,1627,241,1363,107,63,184
37063002023,2010,1034,768,192,13,2,0,0,1210,96,487,51,32,134
37063002024,5219,2709,1977,500,29,2,0,0,3195,309,988,241,106,380
37063002025,4423,2643,1458,295,22,4,0,0,1512,350,2087,163,106,205
37063002026,4128,2811,1122,177,14,2,0,0,671,252,2966,71,65,103
37063002029,2488,1181,934,360,13,0,0,0,1568,133,400,122,61,204
37063002030,3325,1818,1149,347,10,1,0,0,2373,99,296,181,85,291
37063002031,1120,651,374,85,8,2,0,0,469,77,437,35,32,70
37063002032,1251,753,405,80,10,3,0,0,341,117,691,19,28,55
37063002033,3126,1406,1220,474,25,1,0,0,2213,145,267,126,86,289
37063002034,3955,2017,1474,436,23,4,0,0,2210,237,971,187,88,262
37063002035,4261,2286,1504,445,21,3,0,0,1809,327,1607,158,115,245
37063002036,1919,1147,623,133,11,4,0,0,517,103,1090,60,49,100
37063002037,3464,1528,1508,394,25,6,0,0,1446,236,1109,292,142,239
37063002038,4129,1779,1685,634,23,5,0,0,2040,257,1254,184,92,302
37063002100,5130,1739,1854,1492,37,3,0,0,3796,153,835,60,70,216
37063002200,2563,1401,991,141,23,5,0,0,1499,157,386,115,73,333
37063002300,1096,699,347,39,7,0,0,0,363,65,560,28,19,61
37063980100,22,16,5,1,0,0,0,0,3,0,18,0,0,1
37159050201,2464,1005,766,680,10,2,0,0,1324,112,911,19,19,79
37159050202,2965,1252,873,825,9,2,0,0,1528,136,1115,45,23,118
37159050300,2163,948,772,424,15,2,0,0,1161,89,783,18,20,92
37159050400,2338,1602,613,119,4,0,0,0,167,87,2046,7,14,17
37159050500,2615,953,886,756,19,1,0,0,1553,70,829,17,19,127
37159050700,1921,772,617,511,16,1,0,0,1124,100,612,13,20,52
37159050800,1337,776,336,218,3,1,0,0,410,39,840,5,8,35
37159050901,3015,430,892,1678,15,0,0,0,2645,69,117,16,37,131
37159050903,4743,827,1413,2470,28,1,0,0,3943,117,353,27,40,263
37159050904,1773,205,532,1027,5,1,0,0,1616,27,15,6,15,94
37159051001,4940,629,1540,2733,27,3,0,0,4385,134,116,32,40,233
37159051002,3699,591,1181,1904,17,3,0,0,3115,113,173,32,30,236
37159051101,4548,578,1397,2542,24,2,0,0,3998,108,142,60,45,195
37159051102,2310,374,707,1217,8,0,0,0,1920,106,106,55,24,99
37159051201,3237,857,997,1367,12,1,0,0,2286,265,434,43,63,146
37159051202,2485,683,789,1001,12,0,0,0,1745,151,453,15,34,87
37159051204,2042,594,671,757,15,2,0,0,1414,167,308,40,16,97
37159051301,1664,383,545,725,11,0,0,0,1260,61,215,17,22,89
37159051302,3679,1085,1124,1448,13,5,0,0,2573,142,681,73,42,168
37159051303,3630,1471,1129,997,25,5,0,0,1940,127,1275,81,55,152
37159051400,4292,865,1362,2029,25,6,0,0,3366,280,397,35,36,178
37159051501,1989,582,664,715,21,2,0,0,1268,217,357,17,20,110
37159051502,1975,256,588,1108,17,2,0,0,1722,91,41,24,21,76
37159051600,4337,1068,1364,1873,26,3,0,0,3177,231,670,25,25,209
37159051700,5463,903,1631,2885,39,2,0,0,4516,240,309,67,64,267
37159051801,2746,351,884,1492,14,2,0,0,2416,73,50,20,48,139
37159051802,3177,420,994,1741,18,4,0,0,2787,112,82,12,41,143
37159051901,3270,625,971,1656,15,1,0,0,2726,140,216,17,26,145
37159051903,2212,516,604,1077,14,0,0,0,1698,76,302,13,18,105
37159051904,2035,525,565,928,15,0,0,0,1487,74,368,17,20,69
37159052000,1325,618,458,235,13,1,0,0,646,57,534,10,14,64
37179020100,4831,629,1283,2896,18,1,0,0,4259,122,164,27,31,228
37179020203,2776,535,857,1362,15,1,0,0,2153,125,208,61,80,149
37179020204,2915,345,727,1824,17,0,0,0,2649,60,34,12,23,137
37179020205,2312,416,681,1204,9,0,0,0,1786,125,187,37,31,146
37179020206,2858,329,812,1701,14,1,0,0,2546,84,45,17,13,153
37179020305,4692,1122,1613,1915,33,4,0,0,3303,291,562,84,120,332
37179020307,4268,1167,1515,1554,27,1,0,0,2810,457,595,52,104,250
