GEOID20,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
01125012002,1177,407,356,414,0,0,835,43,157,17,23,102
01125012101,2251,900,1113,238,0,0,1314,52,720,27,21,117
01125012102,1342,435,699,208,0,0,740,50,471,11,9,61
01125012304,2044,293,1701,50,0,0,373,31,1583,12,12,33
01125012305,3174,956,2143,75,0,0,1153,24,1875,17,27,78
01125012306,3722,1430,2152,140,0,0,1890,64,1567,32,37,132
01125012307,621,148,464,9,0,0,175,2,427,8,3,6
01125012403,2797,765,1910,122,0,0,948,32,1702,23,19,73
01125012404,2039,257,1678,104,0,0,376,26,1585,11,8,33
01125012406,1514,273,1186,55,0,0,391,11,1071,8,7,26
01125012407,848,137,632,79,0,0,235,13,568,1,10,21
01125012408,1316,143,1148,25,0,0,181,18,1093,5,8,11
01125012501,1237,202,1026,9,0,0,218,1,1008,0,1,9
01125012503,3808,1873,1731,204,0,0,2206,47,1309,69,27,150
01125012504,2423,769,1589,65,0,0,869,29,1433,15,18,59
01125012505,2616,1444,1075,97,0,0,1630,35,812,30,19,90
01125012600,1343,374,741,228,0,0,687,32,504,23,14,83
01125012700,2956,818,1820,318,0,0,1291,80,1396,26,18,145
01125012800,1279,87,1166,26,0,0,114,11,1138,2,4,10
01133965501,1650,1436,119,95,0,0,1516,23,3,5,10,93
01133965502,2171,1913,149,109,0,0,2003,18,7,8,11,124
01133965503,1763,1529,135,99,0,0,1642,29,6,10,6,70
01133965601,1267,1076,97,94,0,0,1195,20,3,2,4,43
01133965602,2206,1930,150,126,0,0,2025,24,6,6,18,127
01133965700,3120,2670,228,222,0,0,2870,54,23,24,18,131
01133965800,2487,2080,233,174,0,0,2282,70,23,8,10,94
01133965900,1343,1170,102,71,0,0,1265,23,4,6,2,43
01007010001,1644,1300,268,76,0,0,1374,16,179,5,12,58
01007010005,2943,2340,396,207,0,0,2533,33,240,8,19,110
01007010006,1129,973,81,75,0,0,1038,10,18,5,11,47
01007010007,1636,1316,215,105,0,0,1378,10,161,2,1,84
01007010008,2175,1590,477,108,0,0,1657,34,373,5,7,99
01007010009,1642,687,898,57,0,0,731,8,858,0,6,39
01007010010,1798,1139,587,72,0,0,1175,9,523,5,4,82
01007010011,1197,849,303,45,0,0,856,15,278,4,0,44
01121010101,3716,2401,1139,176,0,0,2622,71,740,68,43,172
01121010102,3617,2341,1104,172,0,0,2573,61,808,25,18,132
01121010201,3138,1808,1148,182,0,0,1968,39,943,10,25,153
01121010202,2643,1866,596,181,0,0,2042,32,391,26,11,141
01121010301,1923,876,973,74,0,0,924,20,904,1,8,66
01121010302,3556,2241,1200,115,0,0,2361,37,965,16,13,164
01121010400,1836,1384,366,86,0,0,1513,15,226,14,2,66
01121010500,1830,509,1282,39,0,0,574,8,1220,8,3,17
01121010600,2226,509,1660,57,0,0,566,19,1592,4,5,40
01121010700,1937,188,1714,35,0,0,186,23,1693,3,7,25
01121010900,1923,1035,827,61,0,0,1135,21,686,11,4,66
01121011000,2169,1513,590,66,0,0,1668,23,403,11,5,59
01121011100,3030,1469,1460,101,0,0,1619,22,1297,6,8,78
01121011200,1812,644,1140,28,0,0,670,6,1074,4,3,55
01121011301,1894,1112,699,83,0,0,1261,23,538,14,5,53
01121011302,2165,1247,827,91,0,0,1374,22,675,10,6,78
01121011400,1889,925,885,79,0,0,999,11,820,1,10,48
01121011501,1655,1334,255,66,0,0,1429,13,111,12,5,85
01121011502,2636,1938,556,142,0,0,2105,26,350,12,20,123
01121011600,3159,1944,1064,151,0,0,2102,23,904,25,10,95
01121011700,2946,1864,956,126,0,0,2049,33,754,13,12,85
01121011800,1346,670,617,59,0,0,750,21,521,8,6,40
01121011900,1670,956,609,105,0,0,1048,30,522,8,4,58
01121012000,1590,701,843,46,0,0,766,9,758,7,1,49
01011952100,1109,79,1021,9,0,0,94,1,1003,0,4,7
01011952201,1777,171,1583,23,0,0,226,13,1518,1,9,10
01011952202,2431,247,2131,53,0,0,317,38,2048,7,4,17
01011952500,1378,485,867,26,0,0,629,4,705,7,2,31
01095030101,885,443,123,319,0,0,773,50,3,8,7,44
01095030102,1056,601,72,383,0,0,984,7,4,7,10,44
01095030203,2664,1430,308,926,0,0,2425,53,11,9,17,149
01095030204,1320,727,189,404,0,0,1200,26,4,10,6,74
01095030205,972,540,112,320,0,0,902,16,3,3,6,42
01095030206,2803,1681,400,722,0,0,2545,49,13,15,24,157
01095030301,1653,948,213,492,0,0,1492,26,11,6,10,108
01095030302,3227,1931,392,904,0,0,2911,38,13,23,21,221
01095030401,3460,2031,372,1057,0,0,3145,50,15,28,36,186
01095030402,2511,1561,233,717,0,0,2310,30,7,19,21,124
01095030501,1996,1245,175,576,0,0,1823,30,2,17,20,104
01095030502,3279,1807,362,1110,0,0,2991,66,9,25,25,163
01095030601,1925,1160,228,537,0,0,1748,39,19,18,11,90
01095030602,3052,1475,745,832,0,0,2375,121,358,28,16,154
01095030701,2274,1163,488,623,0,0,1915,104,108,29,23,95
01095030702,2526,1327,407,792,0,0,2224,65,65,16,16,140
01095030801,2888,1431,612,845,0,0,2362,216,100,39,22,149
01095030803,1442,810,194,438,0,0,1276,89,9,5,7,56
01095030804,1962,713,580,669,0,0,1404,361,83,14,15,85
01095030902,2948,1761,471,716,0,0,2561,174,36,23,20,134
01095030903,2531,1061,630,840,0,0,1980,277,124,9,15,126
01095030904,3304,1737,529,1038,0,0,2810,246,42,16,28,162
01095031001,2157,1225,268,664,0,0,1925,109,7,9,16,91
01095031002,1400,730,220,450,0,0,1217,109,14,3,8,49
01095031100,2832,1247,536,1049,0,0,2332,266,63,20,15,136
01095031200,3416,1970,489,957,0,0,3053,144,23,31,24,141
01097000200,1464,627,725,112,0,0,816,40,501,13,16,78
01097000401,948,13,935,0,0,0,12,0,935,0,1,0
01097000402,400,8,390,2,0,0,15,1,382,0,1,1
01097000500,1236,9,1225,2,0,0,16,1,1216,0,0,3
01097000600,1379,14,1361,4,0,0,17,3,1354,0,1,4
01097000701,1531,9,1518,4,0,0,15,1,1514,0,0,1
01097000702,1715,23,1691,1,0,0,12,2,1698,0,0,3
01097000801,2175,59,2089,27,0,0,92,11,2043,7,5,17
01097000802,1073,7,1065,1,0,0,3,2,1065,0,0,3
01097000901,1145,575,520,50,0,0,716,32,304,9,22,62
01097000902,1640,959,613,68,0,0,1238,30,238,14,14,106
01097000903,1163,321,803,39,0,0,430,22,659,2,6,44
01097001001,1415,562,782,71,0,0,753,29,532,7,19,75
01097001002,1530,516,972,42,0,0,683,20,741,3,5,78
01097001100,1701,32,1666,3,0,0,37,3,1654,0,2,5
01097001200,1167,68,1062,37,0,0,100,10,1036,2,5,14
01097001302,2023,23,1994,6,0,0,24,2,1986,0,4,7
01097001400,1463,23,1435,5,0,0,29,3,1427,1,0,3
01097001501,942,8,934,0,0,0,6,2,932,0,1,1
01097001502,704,6,695,3,0,0,12,0,688,0,2,2
01097001800,1659,507,1115,37,0,0,557,59,984,5,10,44
01097001901,1514,640,830,44,0,0,720,20,710,11,4,49
01097001902,2200,847,1302,51,0,0,913,45,1128,4,10,100
01097002000,1374,789,561,24,0,0,841,21,439,16,14,43
01097002100,2553,336,2189,28,0,0,369,34,2105,12,3,30
01097002200,1630,236,1367,27,0,0,277,18,1297,9,2,27
01097002301,1357,114,1234,9,0,0,110,10,1213,6,2,16
01097002302,1343,24,1317,2,0,0,32,1,1306,2,0,2
01097002400,2326,286,1991,49,0,0,346,18,1896,19,10,37
01097002501,2820,1713,943,164,0,0,2191,57,325,20,37,190
01097002502,1911,1226,608,77,0,0,1446,43,260,19,7,136
01097002600,1930,154,1764,12,0,0,177,5,1721,2,1,24
01097002700,1481,187,1275,19,0,0,223,6,1225,2,5,20
01097002800,2893,1097,1696,100,0,0,1295,52,1376,21,29,120
01097002900,2408,846,1487,75,0,0,973,75,1214,33,27,86
01097003000,2397,1174,1146,77,0,0,1276,64,891,49,27,90
01097003100,3327,2200,1025,102,0,0,2318,70,664,44,37,194
01097003202,1900,590,1257,53,0,0,663,76,1019,68,14,60
01097003203,2503,1039,1344,120,0,0,1228,59,989,68,40,119
01097003205,1626,238,1355,33,0,0,268,43,1208,63,18,26
01097003206,883,198,652,33,0,0,255,22,560,7,16,23
01097003207,1555,417,1027,111,0,0,562,73,821,15,22,62
01097003301,1887,991,789,107,0,0,1096,53,579,28,29,102
01097003302,2995,2208,675,112,0,0,2281,70,343,31,25,245
01097003402,2540,377,2139,24,0,0,405,19,2074,3,9,30
01097003404,1707,240,1444,23,0,0,287,11,1388,5,3,13
01097003405,1559,425,1120,14,0,0,437,22,1045,11,13,31
01097003406,1919,613,1276,30,0,0,731,38,1060,19,12,59
01097003408,2888,725,2110,53,0,0,781,26,1967,18,16,80
01097003409,2101,1013,1019,69,0,0,1065,26,931,6,10,63
01097003410,3092,1130,1878,84,0,0,1211,60,1697,20,16,88
01097003501,2658,1754,759,145,0,0,1968,48,404,22,31,185
01097003502,2203,1816,325,62,0,0,1847,46,85,42,24,159
01097003602,1248,197,936,115,0,0,316,19,855,9,9,40
01097003606,2566,1311,956,299,0,0,1612,91,572,52,56,183
01097003607,2314,986,1177,151,0,0,1200,86,881,16,44,87
01097003608,942,236,680,26,0,0,279,19,615,4,2,23
01097003703,2600,1254,1182,164,0,0,1430,67,857,65,45,136
01097003704,3505,2239,1087,179,0,0,2430,103,567,93,76,236
01097003705,3247,1911,1157,179,0,0,2120,107,710,61,63,186
01097003706,2365,1393,850,122,0,0,1540,64,532,25,36,168
01097003707,3190,1325,1744,121,0,0,1537,84,1347,66,37,119
01097003708,3215,1832,1230,153,0,0,1972,80,837,71,59,196
01097003710,3317,1764,1444,109,0,0,1917,94,1102,35,31,138
01097003711,1904,925,862,117,0,0,1057,63,625,35,25,99
01097003712,2958,1598,1247,113,0,0,1761,71,921,41,23,141
01097003800,1085,501,550,34,0,0,544,9,489,2,8,33
01097003901,1645,10,1634,1,0,0,14,4,1623,0,1,3
01097003902,753,2,751,0,0,0,2,5,744,0,1,1
01097004000,1549,15,1532,2,0,0,10,1,1534,3,0,1
01097004100,595,4,591,0,0,0,6,0,588,0,0,1
01097004800,688,20,667,1,0,0,26,2,658,0,2,0
01097004900,2226,64,2156,6,0,0,79,4,2131,2,4,6
01097005000,1209,300,881,28,0,0,322,10,851,3,1,22
01097005100,951,310,591,50,0,0,364,14,528,7,5,33
01097005200,1071,536,482,53,0,0,626,20,358,7,10,50
01097005300,1469,905,515,49,0,0,989,28,392,8,3,49
01097005400,3187,2250,688,249,0,0,2563,49,344,43,29,159
01097005500,1981,1207,658,116,0,0,1363,27,480,13,24,74
01097005601,2490,2149,269,72,0,0,2184,33,99,11,17,146
01097005602,3141,2154,832,155,0,0,2311,31,582,28,45,144
01097005701,3319,2638,544,137,0,0,2729,27,311,37,26,189
01097005702,2490,1721,617,152,0,0,1879,27,415,9,50,110
01097005800,3112,1356,1653,103,0,0,1454,19,1345,5,219,70
01097005900,3067,2416,425,226,0,0,2592,40,195,9,46,185
01097006000,3712,2538,996,178,0,0,2726,32,706,16,93,139
01097006102,1838,1246,475,117,0,0,1335,43,317,7,21,115
01097006103,3530,484,3000,46,0,0,566,19,2881,10,12,42
01097006104,2946,2188,585,173,0,0,2353,35,370,14,24,150
01097006106,2218,1408,663,147,0,0,1553,48,496,11,23,87
01097006107,3030,2068,826,136,0,0,2136,43,657,14,29,151
01097006201,2560,2019,329,212,0,0,2189,48,134,15,23,151
01097006202,1242,962,211,69,0,0,1001,30,135,4,10,62
01097006303,2543,2061,358,124,0,0,2146,46,179,16,20,136
01097006304,2734,1796,761,177,0,0,1918,80,550,18,20,148
01097006305,2020,1545,312,163,0,0,1680,33,146,26,30,105
01097006306,3262,1808,1317,137,0,0,1973,105,977,25,36,146
01097006307,2463,1662,691,110,0,0,1763,39,507,15,26,113
01097006402,3107,1756,1137,214,0,0,1988,70,846,17,42,144
01097006403,1240,649,491,100,0,0,758,51,332,23,15,61
01097006407,4868,3819,806,243,0,0,3994,122,402,40,58,252
01097006408,2933,1744,1068,121,0,0,1831,108,682,71,47,194
01097006409,4766,2843,1698,225,0,0,3084,184,1049,122,81,246
01097006410,2455,1469,895,91,0,0,1538,60,573,64,92,128
01097006411,3378,1907,1323,148,0,0,2070,130,866,71,76,165
01097006412,3258,2255,869,134,0,0,2342,97,522,68,52,177
01097006413,2992,2067,801,124,0,0,2157,99,473,47,58,158
01097006501,3627,2623,768,236,0,0,2835,105,406,44,29,208
01097006503,2560,1649,791,120,0,0,1736,95,496,48,47,138
01097006504,2980,2320,433,227,0,0,2504,62,184,29,22,179
01097006505,3563,2798,539,226,0,0,2923,100,246,25,31,238
01097006600,3690,2750,669,271,0,0,2959,99,355,33,13,231
01097006702,2363,1506,671,186,0,0,1642,60,377,89,23,172
01097006703,1607,1060,472,75,0,0,1074,26,310,90,10,97
01097006704,2903,1731,937,235,0,0,1884,101,596,111,13,198
01097006802,1980,1414,428,138,0,0,1546,71,200,30,19,114
01097006803,2231,1484,648,99,0,0,1566,56,334,131,20,124
01097006804,4110,2817,1176,117,0,0,2902,114,629,152,99,214
01097006902,2525,1654,729,142,0,0,1779,87,444,37,27,151
01097006903,1997,1061,832,104,0,0,1184,59,600,50,25,79
01097006904,2499,1820,447,232,0,0,2036,75,191,19,27,151
01097007000,3716,2961,563,192,0,0,3080,76,226,43,36,255
01097007101,3098,2110,766,222,0,0,2342,78,422,50,28,178
01097007102,2171,612,1453,106,0,0,699,36,1320,28,15,73
01097007103,2591,1982,461,148,0,0,2120,54,237,20,13,147
01097007201,1779,1340,295,144,0,0,1387,40,65,106,33,148
01097007203,1515,1206,232,77,0,0,1335,26,14,8,6,126
01097007204,1160,955,151,54,0,0,980,23,42,4,10,101
01097007300,2447,1579,664,204,0,0,1648,44,224,282,16,233
01097007400,2086,834,1204,48,0,0,876,28,1073,19,13,77
01097007500,1165,17,1144,4,0,0,24,0,1136,1,0,4
01097007600,1600,21,1578,1,0,0,21,3,1574,0,2,0
01097007700,1068,12,1056,0,0,0,10,0,1057,0,0,1
01097980000,94,10,51,33,0,0,43,2,39,1,2,7
01097990000,0,0,0,0,0,0,0,0,0,0,0,0
01051030101,2492,2191,168,133,0,0,2286,14,33,8,22,129
01051030102,1445,1114,212,119,0,0,1175,27,169,2,7,65
01051030103,1129,903,119,107,0,0,976,12,55,6,6,74
01051030200,3662,2987,468,207,0,0,3086,44,312,14,22,184
01051030300,2162,1870,205,87,0,0,1912,21,90,10,14,115
01051030401,2169,1379,686,104,0,0,1413,39,607,14,14,82
01051030402,3230,2439,609,182,0,0,2559,44,483,24,12,108
01051030500,3734,2924,604,206,0,0,3082,39,433,9,23,148
01051030600,4728,3170,1293,265,0,0,3329,72,1067,20,29,211
01051030701,6069,4462,1321,286,0,0,4541,129,995,47,32,325
01051030702,3056,2423,480,153,0,0,2521,56,280,29,24,146
01051030801,1636,915,634,87,0,0,979,12,543,13,18,71
01051030802,2548,1287,1057,204,0,0,1428,52,939,24,12,93
01051030901,4667,3087,1259,321,0,0,3248,112,1012,26,21,248
01051030902,2460,1615,676,169,0,0,1740,54,544,16,19,87
01051031001,2487,1439,830,218,0,0,1565,73,735,21,14,79
01051031002,2230,1468,616,146,0,0,1531,55,498,11,19,116
01051031100,3058,2166,696,196,0,0,2329,56,491,16,32,134
01051031200,1407,600,752,55,0,0,611,13,722,5,4,52
01051031300,2778,1419,1119,240,0,0,1577,61,1016,24,16,84
01025957500,1250,809,397,44,0,0,862,10,363,1,1,13
01025957601,855,511,310,34,0,0,546,1,290,0,4,14
01025957603,1873,853,974,46,0,0,879,5,943,7,3,36
01025957604,1810,937,797,76,0,0,981,10,753,7,15,44
01025957700,907,471,406,30,0,0,499,5,378,1,3,21
01025957800,3880,1819,1936,125,0,0,1915,18,1834,6,18,89
01025957901,2512,1494,937,81,0,0,1578,19,822,7,4,82
01025957902,3173,1378,1663,132,0,0,1470,26,1578,11,17,71
01025958003,2148,634,1472,42,0,0,648,5,1456,2,7,30
01031010100,1309,1095,133,81,0,0,1211,14,34,3,10,37
01031010200,1243,1020,160,63,0,0,1048,12,114,3,8,58
01031010300,3514,2873,402,239,0,0,2878,146,263,22,34,171
01031010400,1285,959,270,56,0,0,1006,16,202,5,14,42
01031010500,2694,1624,914,156,0,0,1768,50,757,12,18,89
01031010600,1079,924,84,71,0,0,970,10,22,10,11,56
01031010700,1525,1319,112,94,0,0,1365,25,44,16,14,61
01031010800,2160,1825,214,121,0,0,1845,72,109,14,24,96
01031010900,1374,828,443,103,0,0,875,59,369,9,8,54
01031011000,2168,1327,642,199,0,0,1344,127,552,15,20,110
01031011100,1291,805,357,129,0,0,867,83,258,18,11,54
01031011203,3505,2722,523,260,0,0,2784,165,287,51,46,172
01031011204,2623,2040,419,164,0,0,1988,134,254,40,36,171
01031011205,2132,1187,662,283,0,0,1221,231,528,40,22,90
01031011206,2474,1171,889,414,0,0,1296,234,728,46,23,147
01031011300,2872,1194,1326,352,0,0,1281,217,1221,45,18,90
01085780800,2754,671,2047,36,0,0,913,15,1761,10,4,51
01085781000,2665,568,2058,39,0,0,703,13,1902,4,5,38
01085781100,1788,74,1706,8,0,0,121,4,1653,3,1,6
01085781200,2168,315,1821,32,0,0,398,8,1697,2,4,59
01109188600,1696,1166,472,58,0,0,1231,18,364,9,12,62
01109188700,883,364,479,40,0,0,403,13,437,4,10,16
01109188800,1812,1199,549,64,0,0,1272,17,460,9,6,48
01109188900,3621,1047,2390,184,0,0,1214,21,2259,25,24,78
01109189001,2077,1031,950,96,0,0,1162,25,793,18,13,66
01109189002,574,329,201,44,0,0,354,24,153,12,4,27
01109189003,3101,1609,1303,189,0,0,1773,41,1134,14,26,113
01109189101,1553,482,758,313,0,0,812,31,598,15,14,83
01109189102,1893,1059,683,151,0,0,1264,29,494,31,13,62
01109189200,1372,923,370,79,0,0,973,11,309,16,8,55
01109189300,3385,1450,1858,77,0,0,1561,35,1671,13,23,82
01105686800,331,97,228,6,0,0,119,1,204,0,0,7
01105687001,1406,554,824,28,0,0,605,3,714,3,7,74
01105687002,2507,317,2137,53,0,0,542,9,1897,4,13,42
01105687100,2728,185,2519,24,0,0,255,2,2437,0,3,31
01107050000,3475,2446,766,263,0,0,2690,33,581,35,7,129
01107050100,2354,1323,961,70,0,0,1412,12,872,9,6,43
01107050200,1452,887,515,50,0,0,886,12,489,6,7,52
01107050300,2529,920,1569,40,0,0,934,5,1546,8,4,32
01107050401,1718,355,1334,29,0,0,354,7,1327,6,5,19
01107050402,2125,979,1080,66,0,0,1005,10,1044,5,6,55
01119011301,1674,290,1339,45,0,0,491,8,1123,9,3,40
01119011302,1869,323,1484,62,0,0,477,8,1320,4,14,46
01119011400,1249,94,1145,10,0,0,164,3,1066,1,6,9
01119011500,3289,239,3029,21,0,0,375,4,2871,7,5,27
01119011600,777,180,577,20,0,0,274,7,468,0,9,19
01099075600,805,166,628,11,0,0,191,1,600,0,3,10
01099075700,879,337,523,19,0,0,370,3,495,1,5,5
01099075800,1108,253,827,28,0,0,293,2,794,0,0,19
01099075901,2643,1081,1486,76,0,0,1172,17,1342,18,24,70
01099075902,1913,806,1066,41,0,0,890,10,956,2,7,48
01099076000,2243,883,1303,57,0,0,967,5,1201,6,10,54
01099076101,1125,725,345,55,0,0,816,6,250,5,14,34
01099076102,3124,2031,906,187,0,0,2252,31,697,7,29,108
01099076200,1328,1005,253,70,0,0,1045,11,173,6,36,57
01015000200,1830,552,1218,60,0,0,644,39,1079,11,8,49
01015000300,1644,292,1315,37,0,0,286,15,1314,3,6,20
01015000400,1682,488,1128,66,0,0,480,16,1141,0,6,39
01015000500,967,111,844,12,0,0,69,3,891,0,3,1
01015000600,900,160,720,20,0,0,126,9,754,1,4,6
01015000700,1747,747,933,67,0,0,806,50,789,20,11,71
01015000800,782,278,463,41,0,0,318,16,405,2,4,37
01015000900,2669,1701,870,98,0,0,1948,61,479,36,27,118
01015001000,3988,2415,1408,165,0,0,2594,131,981,56,58,168
01015001101,1285,944,276,65,0,0,998,43,157,12,13,62
01015001102,719,345,333,41,0,0,395,31,234,20,3,36
01015001103,2612,1785,711,116,0,0,1945,75,421,42,25,104
01015001201,2089,1142,857,90,0,0,1245,53,689,11,14,77
01015001202,2607,1792,669,146,0,0,1944,104,427,21,11,100
01015001300,1195,906,169,120,0,0,1060,27,37,1,12,58
01015001400,2249,1435,674,140,0,0,1535,36,566,12,20,80
01015001501,2167,1647,383,137,0,0,1777,52,216,11,16,95
01015001502,1234,953,212,69,0,0,1018,30,129,4,5,48
01015001600,2206,1419,620,167,0,0,1614,69,404,7,17,95
01015001700,4322,2618,1509,195,0,0,2845,108,1136,45,20,168
01015001801,1578,1171,319,88,0,0,1267,56,156,13,5,81
01015001802,2866,2043,634,189,0,0,2250,92,367,19,27,111
01015002001,1993,1622,253,118,0,0,1768,41,77,10,10,87
01015002002,3272,2586,520,166,0,0,2769,73,220,37,14,159
01015002101,1697,604,753,340,0,0,999,34,560,8,12,84
01015002102,2358,1484,714,160,0,0,1893,62,270,23,21,89
01015002104,2489,1486,820,183,0,0,1763,73,503,27,17,106
01015002105,1815,1001,693,121,0,0,1164,40,498,15,19,79
01015002200,2299,1888,280,131,0,0,2056,20,108,10,7,98
01015002300,2483,1789,484,210,0,0,2007,42,289,11,14,120
01015002400,3038,2475,372,191,0,0,2735,46,77,14,15,151
01015002502,3105,2634,301,170,0,0,2818,34,61,24,27,141
01015002503,2677,2093,445,139,0,0,2237,37,271,16,12,104
01015002504,2126,1768,250,108,0,0,1883,40,102,6,13,82
01015002600,3247,2710,348,189,0,0,2911,28,122,20,18,148
01015981901,9,9,0,0,0,0,9,0,0,0,0,0
01015981902,3,1,2,0,0,0,3,0,0,0,0,0
01015981903,2,2,0,0,0,0,2,0,0,0,0,0
01073000100,1584,190,1380,14,0,0,209,21,1310,10,11,23
01073000300,1276,84,1178,14,0,0,116,26,1101,15,1,17
01073000400,1980,92,1876,12,0,0,105,30,1835,0,2,8
01073000500,1941,39,1898,4,0,0,32,10,1893,0,2,4
01073000700,1544,9,1533,2,0,0,11,2,1528,0,0,3
01073000800,2782,62,2710,10,0,0,65,15,2687,2,3,10
01073001100,3573,83,3481,9,0,0,70,12,3473,3,4,11
01073001200,1906,50,1850,6,0,0,62,9,1821,7,3,4
01073001400,1426,24,1397,5,0,0,24,28,1370,1,2,1
01073001500,1659,76,1575,8,0,0,74,6,1566,0,4,9
01073001600,1820,82,1730,8,0,0,122,8,1670,2,5,13
01073001902,1003,56,938,9,0,0,67,9,911,4,2,10
01073002000,2280,313,1921,46,0,0,435,25,1760,5,10,45
01073002100,2040,265,1739,36,0,0,394,28,1572,7,9,30
01073002200,1570,91,1471,8,0,0,98,8,1449,2,4,9
01073002303,1788,72,1699,17,0,0,103,14,1648,5,2,16
01073002305,2440,804,1539,97,0,0,1553,43,626,17,21,180
01073002306,2922,1197,1568,157,0,0,2135,57,428,37,41,224
01073002401,1853,458,1228,167,0,0,1011,39,626,24,31,122
01073002402,534,59,468,7,0,0,66,1,458,1,3,5
01073002701,1531,517,894,120,0,0,866,29,478,21,30,107
01073002702,1020,98,911,11,0,0,122,14,859,7,9,9
01073002900,1347,22,1315,10,0,0,41,2,1301,0,1,2
01073003001,1732,54,1670,8,0,0,83,5,1628,1,5,10
01073003002,2009,151,1798,60,0,0,208,22,1734,9,10,26
01073003100,2300,64,2222,14,0,0,89,9,2187,2,2,11
01073003200,765,7,754,4,0,0,12,1,749,0,0,3
01073003300,680,2,676,2,0,0,5,0,672,1,0,2
01073003400,1500,38,1458,4,0,0,48,7,1441,0,2,2
01073003500,1489,96,1384,9,0,0,109,10,1356,1,4,9
01073003600,3112,77,3029,6,0,0,92,7,3002,1,4,6
01073003700,3003,80,2915,8,0,0,80,14,2892,1,2,14
01073003802,3296,101,3185,10,0,0,99,14,3164,4,3,12
01073003803,2773,38,2726,9,0,0,40,12,2700,0,8,13
01073003900,744,19,723,2,0,0,18,6,711,4,0,5
01073004000,2155,65,2085,5,0,0,79,9,2046,4,6,11
01073004200,1311,47,1259,5,0,0,55,5,1243,1,4,3
01073004501,887,99,590,198,0,0,349,37,364,63,24,50
01073004502,1573,328,1008,237,0,0,661,53,641,77,42,99
01073004701,2754,1120,1360,274,0,0,2111,68,277,43,34,221
01073004702,2705,1114,1456,135,0,0,2157,44,204,43,35,222
01073004800,1648,895,627,126,0,0,1356,33,70,19,20,150
01073004901,975,390,475,110,0,0,643,34,199,17,9,73
01073004902,2404,775,1281,348,0,0,1533,78,546,42,44,161
01073005000,2180,732,1195,253,0,0,1399,75,367,68,90,181
01073005101,619,7,612,0,0,0,6,5,601,0,5,2
01073005103,2006,40,1962,4,0,0,35,18,1939,3,2,9
01073005104,1441,220,1178,43,0,0,317,42,1036,14,9,23
01073005200,3114,106,2967,41,0,0,155,19,2910,14,3,13
01073005302,2666,777,1828,61,0,0,1084,43,1407,10,16,106
01073005500,1192,181,1002,9,0,0,186,13,973,0,3,17
01073005600,3270,1880,1067,323,0,0,2532,55,344,30,56,253
01073005701,1646,25,1617,4,0,0,30,4,1605,1,2,4
01073005702,2501,19,2481,1,0,0,13,2,2483,3,0,0
01073005800,1899,408,1406,85,0,0,593,54,1138,27,28,59
01073005903,3075,635,2407,33,0,0,684,38,2266,20,10,57
01073005905,3432,469,2928,35,0,0,523,63,2792,1,12,41
01073005907,1663,284,1359,20,0,0,282,17,1321,4,8,31
01073005908,2232,301,1899,32,0,0,356,40,1798,4,6,28
01073005909,1809,115,1682,12,0,0,138,7,1640,4,6,14
01073005910,3761,226,3522,13,0,0,234,16,3463,3,20,25
01073010001,3379,1488,1745,146,0,0,1659,57,1508,15,13,127
01073010002,3335,1812,1413,110,0,0,1991,53,1182,4,6,99
01073010100,1237,17,1218,2,0,0,23,9,1201,2,1,1
01073010200,1649,304,1303,42,0,0,368,29,1225,4,5,18
01073010301,1636,208,1415,13,0,0,229,42,1347,0,2,16
01073010302,2728,43,2682,3,0,0,60,15,2647,1,3,2
01073010401,2338,335,1974,29,0,0,377,66,1855,0,7,33
01073010402,1329,217,1103,9,0,0,235,13,1049,3,9,20
01073010500,995,126,857,12,0,0,146,19,814,0,4,12
01073010603,1755,43,1709,3,0,0,46,5,1701,0,0,3
01073010604,3693,50,3636,7,0,0,62,17,3599,4,5,6
01073010605,564,27,536,1,0,0,31,6,520,0,2,5
01073010701,1093,435,594,64,0,0,638,37,322,15,22,59
01073010702,3557,1934,1434,189,0,0,2697,96,354,68,50,292
01073010703,1974,1244,654,76,0,0,1676,32,64,27,50,125
01073010704,2118,1041,873,204,0,0,1531,61,313,45,27,141
01073010705,2808,1759,921,128,0,0,2269,52,169,53,49,216
01073010706,2836,1114,1536,186,0,0,1600,103,836,89,35,173
01073010801,4923,3479,1125,319,0,0,4204,63,99,52,62,443
01073010802,3120,2343,704,73,0,0,2712,55,51,28,20,254
01073010803,4994,2280,2506,208,0,0,2872,123,1574,73,66,286
01073010804,2701,1951,690,60,0,0,2250,32,82,30,49,258
01073010806,5255,3747,1391,117,0,0,4294,112,210,71,111,457
01073010807,1190,737,419,34,0,0,863,25,214,11,15,62
01073010900,2567,611,1886,70,0,0,681,91,1702,12,13,68
01073011002,1351,515,767,69,0,0,598,33,672,3,11,34
01073011003,1493,971,414,108,0,0,1111,35,235,18,7,87
01073011004,2464,1806,565,93,0,0,1957,56,285,19,13,134
01073011108,3768,2603,1038,127,0,0,2779,48,674,54,35,178
01073011109,3947,3132,665,150,0,0,3403,39,258,51,18,178
01073011110,4027,2500,1336,191,0,0,2720,80,1022,16,20,169
01073011112,2748,904,1779,65,0,0,998,55,1595,14,22,64
