GEOID20,total_reg,party_dem,party_rep,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
51510200104,1328,880,81,367,0,0,474,246,281,41,130,156
51510200105,1797,841,95,861,0,0,243,152,874,66,283,179
51510200106,1880,1221,302,357,0,0,1139,176,142,78,138,207
51510200108,1003,618,57,328,0,0,257,108,341,58,134,105
51510200109,2759,2049,231,479,0,0,798,571,666,124,259,341
51510200110,1693,1028,177,488,0,0,988,158,118,102,110,217
51510200111,2043,1247,166,630,0,0,916,280,383,107,167,190
51510200201,2257,1495,291,471,0,0,1431,207,177,85,125,232
51510200202,1330,948,286,96,0,0,1030,47,9,41,45,158
51510200301,1600,990,138,472,0,0,688,173,313,46,185,195
51510200302,2413,1762,261,390,0,0,1222,304,404,106,153,224
51510200304,1682,1072,100,510,0,0,677,172,352,114,192,175
51510200305,1676,1122,141,413,0,0,716,191,384,62,140,183
51510200403,858,558,104,196,0,0,495,95,78,63,29,98
51510200404,2486,1656,447,383,0,0,1693,155,78,184,128,248
51510200406,2503,1661,176,666,0,0,627,318,918,130,264,246
51510200407,2616,1658,352,606,0,0,1228,318,332,105,350,283
51510200408,1027,647,56,324,0,0,317,155,288,45,117,105
51510200409,3101,1858,273,970,0,0,1216,410,776,135,241,323
51510200500,2552,1608,197,747,0,0,929,293,748,79,182,321
51510200600,3000,2099,382,519,0,0,1389,490,490,158,232,241
51510200701,645,381,73,191,0,0,415,57,31,35,28,79
51510200703,2253,1494,297,462,0,0,1352,106,469,49,81,196
51510200704,1155,654,121,380,0,0,754,84,106,51,41,119
51510200705,1732,1078,256,398,0,0,1235,81,20,104,59,233
51510200801,1937,1457,345,135,0,0,1500,104,33,48,52,200
51510200802,1860,1268,254,338,0,0,1176,152,202,82,77,171
51510200900,3663,2719,628,316,0,0,2860,164,58,89,76,416
51510201000,2220,1597,267,356,0,0,1673,125,41,54,73,254
51510201100,1990,1510,321,159,0,0,1543,112,19,64,54,198
51510201202,2185,1578,233,374,0,0,1510,209,97,61,68,240
51510201204,2044,1470,200,374,0,0,1091,216,477,63,47,150
51510201205,969,627,68,274,0,0,517,197,89,31,30,105
51510201206,1278,865,89,324,0,0,589,347,120,43,65,114
51510201300,2841,2139,280,422,0,0,2078,119,170,88,80,306
51510201400,2818,2204,323,291,0,0,2211,155,56,79,48,269
51510201500,2677,2100,344,233,0,0,2179,84,35,60,60,259
51510201601,3217,2100,350,767,0,0,2009,172,471,131,97,337
51510201602,1975,1220,168,587,0,0,996,124,534,65,67,189
51510201802,1716,1145,275,296,0,0,1147,84,192,29,56,208
51510201803,1742,1215,212,315,0,0,1175,113,148,63,50,193
51510201804,2205,1399,298,508,0,0,1385,170,139,150,114,247
51510201805,2653,1714,411,528,0,0,1773,128,248,88,82,334
51510201900,1481,958,204,319,0,0,1094,63,46,39,55,184
51510202001,1963,1374,370,219,0,0,1586,61,6,39,47,224
51510202002,1768,1159,289,320,0,0,1358,78,29,58,61,184
51510980000,0,0,0,0,0,0,0,0,0,0,0,0
51145500101,5612,1376,3356,880,0,0,4918,89,99,50,77,379
51145500102,4448,986,2577,885,0,0,3932,76,84,33,50,273
51145500201,4842,1287,2584,971,0,0,4048,83,289,42,40,340
51145500202,3213,675,1945,593,0,0,2797,70,74,22,40,210
51145500300,342,101,160,81,0,0,243,2,69,2,0,26
51145500400,4313,1123,2143,1047,0,0,3232,53,736,27,40,225
51155210101,2971,1139,1214,618,0,0,2570,37,89,35,26,214
51155210102,1951,733,776,442,0,0,1796,20,10,18,13,94
51155210201,2368,1231,747,390,0,0,2148,29,37,18,11,125
51155210202,2593,759,1263,571,0,0,2396,23,10,29,10,125
51155210300,2636,1278,880,478,0,0,2316,40,111,17,15,137
51155210401,1750,832,545,373,0,0,1522,21,92,19,3,93
51155210402,1461,492,709,260,0,0,1344,18,17,5,4,73
51155210500,1793,636,837,320,0,0,1646,17,32,10,9,79
51155210600,2478,995,1003,480,0,0,2203,16,107,28,14,110
51155210700,2401,825,946,630,0,0,2181,25,55,13,8,119
51155980100,0,0,0,0,0,0,0,0,0,0,0,0
51155980200,2,1,0,1,0,0,2,0,0,0,0,0
51520020100,2102,1195,625,282,0,0,1878,24,41,22,14,123
51520020201,1109,725,175,209,0,0,889,27,108,7,12,66
51520020202,1906,704,851,351,0,0,1735,18,24,25,12,92
51520020300,1719,1034,380,305,0,0,1468,33,100,5,12,101
51520020400,3990,1382,1733,875,0,0,3640,50,28,43,22,207
51075400101,3460,1271,1941,248,0,0,2807,62,76,92,84,339
51075400102,3471,1268,1868,335,0,0,2702,77,234,86,45,327
51075400200,3904,1594,1874,436,0,0,2989,84,487,35,50,259
51075400300,121,53,49,19,0,0,104,1,8,0,3,5
51075400400,4749,1940,2092,717,0,0,3387,86,928,40,31,277
51075400500,3413,1351,1411,651,0,0,2422,62,646,21,38,224
51157950100,2103,954,846,303,0,0,1821,53,33,17,26,153
51157950200,3690,1664,1419,607,0,0,3147,94,73,26,38,312
51141030101,1744,740,799,205,0,0,1596,38,15,10,7,78
51141030102,1593,719,621,253,0,0,1460,33,32,9,2,57
51141030201,1830,826,724,280,0,0,1660,43,29,11,4,83
51141030202,2167,856,922,389,0,0,1952,20,90,13,6,86
51141030301,1941,852,816,273,0,0,1666,35,140,12,3,85
51141030302,2712,1200,1107,405,0,0,2306,69,212,14,3,108
51149850100,347,211,96,40,0,0,272,14,20,10,2,29
51149850200,1365,544,72,749,0,0,565,262,360,34,14,130
51149850301,5049,2636,1153,1260,0,0,2125,259,2296,100,49,220
51149850302,3431,1373,1351,707,0,0,2449,141,551,55,53,182
51149850400,3897,1363,1789,745,0,0,2795,93,706,31,23,249
51149850501,4785,1622,2144,1019,0,0,3579,112,725,59,39,271
51149850502,3887,1741,1346,800,0,0,2178,151,1223,69,50,216
51790000100,990,567,191,232,0,0,786,21,58,13,8,104
51790000200,2356,1306,521,529,0,0,1754,72,337,13,16,164
51790000300,3633,1588,1304,741,0,0,3095,76,126,22,25,289
51790000401,2796,1301,1010,485,0,0,2354,66,88,22,22,244
51790000402,2506,1198,900,408,0,0,2043,41,163,22,19,218
51790000500,2136,1166,663,307,0,0,1733,65,107,20,32,179
51790000600,2566,1123,855,588,0,0,2114,88,84,32,32,216
51067020102,2061,635,1073,353,0,0,1764,33,83,13,17,151
51067020103,1823,584,954,285,0,0,1632,24,11,14,13,129
51067020104,2667,779,1516,372,0,0,2335,44,12,23,31,222
51067020200,3292,1598,1179,515,0,0,2928,66,103,15,12,168
51067020301,1973,607,991,375,0,0,1790,26,12,6,8,131
51067020302,2725,834,1439,452,0,0,2371,45,59,26,27,197
51067020400,3464,1182,1561,721,0,0,3094,63,48,32,17,210
51067020501,2636,892,1220,524,0,0,2325,24,65,16,15,191
51067020502,2908,1026,1385,497,0,0,2590,37,24,23,17,217
51067020600,1859,644,827,388,0,0,1577,22,95,10,11,144
51067020701,1831,665,757,409,0,0,1623,31,37,23,8,109
51067020702,1513,540,619,354,0,0,1322,15,78,9,10,79
51067020801,1984,1175,545,264,0,0,1498,49,287,18,10,122
51067020802,2251,1043,740,468,0,0,1562,57,480,32,8,112
51067020901,2158,1164,711,283,0,0,1550,46,418,12,15,117
51067020902,2100,998,830,272,0,0,1683,35,275,17,3,87
51650010103,4940,2395,1555,990,0,0,3352,177,999,76,56,280
51650010104,3898,2589,524,785,0,0,1180,181,2278,65,55,139
51650010200,170,65,12,93,0,0,112,23,11,6,7,11
51650010304,5246,3074,934,1238,0,0,1598,280,2947,109,94,218
51650010306,4372,2435,784,1153,0,0,1702,185,2109,91,89,196
51650010307,4239,2918,678,643,0,0,1173,166,2523,171,52,154
51650010309,2739,1669,445,625,0,0,1081,119,1340,43,33,123
51650010310,2985,1600,689,696,0,0,1377,100,1255,90,41,122
51650010311,3482,2102,528,852,0,0,1143,141,1936,68,42,152
51650010312,2408,1148,672,588,0,0,1569,103,536,45,22,133
51650010314,1228,770,148,310,0,0,371,51,716,25,15,50
51650010315,1685,1409,132,144,0,0,421,92,1066,30,22,54
51650010316,2164,1595,163,406,0,0,493,105,1445,40,26,55
51650010400,4857,3451,392,1014,0,0,690,137,3830,54,34,112
51650010502,1761,1343,145,273,0,0,368,59,1231,30,19,54
51650010503,1741,1175,119,447,0,0,280,49,1344,18,18,32
51650010504,2646,1902,239,505,0,0,431,75,1968,68,17,87
51650010601,2048,1644,133,271,0,0,840,58,1020,19,23,88
51650010602,2349,2069,128,152,0,0,421,84,1705,19,17,103
51650010701,2350,1545,380,425,0,0,910,94,1188,34,23,101
51650010702,2419,1189,574,656,0,0,1419,116,688,33,38,125
51650010703,2197,1046,689,462,0,0,1502,85,400,32,41,137
51650010800,3912,2122,916,874,0,0,2186,132,1184,86,69,255
51650010900,1772,1168,175,429,0,0,370,73,1261,11,6,51
51650011001,1722,1008,389,325,0,0,1197,62,304,20,16,123
51650011002,2009,1147,293,569,0,0,769,89,1023,35,22,71
51650011100,403,221,112,70,0,0,322,13,26,5,2,35
51650011200,1829,964,396,469,0,0,1102,80,508,14,20,105
51650011300,1245,867,157,221,0,0,420,44,713,5,17,46
51650011400,2118,1525,18,575,0,0,1103,37,810,30,48,90
51650011500,3066,1606,898,562,0,0,2284,92,372,27,47,244
51650011600,1944,1478,182,284,0,0,373,75,1411,19,19,47
51650011800,3274,2329,357,588,0,0,726,103,2297,30,35,83
51650011900,2219,1692,147,380,0,0,197,58,1891,17,15,41
51650012000,2174,1867,139,168,0,0,369,66,1662,10,14,53
51650012100,4312,1879,1616,817,0,0,3275,157,464,70,54,292
51650990100,0,0,0,0,0,0,0,0,0,0,0,0
51181860100,2504,1329,745,430,0,0,1182,36,1149,13,11,113
51181860200,2840,1538,834,468,0,0,1317,34,1323,19,15,132
51035080100,2574,834,1229,511,0,0,2388,41,8,17,8,112
51035080200,3095,1023,1408,664,0,0,2887,51,4,14,11,128
51035080300,3243,1333,1426,484,0,0,3012,49,8,16,9,149
51035080401,1857,642,843,372,0,0,1710,40,8,13,10,76
51035080402,1691,698,749,244,0,0,1548,41,5,11,4,82
51035080501,1815,728,832,255,0,0,1659,23,2,12,11,108
51035080502,1530,554,715,261,0,0,1429,19,8,11,5,58
51035080601,1287,473,541,273,0,0,1183,20,4,7,5,68
51035080603,1697,507,873,317,0,0,1575,19,7,10,5,81
51035080604,1039,518,403,118,0,0,958,25,7,8,3,38
51113930101,2476,837,1173,466,0,0,2178,48,74,25,15,136
51113930102,2881,1141,1211,529,0,0,2277,61,352,19,13,159
51113930201,2143,809,888,446,0,0,1810,37,155,13,14,114
51113930202,2184,826,993,365,0,0,1906,40,106,18,10,104
51036600100,2083,1100,587,396,0,0,1065,35,847,14,2,120
51036600200,1758,1047,380,331,0,0,636,30,1037,7,4,44
51036600300,1668,953,439,276,0,0,688,29,867,6,4,74
51053840101,1720,549,732,439,0,0,1271,20,329,9,7,84
51053840102,2226,1004,731,491,0,0,1279,44,806,10,8,79
51053840200,3304,1082,1501,721,0,0,2621,66,412,19,29,157
51053840300,4496,2443,862,1191,0,0,1882,162,2207,32,31,182
51053840400,497,187,123,187,0,0,370,10,67,4,6,40
51053840500,2528,1210,669,649,0,0,1409,66,894,24,28,107
51053840601,2715,1011,1057,647,0,0,1759,53,761,14,5,123
51053840602,2267,963,718,586,0,0,1235,38,872,10,18,94
51053980100,0,0,0,0,0,0,0,0,0,0,0,0
51171040101,2358,809,985,564,0,0,2006,89,32,28,14,189
51171040102,4240,1505,1666,1069,0,0,3594,147,49,51,43,356
51171040201,2042,672,959,411,0,0,1765,64,14,9,15,175
51171040202,2483,695,1332,456,0,0,2195,39,2,9,20,218
51171040300,2763,833,1376,554,0,0,2383,85,9,14,33,239
51171040400,1999,688,974,337,0,0,1748,38,7,19,18,169
51171040501,4156,1571,1659,926,0,0,3418,311,31,52,62,282
51171040502,1529,385,826,318,0,0,1312,62,4,14,10,127
51171040600,2624,823,1259,542,0,0,2188,126,8,26,20,256
51171040700,2650,909,1183,558,0,0,2246,140,6,16,17,225
51171040800,3107,1087,1441,579,0,0,2626,137,17,45,33,249
51710000100,1292,650,297,345,0,0,894,73,195,12,23,95
51710000201,1429,692,275,462,0,0,927,79,272,23,16,112
51710000202,2188,1052,504,632,0,0,1533,130,345,17,39,124
51710000300,1833,1070,409,354,0,0,1241,133,283,21,15,140
51710000400,1831,813,389,629,0,0,1281,115,237,27,34,137
51710000500,1776,907,354,515,0,0,1167,144,285,14,32,134
51710000600,2198,1423,391,384,0,0,1134,180,714,20,22,128
51710000700,1601,739,471,391,0,0,1167,98,194,8,17,117
51710000800,1083,654,241,188,0,0,682,100,186,11,21,83
51710000901,56,24,4,28,0,0,42,6,3,0,1,4
51710000902,47,20,7,20,0,0,27,7,4,2,0,7
51710001100,1030,809,126,95,0,0,448,132,345,19,24,62
51710001200,2206,1254,487,465,0,0,1508,99,297,45,48,209
51710001300,1248,883,141,224,0,0,507,92,570,12,10,57
51710001400,1548,878,314,356,0,0,849,66,453,24,35,121
51710001500,1428,806,220,402,0,0,948,109,214,10,27,120
51710001600,1055,699,82,274,0,0,127,58,821,23,7,19
51710001700,1373,819,290,264,0,0,761,64,392,17,18,121
51710002000,899,445,226,228,0,0,683,40,81,11,13,71
51710002100,1062,637,265,160,0,0,728,44,123,47,28,92
51710002200,1388,780,407,201,0,0,1046,41,84,15,40,162
51710002300,1255,800,262,193,0,0,1000,37,53,17,22,126
51710002400,2176,1294,572,310,0,0,1808,57,24,34,40,213
51710002500,1408,1055,73,280,0,0,429,62,798,29,20,70
51710002600,2346,1776,96,474,0,0,1409,146,481,48,76,186
51710002700,1618,1419,80,119,0,0,255,63,1209,19,22,50
51710002800,2922,1933,398,591,0,0,1857,100,651,34,57,223
51710002900,2224,1969,94,161,0,0,297,77,1737,23,29,61
51710003000,1314,845,227,242,0,0,805,68,326,16,18,81
51710003100,1770,1203,162,405,0,0,551,87,1012,25,17,78
51710003200,1497,1158,125,214,0,0,247,87,1111,3,14,35
51710003300,1686,1459,99,128,0,0,202,65,1352,10,18,39
51710003400,1344,1195,34,115,0,0,101,44,1160,8,15,16
51710003501,1911,1625,54,232,0,0,140,48,1668,14,11,30
51710003600,966,593,171,202,0,0,630,57,88,27,30,134
51710003700,1568,1001,190,377,0,0,1195,50,50,35,55,183
51710003800,1831,1287,267,277,0,0,1449,48,73,38,41,182
51710004001,748,482,142,124,0,0,537,21,13,18,22,137
51710004002,2167,1426,399,342,0,0,1672,79,63,57,45,251
51710004100,857,811,14,32,0,0,59,15,767,4,6,6
51710004200,649,578,21,50,0,0,49,17,568,1,1,13
51710004300,3139,2572,36,531,0,0,811,87,2096,27,43,75
51710004400,1017,794,33,190,0,0,75,27,875,16,9,15
51710004500,1027,814,32,181,0,0,64,34,902,10,9,8
51710004600,1015,885,43,87,0,0,98,29,862,11,3,12
51710004700,302,275,4,23,0,0,14,6,270,4,1,7
51710004800,545,498,16,31,0,0,39,15,476,3,1,11
51710004900,2814,1633,435,746,0,0,1959,152,195,99,74,335
51710005000,2552,1987,58,507,0,0,468,134,1840,22,27,61
51710005100,2339,1868,81,390,0,0,387,75,1793,9,18,57
51710005500,1506,793,263,450,0,0,782,132,456,23,28,85
51710005601,2380,1034,751,595,0,0,1838,126,163,21,34,198
51710005602,1968,939,488,541,0,0,1279,140,365,22,25,137
51710005701,2321,1913,114,294,0,0,465,145,1613,19,20,59
51710005702,1731,1217,135,379,0,0,236,80,1351,7,14,43
51710005800,2556,2181,91,284,0,0,250,130,2077,24,29,46
51710005901,2542,1993,117,432,0,0,416,142,1870,19,24,71
51710005902,2214,1240,347,627,0,0,1012,209,829,33,33,98
51710005903,925,602,143,180,0,0,361,85,409,5,13,52
51710006000,2048,1170,333,545,0,0,1039,172,670,16,25,126
51710006100,4254,2709,481,1064,0,0,1465,254,2271,54,50,160
51710006200,1888,991,327,570,0,0,913,133,715,22,15,90
51710006400,2191,1502,156,533,0,0,351,85,1659,16,20,60
51710006501,1447,895,238,314,0,0,810,68,406,29,16,118
51710006502,2090,1157,579,354,0,0,1484,83,274,36,47,166
51710006601,390,178,123,89,0,0,285,24,31,5,6,39
51710006602,1473,607,510,356,0,0,1158,110,53,23,17,112
51710006603,1627,768,512,347,0,0,1222,145,95,34,16,115
51710006604,1226,593,255,378,0,0,762,96,248,9,19,92
51710006605,1620,809,457,354,0,0,1027,102,283,37,33,138
51710006606,2451,1373,551,527,0,0,1199,248,782,33,42,147
51710006607,1810,1030,361,419,0,0,941,195,481,28,35,130
51710006800,1173,649,293,231,0,0,717,71,272,14,17,82
51710006901,1939,1164,234,541,0,0,573,167,1049,40,35,75
51710006902,1586,698,500,388,0,0,1025,87,304,25,30,115
51710007001,1335,701,53,581,0,0,316,43,923,11,16,26
51710007002,2503,1568,394,541,0,0,690,120,1540,26,17,110
51710980100,0,0,0,0,0,0,0,0,0,0,0,0
51710980200,4,3,0,1,0,0,3,0,1,0,0,0
51710980300,7,5,0,2,0,0,4,0,2,0,0,1
51710990000,0,0,0,0,0,0,0,0,0,0,0,0
51131930100,3012,1449,882,681,0,0,1710,108,980,26,28,160
51131930200,2526,1310,710,506,0,0,1385,122,860,15,15,129
51131930301,2099,1104,682,313,0,0,1397,75,435,18,29,145
51131930302,1333,761,398,174,0,0,715,33,491,14,10,70
51131990100,0,0,0,0,0,0,0,0,0,0,0,0
51135000101,1418,612,492,314,0,0,929,33,378,13,7,58
51135000102,2275,1332,590,353,0,0,1152,54,961,15,13,80
51135000200,1914,824,789,301,0,0,1331,31,456,6,9,81
51135000300,3491,1752,1045,694,0,0,2138,71,1083,17,41,141
51135980100,77,27,32,18,0,0,56,0,15,0,2,4
51193010101,1608,708,576,324,0,0,1015,27,451,11,9,95
51193010102,2149,1223,490,436,0,0,845,48,1167,5,9,75
51193010200,2646,1154,934,558,0,0,1676,73,741,20,14,122
51193010300,2167,933,735,499,0,0,1484,117,400,10,9,147
51193010401,1818,630,725,463,0,0,1456,40,144,11,12,155
51193010402,2465,1020,857,588,0,0,1947,66,249,21,19,163
51187020101,3437,1247,1471,719,0,0,2878,137,12,55,40,315
51187020102,2721,930,1069,722,0,0,2319,96,6,16,49,235
51187020200,2587,838,1267,482,0,0,2213,115,13,27,34,185
51187020300,4799,1593,2171,1035,0,0,4218,127,34,38,23,359
51187020400,2888,1341,909,638,0,0,2349,140,94,36,38,231
51187020500,2515,1354,672,489,0,0,1866,133,282,28,40,166
51187020601,4297,1526,1802,969,0,0,3511,236,75,63,70,342
51187020602,1826,696,712,418,0,0,1562,63,24,22,18,137
51187020700,2553,888,1160,505,0,0,2217,58,6,21,25,226
51085320100,4983,1720,2575,688,0,0,4066,90,445,20,41,321
51085320200,4693,1743,2301,649,0,0,3711,93,511,31,64,283
51085320300,3763,1400,1925,438,0,0,3108,54,207,66,49,279
51085320400,3622,1400,1651,571,0,0,3004,110,209,68,36,195
51085320500,2539,910,1301,328,0,0,2149,28,99,30,13,220
51085320601,2378,1323,581,474,0,0,1537,75,565,37,33,131
51085320602,2225,1199,625,401,0,0,1660,88,317,19,13,128
51085320701,3467,1335,1601,531,0,0,2836,75,243,49,32,232
51085320702,2297,779,1245,273,0,0,1891,41,176,24,15,150
51085320801,2112,893,951,268,0,0,1599,58,254,23,19,159
51085320803,5504,2283,2467,754,0,0,4633,89,101,126,96,459
51085320804,4205,1914,1761,530,0,0,3531,91,62,70,79,372
51085320805,2496,957,1225,314,0,0,2137,45,51,48,47,168
51085320901,4602,1673,2282,647,0,0,3878,132,114,100,69,309
51085320902,2231,817,1117,297,0,0,1915,49,73,20,13,161
51085321001,2632,881,1320,431,0,0,2298,54,51,14,34,181
51085321003,1881,736,761,384,0,0,1523,59,112,30,28,129
51085321004,3815,1361,1890,564,0,0,3286,107,63,65,41,253
51085321100,4496,1533,2269,694,0,0,3924,89,93,59,57,274
51085321201,3281,1108,1595,578,0,0,2843,73,81,33,41,210
51085321202,2586,1068,831,687,0,0,1933,101,312,28,42,170
51085321300,5489,1985,2644,860,0,0,4615,134,236,68,61,375
51085321401,1902,531,1151,220,0,0,1657,30,48,23,25,119
51085321402,2790,697,1744,349,0,0,2512,35,44,16,12,171
51085321403,2428,673,1465,290,0,0,2058,51,96,17,14,192
51133020100,2611,981,1141,489,0,0,1873,45,547,12,13,121
51133020200,2454,1064,944,446,0,0,1428,34,837,16,25,114
51133020301,2019,721,997,301,0,0,1524,39,317,16,17,106
51133020302,2562,951,1249,362,0,0,1834,22,495,18,19,174
51133990100,0,0,0,0,0,0,0,0,0,0,0,0
51065020101,3887,1672,1397,818,0,0,3146,107,299,38,39,258
51065020103,2648,1274,1060,314,0,0,2229,98,28,31,31,231
51065020104,4653,2158,1630,865,0,0,3961,127,97,40,50,378
51065020200,3969,1735,1376,858,0,0,2657,60,1023,22,27,180
51065020300,4115,1628,1629,858,0,0,3317,64,407,16,49,262
51107610101,3833,1669,1604,560,0,0,3129,221,23,63,62,335
51107610102,2995,1386,1192,417,0,0,2453,127,38,73,50,254
51107610201,4724,2082,2017,625,0,0,3669,244,31,117,139,524
51107610202,3921,1740,1667,514,0,0,3072,207,43,96,123,380
51107610300,6519,3129,2556,834,0,0,4901,368,64,251,275,660
51107610400,3385,1801,1099,485,0,0,2670,189,49,84,89,304
51107610503,5472,3196,1508,768,0,0,3237,482,156,479,570,548
51107610504,4594,2697,1165,732,0,0,3118,557,131,140,191,457
51107610505,1993,1123,309,561,0,0,1076,473,99,75,133,137
51107610506,3399,1999,741,659,0,0,1617,433,184,414,400,351
51107610507,4887,2580,1721,586,0,0,3245,276,98,319,414,535
51107610601,5083,2653,1647,783,0,0,3887,352,121,116,135,472
51107610602,2345,1206,827,312,0,0,1500,160,53,220,169,243
51107610603,2057,1138,455,464,0,0,1331,283,48,67,116,212
51107610604,4785,2525,1480,780,0,0,3088,403,134,287,322,551
51107610701,3918,1893,1571,454,0,0,3086,202,31,114,66,419
51107610702,4319,2129,1573,617,0,0,3380,247,110,108,98,376
51107610703,4055,1918,1705,432,0,0,3155,149,56,148,150,397
51107610800,5330,2517,2140,673,0,0,4313,187,136,65,90,539
51107610900,1870,957,628,285,0,0,1356,74,170,27,58,185
51107611002,2643,1451,511,681,0,0,1456,322,123,191,281,270
51107611004,5806,3293,1662,851,0,0,3712,483,119,469,447,576
51107611005,3726,2115,1070,541,0,0,2376,264,64,302,340,380
51107611006,4364,2512,1231,621,0,0,2498,339,100,485,434,508
51107611009,3732,2282,1019,431,0,0,2104,228,71,500,436,393
51107611010,1780,948,662,170,0,0,1308,76,9,84,89,214
51107611011,2450,1372,530,548,0,0,1311,204,102,266,285,282
51107611012,3051,1774,970,307,0,0,1590,186,36,618,336,285
51107611013,2853,1569,847,437,0,0,1567,157,49,451,317,312
51107611014,3285,1888,915,482,0,0,2058,301,71,213,290,352
51107611015,2378,1349,536,493,0,0,1223,199,69,344,302,241
51107611016,3206,1826,1062,318,0,0,2088,228,41,271,228,350
51107611017,2494,1547,644,303,0,0,1428,226,60,287,234,259
51107611018,2039,1136,544,359,0,0,1234,144,99,131,206,225
51107611019,4192,2305,1365,522,0,0,2668,236,54,495,359,380
51107611020,4099,2292,801,1006,0,0,2097,380,189,491,460,482
51107611022,4249,2554,1163,532,0,0,2285,291,70,775,398,430
51107611023,4062,2298,1296,468,0,0,2762,245,68,372,234,381
51107611026,7489,4648,1567,1274,0,0,3556,552,132,1624,753,872
51107611027,1365,757,243,365,0,0,769,117,50,157,116,156
51107611028,3580,2106,1021,453,0,0,1786,217,82,759,375,361
51107611029,4313,2185,1522,606,0,0,2829,224,55,519,223,463
51107611030,3721,2218,739,764,0,0,1626,228,83,915,440,429
51107611031,1214,688,218,308,0,0,615,100,31,186,114,168
51107611032,1542,859,239,444,0,0,707,144,81,271,182,157
51107611101,2838,1547,676,615,0,0,1702,396,67,170,217,286
51107611102,4354,2446,1284,624,0,0,2957,426,51,247,294,379
51107611202,3420,1960,1051,409,0,0,2212,287,52,228,299,342
51107611204,3264,2013,781,470,0,0,1722,748,71,231,224,268
51107611205,3365,2043,747,575,0,0,1480,545,105,392,542,301
51107611206,2896,1732,672,492,0,0,1755,273,67,198,311,292
51107611207,2980,1730,757,493,0,0,1536,235,90,320,451,348
51107611208,3094,1799,907,388,0,0,1730,173,25,389,445,332
51107611209,4798,2740,1404,654,0,0,2844,321,62,439,668,464
51107611300,3304,2076,596,632,0,0,1397,698,91,321,513,284
51107611400,2798,1722,617,459,0,0,1305,699,81,296,218,199
51107611501,1666,939,219,508,0,0,748,294,140,130,218,136
51107611502,3534,2164,757,613,0,0,1543,769,109,421,390,302
51107611601,2871,1654,552,665,0,0,1415,481,142,265,305,263
51107611602,1617,1012,297,308,0,0,655,565,38,120,106,133
51107611701,2487,1524,591,372,0,0,1310,589,33,206,121,228
51107611702,1298,839,168,291,0,0,384,196,81,262,276,99
51107611803,4265,2701,942,622,0,0,1923,305,132,1097,460,348
51107611804,4841,2891,1244,706,0,0,1989,345,112,1370,569,456
51107611805,3165,1805,1012,348,0,0,1894,211,51,449,236,324
51107611807,4072,2550,828,694,0,0,1486,327,125,1121,584,429
51107611808,3359,2199,763,397,0,0,1314,232,69,1034,367,343
51107611809,3884,2338,789,757,0,0,1573,330,152,860,571,398
51107611810,4935,2716,1436,783,0,0,2551,270,51,987,463,613
51107611811,4483,2610,1032,841,0,0,2045,389,178,835,577,459
51107611812,1274,742,242,290,0,0,577,110,36,278,157,116
51107611813,7283,4435,1685,1163,0,0,3206,504,166,1749,864,794
51107611901,3979,2825,634,520,0,0,1146,213,47,1647,485,441
51107611902,3381,2244,724,413,0,0,1398,195,37,1084,277,390
51107980100,19,7,3,9,0,0,14,1,0,3,0,1
51119950900,1108,475,408,225,0,0,682,13,353,7,0,53
51119951000,2913,1209,1209,495,0,0,2109,47,582,16,18,141
51119951100,2093,816,879,398,0,0,1618,29,313,9,9,115
51119951200,2072,723,1005,344,0,0,1843,26,43,6,19,135
51119990100,0,0,0,0,0,0,0,0,0,0,0,0
51137110104,2436,780,1167,489,0,0,2083,83,74,24,26,146
51137110105,3430,1191,1486,753,0,0,2736,75,401,13,30,175
51137110106,3065,1036,1370,659,0,0,2574,92,152,24,27,196
51137110107,3920,1599,1674,647,0,0,3265,170,55,62,64,304
51137110108,4889,1893,1896,1100,0,0,3734,273,392,46,71,373
51137110200,3334,1399,1112,823,0,0,2566,82,417,30,22,217
51137110301,2340,1024,797,519,0,0,1705,47,394,23,23,148
51137110302,2525,1010,1045,470,0,0,2068,53,149,26,20,209
51043010101,3201,1433,1178,590,0,0,2567,146,138,39,34,277
51043010102,3140,1158,1457,525,0,0,2714,89,18,29,33,257
51043010200,2426,1102,905,419,0,0,1971,92,104,14,28,217
51043010300,2332,925,1023,384,0,0,2023,60,2,23,26,198
51840000101,1498,721,414,363,0,0,1060,165,117,22,18,116
51840000102,1684,1194,236,254,0,0,983,193,354,17,16,121
51840000201,2715,1308,905,502,0,0,2268,119,56,36,22,214
51840000202,4677,2303,1579,795,0,0,3760,156,110,128,121,402
51840000301,2432,1322,508,602,0,0,1887,158,131,34,24,198
51840000302,3482,1756,1039,687,0,0,2623,310,88,101,74,286
51013100100,3648,2851,485,312,0,0,2643,218,5,191,128,463
51013100200,4723,3663,698,362,0,0,3596,224,13,208,141,541
51013100300,4699,3487,832,380,0,0,3578,197,27,219,147,531
51013100400,2867,2241,426,200,0,0,2151,142,9,132,111,322
51013100500,3379,2615,426,338,0,0,2486,165,14,154,136,424
51013100600,2230,1608,273,349,0,0,1529,163,30,120,102,286
51013100700,3776,2806,428,542,0,0,2560,308,68,186,186,468
51013100800,1130,866,98,166,0,0,449,148,301,93,62,77
51013100900,3079,2386,339,354,0,0,2176,231,62,164,136,310
