BlockGroupID,total_reg,party_rep,party_dem,party_npp,party_rin,party_lib,party_grn,party_lbl,party_con,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_10,eth2_23,eth2_81,eth2_21,eth2_34,eth2_14,eth2_12,eth2_66,eth2_61,eth2_85,eth2_35,eth2_32,eth2_55,eth2_29,eth2_83,eth2_33,eth2_38,eth2_59,eth2_26,eth2_19,eth2_unk
040190044193,874,394,177,212,78,9,2,0,0,2,0,678,114,1,5,5,71,678,114,1,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,71
040190044194,1053,463,214,284,81,9,0,0,2,0,0,781,161,3,7,12,89,781,161,3,1,4,0,1,0,6,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,89
040190044221,1015,193,532,238,42,7,2,0,0,1,0,499,410,7,5,8,86,499,409,7,1,1,0,0,1,1,0,3,1,0,0,1,1,0,2,1,1,0,0,0,0,86
040190044222,720,150,381,148,33,6,1,0,0,1,0,278,373,16,6,11,36,278,370,16,6,3,3,1,0,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,36
040190044223,898,147,516,179,44,10,1,0,0,1,0,396,407,8,12,18,57,396,404,8,6,6,0,3,4,4,0,1,3,0,1,2,0,1,0,0,1,0,0,0,0,57
040190044224,688,155,339,158,29,5,1,0,1,0,0,433,157,5,21,10,62,433,157,5,5,7,9,2,2,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,62
040190044225,701,196,278,177,47,2,0,0,1,0,0,426,181,7,20,17,50,426,181,7,7,10,6,0,1,4,2,0,0,0,0,2,0,0,1,1,0,0,2,0,0,50
040190044231,1647,639,442,420,115,24,5,0,1,1,0,1247,213,2,15,18,152,1247,209,2,6,3,1,2,1,6,7,3,4,1,2,0,0,1,0,0,0,0,0,0,0,152
040190044232,1368,532,361,336,105,23,7,0,2,2,0,1097,130,2,11,22,106,1097,128,2,9,5,2,0,1,10,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,106
040190044241,1138,347,418,296,63,9,2,1,1,1,0,639,402,1,6,10,80,639,400,1,3,0,1,2,3,1,1,0,2,0,0,0,1,0,0,0,0,0,2,0,0,80
040190044242,1146,295,468,314,56,11,1,1,0,0,0,628,402,4,9,22,81,628,401,2,6,1,2,1,1,2,1,2,1,1,6,1,1,1,0,1,1,1,0,1,0,81
040190044251,1558,674,368,353,134,17,4,1,2,5,0,1191,221,1,6,23,116,1191,217,1,0,1,1,4,0,10,1,3,4,4,0,0,2,1,0,0,0,2,0,0,0,116
040190044252,1181,515,254,315,78,16,0,1,1,1,0,922,144,1,8,8,98,922,144,1,4,2,1,0,1,1,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,98
040190044253,696,276,190,168,49,10,1,0,1,1,0,519,130,2,2,3,40,519,130,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,40
040190044254,748,337,182,161,54,8,5,0,0,1,0,605,74,1,4,10,54,605,74,1,2,1,0,1,0,3,0,3,0,1,0,0,0,0,2,1,0,0,0,0,0,54
040190044261,1274,479,419,300,65,10,0,0,0,1,0,830,296,5,27,24,92,830,293,5,12,8,5,1,7,2,5,2,3,0,7,0,0,2,0,0,0,0,0,0,0,92
040190044262,475,159,151,126,36,1,0,0,1,1,0,295,124,4,5,5,42,295,123,4,2,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,42
040190044281,1692,555,702,295,124,14,2,0,0,0,0,1202,220,0,36,38,196,1202,219,0,16,20,4,0,5,10,2,3,1,2,1,1,3,2,0,1,1,1,0,0,0,196
040190044282,1138,409,476,173,64,15,0,0,0,1,0,795,214,2,10,13,104,795,211,2,4,4,2,0,1,4,1,2,3,1,2,1,0,0,0,0,0,0,1,0,0,104
040190044301,1768,723,490,450,77,22,2,0,0,4,0,1137,453,13,23,15,127,1137,451,13,6,6,8,0,2,2,3,3,2,0,2,3,1,0,0,0,0,1,0,0,0,127
040190044311,1357,617,338,322,63,15,1,0,0,1,0,911,269,12,15,26,124,911,269,12,11,5,4,0,3,7,1,2,0,2,2,0,2,0,0,0,1,0,0,0,0,124
040190044312,1308,555,332,340,67,11,2,0,0,1,0,901,230,5,23,12,137,901,230,5,1,9,3,0,2,6,3,2,0,1,1,0,0,0,0,3,0,0,0,0,1,137
040190044313,1409,538,369,413,80,7,0,0,1,1,0,858,358,10,24,24,135,858,357,10,11,12,1,2,5,4,1,5,1,0,2,0,1,0,0,4,0,0,0,0,0,135
040190044321,581,87,240,220,19,9,4,0,1,1,0,250,242,14,8,17,50,250,240,13,9,4,2,0,2,2,0,0,2,0,1,1,2,1,1,0,0,0,0,0,0,50
040190044322,1105,148,580,309,53,10,3,0,2,0,0,472,487,10,25,27,84,472,486,9,12,11,5,1,5,2,0,4,1,1,2,3,2,0,1,0,2,1,0,0,0,84
040190044331,1505,388,674,335,92,9,3,0,0,4,0,817,479,16,45,42,106,817,477,16,24,18,7,0,8,8,5,6,2,2,2,0,2,0,1,0,0,1,2,0,1,106
040190044332,1393,377,678,233,91,11,1,0,0,2,0,782,383,10,42,43,133,782,380,10,6,14,14,2,6,15,4,3,3,6,6,4,3,0,0,0,0,1,0,0,0,133
040190044341,1350,400,529,321,82,15,3,0,0,0,0,663,576,1,16,11,83,663,575,1,5,8,1,1,2,3,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,83
040190044342,972,327,332,269,34,5,4,0,1,0,0,642,217,2,21,14,76,642,215,2,3,6,5,3,3,3,3,4,2,2,0,0,1,1,0,0,0,1,0,0,0,76
040190044351,651,220,250,129,46,4,2,0,0,0,0,481,108,0,2,3,57,481,108,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,57
040190044352,779,217,328,190,34,5,2,0,3,0,0,357,345,3,13,15,46,357,343,3,4,3,0,2,6,1,0,2,2,1,4,1,0,1,0,0,0,0,0,0,1,46
040190044353,861,254,358,192,45,5,3,1,2,1,0,415,374,3,3,13,53,415,372,3,3,1,1,1,0,4,1,0,2,1,1,0,1,1,0,1,0,0,0,0,0,53
040190044361,1095,404,410,179,98,0,0,0,0,4,0,912,46,1,12,16,108,912,44,1,1,5,0,0,1,5,0,5,2,1,0,0,0,2,1,1,0,3,2,0,1,108
040190044362,1318,532,355,361,59,10,1,0,0,0,0,857,246,5,36,25,149,857,244,3,8,12,9,0,7,3,1,4,2,1,5,0,2,0,4,1,0,0,0,0,2,149
040190044363,749,312,214,159,54,10,0,0,0,0,0,552,97,2,10,12,76,552,94,2,6,4,0,0,3,1,0,1,3,1,0,0,0,1,1,0,2,0,0,0,1,76
040190044371,2093,746,649,566,105,21,0,1,1,4,0,1349,452,10,72,44,166,1349,450,10,9,25,10,0,25,13,5,6,2,2,1,1,4,3,4,1,3,1,0,0,1,166
040190044381,1296,515,376,319,74,10,1,1,0,0,0,884,237,7,36,18,114,884,235,5,7,9,6,2,11,2,1,6,2,0,0,0,0,1,0,3,0,1,0,1,0,114
040190044382,1052,403,329,250,59,10,0,1,0,0,0,718,201,5,31,10,87,718,200,4,3,7,2,0,11,3,3,2,1,0,1,0,0,0,2,0,0,0,1,4,0,87
040190044391,406,151,130,97,17,9,1,0,0,1,0,239,80,2,34,5,46,239,80,2,4,11,4,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46
040190044392,1583,668,484,336,86,7,2,0,0,0,0,1088,255,10,60,29,141,1088,254,10,10,30,9,0,10,4,0,10,1,3,3,0,2,3,0,0,0,0,0,0,1,141
040190044401,1477,533,512,350,74,6,1,1,0,0,0,923,337,2,46,38,131,923,335,2,13,21,7,1,9,2,6,1,2,5,0,3,1,0,6,4,0,3,0,0,1,131
040190044402,1608,602,545,385,69,6,1,0,0,0,0,1112,263,9,57,22,145,1112,262,9,7,13,15,1,20,7,3,6,1,1,1,1,0,0,1,2,1,0,0,0,0,145
040190045051,652,171,263,171,38,7,0,1,0,1,0,358,215,4,30,5,40,358,215,4,2,5,1,1,21,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40
040190045052,474,109,195,133,32,2,2,0,0,1,0,269,149,1,15,4,36,269,146,1,1,1,1,0,7,0,3,2,3,0,0,2,0,0,0,0,0,1,0,0,1,36
040190045053,1055,259,421,297,62,13,2,0,0,1,0,591,346,2,19,14,83,591,343,2,2,4,2,1,7,1,2,3,3,0,1,0,0,0,0,1,0,2,1,0,1,83
040190045061,1285,331,460,395,86,8,1,1,2,1,0,747,426,6,9,13,84,747,426,5,4,4,1,0,0,2,1,2,0,0,4,1,1,0,0,0,0,0,1,0,0,84
040190045062,489,137,159,152,31,8,1,0,0,1,0,310,143,0,2,1,33,310,142,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33
040190045063,641,183,233,172,44,6,3,0,0,0,0,386,167,3,30,13,42,386,164,3,1,9,2,3,16,2,2,1,3,3,1,0,1,1,0,1,0,0,0,0,0,42
040190045081,613,174,251,131,53,4,0,0,0,0,0,461,91,4,6,3,48,461,89,4,3,1,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,48
040190045082,703,198,249,205,45,4,2,0,0,0,0,398,240,1,6,8,50,398,239,1,3,2,2,1,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,50
040190045083,431,123,177,98,28,3,1,1,0,0,0,268,120,2,6,2,33,268,120,2,0,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33
040190045084,559,123,210,181,40,3,0,0,0,2,0,318,182,2,9,8,40,318,181,2,3,2,2,1,5,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,40
040190045101,445,48,206,161,20,9,0,0,0,1,0,197,137,20,26,14,51,197,136,20,7,14,7,1,2,1,1,0,1,1,2,2,0,0,0,0,0,0,0,1,0,51
040190045102,860,176,401,240,33,8,1,0,0,1,0,496,242,4,27,24,67,496,242,4,9,11,3,3,7,4,5,1,0,1,2,0,3,0,1,0,0,0,1,0,0,67
040190045111,458,78,223,115,36,5,1,0,0,0,0,304,88,6,6,13,41,304,87,6,9,0,0,0,1,2,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,41
040190045112,740,155,302,242,32,6,2,0,0,1,0,369,275,3,42,10,41,369,275,3,5,12,7,0,19,2,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,41
040190045113,543,111,250,155,19,7,0,1,0,0,0,321,147,1,14,16,44,321,147,1,10,7,2,0,0,2,0,3,0,0,3,0,0,0,0,1,0,0,0,1,1,44
040190045114,518,101,240,146,25,5,1,0,0,0,0,303,130,4,14,9,58,303,130,3,3,5,1,3,1,1,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,58
040190045121,158,39,57,51,11,0,0,0,0,0,0,100,46,1,1,1,9,100,46,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
040190045122,917,266,312,280,46,11,1,1,0,0,0,569,256,3,18,19,52,569,256,3,7,4,1,0,2,4,4,2,0,0,0,0,2,2,0,1,0,3,0,4,0,52
040190045123,1187,372,439,290,72,10,4,0,0,0,0,759,303,7,14,24,80,759,301,7,12,3,3,1,2,2,0,4,2,1,0,0,1,0,0,2,0,0,3,2,0,80
040190045131,710,183,282,200,30,11,3,1,0,0,0,418,226,2,17,7,40,418,224,2,1,1,3,0,8,5,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,40
040190045132,854,238,316,227,58,6,8,0,1,0,0,549,231,3,5,3,63,549,230,2,2,1,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,63
040190045141,579,118,225,201,22,6,5,0,0,2,0,314,217,1,5,6,36,314,217,1,1,3,0,0,2,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,36
040190045142,547,122,220,164,37,1,3,0,0,0,0,301,192,4,7,8,35,301,192,4,2,4,1,1,1,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,35
040190045143,361,90,135,110,23,2,0,1,0,0,0,229,94,0,10,0,28,229,92,0,0,2,3,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,28
040190045151,1155,221,555,329,44,6,0,0,0,0,0,453,506,7,83,26,80,453,502,7,8,18,30,2,29,3,3,1,4,1,1,4,0,3,0,3,1,0,0,0,1,80
040190045152,471,113,197,136,21,3,1,0,0,0,0,219,197,7,11,1,36,219,196,7,0,2,4,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
040190045153,412,90,149,149,20,2,1,1,0,0,0,196,183,2,2,5,24,196,183,2,1,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24
040190046101,1106,370,379,262,75,16,3,0,0,1,0,702,283,5,9,13,94,702,280,5,2,4,0,2,3,2,1,1,3,0,1,1,3,0,0,1,0,0,0,0,0,94
040190046102,1150,357,417,295,73,5,2,0,1,0,0,710,283,1,41,30,85,710,282,1,16,17,2,0,12,3,2,6,1,2,4,1,1,1,1,1,0,0,0,2,0,85
040190046103,1779,514,639,489,110,19,5,0,1,2,0,1124,358,17,76,48,156,1124,355,17,21,31,14,3,21,7,3,5,3,4,3,5,2,0,1,1,0,1,0,0,0,156
040190046131,1626,533,560,409,100,19,3,0,1,1,0,1055,376,4,25,23,143,1055,371,3,9,9,2,0,3,6,3,5,5,2,2,2,0,0,0,0,1,0,1,0,3,143
040190046132,420,134,137,128,16,4,0,0,0,1,0,281,82,5,7,3,42,281,81,5,3,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42
040190046133,604,203,219,143,31,4,1,0,2,1,0,392,129,1,8,16,58,392,129,1,6,1,0,3,0,2,1,5,0,0,1,1,0,0,0,0,3,0,0,0,0,58
040190046141,1053,425,334,206,72,14,0,0,0,2,0,798,107,5,14,26,103,798,107,5,6,5,2,1,2,12,3,0,0,1,1,0,2,0,0,0,0,2,0,0,1,103
040190046142,1360,574,431,241,93,13,4,0,1,3,0,988,200,2,23,26,121,988,200,2,8,13,4,0,0,4,1,4,0,3,4,0,4,0,0,2,0,1,0,0,1,121
040190046151,1013,375,375,189,66,8,0,0,0,0,0,772,113,1,18,20,89,772,110,1,4,8,1,1,3,9,3,3,3,0,2,0,0,3,1,0,0,0,0,0,0,89
040190046152,1293,438,501,260,78,12,3,0,0,1,0,934,154,4,43,31,127,934,153,2,11,19,10,0,3,9,7,4,1,3,2,2,2,1,0,0,1,0,0,0,0,127
040190046161,1164,273,483,344,49,13,2,0,0,0,0,581,313,9,81,61,119,581,311,5,31,33,17,2,10,8,13,5,2,2,3,3,2,2,3,2,0,2,0,2,0,119
040190046162,519,151,227,101,33,4,1,0,1,1,0,384,65,2,6,10,52,384,65,2,0,1,1,0,1,2,2,1,0,3,0,1,1,1,1,0,1,0,0,0,0,52
040190046163,1262,417,487,269,79,9,1,0,0,0,0,905,169,3,25,32,128,905,168,3,20,5,4,0,9,4,3,3,1,0,0,0,1,1,0,2,4,0,0,0,1,128
040190046171,958,282,375,237,54,3,5,0,1,1,0,661,138,5,24,44,86,661,137,4,20,10,3,0,4,10,3,3,1,6,1,1,2,0,0,0,0,0,2,0,0,86
040190046172,646,188,245,170,33,9,1,0,0,0,0,433,113,6,16,14,64,433,112,6,5,3,2,1,5,2,3,3,1,0,0,0,1,2,1,1,0,1,0,0,0,64
040190046181,634,201,275,115,38,4,0,0,0,1,0,440,87,1,23,12,71,440,87,1,7,9,1,0,2,3,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,71
040190046182,834,210,373,199,39,9,3,0,0,1,0,491,221,5,18,11,88,491,221,5,4,14,0,0,3,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,88
040190046183,816,209,356,192,50,8,1,0,0,0,0,501,160,1,57,23,74,501,160,1,11,21,3,0,23,8,6,3,0,0,0,0,1,1,0,1,1,0,0,1,0,74
040190046191,1277,585,349,240,93,10,0,0,0,0,0,1002,96,0,21,24,134,1002,92,0,9,2,2,0,1,9,8,6,4,2,0,1,1,0,0,0,2,0,0,0,2,134
040190046192,812,278,321,151,60,2,0,0,0,0,0,601,78,1,15,6,111,601,78,1,3,5,2,0,4,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,111
040190046193,186,90,46,42,7,1,0,0,0,0,0,149,21,0,1,3,12,149,21,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
040190046201,1137,424,345,286,67,9,5,0,0,1,0,848,153,2,10,16,108,848,153,2,3,1,3,1,3,6,1,2,0,1,1,0,1,0,0,1,0,2,0,0,0,108
040190046211,912,361,283,219,39,8,1,0,1,0,0,653,117,1,27,19,95,653,117,1,6,10,6,0,6,4,2,2,0,2,0,2,1,0,0,1,3,0,0,0,1,95
040190046212,1054,417,433,129,72,3,0,0,0,0,0,841,66,3,12,13,119,841,63,3,2,7,0,0,0,6,2,1,3,0,0,1,0,1,0,0,0,2,1,0,0,119
040190046221,980,393,336,177,63,8,3,0,0,0,0,743,130,0,14,20,73,743,130,0,10,4,0,2,0,7,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,73
040190046222,1164,420,364,286,73,12,3,0,1,5,0,812,177,3,20,30,122,812,176,3,11,4,4,0,6,4,2,3,1,2,3,0,5,0,3,0,1,1,0,0,0,122
040190046231,1735,645,560,401,106,17,4,1,0,1,0,1185,297,6,34,42,171,1185,296,6,14,8,6,2,7,16,3,8,1,0,2,2,1,0,2,0,0,2,0,0,0,171
040190046232,1006,347,356,226,60,13,1,0,1,2,0,703,144,8,31,21,99,703,143,8,5,12,4,0,1,7,10,3,1,5,2,0,0,2,0,0,0,0,0,1,0,99
040190046233,805,368,235,141,54,6,0,0,1,0,0,607,73,2,29,14,80,607,73,2,6,12,8,0,2,2,4,1,0,0,1,0,4,0,1,0,0,0,0,0,1,80
040190046234,580,193,194,151,33,9,0,0,0,0,0,382,123,5,7,6,57,382,123,5,0,3,0,0,1,2,1,2,0,0,0,0,2,0,0,0,2,0,0,0,0,57
040190046241,1606,507,569,448,60,17,2,1,1,1,0,1058,332,14,34,39,129,1058,330,14,17,7,3,0,9,10,2,8,2,2,1,1,0,3,1,0,1,1,2,3,0,129
040190046242,1116,430,374,249,59,3,1,0,0,0,0,732,245,1,16,15,107,732,244,1,7,5,1,0,5,3,1,0,1,1,2,1,0,1,0,0,0,0,0,0,1,107
040190046243,1610,575,533,387,91,18,1,0,2,3,0,986,406,5,44,46,123,986,405,5,22,11,8,2,13,4,4,3,1,4,1,5,0,1,0,1,6,0,0,4,0,123
040190046251,290,130,92,53,15,0,0,0,0,0,0,191,49,1,13,4,32,191,49,1,0,3,3,0,2,0,2,3,0,0,1,0,2,0,0,0,1,0,0,0,0,32
040190046252,635,201,215,190,20,8,1,0,0,0,0,370,184,3,11,13,54,370,184,3,1,4,2,0,3,3,1,0,0,3,0,1,1,0,0,1,1,2,0,0,0,54
040190046261,491,141,206,120,22,2,0,0,0,0,0,353,69,4,11,10,44,353,69,4,5,3,2,0,2,0,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,44
040190046262,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040190046263,859,223,333,234,50,17,1,0,0,1,0,540,185,8,11,18,97,540,182,8,9,5,2,1,0,3,4,0,3,0,0,0,0,0,0,0,0,0,2,0,0,97
040190046271,818,276,282,189,61,6,4,0,0,0,0,522,190,3,17,16,70,522,190,3,11,5,5,0,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70
040190046272,1007,344,337,258,56,11,1,0,0,0,0,643,212,5,26,34,87,643,212,5,14,8,1,1,7,8,3,6,0,2,5,0,0,0,0,1,1,0,0,0,0,87
040190046281,1003,420,343,150,81,7,1,0,1,0,0,723,127,1,34,20,98,723,126,1,10,9,5,1,1,1,8,8,1,2,1,0,2,0,1,0,1,1,0,2,0,98
040190046301,1114,482,288,270,56,16,1,0,1,0,0,787,185,2,10,26,104,787,185,2,15,2,3,1,0,4,1,2,0,0,0,0,0,4,1,0,1,0,0,1,1,104
040190046311,1353,525,444,300,71,12,1,0,0,0,0,947,225,6,26,24,125,947,225,6,11,12,3,2,2,5,2,6,0,2,1,0,1,1,1,0,0,0,0,1,0,125
040190046312,2124,707,726,533,125,26,2,0,4,1,0,1368,443,19,42,44,208,1368,437,19,15,11,8,1,12,9,6,5,6,3,3,3,4,0,1,0,0,2,3,0,0,208
040190046321,1023,449,292,207,66,6,3,0,0,0,0,752,126,1,31,21,92,752,125,1,6,7,8,2,5,2,2,6,1,0,0,2,0,0,8,0,0,0,1,0,1,92
040190046322,882,294,318,207,54,7,1,0,0,1,0,578,157,2,11,27,107,578,153,2,8,2,2,0,0,5,2,4,4,4,1,0,6,0,1,0,2,0,0,0,1,107
040190046331,1330,437,458,331,87,16,1,0,0,0,0,946,178,20,29,19,138,946,177,20,6,8,6,0,3,3,2,9,1,1,2,1,2,0,0,2,1,0,1,0,0,138
040190046332,1144,461,359,244,68,10,2,0,0,0,0,849,136,4,20,26,109,849,135,4,9,6,3,2,2,1,2,6,1,2,2,0,2,2,1,3,0,2,0,0,0,109
040190046341,1368,584,369,304,93,15,2,0,0,1,0,1026,179,0,37,37,89,1026,179,0,15,7,16,1,6,7,4,1,0,4,2,3,0,0,1,0,0,0,2,1,0,89
040190046351,1883,805,588,379,97,13,0,0,0,1,0,1377,173,4,81,44,204,1377,173,4,21,19,32,0,9,6,6,13,0,2,0,1,3,1,0,1,2,1,4,1,0,204
040190046352,1085,481,287,247,60,7,2,0,1,0,0,801,99,4,44,13,124,801,97,4,5,13,17,0,4,2,5,4,2,0,0,2,1,1,0,0,1,1,0,0,0,124
040190046353,1134,517,292,214,101,9,1,0,0,0,0,833,132,3,23,28,115,833,131,3,6,7,10,0,3,8,1,2,1,2,0,4,1,5,2,0,0,0,0,0,0,115
040190046361,910,373,273,196,55,11,0,1,0,1,0,660,111,6,10,17,106,660,111,6,5,6,0,0,0,2,2,2,0,2,0,3,1,1,0,0,1,2,0,0,0,106
040190046362,1118,450,340,233,83,11,0,0,0,1,0,877,119,1,22,16,83,877,119,1,2,6,3,1,3,5,5,5,0,1,3,0,1,0,0,0,0,0,2,0,0,83
040190046363,1276,534,363,298,70,8,2,0,0,1,0,925,158,2,34,33,124,925,156,2,12,17,11,0,3,5,2,1,2,1,4,3,0,0,2,1,0,1,4,0,0,124
040190046364,1145,491,322,255,68,8,1,0,0,0,0,843,95,1,49,37,120,843,93,1,24,19,13,0,5,3,6,3,2,1,3,0,3,0,3,0,0,0,0,0,1,120
040190046365,998,425,308,207,53,2,2,0,1,0,0,726,98,1,32,17,124,726,98,1,8,21,2,0,4,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,124
040190046391,1647,680,448,403,96,19,1,0,0,0,0,1208,228,1,53,28,129,1208,226,1,13,17,8,1,10,4,13,3,2,1,2,0,3,1,0,0,0,0,1,0,0,129
040190046392,1336,484,409,358,72,11,1,0,0,1,0,777,330,6,51,42,130,777,329,6,13,9,7,1,26,10,5,0,1,7,2,0,0,3,1,4,0,0,0,0,1,130
040190046393,847,404,212,170,51,9,0,0,0,1,0,573,147,5,30,10,82,573,146,5,5,9,9,0,3,2,0,6,1,1,1,0,0,0,0,0,0,0,0,3,0,82
040190046401,699,350,158,140,45,3,0,0,1,2,0,548,32,1,22,18,78,548,32,1,9,3,11,0,1,5,1,6,0,3,0,0,0,0,0,1,0,0,0,0,0,78
040190046402,978,440,265,195,69,6,1,0,1,1,0,713,95,6,51,15,98,713,95,6,6,11,18,0,8,5,7,6,0,0,0,0,1,0,2,0,0,0,1,0,0,98
040190046403,886,384,255,191,51,5,0,0,0,0,0,650,83,5,31,13,104,650,78,5,3,17,2,0,6,0,3,2,5,2,0,3,2,0,0,0,3,0,0,1,0,104
040190046404,1476,605,406,362,89,9,3,0,0,2,0,1007,207,9,58,53,142,1007,207,7,12,26,8,1,10,4,5,9,0,9,8,1,8,1,2,1,0,5,0,0,0,142
040190046405,641,285,180,138,35,3,0,0,0,0,0,449,54,2,37,20,79,449,54,2,10,14,9,0,9,3,3,1,0,2,1,0,3,1,0,0,0,0,0,0,0,79
040190046411,1481,666,396,314,94,9,1,0,0,1,0,1082,131,0,55,43,170,1082,129,0,17,17,19,0,4,11,9,6,2,0,5,3,0,1,0,0,0,4,2,0,0,170
040190046412,1627,650,502,352,113,9,0,0,1,0,0,1198,169,18,31,35,176,1198,166,18,20,8,8,0,2,3,6,6,3,2,5,2,1,0,0,0,0,1,0,0,0,176
040190046421,1501,579,470,351,91,10,0,0,0,0,0,1110,138,4,32,38,179,1110,135,4,13,10,11,0,3,10,3,4,3,2,1,0,4,4,1,1,0,1,0,0,1,179
040190046422,1423,593,412,308,101,8,1,0,0,0,0,1068,121,9,47,21,157,1068,121,9,6,10,19,0,8,4,4,3,0,0,0,0,3,2,3,1,0,2,0,0,1,157
040190046423,1222,571,337,191,120,2,1,0,0,0,0,1019,29,0,12,25,137,1019,29,0,10,4,3,1,0,3,1,3,0,3,1,0,4,0,0,0,1,2,0,0,0,137
040190046431,687,242,259,133,52,1,0,0,0,0,0,579,12,0,6,13,77,579,12,0,0,4,0,0,0,6,1,1,0,0,0,2,1,0,0,0,2,0,2,0,0,77
040190046432,977,362,357,158,99,1,0,0,0,0,0,781,25,0,10,10,151,781,25,0,2,2,2,0,0,3,2,3,0,0,0,2,0,2,0,0,0,1,0,0,0,151
040190046433,713,267,203,183,49,8,2,0,0,1,0,496,96,3,25,12,81,496,95,3,2,8,7,0,5,2,3,0,1,3,0,0,0,3,0,0,0,1,1,2,0,81
040190046434,724,252,284,113,72,1,1,1,0,0,0,623,13,2,7,8,71,623,13,2,0,2,2,0,0,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,71
040190046441,1782,704,532,426,97,19,0,2,1,1,0,1216,331,5,27,32,171,1216,330,5,15,7,4,4,4,7,4,1,1,1,0,2,1,0,0,0,0,1,0,3,0,171
040190046451,1172,420,380,283,65,22,1,1,0,0,0,780,237,7,16,16,116,780,237,7,4,3,1,0,11,5,0,1,0,1,3,2,0,0,1,0,0,0,0,0,0,116
040190046452,910,351,259,220,63,14,2,0,1,0,0,619,191,1,7,19,73,619,188,1,3,1,0,0,0,7,1,4,3,1,0,1,0,1,0,3,0,1,2,0,0,73
040190046453,1356,528,453,305,56,13,0,0,0,1,0,891,242,12,65,26,120,891,240,10,6,20,7,0,23,9,2,6,2,1,5,2,1,1,0,0,0,0,0,4,2,120
040190046461,1241,429,416,301,70,22,2,0,0,1,0,820,257,3,21,21,119,820,254,3,8,10,2,1,5,3,0,2,3,1,3,0,0,1,1,0,1,0,2,1,0,119
040190046462,1255,492,358,334,62,9,0,0,0,0,0,831,239,7,33,31,114,831,239,5,20,9,1,0,18,7,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,114
040190046463,778,273,260,194,42,7,0,0,0,2,0,528,139,13,8,13,77,528,139,13,3,2,0,0,0,1,1,4,0,1,0,3,0,0,1,1,0,3,0,1,0,77
040190046471,1100,393,350,269,79,8,0,0,0,1,0,731,275,2,10,13,69,731,274,2,8,2,1,0,2,2,0,2,1,2,0,0,1,0,0,0,0,0,0,3,0,69
040190046472,856,306,278,205,56,8,1,1,0,1,0,539,220,1,9,8,79,539,218,1,1,2,3,0,3,4,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,79
