BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_rin,party_lib,party_grn,party_wfp,party_ind,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_30,eth2_23,eth2_10,eth2_34,eth2_66,eth2_21,eth2_14,eth2_55,eth2_35,eth2_12,eth2_61,eth2_85,eth2_29,eth2_33,eth2_32,eth2_57,eth2_38,eth2_59,eth2_unk
090011002003,989,496,215,266,10,1,1,0,0,0,0,647,116,10,23,38,155,647,98,10,10,13,5,17,18,0,1,5,1,0,2,2,0,0,0,0,0,0,155
090011002004,1180,597,273,295,14,1,0,0,0,0,0,865,118,8,20,24,145,865,106,8,3,8,7,13,12,3,0,5,0,1,0,0,0,0,0,0,2,0,145
090011002005,997,495,211,271,18,0,2,0,0,0,0,689,91,3,21,33,160,689,86,3,14,5,5,13,5,1,2,0,0,5,0,0,1,1,2,0,2,0,160
090011003001,1756,836,379,511,26,4,0,0,0,0,0,1378,126,5,32,47,168,1378,112,5,14,16,11,20,14,4,0,2,2,1,4,0,0,2,0,2,1,0,168
090011003002,893,415,216,248,12,2,0,0,0,0,0,657,67,8,18,27,116,657,63,8,12,10,5,6,4,1,1,3,0,0,1,1,0,0,0,4,0,0,116
090011003003,593,287,124,174,7,1,0,0,0,0,0,420,68,4,19,20,62,420,62,4,9,8,8,8,6,0,0,0,0,3,1,0,2,0,0,0,0,0,62
090011003004,1484,694,320,443,25,2,0,0,0,0,0,1075,129,12,33,39,196,1075,121,10,6,17,12,17,8,3,0,0,6,0,5,2,0,0,0,2,0,0,196
090011051001,1052,455,290,292,14,1,0,0,0,0,0,754,51,15,44,46,142,754,49,15,11,5,24,7,2,0,8,12,1,6,2,4,2,3,0,0,0,3,142
090011051002,984,420,298,251,13,2,0,0,0,0,0,727,51,10,32,41,123,727,48,10,13,10,16,13,3,2,1,5,2,1,1,0,0,0,2,1,4,0,123
090011051003,1278,530,365,362,19,0,2,0,0,0,0,887,82,16,48,45,200,887,79,16,17,23,16,15,3,3,4,0,2,1,6,1,0,0,1,1,0,0,200
090011052001,954,381,281,280,10,2,0,0,0,0,0,689,49,21,19,24,152,689,44,21,8,6,6,9,5,0,3,0,2,4,2,1,0,0,0,0,2,0,152
090011052002,578,222,171,174,9,1,1,0,0,0,0,419,27,6,38,25,63,419,26,6,14,23,12,6,1,2,0,0,0,0,2,0,0,0,1,0,0,0,63
090011052003,1034,436,278,306,12,2,0,0,0,0,0,705,71,29,32,47,150,705,63,29,18,10,12,13,8,3,3,2,0,2,4,0,0,3,5,1,1,0,150
090011101001,596,286,177,125,8,0,0,0,0,0,0,365,98,25,10,19,79,365,96,25,9,3,3,2,2,0,1,2,3,1,1,0,0,1,0,0,1,0,79
090011101002,786,349,260,170,4,3,0,0,0,0,0,511,105,25,10,35,100,511,103,24,15,3,3,9,2,2,2,3,2,0,1,1,0,0,0,2,1,0,100
090011102011,1330,625,340,353,12,0,0,0,0,0,0,896,158,23,30,49,174,896,152,23,16,13,7,12,6,5,1,3,2,1,3,3,1,4,0,0,1,3,174
090011102012,1156,518,324,301,11,1,0,1,0,0,0,750,154,26,30,49,147,750,149,26,16,13,5,16,5,6,0,3,3,0,0,3,0,1,0,2,3,1,147
090011102013,494,209,136,138,9,0,2,0,0,0,0,340,57,9,12,17,59,340,52,9,5,7,1,7,5,4,0,1,2,0,2,0,0,0,0,0,0,0,59
090011102021,1140,493,304,325,15,2,1,0,0,0,0,766,102,6,24,51,191,766,93,6,20,4,7,20,9,7,2,4,1,1,2,1,1,0,2,0,0,0,191
090011102022,1113,485,276,338,11,3,0,0,0,0,0,773,102,14,29,48,147,773,93,14,14,11,9,16,9,3,1,3,1,2,2,1,1,5,0,0,1,0,147
090011102023,1387,642,316,401,25,3,0,0,0,0,0,991,139,11,27,31,188,991,130,11,8,12,9,20,9,2,3,1,0,1,1,1,0,0,0,0,0,0,188
090011103011,560,263,161,126,9,0,0,1,0,0,0,327,95,10,19,31,78,327,89,10,6,11,4,12,6,3,0,0,0,1,3,0,5,1,0,3,0,1,78
090011103012,1349,602,334,394,17,1,1,0,0,0,0,927,154,15,39,50,164,927,146,15,15,18,11,22,8,3,1,6,0,4,0,3,2,0,0,1,1,0,164
090011103013,2067,889,480,666,29,2,1,0,0,0,0,1507,157,17,49,69,268,1507,135,17,21,28,9,21,22,3,8,13,3,0,5,0,0,0,4,2,0,0,268
090011103014,1095,493,335,248,17,0,2,0,0,0,0,723,116,15,26,57,158,723,108,15,30,6,9,13,8,2,7,5,1,1,0,0,1,0,5,0,0,2,158
090011103021,1038,492,232,298,15,0,1,0,0,0,0,733,75,1,39,50,140,733,64,1,18,15,14,10,11,1,7,14,0,2,0,1,0,2,2,1,0,2,140
090011103022,973,470,240,253,9,1,0,0,0,0,0,681,73,9,35,39,136,681,73,9,16,13,13,13,0,2,5,2,4,0,0,1,0,1,0,1,0,1,136
090011104001,1269,596,271,375,26,1,0,0,0,0,0,884,113,1,32,44,195,884,86,1,16,12,6,14,27,4,7,2,4,3,1,3,0,0,2,0,0,2,195
090011104002,1558,748,358,435,14,1,1,0,0,1,0,1080,165,1,25,64,223,1080,142,1,10,4,8,29,23,0,7,5,4,2,6,2,0,7,0,0,1,0,223
090011104003,842,415,154,266,5,1,1,0,0,0,0,565,106,5,22,38,106,565,87,5,7,4,5,10,19,2,7,0,5,1,3,0,0,4,4,3,2,0,106
090011105001,1154,529,235,369,20,1,0,0,0,0,0,836,110,1,13,28,166,836,97,1,6,4,4,12,13,1,2,5,0,2,2,0,0,0,0,0,3,0,166
090011105002,1164,541,221,385,15,2,0,0,0,0,0,822,125,4,13,50,150,822,106,3,9,4,8,24,19,1,0,1,3,0,3,2,0,2,1,0,0,2,150
090011105003,1258,600,271,378,8,1,0,0,0,0,0,889,122,4,21,48,174,889,99,4,9,11,3,28,23,2,3,3,1,2,1,0,0,1,0,3,0,0,174
090011105004,661,338,123,192,8,0,0,0,0,0,0,451,58,9,20,32,91,451,51,9,11,9,4,11,7,0,2,1,2,5,5,0,1,0,0,0,0,0,91
090011106011,800,343,163,284,9,0,0,1,0,0,0,551,52,10,34,49,104,551,45,9,7,20,7,22,7,3,1,3,3,2,5,1,2,0,2,4,0,0,104
090011106012,1371,576,282,501,8,4,0,0,0,0,0,993,104,4,18,40,212,993,90,4,10,8,8,16,14,1,0,6,0,1,4,2,0,1,1,0,0,0,212
090011106021,572,272,151,140,7,2,0,0,0,0,0,391,64,10,12,18,77,391,62,10,2,9,2,8,2,1,0,2,0,0,0,3,0,0,0,2,0,1,77
090011106022,1061,511,236,296,17,1,0,0,0,0,0,765,100,9,26,31,130,765,93,9,11,15,5,5,7,3,1,10,3,1,0,0,1,1,0,0,0,0,130
090011106023,1943,906,438,584,14,1,0,0,0,0,0,1403,162,5,37,67,269,1403,148,5,25,8,9,29,14,6,8,4,0,5,7,0,1,0,0,0,0,1,269
090012001001,1301,578,402,294,22,5,0,0,0,0,0,848,157,11,62,52,171,848,144,11,27,22,14,9,13,12,7,2,4,1,0,2,3,3,0,0,1,0,171
090012001002,1071,490,324,238,17,1,1,0,0,0,0,728,134,6,32,25,146,728,126,6,14,12,6,1,8,5,3,4,1,3,2,2,0,1,0,0,0,0,146
090012002001,1836,782,637,383,30,1,2,1,0,0,0,1212,210,8,105,67,234,1212,202,8,36,36,29,13,8,12,12,2,3,8,0,3,5,0,2,0,1,2,234
090012002002,578,248,191,125,14,0,0,0,0,0,0,413,57,0,29,15,64,413,57,0,8,10,7,1,0,12,0,0,0,0,0,4,0,0,0,0,0,1,64
090012002003,549,225,191,121,12,0,0,0,0,0,0,397,49,9,13,15,66,397,48,9,3,9,0,5,1,2,1,0,1,0,3,0,0,3,0,0,0,0,66
090012002004,561,250,174,122,14,1,0,0,0,0,0,430,57,1,12,14,47,430,54,1,7,7,2,2,3,0,0,4,0,2,0,0,0,1,0,0,0,0,47
090012003011,830,366,236,222,5,1,0,0,0,0,0,617,51,3,43,25,91,617,44,3,6,21,15,7,7,4,1,1,0,2,0,5,1,1,1,3,0,0,91
090012003012,1378,604,375,378,19,0,1,1,0,0,0,1022,119,4,43,26,164,1022,111,4,18,20,15,2,8,2,1,0,0,2,1,1,0,0,1,1,0,0,164
090012003013,1310,578,355,358,16,3,0,0,0,0,0,928,118,4,43,35,182,928,108,4,20,15,14,6,10,1,5,1,3,0,1,1,1,0,0,0,0,0,182
090012003021,1207,494,349,350,9,4,0,0,0,1,0,906,96,2,33,31,139,906,91,2,11,12,11,7,5,8,0,1,0,1,1,0,4,2,0,2,0,3,139
090012003022,571,240,177,145,8,1,0,0,0,0,0,429,37,0,12,19,74,429,35,0,5,1,4,11,2,1,2,0,3,1,0,0,0,0,0,0,0,0,74
090012003023,1020,446,284,277,12,0,1,0,0,0,0,813,52,4,12,25,114,813,47,4,8,4,3,10,5,0,3,1,0,1,0,1,0,3,0,2,0,0,114
090012003024,959,426,263,252,18,0,0,0,0,0,0,751,53,0,21,23,111,751,47,0,8,8,8,2,6,1,2,0,7,1,3,1,0,0,0,1,1,0,111
090012051001,1036,422,240,368,5,0,0,0,0,1,0,808,58,0,23,20,127,808,51,0,6,2,16,9,7,0,5,2,0,0,0,0,0,0,0,3,0,0,127
090012051002,1364,641,342,355,22,2,0,0,0,2,0,993,135,1,47,46,142,993,121,1,24,26,13,7,14,5,2,1,3,0,3,1,2,3,1,0,0,1,142
090012051003,745,305,162,264,12,1,0,0,0,1,0,588,35,0,8,6,108,588,33,0,4,2,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,108
090012052001,1610,657,436,493,21,2,1,0,0,0,0,1211,97,1,19,47,235,1211,92,1,22,6,7,9,5,0,0,1,0,6,0,2,2,1,4,6,0,0,235
090012052002,1545,679,343,475,42,3,0,0,0,3,0,1100,145,3,27,50,220,1100,135,3,18,18,3,15,10,0,0,5,0,6,2,5,1,2,0,1,1,0,220
090012052003,1035,436,244,333,15,0,1,0,0,6,0,796,62,4,22,22,129,796,55,4,7,10,8,6,7,1,0,0,0,1,4,4,0,0,1,0,0,0,129
090012052004,1144,468,287,366,21,0,1,0,0,1,0,830,70,2,40,25,177,830,57,2,6,20,7,5,13,3,2,2,8,5,0,3,1,0,0,0,0,0,177
090012053001,1790,776,464,521,27,1,1,0,0,0,0,1279,152,3,58,58,240,1279,141,3,24,19,26,15,11,3,2,5,2,2,2,5,4,0,0,1,0,0,240
090012053002,1001,480,263,233,20,2,1,0,0,2,0,709,95,4,38,37,118,709,90,4,23,19,9,7,5,6,0,0,0,1,0,0,1,2,1,1,1,0,118
090012053003,1437,640,350,425,21,0,0,0,0,1,0,987,118,4,54,57,217,987,103,4,19,23,25,13,15,2,0,5,1,1,4,5,3,0,0,4,0,3,217
090012101011,540,238,210,81,10,1,0,0,0,0,0,277,137,16,22,17,71,277,136,16,7,5,8,2,1,2,2,1,2,1,0,2,1,0,0,1,0,0,71
090012101012,318,175,105,35,3,0,0,0,0,0,0,88,179,5,14,6,26,88,175,5,5,1,8,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,26
090012101021,500,238,188,68,5,1,0,0,0,0,0,236,147,26,25,21,45,236,141,26,10,10,8,1,6,5,0,1,0,0,0,2,2,2,1,0,1,1,45
090012101022,537,272,189,71,5,0,0,0,0,0,0,204,239,11,24,10,49,204,219,10,6,14,4,1,20,0,3,1,0,2,0,0,2,0,0,0,0,0,49
090012102011,417,226,127,58,6,0,0,0,0,0,0,139,185,12,18,11,52,139,171,12,7,8,3,4,14,1,2,0,0,0,0,0,0,0,0,0,0,0,52
090012102012,585,283,219,74,6,1,2,0,0,0,0,193,267,17,15,14,79,193,221,17,12,3,2,1,46,2,4,0,0,0,0,1,0,0,0,0,0,0,79
090012102021,247,129,89,24,4,1,0,0,0,0,0,98,76,18,19,12,24,98,74,17,7,0,6,2,2,13,0,0,0,0,1,2,0,0,0,0,0,0,24
090012102022,288,139,118,25,6,0,0,0,0,0,0,91,110,46,11,3,27,91,107,45,3,1,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,27
090012102023,324,178,115,26,5,0,0,0,0,0,0,71,158,11,12,16,56,71,153,11,11,6,4,0,5,0,0,0,0,0,0,1,1,0,0,0,0,3,56
090012103001,959,474,331,139,14,0,1,0,0,0,0,469,285,23,66,28,88,469,269,23,18,12,26,5,16,14,1,0,0,0,1,2,1,1,0,0,0,0,88
090012103002,839,397,281,147,11,2,1,0,0,0,0,374,287,18,39,29,92,374,263,18,16,21,6,6,24,7,4,1,0,0,1,0,2,1,0,0,1,0,92
090012103003,526,265,189,65,6,1,0,0,0,0,0,233,174,16,24,16,63,233,164,15,11,8,6,2,10,5,1,0,2,3,0,0,0,0,0,0,0,1,63
090012104011,841,437,301,93,9,1,0,0,0,0,0,300,351,11,51,18,110,300,312,11,11,12,14,3,39,14,0,0,0,0,0,3,1,0,0,0,0,0,110
090012104012,1257,607,438,180,32,0,0,0,0,0,0,698,272,63,47,45,132,698,256,63,29,29,7,4,16,4,1,4,1,2,0,0,3,0,1,0,0,0,132
090012104021,1231,595,413,201,22,0,0,0,0,0,0,616,301,21,111,46,136,616,280,21,26,40,32,6,21,10,8,3,1,6,0,1,2,3,1,2,0,0,136
090012104022,838,394,296,132,14,2,0,0,0,0,0,435,198,11,74,35,85,435,182,11,21,30,18,8,16,7,7,0,0,0,0,5,1,0,0,0,0,0,85
090012104023,335,183,109,39,4,0,0,0,0,0,0,156,113,8,14,13,31,156,106,8,6,6,3,1,7,2,2,5,0,0,0,0,0,0,1,0,0,0,31
090012105011,882,432,281,159,9,1,0,0,0,0,0,514,212,9,20,18,109,514,196,9,10,2,6,7,16,6,2,0,1,3,0,0,0,0,0,0,0,0,109
090012105012,1064,462,387,196,18,1,0,0,0,0,0,735,121,7,16,21,164,735,116,7,8,10,3,8,5,1,2,0,2,0,1,0,1,0,0,0,1,0,164
090012105021,720,316,208,181,15,0,0,0,0,0,0,486,85,10,24,24,91,486,80,10,8,10,12,4,5,1,0,0,1,1,0,1,2,3,1,2,0,0,91
090012105022,1723,661,589,438,32,3,0,0,0,0,0,1205,162,13,57,39,247,1205,160,12,15,17,29,8,2,2,4,4,4,2,3,2,0,1,0,1,1,0,247
090012105023,589,253,169,157,7,2,1,0,0,0,0,398,72,8,44,25,42,398,67,8,18,25,13,2,5,0,1,0,2,2,0,0,0,0,0,0,3,0,42
090012105024,921,370,305,222,24,0,0,0,0,0,0,668,88,13,24,23,105,668,82,13,3,9,13,10,6,0,2,0,3,0,3,1,0,1,1,1,0,0,105
090012106001,957,446,372,123,13,1,2,0,0,0,0,409,315,28,60,46,99,409,299,28,35,28,12,3,16,12,2,0,2,2,0,1,3,0,0,0,0,0,99
090012106002,459,194,164,96,4,1,0,0,0,0,0,262,107,10,10,21,49,262,101,10,10,2,3,0,6,0,0,0,0,1,1,3,0,6,1,0,0,0,49
090012106003,1174,528,423,200,22,0,1,0,0,0,0,595,346,34,29,24,146,595,328,34,12,13,7,4,18,7,1,1,0,0,0,2,2,2,0,0,1,0,146
090012106004,554,234,208,107,4,1,0,0,0,0,0,297,169,8,8,19,53,297,158,8,13,0,1,1,11,4,0,1,0,0,1,1,0,0,0,0,2,0,53
090012107011,343,180,134,25,4,0,0,0,0,0,0,118,171,16,14,3,21,118,168,16,1,6,1,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,21
090012107012,900,473,312,104,8,3,0,0,0,0,0,353,390,14,41,18,84,353,374,14,7,14,8,5,16,6,1,0,0,3,0,1,2,1,1,0,0,0,84
090012107013,399,227,123,45,3,1,0,0,0,0,0,163,174,5,16,15,26,163,165,5,13,4,7,2,9,1,3,0,0,0,0,0,0,0,0,0,0,0,26
090012107021,854,396,316,129,8,2,3,0,0,0,0,374,307,26,42,24,81,374,286,26,16,11,14,6,21,3,2,1,0,2,0,0,1,0,0,0,0,0,81
090012107022,660,308,222,125,4,0,1,0,0,0,0,286,209,13,15,50,87,286,196,13,36,2,5,6,13,3,0,1,0,2,0,1,3,1,0,2,0,0,87
090012108001,952,374,302,257,18,1,0,0,0,0,0,664,80,16,44,40,108,664,73,16,23,18,20,5,7,0,0,0,2,1,0,0,4,0,2,0,4,0,108
090012108002,709,331,225,141,11,0,1,0,0,0,0,346,216,18,16,29,84,346,202,18,22,5,6,5,14,3,0,0,0,0,0,1,1,0,0,0,0,0,84
090012108003,972,404,298,256,12,1,1,0,0,0,0,676,112,6,24,52,102,676,107,6,22,15,5,12,5,0,1,3,3,1,1,3,3,0,0,2,1,0,102
090012108004,916,461,301,144,9,1,0,0,0,0,0,465,215,72,55,25,84,465,207,72,21,5,13,0,8,14,4,0,0,2,0,1,1,1,0,0,0,0,84
090012109001,1343,571,370,384,16,1,0,1,0,0,0,910,155,8,37,54,179,910,135,7,25,11,10,14,20,1,4,1,3,3,4,1,0,0,0,3,1,0,179
090012109002,1053,404,311,319,14,4,0,1,0,0,0,763,69,14,32,53,122,763,65,14,28,15,9,7,4,3,0,0,4,5,4,1,0,1,0,4,0,2,122
090012109003,618,255,248,107,7,0,1,0,0,0,0,354,104,34,34,19,73,354,95,34,14,22,6,3,9,4,1,0,0,0,1,0,1,0,0,0,0,0,73
090012109004,897,362,274,240,20,1,0,0,0,0,0,607,106,10,18,34,122,607,95,10,19,5,5,5,11,1,2,5,0,5,0,1,0,3,0,1,0,0,122
090012110001,1152,495,328,310,14,2,3,0,0,0,0,772,140,9,45,49,137,772,130,9,24,23,13,14,10,4,5,2,3,0,0,0,2,3,0,0,0,0,137
090012110002,611,255,199,147,9,0,1,0,0,0,0,328,135,6,37,28,77,328,121,6,12,20,11,4,14,0,1,2,1,0,1,0,4,2,1,1,0,0,77
090012110003,876,422,289,149,15,0,1,0,0,0,0,467,198,20,56,30,105,467,184,20,17,10,17,4,14,10,6,1,2,2,2,0,0,2,0,1,0,1,105
090012111001,81,34,17,30,0,0,0,0,0,0,0,54,9,0,3,7,8,54,7,0,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8
090012112011,1182,567,386,211,17,1,0,0,0,0,0,770,206,14,48,41,103,770,167,14,24,11,19,5,39,6,2,0,2,2,4,2,2,1,0,1,0,0,103
090012112012,751,339,263,131,17,1,0,0,0,0,0,453,107,27,27,52,85,453,104,27,32,14,3,8,3,6,3,2,0,0,1,3,1,5,0,0,0,0,85
090012112021,271,144,79,40,8,0,0,0,0,0,0,167,35,10,32,7,20,167,31,10,4,28,3,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,20
090012112022,428,198,132,92,4,1,1,0,0,0,0,281,71,13,5,14,44,281,68,13,10,0,3,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,44
090012112023,988,456,275,239,15,1,2,0,0,0,0,672,145,5,35,26,105,672,131,5,10,14,10,5,14,1,3,1,2,5,0,3,0,0,0,4,0,1,105
090012113001,1191,508,364,298,20,0,1,0,0,0,0,809,179,21,17,43,122,809,161,20,19,4,9,7,18,2,0,3,5,0,2,1,1,3,0,1,1,0,122
090012113002,1320,555,386,349,25,3,2,0,0,0,0,942,148,14,24,42,150,942,134,14,24,4,6,13,14,4,4,0,0,0,0,2,2,0,0,1,0,0,150
090012114001,770,316,251,189,12,2,0,0,0,0,0,577,59,13,18,13,90,577,52,13,4,4,10,2,7,1,2,0,0,1,1,2,0,0,1,1,2,0,90
090012114002,717,304,211,184,17,1,0,0,0,0,0,503,69,4,17,25,99,503,59,4,10,5,4,5,10,4,3,1,1,0,1,5,2,0,0,0,0,0,99
090012114003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
090012114004,1333,639,401,265,23,3,2,0,0,0,0,836,201,14,58,56,168,836,181,14,27,24,18,12,20,7,0,0,3,2,2,5,4,0,0,2,1,0,168
090012114005,521,248,163,97,12,1,0,0,0,0,0,317,90,12,33,17,52,317,82,12,8,20,5,7,8,6,1,0,0,0,0,1,1,0,0,0,0,0,52
090012201001,1408,610,315,452,26,5,0,0,0,0,0,1069,114,4,15,23,183,1069,107,4,8,3,7,4,7,4,0,1,3,1,0,0,4,0,0,0,0,3,183
090012201002,660,312,133,200,15,0,0,0,0,0,0,530,37,0,12,28,53,530,33,0,11,6,3,6,4,0,1,0,0,1,0,0,3,2,0,1,1,4,53
090012201003,881,407,225,230,19,0,0,0,0,0,0,640,96,1,5,34,105,640,93,1,15,1,4,4,3,0,0,0,6,0,6,0,2,0,0,0,0,0,105
090012201004,801,356,195,230,15,2,1,2,0,0,0,596,58,1,14,20,112,596,50,1,4,3,8,2,8,1,0,1,2,0,6,3,0,1,0,1,0,0,112
090012202001,609,230,162,197,20,0,0,0,0,0,0,475,35,2,8,14,75,475,35,2,2,3,4,8,0,0,0,2,0,1,2,0,0,0,0,0,0,0,75
090012202002,792,363,177,241,9,1,1,0,0,0,0,608,58,0,20,17,89,608,54,0,6,6,10,5,4,2,1,2,1,1,0,0,0,1,1,0,1,0,89
090012202003,1195,558,246,373,16,2,0,0,0,0,0,944,76,1,5,17,152,944,68,1,7,1,4,4,8,0,0,1,0,0,3,1,0,0,0,1,0,0,152
090012202004,576,251,143,169,13,0,0,0,0,0,0,442,38,0,10,32,54,442,38,0,12,3,3,17,0,0,0,0,1,2,2,0,0,0,0,0,0,0,54
090012202005,624,257,143,209,14,0,0,0,0,1,0,467,36,4,10,11,96,467,33,4,8,3,5,1,3,0,1,0,0,1,0,0,0,1,0,1,0,0,96
090012203001,770,370,193,192,14,1,0,0,0,0,0,615,37,0,7,10,101,615,36,0,0,1,4,3,1,0,0,0,1,2,1,0,0,0,2,0,1,2,101
090012203002,1316,531,344,419,20,1,0,1,0,0,0,1055,84,6,21,20,130,1055,74,6,7,5,2,3,10,0,0,3,0,11,3,3,0,0,0,0,0,1,130
090012203003,882,382,210,262,22,3,2,1,0,0,0,700,54,1,12,16,99,700,49,1,6,0,9,1,5,0,1,0,1,2,2,1,0,2,0,1,1,1,99
090012301001,987,388,299,278,20,2,0,0,0,0,0,770,47,1,27,20,122,770,44,1,5,2,22,9,3,1,0,0,0,0,0,2,0,1,1,0,0,0,122
090012301002,1453,547,449,423,27,4,3,0,0,0,0,1104,70,2,39,62,176,1104,67,2,24,26,9,13,3,0,1,2,6,0,7,1,0,1,1,1,0,6,176
090012301003,1660,736,467,417,36,3,1,0,0,0,0,1292,82,3,48,35,200,1292,79,3,6,12,18,9,3,5,5,2,6,4,2,0,5,2,0,3,0,0,200
090012301004,1354,569,399,346,38,1,1,0,0,0,0,1031,75,1,22,40,185,1031,71,1,18,10,8,8,4,0,2,2,0,0,4,4,1,0,0,1,1,0,185
090012302001,605,187,224,180,14,0,0,0,0,0,0,470,26,2,13,14,80,470,22,2,7,5,5,6,4,0,1,0,0,2,0,1,0,0,0,0,0,0,80
090012302002,866,319,288,236,21,1,1,0,0,0,0,673,34,1,14,31,113,673,34,1,12,5,5,10,0,0,3,4,0,1,1,1,2,0,0,0,0,0,113
090012303001,884,322,285,258,17,2,0,0,0,0,0,691,59,0,19,27,88,691,55,0,10,13,1,8,4,1,0,3,0,3,1,0,0,2,1,1,0,0,88
090012303002,1057,415,367,249,22,4,0,0,0,0,0,824,51,0,24,22,136,824,49,0,7,6,8,5,2,2,0,0,0,0,3,2,0,1,1,2,0,0,136
090012303003,811,284,242,258,27,0,0,0,0,0,0,663,30,3,6,26,83,663,28,3,11,4,0,6,2,0,0,0,0,0,6,0,2,0,0,1,0,0,83
090012304001,1162,499,341,301,17,2,2,0,0,0,0,907,59,1,17,24,154,907,53,1,9,9,0,5,6,2,2,0,3,1,1,2,0,4,0,0,0,0,154
090012304002,1507,609,418,452,25,2,1,0,0,0,0,1168,74,4,27,55,179,1168,71,4,11,19,6,25,3,0,2,2,5,0,3,0,2,0,2,4,0,0,179
090012304003,1493,572,439,439,36,4,3,0,0,0,0,1127,79,5,35,39,208,1127,78,4,9,12,18,9,1,3,1,1,7,1,1,9,0,0,1,0,0,2,208
090012305011,1660,715,456,451,33,5,0,0,0,0,0,1279,89,11,37,42,202,1279,84,11,11,14,12,13,5,8,0,10,2,0,0,4,0,1,0,0,0,1,202
090012305012,1437,632,385,377,41,1,1,0,0,0,0,1119,74,4,28,25,187,1119,71,4,12,6,8,9,3,0,6,0,2,5,0,0,0,0,0,2,0,0,187
090012305021,820,348,229,231,10,1,1,0,0,0,0,621,38,1,16,41,103,621,35,1,10,7,8,9,3,0,0,4,8,0,4,0,0,1,2,3,0,0,103
090012305022,926,368,272,270,15,1,0,0,0,0,0,716,55,3,18,24,110,716,48,3,6,13,5,6,7,0,0,2,6,0,1,0,0,1,0,0,0,2,110
090012305023,363,151,99,107,3,3,0,0,0,0,0,277,19,7,2,14,44,277,15,7,3,0,1,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,44
090012305024,853,343,251,240,17,2,0,0,0,0,0,657,36,3,28,15,114,657,36,3,9,14,7,1,0,0,1,0,0,3,0,0,0,3,2,0,0,0,114
090012401001,843,311,305,212,15,0,0,0,0,0,0,654,38,0,10,31,110,654,38,0,1,3,3,17,0,2,1,1,6,1,0,1,1,0,0,1,1,2,110
090012401002,705,262,243,193,5,1,1,0,0,0,0,547,20,0,17,27,94,547,18,0,16,4,7,4,2,0,5,4,0,0,3,0,0,0,0,0,0,0,94
090012401003,1874,689,701,438,38,4,3,1,0,0,0,1445,74,4,48,45,258,1445,70,4,11,12,24,15,4,1,4,4,6,5,8,0,0,0,0,0,1,0,258
090012402001,1267,467,431,340,22,4,3,0,0,0,0,1011,30,1,30,31,164,1011,28,1,11,7,11,10,2,1,0,2,0,7,2,0,1,2,0,0,0,2,164
090012402002,970,349,342,257,16,4,1,1,0,0,0,721,34,0,26,28,161,721,30,0,5,17,7,14,4,0,0,5,2,2,0,2,0,0,0,0,0,0,161
090012402003,1409,534,503,352,17,3,0,0,0,0,0,1116,61,2,15,44,171,1116,59,2,10,3,6,10,2,0,2,10,0,4,8,1,3,0,1,1,0,0,171
090012451001,1381,533,393,431,21,3,0,0,0,0,0,1097,41,3,31,28,181,1097,40,3,7,13,10,10,1,4,3,0,5,1,0,0,1,2,0,0,1,2,181
090012451002,1002,336,342,308,15,1,0,0,0,0,0,774,60,0,29,31,108,774,57,0,1,16,9,18,3,1,1,4,3,0,0,5,0,0,0,0,0,0,108
090012452001,1104,386,419,283,15,0,1,0,0,0,0,812,61,0,32,19,180,812,56,0,8,16,8,7,5,2,3,0,0,2,0,1,0,2,0,0,0,0,180
090012452002,1097,398,363,322,13,1,0,0,0,0,0,858,41,0,43,24,131,858,40,0,4,21,18,6,1,0,3,4,0,1,5,0,0,1,0,1,1,0,131
090012452003,922,335,306,260,15,5,1,0,0,0,0,688,47,1,28,27,131,688,41,0,6,9,11,6,6,1,2,1,5,5,0,1,1,1,6,0,0,0,131
090012453001,2188,792,800,558,31,5,2,0,0,0,0,1684,109,4,60,53,278,1684,105,4,12,19,21,24,4,0,12,1,1,6,1,1,0,3,7,1,1,1,278
090012453002,1179,410,438,313,17,0,1,0,0,0,0,920,55,0,42,35,127,920,54,0,8,15,17,10,1,0,4,1,2,4,2,3,0,3,0,0,0,6,127
090012453003,649,254,221,162,8,4,0,0,0,0,0,482,24,1,23,24,95,482,23,1,11,6,10,13,1,3,4,0,0,0,0,0,0,0,0,0,0,0,95
090012454001,959,371,334,237,15,2,0,0,0,0,0,726,49,2,29,18,135,726,48,2,4,19,4,6,1,0,3,0,1,3,1,0,2,2,1,0,0,0,135
090012454002,1618,576,521,500,15,6,0,0,0,0,0,1271,64,0,50,46,187,1271,60,0,13,19,22,22,4,1,5,0,6,3,1,1,0,0,1,1,0,0,187
